event_id,calendar_date,event_trading_date,primary_target_date,second_target_date,market,delivery_year,headline,source_url,source_confidence,ticker,group,same_day_abs_ratio,next_day_abs_ratio,t_plus_2_abs_ratio,same_day_rv_ratio,next_day_rv_ratio,t_plus_2_rv_ratio,same_day_return,next_day_return
pjm_2026_2027_bra,2025-07-22,2025-07-22,2025-07-23,2025-07-24,PJM,2026/2027,PJM capacity auction cleared near the price cap at $329.17/MW-day.,https://insidelines.pjm.com/pjm-auction-procures-134311-mw-of-generation-resources-supply-responds-to-price-signal/,high,VPU,utility_etf,1.9375817080920978,1.08126136163932,0.24923870115502672,3.7534674264613024,1.1690683431677682,0.06211149110762403,0.011879056918430055,-0.006770719284171629
pjm_2026_2027_bra,2025-07-22,2025-07-22,2025-07-23,2025-07-24,PJM,2026/2027,PJM capacity auction cleared near the price cap at $329.17/MW-day.,https://insidelines.pjm.com/pjm-auction-procures-134311-mw-of-generation-resources-supply-responds-to-price-signal/,high,VST,ipp_capacity,0.17939658581967644,2.231124096611201,0.7603162184873345,0.0321823192721216,4.977788561484365,0.5780414310263431,0.00455856607323914,0.05669409239605834
pjm_2026_2027_bra,2025-07-22,2025-07-22,2025-07-23,2025-07-24,PJM,2026/2027,PJM capacity auction cleared near the price cap at $329.17/MW-day.,https://insidelines.pjm.com/pjm-auction-procures-134311-mw-of-generation-resources-supply-responds-to-price-signal/,high,XLU,utility_etf,1.932863036608473,1.191840149971834,0.2040095538827799,3.735946766792867,1.4204657879232216,0.04161879371820649,0.012184500279308931,-0.007553324804508408
pjm_2027_2028_bra,2025-12-17,2025-12-17,2025-12-18,2025-12-19,PJM,2027/2028,PJM capacity auction cleared at the $333.44/MW-day price cap.,https://insidelines.pjm.com/pjm-auction-procures-134479-mw-of-generation-resources/,high,CEG,ipp_capacity,3.738176055223151,2.950057699587423,0.7856838467046662,13.973213365643334,8.694946513027908,0.6172857091938133,-0.06981378566570288,0.05722191304583841
pjm_2027_2028_bra,2025-12-17,2025-12-17,2025-12-18,2025-12-19,PJM,2027/2028,PJM capacity auction cleared at the $333.44/MW-day price cap.,https://insidelines.pjm.com/pjm-auction-procures-134479-mw-of-generation-resources/,high,NRG,ipp_capacity,4.788675521611916,2.2747119887109912,0.6596858286171172,22.9249427149955,5.172501897184751,0.4351848642158411,-0.06894830744298962,0.03393731856782947
pjm_2027_2028_bra,2025-12-17,2025-12-17,2025-12-18,2025-12-19,PJM,2027/2028,PJM capacity auction cleared at the $333.44/MW-day price cap.,https://insidelines.pjm.com/pjm-auction-procures-134479-mw-of-generation-resources/,high,QQQ,market,2.850559864316512,2.1916804584030167,1.9730509358158572,8.125625544282286,4.803424218665659,3.892898377471874,-0.018711111766873078,0.014386218836447159
pjm_2027_2028_bra,2025-12-17,2025-12-17,2025-12-18,2025-12-19,PJM,2027/2028,PJM capacity auction cleared at the $333.44/MW-day price cap.,https://insidelines.pjm.com/pjm-auction-procures-134479-mw-of-generation-resources/,high,SPY,market,2.1494240757236436,1.432231278967492,1.7020353166352113,4.619290208765665,2.051167482232926,2.8969166976902576,-0.011064581322954193,0.007522894645792734
pjm_2027_2028_bra,2025-12-17,2025-12-17,2025-12-18,2025-12-19,PJM,2027/2028,PJM capacity auction cleared at the $333.44/MW-day price cap.,https://insidelines.pjm.com/pjm-auction-procures-134479-mw-of-generation-resources/,high,URA,uranium,1.9902828815946985,1.6004214734127338,2.348249170351852,3.960769134622486,2.561053514204706,5.514170560468728,-0.035874128914687727,0.028847018072647338
pjm_2027_2028_bra,2025-12-17,2025-12-17,2025-12-18,2025-12-19,PJM,2027/2028,PJM capacity auction cleared at the $333.44/MW-day price cap.,https://insidelines.pjm.com/pjm-auction-procures-134479-mw-of-generation-resources/,high,VPU,utility_etf,1.3420332740958851,1.7338475440307621,2.2429650863927897,1.801026779118795,3.0062234558885144,5.030885935750498,-0.007992472813323897,0.010377295554146808
pjm_2027_2028_bra,2025-12-17,2025-12-17,2025-12-18,2025-12-19,PJM,2027/2028,PJM capacity auction cleared at the $333.44/MW-day price cap.,https://insidelines.pjm.com/pjm-auction-procures-134479-mw-of-generation-resources/,high,VST,ipp_capacity,3.865672123975283,1.7885644296740386,0.8847076203334308,14.94287272179715,3.198666109721469,0.7826913039318267,-0.0809031279028659,0.03802505963572432
