date,CEG,NRG,QQQ,SPY,URA,VPU,VST,XLU
2020-02-11,,32.45032501220703,223.34703063964844,305.5959167480469,8.708212852478027,124.44283294677734,19.997827529907227,28.261878967285156
2020-02-12,,32.78451919555664,225.52264404296875,307.56488037109375,8.844781875610352,124.61461639404297,19.95431900024414,28.282323837280273
2020-02-13,,33.0518684387207,225.23385620117188,307.2366638183594,8.764446258544922,125.98100280761719,20.076152801513672,28.59726333618164
2020-02-14,,33.469608306884766,225.87884521484375,307.7289123535156,8.772480010986328,126.84002685546875,20.267601013183594,28.78948974609375
2020-02-18,,33.37771224975586,225.96548461914062,306.9358825683594,8.716246604919434,127.71549987792969,20.328514099121094,29.030799865722656
2020-02-19,,32.91820526123047,228.13145446777344,308.4034423828125,8.708212852478027,126.5209732055664,19.74546241760254,28.715862274169922
2020-02-20,,32.61741638183594,226.0135955810547,307.136474609375,8.619844436645508,126.85638427734375,19.936914443969727,28.8181209564209
2020-02-21,,32.893131256103516,221.67201232910156,303.9735107421875,8.563611030578613,126.66004943847656,20.38942527770996,28.764951705932617
2020-02-24,,31.865478515625,213.12356567382812,293.8920593261719,8.258341789245605,125.06464385986328,19.997827529907227,28.4295711517334
2020-02-25,,30.186161041259766,207.3283233642578,284.9864501953125,8.137842178344727,122.41380310058594,19.266841888427734,27.832427978515625
2020-02-26,,29.283823013305664,208.3969268798828,283.93829345703125,8.097675323486328,121.104736328125,18.86652946472168,27.550220489501953
2020-02-27,,28.824308395385742,197.96165466308594,271.1861572265625,7.840605735778809,115.57392120361328,17.917984008789062,26.31094741821289
2020-02-28,,27.746524810791016,198.11566162109375,270.0467834472656,7.792403697967529,111.6467514038086,16.734472274780273,25.431602478027344
2020-03-02,,28.548595428466797,208.3391876220703,281.74151611328125,7.969139575958252,117.89754486083984,17.526382446289062,26.928537368774414
2020-03-03,,27.821720123291016,201.65826416015625,273.674560546875,8.001273155212402,116.69479370117188,17.622108459472656,26.597248077392578
2020-03-04,,29.618017196655273,210.0719757080078,285.177978515625,8.137842178344727,123.03559112548828,18.318288803100586,28.106456756591797
2020-03-05,,28.698976516723633,203.6894989013672,275.6981201171875,8.081605911254883,121.17833709716797,17.96150016784668,27.67292594909668
2020-03-06,,28.673917770385742,200.25283813476562,271.1405029296875,7.993239879608154,120.18016815185547,17.865774154663086,27.44796371459961
2020-03-09,,25.17323112487793,186.34234619140625,249.96595764160156,7.2139997482299805,113.49578857421875,16.03829574584961,25.955116271972656
2020-03-10,,27.028005599975586,196.48878479003906,262.9004211425781,7.527302265167236,114.8172836303711,16.830202102661133,26.196430206298828
2020-03-11,,25.064613342285156,187.9307403564453,250.08447265625,7.222033500671387,108.87263488769531,15.481344223022461,24.879451751708984
2020-03-12,,22.223957061767578,170.69912719726562,226.15707397460938,6.458859443664551,97.54322052001953,12.661812782287598,22.368194580078125
2020-03-13,,24.103805541992188,185.15823364257812,245.49041748046875,6.6195268630981445,103.051513671875,13.479825973510742,23.587011337280273
2020-03-16,,20.795270919799805,162.97857666015625,218.62789916992188,5.94472074508667,91.48330688476562,12.018155097961426,20.90806007385254
2020-03-17,,19.692434310913086,175.339111328125,230.43206787109375,6.282124042510986,103.38082885742188,11.3158540725708,23.582918167114258
2020-03-18,,18.372364044189453,170.00596618652344,218.7646484375,5.695684909820557,98.52302551269531,11.061270713806152,22.55633544921875
2020-03-19,,20.009916305541992,171.0264129638672,219.2295379638672,5.872420310974121,93.8628158569336,12.483429908752441,21.24344253540039
2020-03-20,,19.47520637512207,164.32627868652344,209.781982421875,5.94472074508667,85.7856674194336,12.360527992248535,19.558366775512695
2020-03-23,,18.514394760131836,164.44493103027344,204.41822814941406,5.767986297607422,81.19955444335938,11.342191696166992,18.560325622558594
2020-03-24,,21.522151947021484,177.1791229248047,222.93917846679688,6.4267258644104,90.22354888916016,12.825804710388184,20.555574417114258
2020-03-25,,21.964956283569336,175.8671417236328,226.27667236328125,6.55526065826416,92.5948257446289,12.896034240722656,21.0802059173584
2020-03-26,,23.594158172607422,185.1283721923828,239.48892211914062,6.667728424072266,100.12032318115234,13.861702919006348,22.87716293334961
2020-03-27,,24.688644409179688,178.7613067626953,232.35556030273438,6.57132625579834,100.76254272460938,14.38843059539795,23.001094818115234
2020-03-30,,23.769609451293945,185.263427734375,239.9014434814453,6.828395843505859,104.50059509277344,14.09872817993164,23.852069854736328
2020-03-31,,22.7753849029541,183.68125915527344,236.3256378173828,6.997097492218018,100.39205169677734,14.010940551757812,22.889558792114258
2020-04-01,,22.424476623535156,175.87677001953125,225.68983459472656,6.748061180114746,94.3897476196289,13.457877159118652,21.513954162597656
2020-04-02,,23.21818733215332,179.4462432861328,230.89772033691406,6.908730983734131,97.2797622680664,14.028496742248535,22.187297821044922
2020-04-03,,21.898120880126953,176.89938354492188,227.5602569580078,7.069398403167725,93.82986450195312,13.896819114685059,21.394153594970703
2020-04-06,,22.7586727142334,189.5467529296875,242.84469604492188,7.334500789642334,101.06719207763672,14.063614845275879,23.04653549194336
2020-04-07,,22.85892677307129,189.46958923339844,243.09226989746094,7.463035583496094,99.9556655883789,14.309417724609375,22.757373809814453
2020-04-08,,24.605100631713867,193.4924774169922,251.25242614746094,7.527302265167236,105.11812591552734,15.327751159667969,23.99665069580078
2020-04-09,,25.699586868286133,193.77223205566406,255.0758514404297,7.6237030029296875,110.16529846191406,15.617459297180176,25.1285343170166
2020-04-13,,25.04790687561035,195.86563110351562,252.74693298339844,7.760269641876221,106.67425537109375,15.046839714050293,24.33125877380371
2020-04-14,,25.407163619995117,204.3840789794922,260.2012023925781,7.912906169891357,109.63834381103516,15.292642593383789,25.045913696289062
2020-04-15,,24.646873474121094,202.039794921875,254.67247009277344,7.977171897888184,105.71916198730469,14.212854385375977,24.219724655151367
2020-04-16,,24.805614471435547,205.7250213623047,255.9010009765625,8.001273155212402,105.7850570678711,14.133843421936035,24.22385025024414
2020-04-17,,26.209228515625,207.69300842285156,262.81439208984375,8.121774673461914,109.34197235107422,15.397988319396973,25.004602432250977
2020-04-20,,25.925168991088867,205.2329864501953,258.18402099609375,8.23424243927002,104.92875671386719,14.827367782592773,24.05862045288086
2020-04-21,,25.32361602783203,197.6599884033203,250.34474182128906,8.178008079528809,103.5290298461914,14.941493034362793,23.66204833984375
2020-04-22,,25.975290298461914,203.5254364013672,255.9010009765625,8.3145751953125,106.32844543457031,15.485777854919434,24.35191535949707
2020-04-23,,26.092266082763672,203.09133911132812,255.88265991210938,8.419008255004883,104.71466827392578,15.362874031066895,23.942949295043945
2020-04-24,,27.23688316345215,206.29417419433594,259.4493103027344,8.595746040344238,105.30750274658203,15.836928367614746,24.091663360595703
2020-04-27,,28.13920783996582,207.95346069335938,263.1901550292969,8.668045043945312,106.56721496582031,16.63579750061035,24.343650817871094
2020-04-28,,28.164270401000977,204.03677368164062,261.9799499511719,8.651979446411133,107.0447769165039,16.864049911499023,24.434532165527344
2020-04-29,,28.94127082824707,211.2721405029297,268.838134765625,8.764446258544922,106.4437255859375,17.338098526000977,24.211458206176758
2020-04-30,,28.258617401123047,211.18527221679688,266.33514404296875,8.700180053710938,103.63607025146484,17.153745651245117,23.65378189086914
2020-05-01,,27.78666114807129,205.2329864501953,259.28436279296875,8.547544479370117,101.21539306640625,16.98695182800293,23.083707809448242
2020-05-04,,27.769804000854492,207.6254425048828,259.99945068359375,8.820679664611816,101.73411560058594,16.653350830078125,23.257211685180664
2020-05-05,,27.719236373901367,209.97940063476562,262.4017333984375,8.90101432800293,102.77156066894531,16.433887481689453,23.447233200073242
2020-05-06,,27.626527786254883,211.2721405029297,260.62298583984375,8.692146301269531,99.11585235595703,16.00372314453125,22.64996910095215
2020-05-07,,27.07029151916504,213.99261474609375,263.7677917480469,8.740346908569336,99.73335266113281,15.75792121887207,22.740848541259766
2020-05-08,,27.618099212646484,216.92530822753906,268.1322326660156,8.892980575561523,101.92346954345703,16.591903686523438,23.199377059936523
2020-05-11,,27.390544891357422,218.86434936523438,268.18719482421875,8.748380661010742,101.2977294921875,16.082733154296875,23.100236892700195
2020-05-12,,27.028148651123047,214.28199768066406,262.8417663574219,8.64394474029541,100.2026596069336,15.889605522155762,22.897817611694336
2020-05-13,,26.758455276489258,211.60011291503906,258.19317626953125,8.45917797088623,99.22286987304688,15.643793106079102,22.703664779663086
2020-05-14,,27.516963958740234,214.0022430419922,261.28302001953125,8.266375541687012,100.14503479003906,16.42510414123535,22.9473934173584
2020-05-15,,27.47482681274414,215.3914031982422,262.48419189453125,8.330642700195312,98.95116424560547,16.302204132080078,22.64170265197754
2020-05-18,,29.944196701049805,219.4046173095703,270.4794006347656,8.547544479370117,103.29026794433594,17.487340927124023,23.5711612701416
2020-05-19,,29.79249382019043,218.85475158691406,267.7012939453125,8.467209815979004,101.56944274902344,17.14496612548828,23.18285369873047
2020-05-20,,29.91890525817871,223.22486877441406,272.2489318847656,8.579679489135742,102.25286865234375,17.548791885375977,23.3109130859375
2020-05-21,,29.750347137451172,220.7937774658203,270.36944580078125,8.45917797088623,101.22364044189453,17.206418991088867,23.075450897216797
2020-05-22,,30.10432243347168,221.5559844970703,270.8828430175781,8.523444175720215,102.37631225585938,17.390777587890625,23.331567764282227
2020-05-26,,30.12117576599121,220.95777893066406,274.2202453613281,8.692146301269531,103.20792388916016,17.311765670776367,23.48440933227539
2020-05-27,,30.31501579284668,222.1636962890625,278.3003845214844,8.868880271911621,104.39354705810547,17.662914276123047,23.76531982421875
2020-05-28,,30.71112632751465,221.87428283691406,277.7869567871094,8.876914024353027,107.24239349365234,18.26865005493164,24.467575073242188
2020-05-29,,30.382431030273438,225.12542724609375,279.02471923828125,8.997415542602539,108.09866333007812,17.943838119506836,24.657604217529297
2020-06-01,,30.41614532470703,225.80062866210938,280.1524963378906,9.005449295043945,109.16082000732422,18.382780075073242,24.950897216796875
2020-06-02,,30.256017684936523,227.31527709960938,282.47222900390625,9.061683654785156,109.72891235351562,18.11063003540039,25.112001419067383
2020-06-03,,30.660554885864258,228.33786010742188,286.23138427734375,9.069717407226562,111.19451904296875,18.26865005493164,25.4135684967041
2020-06-04,,29.86833953857422,226.73643493652344,285.47955322265625,8.965282440185547,109.1937255859375,17.80337905883789,24.95915985107422
2020-06-05,,30.947101593017578,231.2320098876953,292.7962646484375,9.077749252319336,110.86515808105469,18.321327209472656,25.27724266052246
2020-06-08,,32.16071319580078,233.02639770507812,296.33538818359375,9.21431827545166,113.66456604003906,19.31332778930664,25.95471954345703
2020-06-09,,30.67742347717285,234.71461486816406,294.1257019042969,9.15005111694336,111.37564849853516,18.584692001342773,25.434221267700195
2020-06-10,,30.50043487548828,237.5315704345703,292.4844665527344,9.125950813293457,110.56049346923828,18.628582000732422,25.285507202148438
2020-06-11,,28.46088218688965,225.76210021972656,275.6230773925781,8.603779792785645,105.98265838623047,17.338098526000977,24.29821014404297
2020-06-12,,28.38503074645996,227.5564422607422,278.9237976074219,8.780515670776367,105.77680206298828,17.73314094543457,24.236242294311523
2020-06-15,,28.073204040527344,230.32518005371094,281.5277404785156,8.740346908569336,106.56721496582031,17.56081199645996,24.40148162841797
2020-06-16,,28.45246124267578,234.28053283691406,286.946533203125,8.836747169494629,107.2094497680664,18.1087589263916,24.51301383972168
2020-06-17,,28.309185028076172,235.0233154296875,285.7546081542969,8.788546562194824,106.6824951171875,17.92316246032715,24.438663482666016
2020-06-18,,28.342897415161133,235.66006469726562,285.86468505859375,8.724278450012207,106.67425537109375,17.9320011138916,24.434532165527344
2020-06-19,,28.722152709960938,235.6214599609375,284.2309875488281,8.668045043945312,103.6607894897461,17.52545928955078,23.748796463012695
2020-06-22,,28.78114891052246,238.4471893310547,286.05438232421875,8.820679664611816,104.7652359008789,17.366369247436523,23.980392456054688
2020-06-23,,27.81194305419922,240.4766082763672,287.37127685546875,8.80461597442627,103.6258316040039,16.694704055786133,23.738794326782227
2020-06-24,,27.449546813964844,235.51902770996094,280.0407409667969,8.716246604919434,102.70268249511719,16.44723892211914,23.522193908691406
2020-06-25,,27.500110626220703,237.76101684570312,283.0429382324219,8.788546562194824,101.53836822509766,16.67702293395996,23.23061180114746
2020-06-26,,26.606760025024414,232.1463165283203,276.3203430175781,8.668045043945312,100.5071029663086,16.023021697998047,22.984853744506836
2020-06-29,,27.76137351989746,234.6782684326172,280.38153076171875,8.721845626831055,102.40328979492188,16.562129974365234,23.418060302734375
2020-06-30,,27.441116333007812,239.2782745361328,283.9731140136719,8.84411334991455,102.8523941040039,16.456079483032227,23.505531311035156
2020-07-01,,27.938364028930664,242.0711669921875,285.9622497558594,8.884868621826172,105.13946533203125,16.91564178466797,24.055368423461914
2020-07-02,,27.634958267211914,243.7139892578125,287.5370178222656,8.925626754760742,105.38898468017578,16.827266693115234,24.11785316467285
2020-07-06,,27.83722496032715,249.70565795898438,291.975830078125,9.02344036102295,104.13316345214844,17.03937530517578,23.82210350036621
2020-07-07,,27.60124397277832,247.98544311523438,288.9644470214844,9.080500602722168,103.66744232177734,16.774234771728516,23.72630500793457
2020-07-08,,27.972070693969727,251.25181579589844,291.1746520996094,9.17016315460205,104.50740051269531,17.286836624145508,23.938737869262695
2020-07-09,,27.23042106628418,253.3682861328125,289.5169677734375,9.056045532226562,103.12684631347656,16.791913986206055,23.618000030517578
2020-07-10,,27.778230667114258,255.09808349609375,292.47314453125,9.064197540283203,105.0147476196289,16.67702293395996,24.063701629638672
2020-07-13,,28.005783081054688,249.8505859375,289.9406433105469,8.982685089111328,105.11454010009766,16.889131546020508,24.08869171142578
2020-07-14,,28.519882202148438,251.61907958984375,293.69793701171875,9.129406929016113,106.21231842041016,16.9598331451416,24.313627243041992
2020-07-15,,28.67158317565918,252.13124084472656,296.39617919921875,9.382096290588379,105.82145690917969,17.057048797607422,24.217819213867188
2020-07-16,,28.519882202148438,250.4110870361328,295.4201354980469,9.325037002563477,107.13548278808594,17.145429611206055,24.526060104370117
2020-07-17,,28.418750762939453,250.7010040283203,296.2764892578125,9.569575309753418,109.40594482421875,17.33986473083496,25.080060958862305
2020-07-20,,28.165908813476562,257.8136291503906,298.6709289550781,9.748902320861816,107.86735534667969,16.880294799804688,24.750995635986328
2020-07-21,,28.258617401123047,255.12716674804688,299.3063049316406,9.724449157714844,108.53266906738281,17.0040225982666,24.863466262817383
2020-07-22,,28.309185028076172,256.0257873535156,301.0099792480469,9.936380386352539,110.1544189453125,17.25148582458496,25.24668312072754
2020-07-23,,28.005783081054688,249.33834838867188,297.4184265136719,9.863020896911621,110.345703125,16.933320999145508,25.27584457397461
2020-07-24,,28.81485939025879,246.97068786621094,295.5029602050781,9.846717834472656,109.50572967529297,16.685855865478516,25.10922622680664
2020-07-27,,28.435598373413086,251.37744140625,297.6578674316406,10.01789379119873,108.12516784667969,16.08488655090332,24.805145263671875
2020-07-28,,28.435598373413086,248.17872619628906,295.7700500488281,9.887474060058594,109.75523376464844,16.296995162963867,25.180036544799805
2020-07-29,,28.3513240814209,251.03919982910156,299.4076232910156,9.58587646484375,110.42059326171875,16.67702293395996,25.296669006347656
2020-07-30,,28.528305053710938,252.35354614257812,298.3393249511719,9.406550407409668,110.212646484375,16.615158081054688,25.296669006347656
2020-07-31,,28.7493896484375,256.8569641113281,300.6968994140625,9.382096290588379,110.2957992553711,16.491424560546875,25.33832359313965
2020-08-03,,28.460281372070312,260.3262634277344,302.7873840332031,9.398398399353027,109.1314926147461,16.579801559448242,25.063405990600586
2020-08-04,,28.936460494995117,261.2927551269531,303.95697021484375,9.56142520904541,110.32076263427734,16.579801559448242,25.33832359313965
2020-08-05,,28.53681182861328,261.94012451171875,305.8448181152344,9.610331535339355,109.00675964355469,16.137908935546875,25.01342010498047
2020-08-06,,28.893949508666992,265.40948486328125,307.8891906738281,9.545122146606445,109.6388168334961,16.64166831970215,25.159208297729492
2020-08-07,,29.14904022216797,262.3459777832031,308.1102294921875,9.512516975402832,111.85104370117188,16.703536987304688,25.61324119567871
2020-08-10,,29.744277954101562,261.2249450683594,309.0311584472656,9.512516975402832,111.76788330078125,16.96866798400879,25.604909896850586
2020-08-11,,29.676244735717773,256.2769775390625,306.4802551269531,9.447306632995605,109.48079681396484,16.694704055786133,25.050907135009766
2020-08-12,,29.982362747192383,262.7229309082031,310.7532958984375,9.6592378616333,111.00276947021484,17.0924015045166,25.41330337524414
2020-08-13,,30.00786781311035,263.32208251953125,310.1914978027344,9.610331535339355,110.62018585205078,16.889131546020508,25.37164306640625
2020-08-14,,29.710262298583984,263.0127258300781,310.2006530761719,9.59402847290039,109.84671783447266,16.836105346679688,25.150876998901367
2020-08-17,,30.01637077331543,266.0665588378906,311.18609619140625,9.732600212097168,109.57225799560547,17.10124397277832,25.117551803588867
2020-08-18,,30.688125610351562,268.6275939941406,311.8584289550781,9.675541877746582,109.06495666503906,17.799434661865234,25.00508689880371
2020-08-19,,30.109912872314453,266.8203430175781,310.55987548828125,9.732600212097168,108.7406005859375,17.437074661254883,24.93010711669922
2020-08-20,,29.463665008544922,270.5216064453125,311.52685546875,9.773355484008789,107.83409118652344,17.145429611206055,24.709346771240234
2020-08-21,,29.36162567138672,272.3964538574219,312.6318664550781,9.58587646484375,107.8424072265625,16.880294799804688,24.750995635986328
2020-08-24,,29.506179809570312,274.09735107421875,315.79986572265625,9.667390823364258,108.923583984375,17.057048797607422,24.96760368347168
2020-08-25,,29.387136459350586,276.2524108886719,316.90496826171875,9.822263717651367,107.91725158691406,16.91564178466797,24.73016929626465
2020-08-26,,28.859928131103516,282.1473083496094,320.08221435546875,9.895626068115234,106.48678588867188,16.579801559448242,24.455249786376953
2020-08-27,,28.68136978149414,281.2679748535156,320.78204345703125,9.879323959350586,106.96083068847656,16.880294799804688,24.534395217895508
2020-08-28,,29.157548904418945,282.69818115234375,322.8540344238281,10.132012367248535,107.23526000976562,17.057048797607422,24.605205535888672
2020-08-31,,29.259584426879883,284.9692077636719,321.68450927734375,10.189070701599121,107.49311828613281,16.99518394470215,24.68018341064453
2020-09-01,,29.055505752563477,289.8398132324219,324.71429443359375,10.213525772094727,106.34540557861328,16.579801559448242,24.396936416625977
2020-09-02,,30.109912872314453,292.5843505859375,329.4110107421875,10.156464576721191,109.39761352539062,17.048213958740234,25.155046463012695
2020-09-03,,29.10652732849121,277.7502746582031,318.0745544433594,9.830414772033691,108.26655578613281,16.570972442626953,24.871793746948242
2020-09-04,,28.383756637573242,274.04901123046875,315.4775695800781,9.78965950012207,107.61782836914062,16.111406326293945,24.73016929626465
2020-09-08,,27.176298141479492,260.87713623046875,306.85772705078125,9.488061904907227,106.76956176757812,15.775564193725586,24.592716217041016
2020-09-09,,27.51642417907715,268.54052734375,312.9173583984375,9.708145141601562,108.03367614746094,16.279321670532227,24.917613983154297
2020-09-10,,26.683109283447266,263.1867370605469,307.48406982421875,9.58587646484375,106.19570922851562,15.987669944763184,24.48858070373535
2020-09-11,,26.878684997558594,261.3603515625,307.6405334472656,9.626633644104004,106.3774185180664,16.35886001586914,24.546892166137695
2020-09-14,,26.81916618347168,265.9119567871094,311.69256591796875,9.78965950012207,107.74252319335938,16.67702293395996,24.884292602539062
2020-09-15,,26.019855499267578,269.6809387207031,313.2673645019531,9.830414772033691,108.48789978027344,16.396629333496094,25.050907135009766
2020-09-16,,26.291963577270508,265.3805236816406,312.024169921875,9.797810554504395,108.39576721191406,16.565750122070312,25.017587661743164
2020-09-17,,25.968839645385742,261.2347106933594,309.27984619140625,9.667390823364258,107.4996566772461,16.272003173828125,24.813480377197266
2020-09-18,,25.450145721435547,257.9006042480469,305.7191162109375,9.545122146606445,105.56507873535156,16.120676040649414,24.3761043548584
2020-09-21,,24.78689193725586,258.5191345214844,302.3166198730469,9.333189010620117,105.06256866455078,15.924849510192871,24.224441528320312
2020-09-22,,24.523292541503906,263.32208251953125,305.3955078125,9.36579418182373,105.62371063232422,15.862531661987305,24.37568473815918
2020-09-23,,24.251190185546875,255.28160095214844,298.31317138671875,9.015289306640625,103.89010620117188,15.987151145935059,24.00177574157715
2020-09-24,,24.68485450744629,256.4703369140625,299.10821533203125,9.056045532226562,105.12957000732422,16.013858795166016,24.27065658569336
2020-09-25,,25.101511001586914,262.4329528808594,303.9439392089844,9.03159236907959,106.8464126586914,16.031660079956055,24.66977882385254
2020-09-28,,25.101511001586914,267.8834533691406,308.9922790527344,9.080500602722168,107.13117218017578,15.996052742004395,24.732797622680664
2020-09-29,,25.254568099975586,266.6754150390625,307.3094482421875,9.121254920959473,107.05580139160156,16.494543075561523,24.724388122558594
2020-09-30,,26.13890266418457,268.50189208984375,309.6394958496094,9.072347640991211,108.11941528320312,16.788291931152344,24.947057723999023
2020-10-01,,26.045368194580078,272.763671875,311.62738037109375,8.795205116271973,109.10762023925781,15.924849510192871,25.199132919311523
2020-10-02,,26.411006927490234,265.0906066894531,308.668701171875,8.852262496948242,110.42249298095703,16.013858795166016,25.497421264648438
2020-10-05,,26.589574813842773,270.7439880371094,314.1423645019531,8.966382026672363,111.7205810546875,15.853630065917969,25.81671714782715
2020-10-06,,26.445026397705078,265.9119567871094,309.67645263671875,8.827810287475586,112.6418228149414,15.97825813293457,26.035186767578125
2020-10-07,,26.69161605834961,270.5119934082031,315.06695556640625,8.966382026672363,113.39557647705078,15.871437072753906,26.19483184814453
2020-10-08,,27.50792121887207,271.9519958496094,317.8592224121094,8.94192886352539,115.42228698730469,16.272003173828125,26.67377471923828
2020-10-09,,27.439899444580078,276.107421875,320.69769287109375,8.990835189819336,115.39714813232422,16.013858795166016,26.669567108154297
2020-10-12,,27.85655403137207,284.63092041015625,325.8569641113281,8.990835189819336,116.07549285888672,16.022762298583984,26.83762550354004
2020-10-13,,28.23919677734375,284.62127685546875,323.7303466796875,8.8604154586792,115.22130584716797,16.049467086791992,26.65276527404785
2020-10-14,,28.66436195373535,282.24395751953125,321.6962585449219,8.819659233093262,115.0454330444336,16.699275970458984,26.619157791137695
2020-10-15,,28.944971084594727,280.34991455078125,321.2986145019531,8.754449844360352,115.14591217041016,16.69037437438965,26.602354049682617
2020-10-16,,28.647354125976562,278.81329345703125,321.1045227050781,8.721845626831055,116.29328918457031,16.93071746826172,26.888044357299805
2020-10-19,,28.400760650634766,274.2615661621094,316.22265625,8.868566513061523,115.18775177001953,16.743783950805664,26.661169052124023
2020-10-20,,28.21369171142578,274.85101318359375,317.48931884765625,9.064197540283203,115.85774993896484,16.868406295776367,26.82082176208496
2020-10-21,,27.660982131958008,274.6385498046875,316.8883056640625,9.129406929016113,115.790771484375,16.859506607055664,26.749401092529297
2020-10-22,,28.21369171142578,274.6287841796875,318.62664794921875,9.129406929016113,117.50764465332031,16.966320037841797,27.127513885498047
2020-10-23,,28.630346298217773,275.1700134277344,319.7084045410156,9.088650703430176,117.87612915039062,17.162158966064453,27.20313835144043
2020-10-26,,28.7238826751709,271.0435791015625,313.8001403808594,8.966382026672363,117.75048065185547,16.993026733398438,27.194726943969727
2020-10-27,,28.094642639160156,273.1599426269531,312.7184143066406,8.835960388183594,117.54110717773438,16.4144287109375,27.173725128173828
2020-10-28,,26.47053337097168,262.51031494140625,302.0299987792969,8.607728004455566,114.03205108642578,15.444164276123047,26.383886337280273
2020-10-29,,26.734127044677734,267.1006164550781,305.0997009277344,8.713691711425781,114.14093017578125,15.435258865356445,26.45531463623047
2020-10-30,,27.146215438842773,260.3262634277344,301.9190368652344,8.811509132385254,113.4039306640625,15.461962699890137,26.207433700561523
2020-11-02,,27.618398666381836,260.9061584472656,305.30322265625,8.852262496948242,115.89128112792969,15.791315078735352,26.78300666809082
2020-11-03,,28.099163055419922,265.41912841796875,310.6935729980469,8.990835189819336,117.66671752929688,16.369922637939453,27.16952133178711
2020-11-04,,28.081995010375977,277.26708984375,317.6373291015625,8.762598991394043,115.73216247558594,16.325414657592773,26.761999130249023
2020-11-05,,27.57547378540039,284.49566650390625,323.83209228515625,9.015289306640625,116.7455062866211,16.458934783935547,27.0014705657959
2020-11-06,,26.8113956451416,284.708251953125,323.7581481933594,9.088650703430176,116.44400024414062,16.254199981689453,26.942651748657227
2020-11-09,,27.403770446777344,278.89056396484375,327.82635498046875,9.235374450683594,118.99833679199219,16.832799911499023,27.442607879638672
2020-11-10,,27.996152877807617,273.8944396972656,327.3455810546875,9.333189010620117,121.15068054199219,17.96329689025879,27.8375244140625
