date,dxy,tnx,irx
2010-01-04,77.52999877929688,3.8410000801086426,0.054999999701976776
2010-01-05,77.62000274658203,3.755000114440918,0.05999999865889549
2010-01-06,77.48999786376953,3.808000087738037,0.04500000178813934
2010-01-07,77.91000366210938,3.822000026702881,0.04500000178813934
2010-01-08,77.47000122070312,3.808000087738037,0.03999999910593033
2010-01-11,77.0,3.818000078201294,0.02500000037252903
2010-01-12,76.94999694824219,3.7190001010894775,0.03999999910593033
2010-01-13,76.8499984741211,3.7829999923706055,0.05000000074505806
2010-01-14,76.7300033569336,3.7339999675750732,0.04500000178813934
2010-01-15,77.31999969482422,3.6760001182556152,0.054999999701976776
2010-01-19,77.5,3.7070000171661377,0.05000000074505806
2010-01-20,78.33999633789062,3.6589999198913574,0.05000000074505806
2010-01-21,78.31999969482422,3.6110000610351562,0.03999999910593033
2010-01-22,78.27999877929688,3.5980000495910645,0.04500000178813934
2010-01-25,78.19000244140625,3.630000114440918,0.04500000178813934
2010-01-26,78.43000030517578,3.630000114440918,0.06499999761581421
2010-01-27,78.68000030517578,3.6440000534057617,0.07000000029802322
2010-01-28,78.9000015258789,3.6579999923706055,0.07000000029802322
2010-01-29,79.45999908447266,3.6089999675750732,0.07000000029802322
2010-02-01,79.23999786376953,3.6540000438690186,0.08500000089406967
2010-02-02,79.01000213623047,3.634999990463257,0.09000000357627869
2010-02-03,79.37000274658203,3.703000068664551,0.09000000357627869
2010-02-04,79.91999816894531,3.609999895095825,0.08500000089406967
2010-02-05,80.44000244140625,3.5460000038146973,0.08500000089406967
2010-02-08,80.30000305175781,3.5920000076293945,0.09000000357627869
2010-02-09,79.86000061035156,3.632999897003174,0.10000000149011612
2010-02-10,80.02999877929688,3.694000005722046,0.10000000149011612
2010-02-11,79.98999786376953,3.7330000400543213,0.0949999988079071
2010-02-12,80.31999969482422,3.693000078201294,0.09000000357627869
2010-02-16,79.69999694824219,3.6640000343322754,0.08500000089406967
2010-02-17,80.37999725341797,3.742000102996826,0.09000000357627869
2010-02-18,80.4000015258789,3.802999973297119,0.08500000089406967
2010-02-19,80.63999938964844,3.7820000648498535,0.0949999988079071
2010-02-22,80.51000213623047,3.7990000247955322,0.08500000089406967
2010-02-23,80.8499984741211,3.690999984741211,0.11500000208616257
2010-02-24,80.8499984741211,3.694999933242798,0.10999999940395355
2010-02-25,80.79000091552734,3.6419999599456787,0.11500000208616257
2010-02-26,80.36000061035156,3.5950000286102295,0.11500000208616257
2010-03-01,80.66000366210938,3.6059999465942383,0.11999999731779099
2010-03-02,80.5199966430664,3.614000082015991,0.125
2010-03-03,79.9800033569336,3.625,0.13500000536441803
2010-03-04,80.55999755859375,3.6059999465942383,0.13500000536441803
2010-03-05,80.43000030517578,3.681999921798706,0.14499999582767487
2010-03-08,80.43000030517578,3.7079999446868896,0.14499999582767487
2010-03-09,80.58999633789062,3.7009999752044678,0.15000000596046448
2010-03-10,80.44999694824219,3.7200000286102295,0.14499999582767487
2010-03-11,80.31999969482422,3.7200000286102295,0.14499999582767487
2010-03-12,79.83000183105469,3.7100000381469727,0.14000000059604645
2010-03-15,80.25,3.7039999961853027,0.14499999582767487
2010-03-16,79.75,3.6530001163482666,0.1550000011920929
2010-03-17,79.63999938964844,3.6419999599456787,0.15000000596046448
2010-03-18,80.22000122070312,3.671999931335449,0.14499999582767487
2010-03-19,80.72000122070312,3.687000036239624,0.14499999582767487
2010-03-22,80.6500015258789,3.6630001068115234,0.14000000059604645
2010-03-23,80.9000015258789,3.680000066757202,0.12999999523162842
2010-03-24,81.83999633789062,3.8289999961853027,0.13500000536441803
2010-03-25,82.12000274658203,3.9010000228881836,0.12999999523162842
2010-03-26,81.68000030517578,3.8550000190734863,0.12999999523162842
2010-03-29,81.36000061035156,3.864000082015991,0.125
2010-03-30,81.47000122070312,3.868000030517578,0.15000000596046448
2010-03-31,81.06999969482422,3.8329999446868896,0.15000000596046448
2010-04-01,80.77999877929688,3.8589999675750732,0.15000000596046448
2010-04-05,81.08999633789062,3.99399995803833,0.1599999964237213
2010-04-06,81.38999938964844,3.9679999351501465,0.16500000655651093
2010-04-07,81.44000244140625,3.86299991607666,0.1599999964237213
2010-04-08,81.52999877929688,3.8959999084472656,0.1550000011920929
2010-04-09,81.08999633789062,3.888000011444092,0.15000000596046448
2010-04-12,80.55999755859375,3.8459999561309814,0.13500000536441803
2010-04-13,80.51000213623047,3.811000108718872,0.15000000596046448
2010-04-14,80.19000244140625,3.8550000190734863,0.1550000011920929
2010-04-15,80.4800033569336,3.8480000495910645,0.15000000596046448
2010-04-16,80.81999969482422,3.7699999809265137,0.15000000596046448
2010-04-19,81.0,3.806999921798706,0.15000000596046448
2010-04-20,81.05000305175781,3.805000066757202,0.14499999582767487
2010-04-21,81.16000366210938,3.73799991607666,0.14499999582767487
2010-04-22,81.56999969482422,3.7720000743865967,0.15000000596046448
2010-04-23,81.3499984741211,3.816999912261963,0.1550000011920929
