Date,MTUM,VLUE,QUAL,USMV,RPV,IVE,IWF,SPY
2013-01-02,,,,22.989524841308594,26.369552612304688,50.63384246826172,14.72232723236084,115.99288940429688
2013-01-03,,,,23.02056312561035,26.384605407714844,50.58170700073242,14.682891845703125,115.73082733154297
2013-01-04,,,,23.152454376220703,26.625415802001953,50.93921661376953,14.709177017211914,116.23906707763672
2013-01-07,,,,23.059354782104492,26.497488021850586,50.76046371459961,14.691657066345215,115.9214096069336
2013-01-08,,,,23.03607749938965,26.294294357299805,50.544456481933594,14.65221881866455,115.58787536621094
2013-01-09,,,,23.12142562866211,26.377071380615234,50.68598556518555,14.717945098876953,115.88169860839844
2013-01-10,,,,23.25332260131836,26.640472412109375,51.11054611206055,14.78804874420166,116.80290985107422
2013-01-11,,,,23.261093139648438,26.55768585205078,51.088191986083984,14.809957504272461,116.79500579833984
2013-01-14,,,,23.276609420776367,26.572734832763672,51.14777755737305,14.766145706176758,116.71553802490234
2013-01-15,,,,23.30763053894043,26.866233825683594,51.2744026184082,14.752995491027832,116.79500579833984
2013-01-16,,,,23.261093139648438,26.881284713745117,51.25951385498047,14.75956916809082,116.77912139892578
2013-01-17,,,,23.369714736938477,27.182310104370117,51.535072326660156,14.851583480834961,117.53353881835938
2013-01-18,,,,23.44729995727539,27.26508331298828,51.79576873779297,14.877874374389648,117.79557037353516
2013-01-22,,,,23.548166275024414,27.603736877441406,52.16075897216797,14.934833526611328,118.43094635009766
2013-01-23,,,,23.555923461914062,27.588687896728516,52.16819763183594,14.983038902282715,118.62149810791016
2013-01-24,,,,23.61798858642578,27.70157241821289,52.40654373168945,14.937028884887695,118.65331268310547
2013-01-25,,,,23.64902687072754,27.844552993774414,52.67467498779297,15.018086433410645,119.32038879394531
2013-01-28,,,,23.633501052856445,27.829498291015625,52.65234375,15.004941940307617,119.17742156982422
2013-01-29,,,,23.773170471191406,28.062789916992188,52.92790985107422,15.026854515075684,119.64595794677734
2013-01-30,,,,23.664546966552734,27.904756546020508,52.71937561035156,14.97426700592041,119.17742156982422
2013-01-31,,,,23.65678596496582,27.912290573120117,52.62999725341797,14.954551696777344,118.88359069824219
2013-02-01,,,,23.85851287841797,28.14557647705078,53.15882873535156,15.105717658996582,120.1065673828125
2013-02-04,,,,23.641265869140625,27.86713409423828,52.6448974609375,14.926072120666504,118.75651550292969
2013-02-05,,,,23.8042049407959,28.122997283935547,53.091773986816406,15.066286087036133,119.95570373535156
2013-02-06,,,,23.85851287841797,28.21330451965332,53.151371002197266,15.070666313171387,120.04302215576172
2013-02-07,,,,23.874040603637695,28.14557647705078,53.032196044921875,15.068473815917969,119.88418579101562
2013-02-08,,,,23.990419387817383,28.303625106811523,53.248207092285156,15.182395935058594,120.55123901367188
2013-02-11,,,,23.982656478881836,28.31866455078125,53.25566482543945,15.156105995178223,120.52742767333984
2013-02-12,,,,23.967144012451172,28.48423194885254,53.49400329589844,15.132004737854004,120.72599792480469
2013-02-13,,,,23.959388732910156,28.424030303955078,53.53123474121094,15.147348403930664,120.82921600341797
2013-02-14,,,,23.897310256958008,28.55947494506836,53.57595443725586,15.156105995178223,120.9404067993164
2013-02-15,,,,23.959388732910156,28.35628890991211,53.419532775878906,15.162677764892578,120.79745483398438
2013-02-19,,,,24.1068058013916,28.597110748291016,53.82915496826172,15.237168312072754,121.70284271240234
2013-02-20,,,,24.005937576293945,28.025175094604492,53.173728942871094,15.053138732910156,120.1859359741211
2013-02-21,,,,23.943864822387695,27.829498291015625,52.898136138916016,14.958930969238281,119.45536041259766
2013-02-22,,,,24.161117553710938,28.085371017456055,53.41206741333008,15.09695816040039,120.62274169921875
2013-02-25,,,,23.897310256958008,27.35538673400879,52.33206558227539,14.864728927612305,118.32767486572266
2013-02-26,,,,24.060253143310547,27.490854263305664,52.63744354248047,14.961130142211914,119.1376953125
2013-02-27,,,,24.324054718017578,27.912290573120117,53.374847412109375,15.140771865844727,120.638671875
2013-02-28,,,,24.30853271484375,27.821979522705078,53.24075698852539,15.116670608520508,120.4004135131836
2013-03-01,,,,24.370607376098633,27.829498291015625,53.41206741333008,15.164868354797363,120.79745483398438
2013-03-04,,,,24.533540725708008,27.987545013427734,53.65040969848633,15.239362716674805,121.44071197509766
2013-03-05,,,,24.696474075317383,28.250930786132812,54.104759216308594,15.397102355957031,122.52870178222656
2013-03-06,,,,24.665443420410156,28.416494369506836,54.253726959228516,15.390528678894043,122.6954574584961
2013-03-07,,,,24.64992904663086,28.58205223083496,54.36547088623047,15.412429809570312,122.9178466796875
2013-03-08,,,,24.7042293548584,28.837932586669922,54.66337203979492,15.482544898986816,123.4420166015625
2013-03-11,,,,24.73526954650879,29.011016845703125,54.87193298339844,15.521974563598633,123.91055297851562
2013-03-12,,,,24.73526954650879,29.086271286010742,54.775115966796875,15.473773956298828,123.63253784179688
2013-03-13,,,,24.79733657836914,29.206684112548828,54.88686752319336,15.495686531066895,123.80726623535156
