Date,MTUM,VLUE,QUAL,USMV,RPV,IVE,IWF,SPY
2013-01-02,,,,22.826589326429175,26.173886521222972,50.22418129579095,14.57773380963834,114.93667443869583
2013-01-03,,,,22.958492236193987,26.29429665151437,50.44763658097888,14.643456973344579,115.42111105249225
2013-01-04,,,,23.051588297701702,26.489955575175912,50.61148770788548,14.654406473754479,115.68316767929541
2013-01-07,,,,23.020561034700346,26.41470642767349,50.55935525138357,14.636886496701559,115.49256428800751
2013-01-08,,,,22.97400661999293,26.234091395857956,50.37314209111917,14.595258642793489,115.13520663266104
2013-01-09,,,,23.059354744983434,26.301816974131377,50.566809327943,14.676318937987306,115.65933885949251
2013-01-10,,,,23.129180854462273,26.467382078183753,50.76047298320646,14.67850764239276,115.92140794999008
2013-01-11,,,,23.2067812835472,26.444801372077094,50.92433318117729,14.750806041249271,116.42969346993999
2013-01-14,,,,23.24557323120292,26.42222316373948,50.924330644013345,14.72671082971965,116.28669276848872
2013-01-15,,,,23.206764467936704,26.505007504609406,50.90198538027577,14.678508340557883,116.10409084732069
2013-01-16,,,,23.237817475540528,26.783451690070105,51.11054921701426,14.713562104321372,116.42969537067388
2013-01-17,,,,23.299884795582024,26.964071140991496,51.37120791820764,14.79681292736004,116.8585102686067
2013-01-18,,,,23.3231581802856,27.054368707922816,51.49038400117121,14.796813351197596,117.0808323537272
2013-01-22,,,,23.431783543098728,27.265086317150224,51.71385941001132,14.834055912799943,117.51767156896067
2013-01-23,,,,23.501611623294583,27.423124747788506,51.981989047634336,14.950176221807451,118.21648830403207
2013-01-24,,,,23.571434324773534,27.62631513643243,52.227785084247095,14.901974920207175,118.335647130509
2013-01-25,,,,23.57143790274926,27.671465576413787,52.391634357838015,14.950169810496734,118.62153671569068
2013-01-28,,,,23.61022540599477,27.701565251245412,52.42889116460372,14.961126161504678,118.73268990883652
2013-01-29,,,,23.625753048475303,27.837023884324097,52.55549279739059,14.923887235637142,118.85974957877652
2013-01-30,,,,23.664546966552734,27.867126478141405,52.66723743194392,14.95674002997426,119.06622956630325
2013-01-31,,,,23.641267875360434,27.776830319665084,52.533165152218665,14.93702471932492,118.80418341099852
2013-02-01,,,,23.77316487911044,28.002589096643174,52.868343798215896,15.024658311312534,119.43153887421914
2013-02-04,,,,23.625749260738466,27.844558343957758,52.58530934302046,14.915119011757342,118.66915901118804
2013-02-05,,,,23.734375017210674,28.010115685200507,52.92790957482954,14.989607631335405,119.3521452815987
2013-02-06,,,,23.734371141181327,27.9950627545309,52.81619787241442,15.015895757448915,119.44741310286653
2013-02-07,,,,23.742139769588825,27.972486188055115,52.70447284085606,14.950169224458092,119.01062107042658
2013-02-08,,,,23.905071368129853,28.228367801663836,53.10669242731428,15.101334925703775,120.09063336177343
2013-02-11,,,,23.928344649607066,28.220831530991145,53.143938517949785,15.123243332333033,120.22564860145897
2013-02-12,,,,23.943868354380204,28.34124740007264,53.24820659424008,15.12324125087047,120.40039537336504
2013-02-13,,,,23.905076882357733,28.356300173335157,53.39716436105761,15.09915003585577,120.48773930288516
2013-02-14,,,,23.858516513118907,28.281030280709242,53.25567532339012,15.096954539228452,120.32892351971893
2013-02-15,,,,23.8818012206278,28.28103451501396,53.218424272855195,15.105715929001862,120.35273535781624
2013-02-19,,,,23.990423062102597,28.34124174781755,53.479087733782784,15.173634270855574,120.83722670674234
2013-02-20,,,,23.990419485399165,27.987545013572902,53.158834754787726,15.053138732910156,120.12240290171712
2013-02-21,,,,23.889552988384775,27.618783698090088,52.72682741064507,14.90635171409656,119.07417397909374
2013-02-22,,,,24.005941061891743,27.927335051513683,53.06199438020995,14.996178857778254,119.51094301046567
2013-02-25,,,,23.897310256958008,27.35538673400879,52.31716571227081,14.864728927612305,118.32767486572266
2013-02-26,,,,23.928352310036612,27.197358048088713,52.20543824422518,14.847206412668877,118.11324096908925
2013-02-27,,,,24.021457819362936,27.520961271002484,52.56297478499142,14.950169738911974,118.93125141052421
2013-02-28,,,,24.277498013240134,27.814452359594476,53.218407186647795,15.116670608520508,120.241586818554
2013-03-01,,,,24.16887660479788,27.520950692472795,52.80875344377782,15.007128922050999,119.44741010484628
2013-03-04,,,,24.316291893743387,27.724151670840726,53.181166170406335,15.110104975010117,120.32891327260211
2013-03-05,,,,24.634403197322737,28.213303589779372,53.91110072106252,15.307279490406465,122.01251206307282
2013-03-06,,,,24.642166282388217,28.333715676092762,54.11221230831149,15.364238206113733,122.42545094579897
2013-03-07,,,,24.64216999945316,28.45411919759367,54.290988569576,15.379567150876902,122.71137320003338
2013-03-08,,,,24.62664039921888,28.672369423252707,54.38033713844,15.397102940344418,122.82258388957796
2013-03-11,,,,24.680957709456383,28.792775039940782,54.53675987357898,15.449677031659478,123.19582669342213
2013-03-12,,,,24.696475800010376,28.905656702481966,54.618701443249016,15.429958188361793,123.2593006889505
2013-03-13,,,,24.711990053347716,28.995966590670328,54.66341485372877,15.434342103951911,123.27519025762645
2013-03-14,,,,24.820611932049502,29.18409417126768,55.013459221315486,15.530740998614473,123.81518447742424
2013-03-15,,,,24.77406097614223,29.257522363369507,54.96877113919084,15.49787002640324,123.88732058552519
2013-03-18,,,,24.649921434882923,28.925310799168482,54.56656799968015,15.381765688708041,123.00185098126968
2013-03-19,,,,24.63440700967352,28.89511218994888,54.32076454948968,15.32699306288658,122.51527642193501
2013-03-20,,,,24.84389441188121,29.121618305379865,54.871956783074616,15.49787581099115,123.84740676756057
2013-03-21,,,,24.85165434261179,28.91777726180962,54.484643884150664,15.392719707156104,122.9221248043405
2013-03-22,,,,24.94476443344237,28.8800120358905,54.693194475586054,15.467201840138198,123.4246948297977
2013-03-25,,,,24.98461222486383,28.94041605794939,54.51080110569037,15.433966157023857,123.12150616954777
2013-03-26,,,,25.140371870181927,29.061222565988874,54.87019468330112,15.541659324588364,123.97504117589774
2013-03-27,,,,25.171530801694853,29.0083668595773,54.72792843018433,15.491109399951908,123.64001807139226
2013-03-28,,,,25.319508015085294,29.189571672486963,55.027398803529046,15.592217757017254,124.23828316707288
2013-04-01,,,,25.412970017168057,29.053665006836585,54.982472091362325,15.561445407445209,124.1744939164501
2013-04-02,,,,25.55315252451171,29.046118036537468,55.16963640699087,15.633977614331549,124.7328474619951
2013-04-03,,,,25.350655565303324,28.67613688815616,54.555744758233544,15.488913984108311,123.49647060112872
2013-04-04,,,,25.43633328638582,28.74410276681175,54.712958371272855,15.499899965350561,123.71182696113765
2013-04-05,,,,25.288356173028806,28.434534518230446,54.29370288788569,15.35044575446663,122.65887552482239
2013-04-08,,,,25.38182054132414,28.66860371912897,54.70547566872996,15.455950776428818,123.44067796796426
2013-04-09,,,,25.52978714754983,29.091419903817908,55.16965951213471,15.55705547656577,124.42176498388025
2013-04-10,,,,25.69334102249649,29.325482559954477,55.55895736799084,15.664752060455372,125.3390791639102
2013-04-11,,,,25.911414654911077,29.589748489410603,55.97822509086286,15.838376086050182,126.46380965706064
2013-04-12,,,,25.895836741693238,29.280185724973272,55.72368139707721,15.779046291622564,125.96933448518399
2013-04-15,,,,25.53757667541504,28.585538864135742,54.68301171965537,15.508693640619049,123.71981113060454
2013-04-16,,,,25.631042768421846,28.713900899052103,54.900133780852826,15.603200945648814,124.36595274370224
2013-04-17,,,,25.529789834222445,28.283541287108637,54.30869745824311,15.455946998857677,123.06570169148935
2013-04-18,43.59391784667969,35.92836380004883,,25.50642213197251,28.17782790068576,54.18140595312041,15.35264054595857,122.48336040289752
2013-04-19,43.59391784667969,35.92836380004883,,25.66218475059246,28.268429804947402,54.31615051750294,15.420776299265391,122.93805391281991
2013-04-22,43.59391784667969,35.92836380004883,,25.786801685090623,28.28353032615516,54.42846410605071,15.497703660568757,123.44057230669961
2013-04-23,44.70688247680664,35.92836380004883,,25.8958424003889,28.79695498072064,54.89262594066562,15.63836969040792,124.57332055372734
2013-04-24,44.14185333251953,36.44537353515625,,25.958137709187728,29.068765782499828,55.45411482896867,15.754861160299914,125.66616583383949
2013-04-25,44.35587692260742,37.144432067871094,,26.012665403373045,29.28773364168714,55.73115020456512,15.805418740765152,126.11279192026599
2013-04-26,44.32162857055664,36.98422622680664,,26.012659509146467,29.197122409919256,55.596420361544006,15.783441785161717,125.81769442416201
2013-04-29,44.390108213637205,36.98422622680664,,26.09054191612589,29.34058976172816,55.82099424931269,15.851571803512655,126.36804734454442
2013-04-30,44.19319736556059,36.38712692260742,,26.051603486566474,29.355682705223167,55.86592881593135,15.893334870609877,126.51967529441852
2013-05-01,44.34731674194336,36.38712692260742,,25.973717769069424,29.37078475952148,55.65627232061743,15.875761303977102,126.11280208387855
2013-05-02,44.36443435409999,37.22453272661278,,26.036021755344773,29.33303648072517,55.79103523394361,15.924103986063606,126.45578774949755
2013-05-03,45.0322087598027,37.27550506591797,,26.21515456255642,29.793595856191438,56.59961597764026,16.18126608645574,127.45293265313832
2013-05-06,44.946589156821226,37.27550506591797,,26.13727699867373,30.09561673138572,56.734353114305485,16.21643705366538,128.7611600654531
2013-05-07,44.989403680704235,37.27550506591797,,26.145058979909614,30.261720944192465,56.839173059918544,16.23841763119608,128.96057636701846
2013-05-08,45.15206981033585,37.95269768133984,,26.26967393845315,30.39007087350745,57.086256384844475,16.297757987277176,129.48698320590734
2013-05-09,45.17774963394607,37.9454345703125,,26.152849113931836,30.390075713797092,57.04132522851446,16.332923529960098,129.59871516691186
2013-05-10,45.33185577392578,37.9745502796043,,26.18400301624196,30.344782965177057,57.011372004645764,16.359304769156868,129.63062388701468
2013-05-13,45.45170974731445,37.996405841201856,,26.215148772441296,30.46558741229206,57.078767040265866,16.39665830452798,129.87789270992621
2013-05-14,45.648619142425964,38.49885177612305,,26.33976190902075,30.66943411381184,57.42315635743962,16.451609010840674,130.5559024950117
2013-05-15,45.982503256485586,38.578941345214844,,26.51888755659146,30.956353056810606,57.879824812886746,16.56151516081637,131.54497954066002
2013-05-16,45.802730560302734,38.8046760559082,,26.495524492651597,30.895956048409136,58.02206548536089,16.561507452720775,131.68859634059237
2013-05-17,45.691418967484424,38.81196594238281,,26.518889009803626,31.22061984912197,58.27662190917589,16.620860042030664,132.19908104817137
2013-05-20,45.631505326644856,38.81196594238281,,26.511109100780814,31.32631871889335,58.66593578251731,16.682400810291497,132.90107577129908
2013-05-21,45.83696782945194,39.16149139404297,,26.46437074942977,31.3791756664384,58.71835885015296,16.667011989078983,132.81332052959326
2013-05-22,45.597259521484375,38.8046760559082,,26.277455264856915,31.016757079428174,58.19428600028644,16.519752693290123,131.75239677552105
2013-05-23,45.092145725789415,38.33865760212055,,26.13726500383163,30.57883715252113,57.722618317021606,16.394467323866692,130.77129525366578
2013-05-24,45.48595246656415,38.542537689208984,,26.09832428239867,30.73739743916339,57.78251614079323,16.38787022524154,130.80319237003772
2013-05-28,45.597253513717845,39.103248596191406,,26.254086510586482,31.152652822221025,58.42637656301251,16.57250157248342,132.2629573391047
2013-05-29,45.049324403949676,38.892059326171875,,25.825739433853634,31.001651789302898,57.984655698475486,16.39666071528999,131.09033716270093
2013-05-30,45.14350509643555,39.05225372314453,,25.973711534147906,31.19796161821877,58.30657911745519,16.477984077195853,131.79233144433212
2013-05-31,44.51852798461914,39.04497528076172,,25.5920930328092,30.97145652770996,57.61780929565429,16.313141908437654,130.12513587900324
2013-06-03,44.0391055226509,39.04497528076172,,25.475265630120123,30.66188287538684,57.39322044609017,16.216433303263976,129.75025045057745
2013-06-04,43.902108780708254,38.67360024959925,,25.506430516720414,30.69209233949439,57.400677489414036,16.21863297431043,129.80608099500037
2013-06-05,43.49973499486714,37.93814468383789,,25.303932980130327,30.35987663269043,56.86165728062484,16.05598197070288,128.52980510677637
2013-06-06,43.37131457083046,37.93814468383789,,25.249409186341246,30.216419339463425,56.60709527750629,15.979057537512091,127.82786900732916
2013-06-07,44.44148523768882,37.93814468383789,,25.654404173782957,30.782700216445114,57.63278573650069,16.24500857089161,130.13312760835328
2013-06-10,44.5185346994698,38.688173903140594,,25.724487752483803,31.19796977611286,58.06699378190343,16.374689263671428,131.1142676817161
2013-06-11,44.16751247949437,38.724578857421875,,25.529785596936055,30.911053027242506,57.53545658364502,16.198844875550808,129.8140166965785
2013-06-12,43.91925266501239,38.30952453613281,,25.459690341622856,30.654344655976306,57.146149782839835,16.09334477663351,128.90470625484332
2013-06-13,43.679524099278154,38.30952453613281,,25.38960362369463,30.699640413566016,57.093737985436036,16.05818183839114,128.66540374249917
2013-06-14,44.544219970703125,38.302249908447266,,25.747856064509833,30.88085336679417,57.6028186674944,16.225221808944347,129.94962915002972
2013-06-17,44.646949768066406,38.557098388671875,,25.825742198129547,31.06960624013377,57.83492879820993,16.284568009843,130.19696763711576
2013-06-18,44.835296630859375,38.557098388671875,,25.926987220805866,31.311229620694927,58.194284415755696,16.372487682502776,131.23389432823788
2013-06-19,44.4072265625,38.85564422607422,,25.631037548401814,31.09980583190918,57.767541736100064,16.26917839050293,130.3245552561627
2013-06-20,42.96894836425781,37.66872787475586,,24.922309517098135,30.30702129941813,56.225275857866805,15.822996829003506,126.81481808038725
2013-06-21,42.849083509382844,37.25366116105694,,24.914519402673385,30.09119043600093,56.030619156945946,15.732889514233896,126.27494862637708
2013-06-24,42.55800049440648,36.918704035041884,,24.750970553683956,29.613423653491285,55.38677090517239,15.56364373859465,124.87963303418833
2013-06-25,43.24290466232798,37.41384506225586,,24.961246664176855,30.053276258025985,56.03810667478674,15.73068929448862,126.23486046933154
2013-06-26,43.64528909927879,37.41384506225586,,25.280563092186462,30.44760606509316,56.64932743359088,15.92410749431297,127.7022961552406
2013-06-27,44.14965057373047,37.56886291503906,,25.532676453139874,30.887446574470626,57.32687303007734,16.07356528866682,129.06551860093975
2013-06-28,43.95197878799973,38.058773040771484,,25.407402375052747,30.77370296105094,56.96551782518531,15.961473068218163,128.1914571178866
2013-07-01,44.235595703125,38.27812957763672,,25.571821607859516,31.092213879150837,57.311823577901286,16.117530982599174,129.1697718365948
2013-07-02,44.14965057373047,38.27812957763672,,25.454375296194982,30.940538972208742,57.08597376521267,16.051430142048986,128.70467940595506
2013-07-03,44.01213507052322,38.27812957763672,,25.391744059491195,30.766120945049828,56.94295132386644,16.035980894657428,128.48014419465062
2013-07-05,44.43327300578011,38.146522521972656,,25.360422702980358,30.986043415594246,57.28168399717602,16.152927002406564,129.34621291458643
2013-07-08,44.80282413944941,38.768035888671875,,25.74407612594245,31.48655002488031,58.1850716227056,16.366988285133136,130.7735743285036
2013-07-09,45.17239886945584,39.07513427734375,,25.869351855615456,31.736805426012687,58.50126719259828,16.424360178931767,131.72778667051787
2013-07-10,45.215354919433594,39.07513427734375,,25.892840367057396,31.77472944163677,58.5614796987043,16.481729254237145,132.0165759300946
2013-07-11,45.79117920022612,39.07513427734375,,26.260832997713813,32.085637719454326,59.14867144989294,16.702399284191213,132.45759887597197
2013-07-12,46.01464207779502,39.53579330444336,,26.34696276856638,32.23730721820665,59.33690017097102,16.739910059693493,134.02129093990092
2013-07-15,46.15215097689114,39.718597412109375,,26.38611168593814,32.33588522988929,59.577786981427074,16.797290618112434,134.4623857575507
2013-07-16,45.980247788101785,39.5504150390625,,26.37046298747712,32.18423333715955,59.35947237673572,16.744320725140966,133.9732239538167
2013-07-17,46.18653283596269,39.5504150390625,,26.41742770527498,32.27522685605683,59.59285150876237,16.79508160493149,134.50241438201328
2013-07-18,46.31543786740711,39.96719187601662,41.594913482666016,26.464405458194108,32.55581799161134,59.826201651633525,16.817141927614394,134.87930973532673
2013-07-19,46.65064313709922,39.94527053833008,41.27145767211914,26.4409231458181,32.6923293557408,60.03700741172397,16.768595694523093,134.96757788299487
2013-07-22,46.70220029746776,40.0549430847168,41.42903869965375,26.48790943909856,32.86673220671409,60.36827281741068,16.819350057393695,135.52884881287142
2013-07-23,46.64203568495281,40.0549430847168,41.387555058772946,26.48006074332175,32.950167457347014,60.44351795212757,16.79948926771086,135.560934493625
2013-07-24,46.42717919154046,40.0549430847168,41.30462616277722,26.307809986829824,32.66957113254456,59.99934355125067,16.746531957383088,134.86324007454556
2013-07-25,46.54750007008363,39.850206505224236,41.329499471502054,26.299987833123385,32.593743466730146,59.87891721800554,16.753148846884784,134.67081957525326
2013-07-26,46.513129063427826,39.85020065307617,41.28803530418954,26.26083606569736,32.578576138752624,59.705740367185726,16.72446189780835,134.3340388989071
2013-07-29,46.762354532732,39.857524939138436,41.51198196411133,26.44092236776298,32.68473551799728,59.89396921419316,16.78625028064156,134.80716974732835
2013-07-30,46.7795440800884,39.94527053833008,41.57833192738402,26.456586143696097,32.66957864483287,59.82620779401831,16.81934877684414,134.87132310156028
2013-07-31,46.779546344126985,39.94527053833008,41.57003402709961,26.41742980612639,32.85158042385549,60.006892631095695,16.850251393879685,135.11186567506843
2013-08-01,47.03737591971251,40.44978713989258,41.57003402709961,26.574022250602095,33.17767194156347,60.511266115573065,16.97602444209489,136.24249353242502
