date,hub,actual_log_rv,actual_rv,pred_log_rv_base,pred_log_rv_augmented,pred_rv_base,pred_rv_augmented,renew_share_mean_lag1
2025-02-10,NP15,7.50857119671156,1823.6061061019004,7.763316926458462,7.747518937021163,2352.695394999129,2315.8195867556283,0.3024802395929625
2025-02-11,NP15,7.913066182234938,2732.7567637313005,7.639975646613425,7.634407730459911,2079.6931683829566,2068.145788450336,0.3451404266115241
2025-02-12,NP15,7.014760316461873,1112.9398608772003,7.968405048404727,7.975179009575941,2888.2470743243803,2907.8783635867067,0.3934683601812351
2025-02-13,NP15,6.296037182937242,542.4181415824997,7.170084707375729,7.1231607313337735,1299.9547138927305,1240.3647038131123,0.158462353788909
2025-02-14,NP15,7.424912337561009,1677.2525345246002,6.558685758223823,6.505054737315903,705.3440925092193,668.5122609197925,0.1436363677221394
2025-02-15,NP15,8.123892536942252,3374.1291383951007,7.562301217080787,7.558540442135572,1924.268581929963,1917.0454316937346,0.3467404965646059
2025-02-16,NP15,7.48060146703214,1773.3070409614,8.168769657999498,8.15867211788203,3528.9994153302478,3493.544507087563,0.3220343155972445
2025-02-17,NP15,7.691567174142134,2189.8036782163,7.6180536427373164,7.606490103600038,2034.5982184595844,2011.2065681153922,0.3168625746818468
2025-02-18,NP15,7.121769440418373,1238.6401955933998,7.794551302542217,7.803425429275327,2427.3400387901193,2448.9764219329186,0.415666676588426
2025-02-19,NP15,6.778120115725423,878.4158508447996,7.276558214690207,7.2692852974627025,1446.002620113158,1435.5241135902518,0.3321993656443446
2025-02-20,NP15,8.092977430801952,3271.4134912079,6.988773161530579,6.978460444200916,1084.3902880552316,1073.264743439812,0.3160438826003366
2025-02-21,NP15,7.097264051852971,1208.6557273235,8.144041929599556,8.140586002687517,3442.805359838654,3430.9278119329565,0.3606479337432086
2025-02-22,NP15,7.037380306893437,1138.401434519,7.286281408281015,7.276685385886914,1460.1309584977844,1446.1865216900437,0.325615840275033
2025-02-23,NP15,6.473116884957508,647.4987641722,7.2537455074153225,7.254898179051973,1413.3888047270589,1415.0189172255602,0.3861719749770632
2025-02-24,NP15,6.6015580536909155,736.2413997116001,6.781308303823987,6.792631835805896,881.2208749022291,891.2561176299697,0.4414286429767229
2025-02-25,NP15,7.689345286252846,2184.9435812385004,6.896946316741273,6.894178596273136,989.2492446839135,986.5150647695499,0.3714692794489059
2025-02-26,NP15,7.238551521153323,1392.0761170015,7.854348772193682,7.860185273336983,2576.9164074477885,2592.000559521667,0.4256697034040011
2025-02-27,NP15,7.2798957758133245,1450.8368049482,7.463838862751369,7.453748950449272,1743.8295467749135,1726.3229282245532,0.34231815470912
2025-02-28,NP15,7.468546154014206,1752.0576111185,7.493331954462651,7.482016674157597,1796.026411452706,1775.8184143590047,0.334541429114028
2025-03-01,NP15,7.711913663459277,2234.8148522492,7.638705210147747,7.6242545554781005,2077.052727955466,2047.2537819453376,0.3171496157497444
2025-03-02,NP15,6.862884304428946,956.1208377932,7.829603968310345,7.844851726130234,2513.9335788860785,2552.5591576588527,0.4749200042681461
2025-03-03,NP15,6.918830771213867,1011.1370525562,7.109018946326643,7.1226933491940905,1222.9471805526994,1239.785114959147,0.4707739853737714
2025-03-04,NP15,7.050600478896977,1153.5512180172,7.157273326034431,7.16697265888632,1283.4067259551257,1295.915480194571,0.4494305284822539
2025-03-05,NP15,6.311746110767635,551.0062272249002,7.274015934052915,7.27088892626847,1442.3311445885936,1437.8280082123406,0.3727756782919285
2025-03-06,NP15,7.364896680483995,1579.5522195152005,6.651758446273418,6.619463658643581,774.1444207292395,749.5429783873483,0.1865234238494897
2025-03-07,NP15,7.939194218363172,2805.0992998975003,7.571626876490311,7.566525331921475,1942.297590874008,1932.4141051052177,0.3553892830734129
2025-03-08,NP15,8.378092775005666,4350.7032383528,8.054348531228323,8.060249723750417,3147.452049177919,3166.0806811857556,0.4431924671286664
2025-03-09,NP15,8.604752346635427,5457.534154295202,8.411023918226249,8.420800459742873,4496.362062408279,4540.536517631129,0.4654562463064309
2025-03-10,NP15,7.647902458803184,2096.2440166104006,8.578504190371701,8.599228901759668,5316.147630232889,5427.4728626070355,0.5286261618106352
2025-03-11,NP15,6.991094616979156,1086.9105760341,7.695403653340777,7.693844418553122,2198.2209504977145,2194.796078704252,0.3772710616037828
2025-03-12,NP15,6.2266566775512056,506.0607278252999,7.128498728403246,7.11061021097939,1247.00347006067,1224.8947623213435,0.2406121135147454
2025-03-13,NP15,7.281355476559464,1452.9561389353,6.497194094530545,6.480735180968471,663.2779244161213,652.4504391382849,0.2600938487382795
2025-03-14,NP15,6.679312764691821,795.7720414102001,7.445706128446949,7.436167163899774,1712.4941061169905,1696.2363499082894,0.3179651427469531
2025-03-15,NP15,7.725506935457568,2265.4007083702,6.963228581103596,6.946532020242219,1057.0407959489196,1039.5383717136474,0.260153506257669
2025-03-16,NP15,7.265688236932356,1430.3697223471995,7.868889526323308,7.884654245694376,2614.6604638353965,2656.2064724453994,0.5535606774209482
2025-03-17,NP15,6.777150038695009,877.5641329875,7.465817593412156,7.466930241023065,1747.2835318924604,1749.2287246961873,0.4129284300506518
2025-03-18,NP15,7.116205076883075,1231.7670912152,7.0218325748574095,7.018009232394149,1120.8387577487479,1116.561589082356,0.3539094046163893
2025-03-19,NP15,7.158804017818884,1285.3727303761998,7.319956610246847,7.329474842869536,1510.138443807392,1524.5809171820292,0.5040134965000083
2025-03-20,NP15,7.799107707911203,2438.4252190845996,7.342894418756743,7.344739981190139,1545.1780397189768,1548.0323953976103,0.4167075919151456
2025-03-21,NP15,7.919681052774042,2750.8935159387993,7.894888885425256,7.907513513455091,2683.531380518245,2717.624721056287,0.520201280989741
2025-03-22,NP15,8.021925203919414,3047.0378590081996,7.988546221243754,7.999759779011852,2947.0095438928115,2980.2419843713324,0.4960295379656833
2025-03-23,NP15,8.573823172662141,5291.320801774601,8.052249123953555,8.077703739367829,3140.8511968120733,3221.8265825498734,0.5927908461582023
2025-03-24,NP15,7.954828055371102,2849.2983653899996,8.502890598990035,8.52322417870334,4928.996018772685,5030.246051533889,0.5263809020867494
2025-03-25,NP15,7.578936733709259,1956.5475279903003,7.943944157051984,7.938903980207022,2818.4550439598393,2804.2852711856913,0.36908644111619
2025-03-26,NP15,7.522637478908067,1849.4387227071,7.627695526430896,7.620609991932431,2054.3104566856655,2039.8060156157146,0.354567883030234
2025-03-27,NP15,7.022982408487336,1122.1282770703997,7.592118687542688,7.6000352989544275,1982.509385243995,1998.2664305748633,0.4554449305994493
2025-03-28,NP15,6.9713735961171865,1065.6855672057,7.187826025909226,7.201470252421317,1323.2234230170948,1341.4015141137243,0.5009924485673045
2025-03-29,NP15,7.614298539261199,2026.9724184119,7.179864180393527,7.191454077180626,1312.7299516717299,1328.0328646142104,0.4903105266899607
2025-03-30,NP15,6.856810595664791,950.33123825,7.741419726092652,7.77897871457975,2301.7379018604656,2389.8328723172403,0.6424552448059982
2025-03-31,NP15,6.815002129410891,911.4184565665,7.096525397843373,7.107621400053352,1207.763278570292,1221.2392490127515,0.4922012474699767
2025-04-01,NP15,6.628242254834737,756.1518795175,7.061867602829993,7.060311094008028,1166.621918882209,1164.8074740395969,0.3966922452416023
2025-04-02,NP15,7.598198887373661,1994.600158383,6.90419977518885,6.910309789937446,996.4508095257655,1002.5577764984491,0.453308067972531
2025-04-03,NP15,7.598492564689241,1995.1860132251,7.726510984467957,7.740120176395486,2267.6764239833965,2298.7486218468134,0.5056617859057296
2025-04-04,NP15,7.817387416274506,2483.4088118433997,7.735171533546988,7.745993900002546,2287.401036649622,2312.2905677836366,0.4914941643913846
2025-04-05,NP15,7.787568328401288,2410.4490294452003,7.905383981959671,7.922363105640411,2711.8436113324165,2758.281460778908,0.5247644886665331
2025-04-06,NP15,7.506050412920283,1819.0149784392,7.864078687698666,7.885011737732221,2602.1119628942,2657.156214862731,0.5451289656101818
2025-04-07,NP15,6.927586728920882,1020.0293995191,7.6000681183722465,7.62821664015621,1998.3320135919544,2055.3812650429336,0.5840042255776317
2025-04-08,NP15,7.614415604455833,2027.2097202222,7.105035718796356,7.11823496568354,1218.0855925085734,1234.2699808728635,0.5046372155466073
2025-04-09,NP15,7.595013218268449,1988.2561326298,7.699832142890519,7.718670997108096,2207.9773360860377,2249.967379533136,0.5416025134087586
2025-04-10,NP15,7.185076619196382,1319.5903403548,7.691480764563504,7.698547992628503,2189.6144663781606,2205.1437811559194,0.4676778877715253
2025-04-11,NP15,7.160221769813398,1287.1963625520002,7.353636524571058,7.357114456246026,1561.8659770458269,1567.3074973322755,0.4449944911510939
2025-04-12,NP15,7.242553814746946,1397.6587785997,7.336986967014275,7.345045673261157,1536.0768838031547,1548.5056889639225,0.4734656002851247
2025-04-13,NP15,7.577029919881073,1952.8203107924005,7.396636915772568,7.424250880071179,1630.4917179667123,1676.1434701132205,0.5928075121785846
2025-04-14,NP15,7.045732173500927,1147.9490260531002,7.682355234290158,7.70782304367695,2169.723966987529,2225.6917467042986,0.5680603050123636
2025-04-15,NP15,6.730184809885684,837.3019933418001,7.2199168209068185,7.211773977629127,1366.3754021144098,1355.2943980242571,0.3628111202437487
2025-04-16,NP15,6.827503384844246,922.8838480741,6.9526510973934155,6.95126686363784,1045.918888740918,1044.4720940915413,0.4004261618271971
2025-04-17,NP15,6.773945128097855,874.7561205160001,7.039464250848231,7.048953916233042,1140.7762729622457,1151.6533865286901,0.4704708494315547
2025-04-18,NP15,7.201187587130237,1341.022400048,7.000021770582631,7.0074319481550855,1096.657033031131,1104.8136400112915,0.4570594321682616
2025-04-19,NP15,7.459099463865348,1735.584396924,7.375684275896562,7.393082376851938,1596.6840291694064,1624.706359926972,0.5222699522576998
2025-04-20,NP15,7.631445098842776,2062.0277016423,7.590482607924505,7.620170226661956,1979.2684939469625,2038.9091769852348,0.5900940388457923
2025-04-21,NP15,7.301484083628095,1482.4984474619002,7.71793021126573,7.748719534683709,2248.3012527503515,2318.6016240579293,0.5859226367180796
2025-04-22,NP15,7.409763040892977,1652.0348357807995,7.419552183091746,7.433626242394106,1668.2862536485388,1691.9318175434798,0.4988584032158361
2025-04-23,NP15,7.463732276425934,1743.6436882965,7.500894944992758,7.519365194701626,1809.661237232198,1843.3967245429874,0.525241046152642
2025-04-24,NP15,6.963213858139219,1057.0252332895,7.546110273856065,7.57859044268146,1893.3637231088865,1955.8701104344746,0.6046328257237282
2025-04-25,NP15,7.111849835629188,1226.4141135802,7.125188629579613,7.142493765991531,1242.88258936515,1264.5780219071169,0.5257448510463284
2025-04-26,NP15,6.202511457611449,493.98811471219994,7.2619230722121255,7.272760496507371,1424.9942708123758,1440.5215240870118,0.4824262950663389
2025-04-27,NP15,6.154383474587147,470.77650729,6.499820958888812,6.499906771882338,665.0225560074446,665.0796260323777,0.4044815938199701
2025-04-28,NP15,7.244388069240711,1400.2247931375,6.477972440878713,6.494225279357205,650.6503758519505,661.3116949800385,0.5178271713031569
2025-04-29,NP15,7.177842361475924,1310.0785306715,7.424856134852535,7.441018735864453,1677.1582710383204,1704.4857577458326,0.5211407758272463
2025-04-30,NP15,6.656032775468544,777.4604506812002,7.364162992315143,7.373569633868298,1578.3937457708655,1593.3111814550991,0.4803691780216344
2025-05-01,NP15,6.670173040998296,788.5320410292998,6.923383673337687,6.927582924099174,1015.7511564014095,1020.0255184964818,0.4405184354762444
2025-05-02,NP15,7.046815899472149,1149.1937625811,6.919391580317485,6.924345205720812,1011.7042664547721,1016.7283037356034,0.4404930769990838
2025-05-03,NP15,6.830452861548174,925.6098907078,7.219516111492802,7.234107892004715,1365.8279923111575,1385.903970512117,0.5039967589377059
2025-05-04,NP15,6.866253561108337,959.3476873018,7.042554888313482,7.060184312559249,1144.3074528385134,1164.6598074213819,0.526490370812742
2025-05-05,NP15,6.347639873701427,571.1431471101,7.077982011763399,7.096498949081926,1185.5736292551812,1207.7313351498867,0.5323225750568435
2025-05-06,NP15,6.750970595615911,854.8881106325,6.6249365977065935,6.624391071957194,753.6564274937924,753.2454006294566,0.3911984854928341
2025-05-07,NP15,6.86147413160673,954.7734923911996,6.964814964436947,6.974010219253606,1058.7189986347212,1068.4990858926615,0.4709102483915017
2025-05-08,NP15,7.0038061660742565,1100.8150798471,7.063769421441817,7.070284459193715,1168.842733284208,1176.4826479604021,0.4517072838667919
2025-05-09,NP15,7.149894462324438,1273.9714960878996,7.182056085402588,7.18455146925143,1315.6104868047557,1318.897539488293,0.4222846398322751
2025-05-10,NP15,7.165037351379998,1293.4099105441,7.302376837916208,7.298294363478978,1483.822545267047,1477.7772259835679,0.3755392529933515
2025-05-11,NP15,7.096447444221819,1207.6691327183,7.296704785378461,7.297169543556824,1475.4300496719623,1476.115927225405,0.4043325820485776
2025-05-12,NP15,6.450908683377577,633.2774801607,7.228368464135526,7.242063742073272,1377.972457585581,1396.9739920364837,0.4962780127755453
2025-05-13,NP15,6.429455393072417,619.8362889383999,6.669793626838078,6.680025608964611,788.2329175565769,796.3395051849869,0.4703090997227477
2025-05-14,NP15,6.934510834933363,1027.1166995097997,6.6592591092646005,6.679546872585541,779.9728483457342,795.9583597351402,0.5593530658172784
2025-05-15,NP15,6.873500887591016,966.325648441,7.091015662434815,7.115018055344573,1201.1271209932995,1230.305824596565,0.5670626540748075
2025-05-16,NP15,5.8129945166650145,334.61965100340007,7.042258680379992,7.055642976883308,1143.96855008795,1159.3826879425696,0.4909991321375418
2025-05-17,NP15,6.560193965147375,706.4086999754002,6.163089757362202,6.176148518205718,474.8931148581151,481.1352993615315,0.5022649719392752
2025-05-18,NP15,7.2312204412601,1381.9080129021995,6.792194860315599,6.816942994776796,890.8667456301941,913.1891148315144,0.5819723894232455
2025-05-19,NP15,6.726512788660452,834.2330407283001,7.349827640836905,7.39983023552489,1555.9283262201711,1635.7067215310628,0.7281722927441142
2025-05-20,NP15,6.612140448280525,744.0739672815001,6.920180676580559,6.9341692184185595,1012.502913574055,1026.765879408999,0.5213253073661192
2025-05-21,NP15,6.728482481667835,835.8778430612001,6.825390215538604,6.833049606353863,920.9356973647712,928.0165868190231,0.4690933565652651
2025-05-22,NP15,6.384613903958591,592.6558663353999,6.901103029438164,6.907044811758265,993.3698276864831,999.289785098207,0.4456740426844741
2025-05-23,NP15,6.585033402809881,724.1752367507999,6.61227845156459,6.625886730093975,744.1766590183082,754.3728411645328,0.5243234939662024
2025-05-24,NP15,6.8367624237973885,931.4685472745,6.795653646856687,6.813687691393851,893.953398499396,910.2212405032853,0.5610117638790626
2025-05-25,NP15,6.478039052454953,650.6937181426,7.005048940974863,7.038475422940192,1102.183995649453,1139.6487990774024,0.6826828364153994
2025-05-26,NP15,6.034460021618175,417.5732682124,6.702362630914731,6.734650065456261,814.3275095068984,841.049120445904,0.7189962186307356
2025-05-27,NP15,6.614825543987231,746.0745617884,6.3279040116881395,6.3442649699036435,559.9816479577275,569.2188429310626,0.6551101966965971
2025-05-28,NP15,6.393838864367191,598.1483884366997,6.81515891788172,6.8218860538828325,911.561367675705,917.7142373613422,0.482972642476389
2025-05-29,NP15,6.2787710998978294,533.1330937796,6.630457316143101,6.6352565272088055,757.8286586878048,761.4743796672401,0.4597303799849479
2025-05-30,NP15,7.313662978569108,1500.6640341552995,6.5418491918022,6.545920265108978,693.5679330718494,696.3972542499,0.4528906834425252
2025-05-31,NP15,6.308025920438594,548.9601873757,7.399899488232961,7.395131871811391,1635.8200025736035,1628.0396019868804,0.3435358162846431
2025-06-01,NP15,4.916019364265039,136.45833968460002,6.540201385416723,6.535320608965758,692.4260084966608,689.054666017513,0.3252304150200384
2025-06-02,NP15,6.58681539868425,725.4668645309,5.390583985501359,5.390334930693632,219.331434538703,219.27681579225842,0.3649470090177851
2025-06-03,NP15,6.256370048433489,521.3231236394,6.804795480779602,6.807600637470605,902.1632413364039,904.6975034285258,0.4139777578231298
2025-06-04,NP15,6.357088601067224,576.5652988708001,6.527870975311487,6.530832691596036,683.9405340443237,685.9691745075177,0.4142053373474758
2025-06-05,NP15,6.383795166112975,592.1708351320001,6.630492360333647,6.635817038141439,757.8552166450693,761.9013140214727,0.4480830987410099
2025-06-06,NP15,6.062593499056232,429.4878700742001,6.647932293050043,6.6503443070574395,771.188084862105,773.0504464433345,0.4123656538893949
2025-06-07,NP15,6.814893239605414,911.3192177912,6.352298354360638,6.354839791762178,573.8100133640842,575.2701702561768,0.4021089965805386
2025-06-08,NP15,6.72347748249105,831.7047270772,6.981233076211072,6.988605406619502,1076.2446407932455,1084.2083915163316,0.4640433001325075
2025-06-09,NP15,6.330999708685488,561.7178674821001,6.89680191319717,6.908827633697888,989.1064039005861,1001.0729298936494,0.5140243988150383
2025-06-10,NP15,6.423415035462538,616.1035410092001,6.556895326589488,6.562639326967779,704.0823520000182,708.1382386519871,0.4469927279256689
2025-06-11,NP15,6.694268734957801,807.7630293171,6.631216626179528,6.635565962721779,758.4043041132556,761.7100433420035,0.4304667395865658
2025-06-12,NP15,6.486394829229067,656.1535483945001,6.845012300743587,6.852614915941155,939.1848336106901,946.352305743159,0.4676709721527191
2025-06-13,NP15,6.3646627831950795,580.9488895536002,6.676837117918259,6.686348809552077,793.8044274868529,801.3908731878872,0.4988111343252076
2025-06-14,NP15,6.590794828020658,728.3595604764001,6.582355958301717,6.592101467878228,722.2388911259509,729.3118861466074,0.5051373176543666
2025-06-15,NP15,6.526863522249984,683.2518430296001,6.76567802738376,6.776843208755875,867.5542339458967,877.2949113427325,0.5134033371348649
2025-06-16,NP15,6.243384357832093,514.5971480866999,6.708643411972226,6.721436676579665,819.4582178647111,830.0091099548821,0.5326788869469062
2025-06-17,NP15,6.556335324256344,703.6881746206001,6.473433103832994,6.480730762880264,647.7035478798151,652.4475565610622,0.4792188504616646
2025-06-18,NP15,6.528140546219787,684.124929368,6.735573993638416,6.741096348294935,841.8265485194097,846.488273281184,0.4554200362027593
2025-06-19,NP15,6.322934537953866,557.2057369876,6.708431623005649,6.709738950538145,819.2846840325209,820.3564578839932,0.3935229436533895
2025-06-20,NP15,6.492444383734259,660.1350159593001,6.542357872756643,6.5475972877718105,693.9208276177733,697.5661080508273,0.4527670196482895
2025-06-21,NP15,7.050847492582065,1153.8361961498,6.685426205981895,6.697442868426667,800.6518480731992,810.3310504481846,0.5468392197658494
2025-06-22,NP15,6.802930872827704,900.4826279122002,7.1331877430086275,7.160138405694352,1252.8644178409695,1287.0890610338072,0.6784887599859976
2025-06-23,NP15,6.312943748415953,551.6665283489,6.924830457257466,6.944276125833808,1017.2217924307411,1037.1959260619972,0.6090292385706552
2025-06-24,NP15,6.000880310476696,403.78409245,6.52115645477117,6.527996116303583,679.3635844869216,684.026128396858,0.4885276043052725
2025-06-25,NP15,6.4430640972374045,628.3291147322002,6.2639478019271735,6.270736463220902,525.2885874389757,528.8667253820338,0.5112354641520039
2025-06-26,NP15,6.1462978384509075,466.9853274557,6.63410068873176,6.638057399255368,760.5947467346605,763.6101616011352,0.4476014110927209
2025-06-27,NP15,6.317930321933415,554.4243243112,6.403698337650759,6.406468239760088,604.074985042645,605.750533098671,0.4345214805824874
2025-06-28,NP15,6.502587597249912,666.8649804076996,6.555472133986596,6.55519905762798,703.0810199180457,702.8890513255493,0.3824606603017564
2025-06-29,NP15,6.546903679136415,697.0824379328,6.7079596786397335,6.709625928598434,818.8981184677061,820.263744845271,0.4189406080807077
2025-06-30,NP15,6.665216851934194,784.6335958466001,6.732561859619701,6.735237311919303,839.2946692289297,841.5431686169532,0.4326951122650952
2025-07-01,NP15,6.750067626305236,854.1165213177002,6.82523615136957,6.825084123122569,920.793825100819,920.6538490701653,0.3843113508010881
2025-07-02,NP15,6.349676006188454,572.3072549633999,6.886410008625814,6.887578263948058,978.880927649067,980.0251787612198,0.4066184073779772
2025-07-03,NP15,5.7430869727478235,312.0261419959,6.552503506486213,6.553599767708504,700.9969292423133,701.7658263718362,0.4020276620721736
2025-07-04,NP15,6.369397349632825,583.7059522662003,6.056724996941281,6.057987389280202,426.9748007888934,427.5141508703998,0.4037977841505843
2025-07-05,NP15,6.366255091293045,581.8746760479999,6.580774016504684,6.587893786277787,721.0972544760851,726.2496209786964,0.521348369824077
2025-07-06,NP15,6.446773902729403,630.6644226235001,6.583990354837507,6.5886574865902485,723.4202810344244,726.8044698833363,0.4766645188866452
2025-07-07,NP15,6.512416651475922,673.4519512777999,6.655928069301654,6.660928157649637,777.3790500391495,781.2757477672657,0.4832979558725267
2025-07-08,NP15,6.301172749346806,545.2109311103,6.705122376138199,6.705383421207486,816.5779498542828,816.7911413268614,0.3930569152074548
2025-07-09,NP15,6.627472329616736,755.5699231769997,6.519101486427259,6.518302171240201,677.9689472852298,677.4272529304138,0.3652397313808538
2025-07-10,NP15,6.890672293312738,983.0621011833,6.785304913593237,6.784870017430468,884.7498180668093,884.3651274222279,0.3759443662113924
2025-07-11,NP15,6.509153481248455,671.2579445763,6.995787551520262,6.994863126186332,1092.023363825166,1091.0143362195993,0.3678931313479206
2025-07-12,NP15,6.131920148721152,460.3191939426,6.67918000892253,6.678539552856269,795.6664050927328,795.1569788668427,0.3693068581397888
2025-07-13,NP15,6.486118334241377,655.9721503062001,6.371444187569501,6.373531223904464,584.9019273191678,586.1239136152207,0.4239834959325286
2025-07-14,NP15,6.460117921874513,639.1364202907,6.658253769220385,6.661803196126788,779.1891044384703,781.9596933035162,0.4518476813481391
2025-07-15,NP15,6.155033612527429,471.0826764740999,6.635158895492891,6.634123955027201,761.4000392459789,760.6124431626134,0.358539891596021
2025-07-16,NP15,5.764688484904609,318.8397051831001,6.395236382294304,6.395884303772029,598.9848959135659,599.3731168472204,0.3951131998269733
2025-07-17,NP15,5.65213993022304,284.90048111649986,6.084006819173737,6.084227461089824,438.7838045299271,438.88062931071636,0.3853699283529965
2025-07-18,NP15,5.491111687854329,242.5266710047,5.994577135685563,5.993023456844461,401.2469750844886,400.6240501871674,0.3363469716774455
2025-07-19,NP15,6.112155006996311,451.31024470000006,5.875705607526763,5.875138995373812,356.275963001043,356.07414989088187,0.3644001964687988
2025-07-20,NP15,6.102506826583695,446.9768602895999,6.398044181098746,6.399976657544305,600.6690883184243,601.8309894949126,0.4378111100558992
