Date,tsmc_adjclose,tsmc_close,twii_adjclose,twii_close
2010-01-04,39.70616912841797,64.9000015258789,8207.8095703125,8207.849609375
2010-01-05,39.46144104003906,64.5,8211.3603515625,8211.400390625
2010-01-06,39.70616912841797,64.9000015258789,8327.580078125,8327.6201171875
2010-01-07,39.27790451049805,64.19999694824219,8237.3798828125,8237.419921875
2010-01-08,39.155555725097656,64.0,8280.8603515625,8280.900390625
2010-01-11,39.46144104003906,64.5,8323.7802734375,8323.8203125
2010-01-12,38.91081619262695,63.599998474121094,8309.330078125,8309.3701171875
2010-01-13,38.421382904052734,62.79999923706055,8196.51953125,8196.5595703125
2010-01-14,38.66611862182617,63.20000076293945,8289.9404296875,8289.98046875
2010-01-15,38.84964370727539,63.5,8356.849609375,8356.8896484375
2010-01-18,38.482566833496094,62.900001525878906,8337.7802734375,8337.8203125
2010-01-19,38.23783493041992,62.5,8248.9599609375,8249.0
2010-01-20,38.54374694824219,63.0,8220.8896484375,8220.9296875
2010-01-21,38.29901123046875,62.599998474121094,8127.83251953125,8127.8701171875
2010-01-22,37.38130187988281,61.099998474121094,7927.27294921875,7927.31005859375
2010-01-25,36.953041076660156,60.400001525878906,7872.95361328125,7872.990234375
2010-01-26,36.769500732421875,60.099998474121094,7598.77490234375,7598.81005859375
2010-01-27,36.463600158691406,59.599998474121094,7559.99462890625,7560.02978515625
2010-01-28,36.70832061767578,60.0,7694.544921875,7694.580078125
2010-01-29,37.62602996826172,61.5,7640.40478515625,7640.43994140625
2010-02-01,36.585960388183594,59.79999923706055,7524.63525390625,7524.669921875
2010-02-02,36.09651184082031,59.0,7429.57568359375,7429.60986328125
2010-02-03,36.585960388183594,59.79999923706055,7547.94482421875,7547.97998046875
2010-02-04,36.1577033996582,59.099998474121094,7542.00537109375,7542.0400390625
2010-02-05,34.99526596069336,57.20000076293945,7217.796875,7217.830078125
2010-02-08,35.11762237548828,57.400001525878906,7215.8466796875,7215.8798828125
2010-02-09,35.85179138183594,58.599998474121094,7361.00634765625,7361.0400390625
2010-02-10,35.72943878173828,58.400001525878906,7441.8056640625,7441.83984375
2010-02-22,36.09651184082031,59.0,7560.0048828125,7560.0400390625
2010-02-23,36.585960388183594,59.79999923706055,7597.40478515625,7597.43994140625
2010-02-24,35.79061508178711,58.5,7529.63525390625,7529.669921875
2010-02-25,35.60707092285156,58.20000076293945,7426.92578125,7426.9599609375
2010-02-26,35.974159240722656,58.79999923706055,7436.06591796875,7436.10009765625
2010-03-01,36.463600158691406,59.599998474121094,7577.71484375,7577.75
2010-03-02,36.64714050292969,59.900001525878906,7597.5849609375,7597.6201171875
2010-03-03,36.70832061767578,60.0,7629.48486328125,7629.52001953125
2010-03-04,36.218875885009766,59.20000076293945,7569.7646484375,7569.7998046875
2010-03-05,36.953041076660156,60.400001525878906,7666.224609375,7666.259765625
2010-03-08,37.44248962402344,61.20000076293945,7762.234375,7762.27001953125
2010-03-09,37.503665924072266,61.29999923706055,7770.55419921875,7770.58984375
2010-03-10,37.564857482910156,61.400001525878906,7779.04443359375,7779.080078125
2010-03-11,37.564857482910156,61.400001525878906,7749.62451171875,7749.66015625
2010-03-12,37.197757720947266,60.79999923706055,7748.29443359375,7748.330078125
2010-03-15,36.585960388183594,59.79999923706055,7634.884765625,7634.919921875
2010-03-16,36.5247802734375,59.70000076293945,7695.5947265625,7695.6298828125
2010-03-17,37.01422882080078,60.5,7847.8037109375,7847.83984375
2010-03-18,36.953041076660156,60.400001525878906,7886.302734375,7886.33984375
2010-03-19,36.70832061767578,60.0,7897.873046875,7897.91015625
2010-03-22,36.09651184082031,59.0,7835.94384765625,7835.97998046875
2010-03-23,36.463600158691406,59.599998474121094,7811.83447265625,7811.8701171875
2010-03-24,37.075401306152344,60.599998474121094,7822.673828125,7822.7099609375
2010-03-25,37.62602996826172,61.5,7838.06396484375,7838.10009765625
2010-03-26,37.93193054199219,62.0,7876.8232421875,7876.85986328125
2010-03-29,38.05429458618164,62.20000076293945,7947.4130859375,7947.4501953125
2010-03-30,38.05429458618164,62.20000076293945,7962.18310546875,7962.22021484375
2010-03-31,37.62602996826172,61.5,7920.02294921875,7920.06005859375
2010-04-01,37.99311065673828,62.099998474121094,8013.05224609375,8013.08984375
2010-04-02,38.176658630371094,62.400001525878906,8025.892578125,8025.93017578125
2010-04-06,38.78845977783203,63.400001525878906,8089.6123046875,8089.64990234375
2010-04-07,38.84964370727539,63.5,8121.7421875,8121.77978515625
2010-04-08,38.11547088623047,62.29999923706055,8057.5625,8057.60009765625
2010-04-09,38.360198974609375,62.70000076293945,8091.9921875,8092.02978515625
2010-04-12,38.604915618896484,63.099998474121094,8117.71240234375,8117.75
2010-04-13,38.482566833496094,62.900001525878906,8029.6923828125,8029.72998046875
2010-04-14,39.03318786621094,63.79999923706055,8097.09228515625,8097.1298828125
2010-04-15,39.4002571105957,64.4000015258789,8171.90234375,8171.93994140625
2010-04-16,38.54374694824219,63.0,8111.5322265625,8111.56982421875
2010-04-19,38.29901123046875,62.599998474121094,7854.18359375,7854.22021484375
2010-04-20,38.421382904052734,62.79999923706055,7900.3828125,7900.419921875
2010-04-21,38.176658630371094,62.400001525878906,7990.4921875,7990.52978515625
2010-04-22,37.68720626831055,61.599998474121094,7978.65234375,7978.68994140625
2010-04-23,37.748390197753906,61.70000076293945,8004.8525390625,8004.89013671875
2010-04-26,38.84964370727539,63.5,8158.1025390625,8158.14013671875
2010-04-27,38.97200393676758,63.70000076293945,8146.40234375,8146.43994140625
2010-04-28,37.99311065673828,62.099998474121094,8081.51220703125,8081.5498046875
2010-04-29,37.68720626831055,61.599998474121094,8054.01220703125,8054.0498046875
2010-04-30,37.809574127197266,61.79999923706055,8004.21240234375,8004.25
2010-05-03,37.68720626831055,61.599998474121094,7952.1328125,7952.169921875
2010-05-04,37.320133209228516,61.0,7930.73291015625,7930.77001953125
2010-05-05,36.585960388183594,59.79999923706055,7696.86474609375,7696.89990234375
2010-05-06,36.402427673339844,59.5,7579.44482421875,7579.47998046875
2010-05-07,36.34123992919922,59.400001525878906,7567.06494140625,7567.10009765625
2010-05-10,36.585960388183594,59.79999923706055,7664.69482421875,7664.72998046875
2010-05-11,36.769500732421875,60.099998474121094,7608.40478515625,7608.43994140625
2010-05-12,36.769500732421875,60.099998474121094,7602.6650390625,7602.7001953125
2010-05-13,37.44248962402344,61.20000076293945,7770.5341796875,7770.56982421875
2010-05-14,37.44248962402344,61.20000076293945,7772.09423828125,7772.1298828125
2010-05-17,36.218875885009766,59.20000076293945,7598.68505859375,7598.72021484375
2010-05-18,36.402427673339844,59.5,7585.2646484375,7585.2998046875
2010-05-19,36.28007125854492,59.29999923706055,7559.125,7559.16015625
2010-05-20,36.035335540771484,58.900001525878906,7424.39599609375,7424.43017578125
2010-05-21,35.974159240722656,58.79999923706055,7237.6767578125,7237.7099609375
2010-05-24,36.09651184082031,59.0,7322.6962890625,7322.72998046875
2010-05-25,35.72943878173828,58.400001525878906,7086.337890625,7086.3701171875
2010-05-26,36.035335540771484,58.900001525878906,7167.3173828125,7167.35009765625
2010-05-27,35.91298294067383,58.70000076293945,7243.126953125,7243.16015625
2010-05-28,35.91298294067383,58.70000076293945,7295.2861328125,7295.31982421875
2010-05-31,36.83068084716797,60.20000076293945,7373.94580078125,7373.97998046875
2010-06-01,36.585960388183594,59.79999923706055,7289.29638671875,7289.330078125
2010-06-02,36.585960388183594,59.79999923706055,7195.6767578125,7195.7099609375
2010-06-03,37.197757720947266,60.79999923706055,7360.24609375,7360.27978515625
2010-06-04,37.320133209228516,61.0,7344.55615234375,7344.58984375
2010-06-07,36.218875885009766,59.20000076293945,7157.79736328125,7157.830078125
2010-06-08,35.79061508178711,58.5,7151.95751953125,7151.990234375
2010-06-09,35.85179138183594,58.599998474121094,7071.63818359375,7071.669921875
2010-06-10,36.34123992919922,59.400001525878906,7181.73681640625,7181.77001953125
2010-06-11,37.01422882080078,60.5,7299.45654296875,7299.490234375
2010-06-14,37.38130187988281,61.099998474121094,7387.36572265625,7387.39990234375
2010-06-15,37.564857482910156,61.400001525878906,7454.02587890625,7454.06005859375
2010-06-17,37.99311065673828,62.099998474121094,7515.7451171875,7515.77978515625
2010-06-18,38.360198974609375,62.70000076293945,7493.07568359375,7493.10986328125
2010-06-21,38.72727584838867,63.29999923706055,7635.52490234375,7635.56005859375
2010-06-22,38.29901123046875,62.599998474121094,7612.64501953125,7612.68017578125
2010-06-23,37.99311065673828,62.099998474121094,7582.11474609375,7582.14990234375
2010-06-24,37.93193054199219,62.0,7589.85498046875,7589.89013671875
2010-06-25,37.564857482910156,61.400001525878906,7474.67578125,7474.7099609375
2010-06-28,37.748390197753906,61.70000076293945,7500.755859375,7500.7900390625
2010-06-29,37.320133209228516,61.0,7423.53564453125,7423.56982421875
2010-06-30,37.075401306152344,60.599998474121094,7329.33642578125,7329.3701171875
2010-07-01,36.83068084716797,60.20000076293945,7254.0263671875,7254.06005859375
2010-07-02,36.89186096191406,60.29999923706055,7330.70654296875,7330.740234375
2010-07-05,37.564857482910156,61.400001525878906,7439.92578125,7439.9599609375
2010-07-06,38.5295295715332,59.900001525878906,7548.44482421875,7548.47998046875
2010-07-07,38.2722282409668,59.5,7534.42529296875,7534.4599609375
2010-07-08,38.85113525390625,60.400001525878906,7608.81494140625,7608.85009765625
2010-07-09,38.85113525390625,60.400001525878906,7647.21484375,7647.25
2010-07-12,38.4651985168457,59.79999923706055,7639.5146484375,7639.5498046875
2010-07-13,38.3365478515625,59.599998474121094,7597.384765625,7597.419921875
2010-07-14,38.85113525390625,60.400001525878906,7714.474609375,7714.509765625
2010-07-15,38.78682327270508,60.29999923706055,7704.48486328125,7704.52001953125
2010-07-16,38.5295295715332,59.900001525878906,7664.53466796875,7664.56982421875
2010-07-19,39.30139923095703,61.099998474121094,7649.794921875,7649.830078125
2010-07-20,39.558685302734375,61.5,7711.99462890625,7712.02978515625
2010-07-21,39.75165939331055,61.79999923706055,7701.2548828125,7701.2900390625
2010-07-22,39.880306243896484,62.0,7666.3046875,7666.33984375
2010-07-23,40.394893646240234,62.79999923706055,7761.1845703125,7761.22021484375
2010-07-26,40.2662353515625,62.599998474121094,7787.41455078125,7787.4501953125
2010-07-27,40.20191955566406,62.5,7747.97412109375,7748.009765625
2010-07-28,40.523536682128906,63.0,7784.7744140625,7784.81005859375
2010-07-29,40.523536682128906,63.0,7798.95458984375,7798.990234375
2010-07-30,40.13759994506836,62.400001525878906,7760.59423828125,7760.6298828125
2010-08-02,40.07327651977539,62.29999923706055,7911.64306640625,7911.68017578125
2010-08-03,39.880306243896484,62.0,7957.49267578125,7957.52978515625
2010-08-04,39.880306243896484,62.0,7972.623046875,7972.66015625
2010-08-05,39.81598663330078,61.900001525878906,7936.81298828125,7936.85009765625
2010-08-06,39.17274475097656,60.900001525878906,7963.2626953125,7963.2998046875
2010-08-09,39.04410934448242,60.70000076293945,8034.45263671875,8034.490234375
2010-08-10,39.2370719909668,61.0,7976.70263671875,7976.740234375
2010-08-11,39.2370719909668,61.0,7894.99267578125,7895.02978515625
2010-08-12,38.72248840332031,60.20000076293945,7829.75390625,7829.7900390625
2010-08-13,38.65816116333008,60.099998474121094,7891.54296875,7891.580078125
2010-08-16,38.78682327270508,60.29999923706055,7941.18310546875,7941.22021484375
2010-08-17,38.4651985168457,59.79999923706055,7931.052734375,7931.08984375
2010-08-18,38.3365478515625,59.599998474121094,7924.06298828125,7924.10009765625
2010-08-19,38.65816116333008,60.099998474121094,7928.90283203125,7928.93994140625
2010-08-20,38.5295295715332,59.900001525878906,7927.27294921875,7927.31005859375
2010-08-23,38.65816116333008,60.099998474121094,7975.89306640625,7975.93017578125
2010-08-24,38.3365478515625,59.599998474121094,7940.60302734375,7940.64013671875
2010-08-25,37.75764846801758,58.70000076293945,7736.9443359375,7736.97998046875
2010-08-26,37.82197189331055,58.79999923706055,7689.705078125,7689.740234375
2010-08-27,37.82197189331055,58.79999923706055,7722.875,7722.91015625
2010-08-30,38.20791244506836,59.400001525878906,7741.16455078125,7741.2001953125
2010-08-31,37.886295318603516,58.900001525878906,7616.24462890625,7616.27978515625
2010-09-01,38.01492691040039,59.099998474121094,7668.21484375,7668.25
2010-09-02,38.2722282409668,59.5,7720.78466796875,7720.81982421875
2010-09-03,38.4651985168457,59.79999923706055,7830.173828125,7830.2099609375
2010-09-06,38.91547775268555,60.5,7890.9130859375,7890.9501953125
2010-09-07,38.72248840332031,60.20000076293945,7884.36279296875,7884.39990234375
2010-09-08,38.14358139038086,59.29999923706055,7851.2734375,7851.31005859375
2010-09-09,38.2722282409668,59.5,7835.50390625,7835.5400390625
2010-09-10,38.14358139038086,59.29999923706055,7890.07275390625,7890.10986328125
2010-09-13,39.17274475097656,60.900001525878906,8091.26220703125,8091.2998046875
2010-09-14,39.2370719909668,61.0,8132.5625,8132.60009765625
2010-09-15,39.36572265625,61.20000076293945,8163.7822265625,8163.81982421875
2010-09-16,38.91547775268555,60.5,8099.71240234375,8099.75
2010-09-17,39.36572265625,61.20000076293945,8158.29248046875,8158.330078125
2010-09-20,39.880306243896484,62.0,8186.92236328125,8186.9599609375
2010-09-21,39.75165939331055,61.79999923706055,8196.3603515625,8196.400390625
2010-09-23,38.59385299682617,60.0,8202.5,8202.5400390625
2010-09-24,38.65816116333008,60.099998474121094,8166.58251953125,8166.6201171875
2010-09-27,39.04410934448242,60.70000076293945,8191.50244140625,8191.5400390625
2010-09-28,39.2370719909668,61.0,8189.40234375,8189.43994140625
2010-09-29,39.558685302734375,61.5,8240.849609375,8240.8896484375
2010-09-30,39.880306243896484,62.0,8237.740234375,8237.7802734375
2010-10-01,39.880306243896484,62.0,8244.1396484375,8244.1796875
2010-10-04,39.81598663330078,61.900001525878906,8246.0595703125,8246.099609375
2010-10-05,39.30139923095703,61.099998474121094,8200.3896484375,8200.4296875
2010-10-06,39.75165939331055,61.79999923706055,8283.990234375,8284.0302734375
2010-10-07,39.4300537109375,61.29999923706055,8283.8798828125,8283.919921875
2010-10-08,39.75165939331055,61.79999923706055,8244.150390625,8244.1904296875
2010-10-11,39.558685302734375,61.5,8176.72216796875,8176.759765625
2010-10-12,39.2370719909668,61.0,8090.1826171875,8090.22021484375
2010-10-13,39.2370719909668,61.0,8106.62255859375,8106.66015625
2010-10-14,39.75165939331055,61.79999923706055,8215.41015625,8215.4501953125
2010-10-15,39.81598663330078,61.900001525878906,8205.259765625,8205.2998046875
2010-10-18,38.91547775268555,60.5,8060.50244140625,8060.5400390625
2010-10-19,39.04410934448242,60.70000076293945,8046.1923828125,8046.22998046875
2010-10-20,39.2370719909668,61.0,8124.58251953125,8124.6201171875
2010-10-21,39.2370719909668,61.0,8131.1923828125,8131.22998046875
2010-10-22,39.75165939331055,61.79999923706055,8168.0224609375,8168.06005859375
2010-10-25,39.880306243896484,62.0,8306.9404296875,8306.98046875
2010-10-26,40.07327651977539,62.29999923706055,8343.1904296875,8343.23046875
2010-10-27,39.880306243896484,62.0,8291.0,8291.0400390625
