asset,target_date,loss_RollingMean22,loss_HAR-X,loss_Ridge-HAR-X,loss_CNNTransformer
SPY,2023-04-25,0.008499493697341265,0.680298664477887,0.6617172904325681,0.5140995375987067
SPY,2023-04-26,0.13763167609931037,0.006027821260724542,0.008123213193769185,0.0019126391878361293
SPY,2023-04-27,0.06091157414621362,0.2649498034371196,0.2714618346502662,0.3018692304446411
SPY,2023-04-28,0.026607996355552777,0.05407149965727842,0.044283418330979485,0.1294389767205768
SPY,2023-05-02,0.25919106578296036,1.5652671601208512,1.4953759267374922,1.9541333969928236
SPY,2023-05-03,0.1466547872664994,0.12142862871999016,0.1175848432400155,0.1947411945985893
SPY,2023-05-04,0.09383608270040567,0.16510958054277003,0.16073418604589262,0.15311208509127416
SPY,2023-05-05,0.05299601614838467,0.0096849205363716,0.013715722623282911,0.013347309535573615
SPY,2023-05-09,1.4098042560562614,1.1796574324036304,1.1919677318949304,1.107079416757438
SPY,2023-05-10,0.149827749467061,0.6022816696369238,0.6093121075028285,0.6084857158871375
SPY,2023-05-11,0.5173480309060423,0.32682776724633733,0.32434902458754467,0.2713920827355478
SPY,2023-05-12,0.001996066293109555,0.11347657576079051,0.11538136810075894,0.04834546549158647
SPY,2023-05-16,0.41891863663478124,0.3469287895882436,0.34234660918544346,0.3238388277521502
SPY,2023-05-17,0.059221171997436484,0.25374665076273395,0.2590520114905486,0.21803447296530054
SPY,2023-05-18,0.019724368681500737,0.18748542314248295,0.1819706082255439,0.3114553443094863
SPY,2023-05-19,0.17121364835859332,0.009195173283025992,0.01104182748884397,0.001148482749184998
SPY,2023-05-23,0.020492372157222327,0.13897708445540546,0.14024805432193288,0.13503675703688356
SPY,2023-05-24,0.2702190072303694,0.2748808773626461,0.27224772200435376,0.22789291104702225
SPY,2023-05-25,0.047971365987031334,0.043257342441251234,0.03723828464595336,0.028564633390010474
SPY,2023-05-26,0.09999079088682583,0.31033468024603406,0.3294892149278881,0.3304696207608542
SPY,2023-05-31,0.2774179139004773,0.13358288968252463,0.13326484094593982,0.08990255843653694
SPY,2023-06-01,0.2026713292672322,0.4599133338630823,0.4675883089082229,0.4269719632374547
SPY,2023-06-02,8.320315213983243e-05,0.12757504270123077,0.11696241603571345,0.20111341173681474
SPY,2023-06-06,0.5262849286727844,0.13651666548180819,0.15346188331018018,0.05118681923490276
SPY,2023-06-07,0.15215387568875616,0.05203398572074924,0.04283110146175839,0.07961456057328342
SPY,2023-06-08,0.0716943875891427,0.012077143141510982,0.007665397359787107,0.044546676421634235
SPY,2023-06-09,0.24093563109121918,1.8377403686153926e-05,0.0007277679632815559,0.0032369268148806363
SPY,2023-06-13,0.3686370431268171,0.0195305139731643,0.02332431231382981,0.012053289419688085
SPY,2023-06-14,0.14354859541567366,1.2582873688928036,1.2204924078495734,1.4208256268826833
SPY,2023-06-15,0.9308754306573981,2.4911201828493637,2.433030375264835,3.157407136659865
SPY,2023-06-16,0.0006492441136356497,0.08013034740761849,0.06844295823576507,0.3176344276614542
SPY,2023-06-21,0.42793775255638167,0.19465344861884604,0.2108774842708363,0.10807821834891218
SPY,2023-06-22,0.23402018054343676,0.01602595366530979,0.023005759905194267,0.00012587865623059358
SPY,2023-06-23,0.4184490894126245,0.03389610230532769,0.04254863686251076,0.011649844484782346
SPY,2023-06-27,0.03269189536298245,0.46051869970570936,0.4139043247941885,0.6556936609745154
SPY,2023-06-28,0.23578222067664512,0.004932678357770559,0.008691578738306172,0.0015812666991796842
SPY,2023-06-29,0.3254402783098018,0.003444542359628322,0.005290656584412412,0.02202160813187537
SPY,2023-06-30,0.15107925445620118,0.0289742793133132,0.02334020573521345,0.029721324935682025
SPY,2023-07-06,0.18489058335883768,0.007567917501269283,0.003861339453286039,0.02101770185755636
SPY,2023-07-07,0.002926320570999952,0.08628586271406125,0.08184126047169493,0.14450280409084337
SPY,2023-07-11,0.058869610219790536,0.004581570678148683,0.005272362165505973,0.025698624922516844
SPY,2023-07-12,0.3756962708445395,0.08325992643766433,0.08653789172327575,0.1598701111523726
SPY,2023-07-13,0.19127478151642396,0.0037902058737933064,0.0019036170588428991,0.0001834800122497704
SPY,2023-07-14,0.21214177154891956,3.839194076382668e-05,0.0005009478097681708,0.0014392090326613705
SPY,2023-07-18,0.08628079251060461,0.4214766799400742,0.40352271531463746,0.35854767229522766
SPY,2023-07-19,0.41582122699093094,0.15478361471286006,0.16387981164643373,0.16745785819288872
SPY,2023-07-20,0.010323398832909891,0.1787143084539915,0.1728587672274302,0.10257028140854985
SPY,2023-07-21,0.6123182778776328,0.4383957173757915,0.4486776034396942,0.42367419937665396
SPY,2023-07-25,0.15119308128800846,0.005862603094503482,0.005264962359560865,0.012930881475125222
SPY,2023-07-26,0.009087386034239087,0.09831832332527579,0.09574413368256662,0.1212617397913629
SPY,2023-07-27,1.683538498416521,4.370969828630634,4.315670228928902,4.033101362537854
SPY,2023-07-28,0.16637977621644584,0.08600228537500687,0.08114196164954723,0.12553509281780695
SPY,2023-08-01,0.7852578989500072,0.593319295639501,0.6086196023471757,0.6064290630175107
SPY,2023-08-02,0.028607142090262716,0.15555631971046457,0.15002655194870296,0.33418426010679125
SPY,2023-08-03,0.016573290710721444,0.07056771810542584,0.0708720071550113,0.07122389095283088
SPY,2023-08-04,0.9605982804662339,0.6723417701566587,0.6958242472628804,0.6120636653534435
SPY,2023-08-08,0.24273193227483714,0.036190420465985085,0.042571607794505306,0.01584253387015422
SPY,2023-08-09,0.00792345919228632,0.001962596210184131,0.0014511681245605867,0.018314015230392222
SPY,2023-08-10,0.8991304740388086,0.7362433485001953,0.7413111544747151,0.7881279515699999
SPY,2023-08-11,0.09515474724419204,0.09201448238268428,0.08715456538357236,0.13741467196831092
SPY,2023-08-15,0.0011490267704885593,0.020869022763636114,0.019795509722442706,0.0008020721079493587
SPY,2023-08-16,0.01604798995506762,0.014716650275373944,0.01367732176683134,0.024449100377033517
SPY,2023-08-17,0.2078660402124921,0.16282817738338484,0.16574820351416353,0.16788535620140488
SPY,2023-08-18,0.006170229211129641,0.005092504332965042,0.0039215755791639495,0.012095541846943503
SPY,2023-08-22,0.07419397614978207,0.01905983161865743,0.01540721671596712,0.11641959380679223
SPY,2023-08-23,0.0008040852360335915,0.01156506879936825,0.012963792008310104,0.0002561762454642569
SPY,2023-08-24,1.168159967378772,2.4422723750986846,2.399421905291082,2.5002421183107137
SPY,2023-08-25,0.19622583904923374,0.1061412449653969,0.10086627189517605,0.09428083631221584
SPY,2023-08-29,0.28629691596444595,0.800939761663731,0.7760771503295996,0.5604550137634532
SPY,2023-08-30,0.4850154188425271,0.1739595280906805,0.194113161265274,0.1118081271586675
SPY,2023-08-31,0.6078375272869021,0.08786875138622774,0.10091533219342153,0.07094148352944729
SPY,2023-09-01,0.12435396699591417,0.018642058310874177,0.011529935730359986,0.035604562876733414
SPY,2023-09-06,0.018160369536085907,0.3752023080996125,0.3320499056258077,0.40114707682881434
SPY,2023-09-07,0.47210554248361136,0.18124636149461448,0.19715130926094204,0.1361182657803499
SPY,2023-09-08,0.5683890010001362,0.1264893562071734,0.1380412584202051,0.17558493375227124
SPY,2023-09-12,0.3145812968509669,0.014809739664688903,0.010321522039062891,0.0007442460501765336
SPY,2023-09-13,0.5379298100710077,0.11936944789022119,0.13285980295928068,0.1195410243878503
SPY,2023-09-14,0.23127151286989944,0.06692426144970387,0.05533371658530317,0.005548972536842056
SPY,2023-09-15,0.002687411690624808,0.7777543218138463,0.6975871155778561,0.6215267281574306
SPY,2023-09-19,0.17575772829411584,0.0026618587974460706,0.006494218916083927,0.004543316522857221
SPY,2023-09-20,0.16571938700418043,0.9512191441729236,0.9040127198248566,1.0101123654670259
SPY,2023-09-21,0.006393327197144361,0.052376158300680764,0.045425166070845346,0.08637638012699744
SPY,2023-09-22,0.017553183441076703,0.007008144043525899,0.008199120332764043,1.9842862853947096e-05
SPY,2023-09-26,0.010352256214011923,0.028633681071202677,0.03108017899271376,0.004875329412923568
SPY,2023-09-27,0.0794291261976039,0.04899880331737094,0.050830079640364456,0.017820810865077696
SPY,2023-09-28,0.07539707665789774,0.11964540438236515,0.13552720844099153,0.02318740368939265
SPY,2023-09-29,0.17367104731342775,0.3645659088747011,0.3749869709256177,0.24518158180083027
SPY,2023-10-03,0.5501619220606901,0.46542201280793827,0.47855225100356025,0.1595211584217786
SPY,2023-10-04,0.0013003985181989641,0.021560279815722616,0.019697401898950417,0.11166635897652655
SPY,2023-10-05,0.012355948917223802,0.0015712710859114853,0.0008019113228645569,0.03820126509957511
SPY,2023-10-06,2.810813565466866,2.3023805594478377,2.3947779690420674,1.2692574587952299
SPY,2023-10-10,0.004031745717579804,0.009423538742625581,0.009788965814594874,0.012841406884111173
SPY,2023-10-11,0.22817456593432883,0.08601141817985414,0.08614303734119755,0.09720568101479743
SPY,2023-10-12,0.09433370047328982,0.6734006269194339,0.6581995416536581,0.670592131644268
SPY,2023-10-13,0.15861000788691548,0.22531701323842168,0.2166040671820304,0.1442530193691154
SPY,2023-10-17,0.017002664882465934,0.0004362706628999735,0.0009318413080872112,0.009425995415786259
SPY,2023-10-18,0.04592044996349154,0.10518081418525504,0.10877007228973845,0.003763379202785355
SPY,2023-10-19,0.1881741677733939,0.24865118199943437,0.2444621851360147,0.14285491283988128
SPY,2023-10-20,4.9150617411619635e-06,0.010625388668161984,0.00830444662894303,0.05622728706525493
SPY,2023-10-24,0.15619003280393184,0.16606531585779138,0.16046182197810555,0.29100035543214386
SPY,2023-10-25,0.027477750764970832,0.05184117861794979,0.05212043827927615,0.012391482120015063
SPY,2023-10-26,0.003699853483873916,0.04046789404538087,0.039168321864584854,0.018734549337011464
SPY,2023-10-27,0.0017142831299630235,0.0015254511053270914,0.001679907493932209,0.0030619375806859583
SPY,2023-10-31,0.11441729013161162,0.08110385614456761,0.07448248581768979,0.1212287226795401
SPY,2023-11-01,0.042859113507305535,0.0751105930028586,0.07265607944237495,0.048176225615139234
SPY,2023-11-02,0.1344175964429768,0.019033444519108267,0.01430191676321968,0.026721862704623067
SPY,2023-11-03,0.4724062510032596,0.02055855792939898,0.03104296226713643,0.014125537593705939
SPY,2023-11-07,0.5468521162125592,0.010258145219457893,0.016764588975231698,0.008637860075499493
SPY,2023-11-08,0.46610447788908216,2.9374466337106497e-06,0.00043776224089109306,5.550409194765571e-05
SPY,2023-11-09,0.019048114250712844,0.639475496519756,0.5914382299293699,0.6359144886040089
SPY,2023-11-10,0.1539537958976187,1.0073836001890668,0.9359560022782449,1.2002816466398247
SPY,2023-11-14,0.21704982793358418,0.007768192761817394,0.0023262802039689667,0.043082043514194535
SPY,2023-11-15,0.8061053008730681,0.11206642682845502,0.1384299000687701,0.08689632956657745
SPY,2023-11-16,0.7530370953944059,0.11069833709026167,0.12263057131345012,0.09447233863258253
SPY,2023-11-17,0.9531207280219005,0.23551496617058865,0.24918753345026334,0.19917216084879952
SPY,2023-11-21,0.9211175883048095,0.14590487459777557,0.16001185387814854,0.1491375158374022
SPY,2023-11-22,0.6606135198549237,0.05369958779034212,0.06565004670127461,0.07551173928086441
SPY,2023-11-28,0.4516135175036424,0.017228667390212227,0.010367411147219618,0.00038073618794354225
SPY,2023-11-29,0.03710440268175885,0.6066431086600439,0.5555754862862123,0.5804608747304503
SPY,2023-11-30,0.1497906562594744,0.003402515449730359,0.00129126681489522,0.0409331621524891
SPY,2023-12-01,0.000520932840756716,0.57193270621298,0.5302342136496954,0.5024212176940419
SPY,2023-12-05,0.3249749736998113,0.019559536736380556,0.026178724388884467,7.392293011942996e-06
SPY,2023-12-06,0.007175130920958672,0.33074189286939326,0.3037497389815049,0.5257394482862179
SPY,2023-12-07,0.3489841106586935,0.15802177084705615,0.1713713798271954,0.10152991331822414
SPY,2023-12-08,0.03543068727544729,0.12476412256874703,0.10968770715119613,0.13760957562483989
SPY,2023-12-12,0.017477379986140074,0.11172739922003361,0.0977049030241981,0.21005850918169844
SPY,2023-12-13,0.7878264535994273,2.761621250065656,2.6335561806268455,3.590629210409716
SPY,2023-12-14,0.019652400712414142,0.21362595603490364,0.18137319623153436,0.6075351645276237
SPY,2023-12-15,0.07683986968960888,0.0014714627573817474,0.00048732722104638526,0.031887817771387716
SPY,2023-12-19,0.3647304782001779,0.1649060375672491,0.17837324687975076,0.0860087084580421
SPY,2023-12-20,1.6467433086466774,4.989431848172181,4.794659786984873,6.185198355687334
SPY,2023-12-21,0.0027915252109063093,0.007336982487331722,0.011614033235366472,0.018464406645731346
SPY,2023-12-22,0.03832947926639174,0.011374924710878753,0.008125463528090515,0.02835676888171368
SPY,2023-12-27,0.8356786220993642,0.5163694580647307,0.5256697848665628,0.4690853891418112
SPY,2023-12-28,1.3442884317419836,0.7196951016838486,0.7363000723068305,0.6943618927082269
SPY,2023-12-29,0.00389684936690049,0.37231654641081047,0.35134681792704825,0.4270134348209518
SPY,2024-01-03,0.11055128867978437,0.007689521786771403,0.010827772083981335,0.013935815934233098
SPY,2024-01-04,4.910491143483853e-06,0.06530563555306301,0.059636302517694695,0.04907898582279113
SPY,2024-01-05,0.00019941967068182187,0.03653225154396189,0.03486415706603929,0.007043966077606489
SPY,2024-01-09,0.029695339424264278,0.037844412716637965,0.035242649045333696,3.2639813316581723e-06
SPY,2024-01-10,0.03504676900072279,0.004604379954268767,0.0026954817870643577,0.0015282902018289857
SPY,2024-01-11,0.340628519018102,1.4985408095937078,1.4305167401307965,1.1850024835756292
SPY,2024-01-12,0.08591717986121772,0.027218883866193977,0.03274222414595673,0.013774758526603259
SPY,2024-01-17,0.18705962467062687,0.003046134863721628,0.00456225221595985,0.04340505769969094
SPY,2024-01-18,0.028404222772843823,0.11924938333983603,0.1158970547298721,0.17770785409437795
SPY,2024-01-19,0.4058772337689027,0.9627216514387622,0.9369218536158619,0.6878007895173521
SPY,2024-01-23,0.6159759895763104,0.3608544776507525,0.3801190961675496,0.25478784124045406
SPY,2024-01-24,0.023985114329050372,0.24532032765149347,0.22207878063764763,0.2083105346973868
SPY,2024-01-25,0.2509341573593238,0.026409512924163714,0.029713342171397983,0.0029206826541245956
SPY,2024-01-26,0.3403949975114202,0.07019281413767198,0.07520470593263795,0.04544180189107183
SPY,2024-01-30,1.1353181946850164,0.8222709483010382,0.8333093781673908,0.7932789207363236
SPY,2024-01-31,0.526915212804087,2.2089490582965947,2.1611065818195545,1.4887812919430106
SPY,2024-02-01,0.1593433470948693,0.19074830959837152,0.17290215725810665,0.22773697451562258
SPY,2024-02-02,0.7799427762734406,1.2688295946366535,1.2292217033850514,1.2079631859199909
SPY,2024-02-06,0.5147106338288654,0.4164893919994488,0.4262506674733113,0.2806148311025185
SPY,2024-02-07,0.1233277067697851,0.0015076069120396607,0.0007806956984968139,0.0046257853112818825
SPY,2024-02-08,1.246413025425658,0.8051309632315669,0.82616773090907,0.5709618383199349
SPY,2024-02-09,0.13914949667235232,0.045733050418870436,0.040268720448520146,0.06750170365888986
SPY,2024-02-13,0.506616761685061,1.8974719470417698,1.8307304301754206,2.667585404462931
SPY,2024-02-14,0.012226158255440822,0.00263981860811513,0.0022810890572362297,0.008455088239599728
SPY,2024-02-15,0.10998215620635499,0.008865849201114662,0.010251036368632338,0.07341475410723985
SPY,2024-02-16,0.005793589474085259,0.09094358627630328,0.08528307424968729,0.0960383985786335
SPY,2024-02-21,0.028990124929239913,0.005690762051326903,0.006788427315918,3.099302013254146e-06
SPY,2024-02-22,0.107181722919373,0.3135555801975647,0.32635188434732143,0.147661562256042
SPY,2024-02-23,0.21799230780540846,0.08672625535021905,0.09600889755042585,0.03960591764515953
SPY,2024-02-27,0.48742572366561854,0.15963839929755896,0.16170492821723137,0.2323418843128744
SPY,2024-02-28,0.8387273152425845,0.34271941715941834,0.34921019833140243,0.30975459762885915
SPY,2024-02-29,0.002849068644222852,0.18692319669944157,0.18128850392582807,0.2506253864263055
SPY,2024-03-01,0.04059616841488456,0.27301738567290523,0.2671116964559488,0.2871319213559067
SPY,2024-03-05,0.2606949766438924,0.959346480560338,0.916801911194461,1.2552981018438398
SPY,2024-03-06,0.04916831479930717,0.050623140602383376,0.05398733845602077,0.00011495374706749217
SPY,2024-03-07,0.2841170434160345,0.8045871672960847,0.8027529801465059,0.5096679625686522
SPY,2024-03-08,0.5616456626019253,0.9413079204339472,0.9195241414264788,1.4789689469886964
SPY,2024-03-12,0.25189503474377983,0.1983429233920544,0.19106898904166725,0.1097717166328207
SPY,2024-03-13,0.40708935350183606,0.23411628218237213,0.24669425740564832,0.25055198218688557
SPY,2024-03-14,0.04204625490039948,0.22938196319149817,0.21714156840440157,0.27870681698462896
SPY,2024-03-15,0.08663466566193989,0.10286698005849848,0.10428132093219467,0.10040102883910351
SPY,2024-03-19,0.010517382006470344,0.05257136399116469,0.04786835968834757,0.06259901754572161
SPY,2024-03-20,0.06919468626800951,0.38600098043541053,0.37049509593248553,0.2980795724023806
SPY,2024-03-21,0.7817097598227267,0.38226527626106965,0.4022441385478026,0.31764206808037887
SPY,2024-03-22,1.262571429193612,0.5389840081924817,0.5576044466447292,0.5897255074755869
SPY,2024-03-26,0.21000298666727257,3.88020792241317e-05,0.0005144476736385073,5.163459570356466e-06
SPY,2024-03-27,0.06621857665218234,0.0006915516787731057,0.0001941744085214303,0.0010307504864304207
SPY,2024-03-28,0.9804703992248804,0.43585360484516156,0.45504290799775715,0.5231658841258373
SPY,2024-04-02,0.4578746518293657,0.05790994961840257,0.0634087097032241,0.09325952442218344
SPY,2024-04-03,0.1387822381772259,0.005601357158917741,0.006299553450105799,0.0039465701984136015
SPY,2024-04-04,3.8834481987543743,8.055957812421221,8.120405791647906,6.597737553372046
SPY,2024-04-05,0.20326898314539177,0.02918748249629788,0.028702752915794827,0.05105195624278225
SPY,2024-04-09,0.14815082471714702,0.2683034591935032,0.2658583602800557,0.17598022113212997
SPY,2024-04-10,0.09081202469021021,0.01975505109495601,0.02011970331510815,0.06029632105299343
SPY,2024-04-11,0.3517330765836446,0.4984111943800167,0.4805627700000512,0.5533222302924428
SPY,2024-04-12,0.1542061422502483,0.3530629229225779,0.33742799536258294,0.5350148305602351
SPY,2024-04-16,0.06448165053967414,0.09729951443428031,0.09950854237532325,0.15710223503616616
SPY,2024-04-17,0.2417980956292054,0.2155253309685703,0.23324222039476483,0.13393398839804638
SPY,2024-04-18,0.00730090455101462,0.0019860505493169978,0.0012174524763008954,0.04902872587524243
SPY,2024-04-19,0.15032184810147609,0.07815789404786155,0.0867217553874069,0.01672964213386363
SPY,2024-04-23,0.12474726018606352,0.03170673640797572,0.03580829919763073,0.0006260714872123874
SPY,2024-04-24,0.09851986842731031,0.007094694953954761,0.009180347931013966,0.017688292007723927
SPY,2024-04-25,0.14323535522547215,0.3129864576605135,0.3113722088443045,0.291187732404393
SPY,2024-04-26,0.12958260859007842,0.07126362300413835,0.07585544917181486,0.09348075518875487
SPY,2024-04-30,0.2663740300005639,1.3415034738577183,1.2813232768672753,1.6134045277035343
SPY,2024-05-01,0.4283129626075697,0.662768110303769,0.6132448957204075,0.7103311733552014
SPY,2024-05-02,0.015923936168680042,0.0668227352087798,0.05991412804505236,0.08855688818977026
SPY,2024-05-03,0.26790365916256387,0.019393413677141202,0.02600110303323233,0.0034833458884631074
SPY,2024-05-07,1.2512445278514481,0.4650114432415584,0.5023043533841549,0.3948589611213271
SPY,2024-05-08,0.8903717078027478,0.10163000793125221,0.11800743232876298,0.1076200679650472
SPY,2024-05-09,0.45095871608045,0.006117453166301967,0.002295301031726149,0.0023916053304888774
SPY,2024-05-10,0.6613869657299754,0.006885710540728951,0.014159235794379832,0.015924934847182826
SPY,2024-05-14,0.5599015668529983,0.016429227109257205,0.008507482838119973,5.5499558618166134e-05
SPY,2024-05-15,0.05446758415846098,0.526739667108582,0.4777648137585222,0.4023336356641085
SPY,2024-05-16,0.5924408142597823,0.020086805666410967,0.032319358726532244,0.02233722863868426
SPY,2024-05-17,1.0332094049407967,0.3019254368007993,0.3297542367609312,0.3082013266744954
SPY,2024-05-21,0.8454943316379906,0.030351864587122357,0.04183276918621903,0.10456262444606446
SPY,2024-05-22,0.19953029573612846,0.22904238822176404,0.19204099246519335,0.14470611897938324
SPY,2024-05-23,0.6149167508383417,2.9186179323402737,2.7288017325136655,3.3010094536639425
SPY,2024-05-24,0.33309806254153407,0.11883653788291237,0.13733388027996973,0.06209042618193683
SPY,2024-05-29,1.1192325462995996,0.3463992156217073,0.3773954244521991,0.4015744776159371
SPY,2024-05-30,0.12128655480642392,0.009159273377840726,0.005979094315987643,0.034727499958458585
SPY,2024-05-31,1.2267809566788586,2.170122338204595,2.107326854971994,2.528667789237225
SPY,2024-06-04,0.06988671493877607,0.0004674212222355312,0.00211064287633711,0.013277396738905933
SPY,2024-06-05,0.047095881958416186,0.6596111623272456,0.6247322773721553,0.5876204402447689
SPY,2024-06-06,0.5313517471323759,0.1773514929579405,0.19870821279043205,0.08614607540825947
SPY,2024-06-07,0.04079831380372756,0.043111865100833535,0.033605696160005305,0.1098191842140177
SPY,2024-06-11,0.001135400324171476,0.09915333766007994,0.08315381684177403,0.13595790379407813
SPY,2024-06-12,0.06858264642064804,0.002932626079590772,0.0017824175693577082,0.0021018091849556164
SPY,2024-06-13,0.059001710255113915,0.0390743657283914,0.029350537805725496,0.07421144801584623
SPY,2024-06-14,0.26198514592996736,0.010848847966800523,0.014667566253103281,0.002352195924764988
SPY,2024-06-18,0.9254492961437257,0.41922855828419925,0.42903260989269953,0.3715242178440159
SPY,2024-06-21,0.4130450548386011,0.00917919380503962,0.012495128922972887,0.015600743649537119
SPY,2024-06-25,0.34086366248071975,0.08698020100945714,0.09161470201344346,0.06480274149370469
SPY,2024-06-26,0.17294314884895678,0.012107238132005982,0.009602269372714023,0.0020199864353185326
SPY,2024-06-27,0.5556530337666679,0.10153351507979402,0.10741100214893073,0.11535427175500113
SPY,2024-06-28,0.7943481634649767,4.152975746125253,4.039959156961483,3.5900572149369125
SPY,2024-07-02,0.055921098162573735,0.1305652218203679,0.11603215892989338,0.32613138588517
