release,vix_t7,vix_tm1,vix_t0,pre_chg_pct,event_day_chg_pct,regime
2012-10-05,16.809999465942383,14.550000190734863,14.329999923706055,-13.44437446167891,-1.5120293068374036,15-20
2012-11-02,16.6200008392334,16.690000534057617,17.59000015258789,0.4211774445821659,5.392448111033521,15-20
2012-12-07,15.510000228881836,16.579999923706055,15.899999618530273,6.898772914469253,-4.101328759377843,15-20
2013-01-04,17.84000015258789,14.5600004196167,13.829999923706055,-18.385648570162093,-5.013739525220851,15-20
2013-02-01,12.460000038146973,14.279999732971191,12.899999618530273,14.606739079070552,-9.663866528334907,<15
2013-03-08,14.729999542236328,13.0600004196167,12.59000015258789,-11.337401049002938,-3.598776814148086,<15
2013-04-05,12.770000457763672,13.890000343322754,13.920000076293945,8.770554780036566,0.21598079359022027,<15
2013-05-03,13.609999656677246,13.59000015258789,12.850000381469727,-0.1469471314758164,-5.445178534286099,<15
2013-06-07,14.829999923706055,16.6299991607666,15.140000343322754,12.137553919897282,-8.959704706173676,<15
2013-07-05,18.469999313354492,16.200000762939453,14.890000343322754,-12.290192933433119,-8.086421962482692,15-20
2013-08-02,13.180000305175781,12.9399995803833,11.979999542236328,-1.8209462764445683,-7.418856795036588,<15
2013-09-06,16.770000457763672,15.770000457763672,15.850000381469727,-5.963029056072866,0.5072918286864736,15-20
2013-10-22,15.720000267028809,13.15999984741211,13.329999923706055,-16.284989670045068,1.2917939077892626,15-20
2013-11-08,13.649999618530273,13.90999984741211,12.899999618530273,1.9047636347833796,-7.260965060828106,<15
2013-12-06,12.8100004196167,15.079999923706055,13.789999961853027,17.72052638353683,-8.55437644813991,<15
2014-01-10,13.720000267028809,12.890000343322754,12.140000343322754,-6.04956200839637,-5.818463770549965,<15
2014-02-07,17.350000381469727,17.229999542236328,15.289999961853027,-0.6916474731698763,-11.259429088362605,15-20
2014-03-07,14.350000381469727,14.210000038146973,14.109999656677246,-0.975612122655678,-0.7037324503960218,<15
2014-04-04,14.930000305175781,13.369999885559082,13.960000038146973,-10.448763481109202,4.412865801331445,<15
2014-05-02,13.270000457763672,13.25,12.90999984741211,-0.15071934494147454,-2.5660388874557793,<15
2014-06-06,11.680000305175781,11.680000305175781,10.729999542236328,0.0,-8.133567963337107,<15
2014-07-03,12.130000114440918,10.819999694824219,10.319999694824219,-10.799673596516513,-4.62107221906094,<15
2014-08-01,11.520000457763672,16.950000762939453,17.030000686645508,47.13541744276879,0.4719759298239756,<15
2014-09-05,11.630000114440918,12.640000343322754,12.09000015258789,8.684438683949146,-4.351267213575738,<15
2014-10-03,13.270000457763672,16.15999984741211,14.550000190734863,21.77844227546828,-9.962869256679319,<15
2014-11-07,15.149999618530273,13.670000076293945,13.119999885559082,-9.768974122125462,-4.023410297478014,15-20
2014-12-05,12.25,12.380000114440918,11.890000343322754,1.0612254240074837,-3.957994883591265,<15
2015-01-09,15.920000076293945,17.010000228881836,17.549999237060547,6.846734593996517,3.1745973010736783,15-20
2015-02-06,20.440000534057617,16.850000381469727,17.290000915527344,-17.563601070392075,2.6112790747559567,20-25
2015-03-06,13.84000015258789,14.039999961853027,15.199999809265137,1.4450853111279693,8.262107197748247,<15
2015-05-08,13.390000343322754,15.130000114440918,12.859999656677246,12.994770175535187,-15.003307604717442,<15
2015-06-05,13.270000457763672,14.710000038146973,14.210000038146973,10.851541301498768,-3.399048257670745,<15
2015-07-02,12.109999656677246,16.09000015258789,16.790000915527344,32.86540552225483,4.350532978875488,<15
2015-08-07,12.5,13.770000457763672,13.390000343322754,10.160003662109386,-2.7596231068145682,<15
2015-09-04,30.31999969482422,25.610000610351562,27.799999237060547,-15.534297928362706,8.55134156390369,>=25
2015-10-02,22.1299991607666,22.549999237060547,20.940000534057617,1.8978766028990401,-7.139684068622598,20-25
2015-11-06,14.329999923706055,15.050000190734863,14.329999923706055,5.0244261748928265,-4.784054869793675,<15
2015-12-04,15.930000305175781,18.110000610351562,14.8100004196167,13.684872965554696,-18.221977247469578,15-20
2016-01-08,16.079999923706055,24.989999771118164,27.010000228881836,55.41044707516745,8.08323519913856,15-20
2016-02-05,23.110000610351562,21.84000015258789,23.3799991607666,-5.4954583479967845,7.051277460711147,20-25
2016-03-04,20.719999313354492,16.700000762939453,16.860000610351562,-19.401538048430645,0.9580828748653625,20-25
2016-04-01,14.170000076293945,13.949999809265137,13.100000381469727,-1.5525777406089292,-6.093185945643298,<15
2016-05-06,13.770000457763672,15.90999984741211,14.720000267028809,15.541026278193648,-7.479570030145943,<15
2016-06-03,14.420000076293945,13.630000114440918,13.470000267028809,-5.478501786915824,-1.1738800151776196,<15
2016-07-08,18.75,14.760000228881836,13.199999809265137,-21.27999877929687,-10.569108370094371,15-20
2016-08-05,12.829999923706055,12.420000076293945,11.390000343322754,-3.195634059627317,-8.293073483446689,<15
2016-09-02,13.449999809265137,13.479999542236328,11.979999542236328,0.22304634495626807,-11.127596817048191,<15
2016-10-07,12.390000343322754,12.84000015258789,13.479999542236328,3.6319596190136583,4.984418863261819,<15
2016-11-04,14.239999771118164,22.079999923706055,22.510000228881836,55.05618173175204,1.947465156981787,<15
2016-12-02,12.40999984741211,14.069999694824219,14.119999885559082,13.376308362794,0.3553673903294863,<15
2017-01-06,11.989999771118164,11.670000076293945,11.319999694824219,-2.668888247980139,-2.999146351170179,<15
2017-02-03,10.8100004196167,11.930000305175781,10.970000267028809,10.36077559744253,-8.046940600080966,<15
2017-03-10,12.539999961853027,12.300000190734863,11.65999984741211,-1.913873778694175,-5.20325474307588,<15
2017-04-07,11.420000076293945,12.390000343322754,12.869999885559082,8.493872684312587,3.8740882077134886,<15
2017-05-05,10.850000381469727,10.460000038146973,10.569999694824219,-3.594473083971683,1.0516219529262294,<15
2017-06-02,10.720000267028809,9.890000343322754,9.75,-7.742536408873624,-1.415574706398015,<15
2017-07-07,11.0600004196167,12.539999961853027,11.1899995803833,13.381550507098616,-10.765553314006848,<15
2017-08-04,9.600000381469727,10.4399995803833,10.029999732971191,8.749991307656323,-3.927201761410959,<15
2017-09-01,12.25,10.59000015258789,10.130000114440918,-13.551019162547828,-4.343720788658933,<15
2017-10-06,9.869999885559082,9.1899995803833,9.649999618530273,-6.889567508209382,5.005441340050498,<15
2017-11-03,11.229999542236328,9.930000305175781,9.140000343322754,-11.57612902984737,-7.9556892001429125,<15
2017-12-08,10.699999809265137,10.15999984741211,9.579999923706055,-5.046728705410263,-5.708660752133654,<15
2018-01-05,10.25,9.220000267028809,9.220000267028809,-10.048777882645766,0.0,<15
2018-02-02,11.470000267028809,13.470000267028809,17.309999465942383,17.43679122440056,28.50778858789582,<15
2018-03-09,19.850000381469727,16.540000915527344,14.640000343322754,-16.675059961370664,-11.4873063303214,15-20
2018-04-06,22.5,18.940000534057617,21.489999771118164,-15.822219848632812,13.46356475795858,20-25
2018-05-04,17.84000015258789,15.899999618530273,14.770000457763672,-10.874442362469361,-7.106913131303926,15-20
2018-06-01,13.220000267028809,15.430000305175781,13.460000038146973,16.71709526102505,-12.767337835813253,<15
2018-07-06,15.920000076293945,14.970000267028809,13.369999885559082,-5.967335456736311,-10.688045109749943,15-20
2018-08-03,12.289999961853027,12.1899995803833,11.640000343322754,-0.8136727565509982,-4.511888892478966,<15
2018-09-07,12.5,14.649999618530273,14.880000114440918,17.19999694824219,1.5699692962430234,<15
2018-10-05,12.890000343322754,14.220000267028809,14.819999694824219,10.318075161223849,4.2194051795244825,<15
2018-11-02,25.229999542236328,19.34000015258789,19.510000228881836,-23.345221944171158,0.8790076264358015,>=25
2018-12-07,19.020000457763672,21.190000534057617,23.229999542236328,11.409043239050941,9.627177710070956,15-20
2019-01-04,36.06999969482422,25.450000762939453,21.3799991607666,-29.4427474958051,-15.992147269793522,>=25
2019-02-01,19.520000457763672,16.56999969482422,16.139999389648438,-15.112708472125835,-2.595053187056462,15-20
2019-03-08,14.699999809265137,16.59000015258789,16.049999237060547,12.857145359495314,-3.254978363837502,<15
2019-04-05,15.149999618530273,13.579999923706055,12.819999694824219,-10.363034550205008,-5.596467107154646,15-20
2019-05-03,13.140000343322754,14.420000076293945,12.869999885559082,9.741245810709875,-10.748961043925497,<15
2019-06-07,17.899999618530273,15.930000305175781,16.299999237060547,-11.00558299071206,2.3226548951449155,15-20
2019-07-05,16.280000686645508,12.569999694824219,13.279999732971191,-22.788702919801494,5.6483695734640404,15-20
2019-08-02,12.069999694824219,17.8700008392334,17.610000610351562,48.05303472291138,-1.4549536467340696,<15
2019-09-06,20.309999465942383,16.270000457763672,15.0,-19.891674615518042,-7.805780098535009,20-25
2019-10-04,15.960000038146973,19.1200008392334,17.040000915527344,19.79950371888166,-10.878660211342595,15-20
2019-11-01,14.010000228881836,13.220000267028809,12.300000190734863,-5.638829043160398,-6.959153235332838,<15
2019-12-06,11.539999961853027,14.520000457763672,13.619999885559082,25.823227952871953,-6.198350852829138,<15
2020-01-10,13.779999732971191,12.539999961853027,12.5600004196167,-8.998547134592727,0.15949328408704222,<15
2020-02-07,16.389999389648438,14.960000038146973,15.470000267028809,-8.724828582999343,3.409092430356764,15-20
2020-03-06,27.559999465942383,39.619998931884766,41.939998626708984,43.75907002772508,5.855627858074386,>=25
2020-04-03,63.95000076293945,50.90999984741211,46.79999923706055,-20.390931602747276,-8.07307134682792,>=25
2020-05-08,31.229999542236328,31.440000534057617,27.979999542236328,0.6724335411445681,-11.00509202623332,>=25
2020-06-05,27.6200008392334,25.809999465942383,24.520000457763672,-6.553227075648604,-4.998059027009782,>=25
2020-07-02,31.3700008392334,28.6200008392334,27.68000030517578,-8.766337030379256,-3.284418261683031,>=25
2020-08-07,24.100000381469727,22.649999618530273,22.209999084472656,-6.016600580862841,-1.9426072470996703,20-25
2020-09-04,23.270000457763672,33.599998474121094,30.75,44.391911530500124,-8.48213870103649,20-25
2020-10-02,28.579999923706055,26.700000762939453,27.6299991607666,-6.578023673146383,3.4831399672393237,>=25
2020-11-06,40.279998779296875,27.579999923706055,24.860000610351562,-31.529293049825935,-9.862216536906331,>=25
2020-12-04,21.639999389648438,21.280000686645508,20.790000915527344,-1.6635800053448113,-2.3026304290754473,20-25
2021-01-08,23.079999923706055,22.3700008392334,21.559999465942383,-3.076252542546143,-3.6209268793159888,20-25
2021-02-05,37.209999084472656,21.770000457763672,20.8700008392334,-41.49421931362512,-4.13412769685686,>=25
2021-03-05,21.34000015258789,28.56999969482422,24.65999984741211,33.88003510093485,-13.68568389631607,20-25
2021-05-07,17.280000686645508,18.389999389648438,16.690000534057617,6.423603350089957,-9.24414851556621,15-20
2021-06-04,18.84000015258789,18.040000915527344,16.420000076293945,-4.246280417097859,-8.9800485422317,15-20
2021-07-02,16.31999969482422,15.479999542236328,15.069999694824219,-5.147059854751657,-2.6485779039815083,15-20
2021-08-06,18.309999465942383,17.280000686645508,16.149999618530273,-5.625334840739504,-6.539357773223542,15-20
2021-09-03,16.790000915527344,16.40999984741211,16.40999984741211,-2.2632581738802116,0.0,15-20
2021-10-08,22.559999465942383,19.540000915527344,18.770000457763672,-13.386518714125717,-3.9406367537669684,20-25
2021-11-05,16.979999542236328,15.4399995803833,16.479999542236328,-9.069493541636476,6.735751231330078,15-20
2021-12-03,19.3799991607666,27.950000762939453,30.670000076293945,44.22085641532016,9.731660962818655,15-20
2022-01-07,16.950000762939453,19.610000610351562,18.760000228881836,15.693213732639478,-4.334525012819402,15-20
2022-02-04,31.959999084472656,24.350000381469727,23.219999313354492,-23.81101039111152,-4.640661397998014,>=25
2022-03-04,31.020000457763672,30.479999542236328,31.979999542236328,-1.740815304830834,4.921259916429599,>=25
2022-04-01,23.56999969482422,20.559999465942383,19.6299991607666,-12.770472074052709,-4.5233479053164665,20-25
2022-05-06,31.600000381469727,31.200000762939453,30.190000534057617,-1.2658215623466695,-3.2371801416157364,>=25
2022-06-03,29.450000762939453,24.719999313354492,24.790000915527344,-16.061125049400005,0.28317801018318267,>=25
2022-07-08,28.360000610351562,26.079999923706055,24.639999389648438,-8.03949449074869,-5.521474456557396,>=25
2022-08-05,23.239999771118164,21.440000534057617,21.149999618530273,-7.745263574819483,-1.3526161767891565,20-25
2022-09-02,22.81999969482422,25.559999465942383,25.469999313354492,12.007010551098386,-0.3521132803927185,20-25
2022-10-07,30.18000030517578,30.520000457763672,31.360000610351562,1.1265743841943676,2.7522940366608406,>=25
2022-11-04,27.280000686645508,25.299999237060547,24.549999237060547,-7.258069647169174,-2.9644269668647527,>=25
2022-12-02,21.290000915527344,19.84000015258789,19.059999465942383,-6.810712543849307,-3.9314550435815665,20-25
2023-01-06,21.649999618530273,22.459999084472656,21.1299991607666,3.7413370910598154,-5.921638370081361,20-25
2023-02-03,19.079999923706055,18.729999542236328,18.329999923706055,-1.8343835580149404,-2.135609334256894,15-20
2023-03-10,20.579999923706055,22.610000610351562,24.799999237060547,9.86394895126872,9.685973319727982,20-25
2023-05-05,18.84000015258789,20.09000015258789,17.190000534057617,6.634819479172349,-14.435040301165502,15-20
2023-06-02,18.530000686645508,15.649999618530273,14.600000381469727,-15.542368922796845,-6.709260464245014,15-20
2023-07-07,13.739999771118164,15.4399995803833,14.829999923706055,12.372633461308924,-3.950775085850766,<15
2023-08-04,13.1899995803833,15.920000076293945,17.100000381469727,20.69750252282654,7.412062182919765,<15
2023-09-01,15.979999542236328,13.569999694824219,13.09000015258789,-15.081351166765057,-3.537211149823438,15-20
2023-10-06,18.219999313354492,18.489999771118164,17.450000762939453,1.4818906033974066,-5.624656684978524,15-20
2023-11-03,20.190000534057617,15.65999984741211,14.90999984741211,-22.43685273313416,-4.789272077317042,20-25
2023-12-08,12.979999542236328,13.0600004196167,12.350000381469727,0.6163396009379873,-5.436447284339452,<15
2024-01-05,12.989999771118164,14.130000114440918,13.350000381469727,8.775984321858266,-5.520167916870921,<15
2024-02-02,13.140000343322754,13.880000114440918,13.850000381469727,5.631657167301407,-0.21613640290952807,<15
2024-03-08,13.84000015258789,14.4399995803833,14.739999771118164,4.33525593338393,2.0775637081209553,<15
2024-04-05,13.239999771118164,16.350000381469727,16.030000686645508,23.48943099784444,-1.9571846321599473,<15
2024-05-03,15.970000267028809,14.680000305175781,13.489999771118164,-8.077645211542816,-8.106270499449886,15-20
2024-06-07,14.279999732971191,12.579999923706055,12.220000267028809,-11.904760791696622,-2.8616825028659476,<15
2024-07-05,12.84000015258789,12.09000015258789,12.479999542236328,-5.841121425912432,3.225801362500036,<15
2024-08-02,18.040000915527344,18.59000015258789,23.389999389648438,3.0487761039255323,25.82032919667483,15-20
2024-09-06,15.430000305175781,19.899999618530273,22.3799991607666,28.969534834390707,12.462309496363154,15-20
2024-10-04,15.40999984741211,20.489999771118164,19.209999084472656,32.965606580191945,-6.246953152482426,15-20
2024-11-01,19.239999771118164,23.15999984741211,21.8799991607666,20.374221013133244,-5.526773294813014,15-20
2024-12-06,14.100000381469727,13.539999961853027,12.770000457763672,-3.971634074227781,-5.6868501200791455,<15
2025-01-10,17.399999618530273,17.700000762939453,19.540000915527344,1.7241445458981097,10.39548063998117,15-20
2025-02-07,16.559999465942383,15.5,16.540000915527344,-6.400963165019413,6.709683325982874,15-20
2025-03-07,19.100000381469727,24.8700008392334,23.3700008392334,30.209425877088258,-6.0313628845307115,15-20
2025-04-04,18.329999923706055,30.020000457763672,45.310001373291016,63.77523503935767,50.932713798720464,15-20
2025-05-02,28.450000762939453,24.600000381469727,22.68000030517578,-13.532514158962517,-7.804878237889012,>=25
2025-06-06,19.309999465942383,18.479999542236328,16.770000457763672,-4.298290764688783,-9.25324202830431,15-20
2025-07-03,17.479999542236328,16.639999389648438,16.3799991607666,-4.805492989620664,-1.5625014328040088,15-20
2025-08-01,15.369999885559082,16.719999313354492,20.3799991607666,8.783340519499983,21.889952139464608,15-20
2025-09-05,14.619999885559082,15.300000190734863,15.180000305175781,4.651164914491224,-0.7843129677328364,<15
2025-11-20,17.280000686645508,23.65999984741211,26.420000076293945,36.921289972501285,11.665258861714323,15-20
2025-12-16,15.40999984741211,16.5,16.479999542236328,7.073330067364925,-0.12121489553740261,15-20
2026-01-09,14.329999923706055,15.449999809265137,14.489999771118164,7.8157703525613575,-6.213592556624336,<15
2026-02-11,16.34000015258789,17.790000915527344,17.649999618530273,8.873933594852534,-0.7869662158076385,15-20
2026-03-06,17.93000030517578,23.75,29.489999771118164,32.459562720387595,24.168420088918595,15-20
2026-05-08,18.809999465942383,17.079999923706055,17.190000534057617,-9.19723334053617,0.6440316794081857,15-20
2026-06-05,16.290000915527344,15.399999618530273,21.510000228881836,-5.463482179112322,39.67532962143463,15-20
2026-07-02,19.489999771118164,16.59000015258789,16.149999618530273,-14.879423563810013,-2.6522033153145053,15-20
