start_date,start_vix,chg_pct,regime
2010-01-04,20.040000915527344,-8.932139888977852,20-25
2010-01-05,19.350000381469727,-7.751937831672883,15-20
2010-01-06,19.15999984741211,-7.9853898686338525,15-20
2010-01-07,19.059999465942383,-6.033576341831304,15-20
2010-01-08,18.1299991607666,-3.0336418230550555,15-20
2010-01-11,17.549999237060547,6.438752804780745,15-20
2010-01-12,18.25,22.027399768568067,15-20
2010-01-13,17.850000381469727,52.99719261795188,15-20
2010-01-14,17.6299991607666,44.1293310096063,15-20
2010-01-15,17.90999984741211,37.07425709781833,15-20
2010-01-19,17.579999923706055,31.626845791079372,15-20
2010-02-04,26.079999923706055,-12.84509352480734,>=25
2010-02-05,26.11000061035156,-14.783609805130471,>=25
2010-02-08,26.510000228881836,-18.0686566358788,>=25
2010-02-09,26.0,-20.653849381666923,>=25
2010-02-10,25.399999618530273,-21.18109937624443,>=25
2010-02-11,23.959999084472656,-16.777957863196292,20-25
2010-02-12,22.729999542236328,-5.983276420555194,20-25
2010-02-16,22.25,-8.89887434712956,20-25
2010-03-04,18.719999313354492,-6.0897405526889266,15-20
2010-03-05,17.420000076293945,3.3295058620312457,15-20
2010-03-08,17.790000915527344,-0.5621156623013102,15-20
2010-03-09,17.920000076293945,-5.636161967532283,15-20
2010-03-10,18.56999969482422,-10.500801764333467,15-20
2010-03-11,18.059999465942383,-6.0354384541561945,15-20
2010-03-12,17.579999923706055,-4.038675128293068,15-20
2010-03-15,18.0,-9.166664547390413,15-20
2010-03-16,17.690000534057617,-0.7914148828177425,15-20
2010-03-17,16.90999984741211,8.811352954247308,15-20
2010-03-18,16.6200008392334,6.919371603252689,15-20
2010-03-19,16.969999313354492,3.653511280613264,15-20
2010-03-22,16.8700008392334,1.5411873657323216,15-20
2010-03-23,16.350000381469727,7.584096282490105,15-20
2010-03-24,17.549999237060547,-0.4558400409335528,15-20
2010-03-25,18.399999618530273,-7.499995594439213,15-20
2010-03-26,17.770000457763672,-8.666296431379783,15-20
2010-03-29,17.59000015258789,-5.514492921773984,15-20
2010-03-30,17.1299991607666,-3.7945105100704812,15-20
2010-03-31,17.59000015258789,-8.24332433405991,15-20
2010-04-01,17.469999313354492,-10.818543010494997,15-20
2010-04-05,17.020000457763672,-4.817859416978898,15-20
2010-04-06,16.229999542236328,-3.943311199627131,15-20
2010-04-07,16.6200008392334,-4.39230119764733,15-20
2010-04-08,16.479999542236328,11.40777378844584,15-20
2010-04-09,16.139999389648438,7.434949246089118,15-20
2010-04-12,15.579999923706056,0.9627703418793709,15-20
2010-04-13,16.200000762939453,0.7407341125519329,15-20
2010-04-14,15.59000015258789,5.644638564166549,15-20
2010-04-15,15.890000343322754,4.594087351404008,15-20
2010-04-16,18.36000061035156,-4.847501456482927,15-20
2010-04-19,17.34000015258789,31.54555516274391,15-20
2010-04-20,15.729999542236328,34.011446517239506,15-20
2010-05-06,32.79999923706055,-4.756096043379621,>=25
2010-05-07,40.95000076293945,-24.688645719150536,>=25
2010-05-10,28.84000015258789,16.331480789018006,>=25
2010-05-11,28.31999969482422,24.717514390649242,>=25
2010-05-12,25.520000457763672,79.42790005553135,>=25
2010-05-13,26.68000030517578,50.29984263659062,>=25
2010-05-14,31.239999771118164,22.663252162542015,>=25
2010-05-17,30.84000015258789,12.224385340826016,>=25
2010-06-03,29.459999084472656,-2.2742640521616453,>=25
2010-06-04,35.47999954223633,-19.447575274955486,>=25
2010-06-07,36.56999969482422,-29.258952542745575,>=25
2010-06-08,33.70000076293945,-23.08605492733794,>=25
2010-06-09,33.72999954223633,-25.733769412913222,>=25
2010-06-10,30.56999969482422,-21.655214255712252,>=25
2010-06-11,28.790000915527344,-13.581110213344793,>=25
2010-06-14,28.579999923706055,-5.353396398634802,>=25
2010-06-15,25.8700008392334,4.020096538232387,>=25
2010-07-01,32.86000061035156,-25.654291383427918,>=25
2010-07-02,30.1200008392334,-18.459499396987823,>=25
2010-07-06,29.649999618530273,-16.05396387899779,>=25
2010-07-07,26.84000015258789,-6.33383291085986,>=25
2010-07-08,25.709999084472656,2.100353694113788,>=25
2010-07-09,24.979999542236328,3.963169692794688,20-25
2010-07-12,24.43000030517578,-2.046663912214808,20-25
2010-07-13,24.559999465942383,4.39739392178613,20-25
2010-07-14,24.88999938964844,-1.0445971685719369,20-25
2010-07-15,25.13999938964844,-6.642800782968927,>=25
2010-07-16,26.25,-13.409525553385414,>=25
2010-07-19,25.969999313354492,-10.704654804774382,>=25
2010-07-20,23.93000030517578,1.3372323056552782,20-25
2010-08-05,22.100000381469727,18.73302858908419,20-25
2010-08-06,21.739999771118164,20.05520081073724,20-25
2010-08-09,22.13999938964844,9.891601600863398,20-25
2010-08-10,22.3700008392334,9.924001922525495,20-25
2010-08-11,25.38999938964844,4.135491018708981,>=25
2010-08-12,25.729999542236328,-0.9327624383521638,>=25
2010-08-13,26.239999771118164,-2.2103655821843704,>=25
2010-08-16,26.100000381469727,5.210722923852873,>=25
2010-08-17,24.329999923706055,9.741063899158409,20-25
2010-09-02,23.190000534057617,-8.538169055568002,20-25
2010-09-03,21.309999465942383,1.1731581711184491,20-25
2010-09-07,23.799999237060547,-7.142852563388491,20-25
2010-09-08,23.25,-6.580648114604337,20-25
2010-09-09,22.809999465942383,-3.5072304068004323,20-25
2010-09-10,21.989999771118164,-2.2282845667044193,20-25
2010-09-13,21.209999084472656,5.374829543635573,20-25
2010-09-14,21.559999465942383,4.406311625564463,20-25
2010-09-15,22.100000381469727,8.009051706839653,20-25
2010-09-16,21.719999313354492,-0.046041570893085026,20-25
2010-09-17,22.010000228881836,2.407999459945631,20-25
2010-09-20,21.5,5.116280844045229,20-25
2010-09-21,22.350000381469727,4.0268438620540525,20-25
2010-10-07,21.559999465942383,-11.734688506339852,20-25
2010-10-08,20.709999084472656,-7.822303252052587,20-25
2010-10-11,18.959999084472656,8.808017705346805,15-20
2010-10-12,18.93000030517578,4.543056505479415,15-20
2010-10-13,19.06999969482422,1.0487717154695986,15-20
2010-10-14,19.8799991607666,-5.5331917533072765,15-20
2010-10-15,19.030000686645508,4.308984052741849,15-20
2010-10-18,19.09000015258789,5.919325048373114,15-20
2010-10-19,20.6299991607666,0.3877844254021934,20-25
2010-11-04,18.520000457763672,11.285097737196592,15-20
2010-11-05,18.260000228881836,10.624318235161457,15-20
2010-11-08,18.290000915527344,23.455433534378358,15-20
2010-11-09,19.079999923706055,14.046123248910503,15-20
2010-11-10,18.469999313354492,1.515975620221366,15-20
2010-11-11,18.63999938964844,-3.21887603952552,15-20
2010-11-12,20.61000061035156,-10.868508999427684,20-25
2010-11-15,20.200000762939453,2.128704859338715,20-25
2010-12-02,19.38999938964844,-9.179983678839875,15-20
2010-12-03,18.010000228881836,-2.5541420653821256,15-20
2010-12-06,18.020000457763672,-2.2752488179625274,15-20
2010-12-07,17.989999771118164,-0.2779279471743945,15-20
2010-12-08,17.739999771118164,-1.9729446786101335,15-20
2010-12-09,17.25,-6.60869211390398,15-20
2010-12-10,17.610000610351562,-6.814314147349121,15-20
2010-12-13,17.549999237060547,-6.0398832593905105,15-20
2010-12-14,17.610000610351562,-12.26576221591229,15-20
2010-12-15,17.940000534057617,-8.193986493548023,15-20
2010-12-16,17.389999389648438,1.610124764076648,15-20
2010-12-17,16.110000610351562,8.75232646798354,15-20
2010-12-20,16.40999984741211,5.301650501664068,15-20
