group,label,tickers,leader,primary,signal,target,n_obs,sample_start,sample_end,beta_signal_std,hac_t,hac_p,r2,target_mean_raw,signal_mean_raw,status,hac_maxlags,model,bh_q_all_regressions,harvey_abs_t_ge_3,positive_harvey_t_ge_3
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,hhi_z_l1,same_index_return_dispersion,3906,2010-12-08,2026-06-22,-0.01696006373658167,-1.1099161600687615,0.26703515616151696,0.20153054561155592,0.00021923759904460648,-0.07785511844444853,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.3724720689087401,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,hhi_z_l1,same_index_tracking_range,3906,2010-12-08,2026-06-22,-0.016773272399949732,-1.0993986556305602,0.271594216912623,0.20192357391300642,0.00041712988099699966,-0.07785511844444853,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.3724720689087401,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,fragmentation_z_l1,next_abs_return,3884,2010-12-08,2026-06-22,-0.0329475056094924,-2.0816080452692503,0.037378285948085066,0.031226407666946288,0.007147311727166841,0.07630924666465197,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.11961051503387964,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,fragmentation_z_l1,next_squared_return,3884,2010-12-08,2026-06-22,-0.03294750560949246,-2.0816080452692534,0.0373782859480848,0.031226407666946288,0.00011653245766391627,0.07630924666465197,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.11961051503387964,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,fragmentation_z_l1,next_range_vol,3906,2010-12-08,2026-06-22,0.035697652445575316,2.7691466764744455,0.0056203326744622755,0.4008929370691684,0.011086057218201623,0.07785511844444967,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.03308952535654368,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,fragmentation_z_l1,forward5_rv,3902,2010-12-08,2026-06-15,-0.027155506893163667,-1.5427444615294503,0.12289278955246918,0.26493348007903095,0.13597167894345663,0.07635426676874073,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.19340504585306625,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,fragmentation_z_l1,same_index_return_dispersion,3906,2010-12-08,2026-06-22,0.01696006373658288,1.109916160068842,0.2670351561614823,0.20153054561155592,0.00021923759904460648,0.07785511844444967,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.3724720689087401,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,fragmentation_z_l1,same_index_tracking_range,3906,2010-12-08,2026-06-22,0.016773272399950804,1.099398655630633,0.2715942169125911,0.2019235739130063,0.00041712988099699966,0.07785511844444967,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.3724720689087401,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,entropy_z_l1,next_abs_return,3884,2010-12-08,2026-06-22,-0.03286725182651669,-2.0518249379745868,0.04018667879841801,0.03121836283730961,0.007147311727166841,0.08140393083845128,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.1205600363952557,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,entropy_z_l1,next_squared_return,3884,2010-12-08,2026-06-22,-0.032867251826516626,-2.051824937974581,0.040186678798418564,0.03121836283730961,0.00011653245766391627,0.08140393083845128,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.1205600363952557,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,entropy_z_l1,next_range_vol,3906,2010-12-08,2026-06-22,0.03733316605737815,2.930008372805272,0.0033895287075201334,0.4010029965406753,0.011086057218201623,0.08319666391777596,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.03308952535654368,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,entropy_z_l1,forward5_rv,3902,2010-12-08,2026-06-15,-0.02589111858246816,-1.4474829197163117,0.1477617168097974,0.26486742407659014,0.13597167894345663,0.0816974281662579,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.2216425752146961,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,entropy_z_l1,same_index_return_dispersion,3906,2010-12-08,2026-06-22,0.017447042303240068,1.1419567825666876,0.2534719841406281,0.20154565582438078,0.00021923759904460648,0.08319666391777596,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.36996545488380533,False,False
sp500,S&P 500 same-index ETFs,"['SPY', 'IVV', 'VOO']",SPY,SPY,entropy_z_l1,same_index_tracking_range,3906,2010-12-08,2026-06-22,0.017383584428464847,1.1398441168799032,0.2543512502326162,0.2019426425965336,0.00041712988099699966,0.08319666391777596,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.36996545488380533,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,leader_share_z_l1,next_abs_return,1363,2021-01-13,2026-06-22,0.0509999725592387,1.7907863400027082,0.07332758814404507,0.01922561519782595,0.010341198047499214,-0.20275359682788893,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.14078896923656653,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,leader_share_z_l1,next_squared_return,1363,2021-01-13,2026-06-22,0.050999972559238715,1.7907863400027089,0.07332758814404497,0.01922561519782595,0.00020108722859704667,-0.20275359682788893,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.14078896923656653,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,leader_share_z_l1,next_range_vol,1365,2021-01-13,2026-06-22,0.04120455616956237,1.6979145453981979,0.08952389156925235,0.2729661824877304,0.016036742450455634,-0.2052037268997593,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.15077708053768818,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,leader_share_z_l1,forward5_rv,1361,2021-01-13,2026-06-15,0.054207582467311166,1.717664369741095,0.08585785187779711,0.19622071735291735,0.19745174051591796,-0.20592997279443273,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.1484729496617299,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,leader_share_z_l1,same_index_return_dispersion,1365,2021-01-13,2026-06-22,0.04709862908423195,1.8929532550484067,0.05836408613835094,0.1248312020342055,0.00019926522260278176,-0.2052037268997593,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,leader_share_z_l1,same_index_tracking_range,1365,2021-01-13,2026-06-22,0.047098629084231576,1.892953255048394,0.05836408613835266,0.12483120203420572,0.0002818035803141477,-0.2052037268997593,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,hhi_z_l1,next_abs_return,1363,2021-01-13,2026-06-22,0.051415834645556255,1.8105536408137146,0.07020997389272043,0.019266817893442534,0.010341198047499214,-0.2038674045156127,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.14041994778544878,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,hhi_z_l1,next_squared_return,1363,2021-01-13,2026-06-22,0.05141583464555626,1.810553640813717,0.07020997389272007,0.019266817893442534,0.00020108722859704667,-0.2038674045156127,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.14041994778544878,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,hhi_z_l1,next_range_vol,1365,2021-01-13,2026-06-22,0.04155440618881272,1.7135618741999001,0.08660922063597465,0.27299405441285896,0.016036742450455634,-0.206316200413873,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.1484729496617299,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,hhi_z_l1,forward5_rv,1361,2021-01-13,2026-06-15,0.05427267036497396,1.7194547721686932,0.08553159628464233,0.1962272538582417,0.19745174051591796,-0.20703485789147932,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.1484729496617299,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,hhi_z_l1,same_index_return_dispersion,1365,2021-01-13,2026-06-22,0.04719606992018384,1.8965792349648334,0.05788349333100003,0.12484000151075814,0.00019926522260278176,-0.206316200413873,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,hhi_z_l1,same_index_tracking_range,1365,2021-01-13,2026-06-22,0.04719606992018394,1.8965792349648347,0.05788349333099987,0.12484000151075825,0.0002818035803141477,-0.206316200413873,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,fragmentation_z_l1,next_abs_return,1363,2021-01-13,2026-06-22,-0.05141583464555196,-1.810553640813689,0.07020997389272439,0.0192668178934422,0.010341198047499214,0.2038674045157199,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.14041994778544878,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,fragmentation_z_l1,next_squared_return,1363,2021-01-13,2026-06-22,-0.051415834645551946,-1.8105536408136895,0.07020997389272435,0.019266817893442423,0.00020108722859704667,0.2038674045157199,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.14041994778544878,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,fragmentation_z_l1,next_range_vol,1365,2021-01-13,2026-06-22,-0.04155440618880374,-1.7135618741997127,0.08660922063600912,0.2729940544128582,0.016036742450455634,0.2063162004139806,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.1484729496617299,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,fragmentation_z_l1,forward5_rv,1361,2021-01-13,2026-06-15,-0.054272670364964026,-1.7194547721685747,0.08553159628466392,0.1962272538582407,0.19745174051591796,0.20703485789158732,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.1484729496617299,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,fragmentation_z_l1,same_index_return_dispersion,1365,2021-01-13,2026-06-22,-0.0471960699201982,-1.8965792349654773,0.05788349333091499,0.12484000151075958,0.00019926522260278176,0.2063162004139806,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,fragmentation_z_l1,same_index_tracking_range,1365,2021-01-13,2026-06-22,-0.04719606992019832,-1.8965792349654829,0.057883493330914255,0.12484000151075947,0.0002818035803141477,0.2063162004139806,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,entropy_z_l1,next_abs_return,1363,2021-01-13,2026-06-22,-0.05311593754620478,-1.8886727030054742,0.058935698467193744,0.019438211770057445,0.010341198047499214,0.21014399220206267,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,entropy_z_l1,next_squared_return,1363,2021-01-13,2026-06-22,-0.053115937546204785,-1.8886727030054768,0.058935698467193404,0.019438211770057445,0.00020108722859704667,0.21014399220206267,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,entropy_z_l1,next_range_vol,1365,2021-01-13,2026-06-22,-0.04280190323715982,-1.7800828126511279,0.07506240894575024,0.27309524524807327,0.016036742450455634,0.21257780248170927,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.14129394625082398,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,entropy_z_l1,forward5_rv,1361,2021-01-13,2026-06-15,-0.05317237726851483,-1.687777085137396,0.0914540279395782,0.19611111805314352,0.19745174051591796,0.21328093121529587,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.15137218417585357,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,entropy_z_l1,same_index_return_dispersion,1365,2021-01-13,2026-06-22,-0.04757961298169267,-1.907339580857365,0.05647662783045128,0.12487454029344713,0.00019926522260278176,0.21257780248170927,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
nasdaq100,Nasdaq-100 same-index ETFs,"['QQQ', 'QQQM']",QQQ,QQQ,entropy_z_l1,same_index_tracking_range,1365,2021-01-13,2026-06-22,-0.04757961298169264,-1.9073395808573637,0.05647662783045149,0.12487454029344713,0.0002818035803141477,0.21257780248170927,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.12858697847387726,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,leader_share_z_l1,next_abs_return,3885,2010-12-21,2026-06-22,0.004413056148663453,0.24332246543830707,0.807755602368446,0.017650982063319165,0.009959439855290955,-0.05462474804633473,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8077556023684466,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,leader_share_z_l1,next_squared_return,3885,2010-12-21,2026-06-22,0.004413056148663443,0.24332246543830613,0.8077556023684467,0.017650982063319165,0.00019532445294400476,-0.05462474804633473,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8077556023684466,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,leader_share_z_l1,next_range_vol,3897,2010-12-21,2026-06-22,0.009262315131339266,0.6906916831093847,0.4897593170325055,0.3166444493681957,0.016125168483606265,-0.0537747661900265,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.5386164748187636,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,leader_share_z_l1,forward5_rv,3893,2010-12-21,2026-06-15,-0.012924486554560122,-0.7558249596654986,0.4497541498182237,0.19835567964774936,0.1875777265784226,-0.05411723560334189,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.5262795848815065,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,leader_share_z_l1,same_index_return_dispersion,3895,2010-12-21,2026-06-22,0.014941983060745713,1.0104133426018218,0.3122972980314741,0.1285478487136874,0.0005397354572296664,-0.054244337698627534,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,leader_share_z_l1,same_index_tracking_range,3895,2010-12-21,2026-06-22,0.01494198306074564,1.0104133426018183,0.3122972980314759,0.1285478487136874,0.0007633012037078378,-0.054244337698627534,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,hhi_z_l1,next_abs_return,3885,2010-12-21,2026-06-22,0.004985087288163341,0.27509272729889034,0.7832449988875892,0.01765631234430365,0.009959439855290955,-0.06056535101298363,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8077556023684466,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,hhi_z_l1,next_squared_return,3885,2010-12-21,2026-06-22,0.004985087288163397,0.27509272729889334,0.7832449988875869,0.01765631234430376,0.00019532445294400476,-0.06056535101298363,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8077556023684466,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,hhi_z_l1,next_range_vol,3897,2010-12-21,2026-06-22,0.00993674966569244,0.7380326038803262,0.4604946367713182,0.3166573628473536,0.016125168483606265,-0.059707212893958174,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.5262795848815065,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,hhi_z_l1,forward5_rv,3893,2010-12-21,2026-06-15,-0.012288815893177114,-0.7160029218430534,0.47398954475578203,0.19833991118537098,0.1875777265784226,-0.060053066985822384,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.5291046080995288,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,hhi_z_l1,same_index_return_dispersion,3895,2010-12-21,2026-06-22,0.013838062696710354,0.9406528055658493,0.34688281164180534,0.12851652594722263,0.0005397354572296664,-0.06018111601428362,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,hhi_z_l1,same_index_tracking_range,3895,2010-12-21,2026-06-22,0.01383806269671068,0.9406528055658709,0.34688281164179413,0.12851652594722274,0.0007633012037078378,-0.06018111601428362,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,fragmentation_z_l1,next_abs_return,3885,2010-12-21,2026-06-22,-0.004985087288199769,-0.2750927273008344,0.7832449988860957,0.017656312344304093,0.009959439855290955,0.0605653510129904,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8077556023684466,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,fragmentation_z_l1,next_squared_return,3885,2010-12-21,2026-06-22,-0.004985087288199736,-0.2750927273008327,0.783244998886097,0.017656312344304204,0.00019532445294400476,0.0605653510129904,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8077556023684466,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,fragmentation_z_l1,next_range_vol,3897,2010-12-21,2026-06-22,-0.009936749665716525,-0.7380326038822052,0.46049463677017644,0.31665736284735435,0.016125168483606265,0.05970721289396507,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.5262795848815065,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,fragmentation_z_l1,forward5_rv,3893,2010-12-21,2026-06-15,0.012288815893175289,0.7160029218429791,0.4739895447558279,0.19833991118537098,0.1875777265784226,0.0600530669858292,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.5291046080995288,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,fragmentation_z_l1,same_index_return_dispersion,3895,2010-12-21,2026-06-22,-0.013838062696686483,-0.9406528055639775,0.3468828116427649,0.12851652594722207,0.0005397354572296664,0.06018111601429045,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,fragmentation_z_l1,same_index_tracking_range,3895,2010-12-21,2026-06-22,-0.013838062696686387,-0.9406528055639718,0.3468828116427678,0.12851652594722207,0.0007633012037078378,0.06018111601429045,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
