Date,ret,down_sq,up_sq,total_sq,iv_total_lag1,rv_total_22_lag1,rv_down_22_lag1,rv_up_22_lag1,down_share_252_lag1,up_share_252_lag1,iv_down_proxy_lag1,iv_up_proxy_lag1,vrp_total_lag1,vrp_down_lag1,vrp_up_lag1,vrp_down_minus_up_lag1,log_rv_total_22_lag1,ret_21_lag1,fwd_ret_21,fwd_rv_total_21,log_fwd_rv_total_21,fwd_ret_63,fwd_rv_total_63,log_fwd_rv_total_63,fwd_ret_126,fwd_rv_total_126,log_fwd_rv_total_126
2004-01-16,0.003946978768135392,0.0,1.557864139611158e-05,1.557864139611158e-05,0.024211361305847185,,,,,,,,,,,,,,0.012441193803315972,0.011428275708160459,-4.471664669146803,-7.948863652100166e-06,0.013774951935850828,-4.284903413107081,-0.0157905615732647,0.013685495816899134,-4.291418706389574
2004-01-20,-0.00026194328961858047,6.861428697620353e-08,0.0,6.861428697620353e-08,0.0225,,,,,,,,,,,,,,0.008978326415223737,0.011593942911734208,-4.457272479939561,-0.016667890625786927,0.014920078253521945,-4.205047439279128,-0.034153458377069304,0.01437912792533635,-4.241977573428327
2004-01-21,0.007849674513329376,0.0,6.161738996521278e-05,6.161738996521278e-05,0.023134410116043093,,,,,,,,,,,,,,-0.0019135025773703378,0.010965590678660176,-4.512993029009146,-0.017838543889628168,0.01485204599306555,-4.209617645845708,-0.03926920915132944,0.014270841823428016,-4.249536856631564
2004-01-22,-0.002609984760133942,6.8120204481314305e-06,0.0,6.8120204481314305e-06,0.02056356043762207,,,,,,,,,,,,,,-0.0018309406337603642,0.01096050082640443,-4.513457302575234,-0.0013026892508355564,0.015600517318782356,-4.1604512037519665,-0.04506794066742799,0.014398630801360111,-4.24062216009031
2004-01-23,-0.003228019622405457,1.0420110682634668e-05,0.0,1.0420110682634668e-05,0.021638410112228394,,,,,,,,,,,,,,-0.00034960005306721516,0.010872070150309901,-4.521558149678955,0.0028872582452459704,0.015562538096988437,-4.162888656696693,-0.043768673761924594,0.014385230754080757,-4.241553240739143
2004-01-26,0.012505484316510723,0.0,0.00015638713799049565,0.00015638713799049565,0.02202256045288086,,,,,,,,,,,,,,-0.008667628537765154,0.009205841930544545,-4.687917003890422,-0.011017636138156081,0.014944822939167721,-4.20339033074581,-0.04693816311670473,0.014246778081950686,-4.251224497273867
2004-01-27,-0.010323048241055358,0.00010656532498715612,0.0,0.00010656532498715612,0.021170250555038454,,,,,,,,,,,,,,0.0022644841999805566,0.007931509545432217,-4.836911902506551,0.00018018518235065543,0.014521622550981227,-4.23211652982439,-0.033613489320525956,0.014051666943922713,-4.265014246473256
2004-01-28,-0.01148939840018375,0.00013200627559814491,0.0,0.00013200627559814491,0.02356225117111208,,,,,,,,,,,,,,0.014449916360560245,0.006353247794201809,-5.058789133019261,-0.0013631906306016076,0.014673010263350982,-4.221745509217014,-0.017864067470051093,0.013823949992320483,-4.2813526843083105
2004-01-29,0.0009703573633958111,0.0,9.415934126964701e-07,9.415934126964701e-07,0.02815684230438237,,,,,,,,,,,,,,0.023341527737582152,0.007509049802493166,-4.8916463453796375,-0.011147436194282177,0.014979982390528671,-4.20104047635913,-0.016395996990241843,0.013833958666188126,-4.28062893657833
2004-01-30,0.0,0.0,0.0,0.0,0.029377957907714886,,,,,,,,,,,,,,0.01747046275594904,0.00792268265071587,-4.8380254118570205,-0.018957766908397768,0.0152239874539841,-4.184882973017523,-0.014322937911834302,0.013842553814073262,-4.280007821604616
2004-02-02,0.004308503791202729,0.0,1.856320491880829e-05,1.856320491880829e-05,0.027655687208709784,,,,,,,,,,,,,,0.014979397573345737,0.007739561188842506,-4.861410286806454,-0.012598557474608515,0.015604935056111541,-4.160168064939855,-0.026404270996753153,0.01392626115469415,-4.273978929535928
2004-02-03,-0.001668604439176655,2.78424077444004e-06,0.0,2.78424077444004e-06,0.02927521208862308,,,,,,,,,,,,,,0.01923763548592597,0.00778662471786809,-4.855347796836398,-0.01173268073833802,0.015596375580073834,-4.160716726267046,-0.0248266875538222,0.013920709242788785,-4.274377673952235
2004-02-04,-0.008206996066862381,6.73547844414946e-05,0.0,6.73547844414946e-05,0.0300675605291748,,,,,,,,,,,,,0.022666063118857004,0.030800962828328476,0.007113546820144181,-4.945754309882458,0.0028788775233621554,0.015491030109938037,-4.167494125089996,-0.03308855174214259,0.014328446390115273,-4.245508459550239
2004-02-05,0.002920108292286343,0.0,8.527032438679462e-06,8.527032438679462e-06,0.03193369299942024,0.011051128141463636,0.005006961626564722,0.006044166514898915,,,,,0.020882564857956604,,,,-4.505222761889047,0.0036397555494784434,0.015604392559552057,0.008819760654802508,-4.730760545861967,-0.008679081480408371,0.015755371839838873,-4.150573902601782,-0.050410624067474756,0.014726225461256206,-4.218125329664143
2004-02-06,0.011158046314448887,0.0,0.0001245019975553864,0.0001245019975553864,0.03136440675720223,0.009807960951675024,0.005006961626564722,0.004800999325110303,,,,,0.021556445805527204,,,,-4.624560880967187,0.005582404134213356,0.0004366517007048853,0.007518668488210403,-4.8903662193028214,-0.036521428536762615,0.016370827414602704,-4.1122543442458435,-0.06016574227495934,0.014481157880692054,-4.2349069310162815
2004-02-09,0.000262576130386406,0.0,6.894622424869887e-08,6.894622424869887e-08,0.0256,0.011223130754358024,0.005006961626564722,0.006216169127793301,,,,,0.014376869245641978,,,,-4.4897783843558114,0.013369336625169703,-0.016736222584513707,0.010949339337743266,-4.5144761589011635,-0.04711361290321628,0.01679735485494822,-4.086533854020028,-0.047613741103728145,0.014809446771081822,-4.212490006425006
2004-02-10,0.0032262111655078137,0.0,1.0408438484447286e-05,1.0408438484447286e-05,0.026863207999267617,0.011093746369310438,0.005006961626564722,0.006086784742745718,,,,,0.01576946162995718,,,,-4.501373719489786,0.009655286592690325,-0.033016314760271344,0.012869283789087032,-4.352911908488483,-0.04192202697212834,0.017039158332848258,-4.072241152354375,-0.052871879018797044,0.014796887346744093,-4.2133384346728455
2004-02-11,0.010566632355446587,0.0,0.00011165371933517068,0.00011165371933517068,0.025408358662261984,0.011031833209174311,0.005006961626564722,0.006024871582609589,,,,,0.014376525453087673,,,,-4.506970257335093,0.02165165734302333,-0.0305290661054681,0.013574284870222117,-4.299578094386077,-0.04613067143535331,0.016754239495658123,-4.089103948458449,-0.07440760752392431,0.01481422204875563,-4.212167610320466
2004-02-12,-0.0036243678871503366,1.3136042581406596e-05,0.0,1.3136042581406596e-05,0.02368521105674745,0.011429741440463,0.004125927254559635,0.007303814185903363,,,,,0.012255469616284452,,,,-4.471536422475634,0.024860027575706743,-0.03923862603630092,0.015242161664275862,-4.183689897228665,-0.04667972205258202,0.01677136501338327,-4.088082310252996,-0.06882303392183209,0.014795634776482599,-4.213423089185019
2004-02-13,-0.004507005887536495,2.0313102070288633e-05,0.0,2.0313102070288633e-05,0.02343961128486635,0.010960013682315594,0.004276394651401201,0.006683619030914392,,,,,0.012479597602550754,,,,-4.513501748985346,0.027082763860277526,-0.029439776181953252,0.015334447790261309,-4.177653491763582,-0.04171849251502551,0.016690937881599064,-4.092889348603287,-0.054013491158168864,0.014967293104509923,-4.20188791817596
2004-02-17,0.008992701464221556,0.0,8.086867962461251e-05,8.086867962461251e-05,0.02427363976226807,0.010801075849069376,0.004117456818154983,0.006683619030914392,,,,,0.013472563913198695,,,,-4.528109534066117,0.014258684216069663,-0.027312761844833798,0.015847800588797072,-4.144724552338127,-0.05928988958699124,0.016661839236421932,-4.094634249932218,-0.05738922747509834,0.014868656340192486,-4.208499882969921
2004-02-18,-0.004399733309297306,1.935765319294022e-05,0.0,1.935765319294022e-05,0.023715998825073262,0.01093503634294104,0.004117456818154983,0.006817579524786056,,,,,0.012780962482132221,,,,-4.515783301224632,0.020787905880748664,-0.02264748263637051,0.015616354925976557,-4.159436521151618,-0.049861831703359095,0.01668554481574961,-4.093212514225319,-0.042758507639543725,0.015039287204407524,-4.197089354841018
2004-02-19,-0.003724810677710815,1.38742145847885e-05,0.0,1.38742145847885e-05,0.024304810475769045,0.011087254886508625,0.004339189936546844,0.00674806494996178,,,,,0.01321755558926042,,,,-4.50195903869262,0.012441193803315967,-0.03336000091913227,0.017951101961113897,-4.020103775285164,-0.04960842708558242,0.016678250597542243,-4.093649767735166,-0.041946111235225535,0.015028503089037668,-4.197806674985019
2004-02-20,-0.0030421544792646952,9.254703875710248e-06,0.0,9.254703875710248e-06,0.024964000602722174,0.011067731452124379,0.0044981127581544215,0.006569618693969958,,,,,0.013896269150597796,,,,-4.503721480712463,0.008978326415223732,-0.043094866546383837,0.019799072428233224,-3.922120189387426,-0.0433682617524505,0.016682140875725213,-4.093416540364109,-0.031910077162607534,0.015107822384818894,-4.192542630501079
2004-02-23,-0.0025274228165239675,6.3878660934859445e-06,0.0,6.3878660934859445e-06,0.025728162937011804,0.011172953932868062,0.004603335238898103,0.006569618693969958,,,,,0.014555209004143742,,,,-4.494259248412273,-0.0019135025773703396,-0.04230143115618322,0.019758498583847164,-3.924171572097456,-0.03910927581728105,0.016668582654686685,-4.0942296094882185,-0.03192047215177392,0.015107927691061682,-4.192535660212901
2004-02-24,-0.0017466790417123115,3.0508876747570385e-06,0.0,3.0508876747570385e-06,0.026536412982788173,0.010540324841246463,0.004676505341423487,0.005863819499822975,,,,,0.015996088141541707,,,,-4.552546916396364,-0.001830940633760365,-0.03973265166649094,0.019729998121508906,-3.9256150541068218,-0.03318235097555103,0.016726276923781917,-4.090774327614248,-0.02881327705286192,0.015105527923595962,-4.192694514433431
2004-02-25,0.004187455831812787,0.0,1.7534786343382917e-05,1.7534786343382917e-05,0.02528099878692628,0.010497242774933266,0.00463342327511029,0.005863819499822975,,,,,0.014783756011993015,,,,-4.5566426490704375,-0.0003496000530672195,-0.0307714304106467,0.021594233195254036,-3.83532898159287,-0.02314309032971406,0.01746573562535011,-4.047514281578867,-0.02622732066615179,0.015162216577073269,-4.188948697181922
2004-02-26,0.0006090644966903518,0.0,3.709595611286716e-07,3.709595611286716e-07,0.02229049091125489,0.010578738150683654,0.004514065643654656,0.006064672507028996,,,,,0.011711752760571237,,,,-4.548909126991584,-0.008667628537765155,-0.031110395005873447,0.02159065712800174,-3.8354945981885606,-0.020271290983597413,0.01751271743947424,-4.044827951094923,-0.026836385162842136,0.01516147465795101,-4.188997630480748
2004-02-27,0.0006960337603959413,0.0,4.844629956109146e-07,4.844629956109146e-07,0.021992889773712162,0.008791643743219996,0.004514065643654656,0.004277578099565339,,,,,0.013201246030492166,,,,-4.733953583149927,0.002264484199980554,-0.017854008331958233,0.023920884003763816,-3.7330033938616936,-0.015369665760232942,0.01763611473188569,-4.037806505900571,-0.024387159974089984,0.015180291039674181,-4.187757334558513
2004-03-01,0.00986196874041772,0.0,9.725842743697629e-05,9.725842743697629e-05,0.021170250555038454,0.007576535687680477,0.0032934082847108676,0.00428312740296961,,,,,0.013593714867357977,,,,-4.8826992169549515,0.014449916360560245,-0.024346253987102554,0.022890043278577188,-3.77705325425592,-0.025320327313759737,0.017247112487798175,-4.060110541470094,-0.04253828095289245,0.015123194274462466,-4.19152566893868
2004-03-02,-0.005871064981633114,3.446940401855864e-05,0.0,3.446940401855864e-05,0.02085135878814699,0.007178514881470729,0.0017813364005866625,0.005397178480884065,,,,,0.013672843906676259,,,,-4.936662758198043,0.023341527737582156,-0.017325435910537312,0.02249227361650616,-3.7945834235227545,-0.020779176701151644,0.017116309560639694,-4.067723494493917,-0.03143324442223684,0.015109044382777301,-4.192461748656618
2004-03-03,0.001817438608599426,0.0,3.3030830960278177e-06,3.3030830960278177e-06,0.02208195897964479,0.007562560712046968,0.002176167755708334,0.0053863929563386335,,,,,0.014519398267597823,,,,-4.884545427485903,0.01747046275594904,-0.013148370865449177,0.022883845508002706,-3.7773240536472925,-0.018877586538366457,0.017158421928265128,-4.065266151315137,-0.031362449214614216,0.015109569070474695,-4.192427022530072
2004-03-04,0.0025896334734035738,0.0,6.706201526572258e-06,6.706201526572258e-06,0.021170250555038454,0.007600396027510559,0.002176167755708334,0.0054242282718022245,,,,,0.013569854527527896,,,,-4.879554924032932,0.014979397573345737,-0.008208332409835314,0.023483722601987438,-3.751447753020485,-0.03070297526269497,0.01747279382237879,-4.047110246421357,-0.022697048051655636,0.015349508276752974,-4.176671839484639
2004-03-05,0.0033563312755401265,0.0,1.1264959631168812e-05,1.1264959631168812e-05,0.0207359989013672,0.007464579443199491,0.002176167755708334,0.0052884116874911576,,,,,0.013271419458167712,,,,-4.897586186590766,0.019237635485925966,-0.006083472188372647,0.0237090646091352,-3.7418978309637203,-0.026150188649147345,0.017677950566988062,-4.035437146591884,-0.03014761448658916,0.015360503880571462,-4.1759557470108675
2004-03-08,-0.01227646197649008,0.00015071151866020673,0.0,0.00015071151866020673,0.020967038674316422,0.007561722222831113,0.002144275543201112,0.00541744667963,,,,,0.01340531645148531,,,,-4.88465630734979,0.030800962828328473,0.002977641255843694,0.022024587979420657,-3.815595814239721,0.0012356786835763123,0.017988281013223154,-4.0180347878795395,-0.011292582866957335,0.015145636000350378,-4.190042841238058
2004-03-09,-0.004009694544398284,1.607765033937736e-05,0.0,1.607765033937736e-05,0.02493240987953186,0.008516535723881814,0.003099089044251815,0.00541744667963,,,,,0.016415874155650045,,,,-4.765745625887985,0.01560439255955205,0.004634469150878095,0.021898087952984393,-3.8213559540084927,0.0066390862392752235,0.01793174015569712,-4.021182943274797,-0.009767222806307381,0.015125824535325906,-4.191351761752703
2004-03-10,-0.016910298154832186,0.0002859581836853208,0.0,0.0002859581836853208,0.027556001266479505,0.008603024619835265,0.0032832512208665,0.005319773398968763,,,,,0.01895297664664424,,,,-4.755641437457533,0.00043665170070488184,0.019274381923077722,0.0185284455461886,-3.988448130644683,0.014190296091872386,0.017138277556351965,-4.066440863432117,0.006254307914233623,0.014555487983059777,-4.229787175444485
2004-03-11,-0.013053881010249823,0.00017040380942976094,0.0,0.00017040380942976094,0.0348568902848816,0.01045243184277815,0.006558772233989266,0.0038936596087888816,,,,,0.024404458442103448,,,,-4.560920615321361,-0.01673622258451371,0.036254695020603335,0.016668602260263336,-4.094228433289526,0.0321532963450397,0.016553060125597655,-4.101184292342093,0.024451453136863067,0.014267586697716945,-4.249764978913949
2004-03-12,0.01305388101024983,0.0,0.00017040380942976113,0.00017040380942976113,0.042724890315399174,0.012403540275859472,0.008510670414730163,0.0038928698611293065,,,,,0.030321350039539702,,,,-4.38977334092194,-0.03301631476027135,0.009079926680911697,0.01701655005475568,-4.073568875810025,0.009168244164618889,0.01626595753112355,-4.118680850078073,0.014664869015345191,0.013948129536775657,-4.272409863018306
2004-03-15,-0.012333927817983158,0.0001521257754192188,0.0,0.0001521257754192188,0.03348899720764166,0.014236214524869428,0.008510670414730163,0.005725544110139266,,,,,0.01925278268277223,,,,-4.251966242195874,-0.0305290661054681,0.023002579055971608,0.015221329298344159,-4.1850575913779196,0.028543121056214475,0.015855754284875487,-4.144222798116781,0.0290248697257968,0.01365208792866841,-4.293862807168174
2004-03-16,0.00529184396681117,0.0,2.8003612569075782e-05,2.8003612569075782e-05,0.04464768645339973,0.014699803530923069,0.01025320202407758,0.0044466015068454915,,,,,0.029947882922476667,,,,-4.219921150462063,-0.039238626036300926,0.013911433240251006,0.015058502281984769,-4.1958125115568805,0.023075572387775623,0.01574386332316788,-4.1513046198476315,0.01613738824928608,0.013711468121887766,-4.289522707049994
2004-03-17,0.01111971580134101,0.0,0.00012364807950259292,0.00012364807950259292,0.041371560620727534,0.014870104787145465,0.010102734627236013,0.00476737015990945,,,,,0.026501455833582068,,,,-4.208402471584972,-0.02943977618195326,0.01046388586856843,0.014281071348910226,-4.248820300381379,0.010463885868568397,0.01525817491164939,-4.182639859711607,0.008026947096209913,0.013482283430699958,-4.306378793800503
2004-03-18,0.00026554589916599227,0.0,7.051462456387533e-08,7.051462456387533e-08,0.03279721221069339,0.016053759983188223,0.009870057276249072,0.006183702706939151,,,,,0.01674345222750517,,,,-4.131812189914709,-0.027312761844833805,0.01019833996940244,0.014280225173415458,-4.248879553678532,0.012083368308417941,0.015272106180506702,-4.181727239891222,0.012004427655778997,0.013518148948509882,-4.303722129759125
2004-03-19,-0.014437328960472577,0.0002084364675129002,0.0,0.0002084364675129002,0.034336092544708305,0.015128253729551304,0.009870057276249072,0.0052581964533022305,,,,,0.019207838815157002,,,,-4.1911911755197195,-0.02264748263637051,0.0077137838781216085,0.015215189887717724,-4.185461015348431,0.022729237171193763,0.014495860989144809,-4.233892119259447,0.020413754077965356,0.013173949642687255,-4.329513911172091
2004-03-22,-0.012777020106516268,0.000163252242802321,0.0,0.000163252242802321,0.036672248538970956,0.01729406560267084,0.01203586914936861,0.0052581964533022305,,,,,0.019378182936300115,,,,-4.05739186501575,-0.03336000091913227,0.027169825234126015,0.013791474872303242,-4.283704640517154,0.04052952885536837,0.013943785047307165,-4.272721386236995,0.03753815296761272,0.01288524456165065,-4.351672454642673
2004-03-23,-0.0017339874263233462,3.006712394647462e-06,0.0,3.006712394647462e-06,0.04656963967071534,0.019005123016798943,0.013746926563496712,0.0052581964533022305,,,,,0.027564516653916397,,,,-3.9630467036442765,-0.04309486654638384,0.04282968253910803,0.016082552546095467,-4.130020287338244,0.05084019138963954,0.014225995621357743,-4.252684310392094,0.026711257034500516,0.013194782718400043,-4.3279337760514
2004-03-24,0.0008221004479799676,0.0,6.758491465688633e-07,6.758491465688633e-07,0.042724890315399174,0.018933555114379497,0.013675358661077264,0.0052581964533022305,,,,,0.023791335201019677,,,,-3.9668195281512815,-0.04230143115618322,0.04296950996480412,0.0160855460191465,-4.1298341729458485,0.04687533679387215,0.01426279983930521,-4.25010054103121,0.02049578688153221,0.01325160789365628,-4.3236363833721905
2004-03-25,0.013148677087657034,0.0,0.00017288770915547706,0.00017288770915547706,0.039243607884063746,0.018868126556623902,0.01360218855855188,0.005265937998072018,,,,,0.020375481327439843,,,,-3.9702812060553807,-0.03973265166649094,0.028421422810255764,0.014034393691704576,-4.26624426976622,0.028907424356236035,0.013664149120117252,-4.292979728564762,0.011933178255995758,0.01294789652322384,-4.346821934591729
2004-03-26,0.0002700999014635993,0.0,7.295395677064604e-08,7.295395677064604e-08,0.03196943699890144,0.02081353014813033,0.013567242027004663,0.007246288121125665,,,,,0.011155906850771106,,,,-3.8721520158114826,-0.0307714304106467,0.02902609598824355,0.014042700979509723,-4.265652521357473,0.025206000839139587,0.013710953231310968,-4.289560259574638,0.00527294169536226,0.013029418308356031,-4.340545531255083
2004-03-29,0.013952420434311153,0.0,0.00019467003597578342,0.00019467003597578342,0.030032889735565185,0.020613512795338226,0.013567242027004663,0.007046270768333562,,,,,0.009419376940226959,,,,-3.8818084572476805,-0.031110395005873447,0.0020409013407963732,0.013744898992087322,-4.287087506021444,0.015386968133739944,0.0130006126638779,-4.342758794563562,-0.0039056981556632757,0.012685656198519177,-4.36728335691654
2004-03-30,0.003369723085273403,0.0,1.1355033671424504e-05,1.1355033671424504e-05,0.027225000000000003,0.02283912039790609,0.013567242027004663,0.009271878370901425,,,,,0.004385879602093912,,,,-3.7792804063673437,-0.017854008331958233,-0.010142709944761776,0.014540854090515653,-4.23079306778243,0.01735775022869349,0.013069276511512327,-4.337491107697397,-0.002255211887172556,0.012713351135087569,-4.365102567157436
2004-03-31,0.0011497530949321235,0.0,1.3219321793059965e-06,1.3219321793059965e-06,0.02650384223571782,0.022963637843829043,0.013567242027004663,0.00939639581682438,,,,,0.0035402043918887766,,,,-3.773843277362458,-0.02434625398710255,-0.019102793753809494,0.015257006094730267,-4.182716465314528,0.00222805352625062,0.013845744075871828,-4.279777380439533,-0.004120683739974835,0.01271173177740969,-4.3652299498437
2004-04-01,0.00599450365368756,0.0,3.593407405407351e-05,3.593407405407351e-05,0.028022759233703617,0.021864728898150276,0.013567242027004663,0.008297486871145612,,,,,0.00615803033555334,,,,-3.8228804930438667,-0.01732543591053732,-0.014429584182505072,0.016191398471489413,-4.12327513624048,-0.004298279823082875,0.013703139150956218,-4.290130337216228,0.006654694312361568,0.013202321494169618,-4.327362594007093
2004-04-02,0.0075296719290174376,0.0,5.669595935863318e-05,5.669595935863318e-05,0.027722248729705825,0.02188150602764799,0.013172410671882991,0.008709095355764999,,,,,0.005840742702057835,,,,-3.8221134725060795,-0.013148370865449184,-0.022761983814428673,0.015518779420365973,-4.165704412850329,-0.020636677596229967,0.013786729917509835,-4.284048749560948,0.0007952513837298203,0.01309450890527981,-4.335562304109824
2004-04-05,0.0054811914970027895,0.0,3.004346022681568e-05,3.004346022681568e-05,0.024460961073913587,0.022493097155746926,0.013172410671882991,0.009320686483863933,,,,,0.001967863918166661,,,,-3.794546809875843,-0.00820833240983532,-0.021838613116593675,0.01565047890053473,-4.157253761727125,-0.023173132797193886,0.013701241964015409,-4.290268795876231,-0.004159283224043444,0.013034976719784127,-4.340119017498986
2004-04-06,-0.0032153485322737266,1.0338466183994809e-05,0.0,1.0338466183994809e-05,0.022410090799484257,0.02276041484631335,0.013172410671882991,0.009588004174430358,,,,,-0.00035032404682909177,,,,-3.7827324428552602,-0.0060834721883726555,-0.027261115295804127,0.016421766885293447,-4.10914757500434,-0.02693244983183211,0.013854471938360495,-4.279147214756177,0.005881050943837738,0.013107460645268633,-4.334573695904803
2004-04-07,-0.002352866649363884,5.535981469688831e-06,0.0,5.535981469688831e-06,0.023470239064941414,0.022749802285009356,0.013290833102717841,0.009458969182291515,,,,,0.0007204367799320578,,,,-3.7831988243478056,0.0029776412558436983,-0.04159254938834561,0.019695725802613306,-3.927353631061938,-0.021980287790966436,0.013859353358610872,-4.278794941459496,-0.0025492246957739204,0.01332894099757784,-4.317817592915342
2004-04-08,-0.0022703853826325604,5.154649785671597e-06,0.0,5.154649785671597e-06,0.024837760721435547,0.021086882495372515,0.011627913313081,0.009458969182291515,,,,,0.003750878226063032,,,,-3.8591041144612688,0.004634469150878098,-0.0496517722417803,0.02091427968091279,-3.8673231149434124,-0.01926253923199348,0.013839535294714366,-4.280225906255581,-0.008599468123982233,0.013457097425622089,-4.308248622401865
2004-04-12,0.003926432087275787,0.0,1.5416868935988893e-05,1.5416868935988893e-05,0.026438760744323733,0.020961764489030067,0.011502795306738554,0.009458969182291515,,,,,0.005476996255293666,,,,-3.8650552393879027,0.019274381923077722,-0.04516040723246034,0.02157958894919439,-3.83600736705393,-0.022473259391892875,0.013779916793222366,-4.2845430515699805,-0.008445503826649738,0.013459562957061163,-4.308065424976127
2004-04-13,-0.014120887329441806,0.00019939945897079015,0.0,0.00019939945897079015,0.023347839183959967,0.01786283670190136,0.008227274293615786,0.00963556240828557,,,,,0.0054850024820586075,,,,-4.025032886196241,0.03625469502060333,-0.024681532010796894,0.019671883561996555,-3.9285648930062305,-0.011396642899931142,0.013019389297066935,-4.341315548212157,0.0017725447079595031,0.013091228340436481,-4.335812865308805
2004-04-14,0.0015887245570767503,0.0,2.5240457182587164e-06,2.5240457182587164e-06,0.029790760790100103,0.018194968687553145,0.008559406279267575,0.00963556240828557,,,,,0.011595792102546958,,,,-4.006610168801433,0.009079926680911697,-0.03044367507225271,0.01985060407752977,-3.91952084014424,-0.01946257850191859,0.013177110165875151,-4.329274032910968,-0.008652413261292931,0.013242338290828862,-4.324336135922484
2004-04-15,-0.0037993018489094325,1.4434694539126633e-05,0.0,1.4434694539126633e-05,0.024398439642486575,0.01627198230322139,0.008559406279267575,0.007712576023953815,,,,,0.008126457339265186,,,,-4.118310527175209,0.023002579055971605,-0.026190149573323263,0.019679863572551106,-3.9281593196203146,-0.016476439968884576,0.013122016326031787,-4.333463823811499,-0.012954279512363385,0.013344726750918872,-4.316633972025135
2004-04-16,0.007672168429658433,0.0,5.8862168413047546e-05,5.8862168413047546e-05,0.02477475927947998,0.014694793558594878,0.0069822175346410656,0.007712576023953815,,,,,0.010079965720885103,,,,-4.220262027553257,0.013911433240251004,-0.04244101361072586,0.01985664577155848,-3.9192165282567135,-0.028402821866423882,0.012958960981300794,-4.34596776239065,-0.01503883324480488,0.013289445290101886,-4.320785145946591
2004-04-19,0.0,0.0,0.0,0.0,0.02232035874618532,0.015048264289171286,0.0069822175346410656,0.00806604675453022,,,,,0.007272094457014034,,,,-4.196492623994942,0.010463885868568426,-0.03741268903639103,0.020160054347856796,-3.90405213990677,-0.0157826127096126,0.013596039697947447,-4.2979767272534835,-0.011270919288601437,0.013317839641264591,-4.31865081604313
