ticker,target,train_window_months,model,date,y,pred_model,pred_benchmark,pred_linear
FXE,return,12,linear_ridge,2009-05-31,0.06631114145934834,0.012225713310291316,0.0,
FXE,return,12,rff_ridge,2009-05-31,0.06631114145934834,-0.008490455310363522,0.0,0.012225713310291316
FXE,return,12,linear_ridge,2009-06-30,-0.007368916245689141,0.02339252934988498,0.0,
FXE,return,12,rff_ridge,2009-06-30,-0.007368916245689141,-0.0022118820871304228,0.0,0.02339252934988498
FXE,return,12,linear_ridge,2009-07-31,0.015148458119250875,0.013005192450260798,0.0,
FXE,return,12,rff_ridge,2009-07-31,0.015148458119250875,-0.00361935556829407,0.0,0.013005192450260798
FXE,return,12,linear_ridge,2009-08-31,0.005739188640420966,0.030736460546870886,0.0,
FXE,return,12,rff_ridge,2009-08-31,0.005739188640420966,-0.0031844129891716606,0.0,0.030736460546870886
FXE,return,12,linear_ridge,2009-09-30,0.020310182937336836,0.02406355879955594,0.0,
FXE,return,12,rff_ridge,2009-09-30,0.020310182937336836,0.0011694464990632501,0.0,0.02406355879955594
FXE,return,12,linear_ridge,2009-10-31,0.005387601298357035,-0.015295149412964578,0.0,
FXE,return,12,rff_ridge,2009-10-31,0.005387601298357035,0.0026196491905867503,0.0,-0.015295149412964578
FXE,return,12,linear_ridge,2009-11-30,0.019533184500057265,-0.01209654605456881,0.0,
FXE,return,12,rff_ridge,2009-11-30,0.019533184500057265,0.0126505003244054,0.0,-0.01209654605456881
FXE,return,12,linear_ridge,2009-12-31,-0.04788694021915576,0.003638713333577655,0.0,
FXE,return,12,rff_ridge,2009-12-31,-0.04788694021915576,0.012330742426372231,0.0,0.003638713333577655
FXE,return,12,linear_ridge,2010-01-31,-0.0321389971969389,0.03171513108582468,0.0,
FXE,return,12,rff_ridge,2010-01-31,-0.0321389971969389,-0.0016810955959686734,0.0,0.03171513108582468
FXE,return,12,linear_ridge,2010-02-28,-0.018524418064151386,-0.016304470179147042,0.0,
FXE,return,12,rff_ridge,2010-02-28,-0.018524418064151386,0.004926314497351744,0.0,-0.016304470179147042
FXE,return,12,linear_ridge,2010-03-31,-0.008278481997253572,-0.02043387062668607,0.0,
FXE,return,12,rff_ridge,2010-03-31,-0.008278481997253572,0.004320610326452505,0.0,-0.02043387062668607
FXE,return,12,linear_ridge,2010-04-30,-0.014654494643631383,-0.02770441976609148,0.0,
FXE,return,12,rff_ridge,2010-04-30,-0.014654494643631383,0.0013768564559500495,0.0,-0.02770441976609148
FXE,return,12,linear_ridge,2010-05-31,-0.08156928678789019,-0.007982022174252382,0.0,
FXE,return,12,rff_ridge,2010-05-31,-0.08156928678789019,-7.484443223681081e-05,0.0,-0.007982022174252382
FXE,return,12,linear_ridge,2010-06-30,-0.004094104436693786,-0.0026307447072685484,0.0,
FXE,return,12,rff_ridge,2010-06-30,-0.004094104436693786,-0.011520528454324266,0.0,-0.0026307447072685484
FXE,return,12,linear_ridge,2010-07-31,0.06365579331792934,-0.010094478396973888,0.0,
FXE,return,12,rff_ridge,2010-07-31,0.06365579331792934,-0.012369886393191871,0.0,-0.010094478396973888
FXE,return,12,linear_ridge,2010-08-31,-0.028346625080048857,0.014848780997857127,0.0,
FXE,return,12,rff_ridge,2010-08-31,-0.028346625080048857,-0.005837590991351017,0.0,0.014848780997857127
FXE,return,12,linear_ridge,2010-09-30,0.07299281607852934,0.017115769924207977,0.0,
FXE,return,12,rff_ridge,2010-09-30,0.07299281607852934,-0.010421293943470779,0.0,0.017115769924207977
FXE,return,12,linear_ridge,2010-10-31,0.020984129593742542,0.010430359358463582,0.0,
FXE,return,12,rff_ridge,2010-10-31,0.020984129593742542,-0.0044548279560703286,0.0,0.010430359358463582
FXE,return,12,linear_ridge,2010-11-30,-0.07004096040614194,-0.017774972866218923,0.0,
FXE,return,12,rff_ridge,2010-11-30,-0.07004096040614194,-0.003987896770193976,0.0,-0.017774972866218923
FXE,return,12,linear_ridge,2010-12-31,0.02888991156480073,-0.012729033008710802,0.0,
FXE,return,12,rff_ridge,2010-12-31,0.02888991156480073,-0.010255766011806514,0.0,-0.012729033008710802
FXE,return,12,linear_ridge,2011-01-31,0.024419884238002284,-0.025902747079802346,0.0,
FXE,return,12,rff_ridge,2011-01-31,0.024419884238002284,-0.008204307495124987,0.0,-0.025902747079802346
FXE,return,12,linear_ridge,2011-02-28,0.007669457923101566,-0.0248772406682862,0.0,
FXE,return,12,rff_ridge,2011-02-28,0.007669457923101566,-0.00327672720548003,0.0,-0.0248772406682862
FXE,return,12,linear_ridge,2011-03-31,0.026786747080583994,0.008098202497400928,0.0,
FXE,return,12,rff_ridge,2011-03-31,0.026786747080583994,0.0017657500574378004,0.0,0.008098202497400928
FXE,return,12,linear_ridge,2011-04-30,0.04420536054885458,0.017549548832209404,0.0,
FXE,return,12,rff_ridge,2011-04-30,0.04420536054885458,0.003308852961798202,0.0,0.017549548832209404
FXE,return,12,linear_ridge,2011-05-31,-0.028322685476771917,0.006140259780432415,0.0,
FXE,return,12,rff_ridge,2011-05-31,-0.028322685476771917,0.008928224295275322,0.0,0.006140259780432415
FXE,return,12,linear_ridge,2011-06-30,0.007956419338324786,-0.0018278809158224392,0.0,
FXE,return,12,rff_ridge,2011-06-30,0.007956419338324786,0.014331993442871746,0.0,-0.0018278809158224392
FXE,return,12,linear_ridge,2011-07-31,-0.008930114550128107,-0.01245635359460585,0.0,
FXE,return,12,rff_ridge,2011-07-31,-0.008930114550128107,0.012632970632183181,0.0,-0.01245635359460585
FXE,return,12,linear_ridge,2011-08-31,0.000153497103927904,0.004453572680085942,0.0,
FXE,return,12,rff_ridge,2011-08-31,0.000153497103927904,0.006743410785159842,0.0,0.004453572680085942
FXE,return,12,linear_ridge,2011-09-30,-0.0696038435473046,0.024435572641551793,0.0,
FXE,return,12,rff_ridge,2011-09-30,-0.0696038435473046,0.009978394107461963,0.0,0.024435572641551793
FXE,return,12,linear_ridge,2011-10-31,0.03271143208129433,-0.019862764482958813,0.0,
FXE,return,12,rff_ridge,2011-10-31,0.03271143208129433,-0.0017241994715332712,0.0,-0.019862764482958813
FXE,return,12,linear_ridge,2011-11-30,-0.029315720871578396,-0.031072824032402847,0.0,
FXE,return,12,rff_ridge,2011-11-30,-0.029315720871578396,-0.0015341018377798793,0.0,-0.031072824032402847
FXE,return,12,linear_ridge,2011-12-31,-0.03743083328052261,-0.0072448700802835025,0.0,
FXE,return,12,rff_ridge,2011-12-31,-0.03743083328052261,0.0033698287748701572,0.0,-0.0072448700802835025
FXE,return,12,linear_ridge,2012-01-31,0.010417601662887282,-0.010780705645846603,0.0,
FXE,return,12,rff_ridge,2012-01-31,0.010417601662887282,-0.00368424742237197,0.0,-0.010780705645846603
FXE,return,12,linear_ridge,2012-02-29,0.017878035645964605,-0.0034463244073970178,0.0,
FXE,return,12,rff_ridge,2012-02-29,0.017878035645964605,-0.003133012017605004,0.0,-0.0034463244073970178
FXE,return,12,linear_ridge,2012-03-31,0.0007538917771790927,0.02208742866429388,0.0,
FXE,return,12,rff_ridge,2012-03-31,0.0007538917771790927,-0.0006610322776165025,0.0,0.02208742866429388
FXE,return,12,linear_ridge,2012-04-30,-0.007638668928321651,0.017784497555617118,0.0,
FXE,return,12,rff_ridge,2012-04-30,-0.007638668928321651,-0.00341553511347857,0.0,0.017784497555617118
FXE,return,12,linear_ridge,2012-05-31,-0.06817448455904318,0.005889560773777504,0.0,
FXE,return,12,rff_ridge,2012-05-31,-0.06817448455904318,-0.008233310279210121,0.0,0.005889560773777504
FXE,return,12,linear_ridge,2012-06-30,0.022900983490113856,0.0007595557207031728,0.0,
FXE,return,12,rff_ridge,2012-06-30,0.022900983490113856,-0.014752969835606419,0.0,0.0007595557207031728
FXE,return,12,linear_ridge,2012-07-31,-0.028852259505574747,0.014590074599469193,0.0,
FXE,return,12,rff_ridge,2012-07-31,-0.028852259505574747,-0.010835073050432518,0.0,0.014590074599469193
FXE,return,12,linear_ridge,2012-08-31,0.0216767805889504,-0.018113176824391425,0.0,
FXE,return,12,rff_ridge,2012-08-31,0.0216767805889504,-0.01116008521999808,0.0,-0.018113176824391425
FXE,return,12,linear_ridge,2012-09-30,0.02145169592837857,-0.014695954423790337,0.0,
FXE,return,12,rff_ridge,2012-09-30,0.02145169592837857,-0.009383345561960896,0.0,-0.014695954423790337
FXE,return,12,linear_ridge,2012-10-31,0.007878521896689333,0.009175264303444746,0.0,
FXE,return,12,rff_ridge,2012-10-31,0.007878521896689333,-0.0028965202523750476,0.0,0.009175264303444746
FXE,return,12,linear_ridge,2012-11-30,0.003026096116764141,-0.009783746124479,0.0,
FXE,return,12,rff_ridge,2012-11-30,0.003026096116764141,-0.00636302566997833,0.0,-0.009783746124479
FXE,return,12,linear_ridge,2012-12-31,0.014381877217965681,-0.016112049104731616,0.0,
FXE,return,12,rff_ridge,2012-12-31,0.014381877217965681,-0.00230858248541375,0.0,-0.016112049104731616
FXE,return,12,linear_ridge,2013-01-31,0.028306473354535785,0.008046232712315922,0.0,
FXE,return,12,rff_ridge,2013-01-31,0.028306473354535785,0.0037638737884787433,0.0,0.008046232712315922
FXE,return,12,linear_ridge,2013-02-28,-0.03959463037615531,0.011700525013975826,0.0,
FXE,return,12,rff_ridge,2013-02-28,-0.03959463037615531,0.004456854978282269,0.0,0.011700525013975826
FXE,return,12,linear_ridge,2013-03-31,-0.018708295324780674,0.008924186773972054,0.0,
FXE,return,12,rff_ridge,2013-03-31,-0.018708295324780674,-0.003041720856851857,0.0,0.008924186773972054
FXE,return,12,linear_ridge,2013-04-30,0.026707520931645082,0.0037758931531079194,0.0,
FXE,return,12,rff_ridge,2013-04-30,0.026707520931645082,-0.004221989459083405,0.0,0.0037758931531079194
FXE,return,12,linear_ridge,2013-05-31,-0.013497592427383421,0.0005821762918947758,0.0,
FXE,return,12,rff_ridge,2013-05-31,-0.013497592427383421,-0.0005237423595417664,0.0,0.0005821762918947758
FXE,return,12,linear_ridge,2013-06-30,0.0011641623271971505,-0.01355006335878868,0.0,
FXE,return,12,rff_ridge,2013-06-30,0.0011641623271971505,0.0027072383997252024,0.0,-0.01355006335878868
FXE,return,12,linear_ridge,2013-07-31,0.021561080431746787,-0.010354212991949316,0.0,
FXE,return,12,rff_ridge,2013-07-31,0.021561080431746787,0.0013449418236893837,0.0,-0.010354212991949316
FXE,return,12,linear_ridge,2013-08-31,-0.006855327084530197,-0.0193658933205084,0.0,
FXE,return,12,rff_ridge,2013-08-31,-0.006855327084530197,0.005276214038150166,0.0,-0.0193658933205084
FXE,return,12,linear_ridge,2013-09-30,0.022744416557710773,0.022522414823182284,0.0,
FXE,return,12,rff_ridge,2013-09-30,0.022744416557710773,0.0027290305579053004,0.0,0.022522414823182284
FXE,return,12,linear_ridge,2013-10-31,0.0032821514333672814,0.013517382595849316,0.0,
FXE,return,12,rff_ridge,2013-10-31,0.0032821514333672814,0.002763150096262625,0.0,0.013517382595849316
FXE,return,12,linear_ridge,2013-11-30,0.00029724086522222573,0.002072500785657885,0.0,
FXE,return,12,rff_ridge,2013-11-30,0.00029724086522222573,0.0029807175844664582,0.0,0.002072500785657885
FXE,return,12,linear_ridge,2013-12-31,0.012282337907424385,0.004689659618800154,0.0,
FXE,return,12,rff_ridge,2013-12-31,0.012282337907424385,0.0030939099588978315,0.0,0.004689659618800154
FXE,return,12,linear_ridge,2014-01-31,-0.020054397288843423,0.013689630956758653,0.0,
FXE,return,12,rff_ridge,2014-01-31,-0.020054397288843423,0.004701250762906517,0.0,0.013689630956758653
FXE,return,12,linear_ridge,2014-02-28,0.022697800790557825,0.004704005153051941,0.0,
FXE,return,12,rff_ridge,2014-02-28,0.022697800790557825,-0.0014197535994674585,0.0,0.004704005153051941
FXE,return,12,linear_ridge,2014-03-31,-0.002349464729522975,0.0055220460162153494,0.0,
FXE,return,12,rff_ridge,2014-03-31,-0.002349464729522975,0.003294153446249193,0.0,0.0055220460162153494
FXE,return,12,linear_ridge,2014-04-30,0.006667447379560118,0.0029841028144268335,0.0,
FXE,return,12,rff_ridge,2014-04-30,0.006667447379560118,0.005208669418959161,0.0,0.0029841028144268335
FXE,return,12,linear_ridge,2014-05-31,-0.017830036449066087,0.0015883126084883202,0.0,
FXE,return,12,rff_ridge,2014-05-31,-0.017830036449066087,0.0035182070004938235,0.0,0.0015883126084883202
FXE,return,12,linear_ridge,2014-06-30,0.004450150626910679,-0.0016923270738046967,0.0,
FXE,return,12,rff_ridge,2014-06-30,0.004450150626910679,0.003761034181435001,0.0,-0.0016923270738046967
FXE,return,12,linear_ridge,2014-07-31,-0.022679783143826956,-0.013169059449865933,0.0,
FXE,return,12,rff_ridge,2014-07-31,-0.022679783143826956,0.003651281940872455,0.0,-0.013169059449865933
FXE,return,12,linear_ridge,2014-08-31,-0.01949356354268464,-0.007480290692426941,0.0,
FXE,return,12,rff_ridge,2014-08-31,-0.01949356354268464,-0.0004335688409928278,0.0,-0.007480290692426941
FXE,return,12,linear_ridge,2014-09-30,-0.0398445925277474,0.00992598770244759,0.0,
FXE,return,12,rff_ridge,2014-09-30,-0.0398445925277474,-0.0011492771760456748,0.0,0.00992598770244759
FXE,return,12,linear_ridge,2014-10-31,-0.007984883781137582,-0.01866987877056472,0.0,
FXE,return,12,rff_ridge,2014-10-31,-0.007984883781137582,-0.0056785149612908975,0.0,-0.01866987877056472
FXE,return,12,linear_ridge,2014-11-30,-0.008375892779738544,0.009979959250161598,0.0,
FXE,return,12,rff_ridge,2014-11-30,-0.008375892779738544,-0.005379675902678904,0.0,0.009979959250161598
FXE,return,12,linear_ridge,2014-12-31,-0.02748496933869327,-0.01110523592698569,0.0,
FXE,return,12,rff_ridge,2014-12-31,-0.02748496933869327,-0.008560808980538579,0.0,-0.01110523592698569
FXE,return,12,linear_ridge,2015-01-31,-0.0687891594074995,-0.014010681820574657,0.0,
FXE,return,12,rff_ridge,2015-01-31,-0.0687891594074995,-0.011294810903585579,0.0,-0.014010681820574657
FXE,return,12,linear_ridge,2015-02-28,-0.009939377631948788,-0.016496252276524508,0.0,
FXE,return,12,rff_ridge,2015-02-28,-0.009939377631948788,-0.01511421432884854,0.0,-0.016496252276524508
FXE,return,12,linear_ridge,2015-03-31,-0.04087105187111795,-0.026678776845452577,0.0,
FXE,return,12,rff_ridge,2015-03-31,-0.04087105187111795,-0.01869203434079695,0.0,-0.026678776845452577
FXE,return,12,linear_ridge,2015-04-30,0.04313846372990286,0.009879733250992472,0.0,
FXE,return,12,rff_ridge,2015-04-30,0.04313846372990286,-0.021002771256797746,0.0,0.009879733250992472
FXE,return,12,linear_ridge,2015-05-31,-0.022540604809139116,-0.03394050627438187,0.0,
FXE,return,12,rff_ridge,2015-05-31,-0.022540604809139116,-0.018567327953444814,0.0,-0.03394050627438187
FXE,return,12,linear_ridge,2015-06-30,0.014261475586781716,-0.00738136936243787,0.0,
FXE,return,12,rff_ridge,2015-06-30,0.014261475586781716,-0.017719645623595723,0.0,-0.00738136936243787
FXE,return,12,linear_ridge,2015-07-31,-0.015374132748632656,0.002268384975019775,0.0,
FXE,return,12,rff_ridge,2015-07-31,-0.015374132748632656,-0.017373573637481977,0.0,0.002268384975019775
FXE,return,12,linear_ridge,2015-08-31,0.020750026148020562,-0.021254215658289565,0.0,
FXE,return,12,rff_ridge,2015-08-31,0.020750026148020562,-0.017451209073445127,0.0,-0.021254215658289565
FXE,return,12,linear_ridge,2015-09-30,-0.004280055735218746,0.0008687076916899655,0.0,
FXE,return,12,rff_ridge,2015-09-30,-0.004280055735218746,-0.012271306314346253,0.0,0.0008687076916899655
FXE,return,12,linear_ridge,2015-10-31,-0.01674825375202535,-0.011459151693440094,0.0,
FXE,return,12,rff_ridge,2015-10-31,-0.01674825375202535,-0.008171081245431873,0.0,-0.011459151693440094
FXE,return,12,linear_ridge,2015-11-30,-0.04043158672163485,-0.024655929063275496,0.0,
FXE,return,12,rff_ridge,2015-11-30,-0.04043158672163485,-0.011506248894678045,0.0,-0.024655929063275496
FXE,return,12,linear_ridge,2015-12-31,0.027730751563003236,-0.02652177266829142,0.0,
FXE,return,12,rff_ridge,2015-12-31,0.027730751563003236,-0.015812773117676364,0.0,-0.02652177266829142
FXE,return,12,linear_ridge,2016-01-31,-0.004049568299376775,0.1309457081678884,0.0,
FXE,return,12,rff_ridge,2016-01-31,-0.004049568299376775,-0.010403781134774323,0.0,0.1309457081678884
FXE,return,12,linear_ridge,2016-02-29,0.003767271679820778,-0.02506036064364268,0.0,
FXE,return,12,rff_ridge,2016-02-29,0.003767271679820778,-0.0028149100838081413,0.0,-0.02506036064364268
FXE,return,12,linear_ridge,2016-03-31,0.04422712295104645,-0.009033179631369936,0.0,
FXE,return,12,rff_ridge,2016-03-31,0.04422712295104645,-0.0012932518590143842,0.0,-0.009033179631369936
FXE,return,12,linear_ridge,2016-04-30,0.005918843296439929,-0.010498004799199637,0.0,
FXE,return,12,rff_ridge,2016-04-30,0.005918843296439929,0.006480580203667447,0.0,-0.010498004799199637
FXE,return,12,linear_ridge,2016-05-31,-0.02949036128049999,0.010098658437417874,0.0,
FXE,return,12,rff_ridge,2016-05-31,-0.02949036128049999,0.0028346782804137593,0.0,0.010098658437417874
FXE,return,12,linear_ridge,2016-06-30,-0.003875187337758453,0.003931709709483273,0.0,
FXE,return,12,rff_ridge,2016-06-30,-0.003875187337758453,-0.0007147556846543988,0.0,0.003931709709483273
FXE,return,12,linear_ridge,2016-07-31,0.007276587309379172,0.017426931428277236,0.0,
FXE,return,12,rff_ridge,2016-07-31,0.007276587309379172,-0.00042293056673552913,0.0,0.017426931428277236
FXE,return,12,linear_ridge,2016-08-31,-0.0028487934147837417,0.013987864864485434,0.0,
FXE,return,12,rff_ridge,2016-08-31,-0.0028487934147837417,0.0014646508477513447,0.0,0.013987864864485434
FXE,return,12,linear_ridge,2016-09-30,0.006421921532023486,-0.006776948231603002,0.0,
FXE,return,12,rff_ridge,2016-09-30,0.006421921532023486,-0.002673452186577295,0.0,-0.006776948231603002
FXE,return,12,linear_ridge,2016-10-31,-0.024063785230532573,0.002895783786105091,0.0,
FXE,return,12,rff_ridge,2016-10-31,-0.024063785230532573,4.169788951619626e-05,0.0,0.002895783786105091
FXE,return,12,linear_ridge,2016-11-30,-0.03595468844285565,-0.024926890219304703,0.0,
FXE,return,12,rff_ridge,2016-11-30,-0.03595468844285565,-0.0013303081723511963,0.0,-0.024926890219304703
FXE,return,12,linear_ridge,2016-12-31,-0.00701628475096907,-0.04363975387752339,0.0,
FXE,return,12,rff_ridge,2016-12-31,-0.00701628475096907,0.0008427569703313918,0.0,-0.04363975387752339
FXE,return,12,linear_ridge,2017-01-31,0.024630297520240506,-0.023879798863765102,0.0,
FXE,return,12,rff_ridge,2017-01-31,0.024630297520240506,-0.003248331007412378,0.0,-0.023879798863765102
FXE,return,12,linear_ridge,2017-02-28,-0.01955839067625329,0.018832878433574278,0.0,
FXE,return,12,rff_ridge,2017-02-28,-0.01955839067625329,-0.00023327562085759647,0.0,0.018832878433574278
FXE,return,12,linear_ridge,2017-03-31,0.00611081333260913,-0.010700443539024529,0.0,
FXE,return,12,rff_ridge,2017-03-31,0.00611081333260913,-0.002167276074448353,0.0,-0.010700443539024529
FXE,return,12,linear_ridge,2017-04-30,0.02019887699040018,0.005441293084245476,0.0,
FXE,return,12,rff_ridge,2017-04-30,0.02019887699040018,-0.004198486764059644,0.0,0.005441293084245476
FXE,return,12,linear_ridge,2017-05-31,0.030335094726438906,0.0040254967576495455,0.0,
FXE,return,12,rff_ridge,2017-05-31,0.030335094726438906,-0.0039841029175879394,0.0,0.0040254967576495455
FXE,return,12,linear_ridge,2017-06-30,0.015598883709323136,0.0070188737875245474,0.0,
FXE,return,12,rff_ridge,2017-06-30,0.015598883709323136,0.0005660601976829761,0.0,0.0070188737875245474
FXE,return,12,linear_ridge,2017-07-31,0.03530386225358705,0.018576512665587117,0.0,
FXE,return,12,rff_ridge,2017-07-31,0.03530386225358705,0.0037145655067605003,0.0,0.018576512665587117
FXE,return,12,linear_ridge,2017-08-31,0.00505459324183665,0.006609071849110739,0.0,
FXE,return,12,rff_ridge,2017-08-31,0.00505459324183665,0.005364468635563087,0.0,0.006609071849110739
FXE,return,12,linear_ridge,2017-09-30,-0.008117430538271618,0.01841520305056941,0.0,
FXE,return,12,rff_ridge,2017-09-30,-0.008117430538271618,0.006637807569378921,0.0,0.01841520305056941
FXE,return,12,linear_ridge,2017-10-31,-0.015189657194423419,0.00541685446138016,0.0,
FXE,return,12,rff_ridge,2017-10-31,-0.015189657194423419,0.0038026999258620117,0.0,0.00541685446138016
FXE,return,12,linear_ridge,2017-11-30,0.02069573402581186,0.0032270363468735294,0.0,
FXE,return,12,rff_ridge,2017-11-30,0.02069573402581186,0.003133745046105575,0.0,0.0032270363468735294
FXE,return,12,linear_ridge,2017-12-31,0.007641012544744614,0.01855186323670879,0.0,
FXE,return,12,rff_ridge,2017-12-31,0.007641012544744614,0.008670573518462586,0.0,0.01855186323670879
FXE,return,12,linear_ridge,2018-01-31,0.03376318274387082,0.017376844476076833,0.0,
FXE,return,12,rff_ridge,2018-01-31,0.03376318274387082,0.008867998829366439,0.0,0.017376844476076833
FXE,return,12,linear_ridge,2018-02-28,-0.01831361942112359,0.013684621157184843,0.0,
FXE,return,12,rff_ridge,2018-02-28,-0.01831361942112359,0.011339482705461805,0.0,0.013684621157184843
FXE,return,12,linear_ridge,2018-03-31,0.007805365724018994,-0.0062370478269176965,0.0,
FXE,return,12,rff_ridge,2018-03-31,0.007805365724018994,0.010031431479045977,0.0,-0.0062370478269176965
FXE,return,12,linear_ridge,2018-04-30,-0.019542610335431226,0.02462145139928906,0.0,
FXE,return,12,rff_ridge,2018-04-30,-0.019542610335431226,0.010987892274670693,0.0,0.02462145139928906
FXE,return,12,linear_ridge,2018-05-31,-0.03329523460236738,0.010065886802702366,0.0,
FXE,return,12,rff_ridge,2018-05-31,-0.03329523460236738,0.008302435995716848,0.0,0.010065886802702366
FXE,return,12,linear_ridge,2018-06-30,-0.0016052091093253814,-0.00991704737884238,0.0,
FXE,return,12,rff_ridge,2018-06-30,-0.0016052091093253814,0.0011652307638424673,0.0,-0.00991704737884238
FXE,return,12,linear_ridge,2018-07-31,0.00035712684742887375,-0.011470750101001476,0.0,
FXE,return,12,rff_ridge,2018-07-31,0.00035712684742887375,-0.0005466304985361397,0.0,-0.011470750101001476
FXE,return,12,linear_ridge,2018-08-31,-0.007971147041260963,-0.015055597926412492,0.0,
FXE,return,12,rff_ridge,2018-08-31,-0.007971147041260963,-0.0028052801984792025,0.0,-0.015055597926412492
FXE,return,12,linear_ridge,2018-09-30,-0.00044982151581097216,-0.009065702092559661,0.0,
FXE,return,12,rff_ridge,2018-09-30,-0.00044982151581097216,-0.0034557124800269623,0.0,-0.009065702092559661
FXE,return,12,linear_ridge,2018-10-31,-0.025050110461131245,-0.009090481943317002,0.0,
FXE,return,12,rff_ridge,2018-10-31,-0.025050110461131245,-0.002649379316539168,0.0,-0.009090481943317002
FXE,return,12,linear_ridge,2018-11-30,-0.0012922782920204686,-0.014260807396699587,0.0,
FXE,return,12,rff_ridge,2018-11-30,-0.0012922782920204686,-0.004607380108262159,0.0,-0.014260807396699587
FXE,return,12,linear_ridge,2018-12-31,0.011113512901097862,0.0021619941768486377,0.0,
FXE,return,12,rff_ridge,2018-12-31,0.011113512901097862,-0.005686366985406123,0.0,0.0021619941768486377
FXE,return,12,linear_ridge,2019-01-31,-0.0015539050477833397,0.038231132762899585,0.0,
FXE,return,12,rff_ridge,2019-01-31,-0.0015539050477833397,-0.0035343159957444904,0.0,0.038231132762899585
FXE,return,12,linear_ridge,2019-02-28,-0.0068846491621867185,-0.00012434702453245107,0.0,
FXE,return,12,rff_ridge,2019-02-28,-0.0068846491621867185,-0.006848777292688768,0.0,-0.00012434702453245107
FXE,return,12,linear_ridge,2019-03-31,-0.014287613372707042,-0.023449940774811398,0.0,
FXE,return,12,rff_ridge,2019-03-31,-0.014287613372707042,-0.006527640193584441,0.0,-0.023449940774811398
FXE,return,12,linear_ridge,2019-04-30,-0.001215039891594992,0.005927946343323085,0.0,
FXE,return,12,rff_ridge,2019-04-30,-0.001215039891594992,-0.009389025634780016,0.0,0.005927946343323085
FXE,return,12,linear_ridge,2019-05-31,-0.004218974288845272,-0.018379700590236064,0.0,
FXE,return,12,rff_ridge,2019-05-31,-0.004218974288845272,-0.007166691757926493,0.0,-0.018379700590236064
FXE,return,12,linear_ridge,2019-06-30,0.017046668862019537,0.0014798587467429814,0.0,
FXE,return,12,rff_ridge,2019-06-30,0.017046668862019537,-0.004882806621734299,0.0,0.0014798587467429814
FXE,return,12,linear_ridge,2019-07-31,-0.028099717997252145,0.006628713122118789,0.0,
FXE,return,12,rff_ridge,2019-07-31,-0.028099717997252145,-0.002179738390346772,0.0,0.006628713122118789
FXE,return,12,linear_ridge,2019-08-31,-0.007341385184624683,-0.0019569040121516054,0.0,
FXE,return,12,rff_ridge,2019-08-31,-0.007341385184624683,-0.005186060600303356,0.0,-0.0019569040121516054
FXE,return,12,linear_ridge,2019-09-30,-0.009035869491061459,0.013657992593706663,0.0,
FXE,return,12,rff_ridge,2019-09-30,-0.009035869491061459,-0.005614073217980101,0.0,0.013657992593706663
