Date,corr_VNQ_SPY_63d
2015-09-02,0.7690617682569395
2015-09-03,0.7734653055699388
2015-09-04,0.779422212886309
2015-09-08,0.7882677092727367
2015-09-09,0.7898930340329854
2015-09-10,0.7895979869189126
2015-09-11,0.7844553716448636
2015-09-14,0.7835658672271091
2015-09-15,0.7854575517451872
2015-09-16,0.7889648680074292
2015-09-17,0.7782514148599472
2015-09-18,0.7714067315959091
2015-09-21,0.7847041782761901
2015-09-22,0.792611282628314
2015-09-23,0.7900041496109209
2015-09-24,0.7909949014325981
2015-09-25,0.7921552692578395
2015-09-28,0.791962903772414
2015-09-29,0.7897246301874511
2015-09-30,0.7883814993001264
2015-10-01,0.7888776286922583
2015-10-02,0.791937909551347
2015-10-05,0.7995977712468446
2015-10-06,0.8033770733538222
2015-10-07,0.807109490550773
2015-10-08,0.8072177606883555
2015-10-09,0.8104218066931345
2015-10-12,0.8096046536243083
2015-10-13,0.8100949590953299
2015-10-14,0.8086530877320453
2015-10-15,0.8138656609860019
2015-10-16,0.8142722614310681
2015-10-19,0.8078652173196637
2015-10-20,0.8089265569955931
2015-10-21,0.8112435938452812
2015-10-22,0.8186064178070432
2015-10-23,0.8007519098362958
2015-10-26,0.8058909696465673
2015-10-27,0.8051473152338025
2015-10-28,0.8023714366724317
2015-10-29,0.805663971947181
2015-10-30,0.8087020381194496
2015-11-02,0.8101520183751606
2015-11-03,0.8070565878585801
2015-11-04,0.810287414051497
2015-11-05,0.810557158037548
2015-11-06,0.7835391122020383
2015-11-09,0.7941559263642207
2015-11-10,0.7916687115320156
2015-11-11,0.7908693587714326
2015-11-12,0.7904685285302854
2015-11-13,0.7919786166265116
2015-11-16,0.7962136135298771
2015-11-17,0.7955928893912781
2015-11-18,0.8007423024057101
2015-11-19,0.7951067843006785
2015-11-20,0.742907546691871
2015-11-23,0.7412014891826865
2015-11-24,0.7129034788111384
2015-11-25,0.6960659373291945
2015-11-27,0.6935367936665691
2015-11-30,0.696386682337781
2015-12-01,0.6757827421426764
2015-12-02,0.6818051440006797
2015-12-03,0.6945704689721779
2015-12-04,0.6939933747920187
2015-12-07,0.6871534194079276
2015-12-08,0.6767692121367962
2015-12-09,0.6803889650140009
2015-12-10,0.6800979291112496
2015-12-11,0.6647759219983905
2015-12-14,0.6605158231020375
2015-12-15,0.6616392462170118
2015-12-16,0.6854726529673439
2015-12-17,0.6942453137852796
2015-12-18,0.7010786342475105
2015-12-21,0.6923793134403621
2015-12-22,0.6959757434598366
2015-12-23,0.6998988021626562
2015-12-24,0.7010500397161048
2015-12-28,0.681082974724289
2015-12-29,0.6915986351105587
2015-12-30,0.6934558046925801
2015-12-31,0.6988315076597017
2016-01-04,0.707752759338322
2016-01-05,0.6800364060505386
2016-01-06,0.6756218801587898
2016-01-07,0.6939673321090265
2016-01-08,0.6970194550579426
2016-01-11,0.6972322754881043
2016-01-12,0.682874638624685
2016-01-13,0.6902140002809143
2016-01-14,0.6691637551857175
2016-01-15,0.6548430162777719
2016-01-19,0.6530117380991252
2016-01-20,0.6647683992073757
2016-01-21,0.666923441985999
2016-01-22,0.6905652954694877
2016-01-25,0.6868076219693563
2016-01-26,0.721875389230899
2016-01-27,0.7251278904649906
2016-01-28,0.715785508028949
2016-01-29,0.7363235760541266
2016-02-01,0.736390296104476
2016-02-02,0.7375166735150208
2016-02-03,0.7329420898479962
2016-02-04,0.742143904718959
2016-02-05,0.7516382319704595
2016-02-08,0.7517792566920861
2016-02-09,0.7769241755788213
2016-02-10,0.7751117066949726
2016-02-11,0.7801180616257634
2016-02-12,0.7832816824404829
2016-02-16,0.791171711888303
2016-02-17,0.7891552164162315
2016-02-18,0.7774487186419429
2016-02-19,0.7763431289416908
2016-02-22,0.7775375436014692
2016-02-23,0.7750176410797449
2016-02-24,0.7742133019083426
2016-02-25,0.778609677136513
2016-02-26,0.7807030831811386
2016-02-29,0.7811925273743657
2016-03-01,0.7962056474437982
2016-03-02,0.796910106963703
2016-03-03,0.7950360827241258
2016-03-04,0.7951948389908052
2016-03-07,0.7908576841672956
2016-03-08,0.7854104666544475
2016-03-09,0.7858959327375789
2016-03-10,0.7854259119624497
2016-03-11,0.7910611195857159
2016-03-14,0.796121436336678
2016-03-15,0.8068885719696712
2016-03-16,0.8067723670061632
2016-03-17,0.8047283619117751
2016-03-18,0.7956673256254766
2016-03-21,0.7927357779961607
2016-03-22,0.7895361261350038
2016-03-23,0.7910247818503505
2016-03-24,0.7918867751374111
2016-03-28,0.7874201377743318
2016-03-29,0.7874468008268475
2016-03-30,0.7872539644722149
2016-03-31,0.7821653961590891
2016-04-01,0.7780845757204488
2016-04-04,0.775884713737321
2016-04-05,0.7728594869870935
2016-04-06,0.7801487028331121
2016-04-07,0.7841649270370279
2016-04-08,0.7727257321760002
2016-04-11,0.7682154520009215
2016-04-12,0.7700850960135819
2016-04-13,0.7702833577111368
2016-04-14,0.7650963574404507
2016-04-15,0.7819579748012561
2016-04-18,0.7918774060971592
2016-04-19,0.7922526623521272
2016-04-20,0.7711556068495802
2016-04-21,0.7698872040257335
2016-04-22,0.7470291915516916
2016-04-25,0.7430207343349046
2016-04-26,0.7344045763526352
2016-04-27,0.7240912614466353
2016-04-28,0.7322558493445486
2016-04-29,0.71845529154077
2016-05-02,0.7216392190980758
2016-05-03,0.712605349294144
2016-05-04,0.6841978796436085
2016-05-05,0.6838643357717171
2016-05-06,0.658241516814419
2016-05-09,0.6264754921765201
2016-05-10,0.628163738818217
2016-05-11,0.6462305341285876
2016-05-12,0.6249237236138828
2016-05-13,0.6334432004126785
2016-05-16,0.6180510953506229
2016-05-17,0.6358880004161137
2016-05-18,0.6380975790139047
2016-05-19,0.6431234352429552
2016-05-20,0.6429125586093252
2016-05-23,0.6511062671195247
2016-05-24,0.6628926171336614
2016-05-25,0.6418968918609455
2016-05-26,0.6398825009231531
2016-05-27,0.6397673885439891
2016-05-31,0.5828566091274243
2016-06-01,0.5801798964524667
2016-06-02,0.5796423009559579
2016-06-03,0.5754046866334376
2016-06-06,0.559235285487772
2016-06-07,0.5435941263166756
2016-06-08,0.542769922622343
2016-06-09,0.5421890208758787
2016-06-10,0.5001008223842558
2016-06-13,0.49386765162140045
2016-06-14,0.49549313119973304
2016-06-15,0.4776009208839585
2016-06-16,0.46777046420344603
2016-06-17,0.47702200715811166
2016-06-20,0.4829815098895006
2016-06-21,0.48403821130558816
2016-06-22,0.47817896344793964
2016-06-23,0.47688986652215254
2016-06-24,0.4664173280877852
2016-06-27,0.42674983451349335
2016-06-28,0.479030034288469
2016-06-29,0.5035731817085074
2016-06-30,0.5218752988979906
2016-07-01,0.5205251179081134
2016-07-05,0.48781204882210777
2016-07-06,0.4809961501778585
2016-07-07,0.46754632110437333
2016-07-08,0.49017065333533427
2016-07-11,0.49030113747117454
2016-07-12,0.4810267573327067
2016-07-13,0.4976982038389307
2016-07-14,0.4815885106675557
2016-07-15,0.48601945106308325
2016-07-18,0.48440935729746487
2016-07-19,0.48337591546409403
2016-07-20,0.5008516727821771
2016-07-21,0.49699514075814444
2016-07-22,0.5054541235199362
2016-07-25,0.5133081390389612
2016-07-26,0.5108287426456098
2016-07-27,0.5101349348020808
2016-07-28,0.505526525296003
2016-07-29,0.49410977907729525
2016-08-01,0.48482783048785266
2016-08-02,0.49853331725693384
2016-08-03,0.5228622221364285
2016-08-04,0.5216786273489055
2016-08-05,0.517917105936425
2016-08-08,0.5239907981987754
2016-08-09,0.5335276864691102
2016-08-10,0.5172961095297525
2016-08-11,0.49622426609508175
2016-08-12,0.48081704076011306
2016-08-15,0.46922659792864435
2016-08-16,0.45389492664373926
2016-08-17,0.4706803627091334
2016-08-18,0.46328060095141765
2016-08-19,0.4590703527478697
2016-08-22,0.45602375598500955
2016-08-23,0.4337744959520629
2016-08-24,0.4439653513640484
2016-08-25,0.44176015870494184
2016-08-26,0.43841961771319726
2016-08-29,0.44260262155659735
2016-08-30,0.4439446571032752
2016-08-31,0.44185508843860716
2016-09-01,0.44624525747509486
2016-09-02,0.4683978716835967
2016-09-06,0.4699740474833055
2016-09-07,0.4656434644642873
2016-09-08,0.46437635727746934
2016-09-09,0.5669280260565775
2016-09-12,0.5846596312554004
2016-09-13,0.6116984247447469
2016-09-14,0.6189221441515923
2016-09-15,0.6183413295224287
2016-09-16,0.6166082329286195
2016-09-19,0.6127864078728292
2016-09-20,0.6121611822532186
2016-09-21,0.6217618454830272
2016-09-22,0.6236688281454771
2016-09-23,0.6662567512239309
2016-09-26,0.6944851291089841
2016-09-27,0.6431510183971152
2016-09-28,0.6369081408837162
2016-09-29,0.6422368733585316
2016-09-30,0.6203861026527634
2016-10-03,0.6556554610848297
2016-10-04,0.6716901981171716
2016-10-05,0.6318425832116102
2016-10-06,0.6092392549088996
2016-10-07,0.6050473025493953
2016-10-10,0.614020897542457
2016-10-11,0.619021841016856
2016-10-12,0.6340584439019156
2016-10-13,0.6218495731439463
2016-10-14,0.6196418365728998
2016-10-17,0.6178229164013265
2016-10-18,0.6233625668380174
2016-10-19,0.6295909702613708
2016-10-20,0.6252704668860055
2016-10-21,0.6251674444763011
2016-10-24,0.627245483709206
2016-10-25,0.6267992841154334
2016-10-26,0.6275240059585394
2016-10-27,0.6172243865827136
2016-10-28,0.6136656160159845
2016-10-31,0.5917408516826385
2016-11-01,0.6088991017839798
2016-11-02,0.6167395746899915
2016-11-03,0.6235414794578199
2016-11-04,0.6187467614837164
2016-11-07,0.6397603582782395
2016-11-08,0.6432916445696215
2016-11-09,0.6086225009162634
2016-11-10,0.5942919991882282
2016-11-11,0.5878550596386967
2016-11-14,0.5660705337344666
2016-11-15,0.54742984362148
2016-11-16,0.5489538157600405
2016-11-17,0.5351542088734106
2016-11-18,0.5335700632988205
2016-11-21,0.5263511876769645
2016-11-22,0.5218269556924173
2016-11-23,0.5237833106987425
2016-11-25,0.5248453932988225
2016-11-28,0.5110669980439526
2016-11-29,0.5111715820317119
2016-11-30,0.5154434980353106
2016-12-01,0.5192074836785683
2016-12-02,0.5122389617138384
2016-12-05,0.5150983638156682
2016-12-06,0.5191506079875646
2016-12-07,0.5409460963891775
2016-12-08,0.4418875427874354
2016-12-09,0.42174295969555164
2016-12-12,0.36035850793730184
2016-12-13,0.3588940596757554
2016-12-14,0.38800097097233105
2016-12-15,0.3856915533731589
2016-12-16,0.3723580168009948
2016-12-19,0.37252708953598024
2016-12-20,0.35361677934026803
2016-12-21,0.3455302317455607
2016-12-22,0.3556882652076828
2016-12-23,0.37187739779224177
2016-12-27,0.39096131099402914
2016-12-28,0.38758181568443606
2016-12-29,0.36134461858818856
2016-12-30,0.35708280174996115
2017-01-03,0.3522024515265601
2017-01-04,0.35020370429070213
2017-01-05,0.38058770153534305
2017-01-06,0.37938242747136336
2017-01-09,0.38558629739160927
2017-01-10,0.3815806922299209
2017-01-11,0.3603433443395743
2017-01-12,0.3557126943677327
2017-01-13,0.36803024376586224
2017-01-17,0.35407930772513313
2017-01-18,0.3590868037360324
2017-01-19,0.36303643335737495
2017-01-20,0.365949976319582
2017-01-23,0.3534069308821795
2017-01-24,0.3499103832902433
2017-01-25,0.3277116919856423
2017-01-26,0.3279289799045867
2017-01-27,0.3256467889176568
2017-01-30,0.3233491183182557
2017-01-31,0.3234903936939568
2017-02-01,0.33394316661719636
2017-02-02,0.2891658458110282
2017-02-03,0.2671689810470198
2017-02-06,0.256223533681355
2017-02-07,0.26540246074761226
2017-02-08,0.18420469641612397
2017-02-09,0.18091807578537356
2017-02-10,0.26034716809258723
2017-02-13,0.27507832976980856
2017-02-14,0.27446625898543886
2017-02-15,0.28460501752678363
2017-02-16,0.31377361302018325
2017-02-17,0.3101162634177487
2017-02-21,0.35307845282573236
2017-02-22,0.36065068334278383
2017-02-23,0.37957347714719275
2017-02-24,0.3849029889512685
2017-02-27,0.3845465895184935
2017-02-28,0.3907169033331873
2017-03-01,0.3540961988322411
2017-03-02,0.36629913331852365
2017-03-03,0.3549385231815137
2017-03-06,0.3403257414583414
2017-03-07,0.35467302415348906
2017-03-08,0.35489243757691435
2017-03-09,0.34117134099068086
2017-03-10,0.26229595578034526
2017-03-13,0.25834341974271574
2017-03-14,0.26124124508627
2017-03-15,0.32021938573191067
2017-03-16,0.32758517250429314
2017-03-17,0.2516411125844317
2017-03-20,0.26538728933617745
2017-03-21,0.30073253626534513
2017-03-22,0.2970921438469399
2017-03-23,0.28660750815069613
2017-03-24,0.2722712806587208
2017-03-27,0.2746816758647646
2017-03-28,0.2815620043799614
2017-03-29,0.2798825252089584
2017-03-30,0.2630170520640044
2017-03-31,0.2639371137680023
2017-04-03,0.2972238616280637
2017-04-04,0.29251885303501457
2017-04-05,0.2591576826349081
2017-04-06,0.26715821925382643
2017-04-07,0.2661214797320519
2017-04-10,0.2494576346289505
2017-04-11,0.24029919841031835
2017-04-12,0.25455391062844374
2017-04-13,0.26910539912261244
2017-04-17,0.3084983913766534
2017-04-18,0.32322927190792594
2017-04-19,0.3241343933155604
2017-04-20,0.2985776127352682
2017-04-21,0.297235272240358
2017-04-24,0.23675057907064723
2017-04-25,0.24669564956579526
2017-04-26,0.28574634031174084
2017-04-27,0.28372876140258996
2017-04-28,0.286904057430131
2017-05-01,0.27186407110893995
2017-05-02,0.277883734506857
2017-05-03,0.2878567163528341
2017-05-04,0.2936843968929308
2017-05-05,0.29192360238630316
2017-05-08,0.29150165010796997
2017-05-09,0.29391265865010363
2017-05-10,0.2959124578886832
2017-05-11,0.29762559776567543
2017-05-12,0.29177079747412293
2017-05-15,0.2981876083914531
2017-05-16,0.3130248129764374
2017-05-17,0.24615285394703
2017-05-18,0.25896698505868626
2017-05-19,0.26984574873301836
2017-05-22,0.25167680712487245
2017-05-23,0.25116274736576666
2017-05-24,0.25623927791297846
2017-05-25,0.25443599809505163
2017-05-26,0.25259522636628257
2017-05-30,0.24749397762362518
2017-05-31,0.2825832897480626
2017-06-01,0.2853069138443773
2017-06-02,0.29539954047637895
2017-06-05,0.29136787312307705
2017-06-06,0.29177257558658104
2017-06-07,0.2901187589284699
2017-06-08,0.3110867835916395
2017-06-09,0.30928292792852186
2017-06-12,0.3021773995213873
2017-06-13,0.3027647502324225
2017-06-14,0.23931668578093826
2017-06-15,0.22837262963175164
2017-06-16,0.2349237552190443
2017-06-19,0.22617261248833706
2017-06-20,0.20965948416263885
2017-06-21,0.2123660899060225
2017-06-22,0.22227365696293122
2017-06-23,0.2215824695623693
2017-06-26,0.2135962197527437
2017-06-27,0.24528397916611633
2017-06-28,0.2478588205033508
2017-06-29,0.2954303233404807
2017-06-30,0.3071966984103674
2017-07-03,0.30918367738632047
2017-07-05,0.2813955022908939
2017-07-06,0.3489364433364865
2017-07-07,0.3557624187367435
2017-07-10,0.3501159408714012
2017-07-11,0.3528058812424793
2017-07-12,0.38828849833385803
2017-07-13,0.3887151846355482
2017-07-14,0.3983919078071591
2017-07-17,0.36137883535270887
2017-07-18,0.3692438595838408
2017-07-19,0.37913074851564427
2017-07-20,0.385299677117182
2017-07-21,0.38142175154642455
2017-07-24,0.46537609063657626
2017-07-25,0.4609826977377455
2017-07-26,0.45461953512793013
2017-07-27,0.454233405428964
2017-07-28,0.4501281312062328
2017-07-31,0.4465843520173483
2017-08-01,0.44844567673818353
2017-08-02,0.443878054600363
2017-08-03,0.4499297920909897
2017-08-04,0.4429836493788993
2017-08-07,0.44310607589886636
2017-08-08,0.44661758303853266
2017-08-09,0.44652464766629224
2017-08-10,0.4618900586771425
2017-08-11,0.4516917584679054
2017-08-14,0.4901173627210287
2017-08-15,0.48998670297722663
2017-08-16,0.5990389014604616
2017-08-17,0.5863041443605137
2017-08-18,0.5795188077819109
2017-08-21,0.5683054048521803
2017-08-22,0.5317219423851721
2017-08-23,0.4994713246746079
2017-08-24,0.5052838736495207
2017-08-25,0.5105574370330258
2017-08-28,0.5062701162352526
2017-08-29,0.5055068262336655
2017-08-30,0.5053819429670181
2017-08-31,0.5074535694236463
2017-09-01,0.5077650184604621
2017-09-05,0.5040625077885045
2017-09-06,0.5045251539467829
2017-09-07,0.501183788988847
2017-09-08,0.5106063063573787
2017-09-11,0.5378147256524779
2017-09-12,0.5060308960495514
2017-09-13,0.5069888239899091
2017-09-14,0.5068239215600042
2017-09-15,0.5074388531664248
2017-09-18,0.5105581326779612
2017-09-19,0.5062746150879373
2017-09-20,0.5055498574823402
2017-09-21,0.5070337480236713
2017-09-22,0.5039338988570614
2017-09-25,0.49651500697475054
2017-09-26,0.4786189801699164
2017-09-27,0.4582822329051248
2017-09-28,0.4274321859144519
2017-09-29,0.42892288843213267
2017-10-02,0.42894430229680847
2017-10-03,0.4560135691016528
2017-10-04,0.3930246093170614
2017-10-05,0.3874226728913245
2017-10-06,0.39959507738904043
2017-10-09,0.3944166514863583
2017-10-10,0.36562238217750687
2017-10-11,0.3659119024741161
2017-10-12,0.3393403840866845
2017-10-13,0.34874423148907013
2017-10-16,0.3442257411468424
2017-10-17,0.3287442358257479
2017-10-18,0.3296750950222701
2017-10-19,0.3289992038695294
2017-10-20,0.304323601261497
2017-10-23,0.31155358176455317
2017-10-24,0.3106256851870214
2017-10-25,0.31778880627965606
2017-10-26,0.3071136818143173
2017-10-27,0.32233445530127713
2017-10-30,0.31883328338321837
2017-10-31,0.32398990127968097
2017-11-01,0.32183066024476376
2017-11-02,0.3130872248809575
2017-11-03,0.3085520404346648
2017-11-06,0.3015689973796849
2017-11-07,0.2887510652697668
2017-11-08,0.24454591868139847
2017-11-09,0.24543262832320162
2017-11-10,0.16062969122144394
2017-11-13,0.15818236578147368
2017-11-14,0.16146051375940743
2017-11-15,0.14122060555988986
2017-11-16,0.16458732571500276
2017-11-17,0.18625704555962153
2017-11-20,0.22583618972644157
2017-11-21,0.3060588995483508
2017-11-22,0.3018574064096931
2017-11-24,0.2993036528242731
2017-11-27,0.30228534199723833
2017-11-28,0.24986548431797603
2017-11-29,0.2362032130271068
2017-11-30,0.21760840598733053
2017-12-01,0.20948893656018036
2017-12-04,0.2060567807164549
2017-12-05,0.2308981982415994
2017-12-06,0.24187473415282387
2017-12-07,0.24847558157111066
2017-12-08,0.20202480964832278
2017-12-11,0.23970972434173038
2017-12-12,0.2400309107206491
2017-12-13,0.2558734767050643
2017-12-14,0.25199880651435125
2017-12-15,0.29240827258987195
2017-12-18,0.31879078751078
2017-12-19,0.36038427884564045
2017-12-20,0.3605948428258329
2017-12-21,0.35541497213736734
2017-12-22,0.36336242939830693
2017-12-26,0.35116551082622566
2017-12-27,0.3789592693796141
2017-12-28,0.38401693823767186
2017-12-29,0.37574857119689764
2018-01-02,0.3532037403233052
2018-01-03,0.33555378483340026
2018-01-04,0.27268382903523813
2018-01-05,0.26192869551392106
2018-01-08,0.2585653434249942
2018-01-09,0.24759468083585115
2018-01-10,0.25935454293709886
2018-01-11,0.24232972094747043
2018-01-12,0.2287549527189165
2018-01-16,0.21727669452184256
2018-01-17,0.24803896110841658
2018-01-18,0.26505836280371686
2018-01-19,0.27351971228729083
2018-01-22,0.29983604993538365
2018-01-23,0.3068135204081531
2018-01-24,0.3048177063055558
2018-01-25,0.3074881125728813
2018-01-26,0.27226756154027865
2018-01-29,0.31694871624809756
2018-01-30,0.3277326310827832
2018-01-31,0.3041488297322322
2018-02-01,0.31130044168854065
2018-02-02,0.32729028225174644
2018-02-05,0.5168774028218103
2018-02-06,0.5012682773491385
2018-02-07,0.5045514685731511
2018-02-08,0.6020910896548629
2018-02-09,0.6223778429948824
2018-02-12,0.6202355999184155
2018-02-13,0.6197412183171043
2018-02-14,0.6006822759946437
2018-02-15,0.6099686080414962
2018-02-16,0.6035115970808321
2018-02-20,0.6033101113060654
2018-02-21,0.6023460141298767
2018-02-22,0.5952910490975756
2018-02-23,0.6086679321310694
2018-02-26,0.6097704592611941
2018-02-27,0.6237690311984395
2018-02-28,0.6158169246636075
2018-03-01,0.605461941422717
2018-03-02,0.6060134281136552
2018-03-05,0.6132792493123156
2018-03-06,0.61567578593887
2018-03-07,0.6118456129783907
2018-03-08,0.6112415653452308
2018-03-09,0.6131900789684996
2018-03-12,0.6096334322838903
2018-03-13,0.6035174241207845
2018-03-14,0.6000263820892673
2018-03-15,0.6002442946952379
2018-03-16,0.5986884608031487
2018-03-19,0.6038706306960386
2018-03-20,0.6000431131049736
2018-03-21,0.5977042661323034
2018-03-22,0.5927521198511734
2018-03-23,0.6141251651496483
2018-03-26,0.6258515555434334
2018-03-27,0.6074203648462385
2018-03-28,0.5750747626814057
2018-03-29,0.5704553364309556
2018-04-02,0.5810696104301873
2018-04-03,0.5880429812551686
2018-04-04,0.5973051841599036
2018-04-05,0.5986373156162258
2018-04-06,0.6170090742334974
2018-04-09,0.6150715187140569
2018-04-10,0.607787629885524
2018-04-11,0.6143583666462519
2018-04-12,0.6016436740870159
2018-04-13,0.6024563087426251
2018-04-16,0.6139996747890054
2018-04-17,0.6203613553054687
2018-04-18,0.6171072860214847
2018-04-19,0.6206974534874462
2018-04-20,0.6221100688359819
2018-04-23,0.6187762823942727
2018-04-24,0.6110133143411964
2018-04-25,0.6113413932564605
2018-04-26,0.6169904408205796
2018-04-27,0.6167830175914198
2018-04-30,0.6172586336575033
2018-05-01,0.6138899012336884
2018-05-02,0.6244831830511656
2018-05-03,0.6434852077957881
2018-05-04,0.645503173995467
2018-05-07,0.5872915083656896
2018-05-08,0.599843860613608
2018-05-09,0.6011034013662845
2018-05-10,0.5330977835308219
2018-05-11,0.511457554405422
2018-05-14,0.5154294880807997
2018-05-15,0.5197420615481532
2018-05-16,0.5422244616683572
2018-05-17,0.5329884181287444
2018-05-18,0.5333335991336281
2018-05-21,0.5348975821560069
2018-05-22,0.5396567005705709
2018-05-23,0.5429000857844558
2018-05-24,0.5239856484737684
2018-05-25,0.5234976742213323
2018-05-29,0.4933573558512965
2018-05-30,0.5093401808977152
2018-05-31,0.5199339832554651
2018-06-01,0.5240725498057951
2018-06-04,0.5160184299661289
2018-06-05,0.514070860368802
2018-06-06,0.515325281404291
2018-06-07,0.5155613726724503
2018-06-08,0.515061306381483
2018-06-11,0.5155435915056688
2018-06-12,0.5168575196639666
2018-06-13,0.5066579279001279
2018-06-14,0.5059787765196925
2018-06-15,0.5072754439555595
2018-06-18,0.49500492798927276
2018-06-19,0.4978850235998064
2018-06-20,0.49540104069942964
2018-06-21,0.4833839075926234
2018-06-22,0.4312258734584013
2018-06-25,0.41388070879685934
2018-06-26,0.4407269994261802
2018-06-27,0.5024855832739727
2018-06-28,0.5250269022338567
2018-06-29,0.4816530377054964
2018-07-02,0.4642057149624561
2018-07-03,0.4372945283691084
2018-07-05,0.4585501787746919
2018-07-06,0.44262115627824644
2018-07-09,0.41530507331230504
2018-07-10,0.44761605098853885
2018-07-11,0.4580953815538662
2018-07-12,0.5048824602849855
2018-07-13,0.5103511072850803
2018-07-16,0.5061255319781152
2018-07-17,0.4726871418495864
2018-07-18,0.4682225827711381
2018-07-19,0.42734852594485845
2018-07-20,0.4049813683834197
2018-07-23,0.40221735231103767
2018-07-24,0.4213916887664751
2018-07-25,0.4337363131646965
2018-07-26,0.4065788204600036
2018-07-27,0.4448472220097923
2018-07-30,0.43438000114797604
2018-07-31,0.4419345245478587
2018-08-01,0.425809848677469
2018-08-02,0.4119580379637306
2018-08-03,0.39219138624727096
2018-08-06,0.38571826382416197
2018-08-07,0.3816483877775551
2018-08-08,0.37250854273369965
2018-08-09,0.35822659723074973
2018-08-10,0.3808143500367619
2018-08-13,0.3883392126101626
2018-08-14,0.3612526934803485
2018-08-15,0.33874335398785665
2018-08-16,0.3504089189227704
2018-08-17,0.3554234074700897
2018-08-20,0.3358123316429934
2018-08-21,0.3281052955092863
2018-08-22,0.326806961781121
2018-08-23,0.3263330154294905
2018-08-24,0.3374808448234434
2018-08-27,0.35333330440905203
2018-08-28,0.2957366812099883
2018-08-29,0.2824508231021738
2018-08-30,0.2895520373117071
2018-08-31,0.27804068459915415
2018-09-04,0.28590229436360115
2018-09-05,0.275341832135926
2018-09-06,0.2701202056868541
2018-09-07,0.275398762597607
2018-09-10,0.27763798230907505
2018-09-11,0.27553611115747506
2018-09-12,0.257979873544156
2018-09-13,0.26127233175874975
2018-09-14,0.2597867235654329
2018-09-17,0.24912334459570654
2018-09-18,0.23086922893990589
2018-09-19,0.2235637155643488
2018-09-20,0.26657470207711237
2018-09-21,0.266878062007091
2018-09-24,0.29031666677477236
2018-09-25,0.2888007268589853
