Date,r_SPY,r_VNQ
2015-01-05,-1.8224475046808002,0.5458218315881254
2015-01-06,-0.9463654499191865,0.9869816752128783
2015-01-07,1.2383402949859401,1.5215203487660918
2015-01-08,1.7590147000298582,0.3767200377149324
2015-01-09,-0.8045652556616468,0.0470341941365291
2015-01-12,-0.7864390481367148,0.7606455188072542
2015-01-13,-0.28170006051353474,-0.1516655488414526
2015-01-14,-0.6055133684759151,0.8602561407700859
2015-01-15,-0.9203063529932932,0.23122554368521395
2015-01-16,1.302922674366936,0.8624316369129013
2015-01-20,0.2130128075870819,-0.7931619033720633
2015-01-21,0.5035260938034785,-0.06926973354082747
2015-01-22,1.4761444515270918,1.7628675065251005
2015-01-23,-0.5497632809102848,-0.284078393492833
2015-01-26,0.23391521088285885,0.8385653714772062
2015-01-27,-1.3278508023212332,0.03384411082158033
2015-01-28,-1.2907070797054867,-0.6677757311962229
2015-01-29,0.9200781411924313,0.3514397744820535
2015-01-30,-1.2654471551691622,-2.0810346524200662
2015-02-02,1.23079612436486,-0.2661265792700625
2015-02-03,1.435784989968663,0.8651038640849507
2015-02-04,-0.3815209698889795,-0.4142655705775043
2015-02-05,1.0044142583963755,1.1922243380104451
2015-02-06,-0.27688844757942566,-2.94902684068231
2015-02-09,-0.44860039112497213,-0.7067053449196035
2015-02-10,1.059700505589138,0.31864473949802397
2015-02-11,0.05803624435408609,-0.29500631292836293
2015-02-12,0.9570620426465221,1.1864590581581695
2015-02-13,0.41079743691332415,-0.6678504494532767
2015-02-17,0.15713926800994021,-0.24719218461535666
2015-02-18,0.009566943245720176,0.9267447761629274
2015-02-19,-0.07143656296058681,-2.1719552240153246
2015-02-20,0.5982637068482524,0.9619437653075377
2015-02-23,-0.0141924725440077,0.8004592438588479
2015-02-24,0.2836849208213689,-1.9893711951986934
2015-02-25,-0.08503406683095316,0.02388974355868854
2015-02-26,-0.11817210707886976,-1.0940547523458448
2015-02-27,-0.34122119345759433,0.7826984020104741
2015-03-02,0.6293804960908492,0.5740878569808756
2015-03-03,-0.4112973762084198,-0.1909752613335686
2015-03-04,-0.42240851923250844,-0.9604936588175859
2015-03-05,0.10937218867406392,0.28907134346921887
2015-03-06,-1.4164336575086511,-3.376453464494964
2015-03-09,0.41360280795831683,0.7931967592989109
2015-03-10,-1.6355034185250794,-0.07414572819563746
2015-03-11,-0.23444318986888968,0.08647099517427614
2015-03-12,1.263361976751607,1.725349047354887
2015-03-13,-0.6151382700546256,-0.06072445971333925
2015-03-16,1.3272530346401237,1.0265452998081825
2015-03-17,-0.29769694077023795,-0.03603411861767221
2015-03-18,1.1949976573774375,2.0697418795746167
2015-03-19,-0.4572123378254465,-0.04706210872392915
2015-03-20,0.8788026490117123,2.477851434208211
2015-03-23,-0.1950540743156344,-0.12645899927643586
2015-03-24,-0.5634976461830209,-0.8550088696044227
2015-03-25,-1.4762122817586478,-1.7403422798060535
2015-03-26,-0.23843000840150586,-0.5239495394766154
2015-03-27,0.22873895032072805,0.131213137702195
2015-03-30,1.2125653020954708,1.4207953151641861
2015-03-31,-0.8777567581734189,-0.8856163558393967
2015-04-01,-0.35425590109776417,-0.14244255755035864
2015-04-02,0.3590809086061257,0.7573364244257054
2015-04-06,0.6710600112116951,1.0320203917436288
2015-04-07,-0.2649953066080104,-1.7774688679943793
2015-04-08,0.33717631652006114,0.15428822028691608
2015-04-09,0.4413299702189114,-2.097008970843432
2015-04-10,0.5442456353343345,-0.07270592857759019
2015-04-13,-0.4532984539969184,-0.2669478621818891
2015-04-14,0.19112130780738495,0.3517375729088984
2015-04-15,0.44768415947640205,-0.753518382619699
2015-04-16,-0.028500382690025004,0.25587131168820243
2015-04-17,-1.1570301486282943,-0.46347200936872507
2015-04-20,0.9095402995257802,0.14657957819411382
2015-04-21,-0.11922273376881293,0.17076249607181554
2015-04-22,0.49021077594135026,0.20692197209975127
2015-04-23,0.2513264231832614,0.2672036585161966
2015-04-24,0.23178699519336401,0.20594423122015085
2015-04-27,-0.416652070767926,-0.1332053622674263
2015-04-28,0.31737560838515577,-0.19407841116342212
2015-04-29,-0.4123189842879653,-2.0363758011865865
2015-04-30,-1.0070848191978015,-1.6368124807468691
2015-05-01,1.078318210918922,0.752990122195459
2015-05-04,0.28430570318404225,0.09996917529285233
2015-05-05,-1.1518075256122444,-2.197355452045237
2015-05-06,-0.41251094424186324,-0.1916972812779132
2015-05-07,0.3981969167603109,1.523498553279675
2015-05-08,1.3079892028127464,1.3888050684759206
2015-05-11,-0.47838298568626103,-1.514886125756386
2015-05-12,-0.29960859965201775,0.3022801462440919
2015-05-13,0.019059738273674593,-0.9604599177785216
2015-05-14,1.0373538990314253,1.9118196488806238
2015-05-15,0.10832863656919818,1.0162827577521556
2015-05-18,0.31016758961849533,-0.25928595761412654
2015-05-19,-0.032835989779255205,-0.34679071427136327
2015-05-20,-0.07042624447270106,-0.0868546052337042
2015-05-21,0.29079914224581016,-0.4729832929786242
2015-05-22,-0.23915469625914107,-0.12485331951308548
2015-05-26,-1.0809977169930436,-0.7649353360814974
2015-05-27,0.9447262354339434,0.9770622580148763
2015-05-28,-0.11287561881167252,-0.19964643009688252
2015-05-29,-0.6232209609021564,-1.1558026137180146
2015-06-01,0.20347884117374138,1.2182631866335538
2015-06-02,-0.0993573860965986,-0.9280147529590211
2015-06-03,0.264638754352286,-1.446755819028124
2015-06-04,-0.8482682115307576,-0.19191038576304875
2015-06-05,-0.17145620757927285,-1.1204943201057191
2015-06-08,-0.6168863689650976,-0.18154496757743305
2015-06-09,-0.01438686421066296,-0.7292223768193347
2015-06-10,1.1921997672343907,0.7032989568584709
2015-06-11,0.32182059186553325,0.6081616560362021
2015-06-12,-0.768407418650167,-0.09037595532192307
2015-06-15,-0.4295088948941337,-0.5437389494326931
2015-06-16,0.543718015779429,0.8016795402972328
2015-06-17,0.16157111910293456,0.8463587160791612
2015-06-18,1.0345693628561672,1.369747030367273
2015-06-19,-0.4448849561759647,-0.7713791323579803
2015-06-22,0.5109937324658128,-1.0334766787001337
2015-06-23,0.07073993714990534,-0.83717295390084
2015-06-24,-0.7288941374503336,-0.5446710274914435
2015-06-25,-0.30452271816019627,-1.0194996153223894
2015-06-26,-0.01906023313451021,0.7166874378502852
2015-06-29,-2.11934323352564,-1.5668893712351553
2015-06-30,0.20911192343009508,-0.04014576757060608
2015-07-01,0.7983608912948575,1.633343188733265
2015-07-02,-0.09158802613304484,0.2499677541348524
2015-07-06,-0.2850081659799722,0.6286951290005709
2015-07-07,0.6268951820168442,1.5546370840685426
2015-07-08,-1.691966150639201,-0.38638035740240384
2015-07-09,0.18076781107052495,-0.4786464948390542
2015-07-10,1.25123930068142,0.8265110687904296
2015-07-13,1.0977239975673472,0.14133310303760205
2015-07-14,0.4328419976739469,0.20525782011061575
2015-07-15,-0.03324310524334066,0.1664585567429937
2015-07-16,0.7992543674660016,0.8027663339496796
2015-07-17,0.08473696531002045,-0.3559597529923002
2015-07-20,0.05174885251285282,0.11454960532126665
2015-07-21,-0.395904232197426,-0.28029543343030616
2015-07-22,-0.179638981731428,0.4328642063252345
