Datetime,Open,High,Low,Close,Volume
2026-05-14 04:00:00+00:00,110.125,110.125,110.09375,110.09375,0
2026-05-14 04:05:00+00:00,110.109375,110.109375,110.09375,110.109375,1752
2026-05-14 04:10:00+00:00,110.109375,110.109375,110.109375,110.109375,232
2026-05-14 04:15:00+00:00,110.109375,110.109375,110.09375,110.109375,1466
2026-05-14 04:20:00+00:00,110.125,110.125,110.125,110.125,14
2026-05-14 04:25:00+00:00,110.125,110.125,110.109375,110.109375,41
2026-05-14 04:30:00+00:00,110.125,110.125,110.109375,110.109375,462
2026-05-14 04:35:00+00:00,110.109375,110.109375,110.09375,110.109375,31
2026-05-14 04:40:00+00:00,110.09375,110.09375,110.09375,110.09375,833
2026-05-14 04:45:00+00:00,110.109375,110.109375,110.109375,110.109375,3
2026-05-14 04:50:00+00:00,110.109375,110.109375,110.109375,110.109375,1
2026-05-14 04:55:00+00:00,110.09375,110.109375,110.09375,110.09375,26
2026-05-14 05:00:00+00:00,110.109375,110.109375,110.09375,110.09375,37
2026-05-14 05:05:00+00:00,110.09375,110.09375,110.078125,110.078125,659
2026-05-14 05:10:00+00:00,110.078125,110.09375,110.078125,110.09375,597
2026-05-14 05:15:00+00:00,110.078125,110.09375,110.078125,110.078125,458
2026-05-14 05:20:00+00:00,110.078125,110.09375,110.078125,110.078125,104
2026-05-14 05:25:00+00:00,110.078125,110.09375,110.078125,110.078125,21389
2026-05-14 05:30:00+00:00,110.078125,110.078125,110.078125,110.078125,407
2026-05-14 05:35:00+00:00,110.078125,110.078125,110.078125,110.078125,2488
2026-05-14 05:40:00+00:00,110.078125,110.078125,110.0625,110.078125,680
2026-05-14 05:45:00+00:00,110.0625,110.078125,110.0625,110.0625,5693
2026-05-14 05:50:00+00:00,110.078125,110.078125,110.0625,110.078125,1690
2026-05-14 05:55:00+00:00,110.078125,110.078125,110.0625,110.078125,3001
2026-05-14 06:00:00+00:00,110.078125,110.109375,110.078125,110.109375,1413
2026-05-14 06:05:00+00:00,110.109375,110.125,110.109375,110.125,2691
2026-05-14 06:10:00+00:00,110.125,110.125,110.09375,110.09375,1285
2026-05-14 06:15:00+00:00,110.109375,110.109375,110.09375,110.09375,767
