,AFRM,AFRM,AFRM,AFRM,AFRM,AI,AI,AI,AI,AI,AMC,AMC,AMC,AMC,AMC,ARKK,ARKK,ARKK,ARKK,ARKK,BB,BB,BB,BB,BB,BYND,BYND,BYND,BYND,BYND,CHWY,CHWY,CHWY,CHWY,CHWY,COIN,COIN,COIN,COIN,COIN,CVNA,CVNA,CVNA,CVNA,CVNA,DKNG,DKNG,DKNG,DKNG,DKNG,FUBO,FUBO,FUBO,FUBO,FUBO,GME,GME,GME,GME,GME,HOOD,HOOD,HOOD,HOOD,HOOD,IWM,IWM,IWM,IWM,IWM,KOSS,KOSS,KOSS,KOSS,KOSS,LCID,LCID,LCID,LCID,LCID,MARA,MARA,MARA,MARA,MARA,NOK,NOK,NOK,NOK,NOK,OPEN,OPEN,OPEN,OPEN,OPEN,PLTR,PLTR,PLTR,PLTR,PLTR,PTON,PTON,PTON,PTON,PTON,QQQ,QQQ,QQQ,QQQ,QQQ,RBLX,RBLX,RBLX,RBLX,RBLX,RIOT,RIOT,RIOT,RIOT,RIOT,RIVN,RIVN,RIVN,RIVN,RIVN,SNOW,SNOW,SNOW,SNOW,SNOW,SOFI,SOFI,SOFI,SOFI,SOFI,SPY,SPY,SPY,SPY,SPY,U,U,U,U,U,UPST,UPST,UPST,UPST,UPST,^VIX,^VIX,^VIX,^VIX,^VIX
2021-11-17,151.72000122070312,151.72000122070312,159.39999389648438,149.89999389648438,7793700.0,46.18000030517578,46.18000030517578,48.31999969482422,45.880001068115234,2237700.0,421.29998779296875,421.29998779296875,440.0,420.20001220703125,2332200.0,114.80684661865234,116.72000122070312,118.70999908447266,116.16999816894531,3902600.0,10.960000038146973,10.960000038146973,11.329999923706055,10.920000076293945,5666300.0,80.47000122070312,80.47000122070312,84.5,80.12000274658203,3024900.0,73.3499984741211,73.3499984741211,76.19999694824219,73.2699966430664,2804000.0,346.5199890136719,346.5199890136719,348.489990234375,338.17999267578125,3772100.0,58.448001861572266,58.448001861572266,60.8650016784668,58.36600112915039,3664000.0,37.869998931884766,37.869998931884766,39.5,37.7599983215332,13296500.0,287.760009765625,287.760009765625,292.32000732421875,280.20001220703125,437833.0,52.5,52.5,54.42499923706055,51.5,5410800.0,32.880001068115234,32.880001068115234,33.97999954223633,32.810001373291016,6763800.0,222.29962158203125,235.86000061035156,238.1300048828125,235.1300048828125,26527800.0,15.390000343322754,15.390000343322754,15.800000190734863,15.319999694824219,132800.0,525.5,525.5,577.5,503.1000061035156,19838620.0,50.95000076293945,50.95000076293945,56.619998931884766,48.7599983215332,18385300.0,5.102177143096924,5.679999828338623,5.739999771118164,5.579999923706055,16380600.0,21.0,21.0,22.219999313354492,20.875,10651300.0,22.489999771118164,22.489999771118164,23.2189998626709,22.399999618530273,27994100.0,51.130001068115234,51.130001068115234,53.38999938964844,50.810001373291016,24285000.0,386.3235168457031,397.6300048828125,399.7200012207031,396.6400146484375,28703300.0,124.69999694824219,124.69999694824219,125.87999725341797,116.55000305175781,44293300.0,35.279998779296875,35.279998779296875,38.32500076293945,34.869998931884766,15912600.0,146.07000732421875,146.07000732421875,163.0,140.35000610351562,71765600.0,398.0,398.0,405.0,395.54998779296875,2837800.0,21.1200008392334,21.1200008392334,22.040000915527344,21.024999618530273,18998300.0,438.939697265625,468.1400146484375,469.19000244140625,467.4800109863281,47858300.0,191.8000030517578,191.8000030517578,198.7100067138672,190.05999755859375,5393100.0,232.02000427246094,232.02000427246094,247.6999969482422,231.32000732421875,2975000.0,17.110000610351562,17.110000610351562,17.190000534057617,16.280000686645508,0
2021-11-18,139.1300048828125,139.1300048828125,149.1699981689453,138.97999572753906,14067200.0,40.939998626708984,40.939998626708984,46.03900146484375,40.220001220703125,7309300.0,404.1000061035156,404.1000061035156,424.0,397.79998779296875,2526200.0,111.95437622070312,113.81999969482422,117.7300033569336,113.22000122070312,6025900.0,10.630000114440918,10.630000114440918,11.0600004196167,10.510000228881836,6374000.0,78.37999725341797,78.37999725341797,81.16000366210938,76.87000274658203,3585900.0,72.91999816894531,72.91999816894531,74.55000305175781,72.66000366210938,2165800.0,323.57000732421875,323.57000732421875,344.8399963378906,323.4100036621094,5408800.0,57.7239990234375,57.7239990234375,58.54999923706055,56.459999084472656,3628000.0,36.619998931884766,36.619998931884766,38.59000015258789,36.349998474121094,17188600.0,264.0,264.0,286.79998779296875,262.32000732421875,956200.0,52.529998779296875,52.529998779296875,53.78499984741211,51.875,4017600.0,30.530000686645508,30.530000686645508,32.93000030517578,30.40999984741211,12654100.0,221.35707092285156,234.86000061035156,237.07000732421875,233.0500030517578,30637300.0,14.859999656677246,14.859999656677246,15.569999694824219,14.720000267028809,171500.0,470.5,470.5,496.70001220703125,430.0,13163480.0,51.459999084472656,51.459999084472656,52.029998779296875,47.40999984741211,13860500.0,5.236917972564697,5.829999923706055,5.840000152587891,5.619999885559082,30949000.0,20.639999389648438,20.639999389648438,21.045000076293945,20.399999618530273,11125000.0,21.5,21.5,22.549999237060547,21.341999053955078,51039900.0,48.400001525878906,48.400001525878906,51.79999923706055,45.900001525878906,24991600.0,390.3263244628906,401.75,402.2699890136719,397.45001220703125,45721500.0,126.12000274658203,126.12000274658203,138.77000427246094,120.80999755859375,59193300.0,33.630001068115234,33.630001068115234,35.16999816894531,31.420000076293945,18520100.0,123.37999725341797,123.37999725341797,138.77999877929688,120.1500015258789,63603600.0,397.42999267578125,397.42999267578125,404.364990234375,396.3900146484375,2798700.0,20.56999969482422,20.56999969482422,21.31999969482422,20.200000762939453,25447500.0,440.4306335449219,469.7300109863281,470.010009765625,466.3399963378906,50625600.0,201.1199951171875,201.1199951171875,210.0,192.9949951171875,8789000.0,226.3699951171875,226.3699951171875,238.4499969482422,223.00999450683594,3488500.0,17.59000015258789,17.59000015258789,18.149999618530273,16.3799991607666,0
2021-11-19,136.16000366210938,136.16000366210938,139.1300048828125,133.4499969482422,10607700.0,39.90999984741211,39.90999984741211,41.060001373291016,39.33399963378906,4658300.0,408.70001220703125,408.70001220703125,413.79998779296875,396.6000061035156,2069230.0,111.3838882446289,113.23999786376953,115.30000305175781,113.01000213623047,5796300.0,10.4399995803833,10.4399995803833,10.760000228881836,10.399999618530273,5000400.0,77.52999877929688,77.52999877929688,79.4000015258789,76.9000015258789,3143000.0,72.91999816894531,72.91999816894531,75.68000030517578,72.9000015258789,2731100.0,332.54998779296875,332.54998779296875,339.4100036621094,325.3999938964844,3680400.0,58.34400177001953,58.34400177001953,58.641998291015625,57.08599853515625,3275000.0,36.13999938964844,36.13999938964844,37.56999969482422,35.91999816894531,14870900.0,257.0400085449219,257.0400085449219,271.0799865722656,255.24000549316406,637508.0,57.20000076293945,57.20000076293945,57.34749984741211,52.0625,12136800.0,28.989999771118164,28.989999771118164,30.799999237060547,28.799999237060547,14289500.0,219.34014892578125,232.72000122070312,234.4199981689453,232.38999938964844,33994000.0,14.989999771118164,14.989999771118164,15.1899995803833,14.800000190734863,152200.0,552.0999755859375,552.0999755859375,554.0,471.5,16671840.0,54.68000030517578,54.68000030517578,56.79999923706055,51.790000915527344,14141900.0,5.218952655792236,5.809999942779541,5.889999866485596,5.800000190734863,21261100.0,19.729999542236328,19.729999542236328,20.700000762939453,19.604999542236328,10649800.0,21.40999984741211,21.40999984741211,21.959999084472656,21.299999237060547,30013100.0,47.13999938964844,47.13999938964844,50.08000183105469,47.0,12695100.0,392.5027160644531,403.989990234375,405.29998779296875,402.5799865722656,45191700.0,134.72000122070312,134.72000122070312,138.1999969482422,128.5399932861328,38313200.0,36.18000030517578,36.18000030517578,36.79999923706055,33.856998443603516,14420700.0,128.60000610351562,128.60000610351562,139.89999389648438,125.5999984741211,49479400.0,392.1499938964844,392.1499938964844,400.6029968261719,390.54998779296875,2333500.0,20.3700008392334,20.3700008392334,21.100000381469727,19.940000534057617,25321200.0,439.64300537109375,468.8900146484375,470.94000244140625,468.5,57315600.0,189.75,189.75,199.57000732421875,188.25,6561900.0,206.97000122070312,206.97000122070312,228.6300048828125,205.2899932861328,6476800.0,17.90999984741211,17.90999984741211,19.010000228881836,17.229999542236328,0
2021-11-22,123.51000213623047,123.51000213623047,136.07000732421875,118.85800170898438,14393400.0,37.58000183105469,37.58000183105469,39.95000076293945,36.650001525878906,4464600.0,412.3999938964844,412.3999938964844,429.8999938964844,402.8999938964844,2883180.0,106.71173858642578,108.48999786376953,113.51000213623047,107.58999633789062,9031900.0,10.09000015258789,10.09000015258789,10.539999961853027,9.9399995803833,7786000.0,75.62999725341797,75.62999725341797,78.44000244140625,74.6500015258789,2791200.0,66.04000091552734,66.04000091552734,73.11799621582031,65.56999969482422,5079600.0,315.4800109863281,315.4800109863281,335.8999938964844,310.6700134277344,5013600.0,56.9379997253418,56.9379997253418,58.821998596191406,56.012001037597656,7476000.0,36.790000915527344,36.790000915527344,37.45000076293945,35.81999969482422,18573800.0,248.16000366210938,248.16000366210938,262.79998779296875,244.67999267578125,648367.0,61.88750076293945,61.88750076293945,62.40999984741211,57.4375,17485600.0,27.84000015258789,27.84000015258789,29.360000610351562,27.440000534057617,12690400.0,218.40704345703125,231.72999572753906,235.74000549316406,231.6199951171875,31042100.0,15.140000343322754,15.140000343322754,15.319999694824219,14.609999656677246,227400.0,511.20001220703125,511.20001220703125,574.4000244140625,500.79998779296875,13076180.0,49.56999969482422,49.56999969482422,56.0,48.38999938964844,13165700.0,5.102177143096924,5.679999828338623,5.849999904632568,5.679999828338623,17477300.0,18.350000381469727,18.350000381469727,20.040000915527344,18.329999923706055,13835800.0,20.649999618530273,20.649999618530273,21.56999969482422,20.18000030517578,59899100.0,44.08000183105469,44.08000183105469,47.150001525878906,43.29999923706055,19820500.0,387.9459533691406,399.29998779296875,408.7099914550781,399.19000244140625,61715400.0,120.22000122070312,120.22000122070312,141.60000610351562,117.31999969482422,57760200.0,33.45000076293945,33.45000076293945,37.02000045776367,32.54999923706055,16233200.0,118.11000061035156,118.11000061035156,124.93000030517578,106.91000366210938,40993900.0,355.9599914550781,355.9599914550781,392.3999938964844,353.2900085449219,6068600.0,18.75,18.75,20.600000381469727,18.31999969482422,39766000.0,438.4053649902344,467.57000732421875,473.5400085449219,467.3500061035156,72762000.0,177.1999969482422,177.1999969482422,195.35000610351562,174.38999938964844,8370500.0,205.49000549316406,205.49000549316406,215.2899932861328,197.55099487304688,5849700.0,19.170000076293945,19.170000076293945,19.59000015258789,17.350000381469727,0
2021-11-23,127.61000061035156,127.61000061035156,129.6300048828125,120.05000305175781,11418500.0,37.279998779296875,37.279998779296875,38.45000076293945,36.33000183105469,3260700.0,391.6000061035156,391.6000061035156,420.29998779296875,380.70001220703125,2738650.0,104.22321319580078,105.95999908447266,108.58999633789062,103.58000183105469,10296000.0,10.109999656677246,10.109999656677246,10.329999923706055,9.90999984741211,5255200.0,74.5,74.5,76.9000015258789,73.94000244140625,2314100.0,64.52999877929688,64.52999877929688,65.5999984741211,62.279998779296875,4083400.0,317.20001220703125,317.20001220703125,319.70001220703125,304.6000061035156,3465000.0,56.402000427246094,56.402000427246094,57.099998474121094,55.215999603271484,7148000.0,35.040000915527344,35.040000915527344,37.709999084472656,34.41999816894531,22711400.0,245.8800048828125,245.8800048828125,254.0399932861328,239.39999389648438,698383.0,53.474998474121094,53.474998474121094,63.04999923706055,53.13999938964844,13380800.0,27.649999618530273,27.649999618530273,28.299999237060547,26.56999969482422,8654300.0,218.03005981445312,231.3300018310547,233.0,228.6199951171875,33843800.0,14.5,14.5,15.130000114440918,14.149999618530273,186500.0,524.4000244140625,524.4000244140625,543.2999877929688,495.20001220703125,8799880.0,52.119998931884766,52.119998931884766,53.77000045776367,49.599998474121094,11340000.0,5.138108730316162,5.71999979019165,5.760000228881836,5.630000114440918,25194100.0,16.709999084472656,16.709999084472656,18.31999969482422,16.280000686645508,25354900.0,20.59000015258789,20.59000015258789,21.049999237060547,20.049999237060547,44588000.0,42.970001220703125,42.970001220703125,44.34000015258789,41.130001068115234,17946900.0,386.17779541015625,397.4800109863281,400.2300109863281,392.9200134277344,70098700.0,114.87000274658203,114.87000274658203,121.28900146484375,113.33000183105469,25930900.0,36.130001068115234,36.130001068115234,36.16999816894531,33.36000061035156,13270000.0,119.8499984741211,119.8499984741211,124.0,113.0,24967900.0,343.57000732421875,343.57000732421875,353.5,335.04998779296875,4761500.0,17.809999465942383,17.809999465942383,18.655000686645508,17.3799991607666,31341700.0,438.9866027832031,468.19000244140625,469.1000061035156,464.45001220703125,73206500.0,176.07000732421875,176.07000732421875,185.1999969482422,171.52000427246094,5811100.0,197.36000061035156,197.36000061035156,205.99000549316406,189.0,5662100.0,19.3799991607666,19.3799991607666,20.90999984741211,19.030000686645508,0
2021-11-24,132.75,132.75,133.8300018310547,124.77999877929688,6564900.0,38.029998779296875,38.029998779296875,38.29999923706055,36.20500183105469,2416600.0,388.8999938964844,388.8999938964844,393.29998779296875,375.5,1827080.0,106.0035400390625,107.7699966430664,108.0199966430664,103.63999938964844,7798000.0,10.210000038146973,10.210000038146973,10.300000190734863,9.869999885559082,4304400.0,75.55000305175781,75.55000305175781,76.4800033569336,72.51000213623047,1926900.0,67.0999984741211,67.0999984741211,67.39099884033203,63.630001068115234,3128300.0,312.3800048828125,312.3800048828125,316.32000732421875,305.8800048828125,2759800.0,58.040000915527344,58.040000915527344,58.20000076293945,55.21799850463867,7023500.0,35.58000183105469,35.58000183105469,35.900001525878906,34.75,11147700.0,255.1199951171875,255.1199951171875,262.20001220703125,242.39999389648438,589967.0,52.94499969482422,52.94499969482422,55.997501373291016,52.0,5237600.0,27.979999542236328,27.979999542236328,28.540000915527344,27.510000228881836,5980100.0,218.26565551757812,231.5800018310547,231.99000549316406,228.5399932861328,24099300.0,14.619999885559082,14.619999885559082,14.75,14.279999732971191,76600.0,525.7000122070312,525.7000122070312,535.0,498.29998779296875,6122530.0,52.38999938964844,52.38999938964844,52.650001525878906,48.900001525878906,8088600.0,5.174039840698242,5.760000228881836,5.78000020980835,5.650000095367432,13151100.0,17.010000228881836,17.010000228881836,17.469999313354492,16.700000762939453,12029600.0,21.110000610351562,21.110000610351562,21.200000762939453,20.059999465942383,35233900.0,43.91999816894531,43.91999816894531,44.58000183105469,41.7400016784668,13120600.0,387.42138671875,398.760009765625,399.04998779296875,392.5400085449219,46954400.0,124.2300033569336,124.2300033569336,126.0,115.80999755859375,28221200.0,37.0,37.0,37.14400100708008,33.619998931884766,11818400.0,114.8499984741211,114.8499984741211,120.0,113.44999694824219,11539200.0,355.3599853515625,355.3599853515625,357.8500061035156,337.5,2380700.0,18.329999923706055,18.329999923706055,18.579999923706055,17.35099983215332,28778600.0,440.1586608886719,469.44000244140625,469.57000732421875,465.19000244140625,61858800.0,181.80999755859375,181.80999755859375,183.1300048828125,173.01100158691406,6009300.0,207.60000610351562,207.60000610351562,210.00999450683594,190.22999572753906,4320500.0,18.579999923706055,18.579999923706055,20.959999084472656,18.520000457763672,0
2021-11-26,136.97999572753906,136.97999572753906,137.38999938964844,130.5,5113200.0,38.380001068115234,38.380001068115234,39.18000030517578,37.0,1605000.0,376.29998779296875,376.29998779296875,381.6000061035156,361.29998779296875,1973180.0,105.36420440673828,107.12000274658203,108.80999755859375,106.33000183105469,6119000.0,9.970000267028809,9.970000267028809,10.079999923706055,9.819999694824219,4343300.0,76.72000122070312,76.72000122070312,77.75,74.62000274658203,1830500.0,69.38999938964844,69.38999938964844,70.05000305175781,67.5999984741211,2726400.0,303.19000244140625,303.19000244140625,307.9200134277344,299.1499938964844,2678700.0,58.22200012207031,58.22200012207031,59.194000244140625,57.57400131225586,4084000.0,36.040000915527344,36.040000915527344,36.20000076293945,34.750999450683594,8430900.0,252.47999572753906,252.47999572753906,257.8800048828125,246.1199951171875,331258.0,49.93000030517578,49.93000030517578,52.932498931884766,49.79999923706055,4941200.0,27.920000076293945,27.920000076293945,29.219999313354492,27.049999237060547,5503000.0,210.03759765625,222.85000610351562,226.1699981689453,219.63999938964844,62595400.0,14.449999809265137,14.449999809265137,14.600000381469727,13.800000190734863,160300.0,517.2000122070312,517.2000122070312,523.7000122070312,494.1300048828125,3670800.0,49.20000076293945,49.20000076293945,51.20000076293945,48.04999923706055,6711200.0,4.985401630401611,5.550000190734863,5.650000095367432,5.480000019073486,21427900.0,16.3700008392334,16.3700008392334,16.702999114990234,16.030000686645508,6185200.0,21.030000686645508,21.030000686645508,21.09000015258789,20.349000930786133,20691200.0,46.40999984741211,46.40999984741211,47.75,45.0,16487600.0,380.0763244628906,391.20001220703125,397.5400085449219,389.7699890136719,51533300.0,122.6500015258789,122.6500015258789,131.0,120.23999786376953,11288400.0,34.91999816894531,34.91999816894531,36.400001525878906,34.349998474121094,8234600.0,112.12999725341797,112.12999725341797,114.5,106.13999938964844,9871200.0,362.6000061035156,362.6000061035156,363.45001220703125,349.25,1571600.0,18.209999084472656,18.209999084472656,18.31999969482422,17.799999237060547,13253100.0,430.3417663574219,458.9700012207031,463.8999938964844,457.7699890136719,112669600.0,179.88999938964844,179.88999938964844,181.1199951171875,175.2100067138672,3218200.0,209.41000366210938,209.41000366210938,212.6699981689453,200.0800018310547,2185100.0,28.6200008392334,28.6200008392334,28.989999771118164,23.8799991607666,0
2021-11-29,132.14999389648438,132.14999389648438,140.49000549316406,129.0800018310547,7712600.0,37.849998474121094,37.849998474121094,39.358001708984375,36.52000045776367,2267900.0,368.3999938964844,368.3999938964844,384.29998779296875,359.20001220703125,2406380.0,105.16747283935547,106.91999816894531,108.7699966430664,104.90499877929688,5724200.0,9.850000381469727,9.850000381469727,10.079999923706055,9.600000381469727,8130600.0,74.5999984741211,74.5999984741211,77.0,73.06999969482422,2337100.0,68.66000366210938,68.66000366210938,69.4800033569336,66.20999908447266,3008000.0,319.3900146484375,319.3900146484375,321.5799865722656,306.75,4159700.0,58.39400100708008,58.39400100708008,59.34000015258789,58.029998779296875,5421000.0,35.20000076293945,35.20000076293945,36.56999969482422,34.52000045776367,13816000.0,248.8800048828125,248.8800048828125,256.55999755859375,236.52000427246094,621742.0,50.502498626708984,50.502498626708984,51.977500915527344,50.23500061035156,4435200.0,27.06999969482422,27.06999969482422,28.290000915527344,25.75,15203900.0,209.9056396484375,222.7100067138672,226.75,221.24000549316406,45982400.0,14.029999732971191,14.029999732971191,14.59000015258789,13.890000343322754,87800.0,550.5999755859375,550.5999755859375,553.2999877929688,507.1000061035156,7673140.0,51.38999938964844,51.38999938964844,52.29999923706055,48.119998931884766,11242800.0,5.048281192779541,5.619999885559082,5.659999847412109,5.579999923706055,12154900.0,16.139999389648438,16.139999389648438,16.68000030517578,15.869000434875488,9805400.0,21.06999969482422,21.06999969482422,21.399999618530273,20.559999465942383,29114000.0,44.38999938964844,44.38999938964844,45.58000183105469,42.74399948120117,14785600.0,388.3249206542969,399.69000244140625,400.7300109863281,395.1400146484375,54447100.0,129.36000061035156,129.36000061035156,129.89999389648438,121.05000305175781,17703000.0,37.369998931884766,37.369998931884766,38.060001373291016,33.66699981689453,16308300.0,119.7699966430664,119.7699966430664,122.25,113.5999984741211,13923900.0,364.7799987792969,364.7799987792969,378.1050109863281,356.70098876953125,3126500.0,18.43000030517578,18.43000030517578,18.690000534057617,17.8700008392334,23366900.0,435.6205749511719,464.6000061035156,466.55999755859375,461.7300109863281,86268800.0,170.3300018310547,170.3300018310547,186.60000610351562,165.07000732421875,8491200.0,212.50999450683594,212.50999450683594,217.41200256347656,201.7209930419922,3665100.0,22.959999084472656,22.959999084472656,25.690000534057617,21.709999084472656,0
2021-11-30,126.68000030517578,126.68000030517578,135.49000549316406,124.3499984741211,11220000.0,36.959999084472656,36.959999084472656,38.77000045776367,35.79999923706055,2838900.0,339.3999938964844,339.3999938964844,370.5,327.5,4135480.0,103.9576416015625,105.69000244140625,108.87999725341797,103.7300033569336,9609200.0,9.520000457763672,9.520000457763672,9.890000343322754,9.319999694824219,7618900.0,70.26000213623047,70.26000213623047,74.58000183105469,69.5199966430664,4092500.0,68.26000213623047,68.26000213623047,69.08999633789062,65.8499984741211,4887700.0,315.0,315.0,331.70001220703125,310.9800109863281,7168400.0,56.08399963378906,56.08399963378906,58.70399856567383,55.507999420166016,11482000.0,34.54999923706055,34.54999923706055,35.27000045776367,33.33000183105469,15837500.0,235.44000244140625,235.44000244140625,251.63999938964844,227.63999938964844,631367.0,49.0525016784668,49.0525016784668,50.98749923706055,47.0,6895600.0,25.940000534057617,25.940000534057617,27.559999465942383,25.809999465942383,22291000.0,205.6266632080078,218.1699981689453,221.86000061035156,215.8800048828125,64908400.0,14.029999732971191,14.029999732971191,14.100000381469727,13.649999618530273,124500.0,529.7999877929688,529.7999877929688,567.0,516.0,9234160.0,51.06999969482422,51.06999969482422,54.93000030517578,49.09000015258789,14540700.0,5.030316352844238,5.599999904632568,5.630000114440918,5.480000019073486,34600400.0,15.84000015258789,15.84000015258789,16.459999084472656,15.3100004196167,13148900.0,20.649999618530273,20.649999618530273,21.25,20.110000610351562,38196400.0,44.0,44.0,46.130001068115234,42.5,17337100.0,382.6218566894531,393.82000732421875,401.19000244140625,391.75,81332700.0,126.0999984741211,126.0999984741211,137.7100067138672,124.9749984741211,37000900.0,37.369998931884766,37.369998931884766,40.08000183105469,35.507999420166016,22146600.0,119.76000213623047,119.76000213623047,121.48999786376953,114.0999984741211,20204900.0,340.1499938964844,340.1499938964844,367.7460021972656,337.4549865722656,5545400.0,17.200000762939453,17.200000762939453,18.540000915527344,17.1299991607666,67190100.0,427.14447021484375,455.55999755859375,464.0299987792969,455.29998779296875,148559600.0,172.38999938964844,172.38999938964844,174.22000122070312,165.9600067138672,6051900.0,204.88999938964844,204.88999938964844,220.2100067138672,204.14999389648438,4677500.0,27.190000534057617,27.190000534057617,28.559999465942383,23.709999084472656,0
2021-12-01,116.56999969482422,116.56999969482422,132.16000366210938,114.69000244140625,9183600.0,33.83000183105469,33.83000183105469,38.150001525878906,33.72999954223633,4677500.0,285.70001220703125,285.70001220703125,349.3999938964844,268.5,6329610.0,96.98384857177734,98.5999984741211,106.9800033569336,98.52999877929688,11327800.0,8.880000114440918,8.880000114440918,9.6899995803833,8.829999923706055,12120300.0,66.26000213623047,66.26000213623047,72.2300033569336,66.20999908447266,3215900.0,66.5,66.5,69.37999725341797,65.31999969482422,6923000.0,294.5,294.5,323.0,293.70001220703125,4267500.0,53.30799865722656,53.30799865722656,57.25,53.097999572753906,12181500.0,31.239999771118164,31.239999771118164,34.970001220703125,31.139999389648438,21487800.0,213.36000061035156,213.36000061035156,238.42799377441406,212.39999389648438,875142.0,44.959999084472656,44.959999084472656,50.02750015258789,44.252498626708984,9406000.0,23.93000030517578,23.93000030517578,26.389999389648438,23.889999389648438,37588000.0,200.9989471435547,213.25999450683594,224.2100067138672,213.14999389648438,69120100.0,13.229999542236328,13.229999542236328,14.220000267028809,12.899999618530273,176900.0,511.3999938964844,511.3999938964844,562.4000244140625,509.5,7865410.0,50.790000915527344,50.790000915527344,57.70000076293945,49.810001373291016,18641100.0,4.994384288787842,5.559999942779541,5.769999980926514,5.559999942779541,25094700.0,14.470000267028809,14.470000267028809,16.139999389648438,14.430000305175781,13041300.0,19.3799991607666,19.3799991607666,20.889999389648438,19.290000915527344,48283700.0,42.25,42.25,45.7599983215332,42.189998626708984,12842700.0,376.1123352050781,387.1199951171875,400.4800109863281,386.6400146484375,77766500.0,113.41000366210938,113.41000366210938,130.74000549316406,111.0,35002100.0,35.599998474121094,35.599998474121094,40.95000076293945,35.18000030517578,22530900.0,115.69000244140625,115.69000244140625,126.75,113.0999984741211,13289700.0,311.0,311.0,347.69000244140625,305.6099853515625,6781200.0,16.389999389648438,16.389999389648438,17.90999984741211,16.229999542236328,34471500.0,422.4000549316406,450.5,464.6700134277344,450.2900085449219,131939200.0,151.67999267578125,151.67999267578125,176.77000427246094,151.00799560546875,9130000.0,179.64999389648438,179.64999389648438,209.02999877929688,176.00399780273438,6290500.0,31.1200008392334,31.1200008392334,32.61000061035156,22.3799991607666,0
2021-12-02,113.75,113.75,119.98999786376953,111.27999877929688,9494100.0,30.040000915527344,30.040000915527344,32.0,27.520000457763672,19220900.0,302.79998779296875,302.79998779296875,312.20001220703125,270.1000061035156,5490130.0,97.39696502685547,99.0199966430664,101.12000274658203,96.47000122070312,14404700.0,9.279999732971191,9.279999732971191,9.380000114440918,8.819999694824219,10937600.0,67.36000061035156,67.36000061035156,68.4800033569336,64.77999877929688,3054200.0,66.0,66.0,66.3499984741211,62.81999969482422,4534800.0,284.7099914550781,284.7099914550781,305.32000732421875,283.82000732421875,4625100.0,53.130001068115234,53.130001068115234,54.07400131225586,51.59600067138672,11751500.0,31.299999237060547,31.299999237060547,32.54999923706055,30.40999984741211,27871000.0,218.39999389648438,218.39999389648438,225.36000061035156,208.32000732421875,615300.0,45.38999938964844,45.38999938964844,46.85749816894531,43.26750183105469,8348400.0,24.200000762939453,24.200000762939453,24.290000915527344,23.34000015258789,14035700.0,206.6068572998047,219.2100067138672,219.94000244140625,213.82000732421875,64315700.0,13.350000381469727,13.350000381469727,13.539999961853027,12.850000381469727,191300.0,484.1000061035156,484.1000061035156,518.4000244140625,460.20001220703125,7716850.0,49.06999969482422,49.06999969482422,52.939998626708984,47.04999923706055,13241200.0,5.156073570251465,5.739999771118164,5.789999961853027,5.579999923706055,37630500.0,14.550000190734863,14.550000190734863,14.949999809265137,14.170000076293945,16106800.0,19.690000534057617,19.690000534057617,19.90999984741211,19.059999465942383,45802900.0,44.45000076293945,44.45000076293945,46.25,43.40999984741211,17120800.0,378.8230285644531,389.9100036621094,391.739990234375,384.3399963378906,84416600.0,116.91999816894531,116.91999816894531,119.91000366210938,113.22000122070312,18703700.0,32.970001220703125,32.970001220703125,36.57099914550781,31.610000610351562,19444900.0,110.7699966430664,110.7699966430664,118.44999694824219,107.75,10835500.0,360.2799987792969,360.2799987792969,361.5989990234375,328.6099853515625,15083100.0,16.43000030517578,16.43000030517578,16.625,15.960000038146973,27033800.0,428.8696594238281,457.3999938964844,459.07000732421875,450.30999755859375,127637800.0,152.33999633789062,152.33999633789062,158.77000427246094,147.0,6227700.0,177.0,177.0,185.0,159.66000366210938,10661300.0,27.950000762939453,27.950000762939453,30.68000030517578,27.149999618530273,0
