date,y,pred_base,pred_aug,base_loss,aug_loss
2022-04-08,-8.588259773367655,-8.745287530782836,-10.407946283208934,0.024657716598840806,3.3112589940983366
2022-04-11,-8.868222481009985,-8.862474743931166,-10.618367837989014,3.303648152722865e-05,3.063008770555254
2022-04-12,-8.868222481009985,-9.0715606040219,-10.899752577715208,0.041346392270009,4.127114533819134
2022-04-13,-7.333118742627122,-8.855807140055695,-10.609539065182606,2.3185799556635964,10.734930130054579
2022-04-14,-6.6876574590258455,-8.728930913623012,-10.082526385986448,4.16679731644305,11.52513503124263
2022-04-18,-6.724993493565608,-8.818801638761192,-10.221636271547588,4.384032548887371,12.226510716813536
2022-04-19,-6.1074407598625,-8.524283548321142,-10.120635146369096,5.841129064124545,16.10572918388806
2022-04-20,-6.099685126258489,-8.096863721507015,-9.317015965404186,3.9887223413188755,10.351217728517957
2022-04-21,-6.359151633573096,-8.191181312443462,-9.298545943863411,3.356332744261855,8.640038911367078
2022-04-22,-6.264963286404486,-8.698866224787096,-9.790797632837243,5.923883513467506,12.431507838484912
2022-04-25,-6.264963286404486,-8.755602479692747,-9.760108920051376,6.203283591143603,12.216043000400923
2022-04-26,-7.040063859132402,-8.694679082400768,-9.547241268187536,2.7377515370714254,6.285938560476415
2022-04-27,-7.060047179411852,-9.301873620759698,-10.364465075411218,5.025785793126351,10.919177631400878
2022-04-28,-5.962481436888417,-9.373043715434374,-10.453744023727149,11.631935055840588,20.17143962393733
2022-04-29,-6.216391699672748,-8.917734714378406,-9.955780470209653,7.297254083099055,13.983028377217508
2022-05-02,-5.561449462643768,-8.82543139737314,-10.175814355084286,10.653578070239696,21.292363360587593
2022-05-03,-5.561449462643768,-8.79498118376085,-9.878013175598312,10.455727391470397,18.632722287995918
2022-05-04,-5.40876390011236,-8.310073692045126,-9.2763550423964,8.41759850876495,14.958261243873963
2022-05-05,-5.891658821413942,-7.94241034265077,-8.818771190930518,4.205581801855164,8.567986823776943
2022-05-06,-5.999200372767289,-8.785869051426255,-9.881036550005007,7.765522324618908,15.068652106911538
2022-05-09,-7.328032309243586,-8.55370088889171,-9.209899888325122,1.5022634671366495,3.541425585198202
2022-05-10,-7.328032309243586,-8.712070780474665,-9.017867522026673,1.9155624898476633,2.855543046361663
2022-05-11,-6.649045115050663,-8.889093977447065,-8.993505545387375,5.017818905923411,5.4964947094146
2022-05-12,-6.649045115050663,-9.483338888240512,-9.556016310950863,8.033221192742749,8.450481533793436
2022-05-13,-6.6440272896426515,-8.884267972245805,-8.918776113963613,5.018678315990243,5.174482213749596
2022-05-16,-6.661771779354893,-8.425447943339462,-8.443779400782145,3.110553611407322,3.175551162824809
2022-05-17,-6.5012028158628015,-7.869682958978666,-8.09000802177913,1.872737902102418,2.524301982346829
2022-05-18,-8.380613859999295,-7.69515183898942,-7.754323887570253,0.46985818224694226,0.39223912956517026
2022-05-19,-8.380613859999295,-7.775486126276588,-7.79736760235883,0.3661795741203794,0.34017619705160806
2022-05-20,-8.409445007119157,-7.927553729011761,-7.9427568529529715,0.23221920391597953,0.21779783323904098
2022-05-23,-7.878301113668117,-8.267289447700156,-8.260418037688648,0.151311924013021,0.14601334362291235
2022-05-24,-8.576880603062511,-8.243507902955947,-8.173322978688905,0.1111373571763408,0.16285875619006873
2022-05-25,-8.576880603062511,-8.833281995940094,-8.797609326468399,0.06574167426956479,0.04872116933639277
2022-05-26,-8.216134254770491,-8.310762554680432,-8.275670408137007,0.008954515143845663,0.0035445535576812573
2022-05-27,-8.216134254770491,-8.280562961975715,-8.143023019986028,0.004151058312136437,0.005345252651708859
2022-05-31,-9.078128010621601,-8.13809728098925,-8.096470520275382,0.8836577726531304,0.963651428352837
2022-06-01,-8.033567725798992,-8.31572713431411,-8.41678288845814,0.07961393181360162,0.14685386089187744
2022-06-02,-7.177980649606557,-7.96558197955727,-8.094062972462769,0.6203158549401325,0.8392068222496335
2022-06-03,-6.544638389042067,-8.012092125447323,-8.164133726766703,2.1534204684897458,2.622765148911834
2022-06-06,-5.585149034939193,-8.410741393997968,-8.55553532691701,7.983972179571333,8.823194723569722
2022-06-07,-5.578953961760628,-8.618821565851583,-8.765086459356848,9.240795050401683,10.151440292238727
2022-06-08,-5.645333104400291,-8.526630303642207,-8.572465677612158,8.30187355035931,8.568105101157924
2022-06-09,-5.231749670848691,-8.57679429101184,-8.603952632340405,11.189323510882426,11.371752813493488
2022-06-10,-5.384371208305538,-9.233980000049819,-9.205623631481604,14.81948784947486,14.601970081628957
2022-06-13,-6.086946161981767,-9.363690670614224,-9.309284773301588,10.737054574852962,10.383466126002553
2022-06-14,-6.095651505092166,-9.75599541976391,-9.587889672085408,13.398117573674465,12.195727415004324
2022-06-15,-6.095651505092166,-9.867925922101353,-9.727571529871692,14.230054277222006,13.19084306639452
2022-06-16,-12.526874649731527,-9.474934613522095,-9.353467932279864,9.31433798461803,10.070510194367335
2022-06-17,-12.526874649731527,-9.482726212956216,-9.391494740290334,9.26683970512157,9.830607176527463
2022-06-21,-7.921172663796288,-8.982476772415625,-8.809730937450068,1.1263664109722862,0.7895358056785863
2022-06-22,-7.676935119437003,-8.415850744908377,-8.28957752237522,0.5459963015657529,0.37533071387791284
2022-06-23,-7.552902799870155,-8.337290799446219,-8.2247035105902,0.6152645338789399,0.45131619492395725
2022-06-24,-7.552902799870155,-8.453171318217448,-8.236474566487281,0.8104834051272313,0.4672703601160597
2022-06-27,-7.552902799870155,-7.721633047202896,-7.448621527653044,0.028469896364967953,0.010874583735219098
2022-06-28,-8.419627837609323,-7.9299820261764316,-7.502791173890399,0.23975302065377424,0.8405894679392462
