date,y,pred_base,pred_aug,base_loss,aug_loss
2022-04-08,-5.146581382876107,-4.800057709462849,-4.705705660418396,0.12007865623581826,0.19437140265260833
2022-04-11,-4.910749335945079,-4.736615305320176,-4.632337869329616,0.03032266062167468,0.07751294474297302
2022-04-12,-4.413755984051439,-4.615933035667572,-4.517908726730869,0.04087556020019267,0.010847793807647554
2022-04-13,-4.18317235073201,-4.72412211864008,-4.629404781050278,0.2926266513997947,0.1991233818677474
2022-04-14,-4.352300633180388,-5.0532206920767795,-4.975892792603177,0.49128892896332127,0.3888671812935772
2022-04-18,-4.357368652976333,-4.917511675206912,-4.829425139756569,0.31376020535360716,0.22283732671129905
2022-04-19,-4.076076461404523,-4.941267615918988,-4.836533075436906,0.7485557338500721,0.5782942618255963
2022-04-20,-4.378855047601534,-5.0591517948333635,-4.96941200172623,0.4628036642942078,0.3487575160650383
2022-04-21,-4.724092743521789,-4.915577743691932,-4.8248969059820235,0.03666650529015972,0.010161479169309394
2022-04-22,-4.362209614236644,-4.720095081005172,-4.627097030219,0.12808200732412736,0.0701653431458097
2022-04-25,-4.113813020866307,-4.566270143781055,-4.4742505016373215,0.20471744807629103,0.12991517754455525
2022-04-26,-4.541936100082294,-4.639893057068807,-4.552655875896223,0.009595565422057573,0.00011491359350088811
2022-04-27,-4.3517371768439155,-4.313388891403313,-4.214355225866774,0.0014705909962339455,0.01887380045428582
2022-04-28,-3.6748472754246904,-4.455345521686663,-4.356190630836613,0.609177512418015,0.46422876796397744
2022-04-29,-3.5838983006678538,-4.543607369869513,-4.437505139821373,0.921041497507916,0.728644635849662
2022-05-02,-3.1104905697585084,-4.448847922371258,-4.325005947747129,1.7912004032926085,1.4750476033708415
2022-05-03,-2.9234565795422944,-4.562248318970323,-4.454068512725486,2.6856383652175446,2.342772890002788
2022-05-04,-2.569723351333619,-4.626457952190713,-4.530262803945722,4.230157218362791,3.843714945248565
2022-05-05,-2.611786035412266,-4.820453999768356,-4.7395038559020986,4.8782141767728735,4.527183123630003
2022-05-06,-2.4433714220818215,-4.37820473713515,-4.279561253100811,3.7435799570402515,3.3715930955375444
2022-05-09,-2.6605887309976666,-4.385176131660622,-4.31230804199369,2.9742017025254106,2.7281766823171787
2022-05-10,-2.7446254368684593,-3.9945567438581935,-3.9404006100609745,1.5623282721930651,1.42987826482359
2022-05-11,-3.1921734400683905,-4.018115247572645,-3.970089356852202,0.6821798693833948,0.6051531735855982
2022-05-12,-3.441114433475455,-3.7782069435217895,-3.737735816099797,0.11363136032933824,0.08798424462997631
2022-05-13,-4.36100683984484,-3.926512179648603,-3.8889330682904686,0.1887856097390432,0.22285364578956848
2022-05-16,-4.686170986684361,-4.1911961258698485,-4.159998642142755,0.24500011283834566,0.2768573361604103
2022-05-17,-4.172564024423844,-4.2064979801261755,-4.145581982216924,0.0011515133496078106,0.0007280306016560134
2022-05-18,-4.0300024720662675,-4.404749241512496,-4.352505831414933,0.14043514121038475,0.1040084167911746
2022-05-19,-3.993680469101559,-4.32750655434167,-4.270267914520365,0.11143985518673795,0.07650061496330098
2022-05-20,-3.801094326702754,-4.391425715518016,-4.343270378406177,0.3484911486205562,0.29395487104071266
2022-05-23,-3.7557894531481573,-4.3733158578144105,-4.3496864461418685,0.38133886046002907,0.3527136382869723
2022-05-24,-3.960139669546517,-4.39366539100239,-4.371933457373922,0.18794455116383496,0.1695741236932418
2022-05-25,-3.921776880901667,-4.0364235400680695,-4.0209004238983255,0.013143856458017234,0.009825476776210382
2022-05-26,-3.8262911337861953,-4.156952973483138,-4.133799981369665,0.10933725223176666,0.09456169134211376
2022-05-27,-4.099339702642111,-4.209223676695008,-4.196712967377385,0.012074487753657732,0.009481552685205728
2022-05-31,-4.196712837128857,-4.40408331317089,-4.368443224611754,0.04300251433389955,0.02949132598502611
2022-06-01,-4.647516741220616,-4.380173704364566,-4.322799600360658,0.07147229935541537,0.10544122156826585
2022-06-02,-4.577286662868402,-4.317047528315761,-4.249523182535437,0.0677244071527073,0.10742889903997763
2022-06-03,-4.594328674533319,-4.323131267937995,-4.251439557619234,0.07354803334402923,0.11757294649812111
2022-06-06,-4.028729554607136,-4.254995138682867,-4.188914431112995,0.051196114537131514,0.025659194661197048
2022-06-07,-4.026727434129347,-4.227416920697722,-4.156725394081481,0.040276270019078166,0.016899469591716672
2022-06-08,-3.8456519584077733,-4.314392136974693,-4.251960671522419,0.21971735500294748,0.1650867703528798
2022-06-09,-3.798037827275992,-4.384898676331133,-4.314602475350584,0.34440565615372104,0.26683903564042666
2022-06-10,-3.820670368517591,-4.278501140609188,-4.234005770393463,0.2096090158739877,0.17084615444388837
2022-06-13,-4.0763306817100835,-4.235524903948474,-4.215794079658368,0.02534280039408611,0.019450039367281485
2022-06-14,-4.070119647809575,-4.162950529687455,-4.178259369825392,0.008617572630224954,0.01169419947765825
2022-06-15,-3.8618119592397306,-4.253127761888242,-4.247563698741378,0.15312805740244897,0.14880440452854685
2022-06-16,-4.155533875444378,-4.46299946848122,-4.436278696386011,0.09453509090149718,0.0788176544855497
2022-06-17,-4.248589332170591,-4.39208793664766,-4.368763903321524,0.02059184948686615,0.014441927551310497
2022-06-21,-4.054077552846662,-4.598464566070288,-4.5857894305640485,0.29635722016654054,0.28271752090574886
2022-06-22,-3.9652582299264374,-4.634913692447007,-4.6171408052869465,0.44843843848363846,0.42495089205864983
2022-06-23,-4.346226665767815,-4.647669385631902,-4.6277726115089335,0.09086771335905856,0.07926811956326095
2022-06-24,-4.491010910491839,-4.7202227664378364,-4.733508359432992,0.052538074906208494,0.058805012742967046
2022-06-27,-3.8430102209306516,-4.914260344320844,-4.934294931393419,1.1475768268635032,1.1909023192898056
2022-06-28,-4.101442026146265,-5.0239547583974336,-5.067794100714933,0.8510297411655159,0.933836332023169
2022-06-29,-3.8391143514204673,-4.7898759644496565,-4.823262731842075,0.9039476448098657,0.9685480346864728
2022-06-30,-3.910697968638186,-4.752046796878737,-4.781334192727678,0.7078678507817486,0.7580074346968074
2022-07-01,-3.625558463335288,-4.603193194864285,-4.63816703141943,0.9557696682917732,1.0253761121574159
2022-07-05,-4.215126133617279,-4.629845151593532,-4.682945106120883,0.17199186387118784,0.21885459103432794
2022-07-06,-4.212688522875171,-4.779868976991656,-4.855370341094334,0.3216936675317825,0.4130399194694895
2022-07-07,-4.811384383945508,-4.8146697206455755,-4.8523416675388775,1.0793437232812442e-05,0.0016774990793477196
2022-07-08,-4.635022356596216,-4.979746262699106,-5.02167351787083,0.11883457143883393,0.14949912051500736
2022-07-11,-5.388136495167649,-5.094121025650377,-5.125260279221107,0.08644509631546195,0.06910390491037338
2022-07-12,-4.5797178736238555,-4.801602191787067,-4.829508919397685,0.04923265064675328,0.06239556654878327
2022-07-13,-4.269929947945163,-4.6769118255277595,-4.719160783980455,0.16563424868065585,0.20180834404496792
2022-07-14,-4.24691072549036,-4.7326284289692735,-4.783199815652664,0.23592168747282977,0.28760598822711214
2022-07-15,-3.865196869421274,-4.751140695882456,-4.818500460424368,0.7848964636446807,0.9087877366193944
2022-07-18,-3.9022400518249483,-4.87273625528127,-4.948005593039709,0.9418628809231335,1.0936255671922017
2022-07-19,-3.8119778305583454,-4.858396868336497,-4.924280475130763,1.0949928026245523,1.2372171731227934
2022-07-20,-3.6615570832962447,-4.886838907622735,-4.95327096593356,1.5013155490248526,1.668524754597967
2022-07-21,-3.661058974238483,-5.038932005433683,-5.143164052119355,1.8985340900950483,2.196635461880265
2022-07-22,-4.039625783358641,-5.043796887736491,-5.136573672158775,1.0083596068674305,1.2032946707430712
2022-07-25,-4.10491124297691,-4.882354357508346,-4.944623116347166,0.6044177963323392,0.7051160302789841
2022-07-26,-4.4307244429614725,-4.777462136333046,-4.829081872065308,0.12022702800463937,0.15868864132221763
2022-07-27,-4.711200111755235,-4.504558245849026,-4.52500312597688,0.04270086074519976,0.034669317512944844
2022-07-28,-4.754312224227622,-4.6729234683352745,-4.691494154011285,0.006624129585704113,0.0039461099457046185
2022-07-29,-4.137403651692838,-4.737345180052011,-4.758698734969681,0.35992983744994,0.38600758050397943
2022-08-01,-4.052359177940117,-4.918386854417684,-4.918727231119692,0.7500039364251337,0.7505936035701669
2022-08-02,-3.9857648386141844,-4.813591774993173,-4.823860451207044,0.6852974365946226,0.7024042558474006
2022-08-03,-3.874945434824764,-4.896371876746291,-4.895449618426557,1.0433119762564702,1.0414287887487623
2022-08-04,-3.8741107333983824,-5.077753550629538,-5.056995933325016,1.4487560314721528,1.3992173962054721
2022-08-05,-4.166831085548847,-5.050860788021574,-4.990788949235976,0.7815085148540183,0.6789065611318574
2022-08-08,-4.236205127455682,-5.0636185771703826,-5.006557861291085,0.6846130167687821,0.5934433345276793
2022-08-09,-4.487871900821603,-5.060176581931712,-4.9690678884622015,0.3275326480205432,0.23154957852141075
2022-08-10,-4.8045488811465455,-4.795490568571148,-4.685802494931107,8.205302671359781e-05,0.014100704239226197
2022-08-11,-4.703260643673236,-5.032390795924151,-4.924845282114371,0.10832665712071057,0.049099751993088754
