date,views
2020-01-01,317.0
2020-01-02,461.0
2020-01-03,436.0
2020-01-04,607.0
2020-01-05,438.0
2020-01-06,445.0
2020-01-07,469.0
2020-01-08,461.0
2020-01-09,466.0
2020-01-10,463.0
2020-01-11,382.0
2020-01-12,487.0
2020-01-13,470.0
2020-01-14,509.0
2020-01-15,520.0
2020-01-16,481.0
2020-01-17,431.0
2020-01-18,352.0
2020-01-19,345.0
2020-01-20,490.0
2020-01-21,466.0
2020-01-22,518.0
2020-01-23,471.0
2020-01-24,372.0
2020-01-25,278.0
2020-01-26,361.0
2020-01-27,482.0
2020-01-28,544.0
2020-01-29,476.0
2020-01-30,485.0
2020-01-31,376.0
2020-02-01,401.0
2020-02-02,383.0
2020-02-03,409.0
2020-02-04,517.0
2020-02-05,483.0
2020-02-06,434.0
2020-02-07,377.0
2020-02-08,317.0
2020-02-09,389.0
2020-02-10,459.0
2020-02-11,624.0
2020-02-12,543.0
2020-02-13,468.0
2020-02-14,365.0
2020-02-15,330.0
2020-02-16,412.0
2020-02-17,513.0
2020-02-18,527.0
2020-02-19,562.0
2020-02-20,535.0
2020-02-21,434.0
2020-02-22,387.0
2020-02-23,453.0
2020-02-24,624.0
2020-02-25,557.0
2020-02-26,734.0
2020-02-27,694.0
2020-02-28,858.0
2020-02-29,577.0
2020-03-01,549.0
2020-03-02,626.0
2020-03-03,626.0
2020-03-04,555.0
2020-03-05,642.0
2020-03-06,569.0
2020-03-07,464.0
2020-03-08,521.0
2020-03-09,1393.0
2020-03-10,1091.0
2020-03-11,943.0
2020-03-12,1561.0
2020-03-13,1459.0
2020-03-14,876.0
2020-03-15,872.0
2020-03-16,1463.0
2020-03-17,1317.0
2020-03-18,1295.0
2020-03-19,1260.0
2020-03-20,1034.0
2020-03-21,886.0
2020-03-22,919.0
2020-03-23,1194.0
2020-03-24,1314.0
2020-03-25,1043.0
2020-03-26,1088.0
2020-03-27,950.0
2020-03-28,892.0
2020-03-29,989.0
2020-03-30,924.0
2020-03-31,969.0
2020-04-01,1011.0
2020-04-02,1097.0
2020-04-03,1003.0
2020-04-04,953.0
2020-04-05,950.0
2020-04-06,939.0
2020-04-07,880.0
2020-04-08,792.0
2020-04-09,1359.0
2020-04-10,955.0
2020-04-11,738.0
2020-04-12,688.0
2020-04-13,903.0
2020-04-14,948.0
2020-04-15,938.0
2020-04-16,918.0
2020-04-17,850.0
2020-04-18,794.0
2020-04-19,723.0
2020-04-20,840.0
2020-04-21,989.0
2020-04-22,875.0
2020-04-23,882.0
2020-04-24,793.0
2020-04-25,730.0
2020-04-26,737.0
2020-04-27,787.0
2020-04-28,867.0
2020-04-29,774.0
2020-04-30,822.0
