date,y,pred_base,pred_aug,base_loss,aug_loss
2022-05-04,-0.11017876248362057,-0.17186027333731968,-0.20318594663144363,0.0038046087811950007,0.008650336303107067
2022-05-05,-0.13725950209037663,-0.15850037270805878,-0.18121314276196465,0.0004511745845971129,0.0019319225282870768
2022-05-06,-0.15513635090288602,-0.21076809373057484,-0.2444253370084024,0.0030948908100461065,0.007972523039751099
2022-05-09,-0.12921132409861968,-0.14814036045072324,-0.16999803703395505,0.00035830841721925773,0.0016635559520694534
2022-05-10,-0.09940235206905612,0.04607382123295822,0.019672615171138996,0.02116331699859771,0.01417884782325354
2022-05-11,-0.08450158944522457,0.10887217111783426,0.08376408226216198,0.0373934112742992,0.028313336275137983
2022-05-12,-0.028062952259610086,0.1986562328809386,0.1622751870574265,0.05140158891079439,0.03622860727867162
2022-05-13,0.02519478456856561,0.09901272579748538,0.07465883076519197,0.005449088447276253,0.002446691866141987
2022-05-16,0.05489303420973002,0.015228506626111638,0.0010009106132148338,0.0015732747484316235,0.0029043609857420686
2022-05-17,0.05834112307340433,-0.1399746718210489,-0.15698740207251477,0.03932915450461884,0.04636637374151672
2022-05-18,0.06699726132051964,-0.10024025244777493,-0.10777587861775867,0.027968386011400517,0.030545650443885013
2022-05-19,0.09646747132356737,-0.21212843312088797,-0.21819642448589846,0.0952314322398914,0.09901336732599038
2022-05-20,0.11268397951085873,-0.2548940711779402,-0.2653670581971109,0.13511362334817725,0.1429225871120727
2022-05-23,0.08268055623738135,-0.08556688265409923,-0.09935484154039781,0.028307200693542492,0.033136886044114286
2022-05-24,0.04793776398224381,-0.04376956512974317,-0.05055484623224288,0.008410234212854294,0.009700794266862807
2022-05-25,0.05682330676582836,0.011037660378929448,0.0003017067971577414,0.00209632541506615,0.003194691263018427
2022-05-26,0.10248531397373384,-0.06302774747139131,-0.06559431255567166,0.027394573508937772,0.028250760854264433
2022-05-27,0.15397922138005526,0.08065262955495003,0.08843836593186155,0.005376789068685589,0.0042956037328810235
2022-05-31,0.21385323141178603,0.06653521582055785,0.07384573865023686,0.021702597717737346,0.019602098029375244
2022-06-01,0.24610778970020775,0.00830980836030118,0.003940398951006063,0.05654787992933455,0.05864504514227653
2022-06-02,0.2734000782273007,0.05933839845731753,0.05618369358967787,0.04582240274594683,0.047182957755039716
2022-06-03,0.2825892699214876,0.07058463152277714,0.07024187644927485,0.04494596670256797,0.045091415514442734
2022-06-06,0.2793567708505371,0.09075913366020816,0.08821871532504133,0.035569068753774954,0.03653375627006751
2022-06-07,0.28142487305663266,0.10932055969251381,0.10417421329017351,0.02961989467853482,0.03141779638764506
2022-06-08,0.2904409247608335,0.11841590692242757,0.11588401905039686,0.02959260676230388,0.030470113331202267
2022-06-09,0.28971226666340755,0.08705987848823761,0.08431703888548986,0.04106799043309976,0.04218719959394269
2022-06-10,0.2577802148934687,0.17903685830030863,0.17707577394080665,0.0062005162075575646,0.006513206789481715
2022-06-13,0.24033972057594966,0.08136698518879497,0.07904584762541295,0.0252723305964743,0.026015713451383878
2022-06-14,0.21237695231044285,0.17738645442233947,0.17633165405922865,0.001224334942457367,0.0012992635260189848
2022-06-15,0.1715703704915832,0.19188647486183083,0.18925075079672163,0.00041274409678279526,0.00031259584773432717
2022-06-16,0.13752380776299944,0.1305011469975369,0.12666097968187817,4.9317764226766914e-05,0.00011800103391999676
2022-06-17,0.12329429221275845,0.16992919517042326,0.16560585831669006,0.0021748141738708146,0.0017902686261673743
2022-06-21,0.12720056868520757,0.0642719094226773,0.06155356845563098,0.0039600161565796375,0.004309528639142029
2022-06-22,0.1385642010858703,0.06204959915287003,0.06396419155990019,0.0058544843089654896,0.0055651614212748335
2022-06-23,0.14192416520373285,0.08349307662853159,0.08483110829695753,0.003414192112083016,0.0032596171469602858
2022-06-24,0.18298775857261873,0.11465094913207928,0.11781716528536751,0.0046699195245126016,0.004247206229412314
2022-06-27,0.2485626202282738,0.09242230653858743,0.0984252244451322,0.02437979755911366,0.02254123761254371
2022-06-28,0.27867840841103586,0.17307101484187798,0.18028482593097456,0.01115292157647101,0.009681297073260627
2022-06-29,0.26304531226997696,0.1676239941994085,0.171471280607676,0.009105227942324597,0.008385803274888099
2022-06-30,0.20712916645907598,0.1323051688210657,0.13500084352741928,0.005598630622532969,0.005202494968933352
2022-07-01,0.13574683864262127,0.08808451188669011,0.08881080154154614,0.002271697391789151,0.0022029915787535014
2022-07-05,0.06833911345637134,0.03798394760284929,0.038392069069764556,0.0009214360939948309,0.0008968254674933967
2022-07-06,0.027931673989957773,0.07172610612657715,0.07536678612582237,0.00191795228616896,0.002250089863342049
2022-07-07,-0.016307384962260585,-0.011818271255773671,-0.010114267646515906,2.0152141869768676e-05,3.835470208657657e-05
2022-07-08,-0.014073956141032795,0.002012053164636096,0.005848759046442303,0.00025875969538206617,0.00039691458044125095
2022-07-11,-0.029582190224484606,-0.02471523989231164,-0.021863670574655075,2.368720553583853e-05,5.957554558480458e-05
2022-07-12,-0.07023414840506348,-0.02677332453898132,-0.0260299671796575,0.0018888432111186166,0.0019540096378085348
2022-07-13,-0.10632677941215007,-0.03512869126997073,-0.03377018010171462,0.005069167755101539,0.005264460103495083
2022-07-14,-0.12341361954431918,-0.016748029875844644,-0.014329465990780665,0.011377548019323381,0.011899352556491969
2022-07-15,-0.15708297796787818,0.11254083478221111,0.11526651442074703,0.07269700040189521,0.07417424600434182
2022-07-18,-0.17393971530487562,0.11748093812195268,0.12271192913203505,0.08492599724371959,0.08800219814712328
2022-07-19,-0.16427684033548218,0.05102763911896541,0.05605331535274345,0.04635601887315064,0.04854537750559774
2022-07-20,-0.1695005136758745,0.07345538245481695,0.0795347849845996,0.05902756746466733,0.062018579978911526
2022-07-21,-0.16032993588551037,0.09004712581729274,0.10137117387296836,0.06268867302692928,0.06848747084881932
2022-07-22,-0.15125310933220248,0.06353927388559233,0.07440894637714807,0.04613576788838002,0.05092336338697003
2022-07-25,-0.17281790753398596,0.029230516921204222,0.034713684170393805,0.04082356582482469,0.04306936155535339
2022-07-26,-0.19394028453774226,0.00879599413896931,0.013599876016432616,0.041101998691681255,0.043072918242852684
2022-07-27,-0.22767175150847052,0.014056725249688817,0.014574161564682886,0.05843265647581998,0.0586830824006458
2022-07-28,-0.27107591375575524,0.03603204558029116,0.03532281693523284,0.09431529868755073,0.09388018216904866
2022-07-29,-0.30416409265250977,0.049567736891121386,0.04846603354498136,0.12512620723228451,0.12434800590205851
2022-08-01,-0.32628688199033107,0.08138245535362401,0.08073617993528587,0.16619428861045943,0.1656677729393046
2022-08-02,-0.30254203109953437,0.09971592252910921,0.10113778358415493,0.16181146125750398,0.16295739278305774
2022-08-03,-0.24231803137022112,0.04707754476776914,0.04905202004104767,0.08374979948823932,0.08489650685940543
2022-08-04,-0.17893820129052074,0.0788136940881159,0.07759183460593506,0.06643603957127964,0.0658076593170369
