date,y,pred_base,pred_aug,base_loss,aug_loss
2022-04-08,0.21160306876265977,0.03715545345088313,0.0022408522726807475,0.030431970487965615,0.043832537693596844
2022-04-11,0.2339607885906254,0.014580553701765697,-0.026297634743906603,0.04812768745989126,0.06773444691657649
2022-04-12,0.27440021980551776,-0.06054248766742124,-0.09593319246527929,0.1121866172893028,0.13714683624413215
2022-04-13,0.2552767132111029,-0.041379212587299014,-0.0701056552664953,0.08800473831130697,0.1058736857160915
2022-04-14,0.26586623056223146,0.03722396948417735,0.01986671889437417,0.05227728355088507,0.06051575974082426
2022-04-18,0.17121346299532192,0.04047139377574049,0.01386275469136388,0.01709348866381782,0.024759245403757287
2022-04-19,0.1042255360022395,0.06137327255346413,0.018139980097417574,0.0018363164826832492,0.00741072293544222
2022-04-20,0.08706618307135727,0.04924450096178515,0.018490287317179735,0.001430479637597528,0.004702653478487825
2022-04-21,0.008692682659738438,0.03199254282573913,-0.0012139786179931056,0.0005428834837551857,9.814193767170557e-05
2022-04-22,-0.0020861975539077093,-0.039662492157838306,-0.07331274605554657,0.0014119779161613835,0.005073221211456313
2022-04-25,-0.050160093747877,-0.05468157691597128,-0.08899325474171542,2.04438100393599e-05,0.0015080143927733737
2022-04-26,-0.02664985185005264,0.005385409503521482,-0.02373660574590336,0.0010262579699917998,8.487002863340961e-06
2022-04-27,-0.18020198424388312,-0.0694221737843945,-0.1077409572030531,0.012272166405440224,0.005250600439811899
2022-04-28,-0.17084936754367774,0.009395707245036106,-0.03381524283348614,0.032488286985589046,0.018778351335088345
2022-04-29,-0.2673275885709998,0.00305042612430724,-0.0448077906792682,0.07310427083057566,0.04951506045377708
2022-05-02,-0.30835091292299666,0.02744217568817396,-0.03427384152696447,0.1127569983590295,0.07511824106502574
2022-05-03,-0.4751269838969918,0.03460423879116453,-0.016374448207842757,0.2598259193831628,0.210453889001224
2022-05-04,-0.47423544049597055,0.060950191623263775,0.019984983032971915,0.2864236608268644,0.24425382703312726
2022-05-05,-0.5446228797804267,0.17898955705114938,0.1439547364778253,0.5236149587373317,0.4741391336118965
2022-05-06,-0.5786501765787406,0.22072610856462507,0.16622570496640648,0.6390024452496075,0.55484007890766
2022-05-09,-0.5694777102241062,0.1225713842905731,0.09088500259386628,0.47893194921858756,0.43607891248031205
2022-05-10,-0.4874933063561606,-0.030341169818034308,-0.05280703446836882,0.20898807594137367,0.18895215496770726
2022-05-11,-0.35021280199316607,0.015093934864750386,-0.004803785151168943,0.13344901199377904,0.11930738891575503
2022-05-12,-0.23313631635791765,0.026015905854777796,-0.0015968445011079746,0.06715987427777828,0.05361052702773036
2022-05-13,-0.09631428154058952,0.07316668746415678,0.052606660055493665,0.028723798854787774,0.022177446845864018
2022-05-16,-0.010698516977868167,0.2056574782339706,0.18900311451181973,0.0468099166641052,0.039880741619643105
2022-05-17,0.015285856795351549,0.2323049167401046,0.2023135384076069,0.04709727237930431,0.034979353689255165
2022-05-18,0.04995547050970117,0.2425036895247727,0.2258816729687937,0.037074816645875946,0.03095002871167761
2022-05-19,0.18796516771639205,0.30836325025577394,0.28845849644226434,0.014495698279159815,0.01009890911840623
2022-05-20,0.25839348689123653,0.36603055157020986,0.34630070034248606,0.011585737692705487,0.007727678176763545
2022-05-23,0.2716931156668885,0.292988960535834,0.2863887044067255,0.00045351300868219386,0.00021596032841042422
2022-05-24,0.27618998219194424,0.2893614335958127,0.28912754376181965,0.00017348713208446788,0.0001673804993743171
2022-05-25,0.26206948625853954,0.21623611794371173,0.21529087187235868,0.0021006976510826625,0.002188238763891007
2022-05-26,0.23723705109062365,0.1894919185403134,0.19193891610875394,0.0022795976822466966,0.0020519210328356885
2022-05-27,0.26867000498306126,0.07454432031607694,0.09637351608250061,0.03768478144742543,0.02968608008746102
2022-05-31,0.3347475788248957,0.1224355112628268,0.13968639683165315,0.0450764140324805,0.038048864720600886
2022-06-01,0.3345632246319532,0.16397732072678395,0.17079983153257244,0.02909955061114364,0.02681844891942231
2022-06-02,0.3980323008271327,0.15740790706428046,0.15660886743354946,0.05790009887374017,0.05828527419154592
2022-06-03,0.3665601607683513,0.18714360935195612,0.18409948536383747,0.03219029892215197,0.03329189806907136
2022-06-06,0.33647242517788456,0.22521083185701601,0.21518370549836718,0.01237914214829834,0.014710953521496546
2022-06-07,0.28198342062927395,0.2187847275350091,0.20122612839234613,0.003994074808823079,0.006521740249440562
2022-06-08,0.20927791158766595,0.19092001119254787,0.1863204703365669,0.0003370125069170768,0.0005270441087976645
2022-06-09,0.17687655784592593,0.2353245669284981,0.23019251989275658,0.0034161697657164383,0.0028425918089790858
2022-06-10,0.17934233878370165,0.1359916311688009,0.1423473654897018,0.0018792838507126145,0.0013686280490237614
2022-06-13,0.1712033440899532,0.1472661824300401,0.1476132009692413,0.0005729877083328127,0.0005564948524556707
2022-06-14,0.11846005419792505,0.042168253997667826,0.05800698048905839,0.005820438777795968,0.0036545741208496648
2022-06-15,0.10068238350453385,0.09507551962911853,0.09860260008914601,3.1436922517437226e-05,4.325499054922296e-06
2022-06-16,0.019885010410366277,0.14345916243224988,0.1405202344247092,0.015270571047927598,0.0145528572729907
2022-06-17,0.009314107468220811,0.12480744176044856,0.12673358587445344,0.01333871026593627,0.01378733390919173
2022-06-21,-0.01097584413713193,0.1994897867160968,0.20476344105788113,0.044295781770447545,0.04654343917645518
2022-06-22,0.0622019058365737,0.12613239590678033,0.14810790393982165,0.004087107560616788,0.00737984051011524
2022-06-23,0.09279736834071883,0.1571645132450429,0.17336917970278923,0.0041431293431342525,0.006491816786165056
2022-06-24,0.18419763433973912,0.1635419796027699,0.19583771771238165,0.00042665607261287944,0.00013549154092206894
2022-06-27,0.13948880159719224,0.1397692043262774,0.1889013532748412,7.862569047840915e-08,0.0024416002632963296
2022-06-28,0.11824840807273773,0.08773714804415586,0.15140796564666434,0.0009309369885317378,0.0010995562584985533
2022-06-29,0.05218598046793943,0.09793852115898682,0.1447819817627154,0.0020932949796859477,0.008574019455782152
2022-06-30,-0.021232131173356095,0.07016879518577937,0.11465876122258054,0.008354129339308104,0.01846633463616403
2022-07-01,-0.06910736423350627,-0.007275605606503727,0.03208649455408916,0.003823166374907904,0.010240197056323804
2022-07-05,-0.03533503138238103,0.09126149263355621,0.13430258865628897,0.016026679892917773,0.028776922132384173
2022-07-06,0.005769988273801374,0.13486199067724983,0.19043744221944586,0.016664745084531942,0.03410206854676673
2022-07-07,0.06189356430004267,0.12635888918084437,0.1627655408949859,0.004155778111987311,0.010175155662170777
2022-07-08,0.12707229510154505,0.14918360534844488,0.19620594711194164,0.0004889100408346573,0.004779461840294612
2022-07-11,0.19331552871908286,0.20122222517727473,0.23746181806229588,6.251584888198377e-05,0.0019488948627746834
2022-07-12,0.23618900774522444,0.12030417638087706,0.1390664716253757,0.01342929414034323,0.009432787022351325
