event_month,nominal_third_friday,expiration_date,expiration_shift_days,is_quad_witching,metric,control_n_days,control_mean,pre3_mean,pre5_mean,expiration_mean,post3_mean,post5_mean,pre3_minus_control,expiration_minus_control,post3_minus_control,post5_minus_control,post3_minus_pre3,post5_minus_pre5,pre3_ratio_control,expiration_ratio_control,post3_ratio_control
1998-12,1998-12-18,1998-12-18,0,True,range_var,11,0.00011548816681200605,8.217391089086508e-05,0.0001046176364741012,4.0133397552525646e-05,0.00012682637896695745,8.704314034760187e-05,-3.331425592114097e-05,-7.535476925948041e-05,1.1338212154951395e-05,-2.8445026464404184e-05,4.4652468076092363e-05,-1.757449612649933e-05,0.7115353300622514,0.34751090661829964,1.0981763973568648
1999-01,1999-01-15,1999-01-15,0,False,range_var,8,0.00013138135983764234,0.0002992041960687294,0.00023557022894977962,0.0001750265534964043,0.00018077587960539196,0.00014972976277052928,0.00016782283623108707,4.3645193658761966e-05,4.9394519767749615e-05,1.8348402932886934e-05,-0.00011842831646333745,-8.584046617925035e-05,2.2773717400891433,1.3322023284939168,1.3759629206821278
1999-02,1999-02-19,1999-02-19,0,False,range_var,8,0.00012262339069076076,0.00017151166351120852,0.0002019573977662671,0.00013112740251759668,0.0002266288302936922,0.00018696023058075145,4.888827282044776e-05,8.504011826835923e-06,0.00010400543960293145,6.433683988999069e-05,5.511716678248369e-05,-1.4997167185515668e-05,1.3986863562086391,1.0693506498142908,1.8481696601035833
1999-03,1999-03-19,1999-03-19,0,True,range_var,12,0.00010538461174856346,7.030270552897088e-05,6.917433269248551e-05,0.00018093751736485193,0.00013597123981551386,0.0001035855644103921,-3.5081906219592584e-05,7.555290561628847e-05,3.05866280669504e-05,-1.7990473381713612e-06,6.566853428654298e-05,3.441123171790659e-05,0.6671059878903923,1.7169254064962511,1.2902380865616971
1999-04,1999-04-16,1999-04-16,0,False,range_var,10,0.00010927310133778922,0.00014635412732938831,0.0001426222837144967,6.110770563707386e-05,0.0004828851998578682,0.0003171954185765681,3.70810259915991e-05,-4.8165395700715355e-05,0.000373612098520079,0.00020792231723877887,0.0003365310725284799,0.00017457313486207138,1.33934267022378,0.5592200174512789,4.419067400358254
1999-05,1999-05-21,1999-05-21,0,False,range_var,9,0.00017565806311821064,7.335698793597381e-05,8.447346722007355e-05,8.853295649723892e-05,0.0002505668440136896,0.00019279741599251464,-0.00010230107518223683,-8.712510662097173e-05,7.490878089547894e-05,1.7139352874303996e-05,0.00017720985607771577,0.00010832394877244109,0.41761241490296735,0.5040073591023253,1.4264465835824935
1999-06,1999-06-18,1999-06-18,0,True,range_var,11,8.745521714146599e-05,9.044606627597613e-05,0.00010170124837650145,3.458660842056548e-05,5.118378099678791e-05,6.520311708882158e-05,2.990849134510139e-06,-5.286860872090051e-05,-3.627143614467808e-05,-2.225210005264441e-05,-3.9262285279188216e-05,-3.649813128767987e-05,1.0341986359678486,0.3954779320325602,0.5852570340542858
1999-07,1999-07-16,1999-07-16,0,False,range_var,10,7.362455366497565e-05,3.0098463025149386e-05,2.9550217988077462e-05,3.5646892758163156e-05,8.459170072885117e-05,8.917588836161138e-05,-4.352609063982627e-05,-3.79776609068125e-05,1.0967147063875514e-05,1.5551334696635723e-05,5.449323770370178e-05,5.962567037353392e-05,0.408810125520227,0.4841712578710129,1.1489604556895638
1999-08,1999-08-20,1999-08-20,0,False,range_var,11,0.0001530800920526633,4.46782459766094e-05,5.7476489851351054e-05,4.1878035979451055e-05,0.0001105145265120926,9.599603956176534e-05,-0.00010840184607605391,-0.00011120205607321226,-4.256556554057071e-05,-5.7084052490897965e-05,6.583628053548319e-05,3.851954971041429e-05,0.2918618964590052,0.27356944601943395,0.7219392478159269
1999-09,1999-09-17,1999-09-17,0,True,range_var,10,8.994159780890432e-05,0.0001382840029428806,9.461164233120516e-05,6.46499093021121e-05,7.363242957459923e-05,0.0001382864993041385,4.8342405133976286e-05,-2.5291688506792214e-05,-1.630916823430509e-05,4.8344901495234185e-05,-6.465157336828138e-05,4.367485697293335e-05,1.5374866170010417,0.7187987636095975,0.8186693517613886
1999-10,1999-10-15,1999-10-15,0,False,range_var,10,0.0001101638074302034,0.00014440894129627154,0.00011793696414829277,0.00011570460771855333,0.00012826327992600028,0.0001135056024394179,3.424513386606814e-05,5.54080028834993e-06,1.8099472495796887e-05,3.341795009214501e-06,-1.6145661370271254e-05,-4.431361708874873e-06,1.310856484220236,1.0502960129792211,1.1642959962804862
1999-11,1999-11-19,1999-11-19,0,False,range_var,10,8.437632403710414e-05,7.762636297372359e-05,7.992618394716316e-05,1.667273475950896e-05,8.572931208772181e-05,6.885041394553564e-05,-6.749961063380543e-06,-6.770358927759518e-05,1.3529880506176785e-06,-1.5525910091568497e-05,8.102949113998221e-06,-1.107577000162752e-05,0.9200017168274328,0.19759968154309723,1.0160351623048038
1999-12,1999-12-17,1999-12-17,0,True,range_var,11,5.107946026698688e-05,6.265588926104931e-05,5.8445283791521255e-05,2.768013927526014e-05,7.839018647420932e-05,6.452480483618052e-05,1.1576428994062427e-05,-2.339932099172674e-05,2.7310726207222444e-05,1.3445344569193644e-05,1.5734297213160017e-05,6.079521044659269e-06,1.22663569531772,0.5419035191558214,1.5346713936379162
2000-01,2000-01-21,2000-01-21,0,False,range_var,9,0.0002767093866536421,9.089379188510398e-05,8.312798775191766e-05,3.555598760703132e-05,0.00031039212073685605,0.0003257863367738259,-0.0001858155947685381,-0.00024115339904661078,3.368273408321397e-05,4.907695012018381e-05,0.00021949832885175208,0.00024265834902190825,0.32848105727210475,0.12849577687632566,1.1217260263215239
2000-02,2000-02-18,2000-02-18,0,False,range_var,9,9.260783865786352e-05,0.0001309895539620324,0.00014281986402428452,0.0003484236754795378,0.00021173276808206134,0.00024084949600493687,3.838171530416887e-05,0.0002558158368216743,0.00011912492942419782,0.00014824165734707333,8.074321412002895e-05,9.802963198065235e-05,1.414454282276998,3.7623561949952973,2.28633743266918
2000-03,2000-03-17,2000-03-17,0,True,range_var,12,0.000187042981714686,0.0004251483501675742,0.0003637871395769569,0.00011002544644053838,0.00021504714767557682,0.00023723594800824783,0.00023810536845288822,-7.701753527414762e-05,2.800416596089082e-05,5.019296629356183e-05,-0.0002101012024919974,-0.00012655119156870906,2.272998143368418,0.5882361659972379,1.1497204851214795
2000-04,2000-04-21,2000-04-20,1,False,range_var,8,0.000421587092667802,0.00040295354437703445,0.0006345760835275262,4.296774834074625e-05,0.0001667818114087782,0.00019096751452724576,-1.8633548290767547e-05,-0.00037861934432705576,-0.00025480528125902376,-0.00023061957814055623,-0.00023617173296825624,-0.00044360856900028044,0.9558014260520774,0.1019190318869737,0.39560464328588274
2000-05,2000-05-19,2000-05-19,0,False,range_var,11,0.00014521086898823621,9.869621101875478e-05,0.00011673330330037004,0.00014343781427887596,0.0002991880355958009,0.0002623388307029871,-4.651465796948144e-05,-1.7730547093602498e-06,0.0001539771666075647,0.0001171279617147509,0.00020049182457704614,0.00014560552740261706,0.6796750939266835,0.9877897934106855,2.0603694315749785
2000-06,2000-06-16,2000-06-16,0,True,range_var,11,5.574259607610879e-05,9.056607968539102e-05,8.757981726291238e-05,9.904561049005864e-05,7.905534962585971e-05,8.913148098706621e-05,3.482348360928223e-05,4.3303014413949847e-05,2.331275354975092e-05,3.3388884910957424e-05,-1.1510730059531305e-05,1.5516637241538297e-06,1.6247194436680987,1.776838853268075,1.4182215252034653
2000-07,2000-07-21,2000-07-21,0,False,range_var,9,6.581314821098765e-05,4.1233330945052e-05,3.7973134995702155e-05,6.937211430519256e-05,4.821108197028075e-05,0.00010903239169584447,-2.4579817265935648e-05,3.5589660942049152e-06,-1.7602066240706895e-05,4.321924348485682e-05,6.977751025228753e-06,7.105925670014232e-05,0.626521174961328,1.0540768249346677,0.7325448376321831
2000-08,2000-08-18,2000-08-18,0,False,range_var,12,5.449762659843816e-05,5.5831550807017856e-05,7.388946191771313e-05,2.1489031618649224e-05,3.835401025924165e-05,2.766587233302232e-05,1.3339242085796981e-06,-3.3008594979788934e-05,-1.6143616339196508e-05,-2.683175426541584e-05,-1.7477540547776206e-05,-4.622358958469081e-05,1.0244767394809433,0.3943113298674382,0.7037739559164735
2000-09,2000-09-15,2000-09-15,0,True,range_var,9,8.419489474201897e-05,5.0405347020342565e-05,5.47061268086523e-05,8.435747294843385e-05,0.00010562879218175047,0.0001224807022250593,-3.378954772167641e-05,1.6257820641487914e-07,2.1433897439731493e-05,3.828580748304033e-05,5.52234451614079e-05,6.7774575416407e-05,0.5986746248069941,1.0019309746382252,1.254574787526096
2000-10,2000-10-20,2000-10-20,0,False,range_var,11,0.0002030399838473534,0.0004106706181357471,0.0003456825913029164,0.00014602629790205733,0.00015425066447743245,0.0001706683664957957,0.0002076306342883937,-5.701368594529608e-05,-4.8789319369920954e-05,-3.237161735155771e-05,-0.00025641995365831467,-0.0001750142248071207,2.0226095882892285,0.7191997119731881,0.7597058547512443
2000-11,2000-11-17,2000-11-17,0,False,range_var,10,0.00013203892237866703,0.0001190834025806859,0.000166488552011798,0.00020188607896506953,0.00012613880355518951,9.027887203167277e-05,-1.2955519797981134e-05,6.98471565864025e-05,-5.900118823477514e-06,-4.1760050346994253e-05,7.05540097450362e-06,-7.620967998012521e-05,0.9018810547330376,1.5289891444743222,0.9553153061446769
2000-12,2000-12-15,2000-12-15,0,True,range_var,9,0.00014996044222525897,0.00012528733688423798,0.00022661242849844393,0.00013625440308235356,0.0002476898680864129,0.00021992388367114555,-2.4673105341020994e-05,-1.370603914290541e-05,9.772942586115394e-05,6.996344144588658e-05,0.00012240253120217494,-6.688544827298376e-06,0.835469241255244,0.9086023024504205,1.6517013714480273
2001-01,2001-01-19,2001-01-19,0,False,range_var,10,0.000310714225947746,0.00010901606884563727,0.00011338120420607153,0.00010578660609197276,8.752285654880185e-05,7.337080847583441e-05,-0.0002016981571021087,-0.00020492761985577325,-0.00022319136939894413,-0.00023734341747191158,-2.1493212296835418e-05,-4.001039573023712e-05,0.35085638101414424,0.34046270578471455,0.2816828108910627
2001-02,2001-02-16,2001-02-16,0,False,range_var,8,0.00011381389396261055,7.54027136214394e-05,7.653590408502033e-05,8.413521993202755e-05,0.0002447615647883179,0.0002570308818600492,-3.841118034117115e-05,-2.9678674030583e-05,0.00013094767082570737,0.00014321698789743862,0.0001693588511668785,0.00018049497777502884,0.6625088642183725,0.7392350529687276,2.1505420495385694
2001-03,2001-03-16,2001-03-16,0,True,range_var,11,0.00016225534440583302,0.00020041426414956314,0.00027460559234778695,0.00017949385501462046,0.00034678419176864756,0.00038768788732970825,3.815891974373012e-05,1.7238510608787443e-05,0.00018452884736281454,0.00022543254292387523,0.00014636992761908442,0.0001130822949819213,1.2351781994205815,1.1062430989371326,2.1372743870998234
2001-04,2001-04-20,2001-04-20,0,False,range_var,9,0.0002375201789412759,0.0003222036170263524,0.00026011037414230365,7.041709670127457e-05,0.0001428744712782667,0.0001119371478099624,8.468343808507649e-05,-0.00016710308224000134,-9.464570766300919e-05,-0.0001255830311313135,-0.00017932914574808568,-0.00014817322633234125,1.3565315522350354,0.2964678496587205,0.6015256131715476
2001-05,2001-05-18,2001-05-18,0,False,range_var,11,9.51389677848934e-05,0.00019394609320385473,0.000140829000981253,5.836775659684755e-05,8.131188489600843e-05,7.195104589331025e-05,9.880712541896133e-05,-3.677121118804585e-05,-1.3827082888884966e-05,-2.3187921891583153e-05,-0.00011263420830784629,-6.887795508794276e-05,2.038555785494347,0.6134999985370395,0.8546643587709757
2001-06,2001-06-15,2001-06-15,0,True,range_var,10,6.857971078241008e-05,0.0001357855189073149,0.00010616308000860786,9.789416363183154e-05,7.64094439545812e-05,7.777924827586799e-05,6.720580812490482e-05,2.9314452849421452e-05,7.829733172171123e-06,9.199537493457909e-06,-5.93760749527337e-05,-2.8383831732739867e-05,1.979966339288534,1.4274508089197173,1.1141698190739433
2001-07,2001-07-20,2001-07-20,0,False,range_var,10,8.455353578018861e-05,9.74215005670944e-05,9.200234069650011e-05,2.5449054069903367e-05,0.00015799620987632052,0.00013147792732918514,1.2867964786905786e-05,-5.910448171028524e-05,7.34426740961319e-05,4.692439154899653e-05,6.057470930922612e-05,3.9475586632685026e-05,1.1521871873029446,0.30098154778603864,1.8685937662862344
2001-08,2001-08-17,2001-08-17,0,False,range_var,12,9.32569254307194e-05,6.662759921286795e-05,7.751555890300908e-05,9.124999226959938e-05,0.00010576953383327976,9.867853776074947e-05,-2.6629326217851457e-05,-2.006933161120025e-06,1.2512608402560351e-05,5.421612330030066e-06,3.914193462041181e-05,2.1162978857740386e-05,0.714452024931549,0.9784795268356667,1.1341735034129554
2001-10,2001-10-19,2001-10-19,0,False,range_var,12,0.0001593042823189029,0.00017126621514071977,0.0001555795139447477,0.00011381577918595319,0.00010866713087131958,0.00018267485497114907,1.1961932821816863e-05,-4.5488503132949714e-05,-5.0637151447583325e-05,2.3370572652246167e-05,-6.259908426940019e-05,2.7095341026401383e-05,1.0750885829790244,0.7144552395528913,0.6821356544187842
2001-11,2001-11-16,2001-11-16,0,False,range_var,10,0.0001289367736710826,5.788686639905257e-05,8.88494457753566e-05,7.985726639716055e-05,4.2386435980035945e-05,5.0863742342491444e-05,-7.104990727203002e-05,-4.907950727392204e-05,-8.655033769104664e-05,-7.807303132859115e-05,-1.5500430419016628e-05,-3.7985703432865155e-05,0.448955443438672,0.6193521376676933,0.32873814640471494
2001-12,2001-12-21,2001-12-21,0,True,range_var,9,8.127302950868473e-05,5.368925062868003e-05,5.6721496756995355e-05,2.0774257295321735e-05,2.9836090598878514e-05,4.688640906921322e-05,-2.75837788800047e-05,-6.049877221336299e-05,-5.143693890980621e-05,-3.4386620439471507e-05,-2.3853160029801514e-05,-9.835087687782135e-06,0.6606035354316756,0.2556107163828786,0.3671093692365715
2002-01,2002-01-18,2002-01-18,0,False,range_var,10,0.00017716244260271348,5.412482798676706e-05,5.0244818788085546e-05,3.9150160067454465e-05,6.452192660787427e-05,5.4999364923398086e-05,-0.00012303761461594643,-0.00013801228253525902,-0.00011264051599483922,-0.0001221630776793154,1.0397098621107207e-05,4.75454613531254e-06,0.30550960571333907,0.22098453539189816,0.36419641578641243
2002-02,2002-02-15,2002-02-15,0,False,range_var,8,0.00010756933305679446,5.935356818424241e-05,9.11987193139318e-05,6.794467123397738e-05,0.00016206691910573313,0.00014948501469272526,-4.821576487255205e-05,-3.962466182281709e-05,5.449758604893867e-05,4.19156816359308e-05,0.00010271335092149072,5.8286295378793464e-05,0.5517703465996662,0.6316360741783529,1.5066275350072593
2002-03,2002-03-15,2002-03-15,0,True,range_var,9,9.395633520448894e-05,3.186385942116119e-05,4.1064843368366536e-05,2.9336125767876994e-05,4.3471377784750095e-05,5.1702759297045595e-05,-6.209247578332775e-05,-6.462020943661195e-05,-5.0484957419738847e-05,-4.225357590744335e-05,1.1607518363588902e-05,1.0637915928679059e-05,0.33913476245973073,0.3122314818264155,0.4626763878150195
2002-04,2002-04-19,2002-04-19,0,False,range_var,11,8.345152018098043e-05,8.748747717897712e-05,8.383620182141939e-05,1.3084210498558414e-05,9.827170271699605e-05,0.0001104667747832625,4.035956997996688e-06,-7.036730968242201e-05,1.4820182536015624e-05,2.7015254602282072e-05,1.0784225538018936e-05,2.6630572961843112e-05,1.0483628936805938,0.15678816239875348,1.1775903243449042
2002-05,2002-05-17,2002-05-17,0,False,range_var,11,0.00011376660942013258,5.794929954263079e-05,0.00010218518586416524,3.8942169309441075e-05,7.395156616446217e-05,8.090263177219372e-05,-5.5817309877501796e-05,-7.482444011069152e-05,-3.981504325567042e-05,-3.286397764793887e-05,1.6002266621831377e-05,-2.1282554091971528e-05,0.509370014963071,0.34229875978486984,0.6500287434194677
2002-06,2002-06-21,2002-06-21,0,True,range_var,9,0.0001638335997739231,0.00012612747488503784,0.00018527377264066614,0.00018332081197515462,0.0003951020652460493,0.00032012230251620864,-3.7706124888885266e-05,1.948721220123152e-05,0.00023126846547212622,0.00015628870274228554,0.0002689745903610115,0.0001348485298755425,0.769851087073002,1.1189451506169814,2.411605835379664
2002-07,2002-07-19,2002-07-19,0,False,range_var,11,0.00033315215285319654,0.0004409020557738415,0.0004923239363978343,0.0005161141020575832,0.0015680028136223648,0.0011721982624189743,0.00010774990292064496,0.00018296194920438668,0.0012348506607691681,0.0008390461095657778,0.0011271007578485233,0.00067987432602114,1.3234255039262044,1.5491843520669333,4.706566654886078
2002-08,2002-08-16,2002-08-16,0,False,range_var,11,0.00033611644542085235,0.0004917936625360232,0.0003800854739441283,0.00018027634657082664,0.00020286830241113607,0.0001873821711335894,0.0001556772171151709,-0.0001558400988500257,-0.00013324814300971627,-0.00014873427428726294,-0.00028892536012488715,-0.0001927033028105389,1.463164534898752,0.5363508659777183,0.6035655356200262
2002-09,2002-09-20,2002-09-20,0,True,range_var,9,0.0001926255902998829,0.00032747723431241627,0.00023978948387206033,6.660726819409938e-05,0.00021818067228818769,0.00023829248512348403,0.00013485164401253337,-0.00012601832210578352,2.5555081988304785e-05,4.566689482360113e-05,-0.00010929656202422858,-1.4969987485763012e-06,1.7000712823389352,0.3457861859911968,1.1326671183642847
2002-10,2002-10-18,2002-10-18,0,False,range_var,12,0.00044503463678176856,0.00014310527535364424,0.00020750473648381744,0.00022126327000671642,0.0002656075230253291,0.00028444578762253954,-0.00030192936142812434,-0.00022377136677505214,-0.00017942711375643945,-0.00016058884915922902,0.00012250224767168486,7.69410511387221e-05,0.3215598596740656,0.49718213307342457,0.5968243841559122
2002-11,2002-11-15,2002-11-15,0,False,range_var,9,0.00016404755923173385,0.00014014789359333382,0.00014948307644941866,0.0001121210250826883,0.00016140922328068097,0.00013071446358476523,-2.3899665638400027e-05,-5.192653414904554e-05,-2.6383359510528763e-06,-3.333309564696862e-05,2.126132968734715e-05,-1.876861286465343e-05,0.8543125801424493,0.6834665849816514,0.9839172495865912
2002-12,2002-12-20,2002-12-20,0,True,range_var,10,0.00013237367228283178,9.746048329949447e-05,0.0001113155646258799,3.805992827578042e-05,7.238864020801626e-05,9.176691733035988e-05,-3.4913188983337317e-05,-9.431374400705136e-05,-5.9985032074815517e-05,-4.06067549524719e-05,-2.50718430914782e-05,-1.9548647295520024e-05,0.7362527730684904,0.28751886700295615,0.5468507367035154
2003-01,2003-01-17,2003-01-17,0,False,range_var,10,0.00017455065674906327,9.746478736702306e-05,0.00010365189567597749,0.00020035700251802392,0.00013825495776603278,0.00019444408190962518,-7.70858693820402e-05,2.5806345768960654e-05,-3.629569898303049e-05,1.9893425160561915e-05,4.0790170399009716e-05,9.079218623364769e-05,0.558375368974635,1.1478444495689308,0.7920620886851789
2003-02,2003-02-21,2003-02-21,0,False,range_var,8,0.00013643994932650776,8.807291836547027e-05,0.0001418364797357032,0.00026199659262221754,0.00015880499002117094,0.00013267086536477118,-4.836703096103749e-05,0.00012555664329570978,2.236504069466318e-05,-3.7690839617365813e-06,7.073207165570067e-05,-9.165614370932029e-06,0.6455068240659286,1.9202337285778839,1.1639185649442194
2003-03,2003-03-21,2003-03-21,0,True,range_var,10,0.00017790351876344166,0.00013157653413207513,0.00023820522754599535,0.00017352612701956386,0.00012019007736961907,0.00010896788912650335,-4.632698463136653e-05,-4.377391743877804e-06,-5.7713441393822596e-05,-6.893562963693831e-05,-1.1386456762456067e-05,-0.000129237338419492,0.7395948941686334,0.9753945746868649,0.6755913441455637
2003-04,2003-04-18,2003-04-17,1,False,range_var,10,0.00012733112763861423,0.00015260508030837548,0.00015866344927496,0.00010670318523298863,0.00014099567593368718,0.00011381942194014445,2.5273952669761248e-05,-2.06279424056256e-05,1.3664548295072956e-05,-1.351170569846978e-05,-1.1609404374688292e-05,-4.4844027334815556e-05,1.1984899775763607,0.8379976460730721,1.1073150654398907
2003-05,2003-05-16,2003-05-16,0,False,range_var,10,0.0001190232385317276,5.072613907097461e-05,6.971853723142081e-05,5.676695816720231e-05,0.00010274492999091207,8.299399375105503e-05,-6.829709946075299e-05,-6.225628036452529e-05,-1.6278308540815532e-05,-3.602924478067257e-05,5.201879091993746e-05,1.3275456519634227e-05,0.4261868497003862,0.47694012419322757,0.8632341991225833
2003-06,2003-06-20,2003-06-20,0,True,range_var,10,8.540161083023929e-05,6.7916842256083e-05,8.984913056695101e-05,4.210362547580767e-05,9.669173191916549e-05,0.00010800144318645234,-1.7484768574156287e-05,-4.3297985354431616e-05,1.1290121088926208e-05,2.2599832356213053e-05,2.8774889663082495e-05,1.815231261950133e-05,0.7952641829097067,0.49300739255961995,1.1322003294688274
2003-07,2003-07-18,2003-07-18,0,False,range_var,11,8.569944327180975e-05,9.561204343031106e-05,8.030209417710583e-05,6.590672336635304e-05,7.74721205303003e-05,0.00011198336197068654,9.912600158501302e-06,-1.9792719905456716e-05,-8.227322741509449e-06,2.6283918698876785e-05,-1.813992290001075e-05,3.168126779358071e-05,1.1156670309638055,0.7690449418360761,0.9039979441241508
2003-08,2003-08-15,2003-08-15,0,False,range_var,10,8.986870562303602e-05,5.877178422861618e-05,5.0655479216844865e-05,1.636861013067114e-05,2.5725876939850243e-05,5.534147446637783e-05,-3.109692139441984e-05,-7.350009549236488e-05,-6.414282868318578e-05,-3.452723115665819e-05,-3.304590728876593e-05,4.685995249532967e-06,0.6539738590999715,0.18213915530653174,0.28626068175233554
2003-09,2003-09-19,2003-09-19,0,True,range_var,10,4.7898038093389426e-05,5.674300324322692e-05,4.8772936583654856e-05,4.801951717212663e-05,7.300142225102267e-05,6.845296260430604e-05,8.84496514983749e-06,1.2147907873720596e-07,2.5103384157633242e-05,2.0554924510916614e-05,1.625841900779575e-05,1.9680026020651184e-05,1.1846623682705328,1.002536201555904,1.524100467511588
2003-10,2003-10-17,2003-10-17,0,False,range_var,12,5.1551728762045036e-05,4.213701496377723e-05,3.243018475333633e-05,8.939910209309096e-05,3.459452732548595e-05,4.242888680176623e-05,-9.414713798267802e-06,3.784737333104592e-05,-1.6957201436559084e-05,-9.122841960278805e-06,-7.5424876382912815e-06,9.998702048429903e-06,0.817373461097208,1.7341630288625947,0.6710643494647686
2003-11,2003-11-21,2003-11-21,0,False,range_var,9,3.154460569686991e-05,7.120346857482085e-05,6.8352737456357e-05,1.681804936852915e-05,3.525817944176136e-05,2.7359800586465957e-05,3.9658862877950934e-05,-1.4726556328340764e-05,3.7135737448914505e-06,-4.184805110403956e-06,-3.5945289133059484e-05,-4.099293686989105e-05,2.2572312128119636,0.5331513581162931,1.1177245257264363
2003-12,2003-12-19,2003-12-19,0,True,range_var,11,3.085460041345076e-05,3.308446574646027e-05,4.274033949296929e-05,1.8954824475839646e-05,1.3077461404593247e-05,2.2167066703197463e-05,2.229865333009507e-06,-1.1899775937611116e-05,-1.7777139008857515e-05,-8.6875337102533e-06,-2.000700434186702e-05,-2.0573272789771824e-05,1.072270108934466,0.6143273360162032,0.4238415415968977
2004-01,2004-01-16,2004-01-16,0,False,range_var,9,5.0510648398072e-05,5.023816698511155e-05,4.319749058794204e-05,1.2839681855471692e-05,3.505633872768314e-05,4.516724501071104e-05,-2.724814129604467e-07,-3.7670966542600306e-05,-1.5454309670388858e-05,-5.3434033873609555e-06,-1.5181828257428411e-05,1.969754422769001e-06,0.9946054659442691,0.25419752592132205,0.6940385807643136
2004-02,2004-02-20,2004-02-20,0,False,range_var,8,4.3644755397620924e-05,3.373205759652727e-05,3.416881119560834e-05,4.197807032130274e-05,5.1393376519937604e-05,4.2473560123369444e-05,-9.912697801093657e-06,-1.6666850763181847e-06,7.74862112231668e-06,-1.1711952742514802e-06,1.7661318923410337e-05,8.304748927761103e-06,0.7728776868884916,0.9618124775558019,1.177538424759715
2004-03,2004-03-19,2004-03-19,0,True,range_var,12,5.7119051333585664e-05,4.4175126654528414e-05,4.600122012365146e-05,6.754416187118299e-05,4.899374527912603e-05,4.856371691668169e-05,-1.294392467905725e-05,1.0425110537597328e-05,-8.125306054459636e-06,-8.555334416903974e-06,4.818618624597614e-06,2.56249679303023e-06,0.7733869107268191,1.1825154706564152,0.857747881577963
2004-04,2004-04-16,2004-04-16,0,False,range_var,10,4.443928116515546e-05,7.808833456174852e-05,6.360159309509166e-05,3.204658490700215e-05,7.66201860293054e-05,7.715913015956299e-05,3.364905339659306e-05,-1.2392696258153311e-05,3.218090486414994e-05,3.271984899440753e-05,-1.46814853244312e-06,1.3557537064471325e-05,1.7571916672445425,0.7211319370334384,1.724154487210355
2004-05,2004-05-21,2004-05-21,0,False,range_var,9,7.127171626329008e-05,5.145974116917741e-05,5.0976898591533717e-05,3.476211254121885e-05,7.287048382431901e-05,5.061863372241171e-05,-1.981197509411267e-05,-3.6509603722071235e-05,1.5987675610289306e-06,-2.0653082540878375e-05,2.14107426551416e-05,-3.5826486912200913e-07,0.7220219165071906,0.48774064052002863,1.0224320059183478
2004-06,2004-06-18,2004-06-18,0,True,range_var,10,3.0147882732128378e-05,1.558428197881593e-05,1.571839235444229e-05,3.017637802788172e-05,4.182758229465672e-05,3.632688403216307e-05,-1.4563600753312449e-05,2.8495295753342e-08,1.167969956252834e-05,6.179001300034692e-06,2.6243300315840788e-05,2.060849167772078e-05,0.5169279089110916,1.0009451839788064,1.38741359273238
2004-07,2004-07-16,2004-07-16,0,False,range_var,10,4.0207809916753445e-05,3.1431402790890984e-05,2.694679201855279e-05,4.4244001384765185e-05,0.00010257014546179303,8.360202608089476e-05,-8.77640712586246e-06,4.03619146801174e-06,6.236233554503959e-05,4.339421616414131e-05,7.113874267090204e-05,5.665523406234197e-05,0.7817238207195766,1.1003832707219892,2.551000556214204
2004-08,2004-08-20,2004-08-20,0,False,range_var,11,4.6570531693603265e-05,4.115303172939362e-05,4.303589228917507e-05,3.734361612036493e-05,3.121894885084051e-05,2.1925874563675888e-05,-5.417499964209646e-06,-9.226915573238335e-06,-1.5351582842762757e-05,-2.4644657129927377e-05,-9.934082878553111e-06,-2.111001772549918e-05,0.8836710733763478,0.8018722304064717,0.6703584373104465
2004-09,2004-09-17,2004-09-17,0,True,range_var,10,2.5732101036672634e-05,9.742226355386364e-06,1.6882043867165995e-05,1.2674046016423246e-05,2.3487439692202367e-05,1.9457991278146976e-05,-1.5989874681286268e-05,-1.3058055020249388e-05,-2.244661344470267e-06,-6.2741097585256574e-06,1.3745213336816003e-05,2.575947410980981e-06,0.3786020559107097,0.492538327840411,0.9127680502547677
2004-10,2004-10-15,2004-10-15,0,False,range_var,10,4.034284895888791e-05,5.449313407653774e-05,4.4893324639726646e-05,3.996087000397371e-05,5.134555835441339e-05,4.945482451931681e-05,1.4150285117649832e-05,-3.81978954914198e-07,1.1002709395525477e-05,9.111975560428902e-06,-3.1475757221243546e-06,4.561499879590167e-06,1.3507507645796144,0.9905316812081502,1.2727301040820886
2004-11,2004-11-19,2004-11-19,0,False,range_var,10,3.121390790295119e-05,1.655378326055595e-05,2.040525601027327e-05,6.474319414392941e-05,1.96979168349221e-05,2.6265895897465426e-05,-1.466012464239524e-05,3.3529286240978217e-05,-1.151599106802909e-05,-4.948012005485765e-06,3.1441335743661496e-06,5.860639887192158e-06,0.5303335715612474,2.074177778227125,0.6310621821582204
2004-12,2004-12-17,2004-12-17,0,True,range_var,11,2.848689862448684e-05,2.220768976327358e-05,2.1418078086780674e-05,1.6553016015151152e-05,2.4232732174930542e-05,2.1079832936503305e-05,-6.279208861213259e-06,-1.1933882609335687e-05,-4.254166449556297e-06,-7.407065687983534e-06,2.025042411656962e-06,-3.382451502773695e-07,0.7795755535207416,0.5810746979989766,0.8506623516433098
