Date,SPY,GLD,TLT,0050.TW,USO
2010-01-04,84.57849884033203,109.80000305175781,55.50453567504883,35.18207550048828,322.1600036621094
2010-01-05,84.80236053466797,109.69999694824219,55.86297607421875,35.18207550048828,323.2799987792969
2010-01-06,84.86207580566406,111.51000213623047,55.11520004272461,35.835899353027344,327.760009765625
2010-01-07,85.22029113769531,110.81999969482422,55.2078742980957,35.742488861083984,325.760009765625
2010-01-08,85.50387573242188,111.37000274658203,55.18319320678711,35.960426330566406,327.44000244140625
2010-01-11,85.62333679199219,112.8499984741211,54.88035583496094,36.053829193115234,324.32000732421875
2010-01-12,84.82476043701172,110.48999786376953,55.819705963134766,35.867027282714844,317.0400085449219
2010-01-13,85.54121398925781,111.54000091552734,55.17081832885742,35.33774948120117,313.67999267578125
2010-01-14,85.77254486083984,112.02999877929688,55.94334030151367,35.77362060546875,312.4800109863281
2010-01-15,84.80984497070312,110.86000061035156,56.28937911987305,35.99156951904297,307.20001220703125
2010-01-18,84.80984497070312,110.86000061035156,56.28937911987305,35.804752349853516,307.20001220703125
2010-01-19,85.86959838867188,111.5199966430664,56.128753662109375,35.33774948120117,311.44000244140625
2010-01-20,84.99639892578125,108.94000244140625,56.69728088378906,35.11979675292969,303.1199951171875
2010-01-21,83.36199951171875,107.37000274658203,56.95692443847656,34.8395881652832,297.9200134277344
2010-01-22,81.50371551513672,107.16999816894531,56.85800552368164,33.874420166015625,290.7200012207031
2010-01-25,81.921630859375,107.4800033569336,56.598445892333984,33.7498779296875,294.4800109863281
2010-01-26,81.57832336425781,107.55999755859375,56.6169548034668,32.97151184082031,292.0
2010-01-27,81.9664306640625,106.52999877929688,56.58606719970703,32.94037628173828,288.6400146484375
2010-01-28,81.02607727050781,106.4800033569336,56.55511474609375,33.656471252441406,289.2799987792969
2010-01-29,80.14545440673828,105.95999908447266,57.049617767333984,33.002647399902344,285.1199951171875
2010-02-01,81.39178466796875,108.3499984741211,56.531734466552734,32.6290283203125,293.760009765625
2010-02-02,82.37686157226562,109.12999725341797,56.69296646118164,32.28654861450195,300.239990234375
2010-02-03,81.9664306640625,108.69999694824219,56.035552978515625,32.84697723388672,301.20001220703125
2010-02-04,79.43647003173828,104.37000274658203,56.92246627807617,32.722434997558594,286.3999938964844
2010-02-05,79.60063171386719,104.68000030517578,57.046531677246094,31.60158920288086,281.67999267578125
2010-02-08,79.02599334716797,104.04000091552734,57.12093734741211,31.663850784301758,280.7200012207031
2010-02-09,80.0185775756836,105.41000366210938,56.55030059814453,32.09973907470703,289.67999267578125
2010-02-10,79.8618392944336,105.12000274658203,56.01073455810547,32.442222595214844,292.0799865722656
2010-02-11,80.69770050048828,107.12999725341797,55.7067985534668,32.442222595214844,294.239990234375
2010-02-12,80.63055419921875,107.04000091552734,55.93634796142578,32.442222595214844,290.4800109863281
2010-02-16,81.89925384521484,109.62000274658203,56.04173278808594,32.442222595214844,302.32000732421875
2010-02-17,82.2873306274414,109.25,55.40297317504883,32.442222595214844,303.760009765625
2010-02-18,82.77242279052734,109.9800033569336,55.1796875,32.442222595214844,309.8399963378906
2010-02-19,82.9440689086914,109.47000122070312,55.47736740112305,32.442222595214844,312.7200012207031
2010-02-22,82.95899963378906,109.06999969482422,55.247886657714844,32.753570556640625,312.239990234375
2010-02-23,81.95150756835938,107.88999938964844,56.10993957519531,32.753570556640625,306.6400146484375
2010-02-24,82.70526885986328,107.36000061035156,56.24644470214844,32.53562927246094,311.9200134277344
2010-02-25,82.59329986572266,108.30999755859375,56.5627326965332,32.16200637817383,304.8800048828125
2010-02-26,82.64555358886719,109.43000030517578,56.85422897338867,32.09973907470703,310.55999755859375
2010-03-01,83.50382232666016,109.43000030517578,56.82936477661133,32.87811279296875,306.79998779296875
2010-03-02,83.73513793945312,111.0199966430664,56.754703521728516,32.78470993041992,310.3999938964844
2010-03-03,83.80980682373047,111.62999725341797,56.61159896850586,32.78470993041992,315.20001220703125
2010-03-04,84.0634994506836,110.83000183105469,56.91020202636719,32.50449752807617,313.20001220703125
2010-03-05,85.26509857177734,110.80999755859375,56.163639068603516,32.97151184082031,318.79998779296875
2010-03-08,85.280029296875,109.87999725341797,55.87116622924805,33.40739822387695,318.32000732421875
2010-03-09,85.42182159423828,109.72000122070312,55.883602142333984,33.50080490112305,316.3999938964844
2010-03-10,85.80240631103516,108.47000122070312,55.740543365478516,33.50080490112305,319.20001220703125
2010-03-11,86.16063690185547,108.5999984741211,55.94584655761719,33.40739822387695,320.3999938964844
2010-03-12,86.16812133789062,107.94999694824219,56.29427719116211,33.37625503540039,316.0799865722656
2010-03-15,86.19049835205078,108.36000061035156,56.219581604003906,32.909236907958984,310.6400146484375
2010-03-16,86.8770980834961,110.4000015258789,56.66752624511719,33.06491470336914,318.32000732421875
2010-03-17,87.39202880859375,109.58999633789062,56.91020202636719,33.71874237060547,321.8399963378906
2010-03-18,87.34725952148438,110.33999633789062,56.723609924316406,33.874420166015625,319.3599853515625
2010-03-19,86.9051742553711,108.27999877929688,56.77958679199219,33.781009674072266,313.6000061035156
2010-03-22,87.3697509765625,107.75,56.841773986816406,33.438533782958984,316.4800109863281
2010-03-23,87.9842529296875,108.31999969482422,56.574249267578125,33.22058868408203,317.6000061035156
2010-03-24,87.55709075927734,106.30000305175781,55.54145050048828,33.31399154663086,311.5199890136719
2010-03-25,87.41472625732422,106.77999877929688,55.18675994873047,33.31399154663086,311.20001220703125
2010-03-26,87.36223602294922,108.58999633789062,55.34238815307617,33.625335693359375,310.6400146484375
2010-03-29,87.91680145263672,108.75,55.13077926635742,33.93669128417969,319.67999267578125
2010-03-30,87.97674560546875,107.97000122070312,55.30502700805664,33.90555191040039,319.6000061035156
2010-03-31,87.67699432373047,108.94999694824219,55.68450164794922,33.781009674072266,322.32000732421875
2010-04-01,88.27649688720703,110.26000213623047,55.54839324951172,34.09235382080078,329.9200134277344
2010-04-02,88.27649688720703,110.26000213623047,55.54839324951172,34.09235382080078,329.9200134277344
2010-04-05,88.99588012695312,110.88999938964844,54.624168395996094,34.09235382080078,336.55999755859375
2010-04-06,89.20572662353516,111.02999877929688,54.711578369140625,34.43484115600586,336.1600036621094
2010-04-07,88.69615173339844,112.48999786376953,55.411033630371094,34.497108459472656,332.1600036621094
2010-04-08,89.0033950805664,112.6500015258789,55.435970306396484,34.27916717529297,331.5199890136719
2010-04-09,89.58789825439453,113.63999938964844,55.56714630126953,34.3725700378418,329.3599853515625
2010-04-12,89.73030090332031,113.01000213623047,55.86064147949219,34.52824020385742,327.44000244140625
2010-04-13,89.79768371582031,112.69000244140625,56.04173278808594,34.123497009277344,327.1199951171875
2010-04-14,90.81687927246094,113.02999877929688,55.648319244384766,34.3725700378418,334.0799865722656
2010-04-15,90.89183044433594,113.6500015258789,55.710758209228516,34.59051513671875,333.67999267578125
2010-04-16,89.44548797607422,111.23999786376953,56.11671447753906,34.3725700378418,324.79998779296875
2010-04-19,89.78275299072266,111.1500015258789,55.97930908203125,33.40739822387695,320.8800048828125
2010-04-20,90.58454895019531,111.45999908447266,56.17912292480469,33.53194046020508,322.3999938964844
2010-04-21,90.41968536376953,112.30999755859375,56.64124298095703,33.96781539916992,322.1600036621094
2010-04-22,90.68946838378906,111.83999633789062,56.47261047363281,33.90555191040039,322.3999938964844
2010-04-23,91.28148651123047,113.19000244140625,56.272796630859375,34.09235382080078,327.6000061035156
2010-04-26,90.936767578125,112.75,56.33523178100586,34.808448791503906,322.79998779296875
2010-04-27,88.78604125976562,114.62999725341797,57.12834548950195,34.77730941772461,314.9599914550781
2010-04-28,89.46049499511719,114.30999755859375,56.64124298095703,34.4036979675293,319.760009765625
2010-04-29,90.56959533691406,114.27999877929688,56.878570556640625,34.24802780151367,328.32000732421875
2010-04-30,89.0333251953125,115.36000061035156,57.53426742553711,34.123497009277344,330.6400146484375
2010-05-03,90.18739318847656,115.7300033569336,57.45906448364258,33.90555191040039,331.67999267578125
2010-05-04,88.0666732788086,114.87000274658203,58.493133544921875,33.93669128417969,317.6000061035156
2010-05-05,87.54206848144531,115.08999633789062,58.837764739990234,33.002647399902344,306.4800109863281
2010-05-06,84.63450622558594,118.48999786376953,60.655067443847656,32.348819732666016,295.67999267578125
2010-05-07,83.37555694580078,118.2699966430664,59.89680862426758,32.348819732666016,290.4800109863281
2010-05-10,87.04750061035156,117.56999969482422,58.655982971191406,32.6290283203125,297.8399963378906
2010-05-11,86.80020904541016,120.66000366210938,58.505611419677734,32.50449752807617,294.0799865722656
2010-05-12,88.0141830444336,121.4000015258789,58.060672760009766,32.442222595214844,294.1600036621094
2010-05-13,86.92012023925781,120.55999755859375,58.4430046081543,33.158321380615234,289.0400085449219
2010-05-14,85.34642028808594,120.37000274658203,59.45811080932617,33.06491470336914,278.4800109863281
2010-05-17,85.39141082763672,119.36000061035156,59.23880386352539,32.317684173583984,271.0400085449219
2010-05-18,84.22988891601562,119.48999786376953,60.1474609375,32.37995147705078,267.760009765625
2010-05-19,83.7502670288086,116.62999725341797,60.3480110168457,32.037471771240234,268.0799865722656
2010-05-20,80.58789825439453,115.83999633789062,61.6201286315918,31.632732391357422,257.6000061035156
2010-05-21,81.76441192626953,115.22000122070312,61.68281555175781,30.97889518737793,258.1600036621094
2010-05-24,80.71527099609375,116.83999633789062,61.46977233886719,31.414777755737305,257.3599853515625
2010-05-25,80.7977066040039,117.36000061035156,61.77056121826172,30.58660888671875,254.8000030517578
2010-05-26,80.31060028076172,118.47000122070312,61.595088958740234,30.71114158630371,260.7200012207031
2010-05-27,83.00092315673828,118.69000244140625,60.19760513305664,30.922853469848633,274.4800109863281
2010-05-28,81.959228515625,118.87999725341797,60.473323822021484,31.05362319946289,272.32000732421875
2010-05-31,81.959228515625,118.87999725341797,60.473323822021484,31.196842193603516,272.32000732421875
2010-06-01,80.58039855957031,119.91000366210938,60.898406982421875,31.028711318969727,265.44000244140625
2010-06-02,82.67864990234375,119.77999877929688,60.31993103027344,30.543010711669922,270.32000732421875
2010-06-03,82.96340942382812,117.95999908447266,59.879798889160156,31.25911521911621,274.0799865722656
2010-06-04,80.04834747314453,119.19000244140625,61.489463806152344,31.165708541870117,261.44000244140625
2010-06-07,79.0516586303711,121.48999786376953,61.96107864379883,30.3499813079834,260.7200012207031
2010-06-08,79.8984603881836,121.0,61.6529426574707,30.237899780273438,265.5199890136719
2010-06-09,79.47132110595703,120.55999755859375,61.58377456665039,30.001277923583984,271.6000061035156
2010-06-10,81.79438018798828,118.97000122070312,60.48344039916992,30.418479919433594,278.1600036621094
2010-06-11,82.19157409667969,120.01000213623047,61.250553131103516,30.897945404052734,273.8399963378906
2010-06-14,82.0641860961914,119.5999984741211,60.936100006103516,31.35251808166504,274.6400146484375
2010-06-15,83.93009948730469,120.98999786376953,60.684635162353516,31.570453643798828,281.8399963378906
2010-06-16,83.90013122558594,120.33000183105469,61.030452728271484,31.570453643798828,283.9200134277344
2010-06-17,84.03500366210938,121.9000015258789,61.52715301513672,31.788400650024414,281.1199951171875
2010-06-18,84.12613677978516,122.83000183105469,61.42658996582031,31.694997787475586,283.2799987792969
2010-06-21,83.88520050048828,120.38999938964844,61.250553131103516,32.37995147705078,282.6400146484375
2010-06-22,82.4997787475586,121.44999694824219,61.97992706298828,32.19314193725586,280.0
2010-06-23,82.24376678466797,120.94999694824219,62.401222229003906,31.850664138793945,273.9200134277344
2010-06-24,80.88092041015625,121.30000305175781,62.03022766113281,31.944074630737305,275.1199951171875
2010-06-25,81.21978759765625,122.76000213623047,62.28173065185547,31.5081844329834,285.2799987792969
2010-06-28,80.96379089355469,121.08999633789062,62.866493225097656,31.632732391357422,281.67999267578125
2010-06-29,78.46402740478516,121.2699966430664,63.551910400390625,31.445919036865234,273.3599853515625
2010-06-30,77.71858978271484,121.68000030517578,63.97950744628906,30.854358673095703,271.67999267578125
2010-07-01,77.37224578857422,117.04000091552734,64.08037567138672,30.736051559448242,262.9599914550781
2010-07-02,76.95061492919922,118.48999786376953,63.56952667236328,30.817007064819336,260.79998779296875
