Date,spy_close,spy_log_return,lag_rv22_ann,vix_close,vix_dec,vix9d_vix,vix_vix3m
2020-12-15,341.72314453125,,,22.889999389648438,0.22889999389648438,0.8820446077944483,0.8848086063814266
2020-12-16,342.2593688964844,0.0015679479067507395,,22.5,0.225,0.8355555216471354,0.8833922499637739
2020-12-17,344.17327880859375,0.005576409799677534,,21.93000030517578,0.2193000030517578,0.8490652339315664,0.8719682162149208
2020-12-18,342.799072265625,-0.004000767640206032,,21.56999969482422,0.21569999694824218,0.7742235048314193,0.8569725716902026
2020-12-21,341.5733337402344,-0.003582084330952136,,25.15999984741211,0.25159999847412107,0.8569157232391632,0.9122552544239181
2020-12-22,340.9976501464844,-0.00168680985228114,,24.229999542236328,0.24229999542236327,0.8217086348972543,0.8891742951279387
2020-12-23,341.30413818359375,0.0008983944142186048,,23.309999465942383,0.23309999465942383,0.8236808752823894,0.8876618150332337
2020-12-24,342.6319885253906,0.003882970816501115,,21.530000686645508,0.2153000068664551,0.7951695445069115,0.8486401251256749
2020-12-28,345.5753479003906,0.008553751654496886,,21.700000762939453,0.21700000762939453,0.9239630659968973,0.8628231050528965
2020-12-29,344.9161682128906,-0.001909306261895998,,23.079999923706055,0.23079999923706054,0.9302426076397907,0.8795731754963558
2020-12-30,345.40826416015625,0.0014256949559995232,,22.770000457763672,0.22770000457763673,0.9358805023069955,0.895047169015602
2020-12-31,347.16326904296875,0.005068093489835864,,22.75,0.2275,0.931868165403932,0.8999208616326496
2021-01-04,342.4369201660156,-0.013707719220628176,,26.969999313354492,0.2696999931335449,1.0155728619572482,0.9543524095867149
2021-01-05,344.79541015625,0.006863761046860846,,25.34000015258789,0.2534000015258789,0.9585635662692246,0.9299082624802896
2021-01-06,346.8567810058594,0.005960732805820846,,25.06999969482422,0.2506999969482422,0.9481452232594587,0.9357968957848665
2021-01-07,352.0101623535156,0.01474808560889024,,22.3700008392334,0.22370000839233398,0.8681269265861794,0.8940847493986364
2021-01-08,354.0158386230469,0.005681608502055544,,21.559999465942383,0.21559999465942384,0.8506493787979439,0.865863445632252
2021-01-11,351.6295166015625,-0.006763542339697479,,24.079999923706055,0.24079999923706055,0.9007475333380066,0.9018726305480091
2021-01-12,351.7037658691406,0.00021113537409493248,,23.329999923706055,0.23329999923706055,0.8851264331787424,0.8904579864252109
2021-01-13,352.6509094238281,0.0026893954389448052,,22.209999084472656,0.22209999084472656,0.8514183082804526,0.8692759196742681
2021-01-14,351.4159851074219,-0.003507977984489012,,23.25,0.2325,0.9105376376900621,0.8833586728563706
2021-01-15,348.8531799316406,-0.007319518681251301,,24.34000015258789,0.2434000015258789,0.89112573533618,0.8928833436618896
2021-01-19,351.5923156738281,0.007821164451032621,,23.239999771118164,0.23239999771118164,0.9414801797011323,0.8707380781601297
2021-01-20,356.4579772949219,0.01374404689135338,0.10094814474700697,21.579999923706055,0.21579999923706056,0.8734939966687687,0.8390357892622944
2021-01-21,356.78289794921875,0.0009111106445285207,0.1094018202631902,21.31999969482422,0.21319999694824218,0.8550656568096462,0.8295719479342821
2021-01-22,355.5200500488281,-0.003545820572755087,0.10863040067392157,21.90999984741211,0.2190999984741211,0.8407120129884262,0.843016546377964
2021-01-25,356.9221496582031,0.003936042587348307,0.10835770987024221,23.190000534057617,0.23190000534057617,0.8909012234419804,0.8627232610894268
2021-01-26,356.3650207519531,-0.001562145073284603,0.10697501299023444,23.020000457763672,0.23020000457763673,0.8887922970293585,0.8560803637141562
2021-01-27,347.65533447265625,-0.024743973937445134,0.10692430376099979,37.209999084472656,0.37209999084472656,1.119054028867858,1.041421762138195
2021-01-28,350.645263671875,0.008563496806293964,0.1401595856061367,30.209999084472656,0.30209999084472655,0.9930486894790873,0.9508970301915813
2021-01-29,343.62542724609375,-0.020222877776083198,0.14225923278318636,33.09000015258789,0.3309000015258789,0.9860985469219866,0.9766823822130626
2021-02-01,349.3453063964844,0.016508659826782922,0.15665669041671829,30.239999771118164,0.30239999771118165,0.9586640208511555,0.9296034708234868
2021-02-02,354.2851257324219,0.01404117920192883,0.1664231541578994,25.559999465942383,0.25559999465942385,0.8779343115385416,0.8705721707965701
2021-02-03,354.5636291503906,0.0007857908485578922,0.17255643188293915,22.90999984741211,0.2290999984741211,0.828022673055466,0.8309757018863173
2021-02-04,358.5935974121094,0.011301886899738873,0.1719983835748157,21.770000457763672,0.21770000457763672,0.802939787536962,0.8126166373195566
2021-02-05,360.00494384765625,0.003928057654516864,0.16716689593378067,20.8700008392334,0.208700008392334,0.7436511659639088,0.7869532608972393
2021-02-08,362.6048583984375,0.007195932747203907,0.16645581275020657,21.239999771118164,0.21239999771118165,0.7801318207807073,0.7969981266472353
2021-02-09,362.3634338378906,-0.0006660279409646052,0.1668638733357272,21.6299991607666,0.21629999160766603,0.7901063715058505,0.7978605191365248
2021-02-10,362.2055969238281,-0.0004356711641212637,0.16079750805522808,21.989999771118164,0.21989999771118163,0.8040018412549885,0.799927244605565
2021-02-11,362.7905578613281,0.001613694253620803,0.16013676212354255,21.25,0.2125,0.8042353012982537,0.7806759932420155
2021-02-12,364.5826416015625,0.004927559518730949,0.15773014326182933,19.969999313354492,0.19969999313354492,0.7536304811322908,0.7535848797492262
2021-02-16,364.2669372558594,-0.0008663086996426772,0.1581035264702084,21.459999084472656,0.21459999084472656,0.9002796141218463,0.778947356760883
