Date,BRL_spot,BRL_usd_lcy_log_ret,BRL_carry_lag1,BRL_fx_vol60_lag1,BRL_carry_threshold_lag1,BRL_vol_threshold_lag1,BRL_pure_weight,BRL_gate_weight,BRL_pure_net_ret,BRL_gate_net_ret,BRL_pure_turnover,BRL_gate_turnover,MXN_spot,MXN_usd_lcy_log_ret,MXN_carry_lag1,MXN_fx_vol60_lag1,MXN_carry_threshold_lag1,MXN_vol_threshold_lag1,MXN_pure_weight,MXN_gate_weight,MXN_pure_net_ret,MXN_gate_net_ret,MXN_pure_turnover,MXN_gate_turnover,ZAR_spot,ZAR_usd_lcy_log_ret,ZAR_carry_lag1,ZAR_fx_vol60_lag1,ZAR_carry_threshold_lag1,ZAR_vol_threshold_lag1,ZAR_pure_weight,ZAR_gate_weight,ZAR_pure_net_ret,ZAR_gate_net_ret,ZAR_pure_turnover,ZAR_gate_turnover,IDR_spot,IDR_usd_lcy_log_ret,IDR_carry_lag1,IDR_fx_vol60_lag1,IDR_carry_threshold_lag1,IDR_vol_threshold_lag1,IDR_pure_weight,IDR_gate_weight,IDR_pure_net_ret,IDR_gate_net_ret,IDR_pure_turnover,IDR_gate_turnover,pure_net_ret,gate_net_ret,pure_weight_sum,gate_weight_sum,pure_turnover,gate_turnover
2007-03-27,2.0592000484466553,0.0005829013421273872,0.0797,0.06679086887827407,0.1499,0.1366071445126464,0.25,0.0,-6.665787521438649e-05,-0.0,0.0,0.0,11.05620002746582,0.00709811743705859,0.026399999999999996,0.07712738746469043,0.0632,0.07351599266206385,0.25,0.0,-0.0017483388830741714,-0.0,0.0,0.0,7.260000228881836,0.0065780990494782405,0.03626666666699999,0.14416254920014446,0.039092,0.1646065697468625,0.25,0.0,-0.0016085459263903935,-0.0,0.0,0.0,9099.400390625,0.0009676505702821935,0.051966666667,0.05560583909123465,0.053766666667,0.08589261462094516,0.25,0.0,-0.00019035840976598488,-0.0,0.0,0.0,-0.0036139010944449363,0.0,1.0,0.0,0.0,0.0
2007-03-28,2.070499897003174,0.005472492871923038,0.0797,0.06683376729126533,0.1499,0.1366071445126464,0.25,0.0,-0.0012890557576632992,-0.0,0.0,0.0,11.058199882507324,0.00018086450955914887,0.026399999999999996,0.07786865926410169,0.0632,0.07351599266206385,0.25,0.0,-1.9025651199311033e-05,-0.0,0.0,0.0,7.333000183105469,0.010004873718596867,0.03626666666699999,0.14172184547885822,0.039092,0.164539232147248,0.25,0.0,-0.00246523959367005,-0.0,0.0,0.0,9142.099609375,0.004681555435287426,0.051966666667,0.05543955306262344,0.053766666667,0.08564545970303458,0.25,0.0,-0.001118834626017293,-0.0,0.0,0.0,-0.004892155628549954,0.0,1.0,0.0,0.0,0.0
2007-03-29,2.0510001182556152,-0.009462537510796268,0.0797,0.06782930792620118,0.1499,0.1366071445126464,0.25,0.0,0.0024447018380165273,0.0,0.0,0.0,11.016799926757812,-0.003750849797940917,0.026399999999999996,0.07686350011249939,0.0632,0.07351599266206385,0.25,0.0,0.0009639029256757055,0.0,0.0,0.0,7.250100135803223,-0.011369453475596552,0.03626666666699999,0.14196062154559488,0.039092,0.164309495363964,0.25,0.0,0.0028783422048783047,0.0,0.0,0.0,9116.5,-0.0028041171499431877,0.051966666667,0.05551361346348473,0.053766666667,0.08467277869377468,0.25,0.0,0.0007525835202903604,0.0,0.0,0.0,0.007039530488860898,0.0,1.0,0.0,0.0,0.0
2007-03-30,2.055000066757202,0.001948343685671668,0.0797,0.0700331754909496,0.1499,0.1366071445126464,0.25,0.0,-0.0004080184611004567,-0.0,0.0,0.0,10.996999740600586,-0.0017988890419530141,0.026399999999999996,0.07707705070243044,0.0632,0.07351599266206385,0.25,0.0,0.00047591273667872973,0.0,0.0,0.0,7.240699768066406,-0.001297425831261819,0.03626666666699999,0.13954937750869278,0.039092,0.16412731131524882,0.25,0.0,0.00036033529379462143,0.0,0.0,0.0,9081.0,-0.0039016397894309795,0.051966666667,0.05456893821618073,0.053766666667,0.08386398710081308,0.25,0.0,0.0010269641801623085,0.0,0.0,0.0,0.001455193749535203,0.0,1.0,0.0,0.0,0.0
2007-04-02,2.0434999465942383,-0.005611882545715775,0.0797,0.06964504387711774,0.1499,0.1366071445126464,0.25,0.0,0.001482038096746404,0.0,0.0,0.0,11.010499954223633,0.001226874065991257,0.026399999999999996,0.07671069396108772,0.0632,0.07351599266206385,0.25,0.0,-0.00028052804030733803,-0.0,0.0,0.0,7.240099906921387,-8.284917391669884e-05,0.03626666666699999,0.13361743181032015,0.039092,0.1639978599601069,0.25,0.0,5.6691129458341375e-05,0.0,0.0,0.0,9114.7001953125,0.0037041975284644985,0.051966666667,0.05518799810069007,0.053766666667,0.08367728629982643,0.25,0.0,-0.0008744951493115611,-0.0,0.0,0.0,0.00038370603658584616,0.0,1.0,0.0,0.0,0.0
2007-04-03,2.033900022506714,-0.004708854612633778,0.0797,0.07034994339687463,0.1499,0.1366071445126464,0.25,0.0,0.0012562811134759048,0.0,0.0,0.0,10.930999755859375,-0.007246591829594047,0.026399999999999996,0.07658709034848543,0.0632,0.07351599266206385,0.25,0.0,0.001837838433588988,0.0,0.0,0.0,7.172900199890137,-0.009324941854692697,0.03626666666699999,0.13331118737741948,0.039092,0.16383560212207504,0.25,0.0,0.002367214299652341,0.0,0.0,0.0,9108.2998046875,-0.0007024519440468526,0.03839999999999999,0.0556551542199291,0.053766666667,0.08345803298476172,0.25,0.0,0.00021370822410695124,0.0,0.0,0.0,0.005675042070824184,0.0,1.0,0.0,0.0,0.0
2007-04-04,2.028700113296509,-0.002559893603107184,0.0797,0.07067151684811128,0.1499,0.1366071445126464,0.25,0.0,0.0007190408610942563,0.0,0.0,0.0,10.995499610900879,0.005883295824644627,0.026399999999999996,0.07713865150562393,0.0632,0.07351599266206385,0.25,0.0,-0.0014446334799706807,-0.0,0.0,0.0,7.145899772644043,-0.0037713299019435094,0.03626666666699999,0.13282761382161398,0.039092,0.16363179687335158,0.25,0.0,0.000978811311465044,0.0,0.0,0.0,9112.0,0.0004061618527720799,0.03839999999999999,0.055606325195966734,0.053766666667,0.0830718221256204,0.25,0.0,-6.344522509778189e-05,-0.0,0.0,0.0,0.00018977346749083786,0.0,1.0,0.0,0.0,0.0
2007-04-05,2.027400016784668,-0.0006410574269221391,0.0797,0.07070569335002165,0.1499,0.1366071445126464,0.25,0.0,0.0002393318170479951,0.0,0.0,0.0,10.98960018157959,-0.0005366752499257228,0.026399999999999996,0.07785270870088964,0.0632,0.07351599266206385,0.25,0.0,0.00016035928867190688,0.0,0.0,0.0,7.120100021362305,-0.0036169605749564963,0.03626666666699999,0.13300343686232327,0.039092,0.1634143466470158,0.25,0.0,0.0009402189797182907,0.0,0.0,0.0,9084.099609375,-0.003066636596760762,0.03839999999999999,0.055537119810312646,0.053766666667,0.08270335144587292,0.25,0.0,0.0008047543872854286,0.0,0.0,0.0,0.0021446644727236212,0.0,1.0,0.0,0.0,0.0
2007-04-06,2.027400016784668,0.0,0.0797,0.07046492505873986,0.1499,0.1366071445126464,0.25,0.0,7.906746031746032e-05,0.0,0.0,0.0,10.942000389099121,-0.004340756349935329,0.026399999999999996,0.07766498779249936,0.0632,0.07351599266206385,0.25,0.0,0.0011113795636743084,0.0,0.0,0.0,7.121300220489502,0.00016855071968438989,0.03626666666699999,0.13317092256578097,0.039092,0.1633350433558753,0.25,0.0,-6.158843941930809e-06,-0.0,0.0,0.0,9104.5,0.002243207241640687,0.03839999999999999,0.054340777405320256,0.053766666667,0.08252919674027895,0.25,0.0,-0.0005227065723149337,-0.0,0.0,0.0,0.0006615816077349041,0.0,1.0,0.0,0.0,0.0
2007-04-09,2.027400016784668,0.0,0.0797,0.07044493740603643,0.1499,0.1366071445126464,0.25,0.0,7.906746031746032e-05,0.0,0.0,0.0,10.970800399780273,0.002628603029029744,0.026399999999999996,0.0771231988959461,0.0632,0.07351599266206385,0.25,0.0,-0.0006309602810669598,-0.0,0.0,0.0,7.123000144958496,0.00023868135793982286,0.03626666666699999,0.13241113478055244,0.039092,0.16325120958646017,0.25,0.0,-2.369150350578905e-05,-0.0,0.0,0.0,9090.599609375,-0.0015279271482651188,0.03839999999999999,0.05453941590794207,0.053766666667,0.08231517070246572,0.25,0.0,0.00042007702516151776,0.0,0.0,0.0,-0.00015550729909377084,0.0,1.0,0.0,0.0,0.0
2007-04-10,2.0269999504089355,-0.00019734924046367107,0.0797,0.07044964745722875,0.1499,0.1366071445126464,0.25,0.0,0.00012840477043337808,0.0,0.0,0.0,10.99779987335205,0.0024580070491408788,0.026399999999999996,0.07710244198162731,0.0632,0.07351599266206385,0.25,0.0,-0.0005883112860947435,-0.0,0.0,0.0,7.145100116729736,0.0030978180752020204,0.03626666666699999,0.1320518947994446,0.039092,0.16318195100997646,0.25,0.0,-0.0007384756828213385,-0.0,0.0,0.0,9107.5,0.001857380259086002,0.03839999999999999,0.0546089474075377,0.053766666667,0.08215883620974693,0.25,0.0,-0.00042624982667626246,-0.0,0.0,0.0,-0.0016246320251589663,0.0,1.0,0.0,0.0,0.0
2007-04-11,2.0274999141693115,0.0002466216695568603,0.0797,0.07031755336794826,0.1499,0.1366071445126464,0.25,0.0,1.7412042928245243e-05,0.0,0.0,0.0,11.014800071716309,0.0015445882618624629,0.026399999999999996,0.0772457186137363,0.0632,0.07351599266206385,0.25,0.0,-0.0003599565892751395,-0.0,0.0,0.0,7.1280999183654785,-0.002382115623881116,0.03626666666699999,0.13199888992200753,0.039092,0.16313460484207476,0.25,0.0,0.0006315077419494456,0.0,0.0,0.0,9101.099609375,-0.0007030074828274728,0.03839999999999999,0.0542670992713655,0.053766666667,0.08198308572055696,0.25,0.0,0.0002138471088021063,0.0,0.0,0.0,0.0005028103044046575,0.0,1.0,0.0,0.0,0.0
2007-04-12,2.0339999198913574,0.003200793567419339,0.0797,0.06992027451887156,0.1499,0.1366071445126464,0.25,0.0,-0.0007211309315373744,-0.0,0.0,0.0,10.98900032043457,-0.0023450279174511766,0.026399999999999996,0.0772758252454033,0.0632,0.07351599266206385,0.25,0.0,0.0006124474555532704,0.0,0.0,0.0,7.151299953460693,0.0032494440546993724,0.03626666666699999,0.1310147239176602,0.039092,0.16300616182286715,0.25,0.0,-0.0007763821776956765,-0.0,0.0,0.0,9087.900390625,-0.0014513410376483739,0.03839999999999999,0.05367073520366302,0.053766666667,0.08182251468666069,0.25,0.0,0.0004009304975073315,0.0,0.0,0.0,-0.000484135156172449,0.0,1.0,0.0,0.0,0.0
2007-04-13,2.0164999961853027,-0.008640924802043426,0.0797,0.07040413927758793,0.14980000000000002,0.1366071445126464,0.25,0.0,0.002239298660828317,0.0,0.0,0.0,10.940999984741211,-0.0043776025243517785,0.026399999999999996,0.07729427698033227,0.0632,0.07351599266206385,0.25,0.0,0.0011205911072784207,0.0,0.0,0.0,7.1707000732421875,0.002709137216980509,0.03626666666699999,0.13118267282827786,0.037876,0.16291284345910334,0.25,0.0,-0.0006413054682659606,-0.0,0.0,0.0,9080.5,-0.0008146442036898845,0.03839999999999999,0.05348818892720399,0.05369999999999999,0.08154366148371056,0.25,0.0,0.00024175628901770921,0.0,0.0,0.0,0.002960340588858486,0.0,1.0,0.0,0.0,0.0
2007-04-16,2.0280001163482666,0.005686809660331285,0.0797,0.07221914764297153,0.14980000000000002,0.1366071445126464,0.25,0.0,-0.0013426349547653608,-0.0,0.0,0.0,10.970000267028809,0.0026470995288615387,0.026399999999999996,0.07631262840460792,0.0632,0.07351599266206385,0.25,0.0,-0.0006355844060249085,-0.0,0.0,0.0,7.098299980163574,-0.01014797310648628,0.03626666666699999,0.13095517365573064,0.037876,0.1627341103636516,0.25,0.0,0.0025729721126007367,0.0,0.0,0.0,9107.400390625,0.002958055593260277,0.03839999999999999,0.05348815571424986,0.05369999999999999,0.0813378759451295,0.25,0.0,-0.0007014186602198312,-0.0,0.0,0.0,-0.00010666590840936394,0.0,1.0,0.0,0.0,0.0
2007-04-17,2.028700113296509,0.0003451065721219325,0.0781,0.07325203807734518,0.14980000000000002,0.13643703491622328,0.25,0.0,-8.796484300324387e-06,-0.0,0.0,0.0,10.981300354003906,0.001029559766717207,0.027399999999999994,0.0742880322252808,0.0632,0.07351599266206385,0.25,0.0,-0.0002302074019967621,-0.0,0.0,0.0,7.035999774932861,-0.00881552107612339,0.033415384615,0.13258242603152207,0.037876,0.16254541858316338,0.25,0.0,0.0022370304521806494,0.0,0.0,0.0,9074.7998046875,-0.0035859929516208894,0.03929999999999999,0.05379602270581079,0.05369999999999999,0.08108532278528506,0.25,0.0,0.0009354863331433175,0.0,0.0,0.0,0.002933512899026881,0.0,1.0,0.0,0.0,0.0
2007-04-18,2.0334999561309814,0.002363175119985853,0.0781,0.0732016771068999,0.14980000000000002,0.1324957426311391,0.25,0.0,-0.0005133136212663045,-0.0,0.0,0.0,10.972000122070312,-0.00084727419461096,0.027399999999999994,0.07431441202077729,0.0632,0.07351599266206385,0.25,0.0,0.00023900108833527968,0.0,0.0,0.0,7.019100189208984,-0.002404763240535231,0.033415384615,0.13332373607332074,0.037876,0.1625192717678827,0.25,0.0,0.0006343409932836093,0.0,0.0,0.0,9065.2001953125,-0.0010583914301121576,0.03929999999999999,0.0543165763787321,0.05369999999999999,0.08079047658912186,0.25,0.0,0.00030358595276613464,0.0,0.0,0.0,0.0006636144131187191,0.0,1.0,0.0,0.0,0.0
2007-04-19,2.02810001373291,-0.0026590238427155514,0.0781,0.07339310734387461,0.14980000000000002,0.13216891141439827,0.25,0.0,0.0007422361194090465,0.0,0.0,0.0,10.95300006866455,-0.0017331865903504177,0.027399999999999994,0.07421990439492333,0.0632,0.07351599266206385,0.25,0.0,0.00046047918727014413,0.0,0.0,0.0,7.03380012512207,0.0020920864655507854,0.033415384615,0.1332221393838969,0.037876,0.16251022827972827,0.25,0.0,-0.0004898714332378948,-0.0,0.0,0.0,9072.900390625,0.0008490630800739812,0.03929999999999999,0.054331721992570116,0.05369999999999999,0.0806277923597793,0.25,0.0,-0.00017327767478040007,-0.0,0.0,0.0,0.0005395661986608959,0.0,1.0,0.0,0.0,0.0
2007-04-20,2.0220999717712402,-0.002962839549841228,0.0781,0.07341312562901543,0.14980000000000002,0.1315378890586262,0.25,0.0,0.0008181900461904658,0.0,0.0,0.0,10.937000274658203,-0.0014618361447836256,0.027399999999999994,0.07042466557244205,0.0632,0.07351599266206385,0.25,0.0,0.00039264157587844606,0.0,0.0,0.0,7.032299995422363,-0.0002132971744176769,0.033415384615,0.1271864295046815,0.037876,0.1623522432910975,0.25,0.0,8.647447675422082e-05,0.0,0.0,0.0,9097.2998046875,0.00268565326366976,0.03929999999999999,0.05418320805507015,0.05369999999999999,0.08051643287772198,0.25,0.0,-0.0006324252206793449,-0.0,0.0,0.0,0.0006648808781437878,0.0,1.0,0.0,0.0,0.0
2007-04-23,2.0192999839782715,-0.0013856526310845375,0.0781,0.07329160540060886,0.14980000000000002,0.12986050045209882,0.25,0.0,0.0004238933165012931,0.0,0.0,0.0,10.961000442504883,0.0021919971385915837,0.027399999999999994,0.0700069701035046,0.0632,0.07348200708285665,0.25,0.0,-0.0005208167449653562,-0.0,0.0,0.0,7.06879997253418,0.005176909420191142,0.033415384615,0.12696555565657422,0.037876,0.16210971927712345,0.25,0.0,-0.001261077171897984,-0.0,0.0,0.0,9078.2001953125,-0.0021016881412225393,0.03929999999999999,0.05287046280059519,0.05369999999999999,0.08043049246558734,0.25,0.0,0.00056441013054373,0.0,0.0,0.0,-0.000793590469818317,0.0,1.0,0.0,0.0,0.0
2007-04-24,2.032900094985962,0.006712483000903791,0.0781,0.07317333818908878,0.14980000000000002,0.12974848999249455,0.25,0.0,-0.001600640591495789,-0.0,0.0,0.0,10.975500106811523,0.001321967137436049,0.027399999999999994,0.068387140179128,0.0632,0.07343835787109193,0.25,0.0,-0.00030330924467647253,-0.0,0.0,0.0,7.010799884796143,-0.008238929573618698,0.033415384615,0.12718925905005948,0.037876,0.16198897326630773,0.25,0.0,0.0020928825765544764,0.0,0.0,0.0,9073.099609375,-0.0005620078040290628,0.03929999999999999,0.05303876914779694,0.05369999999999999,0.08031955662826348,0.25,0.0,0.00017949004624536093,0.0,0.0,0.0,0.0003684227866275758,0.0,1.0,0.0,0.0,0.0
2007-04-25,2.0185999870300293,-0.007059196371854144,0.0781,0.07475754988311274,0.14980000000000002,0.12970553288722592,0.25,0.0,0.0018422792516936948,0.0,0.0,0.0,10.927900314331055,-0.004346344996491123,0.027399999999999994,0.06771488001983773,0.0632,0.07335477905650448,0.25,0.0,0.0011137687888053205,0.0,0.0,0.0,6.950200080871582,-0.008681353007609959,0.033415384615,0.1280877817026682,0.037876,0.1618985488155082,0.25,0.0,0.0022034884350522915,0.0,0.0,0.0,9070.2001953125,-0.00031961265242754823,0.03929999999999999,0.05296379164669936,0.05369999999999999,0.08027313981634623,0.25,0.0,0.00011889125834498229,0.0,0.0,0.0,0.005278427733896289,0.0,1.0,0.0,0.0,0.0
2007-04-26,2.0181000232696533,-0.0002477091493828448,0.0781,0.07556321414300184,0.14980000000000002,0.11855781561225155,0.25,0.0,0.00013940744607586993,0.0,0.0,0.0,10.947999954223633,0.001837606251798674,0.027399999999999994,0.0680355840833534,0.0632,0.07328299748619882,0.25,0.0,-0.00043221902326712885,-0.0,0.0,0.0,7.0229997634887695,0.010419995723283348,0.033415384615,0.12714330085504905,0.037876,0.16180427823968263,0.25,0.0,-0.002571848747671035,-0.0,0.0,0.0,9074.2001953125,0.000440907385053738,0.03929999999999999,0.05143767999803464,0.05369999999999999,0.08025193378991627,0.25,0.0,-7.123875102533927e-05,-0.0,0.0,0.0,-0.002935899075887633,0.0,1.0,0.0,0.0,0.0
2007-04-27,2.0274999141693115,0.004646978426159693,0.0781,0.07403067138042634,0.14980000000000002,0.11839929304717138,0.25,0.0,-0.0010842644478097645,-0.0,0.0,0.0,10.876999855041504,-0.0065063322125315974,0.027399999999999994,0.06793505616378784,0.0632,0.07321540206574713,0.25,0.0,0.001653765592815439,0.0,0.0,0.0,7.033400058746338,0.0014797952942391945,0.033415384615,0.128706725503333,0.037876,0.16174446246878696,0.25,0.0,-0.00033679864040999703,-0.0,0.0,0.0,9031.0,-0.004772140250400022,0.03929999999999999,0.050625024727084834,0.05369999999999999,0.0802246273799613,0.25,0.0,0.0012320231578381007,0.0,0.0,0.0,0.0014647256624337782,0.0,1.0,0.0,0.0,0.0
2007-04-30,2.027899980545044,0.00019730058066601874,0.0781,0.07424430228706227,0.14980000000000002,0.11830366757429163,0.25,0.0,2.815501356365405e-05,0.0,0.0,0.0,10.970499992370605,0.00855939661977389,0.027399999999999994,0.06921049440948693,0.0632,0.07312157648444657,0.25,0.0,-0.002112666615260933,-0.0,0.0,0.0,7.052299976348877,0.002683562605731195,0.033415384615,0.12852738974412056,0.037876,0.16162346767868047,0.25,0.0,-0.0006377404682829972,-0.0,0.0,0.0,9102.2001953125,0.007853060734810666,0.03929999999999999,0.05146641741126857,0.052866666667,0.08018903578154053,0.25,0.0,-0.0019242770884645712,-0.0,0.0,0.0,-0.0046465291584448475,0.0,1.0,0.0,0.0,0.0
2007-05-01,2.027899980545044,0.0,0.0781,0.07423920077094272,0.14980000000000002,0.11593683620912945,0.25,0.0,7.748015873015873e-05,0.0,0.0,0.0,10.932299613952637,-0.003488176656661844,0.027399999999999994,0.0708094732347706,0.0632,0.07307986339970368,0.25,0.0,0.0008992267038480008,0.0,0.0,0.0,7.020299911499023,-0.004547861839285544,0.033415384615,0.12857500231317817,0.037876,0.16152306567877206,0.25,0.0,0.0011701156429711876,0.0,0.0,0.0,9067.2001953125,-0.0038526360297020104,0.03929999999999999,0.05389880810877998,0.052866666667,0.08013904849832781,0.25,0.0,0.0010021471026635978,0.0,0.0,0.0,0.0031489696082129446,0.0,1.0,0.0,0.0,0.0
2007-05-02,2.021199941635132,-0.0033093996955630405,0.0781,0.07398974665162796,0.14980000000000002,0.11497788415177673,0.25,0.0,0.0009048300826209189,0.0,0.0,0.0,10.909600257873535,-0.0020785155489682094,0.027399999999999994,0.071089481507564,0.0632,0.0730344066685421,0.25,0.0,0.000546811426924592,0.0,0.0,0.0,7.014800071716309,-0.0007837265243289156,0.033415384615,0.12829872330506417,0.037876,0.16145129659748314,0.25,0.0,0.0002290818142320305,0.0,0.0,0.0,9067.7998046875,6.612730909503635e-05,0.03929999999999999,0.05446912434292761,0.052866666667,0.08008401426764447,0.25,0.0,2.245626796433614e-05,0.0,0.0,0.0,0.0017031795917418775,0.0,1.0,0.0,0.0,0.0
2007-05-03,2.018399953842163,-0.0013862700830885486,0.0781,0.07422084879716959,0.14980000000000002,0.1125520495008409,0.25,0.0,0.0004240476795022959,0.0,0.0,0.0,10.910300254821777,6.416133273148242e-05,0.027399999999999994,0.07071385413936206,0.0632,0.07299723533169988,0.25,0.0,1.1142206499669072e-05,0.0,0.0,0.0,6.950799942016602,-0.00916546051258435,0.033415384615,0.1282930203600914,0.037876,0.16136689781498698,0.25,0.0,0.0023245153112958893,0.0,0.0,0.0,9041.2998046875,-0.002926707510296739,0.03929999999999999,0.054087747698760395,0.052866666667,0.0800382896914715,0.25,0.0,0.00077066497281228,0.0,0.0,0.0,0.003530370170110134,0.0,1.0,0.0,0.0,0.0
2007-05-04,2.0253000259399414,0.0034127550655648864,0.0781,0.07308995915009203,0.14980000000000002,0.11164765381685834,0.25,0.0,-0.0007757086076610629,-0.0,0.0,0.0,10.833000183105469,-0.0071102726655291534,0.027399999999999994,0.0704014854777752,0.0632,0.07297767451443121,0.25,0.0,0.001804750706064828,0.0,0.0,0.0,6.910099983215332,-0.005872645498100279,0.033415384615,0.12945470804053966,0.037876,0.16124206197849447,0.25,0.0,0.0015013115576748713,0.0,0.0,0.0,8946.7001953125,-0.01051817673104884,0.03929999999999999,0.05416936859862195,0.052866666667,0.08000672155927316,0.25,0.0,0.0026685322780003054,0.0,0.0,0.0,0.005198885934078942,0.0,1.0,0.0,0.0,0.0
2007-05-07,2.0201001167297363,-0.0025707776193327507,0.0781,0.07340901165960177,0.14980000000000002,0.08917313398023674,0.25,0.0,0.0007201745635633465,0.0,0.0,0.0,10.827300071716309,-0.0005263187909386782,0.027399999999999994,0.07171135421820955,0.0632,0.07289896159020114,0.25,0.0,0.00015876223741720922,0.0,0.0,0.0,6.877799987792969,-0.004685275433850673,0.033415384615,0.12926017003977464,0.037876,0.1609809249569988,0.25,0.0,0.0012044690416124699,0.0,0.0,0.0,8948.2001953125,0.00016764552702393286,0.03929999999999999,0.0582720356993961,0.052866666667,0.07991273499412652,0.25,0.0,-2.9232865178879867e-06,-0.0,0.0,0.0,0.0020804825560751376,0.0,1.0,0.0,0.0,0.0
2007-05-08,2.0216000080108643,0.0007422081320682541,0.0781,0.07214545535445166,0.14980000000000002,0.08580208340762324,0.25,0.0,-0.00010807187428690478,-0.0,0.0,0.0,10.838000297546387,0.0009877755228611621,0.027399999999999994,0.0673445406069824,0.0632,0.07282825404227862,0.25,0.0,-0.00021976134103275085,-0.0,0.0,0.0,6.8927998542785645,0.0021785358067318923,0.033415384615,0.12630216852691592,0.037876,0.1607667136271096,0.25,0.0,-0.0005114837685331715,-0.0,0.0,0.0,8871.5,-0.008608525187046561,0.03929999999999999,0.05780748288636078,0.052866666667,0.0798158312660592,0.25,0.0,0.0021911193919997357,0.0,0.0,0.0,0.0013518024081469085,0.0,1.0,0.0,0.0,0.0
2007-05-09,2.018699884414673,-0.0014355984315475427,0.0781,0.07211514549637349,0.14980000000000002,0.0855184804748624,0.25,0.0,0.0004363797666170444,0.0,0.0,0.0,10.785499572753906,-0.004855904758290031,0.027399999999999994,0.06522708790058936,0.0632,0.07280291961328056,0.25,0.0,0.0012411587292550474,0.0,0.0,0.0,6.899600028991699,0.00098607571150733,0.033415384615,0.12593795571018798,0.037876,0.16069763188194575,0.25,0.0,-0.00021336874472703088,-0.0,0.0,0.0,8805.599609375,-0.007456053015427982,0.03929999999999999,0.060298085502750294,0.052866666667,0.07979326714409149,0.25,0.0,0.0019030013490950906,0.0,0.0,0.0,0.0033671711002401516,0.0,1.0,0.0,0.0,0.0
2007-05-10,2.0143001079559326,-0.00218188852593197,0.0781,0.07159497782078288,0.14980000000000002,0.08396052323420668,0.25,0.0,0.0006229522902131512,0.0,0.0,0.0,10.843799591064453,0.005390850536422663,0.027399999999999994,0.06576500927699992,0.0632,0.0727803664973157,0.25,0.0,-0.001320530094423126,-0.0,0.0,0.0,7.027699947357178,0.01839603241545554,0.033415384615,0.1254039635203786,0.037876,0.16058266417149136,0.25,0.0,-0.0045658579207140835,-0.0,0.0,0.0,8759.7998046875,-0.005214787025086579,0.03929999999999999,0.06193922502964825,0.052866666667,0.07972897006592891,0.25,0.0,0.00134268485150974,0.0,0.0,0.0,-0.003920750873414319,0.0,1.0,0.0,0.0,0.0
2007-05-11,2.0137999057769775,-0.0002483563862966978,0.0781,0.07101696295907794,0.14980000000000002,0.08341677685973878,0.25,0.0,0.00013956925530433318,0.0,0.0,0.0,10.765000343322754,-0.007293287667223591,0.027399999999999994,0.06587726198274028,0.0632,0.07274843245514415,0.25,0.0,0.0018505044564884375,0.0,0.0,0.0,6.921299934387207,-0.015255871748032487,0.033415384615,0.13134782989643903,0.037238461538000006,0.16039472192325233,0.25,0.0,0.0038471181201579236,0.0,0.0,0.0,8777.2001953125,0.001984421090850495,0.03929999999999999,0.062219110849613554,0.052866666667,0.07964326736404023,0.25,0.0,-0.00045711717747452856,-0.0,0.0,0.0,0.005380074654476165,0.0,1.0,0.0,0.0,0.0
2007-05-14,2.006500005722046,-0.0036315241341178415,0.0781,0.0708530171105586,0.14980000000000002,0.08249519617581312,0.25,0.0,0.0009853611922596192,0.0,0.0,0.0,10.74899959564209,-0.0014874733360879554,0.027399999999999994,0.06731606865871906,0.0632,0.07267686603039925,0.25,0.0,0.0003990508737045285,0.0,0.0,0.0,6.9517998695373535,0.004396996305166755,0.033415384615,0.13442725046257584,0.037238461538000006,0.16026498984565707,0.25,0.0,-0.0010660988931418872,-0.0,0.0,0.0,8791.5,0.0016278731706235955,0.03929999999999999,0.06241316846688559,0.05246666666699999,0.0795525594838904,0.25,0.0,-0.00036798019741780363,-0.0,0.0,0.0,-4.966702459554325e-05,0.0,1.0,0.0,0.0,0.0
2007-05-15,1.9850000143051147,-0.010772992230828504,0.0781,0.07110319479506624,0.14980000000000002,0.08233240238794626,0.25,0.0,0.002770728216437285,0.0,0.0,0.0,10.802300453186035,0.004946426999741836,0.027399999999999994,0.06717725698801684,0.0632,0.07262677837574602,0.25,0.0,-0.0012094242102529192,-0.0,0.0,0.0,6.899799823760986,-0.007508199949613008,0.033415384615,0.1345519857961239,0.037238461538000006,0.16018002143171328,0.25,0.0,0.0019102001705530536,0.0,0.0,0.0,8791.0,-5.68747334150374e-05,0.03929999999999999,0.06254824257369825,0.05246666666699999,0.07935295198602046,0.25,0.0,5.320677859185458e-05,0.0,0.0,0.0,0.003524710955329274,0.0,1.0,0.0,0.0,0.0
2007-05-16,1.9606000185012817,-0.012368363063731253,0.0781,0.07402988713686855,0.14730000000000001,0.0818995959133753,0.25,0.0,0.003169570924662972,0.0,0.0,0.0,10.772199630737305,-0.0027904092204238413,0.027399999999999994,0.0679240268493799,0.0632,0.07260862791075581,0.25,0.0,0.0007247848447885,0.0,0.0,0.0,6.9629998207092285,0.009117990078087017,0.033415384615,0.13530223618172607,0.037238461538000006,0.1600233228070578,0.25,0.0,-0.0022463473363719525,-0.0,0.0,0.0,8797.099609375,0.000693606444699314,0.03929999999999999,0.06226384245971411,0.05246666666699999,0.07913401975376433,0.25,0.0,-0.00013441351593673328,-0.0,0.0,0.0,0.0015135949171427862,0.0,1.0,0.0,0.0,0.0
