Ticker,USO,USO,USO,USO,USO,USO,CL=F,CL=F,CL=F,CL=F,CL=F,CL=F,XOP,XOP,XOP,XOP,XOP,XOP,XLE,XLE,XLE,XLE,XLE,XLE
2017-01-13,91.5999984741211,92.23999786376953,90.95999908447266,91.27999877929688,91.27999877929688,1976200.0,53.04999923706055,53.16999816894531,52.27000045776367,52.369998931884766,52.369998931884766,477986,161.67999267578125,163.16000366210938,161.47999572753906,161.8800048828125,134.78778076171875,3276200.0,37.25,37.33000183105469,37.095001220703125,37.189998626708984,25.237974166870117,19813400.0
2017-01-17,92.80000305175781,92.95999908447266,91.19999694824219,91.44000244140625,91.44000244140625,2123713.0,52.54999923706055,53.52000045776367,52.119998931884766,52.47999954223633,52.47999954223633,606023,164.1999969482422,165.67999267578125,163.60000610351562,164.44000244140625,136.91937255859375,4555625.0,37.30500030517578,37.5099983215332,37.275001525878906,37.41999816894531,25.394046783447266,19566000.0
2017-01-18,89.5199966430664,90.95999908447266,88.63999938964844,89.27999877929688,89.27999877929688,3819300.0,52.52000045776367,52.790000915527344,50.90999984741211,51.08000183105469,51.08000183105469,236238,162.67999267578125,165.47999572753906,162.32000732421875,164.1999969482422,136.7195587158203,2024550.0,37.21500015258789,37.435001373291016,37.16999816894531,37.334999084472656,25.336374282836914,17450400.0
2017-01-19,89.91999816894531,90.31999969482422,88.80000305175781,89.36000061035156,89.36000061035156,1967863.0,51.38999938964844,51.869998931884766,51.02000045776367,51.369998931884766,51.369998931884766,122593,164.60000610351562,165.0399932861328,162.72000122070312,163.75999450683594,136.35317993164062,1932175.0,37.334999084472656,37.349998474121094,37.040000915527344,37.130001068115234,25.197256088256836,18001800.0
2017-01-20,91.5999984741211,92.0,90.95999908447266,91.12000274658203,91.12000274658203,3325863.0,51.45000076293945,52.900001525878906,51.38999938964844,52.41999816894531,52.41999816894531,567231,165.32000732421875,166.0399932861328,163.8000030517578,164.52000427246094,136.9860382080078,2635475.0,37.369998931884766,37.494998931884766,37.14500045776367,37.27000045776367,25.292259216308594,18364400.0
2017-01-23,89.68000030517578,91.04000091552734,89.68000030517578,90.55999755859375,90.55999755859375,1831338.0,53.33000183105469,53.470001220703125,52.209999084472656,52.75,52.75,455333,163.44000244140625,164.0800018310547,162.0,162.8000030517578,135.55384826660156,2729525.0,37.099998474121094,37.17499923706055,36.69499969482422,36.875,25.024211883544922,30414000.0
2017-01-24,90.95999908447266,91.83999633789062,90.87999725341797,90.95999908447266,90.95999908447266,1920900.0,52.86000061035156,53.560001373291016,52.66999816894531,53.18000030517578,53.18000030517578,520285,163.9600067138672,166.39999389648438,163.67999267578125,165.36000061035156,137.6854248046875,2461400.0,37.02000045776367,37.439998626708984,36.95000076293945,37.279998779296875,25.29904556274414,23714400.0
2017-01-25,90.4000015258789,91.68000030517578,90.16000366210938,90.4800033569336,90.4800033569336,2386225.0,52.95000076293945,53.470001220703125,52.560001373291016,52.75,52.75,589709,165.1999969482422,167.75999450683594,165.0800018310547,166.44000244140625,138.5846710205078,2510275.0,37.290000915527344,37.59000015258789,37.279998779296875,37.474998474121094,25.431373596191406,18820600.0
2017-01-26,91.5199966430664,92.63999938964844,91.36000061035156,92.23999786376953,92.23999786376953,2691938.0,52.959999084472656,54.060001373291016,52.790000915527344,53.779998779296875,53.779998779296875,578065,167.9199981689453,168.52000427246094,166.75999450683594,167.1999969482422,139.21743774414062,1966800.0,37.595001220703125,37.654998779296875,37.42499923706055,37.505001068115234,25.451738357543945,17303400.0
2017-01-27,91.19999694824219,91.5199966430664,90.16000366210938,91.19999694824219,91.19999694824219,2486913.0,53.7400016784668,54.08000183105469,52.58000183105469,53.16999816894531,53.16999816894531,495556,166.1199951171875,167.0,164.63999938964844,165.1999969482422,137.5522003173828,2254775.0,37.275001525878906,37.314998626708984,37.005001068115234,37.1150016784668,25.187074661254883,19901800.0
2017-01-30,90.80000305175781,90.80000305175781,89.83999633789062,90.23999786376953,90.23999786376953,2055200.0,53.150001525878906,53.459999084472656,52.40999984741211,52.630001068115234,52.630001068115234,486309,164.27999877929688,164.27999877929688,158.36000061035156,160.63999938964844,133.75531005859375,3356600.0,36.94499969482422,36.96500015258789,36.18000030517578,36.435001373291016,24.725616455078125,26572800.0
2017-01-31,91.19999694824219,91.83999633789062,90.23999786376953,90.55999755859375,90.55999755859375,2398375.0,52.599998474121094,53.560001373291016,52.2400016784668,52.810001373291016,52.810001373291016,586676,160.8800048828125,161.0,158.44000244140625,160.32000732421875,133.4888916015625,2879450.0,36.45500183105469,36.5099983215332,36.064998626708984,36.45000076293945,24.73578453063965,28014800.0
2017-02-01,91.36000061035156,92.4000015258789,90.63999938964844,91.83999633789062,91.83999633789062,2516413.0,52.7599983215332,53.90999984741211,52.63999938964844,53.880001068115234,53.880001068115234,577243,161.32000732421875,162.1999969482422,157.24000549316406,159.1199951171875,132.4897003173828,3474175.0,36.64500045776367,36.69499969482422,35.95500183105469,36.18000030517578,24.55256462097168,36848600.0
2017-02-02,92.55999755859375,92.72000122070312,91.44000244140625,92.08000183105469,92.08000183105469,2469950.0,53.56999969482422,54.34000015258789,53.349998474121094,53.540000915527344,53.540000915527344,492553,159.24000549316406,161.1999969482422,157.24000549316406,160.1999969482422,133.38900756835938,2711900.0,36.2400016784668,36.45000076293945,35.95000076293945,36.3849983215332,24.69168472290039,25760200.0
2017-02-03,91.91999816894531,92.95999908447266,91.68000030517578,92.31999969482422,92.31999969482422,2615425.0,53.68000030517578,54.220001220703125,53.400001525878906,53.83000183105469,53.83000183105469,462616,160.8800048828125,163.36000061035156,159.8000030517578,162.72000122070312,135.48721313476562,3129475.0,36.529998779296875,36.88999938964844,36.314998626708984,36.70000076293945,24.905445098876953,23657200.0
2017-02-06,92.16000366210938,92.31999969482422,90.72000122070312,91.04000091552734,91.04000091552734,3050775.0,53.810001373291016,54.130001068115234,52.90999984741211,53.0099983215332,53.0099983215332,425085,163.0399932861328,163.83999633789062,159.67999267578125,160.24000549316406,133.42225646972656,2293450.0,36.70000076293945,36.82500076293945,36.28499984741211,36.38999938964844,24.695068359375,21043400.0
2017-02-07,89.68000030517578,89.83999633789062,88.87999725341797,89.5199966430664,89.5199966430664,4761688.0,53.13999938964844,53.2400016784668,51.630001068115234,52.16999816894531,52.16999816894531,624057,159.72000122070312,160.24000549316406,155.0800018310547,156.36000061035156,130.19166564941406,5132975.0,36.22999954223633,36.400001525878906,35.685001373291016,35.875,24.345579147338867,28315600.0
2017-02-08,88.87999725341797,90.23999786376953,88.31999969482422,89.83999633789062,89.83999633789062,3436513.0,51.63999938964844,52.66999816894531,51.220001220703125,52.34000015258789,52.34000015258789,767379,155.1999969482422,157.8000030517578,152.63999938964844,156.72000122070312,130.49134826660156,4808450.0,35.875,36.040000915527344,35.32500076293945,35.959999084472656,24.40326690673828,32296800.0
2017-02-09,89.83999633789062,91.12000274658203,89.83999633789062,90.80000305175781,90.80000305175781,2550863.0,52.369998931884766,53.209999084472656,52.369998931884766,53.0,53.0,610196,156.72000122070312,160.1199951171875,156.72000122070312,159.60000610351562,132.88938903808594,2952500.0,36.17499923706055,36.474998474121094,36.17499923706055,36.3650016784668,24.67810821533203,18523200.0
2017-02-10,92.23999786376953,92.63999938964844,91.83999633789062,92.0,92.0,3327850.0,53.150001525878906,54.130001068115234,52.900001525878906,53.86000061035156,53.86000061035156,596449,162.0399932861328,162.67999267578125,160.72000122070312,161.39999389648438,134.3881072998047,2500100.0,36.654998779296875,36.845001220703125,36.529998779296875,36.63999938964844,24.864730834960938,20810800.0
2017-02-13,90.95999908447266,91.19999694824219,90.4000015258789,90.55999755859375,90.55999755859375,2563000.0,53.79999923706055,53.95000076293945,52.77000045776367,52.93000030517578,52.93000030517578,586034,160.60000610351562,161.72000122070312,159.44000244140625,160.1199951171875,133.3223419189453,1653225.0,36.564998626708984,36.724998474121094,36.494998931884766,36.709999084472656,24.912233352661133,15969800.0
2017-02-14,91.83999633789062,91.91999816894531,90.80000305175781,91.04000091552734,91.04000091552734,2317950.0,52.90999984741211,53.720001220703125,52.86000061035156,53.20000076293945,53.20000076293945,493022,160.83999633789062,161.75999450683594,158.75999450683594,161.39999389648438,134.3881072998047,1790700.0,36.814998626708984,36.845001220703125,36.369998931884766,36.83000183105469,24.993667602539062,21543400.0
2017-02-15,90.63999938964844,91.5999984741211,90.55999755859375,90.87999725341797,90.87999725341797,2451975.0,53.0,53.5099983215332,52.72999954223633,53.11000061035156,53.11000061035156,463638,161.0800018310547,161.9199981689453,159.9199981689453,160.75999450683594,133.8552703857422,2826825.0,36.720001220703125,36.880001068115234,36.564998626708984,36.685001373291016,24.895265579223633,17853200.0
2017-02-16,91.5199966430664,91.5999984741211,90.16000366210938,91.27999877929688,91.27999877929688,1721550.0,53.0099983215332,53.59000015258789,52.68000030517578,53.36000061035156,53.36000061035156,343363,161.0399932861328,161.63999938964844,157.67999267578125,158.0800018310547,131.6237335205078,3569300.0,36.720001220703125,36.77000045776367,36.130001068115234,36.185001373291016,24.55596160888672,22750800.0
2017-02-17,90.55999755859375,91.36000061035156,90.4800033569336,91.12000274658203,91.12000274658203,1726275.0,53.470001220703125,53.52000045776367,52.880001068115234,53.400001525878906,53.400001525878906,195352,157.63999938964844,158.47999572753906,156.47999572753906,157.27999877929688,130.95765686035156,3049725.0,36.0,36.10499954223633,35.869998931884766,35.98500061035156,24.42022705078125,23290000.0
2017-02-21,93.04000091552734,93.12000274658203,92.08000183105469,92.31999969482422,92.31999969482422,3152675.0,53.47999954223633,54.68000030517578,53.349998474121094,54.060001373291016,54.060001373291016,665310,159.24000549316406,160.1199951171875,158.27999877929688,159.24000549316406,132.58966064453125,2566500.0,36.32500076293945,36.42499923706055,36.17499923706055,36.22999954223633,24.586496353149414,23605000.0
2017-02-22,91.04000091552734,91.19999694824219,90.55999755859375,90.87999725341797,90.87999725341797,2315925.0,54.2599983215332,54.599998474121094,53.349998474121094,53.59000015258789,53.59000015258789,499480,157.8800048828125,158.0800018310547,154.44000244140625,154.63999938964844,128.75950622558594,3073200.0,36.060001373291016,36.099998474121094,35.654998779296875,35.68000030517578,24.21324920654297,23078800.0
2017-02-23,92.87999725341797,93.19999694824219,92.0,92.23999786376953,92.23999786376953,2406825.0,53.90999984741211,54.939998626708984,53.869998931884766,54.45000076293945,54.45000076293945,529880,157.47999572753906,157.8800048828125,152.32000732421875,154.52000427246094,128.6596221923828,4581375.0,36.08000183105469,36.13999938964844,35.60499954223633,35.83000183105469,24.315038681030273,34780200.0
2017-02-24,91.5199966430664,92.08000183105469,91.5199966430664,91.68000030517578,91.68000030517578,1415263.0,54.33000183105469,54.5099983215332,53.7599983215332,53.9900016784668,53.9900016784668,395258,153.39999389648438,153.8800048828125,150.83999633789062,151.47999572753906,126.12836456298828,4188925.0,35.56999969482422,35.70500183105469,35.314998626708984,35.494998931884766,24.08770751953125,27995200.0
2017-02-27,92.4800033569336,92.55999755859375,91.5999984741211,91.76000213623047,91.76000213623047,1295313.0,54.02000045776367,54.61000061035156,53.939998626708984,54.04999923706055,54.04999923706055,394380,152.1199951171875,153.55999755859375,150.9600067138672,152.67999267578125,127.12747192382812,2206075.0,35.529998779296875,35.95500183105469,35.470001220703125,35.79999923706055,24.2946834564209,47372800.0
2017-02-28,90.87999725341797,91.76000213623047,90.23999786376953,91.5999984741211,91.5999984741211,2112063.0,54.040000915527344,54.22999954223633,53.18000030517578,54.0099983215332,54.0099983215332,593909,151.36000061035156,152.60000610351562,150.8000030517578,151.44000244140625,126.0950698852539,2662225.0,35.69499969482422,35.86000061035156,35.59000015258789,35.689998626708984,24.22003936767578,28036800.0
2017-03-01,92.08000183105469,92.4000015258789,91.19999694824219,91.19999694824219,91.19999694824219,1822313.0,53.95000076293945,54.439998626708984,53.630001068115234,53.83000183105469,53.83000183105469,491289,153.16000366210938,155.83999633789062,152.9600067138672,155.55999755859375,129.52552795410156,3826525.0,36.02000045776367,36.56999969482422,35.994998931884766,36.404998779296875,24.705249786376953,37995200.0
2017-03-02,89.68000030517578,90.4000015258789,89.19999694824219,89.36000061035156,89.36000061035156,2716800.0,53.689998626708984,53.79999923706055,52.540000915527344,52.61000061035156,52.61000061035156,638390,153.8000030517578,154.9600067138672,151.67999267578125,151.8000030517578,126.39484405517578,2503200.0,36.224998474121094,36.404998779296875,36.04499816894531,36.060001373291016,24.47113037109375,21540600.0
2017-03-03,89.5199966430664,90.63999938964844,89.44000244140625,90.31999969482422,90.31999969482422,1803200.0,52.58000183105469,53.38999938964844,52.54999923706055,53.33000183105469,53.33000183105469,436360,152.24000549316406,153.0800018310547,150.72000122070312,151.44000244140625,126.0950698852539,2469800.0,36.119998931884766,36.255001068115234,35.915000915527344,35.994998931884766,24.427024841308594,22333000.0
2017-03-06,90.55999755859375,90.87999725341797,89.91999816894531,90.23999786376953,90.23999786376953,1953800.0,53.189998626708984,53.560001373291016,52.7599983215332,53.20000076293945,53.20000076293945,503692,151.55999755859375,152.60000610351562,150.47999572753906,152.39999389648438,126.89439392089844,3283475.0,35.935001373291016,36.125,35.79499816894531,36.07500076293945,24.481300354003906,16749400.0
2017-03-07,91.04000091552734,91.12000274658203,90.08000183105469,90.16000366210938,90.16000366210938,1365938.0,53.16999816894531,53.79999923706055,52.709999084472656,53.13999938964844,53.13999938964844,494677,153.16000366210938,153.27999877929688,149.9600067138672,150.24000549316406,125.09590911865234,2532350.0,36.20500183105469,36.21500015258789,35.709999084472656,35.755001068115234,24.26415252685547,22923600.0
2017-03-08,88.87999725341797,89.76000213623047,84.95999908447266,85.36000061035156,85.36000061035156,8220150.0,52.790000915527344,52.91999816894531,50.04999923706055,50.279998779296875,50.279998779296875,963392,149.0399932861328,150.24000549316406,143.60000610351562,143.8000030517578,119.7336654663086,6609975.0,35.61000061035156,35.81999969482422,34.810001373291016,34.82500076293945,23.633026123046875,51132400.0
2017-03-09,84.55999755859375,84.72000122070312,82.55999755859375,84.23999786376953,84.23999786376953,6027038.0,50.220001220703125,50.84000015258789,48.59000015258789,49.279998779296875,49.279998779296875,1073506,143.0800018310547,145.27999877929688,141.0800018310547,144.8000030517578,120.56634521484375,6824825.0,34.650001525878906,35.07500076293945,34.44499969482422,35.05500030517578,23.78911590576172,55541400.0
2017-03-10,84.16000366210938,84.16000366210938,82.0,82.31999969482422,82.31999969482422,5452925.0,49.61000061035156,50.11000061035156,48.310001373291016,48.4900016784668,48.4900016784668,796960,146.0800018310547,146.27999877929688,143.1999969482422,144.44000244140625,120.26657104492188,3622975.0,35.279998779296875,35.32500076293945,34.79999923706055,35.005001068115234,23.75518226623535,34958600.0
2017-03-13,82.31999969482422,82.72000122070312,81.76000213623047,82.23999786376953,82.23999786376953,5135000.0,48.45000076293945,48.68000030517578,47.900001525878906,48.400001525878906,48.400001525878906,601362,144.16000366210938,146.63999938964844,144.16000366210938,145.44000244140625,121.09919738769531,3240200.0,34.970001220703125,35.18000030517578,34.88999938964844,35.0099983215332,23.758573532104492,26157600.0
2017-03-14,80.87999725341797,81.68000030517578,80.16000366210938,81.5199966430664,81.5199966430664,5459863.0,48.45000076293945,48.790000915527344,47.09000015258789,47.720001220703125,47.720001220703125,857711,142.9600067138672,144.0,140.0,143.52000427246094,119.50055694580078,5931200.0,34.7400016784668,34.744998931884766,34.310001373291016,34.6150016784668,23.490520477294922,52769600.0
2017-03-15,82.4800033569336,83.27999877929688,81.91999816894531,83.04000091552734,83.04000091552734,4261850.0,48.7599983215332,49.040000915527344,48.15999984741211,48.86000061035156,48.86000061035156,655788,145.1999969482422,148.32000732421875,144.0800018310547,147.8800048828125,123.13089752197266,6414500.0,34.90999984741211,35.46500015258789,34.7400016784668,35.3849983215332,24.01304817199707,46410000.0
2017-03-16,83.12000274658203,83.19999694824219,82.31999969482422,82.87999725341797,82.87999725341797,2803625.0,49.0099983215332,49.619998931884766,48.45000076293945,48.75,48.75,516853,148.52000427246094,148.52000427246094,146.16000366210938,146.27999877929688,121.79859924316406,4072975.0,35.459999084472656,35.459999084472656,35.03499984741211,35.1349983215332,23.843400955200195,32555000.0
2017-03-17,83.36000061035156,83.44000244140625,82.55999755859375,82.63999938964844,82.63999938964844,2235463.0,48.790000915527344,49.20000076293945,48.599998474121094,48.779998779296875,48.779998779296875,172340,147.0399932861328,147.47999572753906,145.36000061035156,145.75999450683594,121.61174774169922,3055950.0,35.06999969482422,35.14500045776367,34.900001525878906,34.900001525878906,23.825998306274414,28487800.0
2017-03-20,82.08000183105469,82.87999725341797,81.76000213623047,82.16000366210938,82.16000366210938,1720975.0,48.70000076293945,48.7400016784668,47.84000015258789,48.220001220703125,48.220001220703125,142258,144.0399932861328,146.24000549316406,143.52000427246094,145.75999450683594,121.61174774169922,4695125.0,34.78499984741211,34.92499923706055,34.57500076293945,34.849998474121094,23.791860580444336,24437400.0
2017-03-21,82.4000015258789,82.63999938964844,80.55999755859375,80.87999725341797,80.87999725341797,3113150.0,47.93000030517578,48.72999954223633,47.22999954223633,47.34000015258789,47.34000015258789,628119,146.39999389648438,146.47999572753906,142.0800018310547,142.75999450683594,119.10873413085938,3829250.0,35.01499938964844,35.040000915527344,34.474998474121094,34.60499954223633,23.624601364135742,33434400.0
2017-03-22,80.16000366210938,81.12000274658203,79.04000091552734,80.95999908447266,80.95999908447266,2805350.0,48.15999984741211,48.31999969482422,47.0099983215332,48.040000915527344,48.040000915527344,680849,141.8000030517578,143.0399932861328,140.1199951171875,141.24000549316406,117.8405990600586,5222525.0,34.5,34.71500015258789,34.36000061035156,34.55500030517578,23.59046745300293,24839200.0
2017-03-23,80.31999969482422,80.55999755859375,79.91999816894531,80.08000183105469,80.08000183105469,2325138.0,48.150001525878906,48.47999954223633,47.58000183105469,47.70000076293945,47.70000076293945,499878,140.8000030517578,142.47999572753906,140.1999969482422,140.67999267578125,117.37333679199219,2850550.0,34.45500183105469,34.709999084472656,34.380001068115234,34.415000915527344,23.494888305664062,23600800.0
2017-03-24,80.4000015258789,80.80000305175781,79.83999633789062,80.72000122070312,80.72000122070312,2014375.0,47.66999816894531,48.20000076293945,47.540000915527344,47.970001220703125,47.970001220703125,421027,141.16000366210938,141.9199981689453,140.24000549316406,140.83999633789062,117.50688171386719,3115000.0,34.46500015258789,34.540000915527344,34.21500015258789,34.279998779296875,23.40272331237793,20885000.0
2017-03-27,79.44000244140625,80.4000015258789,79.04000091552734,80.31999969482422,80.31999969482422,2813025.0,48.119998931884766,48.279998779296875,47.08000183105469,47.72999954223633,47.72999954223633,466176,138.52000427246094,141.8800048828125,138.24000549316406,141.47999572753906,118.04080963134766,3578350.0,33.95500183105469,34.21500015258789,33.93000030517578,34.119998931884766,23.293493270874023,22982600.0
2017-03-28,80.87999725341797,81.83999633789062,80.72000122070312,81.19999694824219,81.19999694824219,2226100.0,47.88999938964844,48.7400016784668,47.79999923706055,48.369998931884766,48.369998931884766,502377,142.0800018310547,145.63999938964844,141.32000732421875,145.16000366210938,121.11116027832031,7357425.0,34.16999816894531,34.689998626708984,34.09000015258789,34.60499954223633,23.624601364135742,55845200.0
2017-03-29,81.44000244140625,83.19999694824219,81.36000061035156,82.95999908447266,82.95999908447266,2894438.0,48.470001220703125,49.630001068115234,48.380001068115234,49.5099983215332,49.5099983215332,548615,145.0399932861328,149.47999572753906,144.75999450683594,149.0399932861328,124.34832763671875,5013425.0,34.599998474121094,35.13999938964844,34.505001068115234,35.08000183105469,23.948883056640625,37150400.0
2017-03-30,83.76000213623047,84.72000122070312,83.5199966430664,84.55999755859375,84.55999755859375,3571350.0,49.599998474121094,50.470001220703125,49.27000045776367,50.349998474121094,50.349998474121094,580668,150.24000549316406,150.8000030517578,147.75999450683594,147.75999450683594,123.2803955078125,5010975.0,35.29999923706055,35.3849983215332,34.97999954223633,35.06999969482422,23.942049026489258,31824600.0
2017-03-31,84.16000366210938,85.27999877929688,84.08000183105469,85.12000274658203,85.12000274658203,2428825.0,50.31999969482422,50.849998474121094,49.900001525878906,50.599998474121094,50.599998474121094,527607,147.39999389648438,150.16000366210938,147.0800018310547,149.75999450683594,124.94904327392578,3752400.0,34.95500183105469,35.16999816894531,34.790000915527344,34.95000076293945,23.860132217407227,39722400.0
2017-04-03,84.95999908447266,85.04000091552734,84.16000366210938,84.4000015258789,84.4000015258789,2099513.0,50.689998626708984,50.83000183105469,50.119998931884766,50.2400016784668,50.2400016784668,440724,149.55999755859375,150.1999969482422,146.72000122070312,149.16000366210938,124.44847106933594,5144650.0,35.005001068115234,35.029998779296875,34.540000915527344,34.88999938964844,23.819162368774414,26266600.0
2017-04-04,85.04000091552734,85.91999816894531,84.72000122070312,85.68000030517578,85.68000030517578,3048200.0,50.2400016784668,51.29999923706055,49.880001068115234,51.029998779296875,51.029998779296875,532054,149.47999572753906,151.32000732421875,148.1199951171875,151.16000366210938,126.11713409423828,3921925.0,34.96500015258789,35.17499923706055,34.630001068115234,35.14500045776367,23.993255615234375,25948000.0
2017-04-05,86.72000122070312,87.12000274658203,85.19999694824219,85.44000244140625,85.44000244140625,3623500.0,51.18000030517578,51.880001068115234,50.7400016784668,51.150001525878906,51.150001525878906,651398,152.8800048828125,154.55999755859375,147.47999572753906,147.60000610351562,123.14685821533203,9449825.0,35.439998626708984,35.744998931884766,34.98500061035156,35.03499984741211,23.918155670166016,45467400.0
2017-04-06,86.55999755859375,87.04000091552734,86.4000015258789,86.87999725341797,86.87999725341797,2740113.0,50.79999923706055,51.81999969482422,50.77000045776367,51.70000076293945,51.70000076293945,473019,148.83999633789062,150.60000610351562,148.39999389648438,149.63999938964844,124.84893035888672,4379000.0,35.17499923706055,35.415000915527344,35.08000183105469,35.314998626708984,24.109310150146484,26249400.0
2017-04-07,87.12000274658203,87.76000213623047,86.95999908447266,87.68000030517578,87.68000030517578,2401600.0,51.70000076293945,52.939998626708984,51.4900016784668,52.2400016784668,52.2400016784668,796437,150.24000549316406,150.52000427246094,148.1999969482422,148.8800048828125,124.2148666381836,4379650.0,35.334999084472656,35.43000030517578,35.125,35.18000030517578,24.017148971557617,25160600.0
2017-04-10,88.55999755859375,89.12000274658203,88.31999969482422,89.12000274658203,89.12000274658203,2770813.0,52.310001373291016,53.18000030517578,52.290000915527344,53.08000183105469,53.08000183105469,565439,150.16000366210938,151.8800048828125,149.52000427246094,151.36000061035156,126.28399658203125,2763725.0,35.375,35.60499954223633,35.29999923706055,35.44499969482422,24.19805908203125,21641800.0
2017-04-11,89.04000091552734,89.68000030517578,88.4800033569336,89.36000061035156,89.36000061035156,3068638.0,53.130001068115234,53.45000076293945,52.70000076293945,53.400001525878906,53.400001525878906,598003,151.36000061035156,151.55999755859375,149.0399932861328,151.55999755859375,126.45083618164062,3573900.0,35.5,35.51499938964844,35.06999969482422,35.45000076293945,24.20147705078125,27783000.0
2017-04-12,89.91999816894531,90.08000183105469,88.63999938964844,88.87999725341797,88.87999725341797,3221625.0,53.400001525878906,53.7599983215332,52.709999084472656,53.11000061035156,53.11000061035156,629805,151.52000427246094,153.27999877929688,148.47999572753906,148.83999633789062,124.18147277832031,5025250.0,35.48500061035156,35.709999084472656,35.189998626708984,35.29999923706055,24.09906578063965,22907200.0
2017-04-13,89.44000244140625,89.5999984741211,88.80000305175781,89.04000091552734,89.04000091552734,2171225.0,52.849998474121094,53.38999938964844,52.81999969482422,53.18000030517578,53.18000030517578,480835,149.24000549316406,149.39999389648438,144.8800048828125,145.32000732421875,121.24462127685547,5102350.0,35.27000045776367,35.29499816894531,34.57500076293945,34.654998779296875,23.65873146057129,35312000.0
2017-04-17,89.04000091552734,89.19999694824219,88.31999969482422,88.4800033569336,88.4800033569336,1856675.0,52.970001220703125,53.209999084472656,52.54999923706055,52.650001525878906,52.650001525878906,326340,145.47999572753906,145.9600067138672,144.24000549316406,145.9600067138672,121.77861022949219,2494375.0,34.64500045776367,34.76499938964844,34.560001373291016,34.72999954223633,23.709941864013672,16024400.0
2017-04-18,88.0,88.80000305175781,87.5199966430664,88.31999969482422,88.31999969482422,1812950.0,52.75,52.849998474121094,52.099998474121094,52.40999984741211,52.40999984741211,202043,144.8800048828125,146.39999389648438,142.83999633789062,143.75999450683594,119.9430923461914,3746450.0,34.57500076293945,34.80500030517578,34.334999084472656,34.404998779296875,23.488059997558594,29500600.0
