date,news_count,gdelt_total,news_share,log_news_share,news_z
2017-02-19,4053,492129,0.00823564553196418,-4.799283529600954,
2017-02-20,8653,770453,0.011231054976747446,-4.489072571923962,
2017-02-21,9069,863510,0.010502484047665921,-4.556143473830158,
2017-02-22,9486,896676,0.010579072039398847,-4.548877565340145,
2017-02-23,9057,882237,0.010265948945691463,-4.5789227880015835,
2017-02-24,8022,831927,0.009642672974912463,-4.64155692923932,
2017-02-25,3331,537968,0.006191818100704875,-5.084526519627359,
2017-02-26,3141,490789,0.006399898938240262,-5.051473079641148,
2017-02-27,7179,801362,0.008958498156887899,-4.715152682463261,
2017-02-28,8532,845987,0.010085261357444027,-4.596680192448794,
2017-03-01,8670,891852,0.009721343900108986,-4.633431408738921,
2017-03-02,7453,884489,0.008426334301500641,-4.776393441218202,-0.6065178391781972
2017-03-03,7100,826318,0.008592333702037231,-4.756884903278347,-0.5173119050977437
2017-03-04,3951,534735,0.007388706555583607,-4.907802585648955,-1.153875152586885
2017-03-05,3312,482946,0.006857909579953038,-4.982352609637099,-1.4489761235811058
2017-03-06,8055,814270,0.009892296167119015,-4.615998989706563,0.12669860428397342
2017-03-07,8669,877288,0.009881589626211688,-4.617081886823042,0.12112903091467074
2017-03-08,8949,875771,0.010218424679510969,-4.583562847035561,0.2633968947815194
2017-03-09,11283,884687,0.01275366315996505,-4.3619367419784325,1.2148240672560335
2017-03-10,8903,841988,0.010573784899547262,-4.549377463767763,0.3892113795120063
2017-03-11,3557,532499,0.006679824750844603,-5.008663526681226,-1.5957783031906725
2017-03-12,3000,478177,0.006273827473927018,-5.071368668168884,-1.8236988877799096
2017-03-13,8863,774347,0.011445773019072845,-4.470134785781332,0.7561067114000809
2017-03-14,10784,846836,0.012734460981819384,-4.363443497177188,1.197457603165203
2017-03-15,10597,856685,0.012369774187711936,-4.392499347577673,1.055592831936197
2017-03-16,9843,892032,0.011034357511838141,-4.5067414637289245,0.5609587348974535
2017-03-17,8756,824348,0.01062172771693508,-4.544853591189688,0.39530590400928023
2017-03-18,4890,504221,0.009698128400046805,-4.63582236053853,0.006402922358011227
2017-03-19,4522,447313,0.010109252357968581,-4.594304199429196,0.1836660040266376
2017-03-20,7980,722253,0.011048759922077166,-4.505437081562397,0.5643742664585265
2017-03-21,8737,817880,0.010682496209712917,-4.539148745258896,0.41417558672791366
2017-03-22,8940,810708,0.011027398274101156,-4.507372350774846,0.5490582411238266
2017-03-23,7993,773991,0.010326993466332295,-4.5729940869712635,0.2586540795264523
2017-03-24,9383,763095,0.01229597887550043,-4.398482990745006,1.0220399768733646
2017-03-25,4418,488516,0.009043716070712115,-4.705685119275043,-0.33697827245910483
2017-03-26,4310,451618,0.009543463723766545,-4.651898785647195,-0.097738118801047
2017-03-27,8853,715700,0.012369707978203158,-4.39250470011564,1.0527257741356142
2017-03-28,10385,813645,0.012763551671797897,-4.361161695611261,1.1787667377039492
2017-03-29,9874,862935,0.011442345020192715,-4.470434329754313,0.6796115524044236
2017-03-30,10816,849617,0.012730442069779677,-4.363759140403077,1.147077340552907
2017-03-31,9008,802523,0.011224600416436662,-4.489647443632271,0.5749200091479891
2017-04-01,3534,492104,0.0071814088078942665,-4.936259702370573,-1.4140723035227007
2017-04-02,4024,451222,0.00891800488451361,-4.719683025062984,-0.43370655193096513
2017-04-03,8586,752077,0.011416384226615095,-4.472705742522623,0.6656572441759541
2017-04-04,7808,803101,0.009722313880819473,-4.633331635257797,-0.05484828977915607
2017-04-05,8784,828653,0.010600335725569086,-4.546869606142171,0.3325921484720067
2017-04-06,8309,806340,0.010304586154723815,-4.575166225104184,0.20335325086152778
2017-04-07,10341,812309,0.012730377233294227,-4.363764233443066,1.1582048933492477
2017-04-08,4007,498778,0.008033634201989662,-4.824118275325133,-0.9338350134528431
2017-04-09,3055,465133,0.006568013879901018,-5.0255437935728215,-1.834884091093273
2017-04-10,8758,760184,0.011520894941224756,-4.463592940861578,0.7137772511069376
2017-04-11,10108,823150,0.01227965741359412,-4.399811254568083,0.9938903248062391
2017-04-12,9839,818751,0.012017084559286035,-4.421425928439133,0.8874038797307819
2017-04-13,9491,804729,0.011794032525235204,-4.440161593629503,0.7957051657992676
2017-04-14,4470,604707,0.007392009684028794,-4.907355634574782,-1.3080040569891798
2017-04-15,3122,466894,0.006686742601104319,-5.0076284290835815,-1.7397386490466185
2017-04-16,3340,433510,0.007704551221425111,-4.865944057016674,-1.0789092263350883
2017-04-17,6524,638778,0.010213250925986806,-4.584069291414832,0.1804043026740213
2017-04-18,8796,784482,0.011212494359335204,-4.490726554666673,0.594832879309855
2017-04-19,8431,747158,0.011284092521260563,-4.4843612865441544,0.6195280295390987
2017-04-20,10341,796608,0.012981290672451193,-4.344246137175674,1.2427045390785378
2017-04-21,7634,772343,0.0098842094768775,-4.6168167975476235,0.011477365474162025
2017-04-22,3881,457279,0.008487159917687014,-4.769200855508395,-0.6720359583664506
2017-04-23,3083,433977,0.007104063118552366,-4.947088388400381,-1.4675401719161276
2017-04-24,7776,712864,0.01090811150513983,-4.518248591724325,0.4712710237089417
2017-04-25,8214,802345,0.01023749135347014,-4.581698674397187,0.18391447939925984
2017-04-26,8190,796260,0.010285585110391078,-4.577011867812235,0.20422296605666074
2017-04-27,9570,825698,0.011590193993445545,-4.457595883768351,0.7439442015318777
2017-04-28,8149,752542,0.010828631491664253,-4.525561588680896,0.430722864918345
2017-04-29,4342,493023,0.008806891362066274,-4.732220754642382,-0.5121508549071127
2017-04-30,3468,427499,0.008112299677893984,-4.814373890274497,-0.8845891225060633
2017-05-01,5861,600759,0.00975599200344897,-4.629873618283476,-0.03475215736517819
2017-05-02,8510,713808,0.0119219734158205,-4.429372076029154,0.8856575639046785
2017-05-03,8638,776343,0.011126525260097664,-4.498423358296207,0.5619806896106063
2017-05-04,8317,683863,0.012161792639753869,-4.409455992277138,0.9688622391606935
2017-05-05,9036,630955,0.014321148100894675,-4.246017946019969,1.7144923026043588
2017-05-06,3296,455760,0.007231876426189223,-4.929256743124915,-1.4367470956478112
2017-05-07,3104,426317,0.0072809669799703035,-4.922491598675259,-1.3885984355947727
2017-05-08,7961,679107,0.011722747667157016,-4.446224079720451,0.7884411933725908
2017-05-09,6995,708355,0.009874992059066428,-4.617749772340447,0.003961753340540621
2017-05-10,8151,728743,0.011185013097895966,-4.493180513017398,0.5722788758321148
2017-05-11,9412,715973,0.013145747116162202,-4.331656985887302,1.308235838875921
2017-05-12,8348,716059,0.011658257210648844,-4.4517405765854505,0.7469394352367275
2017-05-13,3432,462677,0.00741770176602684,-4.9038860048174655,-1.3237204845161337
2017-05-14,2741,421261,0.006506655019097424,-5.034929776764635,-1.9072949452703807
2017-05-15,10042,692695,0.014497000844527534,-4.233813489258047,1.7407662170787017
2017-05-16,9318,744883,0.012509347105518584,-4.381279145671921,1.0544738692605635
2017-05-17,7881,751132,0.010492163827396516,-4.557126602593456,0.2588835507263111
2017-05-18,8187,810482,0.010101396452974896,-4.595081602021543,0.08733379862544499
2017-05-19,8073,750116,0.010762335425454196,-4.531702700824488,0.37283996704655875
2017-05-20,3720,473050,0.007863862171017862,-4.8454774228653985,-1.0481679668364525
2017-05-21,3018,397009,0.007601842779382835,-4.879364590109761,-1.1935935660752737
2017-05-22,8694,703101,0.012365222066246528,-4.392867418910296,1.0135207328688622
2017-05-23,8932,773334,0.011549990043112033,-4.461070704082928,0.6983449566645078
2017-05-24,9236,720427,0.012820174701947596,-4.35673520028546,1.1667013821718113
2017-05-25,14501,727556,0.019931111831941458,-3.9154733594624105,3.150840436341113
2017-05-26,12773,712604,0.017924401210209318,-4.021592298342605,2.571725385263843
2017-05-27,4684,489464,0.009569651700635798,-4.6491584690974745,-0.19420687439132872
2017-05-28,3490,448928,0.007774075130087676,-4.856960782322026,-1.0907354107086695
2017-05-29,6095,605486,0.010066293853202221,-4.598562678405325,0.032278390119307325
2017-05-30,7051,661069,0.010666057552237361,-4.54068877095879,0.2827406654451534
2017-05-31,9414,745257,0.012631884034635032,-4.3715311823563185,1.0163830356895527
2017-06-01,9729,744295,0.01307143001094996,-4.337326345628662,1.158103373417748
2017-06-02,10699,724843,0.014760437777560106,-4.215804800523357,1.6763653232175224
2017-06-03,3906,451564,0.00864993666457025,-4.7502032800801555,-0.6489310029374695
2017-06-04,2978,429682,0.006930706894866436,-4.971793465951253,-1.6033819551635375
2017-06-05,10074,703607,0.014317651757302017,-4.24626211432502,1.5340802867284322
2017-06-06,9912,736228,0.01346322063273877,-4.307793709038005,1.2543119125828919
2017-06-07,9377,735573,0.012747884982183957,-4.362389904888211,1.010791168084296
2017-06-08,10469,768985,0.013614049688875595,-4.296652954126429,1.285222927190448
2017-06-09,8461,770400,0.010982606438213915,-4.511442490541552,0.358669395174825
2017-06-10,2992,434080,0.006892738665683745,-4.9772867887983905,-1.6344719415518763
2017-06-11,3531,430541,0.008201309515237806,-4.8034614404819145,-0.8765470180389539
2017-06-12,7669,680435,0.011270731223408555,-4.485546070745194,0.48160056702689197
2017-06-13,7435,735151,0.010113568504973807,-4.593877340377235,0.017517531373169318
2017-06-14,9637,788289,0.012225211819523043,-4.404254917020957,0.829110550466948
2017-06-15,9297,762286,0.012196209821510562,-4.4066300458789485,0.8147064302589943
2017-06-16,7141,716460,0.009967060268542556,-4.608469596206375,-0.05503321658612499
2017-06-17,2783,440916,0.0063118598553919564,-5.065324898569723,-2.020182418137257
2017-06-18,2582,439922,0.005869222271220807,-5.138033146045916,-2.29998152127296
2017-06-19,7099,689443,0.010296717785226625,-4.5759300961584355,0.10850137379114555
2017-06-20,8642,712433,0.0121302634774077,-4.412051835123769,0.8001279629689783
2017-06-21,11049,760797,0.014522927929526535,-4.232026641874702,1.5572405234657845
2017-06-22,9851,711096,0.013853263131841551,-4.279234468912217,1.3431167577822447
2017-06-23,8726,658889,0.013243505355226753,-4.324248008588183,1.1432334644517108
2017-06-24,3388,467374,0.007249012568093218,-4.926890016895659,-1.3931341219012763
2017-06-25,2289,372431,0.006146104916078415,-5.091936744791753,-2.0722158735667073
2017-06-26,7544,603267,0.012505242289069352,-4.381607339464857,0.9039153417477412
2017-06-27,6999,576105,0.012148827036738094,-4.410522654042048,0.7793267432177523
2017-06-28,7529,617148,0.012199666854628064,-4.4063466346134685,0.7931614637900677
2017-06-29,7180,564835,0.012711676861384299,-4.365234270037437,0.960495184246579
2017-06-30,7601,585683,0.012978010288842257,-4.344498869992424,1.0416114993016614
2017-07-01,3220,396436,0.008122370319547165,-4.813133256132075,-0.9128461804044788
2017-07-02,3041,371913,0.00817664346231511,-4.806473547258098,-0.8805577376256767
2017-07-03,7407,556226,0.01331652961206416,-4.318749187451064,1.1537874974156426
2017-07-04,6383,540275,0.011814353801304892,-4.43844006291517,0.6487463223950404
2017-07-05,6449,528369,0.012205485181757446,-4.405869823222911,0.7819251532595176
2017-07-06,7136,595517,0.011982865308630988,-4.424277540549303,0.7017918912993564
2017-07-07,6466,566311,0.011417754555359158,-4.47258571796126,0.49729150276068135
2017-07-08,2745,403913,0.006796017954361459,-4.9914184332746085,-1.675076004725655
2017-07-09,3198,376723,0.008488995893534506,-4.768984554966027,-0.7321022971184529
2017-07-10,7639,552863,0.013817166278083359,-4.281843526668418,1.3018492173019893
2017-07-11,7665,610662,0.012551951816225669,-4.377879102291591,0.8930289962096417
2017-07-12,7943,628745,0.012633102450118887,-4.371434731445052,0.9156929542746731
2017-07-13,7228,582384,0.01241105524877057,-4.389167651247645,0.8374708632394767
2017-07-14,5791,559190,0.010356050716214524,-4.570184319826494,0.07914219730916107
2017-07-15,2752,375192,0.0073349111921362925,-4.915109974872036,-1.3627659498718863
2017-07-16,2462,341556,0.007208188408342995,-4.932537620235387,-1.42556128602929
2017-07-17,5693,559265,0.01017943193298347,-4.58738607167772,0.021143551618149976
2017-07-18,6172,580912,0.010624672928085494,-4.544576347884482,0.1996267201587631
2017-07-19,7280,630581,0.011544908584305584,-4.46151075441356,0.5463722096670962
2017-07-20,6873,584050,0.011767828096909511,-4.442385903462237,0.6246983239810745
2017-07-21,6220,553851,0.011230457289054276,-4.489125790753241,0.4264956044306157
2017-07-22,3085,402609,0.007662521205437534,-4.871414210292963,-1.1815100050844718
2017-07-23,3180,355763,0.008938534923530552,-4.717383582026026,-0.5277896431552695
2017-07-24,8211,591647,0.013878207782681227,-4.277435454525692,1.3244851084531912
2017-07-25,7343,649693,0.011302261221838623,-4.4827524651554915,0.45353782917729535
2017-07-26,6965,607441,0.011466134159531544,-4.468357443924982,0.5127735545447106
2017-07-27,6813,622922,0.010937163882476458,-4.515588758515613,0.312155890352893
2017-07-28,6597,607879,0.010852488735422675,-4.523360848761792,0.27850764143449974
2017-07-29,4071,438089,0.009292632319003673,-4.678533416561055,-0.37907624067146517
2017-07-30,3999,399877,0.010000575176866887,-4.605112669955481,-0.06660703616280993
2017-07-31,8889,630566,0.014096859012379354,-4.261803271493319,1.3932829517773526
2017-08-01,9101,645817,0.01409222736471787,-4.2621318843217875,1.3822639470469502
2017-08-02,7797,690524,0.011291425062706003,-4.483711685340016,0.4347801859030766
2017-08-03,6722,638560,0.010526810323227262,-4.55382991199751,0.1361564736806185
2017-08-04,6260,635373,0.009852480354059742,-4.620032042902712,-0.14561942849988885
2017-08-05,3046,397022,0.0076721189253996,-4.87016244029596,-1.2111202830637708
2017-08-06,2692,361365,0.007449531636987534,-4.899604116085366,-1.3295794065636615
2017-08-07,7403,616868,0.012000946717936414,-4.4227697391446705,0.7049905762231308
2017-08-08,7783,644359,0.01207867043061399,-4.416314156223815,0.7300489539503272
2017-08-09,7030,649714,0.010820145479395549,-4.526345560238705,0.25892098016311665
2017-08-10,7042,577925,0.012184972098455682,-4.40755188173478,0.7652798730693898
2017-08-11,6845,577369,0.0118555031530962,-4.434963118096651,0.6454575050261229
2017-08-12,3312,407685,0.008123919202325325,-4.812942580866715,-0.973367637471922
2017-08-13,2702,361785,0.007468524123443482,-4.897057873193907,-1.3289884472564002
2017-08-14,5515,560000,0.009848214285714287,-4.620465131023729,-0.13958994422793808
2017-08-15,6510,640227,0.010168268442286877,-4.588483344746498,-0.002391358134639286
2017-08-16,6579,639190,0.010292714216430169,-4.576318991670132,0.049793925749259144
2017-08-17,6143,658802,0.009324501139947965,-4.6751098119397945,-0.3750210568278492
2017-08-18,5236,570503,0.009177865848207635,-4.690960579785787,-0.44236156617886424
2017-08-19,2397,422148,0.005678103413968561,-5.171138007999546,-2.513067149528767
2017-08-20,1911,369867,0.00516672209199523,-5.265516816299637,-2.876529706341089
2017-08-21,6503,597743,0.010879257473529594,-4.520897286801503,0.3076340520064419
2017-08-22,5906,611343,0.009660697840655737,-4.639689393133398,-0.1930724886555063
2017-08-23,6741,650017,0.010370498002359937,-4.568790234522529,0.1063812104388283
2017-08-24,3900,265654,0.014680750148689648,-4.221218157054352,1.5751935506470152
2017-08-25,5962,538796,0.011065412512342334,-4.503931025347798,0.3724473489591897
2017-08-26,3930,435928,0.009015250224807767,-4.708837666216469,-0.4933824150119915
2017-08-27,3303,383250,0.00861839530332681,-4.753856371343271,-0.6824307401539644
2017-08-28,5581,390043,0.014308678786697877,-4.246889017649861,1.4654795588554697
2017-08-29,7696,670206,0.011483036558908753,-4.466884414451208,0.5269532769266866
2017-08-30,8415,682102,0.012336864574506452,-4.3951633791349956,0.8288673536294368
2017-08-31,6855,587787,0.011662387905823027,-4.451386324359858,0.5880611923452169
2017-09-01,7766,579761,0.013395174908281172,-4.312860718341725,1.1734400135078538
2017-09-02,3109,417828,0.007440860832687134,-4.900768733512086,-1.3216270875520093
2017-09-03,2653,375844,0.007058779706473963,-4.9534830885251,-1.5371121879067504
2017-09-04,5194,537094,0.009670560460552528,-4.638669012504383,-0.1993193520102546
2017-09-05,6173,610794,0.010106517090868607,-4.594574806701759,-0.012624921833877993
2017-09-06,7441,683987,0.01087886173275223,-4.52093366317886,0.2991292908622038
2017-09-07,6740,668171,0.010087238147121022,-4.596484203877038,-0.021923793868403093
2017-09-08,6119,647998,0.009442930379414752,-4.662488925447355,-0.30236134813573995
2017-09-09,3074,429960,0.007149502279281793,-4.9407125359884585,-1.4861477200704363
2017-09-10,2573,411500,0.00625273390036452,-5.0747364868175175,-2.0459272168595133
2017-09-11,7860,643116,0.012221745377194783,-4.404538505880184,0.8079664560879262
2017-09-12,12090,698020,0.01732042061832039,-4.055869091020302,2.278423200431526
2017-09-13,8408,679735,0.012369526359537173,-4.392519382758078,0.8493044384193302
2017-09-14,7379,684334,0.010782746436681503,-4.52980797445824,0.2732786528050198
2017-09-15,7046,568382,0.012396592432554162,-4.390333647962914,0.862100900810731
2017-09-16,3435,408913,0.008400319872442304,-4.7794854938052405,-0.7735181718646856
2017-09-17,2509,402122,0.006239399983089709,-5.076871257780275,-2.027239637197876
2017-09-18,6856,626067,0.010950904615640179,-4.5143332128314455,0.33956022626118615
2017-09-19,7019,676489,0.010375630645878943,-4.568295429567759,0.11606039926224491
2017-09-20,6884,698366,0.009857295458255413,-4.619543442287736,-0.09608451612790572
2017-09-21,6769,697649,0.00970258683091354,-4.635362745427216,-0.15887021963897446
2017-09-22,5961,605271,0.009848481093592787,-4.620438039384916,-0.09269237509016899
2017-09-23,4676,443473,0.010544046649965161,-4.55219387691793,0.1958669181313506
2017-09-24,2662,384082,0.00693081164959566,-4.971778351484697,-1.5740287003816453
2017-09-25,7321,651733,0.011233127676517837,-4.488888038187902,0.45800243443094224
2017-09-26,8555,652905,0.013102978228072997,-4.334915728959711,1.1036753590018704
2017-09-27,7098,622285,0.011406349180841576,-4.473585132930517,0.5215804990490439
2017-09-28,7633,652886,0.011691168136550639,-4.448921582352665,0.6289507199116879
2017-09-29,6794,597897,0.011363161213386251,-4.477378628574414,0.5105588366814269
2017-09-30,3496,387916,0.009012260386269193,-4.7091693635462315,-0.46830327178381775
2017-10-01,2510,348336,0.007205686463644298,-4.932884778060198,-1.4140634182119223
2017-10-02,5488,580615,0.009452046536861776,-4.661523996175967,-0.26191316991876457
2017-10-03,6714,657347,0.010213783587663745,-4.584017138795547,0.06666829638316867
2017-10-04,7239,589476,0.01228039818414999,-4.399750931369453,0.84219799262594
2017-10-05,8603,655879,0.013116748668580638,-4.333865341072148,1.1182961742779365
2017-10-06,5831,575176,0.010137766527115179,-4.591487568678797,0.031713422776662836
2017-10-07,2727,415685,0.006560255963048944,-5.02672565802989,-1.791659519914824
2017-10-08,3190,387895,0.008223875017723868,-4.80071376764601,-0.8452513962167837
2017-10-09,6523,641327,0.010171098363237475,-4.588205074434947,0.040967170038168375
2017-10-10,6943,635922,0.010918005667361721,-4.517341956538467,0.34090328228503436
2017-10-11,8431,675532,0.012480533860720143,-4.3835851396544845,0.908238592649501
2017-10-12,7615,684010,0.011132878174295698,-4.497852551051596,0.42109055484276153
2017-10-13,6365,661628,0.009620209543731523,-4.643889232449075,-0.20020305160377963
2017-10-14,2314,415407,0.005570440555888562,-5.1902811337562795,-2.514291728697775
2017-10-15,2515,408069,0.0061631733848932415,-5.089163474200741,-2.0873905462958566
2017-10-16,7230,601534,0.01201927073116399,-4.421244022999846,0.7430042338890056
2017-10-17,7598,719074,0.010566367300166603,-4.550079218382865,0.19202741853017696
2017-10-18,6874,645581,0.01064777309121551,-4.542404508107418,0.22559713801376116
2017-10-19,7049,706615,0.009975729357570955,-4.607600200325762,-0.05122268566485416
2017-10-20,6275,705739,0.008891389026254748,-4.722671995738528,-0.5400438626732682
2017-10-21,2837,420431,0.006747837338350407,-4.998533219753382,-1.7098204714325274
2017-10-22,2969,426803,0.006956370972087825,-4.968097352674692,-1.5783270122702329
2017-10-23,6766,691172,0.009789169700161466,-4.626478637051547,-0.12359165679508875
2017-10-24,7221,701093,0.01029963214580662,-4.575647098383664,0.09493466171640111
2017-10-25,6113,707073,0.008645500535305406,-4.750716262702203,-0.6481556555290799
2017-10-26,6891,748252,0.00920946419120831,-4.6875236072576065,-0.37938167599706324
2017-10-27,6803,662645,0.01026643225256359,-4.578875710473892,0.08177531552595482
2017-10-28,3383,430856,0.007851811278014,-4.84701103775055,-1.058044818422813
2017-10-29,2491,402275,0.006192281399540115,-5.084451698065171,-2.0796237485043814
2017-10-30,6284,648194,0.009694628459998087,-4.636183313868886,-0.16124099715807966
2017-10-31,7906,713776,0.011076304050570487,-4.502947222752757,0.4057947752852712
2017-11-01,7913,705234,0.011220389260869441,-4.490022686007267,0.45955052262292945
2017-11-02,7219,680334,0.010610964614439378,-4.545867414896039,0.22189295815071974
2017-11-03,7701,696481,0.01105701375916931,-4.504690323037252,0.3956988272117773
2017-11-04,3282,426894,0.007688091188913407,-4.8680827461834735,-1.1452483294828548
2017-11-05,3063,393052,0.007792862013168741,-4.854547090787325,-1.0980310246544063
2017-11-06,7593,659873,0.011506759634050795,-4.464820622031031,0.5613000800354647
2017-11-07,9345,733233,0.012744925555723761,-4.362622082228492,0.9944272099052744
2017-11-08,8475,708394,0.01196368122824304,-4.425879782815217,0.718285293669829
2017-11-09,8309,730383,0.011376223159629948,-4.476229789409196,0.49919642740477665
2017-11-10,7294,687141,0.010614997504151258,-4.54548741895165,0.19868409352385993
2017-11-11,3341,426572,0.007832206520821807,-4.849511005253034,-1.104363142766756
2017-11-12,3322,402133,0.008260948492165528,-4.796215868481668,-0.8785983806331883
2017-11-13,8567,682491,0.01255254648046641,-4.377831727177075,0.9126513990640528
2017-11-14,9000,734872,0.012247030775427558,-4.40247175705094,0.8013965558611944
2017-11-15,8691,742764,0.011700890188539025,-4.44809035558219,0.6012665147416749
2017-11-16,7487,630736,0.011870259506354482,-4.433719208227636,0.6600733731978234
2017-11-17,6987,676637,0.010326068482805404,-4.573083660471773,0.06457892599907651
2017-11-18,3100,409283,0.007574221260106088,-4.883004736817783,-1.2635291969200115
2017-11-19,2597,387959,0.006694006325410675,-5.006542731256091,-1.8011662794963836
2017-11-20,6994,644099,0.010858579193571175,-4.522799802356505,0.27881199518818034
2017-11-21,7246,719406,0.010072198452612294,-4.597976279037428,-0.04432155769357958
2017-11-22,7248,667079,0.010865279824428592,-4.522182910941,0.28702097963703566
2017-11-23,6113,575169,0.010628180586923148,-4.544246259610263,0.19418317654608483
2017-11-24,6147,594491,0.01033993786281037,-4.571741419319294,0.07591844311606945
2017-11-25,2368,376547,0.006288723585634729,-5.068997156424418,-2.0748611260643286
2017-11-26,2477,377487,0.006561815373774461,-5.026487980502794,-1.8677705282317043
2017-11-27,7097,599212,0.011843888306642724,-4.435943299161901,0.6684493868927026
2017-11-28,8241,713850,0.011544442109686909,-4.461551160453983,0.5578257755102404
2017-11-29,7804,726734,0.010738454510178415,-4.5339241006118955,0.24821811267658156
2017-11-30,11073,702677,0.01575830715961957,-4.150387614051395,1.8812048526489562
2017-12-03,2722,347532,0.007832372270754923,-4.849489842866822,-1.0939847371979134
2017-12-04,6329,603840,0.010481253312135666,-4.558167016387017,0.1448281145700641
2017-12-05,6694,665504,0.010058542097417897,-4.599333045546375,-0.03148157423160364
2017-12-06,6267,669094,0.009366396948709747,-4.67062678723656,-0.33357029116169873
2017-12-07,6390,682878,0.009357454772301934,-4.671581951507343,-0.3333430735925432
2017-12-08,5686,645343,0.008810818432988348,-4.731774945166259,-0.5837386655007134
2017-12-09,2509,392702,0.006389068555800581,-5.053166787132979,-1.94088427986476
2017-12-10,2566,386041,0.006646962369282019,-5.013595315247275,-1.7519938022922608
2017-12-11,6109,562684,0.010856893034100845,-4.522955098032881,0.3222089126414046
2017-12-12,7653,668426,0.0114492853359983,-4.46982796699987,0.5399678663669445
2017-12-13,7421,711463,0.010430619723021436,-4.563009594378754,0.14390200145787194
2017-12-14,6901,680273,0.01014445671076171,-4.590827859552169,0.028435873543015255
2017-12-15,6391,611220,0.010456136906514838,-4.560566209161886,0.15506044118541779
2017-12-16,2493,367642,0.006781053307293509,-4.99362283403814,-1.6669690940320514
2017-12-17,2116,354372,0.005971126386960595,-5.120819694841664,-2.183254391565275
2017-12-18,5507,568589,0.009685379069943316,-4.6371378429879035,-0.14539588458898206
2017-12-19,5978,618096,0.009671636768398436,-4.638557721337792,-0.15463266333833525
2017-12-20,5943,611544,0.009718025195243514,-4.63377285036508,-0.14199284460127365
2017-12-21,6052,635258,0.009526837914674038,-4.653642419662006,-0.222492749363467
2017-12-22,6707,577086,0.01162218456174643,-4.45483954507789,0.6154091808964823
2017-12-23,3947,405042,0.009744668454135621,-4.631034968752675,-0.12321491672998591
2017-12-24,3292,351541,0.009364483801320472,-4.670831064592384,-0.28729918372602864
2017-12-25,3272,347346,0.009420001957702118,-4.664919982569883,-0.267245897206618
