date,MOVE,VIX
2003-05-27,99.61000061035156,19.989999771118164
2003-05-28,100.3499984741211,20.030000686645508
2003-05-29,99.43000030517578,20.43000030517578
2003-05-30,99.80999755859375,19.469999313354492
2003-06-02,101.6500015258789,20.850000381469727
2003-06-04,105.18000030517578,20.6200008392334
2003-06-05,108.37999725341797,20.829999923706055
2003-06-06,103.3499984741211,21.25
2003-06-09,103.06999969482422,22.149999618530273
2003-06-11,104.69999694824219,20.209999084472656
2003-06-12,101.58000183105469,20.40999984741211
2003-06-13,103.18000030517578,20.65999984741211
2003-06-16,101.5999984741211,20.219999313354492
2003-06-17,105.3499984741211,20.010000228881836
2003-06-18,111.45999908447266,19.760000228881836
2003-06-19,113.38999938964844,19.799999237060547
2003-06-23,108.44999694824219,20.579999923706055
2003-06-24,105.66000366210938,20.75
2003-06-25,106.08999633789062,20.809999465942383
2003-06-26,106.5999984741211,19.399999618530273
2003-06-27,108.19000244140625,19.15999984741211
2003-06-30,103.5999984741211,19.520000457763672
2003-07-01,100.55999755859375,19.459999084472656
2003-07-02,106.0999984741211,19.030000686645508
2003-07-03,107.51000213623047,19.389999389648438
2003-07-07,104.87999725341797,20.059999465942383
2003-07-09,101.9800033569336,18.93000030517578
2003-07-10,103.08999633789062,19.190000534057617
2003-07-11,98.87000274658203,18.469999313354492
2003-07-14,99.30000305175781,19.59000015258789
2003-07-15,106.41999816894531,19.549999237060547
2003-07-16,109.88999938964844,19.760000228881836
2003-07-17,110.05999755859375,20.219999313354492
2003-07-18,104.91999816894531,19.110000610351562
2003-07-21,114.73999786376953,19.780000686645508
2003-07-22,120.5,19.170000076293945
2003-07-23,117.19999694824219,18.639999389648438
2003-07-24,115.12000274658203,18.600000381469727
2003-07-25,115.93000030517578,17.75
2003-07-28,126.36000061035156,18.360000610351562
2003-07-29,141.44000244140625,18.670000076293945
2003-07-30,146.99000549316406,18.850000381469727
2003-07-31,160.86000061035156,19.489999771118164
2003-08-01,157.22000122070312,20.75
2003-08-04,145.7100067138672,21.270000457763672
2003-08-05,144.5,22.68000030517578
2003-08-06,144.3800048828125,21.5
2003-08-07,129.14999389648438,20.260000228881836
2003-08-08,130.9600067138672,19.59000015258789
2003-08-11,139.8300018310547,19.75
2003-08-12,131.6699981689453,17.940000534057617
2003-08-13,144.75,18.770000457763672
2003-08-14,147.38999938964844,18.469999313354492
2003-08-15,140.58999633789062,18.270000457763672
2003-08-18,132.00999450683594,18.18000030517578
2003-08-19,124.12000274658203,17.860000610351562
2003-08-20,128.32000732421875,17.81999969482422
2003-08-22,135.08999633789062,18.549999237060547
2003-08-25,132.7899932861328,19.530000686645508
2003-08-26,130.8000030517578,19.489999771118164
2003-08-27,127.72000122070312,19.1299991607666
2003-08-28,128.72999572753906,18.479999542236328
2003-08-29,126.55000305175781,18.6299991607666
2003-09-02,135.60000610351562,19.020000457763672
2003-09-03,134.08999633789062,19.440000534057617
2003-09-04,127.77999877929688,18.709999084472656
2003-09-05,124.7300033569336,18.170000076293945
2003-09-08,120.08999633789062,18.260000228881836
2003-09-09,125.55999755859375,18.850000381469727
2003-09-10,118.76000213623047,20.010000228881836
2003-09-11,120.41000366210938,19.25
2003-09-12,120.87000274658203,18.68000030517578
2003-09-15,119.27999877929688,19.280000686645508
2003-09-16,118.69999694824219,18.030000686645508
2003-09-17,117.81999969482422,18.149999618530273
2003-09-18,116.88999938964844,17.56999969482422
2003-09-19,112.4000015258789,17.540000915527344
2003-09-22,115.5,19.649999618530273
2003-09-23,115.19999694824219,19.469999313354492
2003-09-24,115.0,21.219999313354492
2003-09-25,112.69999694824219,22.260000228881836
2003-09-26,113.5,22.229999542236328
2003-09-29,115.43000030517578,21.670000076293945
2003-09-30,116.69000244140625,22.719999313354492
2003-10-01,118.23999786376953,21.06999969482422
2003-10-02,122.66000366210938,20.799999237060547
2003-10-03,124.80000305175781,19.5
2003-10-06,121.5999984741211,19.510000228881836
2003-10-07,119.16000366210938,19.40999984741211
2003-10-08,121.69999694824219,19.18000030517578
2003-10-09,120.16000366210938,18.81999969482422
2003-10-10,118.2699966430664,18.450000762939453
2003-10-13,118.2699966430664,17.549999237060547
2003-10-14,118.1500015258789,17.3700008392334
2003-10-15,122.29000091552734,17.690000534057617
2003-10-16,127.37999725341797,17.190000534057617
2003-10-17,125.55000305175781,17.6200008392334
2003-10-20,124.41000366210938,17.040000915527344
2003-10-21,117.66000366210938,16.549999237060547
2003-10-22,118.16999816894531,17.670000076293945
2003-10-23,120.0999984741211,17.68000030517578
2003-10-24,119.55999755859375,17.709999084472656
2003-10-27,118.19999694824219,18.049999237060547
2003-10-28,116.5199966430664,16.81999969482422
2003-10-29,111.83999633789062,16.43000030517578
2003-10-30,119.0199966430664,16.329999923706055
2003-10-31,118.76000213623047,16.100000381469727
2003-11-04,116.2300033569336,16.549999237060547
2003-11-05,119.45999908447266,16.860000610351562
2003-11-06,123.87999725341797,16.739999771118164
2003-11-07,120.56999969482422,16.93000030517578
2003-11-10,117.81999969482422,17.6200008392334
2003-11-12,115.80999755859375,16.75
2003-11-13,113.68000030517578,16.469999313354492
2003-11-14,114.25,16.940000534057617
2003-11-17,113.9800033569336,18.600000381469727
2003-11-18,114.0999984741211,19.110000610351562
2003-11-19,114.8499984741211,18.799999237060547
2003-11-20,114.8499984741211,19.479999542236328
2003-11-21,114.44000244140625,18.979999542236328
2003-11-24,109.97000122070312,17.440000534057617
2003-11-25,106.7300033569336,16.709999084472656
2003-11-26,104.8499984741211,16.229999542236328
2003-11-28,104.91000366210938,16.31999969482422
2003-12-01,113.13999938964844,16.770000457763672
2003-12-02,116.52999877929688,16.270000457763672
2003-12-03,117.87999725341797,16.6299991607666
2003-12-04,120.18000030517578,16.299999237060547
2003-12-05,116.41999816894531,17.09000015258789
2003-12-08,113.76000213623047,16.540000915527344
2003-12-09,115.27999877929688,17.6299991607666
2003-12-10,112.91000366210938,17.8700008392334
2003-12-11,109.19999694824219,16.729999542236328
2003-12-12,111.05000305175781,16.40999984741211
2003-12-15,111.01000213623047,17.229999542236328
2003-12-16,110.05000305175781,15.930000305175781
2003-12-17,109.58000183105469,15.579999923706055
2003-12-18,107.11000061035156,16.15999984741211
2003-12-19,109.2300033569336,16.420000076293945
2003-12-22,114.08999633789062,16.940000534057617
2003-12-23,115.27999877929688,16.489999771118164
2003-12-24,116.2300033569336,16.65999984741211
2003-12-26,116.2300033569336,17.450000762939453
2003-12-29,116.47000122070312,17.09000015258789
2003-12-30,116.54000091552734,17.68000030517578
2003-12-31,117.91000366210938,18.309999465942383
2004-01-02,118.01000213623047,18.219999313354492
2004-01-05,113.83999633789062,17.489999771118164
2004-01-06,108.7699966430664,16.729999542236328
2004-01-07,110.91000366210938,15.5
2004-01-08,109.70999908447266,15.609999656677246
2004-01-09,102.81999969482422,16.75
2004-01-12,100.20999908447266,16.81999969482422
2004-01-13,97.54000091552734,18.040000915527344
2004-01-14,100.83000183105469,16.75
2004-01-15,103.63999938964844,15.5600004196167
2004-01-16,104.52999877929688,15.0
2004-01-20,102.7300033569336,15.210000038146973
2004-01-21,103.43000030517578,14.34000015258789
2004-01-22,105.7300033569336,14.710000038146973
2004-01-23,112.22000122070312,14.84000015258789
2004-01-26,114.44000244140625,14.550000190734863
2004-01-27,111.5999984741211,15.350000381469727
2004-01-28,116.52999877929688,16.780000686645508
2004-01-29,124.93000030517578,17.139999389648438
2004-01-30,116.75,16.6299991607666
2004-02-02,116.20999908447266,17.110000610351562
2004-02-03,116.4000015258789,17.34000015258789
2004-02-04,120.70999908447266,17.8700008392334
2004-02-05,125.7300033569336,17.709999084472656
2004-02-06,115.11000061035156,16.0
2004-02-09,107.43000030517578,16.389999389648438
2004-02-10,107.41999816894531,15.9399995803833
2004-02-11,95.62000274658203,15.390000343322754
2004-02-12,96.33999633789062,15.3100004196167
2004-02-13,96.33000183105469,15.579999923706055
2004-02-17,93.61000061035156,15.399999618530273
2004-02-18,92.62999725341797,15.59000015258789
2004-02-19,91.6500015258789,15.800000190734863
2004-02-20,92.83000183105469,16.040000915527344
2004-02-23,91.04000091552734,16.290000915527344
2004-02-24,90.94000244140625,15.899999618530273
2004-02-25,92.36000061035156,14.930000305175781
2004-02-26,93.19999694824219,14.829999923706055
2004-02-27,90.13999938964844,14.550000190734863
2004-03-01,90.13999938964844,14.4399995803833
2004-03-02,96.08000183105469,14.859999656677246
2004-03-03,104.37000274658203,14.550000190734863
2004-03-04,100.2300033569336,14.399999618530273
2004-03-05,92.30000305175781,14.479999542236328
2004-03-08,91.58000183105469,15.789999961853027
2004-03-09,93.30000305175781,16.600000381469727
2004-03-10,95.48999786376953,18.670000076293945
2004-03-11,99.8499984741211,20.670000076293945
2004-03-12,97.75,18.299999237060547
2004-03-15,96.41000366210938,21.1299991607666
2004-03-16,95.0199966430664,20.34000015258789
2004-03-17,96.31999969482422,18.110000610351562
2004-03-18,97.5999984741211,18.530000686645508
2004-03-19,97.5999984741211,19.149999618530273
2004-03-22,97.5999984741211,21.579999923706055
2004-03-23,96.69999694824219,20.670000076293945
2004-03-24,96.69999694824219,19.809999465942383
2004-03-25,97.4000015258789,17.8799991607666
2004-03-26,105.30000305175781,17.329999923706055
2004-03-29,101.73999786376953,16.5
2004-03-30,102.0,16.280000686645508
2004-03-31,105.91999816894531,16.739999771118164
2004-04-01,112.4000015258789,16.649999618530273
2004-04-02,112.16000366210938,15.640000343322754
2004-04-05,115.95999908447266,14.970000267028809
2004-04-06,103.08000183105469,15.319999694824219
2004-04-07,117.33999633789062,15.760000228881836
2004-04-08,115.5,16.260000228881836
2004-04-12,112.13999938964844,15.279999732971191
2004-04-13,113.12000274658203,17.260000228881836
2004-04-14,115.30000305175781,15.619999885559082
2004-04-15,117.56999969482422,15.739999771118164
2004-04-16,117.45999908447266,14.9399995803833
2004-04-19,115.08999633789062,15.420000076293945
2004-04-20,118.3499984741211,16.670000076293945
2004-04-21,117.79000091552734,15.600000381469727
2004-04-22,113.13999938964844,14.609999656677246
2004-04-23,114.68000030517578,14.010000228881836
2004-04-26,114.20999908447266,14.770000457763672
2004-04-27,119.97000122070312,15.069999694824219
2004-04-28,120.23999786376953,16.290000915527344
2004-04-29,121.55000305175781,16.600000381469727
2004-04-30,122.93000030517578,17.190000534057617
2004-05-03,123.05999755859375,16.6200008392334
2004-05-04,119.9800033569336,16.549999237060547
2004-05-05,132.99000549316406,15.770000457763672
2004-05-06,137.80999755859375,17.049999237060547
2004-05-07,122.88999938964844,18.1299991607666
2004-05-10,109.75,19.770000457763672
2004-05-11,106.33000183105469,18.56999969482422
2004-05-12,108.80000305175781,18.139999389648438
2004-05-13,114.52999877929688,18.860000610351562
2004-05-14,114.52999877929688,18.469999313354492
2004-05-17,112.43000030517578,19.959999084472656
2004-05-18,109.95999908447266,19.329999923706055
2004-05-19,109.48999786376953,18.93000030517578
2004-05-20,108.29000091552734,18.670000076293945
2004-05-21,107.7699966430664,18.489999771118164
2004-05-24,103.0999984741211,18.079999923706055
2004-05-25,103.58999633789062,15.960000038146973
2004-05-26,107.18000030517578,15.970000267028809
2004-05-27,104.77999877929688,15.279999732971191
2004-05-28,106.12000274658203,15.5
2004-06-01,108.70999908447266,16.299999237060547
2004-06-02,121.5,16.079999923706055
2004-06-03,116.66000366210938,17.030000686645508
2004-06-04,102.33000183105469,16.780000686645508
2004-06-07,96.0199966430664,15.390000343322754
2004-06-08,97.12000274658203,15.010000228881836
2004-06-09,97.68000030517578,15.390000343322754
2004-06-10,98.70999908447266,15.039999961853027
2004-06-14,103.86000061035156,16.06999969482422
2004-06-15,101.0999984741211,15.050000190734863
2004-06-16,101.79000091552734,14.789999961853027
2004-06-17,101.33000183105469,15.149999618530273
2004-06-18,99.12000274658203,14.989999771118164
2004-06-21,97.36000061035156,15.260000228881836
2004-06-22,100.36000061035156,14.3100004196167
2004-06-23,101.36000061035156,13.979999542236328
2004-06-24,103.7699966430664,14.8100004196167
2004-06-25,100.94999694824219,15.1899995803833
2004-06-28,102.02999877929688,16.06999969482422
2004-06-29,99.95999908447266,15.470000267028809
2004-06-30,93.91000366210938,14.34000015258789
2004-07-01,99.72000122070312,15.199999809265137
2004-07-02,94.70999908447266,15.079999923706055
2004-07-06,91.12999725341797,16.25
2004-07-07,95.04000091552734,15.8100004196167
2004-07-08,94.43000030517578,16.200000762939453
2004-07-09,97.06999969482422,15.779999732971191
2004-07-12,97.52999877929688,14.960000038146973
2004-07-13,103.83999633789062,14.460000038146973
2004-07-14,102.19000244140625,13.760000228881836
2004-07-15,99.62999725341797,14.710000038146973
2004-07-16,99.70999908447266,14.34000015258789
2004-07-19,95.31999969482422,15.170000076293945
2004-07-20,97.18000030517578,14.170000076293945
2004-07-21,93.70999908447266,16.40999984741211
2004-07-22,91.86000061035156,15.75
2004-07-23,90.52999877929688,16.5
2004-07-26,90.2300033569336,17.299999237060547
2004-07-27,94.79000091552734,16.549999237060547
2004-07-28,98.08999633789062,16.149999618530273
2004-07-29,97.12999725341797,15.680000305175781
2004-07-30,97.20999908447266,15.319999694824219
2004-08-02,99.30999755859375,15.369999885559082
2004-08-03,98.9000015258789,16.030000686645508
2004-08-04,106.45999908447266,16.209999084472656
2004-08-05,106.83000183105469,18.31999969482422
2004-08-06,103.11000061035156,19.34000015258789
2004-08-09,98.8499984741211,18.889999389648438
2004-08-10,96.52999877929688,17.469999313354492
2004-08-11,89.72000122070312,18.040000915527344
2004-08-12,93.33999633789062,19.079999923706055
2004-08-13,96.12999725341797,17.979999542236328
2004-08-16,94.45999908447266,17.56999969482422
2004-08-17,102.41999816894531,17.020000457763672
2004-08-18,106.70999908447266,16.229999542236328
2004-08-19,100.68000030517578,16.959999084472656
2004-08-20,100.87999725341797,16.0
2004-08-23,104.41999816894531,15.880000114440918
2004-08-24,103.44999694824219,15.329999923706055
2004-08-25,102.94000244140625,14.979999542236328
2004-08-26,102.52999877929688,14.90999984741211
2004-08-27,102.0,14.710000038146973
2004-08-30,100.02999877929688,15.4399995803833
2004-08-31,102.66000366210938,15.289999961853027
2004-09-01,105.44000244140625,14.90999984741211
2004-09-02,106.86000061035156,14.279999732971191
2004-09-03,89.29000091552734,13.90999984741211
2004-09-07,84.94999694824219,14.069999694824219
2004-09-08,100.51000213623047,14.0600004196167
2004-09-09,98.7300033569336,14.010000228881836
2004-09-10,96.58000183105469,13.760000228881836
2004-09-13,91.7300033569336,13.170000076293945
2004-09-14,92.22000122070312,13.5600004196167
2004-09-15,91.9800033569336,14.640000343322754
2004-09-16,91.08000183105469,14.390000343322754
2004-09-17,93.66000366210938,14.029999732971191
2004-09-20,92.2300033569336,14.430000305175781
2004-09-21,88.23999786376953,13.65999984741211
2004-09-22,91.5999984741211,14.739999771118164
2004-09-23,98.19000244140625,14.800000190734863
2004-09-24,95.62999725341797,14.279999732971191
2004-09-27,93.38999938964844,14.619999885559082
2004-09-28,92.33999633789062,13.829999923706055
2004-09-29,92.55999755859375,13.210000038146973
2004-09-30,92.88999938964844,13.34000015258789
2004-10-01,93.08000183105469,12.75
2004-10-04,90.76000213623047,13.40999984741211
2004-10-05,87.41999816894531,13.949999809265137
2004-10-06,96.29000091552734,13.279999732971191
2004-10-07,100.5999984741211,14.5
2004-10-08,91.37999725341797,15.050000190734863
2004-10-12,92.54000091552734,15.050000190734863
2004-10-13,91.83000183105469,15.420000076293945
2004-10-14,91.22000122070312,16.43000030517578
2004-10-15,90.58999633789062,15.039999961853027
2004-10-18,86.87999725341797,14.710000038146973
2004-10-19,85.8499984741211,15.130000114440918
2004-10-20,92.0999984741211,14.850000381469727
2004-10-21,86.54000091552734,14.539999961853027
2004-10-22,85.83999633789062,15.279999732971191
2004-10-25,88.41999816894531,16.579999923706055
2004-10-26,91.91000366210938,16.389999389648438
2004-10-27,95.41999816894531,15.720000267028809
2004-10-28,97.2699966430664,15.390000343322754
2004-10-29,96.44999694824219,16.270000457763672
2004-11-01,96.79000091552734,16.270000457763672
2004-11-02,98.5199966430664,16.18000030517578
2004-11-03,105.37999725341797,14.039999961853027
2004-11-04,102.80999755859375,13.970000267028809
2004-11-05,92.68000030517578,13.84000015258789
2004-11-08,91.19999694824219,13.800000190734863
2004-11-09,89.04000091552734,13.609999656677246
2004-11-10,86.7699966430664,13.079999923706055
2004-11-12,85.93000030517578,13.329999923706055
2004-11-15,86.72000122070312,13.380000114440918
2004-11-16,86.83000183105469,13.210000038146973
2004-11-17,86.20999908447266,13.210000038146973
2004-11-18,86.0,12.979999542236328
2004-11-19,87.5999984741211,13.5
2004-11-22,86.04000091552734,12.970000267028809
2004-11-23,85.68000030517578,12.670000076293945
2004-11-24,83.19999694824219,12.720000267028809
2004-11-26,84.9000015258789,12.779999732971191
2004-11-29,90.6500015258789,13.300000190734863
2004-11-30,89.55999755859375,13.239999771118164
2004-12-01,88.2300033569336,12.970000267028809
2004-12-02,91.2300033569336,12.979999542236328
2004-12-03,78.12000274658203,12.960000038146973
2004-12-06,72.33000183105469,13.1899995803833
2004-12-07,66.76000213623047,13.670000076293945
2004-12-08,82.0199966430664,13.1899995803833
2004-12-09,83.0199966430664,12.880000114440918
2004-12-10,82.9800033569336,12.760000228881836
2004-12-13,82.22000122070312,12.539999961853027
2004-12-14,80.2300033569336,12.729999542236328
2004-12-15,82.30000305175781,12.350000381469727
2004-12-16,86.30000305175781,12.270000457763672
2004-12-17,86.43000030517578,11.949999809265137
2004-12-20,81.63999938964844,11.829999923706055
2004-12-21,80.55000305175781,11.550000190734863
2004-12-22,81.08000183105469,11.449999809265137
2004-12-23,80.66999816894531,11.229999542236328
2004-12-27,82.62999725341797,12.140000343322754
2004-12-28,85.80000305175781,12.0
2004-12-29,85.0999984741211,11.619999885559082
2004-12-30,86.5999984741211,12.5600004196167
2004-12-31,86.5999984741211,13.289999961853027
2005-01-03,83.9000015258789,14.079999923706055
2005-01-04,83.30000305175781,13.979999542236328
2005-01-05,93.19999694824219,14.09000015258789
2005-01-06,92.4000015258789,13.579999923706055
2005-01-07,92.37999725341797,13.489999771118164
2005-01-10,79.01000213623047,13.229999542236328
2005-01-11,77.8499984741211,13.1899995803833
2005-01-12,76.94999694824219,12.5600004196167
2005-01-13,75.7699966430664,12.84000015258789
2005-01-14,76.61000061035156,12.430000305175781
2005-01-18,76.52999877929688,12.470000267028809
2005-01-19,75.95999908447266,13.180000305175781
2005-01-20,74.45999908447266,13.829999923706055
2005-01-21,76.30000305175781,14.359999656677246
2005-01-24,76.94999694824219,14.649999618530273
2005-01-25,77.31999969482422,14.0600004196167
2005-01-26,78.19000244140625,13.4399995803833
2005-01-27,80.20999908447266,13.239999771118164
2005-01-28,78.62000274658203,13.239999771118164
2005-01-31,79.29000091552734,12.819999694824219
2005-02-01,75.95999908447266,12.029999732971191
2005-02-02,83.9000015258789,11.65999984741211
2005-02-03,83.77999877929688,11.789999961853027
2005-02-04,75.51000213623047,11.210000038146973
2005-02-07,72.23999786376953,11.729999542236328
2005-02-08,72.83999633789062,11.600000381469727
2005-02-09,77.0999984741211,12.0
2005-02-10,80.4000015258789,11.510000228881836
2005-02-11,81.94999694824219,11.430000305175781
2005-02-14,84.66000366210938,11.520000457763672
2005-02-15,84.12000274658203,11.270000457763672
2005-02-16,84.0999984741211,11.100000381469727
2005-02-17,74.23999786376953,11.770000457763672
2005-02-18,78.45999908447266,11.180000305175781
2005-02-22,83.98999786376953,13.140000343322754
2005-02-23,81.69000244140625,12.390000343322754
2005-02-24,82.94000244140625,11.569999694824219
2005-02-25,80.69999694824219,11.489999771118164
2005-02-28,90.05000305175781,12.079999923706055
2005-03-01,89.2300033569336,12.039999961853027
2005-03-02,101.41000366210938,12.5
2005-03-03,99.44000244140625,12.930000305175781
2005-03-04,83.0,11.9399995803833
2005-03-07,76.30000305175781,12.260000228881836
2005-03-08,81.93000030517578,12.399999618530273
2005-03-09,92.0999984741211,12.699999809265137
2005-03-10,91.13999938964844,12.489999771118164
2005-03-11,93.69999694824219,12.800000190734863
2005-03-14,93.19999694824219,12.390000343322754
2005-03-15,92.0,13.149999618530273
2005-03-16,90.7699966430664,13.489999771118164
2005-03-17,92.12000274658203,13.289999961853027
2005-03-18,90.0999984741211,13.140000343322754
2005-03-21,91.30000305175781,13.609999656677246
2005-03-22,90.69999694824219,14.270000457763672
2005-03-23,89.0,14.0600004196167
2005-03-24,88.37000274658203,13.420000076293945
2005-03-28,88.91000366210938,13.75
2005-03-29,89.58999633789062,14.489999771118164
2005-03-30,91.0,13.640000343322754
2005-03-31,87.69999694824219,14.020000457763672
2005-04-01,75.16000366210938,14.09000015258789
2005-04-04,75.11000061035156,14.109999656677246
2005-04-05,73.63999938964844,13.680000305175781
2005-04-06,81.1500015258789,13.149999618530273
2005-04-07,79.27999877929688,12.329999923706055
2005-04-08,81.4000015258789,12.619999885559082
2005-04-11,78.19999694824219,11.979999542236328
2005-04-12,75.94000244140625,11.300000190734863
2005-04-13,75.58999633789062,13.3100004196167
2005-04-14,74.41999816894531,14.529999732971191
2005-04-15,83.83999633789062,17.739999771118164
2005-04-18,83.83999633789062,16.559999465942383
2005-04-19,84.11000061035156,14.960000038146973
2005-04-20,84.0,16.920000076293945
2005-04-21,85.80999755859375,14.40999984741211
2005-04-22,84.18000030517578,15.380000114440918
2005-04-25,78.55000305175781,14.619999885559082
2005-04-26,79.19999694824219,14.90999984741211
2005-04-27,79.12000274658203,14.869999885559082
2005-04-28,78.25,16.860000610351562
2005-04-29,82.52999877929688,15.3100004196167
2005-05-02,82.30000305175781,15.119999885559082
2005-05-03,81.5,14.529999732971191
2005-05-04,86.9000015258789,13.850000381469727
2005-05-05,82.9800033569336,13.979999542236328
2005-05-06,78.4000015258789,14.050000190734863
2005-05-09,78.69999694824219,13.75
2005-05-10,78.9000015258789,14.90999984741211
2005-05-11,83.0,14.449999809265137
2005-05-12,82.16999816894531,16.1200008392334
2005-05-13,87.0999984741211,16.31999969482422
2005-05-16,88.5,15.680000305175781
2005-05-17,84.69999694824219,14.569999694824219
2005-05-18,81.22000122070312,13.630000114440918
2005-05-19,77.19000244140625,13.319999694824219
2005-05-20,76.5999984741211,13.140000343322754
2005-05-23,73.86000061035156,12.949999809265137
2005-05-24,73.81999969482422,12.6899995803833
2005-05-25,74.05999755859375,12.579999923706055
2005-05-26,72.5999984741211,12.239999771118164
2005-05-27,73.75,12.149999618530273
2005-05-31,75.0,13.289999961853027
2005-06-01,79.12999725341797,12.359999656677246
2005-06-02,80.76000213623047,11.84000015258789
2005-06-03,78.9000015258789,12.149999618530273
2005-06-06,78.44000244140625,12.279999732971191
2005-06-07,77.86000061035156,12.390000343322754
2005-06-08,82.95999908447266,12.699999809265137
2005-06-09,80.86000061035156,12.079999923706055
2005-06-10,82.52999877929688,11.960000038146973
2005-06-13,80.52999877929688,11.649999618530273
2005-06-14,80.16999816894531,11.789999961853027
2005-06-15,75.23999786376953,11.460000038146973
2005-06-16,73.4000015258789,11.149999618530273
2005-06-17,72.4000015258789,11.479999542236328
2005-06-20,72.19999694824219,11.470000267028809
2005-06-21,73.5,11.079999923706055
2005-06-22,77.18000030517578,11.050000190734863
2005-06-23,76.51000213623047,12.130000114440918
2005-06-24,76.0,12.180000305175781
2005-06-27,74.5,12.520000457763672
2005-06-28,75.69999694824219,11.579999923706055
2005-06-29,76.79000091552734,11.770000457763672
2005-06-30,75.5999984741211,12.039999961853027
2005-07-01,78.8499984741211,11.399999618530273
