Date,w5_approx,spy_rv20,qqq_rv20,top5_avg_rv20,vol_gap
2020-04-28,0.16491658308877694,40.760250220997605,41.327094995223725,50.10021353202761,9.339963311030004
2020-04-29,0.16879963022457847,40.75872348554045,42.32176566579985,52.28490537066948,11.526181885129027
2020-04-30,0.1728721704126665,36.33138845703048,38.06608924446917,48.28153370845131,11.950145251420835
2020-05-01,0.1717701720587869,37.935568184430856,40.07876991079464,51.27001864849967,13.334450464068816
2020-05-04,0.1734732283720816,37.193873899749704,39.32536348375276,50.32978549748266,13.135911597732957
2020-05-05,0.17367280800067833,30.201116757212432,32.11655989819961,43.38766713897558,13.186550381763148
2020-05-06,0.17611977089266154,30.42588368015059,32.05116228346466,42.77133350751765,12.345449827367062
2020-05-07,0.17611650527116252,28.578205232304704,31.652257014236056,42.52395566666197,13.945750434357265
2020-05-08,0.17516322203349907,28.658815021612693,31.763666179748075,42.53986175472814,13.88104673311545
2020-05-11,0.17749680924722433,28.344018646449843,31.73107944708239,41.79922464203444,13.455205995584596
2020-05-12,0.17769721672132466,27.70796380035651,29.879322956771194,39.8480318190944,12.140068018737892
2020-05-13,0.17877818999556827,27.353449089279746,29.9469388464497,40.00614062642491,12.652691537145163
2020-05-14,0.1779724027165461,27.609536318479883,29.567568133956645,38.838896363551314,11.22936004507143
2020-05-15,0.1789591861380865,25.95558426277737,29.483997119074584,39.33819288722877,13.3826086244514
2020-05-18,0.1756567991015864,27.145016597962883,29.57863779632046,38.82555829490957,11.680541696946687
2020-05-19,0.1769573879186377,24.68694013099081,25.475588314180147,34.851045476375546,10.164105345384737
2020-05-20,0.17740297810713815,24.239075577381726,24.48748099313779,33.426252963631256,9.18717738624953
2020-05-21,0.17453607308787675,24.478898746272904,25.004472415544786,33.853866333815795,9.37496758754289
2020-05-22,0.1771751159722907,24.125904974763472,24.63456892883625,33.56542390047418,9.439518925710708
2020-05-26,0.17419275771679998,23.99837983905424,24.67185107941649,34.168703815563404,10.170323976509163
2020-05-27,0.17156844007788094,24.269201054428958,23.260167652971557,32.824639724743086,8.555438670314128
2020-05-28,0.17164233596879708,22.759302307832638,20.306423901399416,28.1867309286676,5.427428620834963
2020-05-29,0.1725453544635322,22.39968314454997,20.717047729901736,27.68348982498827,5.2838066804383
2020-06-01,0.17271826412944594,19.571848649041755,16.987712658022218,22.69604754634912,3.124198897307366
2020-06-02,0.17223897731784854,19.627323156794017,16.815101443012352,22.177141994038504,2.549818837244487
2020-06-03,0.17015806059512031,19.815728877626988,16.625626905106884,21.95414304459104,2.1384141669640506
2020-06-04,0.16872834659076807,19.558096679262455,17.072829449094208,22.40685395171563,2.848757272453174
2020-06-05,0.16769379124401526,20.763356338311983,17.72505738977039,23.120096597057117,2.356740258745134
2020-06-08,0.16691303562252435,20.506148828412364,17.416761041243078,22.978790171492797,2.472641343080433
2020-06-09,0.1711524797615365,20.922109713541957,17.35881579779003,23.604051853024203,2.6819421394822456
2020-06-10,0.17575777816904148,19.207417891964347,14.929119533911168,22.99096818390163,3.7835502919372814
2020-06-11,0.17831606335546601,29.01270636852798,24.226065755873023,29.710827220908396,0.6981208523804163
2020-06-12,0.17698485940585304,29.0130517986826,24.106756551067548,29.59806034986523,0.5850085511826286
2020-06-15,0.17710853635064197,29.089425349397718,24.293856772268025,28.822154160586386,-0.26727118881133194
2020-06-16,0.1772617085070856,28.006489780805342,24.180643275706508,29.115004210422956,1.108514429617614
2020-06-17,0.17871893057075314,27.70275925311521,24.084154002716502,29.054402543796716,1.3516432906815048
2020-06-18,0.17859837800294928,27.244791879606257,23.310338364235307,28.520398463039136,1.2756065834328787
2020-06-19,0.17918813051155733,27.19350775378216,22.780331217407067,27.93589061100526,0.7423828572230988
2020-06-22,0.18181036382504073,27.22712411476761,22.987717314077383,28.556695389853967,1.3295712750863586
2020-06-23,0.183330175919913,27.006837290631086,22.918787990952477,28.046184195530355,1.0393469048992685
2020-06-24,0.18476654017096084,28.342386725431606,24.572674907947704,28.997731398900292,0.6553446734686865
2020-06-25,0.18464828953067405,28.56306921548754,24.624809386408675,29.097935721461983,0.534866505974442
2020-06-26,0.18279124008511638,29.85908533812892,26.067726503648803,31.660056379906013,1.8009710417770926
2020-06-29,0.18276648327043726,30.302907145078635,26.27424663564871,32.05539445527528,1.752487310196642
2020-06-30,0.18343073057198475,30.50494253694252,26.959279864808295,32.88489766281501,2.3799551258724883
2020-07-01,0.18524261500126757,30.232657426625124,27.14434224564217,33.61690472900452,3.384247302379393
2020-07-02,0.18595570148980012,30.278059787021395,26.913897657989082,33.30133676049413,3.0232769734727363
2020-07-06,0.18857735365627276,29.38091159699602,27.328872781792036,34.29167161043925,4.91076001344323
2020-07-07,0.18887605323246695,29.226537610896436,27.546062818545263,34.652736437588786,5.4261988266923495
2020-07-08,0.19112109675617125,29.291529685043255,27.74014555796566,34.70784570451608,5.416316019472827
2020-07-09,0.1948252229746105,29.29418805658763,27.623999784215137,34.19977908425592,4.905591027668294
2020-07-10,0.19390012461958553,19.533499844157603,18.850657370698055,27.486887292922027,7.953387448764424
2020-07-13,0.19153532125584724,19.65170598161416,21.103937451484388,30.043728091511753,10.392022109897592
2020-07-14,0.19026445754709845,19.86956268637745,20.9441106847252,30.267544098888067,10.397981412510617
2020-07-15,0.1875105536239265,19.04209098215814,20.416805581112733,30.17938263980822,11.137291657650081
2020-07-16,0.1866349734274311,19.009762930923618,20.75616897090208,30.64638923185335,11.636626300929734
2020-07-17,0.18533866049220868,19.008259080272424,20.76804678329616,30.655451339954702,11.647192259682278
2020-07-20,0.1914644679361145,18.91432424077291,22.511597718944138,33.44051032861101,14.526186087838102
2020-07-21,0.18880615076816729,18.85769321246198,22.93226991348326,33.39020178919253,14.53250857673055
2020-07-22,0.18835231553008044,18.879333239046858,22.85358575102221,33.28165068347743,14.402317444430572
2020-07-23,0.18333005904058883,16.649351620149407,23.708931893421646,35.81909928044081,19.169747660291403
2020-07-24,0.18416604762537678,16.714831977005506,23.963819479189887,35.55450624773789,18.839674270732385
2020-07-27,0.18578925903086113,13.614929728829974,22.529341629912864,32.714050416930455,19.09912068810048
2020-07-28,0.18405130217086177,13.42612531899549,23.129507025233185,33.11796265017249,19.691837331177
2020-07-29,0.18434538487549412,13.37710955627906,22.536521868252102,32.72163529617533,19.34452573989627
2020-07-30,0.18630291665244839,13.44801543214128,22.30340144624825,32.26562697109783,18.817611538956548
2020-07-31,0.1893649263974034,13.553268934165184,22.935839750079253,36.361265010002015,22.807996075836833
2020-08-03,0.1903074272486598,12.784566419304925,21.874178694543474,36.65754249562751,23.872976076322587
2020-08-04,0.18926299154409768,11.956639368349137,21.618260206577368,36.609247451513916,24.65260808316478
2020-08-05,0.18916120307162027,11.88655929211373,21.261691391312336,35.95292354164913,24.066364249535397
2020-08-06,0.19161103379415378,11.566019228303928,21.515227555847396,35.82132458777909,24.25530535947516
2020-08-07,0.18849991367506214,11.28125801389469,21.993896335348616,36.28713405118391,25.005876037289223
2020-08-10,0.1876068397057349,10.461522045760631,20.516495725045118,34.73582131972478,24.274299273964147
2020-08-11,0.1850816013188105,10.55916885933821,21.765620074635887,35.58734186946289,25.028173010124682
2020-08-12,0.1875118591967461,11.09179085358107,23.367441915314128,37.08889523303232,25.997104379451248
2020-08-13,0.1890192969509264,11.00313474938058,23.129590433257842,36.786884031971425,25.783749282590847
2020-08-14,0.1885644276205447,11.03436672045871,23.1625268309744,36.739498512439184,25.705131791980474
2020-08-17,0.1894774384563404,10.831067298204687,21.424956038707126,34.4734186954193,23.64235139721461
2020-08-18,0.19264804105014027,10.831102855253407,21.10913224075877,34.98921538092755,24.15811252567414
2020-08-19,0.192103548926266,10.95770856698602,21.36165305286418,35.09474689723916,24.13703833025314
2020-08-20,0.19513106410559225,9.719491578205474,18.862709198151247,31.91606019199653,22.196568613791055
2020-08-21,0.19692372140547898,9.15325219513016,18.17888899913366,32.65667240060104,23.50342020547088
2020-08-24,0.1963233497732374,9.386372524923091,17.554232562377376,32.43535216456035,23.04897963963726
2020-08-25,0.19689248228497616,8.716395570704192,16.371479385272256,31.58275746991714,22.866361899212947
2020-08-26,0.19904560604319907,8.448760884556119,17.18708429665875,32.06958618613047,23.620825301574353
2020-08-27,0.1979234690557821,8.062300828833651,17.479625569574235,32.7949923126728,24.732691483839147
2020-08-28,0.19765042266767457,7.977866804608951,16.86854790475151,29.009743831825354,21.031877027216403
2020-08-31,0.19962886033100555,8.260950469813848,16.608900161990693,27.724148271350877,19.463197801537028
2020-09-01,0.2022893322439566,8.561218717296622,17.17793386283667,28.086921398076345,19.525702680779723
2020-09-02,0.20168353776165687,9.378749218112246,17.209642081075547,29.24957306232808,19.870823844215835
2020-09-03,0.19614227489443675,16.560615964472518,26.45267647526196,39.54450065580703,22.98388469133451
2020-09-04,0.1943764029617544,16.92397225818522,26.585836831729797,40.064995238428466,23.141022980243246
2020-09-08,0.1905569571429304,19.75860095066339,32.2302995778243,44.65526111901152,24.89666016834813
2020-09-09,0.19322751150985776,20.723737986552937,32.96956121050447,45.90802545624835,25.184287469695416
2020-09-10,0.19159076366723507,21.139140693647175,32.76289060930892,45.9447604505022,24.805619756855027
2020-09-11,0.18934995382501352,21.13653028197686,32.845102560042676,46.085414284007136,24.948884002030276
2020-09-14,0.1888542174259316,21.67399268515744,33.43246409551479,46.86741733360754,25.1934246484501
2020-09-15,0.19016423630842944,21.717594869940076,33.55467151287706,46.32845699888692,24.610862128946845
2020-09-16,0.18602247195105606,21.758349456356218,33.88576750916294,46.29355683669244,24.53520738033622
2020-09-17,0.18462435129657262,21.939839438108496,34.25052325777989,46.490300319427874,24.550460881319378
2020-09-18,0.1825678319601081,22.262610311648587,34.02409352032521,46.40030408947255,24.137693777823962
2020-09-21,0.1871750462952958,22.482365625931763,33.898106082183524,45.797541857168184,23.31517623123642
2020-09-22,0.18911720155045533,22.485901480134547,34.58833342582136,47.38962930236251,24.90372782222796
2020-09-23,0.1863915555739401,23.669028670708972,35.84824529660159,48.82637760553374,25.15734893482477
2020-09-24,0.1877297595215752,23.275419286473543,34.781985060990344,48.22078837117816,24.945369084704616
2020-09-25,0.18936935183761228,24.215791284538508,36.15336343103467,49.34573860846162,25.129947323923115
2020-09-28,0.18963054244129204,24.96807255530545,37.04514433402361,49.542532630712785,24.574460075407334
2020-09-29,0.1897038456006613,24.99049012289682,36.831825641657275,49.10914870461516,24.11865858171834
2020-09-30,0.18972431635750647,24.88591562133246,36.26402846786777,48.41668510525686,23.5307694839244
2020-10-01,0.19125800674529855,24.330029300482092,36.637981226843806,47.63507158876269,23.3050422882806
2020-10-02,0.18757271403795076,21.349611215579383,33.308745290171814,42.359972733250196,21.010361517670813
2020-10-05,0.18876573638537886,22.22001537215876,34.03110162436139,42.96112467852796,20.7411093063692
2020-10-06,0.1868184757509217,20.462060285404057,29.629033775773223,39.13666590890399,18.674605623499936
2020-10-07,0.18677368044744766,20.19210591495698,28.42151178191304,36.94121340922275,16.74910749426577
2020-10-08,0.18608389226009583,19.244767963111663,27.40382274220112,35.68920747682372,16.444439513712055
2020-10-09,0.18834562240147587,19.40759164459077,27.607529978592808,36.1233731415637,16.715781496972927
2020-10-12,0.19333033744514322,19.649131436256813,28.888187813828708,37.69132786874441,18.042196432487597
2020-10-13,0.19355972974628669,19.858146395809616,28.629791926246366,37.73852162305671,17.880375227247097
2020-10-14,0.19332637268591496,19.962374711314222,28.08619613646655,36.5995879880798,16.637213276765575
2020-10-15,0.19253384896274772,19.61860276357931,27.460187365398646,36.156589848308194,16.537987084728883
2020-10-16,0.1913307082645431,18.99487086941176,26.998948831733482,35.21682142533042,16.221950555918664
2020-10-19,0.18988948248339338,19.439606966290178,27.95100568247417,36.160959083193006,16.72135211690283
2020-10-20,0.19065185562712345,19.230444945940626,27.348139936633537,34.958205391388404,15.727760445447778
2020-10-21,0.19154983395283348,16.82461290932899,24.43782562040543,31.63996807152298,14.815355162193988
2020-10-22,0.19060981208835806,16.846200678339834,24.469114859441543,31.707796891572663,14.86159621323283
2020-10-23,0.19126052250281064,16.14772015849402,23.352378499922875,30.450218072994005,14.302497914499984
2020-10-26,0.19178343047747679,16.919787595278272,23.098734710375787,31.52821574694936,14.608428151671088
2020-10-27,0.1952797838111415,16.836509579219772,23.150601070454933,31.83595001305657,14.9994404338368
2020-10-28,0.19270400243385166,20.837956958735283,27.202369052021382,36.64305354907173,15.805096590336447
2020-10-29,0.19519961696716512,21.059084613403822,27.33843385936039,37.55892759535365,16.49984298194983
2020-10-30,0.19367394753921835,21.11187184598936,26.975347052150923,38.763136606550646,17.651264760561286
2020-11-02,0.1911048573271485,20.47065744404685,25.73642163038433,37.239525609098386,16.768868165051536
2020-11-03,0.19035991147957015,20.923973512657305,25.834543383173607,37.13102736340433,16.207053850747023
2020-11-04,0.19622313514163633,21.51148570180565,29.620118965376243,41.167777191781276,19.656291489975626
2020-11-05,0.1971434624273986,22.361540472583815,30.854753833522754,42.14845865600878,19.786918183424962
2020-11-06,0.19717984191544907,22.1644492535095,30.47676084885766,41.82798798690912,19.663538733399623
2020-11-09,0.19043775106151953,21.87508239398488,29.432193079885593,41.41715158558529,19.542069191600408
2020-11-10,0.18664131077608404,21.738020260785728,30.042625695301233,42.915060967205534,21.177040706419806
2020-11-11,0.18961352098218215,21.708832664621653,31.104916125049538,44.45614699142254,22.74731432680089
2020-11-12,0.19078265099323516,22.045302611083528,31.0583901513995,44.43461832246119,22.389315711377662
2020-11-13,0.18947212521456563,22.506710202402992,31.152880518087784,44.36256989123563,21.855859688832638
2020-11-16,0.18808551805942672,21.896655434434518,30.59411935129607,43.45802201142074,21.56136657698622
2020-11-17,0.18775265341265723,22.08816169462211,30.64050117081571,43.52935267667938,21.44119098205727
2020-11-18,0.18770884746875857,22.645064410894815,30.792350447955087,43.61745770062956,20.972393289734743
2020-11-19,0.18816982654462094,22.623284168483877,30.88169130185314,43.56191341369663,20.938629245212752
2020-11-20,0.18742601394782554,22.824484626385352,31.019816653539756,43.69919625942593,20.87471163304058
2020-11-23,0.18468457839358213,21.601541043937342,30.438285793611463,43.0903743840553,21.48883334011796
2020-11-24,0.18418084554743336,21.978552145482528,30.678754415212484,42.95238778190876,20.973835636426234
2020-11-25,0.18581488454188222,16.85848954413132,26.410885977289944,38.47493302243724,21.61644347830592
2020-11-27,0.18667817573369558,16.777391879310123,26.034492462684643,37.500424580308774,20.72303270099865
2020-11-30,0.18704154301607895,16.170735758841143,23.596291066587717,34.38737734274024,18.216641583899094
2020-12-01,0.18862212022206865,16.15785448234228,23.708125391001346,34.84679750079497,18.68894301845269
2020-12-02,0.18911180697898633,15.50802842759475,23.37126814067106,34.456011346731025,18.947982919136273
2020-12-03,0.18862625545785255,14.084928595392654,18.393321554093436,28.764704235686054,14.6797756402934
2020-12-04,0.18658600822590263,12.930196438722842,16.322840156444748,27.110989837724173,14.180793399001331
2020-12-07,0.18726159014301347,13.001677513190234,16.371288450930134,26.88983373213108,13.888156218940846
2020-12-08,0.18726134227386812,12.47264835796206,13.99240359780626,23.67196028906112,11.199311931099059
2020-12-09,0.18483499580196897,13.037583175935142,15.035993553325621,21.73469554930959,8.697112373374447
2020-12-10,0.18511856133488624,12.88312016297426,13.259977677002647,18.667936854047404,5.784816691073145
2020-12-11,0.18591836117175675,12.243440947399922,13.117923477411079,18.81691827662244,6.57347732922252
2020-12-14,0.1865953367801788,11.579932559162142,13.03027103187276,19.115747701870955,7.535815142708813
2020-12-15,0.1869790036422937,11.719602310161786,13.230409553422884,20.111593349033875,8.391991038872089
2020-12-16,0.1881930911599965,11.477208433737635,13.107442582079615,20.77290693792387,9.295698504186236
2020-12-17,0.18699434270166418,10.402031556708488,12.592692538369093,20.3890445403568,9.987012983648311
2020-12-18,0.18578925425379275,10.597419212090385,12.686085481330705,20.66990112316255,10.072481911072165
2020-12-21,0.1881807551016611,10.301432024294844,12.292297780865278,20.15162964387097,9.850197619576125
2020-12-22,0.189743702203301,10.262793882609545,12.237871762096386,19.778757507920837,9.515963625311292
2020-12-23,0.18859459156223127,8.734004216208527,11.902179035813534,19.724463110223837,10.99045889401531
2020-12-24,0.1886654025720934,8.752631980933309,11.845553653384044,19.1480285980957,10.39539661716239
2020-12-28,0.19165972799941813,9.133164581237454,11.9152913503081,20.677755417997666,11.544590836760213
2020-12-29,0.19118186741971332,8.962558059070147,11.925854964544303,20.487582458569676,11.525024399499529
2020-12-30,0.18912310577768965,8.249620588359162,11.28229859005267,20.161263506373395,11.911642918014232
2020-12-31,0.18770284241460372,8.36749400561805,11.285166264409806,19.98075374045248,11.61325973483443
2021-01-04,0.1868441606913477,9.8943728213388,12.621755406573513,21.099719095108775,11.205346273769974
2021-01-05,0.1871309254800229,9.725663026952361,12.842958085359097,21.43052514612329,11.70486211917093
2021-01-06,0.1816792679991564,9.870997445886799,13.776119596534278,24.612518676554238,14.74152123066744
2021-01-07,0.18340516060613188,11.030598435074712,16.14032632286489,27.41332631594628,16.382727880871567
2021-01-08,0.18389991597775893,10.406050170625047,13.897422076613086,26.145537026564362,15.739486855939315
2021-01-11,0.18176809379084052,10.849733061035026,15.2097664472539,27.28353786692034,16.433804805885316
2021-01-12,0.18059605776169185,10.810172231575018,15.188269491637934,27.365993555590272,16.555821324015255
2021-01-13,0.18201223104175435,10.54587021496828,15.16675861417649,27.203739143788663,16.657868928820385
2021-01-14,0.18030383556587884,9.854658722942121,15.024940245068002,26.907847252512322,17.0531885295702
2021-01-15,0.18030520971442715,10.327951697570095,15.274863237094753,26.492524510699514,16.164572813129418
2021-01-19,0.1817261898839526,10.490641697332302,15.934961848809175,27.331743888285096,16.841102190952796
2021-01-20,0.18675847222638753,11.219430266197532,17.65697768670681,30.727476054482743,19.50804578828521
2021-01-21,0.1894929653804253,11.037278410139937,17.697414472547994,31.47096349540373,20.433685085263793
2021-01-22,0.19107517580931813,11.142824492385769,17.809957140150047,31.269164698711165,20.126340206325395
2021-01-25,0.19240651569778847,11.15206984109335,17.690258493659677,31.273050638967128,20.120980797873777
2021-01-26,0.19396282322285116,11.212813244095479,17.693000383996424,31.426123956996186,20.213310712900707
2021-01-27,0.19446177215810712,14.395609456008094,20.646974777967348,32.311461560135214,17.91585210412712
2021-01-28,0.19300035766015033,14.659995494802185,20.717714813034835,33.03691511976316,18.376919624960973
2021-01-29,0.19228239338411163,16.447137022017337,22.217714378121357,33.904959507854365,17.457822485837028
2021-02-01,0.19507928348438186,17.411648715835966,23.850503285931993,35.61095371933135,18.199305003495382
2021-02-02,0.19393906258666926,17.233129216670015,23.656324465309538,34.90590522847377,17.672776011803755
2021-02-03,0.19713872620660983,17.126339063388123,23.687898931157612,36.36091049285655,19.234571429468424
2021-02-04,0.19655982495255517,17.417563893389747,23.102939030315543,33.90909600839946,16.49153211500971
2021-02-05,0.19683870488238056,16.750186357100613,21.818972179107153,32.10663271065903,15.356446353558415
2021-02-08,0.19549086430020157,16.813354787453033,21.545012081907284,33.43955830123918,16.626203513786148
2021-02-09,0.1950291738319278,16.56788973974828,20.645693635974276,32.476046381495124,15.908156641746842
2021-02-10,0.1951191221339403,16.576176160679864,20.667243241564663,32.55733943557498,15.981163274895117
2021-02-11,0.19500936992996654,16.570089426847805,20.641421586756763,32.720500014321246,16.15041058747344
2021-02-12,0.19449122710907613,16.50794828306999,20.428263643213253,32.0314942616764,15.52354597860641
2021-02-16,0.19418807055536916,16.18895453332909,20.12437459643043,31.737928762770174,15.548974229441086
2021-02-17,0.19389075117646634,16.060733014176098,19.912093698220918,32.11904688664779,16.05831387247169
2021-02-18,0.194092507033966,15.545745234158229,18.533963806520536,29.44267708513171,13.89693185097348
2021-02-19,0.19275163634265802,15.57412741063619,18.464859239363545,28.87060428766261,13.296476877026418
2021-02-22,0.18962426634667534,15.79577118886008,20.786843067092704,30.476117327327522,14.680346138467442
2021-02-23,0.18934107253149843,15.747606951503016,20.544622208862908,29.94386115571721,14.196254204214195
2021-02-24,0.1877520385826231,16.162152981805473,20.79090487631331,29.87813278581827,13.715979804012797
2021-02-25,0.1861160319477697,16.08768821269712,22.172070245522857,31.99658792280932,15.908899710112198
2021-02-26,0.18847797419576037,15.974630209002155,22.108929707896706,31.57221260711126,15.597582398109106
2021-03-01,0.18926309370864208,16.12060048294564,23.311448359381696,32.36129821176719,16.24069772882155
2021-03-02,0.18833642383125482,15.637264908106832,22.395893781270487,30.69420997434039,15.056945066233556
2021-03-03,0.18575360016240974,15.709977743844053,23.67422563723759,32.136252044789245,16.42627430094519
2021-03-04,0.18753156582993535,16.311473219109473,24.161664506032604,29.78883180786348,13.477358588754008
2021-03-05,0.18738281481857252,17.150161051502792,24.454358421446734,30.392946048189977,13.242784996687185
2021-03-08,0.1821457242277188,17.14851249905309,25.890670958796015,32.862834307788184,15.714321808735093
2021-03-09,0.1850560676348941,17.747594194386835,29.97297929000151,35.843672900108835,18.096078705722
2021-03-10,0.18320331656511754,17.902376239624463,29.950554133532826,35.81845044439009,17.916074204765625
2021-03-11,0.1855084734185061,18.261241492649752,31.373526869909785,37.010431923339965,18.749190430690213
2021-03-12,0.18291561609525478,18.259202321995758,31.300216136918507,36.89247868582596,18.6332763638302
2021-03-15,0.18287673642916025,18.296060317802425,31.533067413572663,37.34592672266781,19.049866404865387
