month,MktRF,SMB,HML,RMW,CMA,MOM,QMJ,MktRF_primary_weight,MktRF_primary_managed_return,SMB_primary_weight,SMB_primary_managed_return,HML_primary_weight,HML_primary_managed_return,RMW_primary_weight,RMW_primary_managed_return,CMA_primary_weight,CMA_primary_managed_return,MOM_primary_weight,MOM_primary_managed_return,QMJ_primary_weight,QMJ_primary_managed_return
2000-01-31 23:59:59.999999,-0.0471753905498,0.0417637068463,-0.0145111851995,-0.0638592850657,0.0449549982742,-0.000517373262979,-0.027230574549,0.644814096188,-0.0306664868387,0.225663954196,0.00937523256813,0.224407390255,-0.00336624381039,0.0792226710707,-0.00543491616668,0.28420441936,0.0124774139069,0.195216558988,-0.000879030921532,0.209441404268,-0.00571122826877
2000-02-29 23:59:59.999999,0.0244144948503,0.182537992361,-0.0828087966193,-0.157874974153,-0.020722120154,0.190892626954,-0.0678556235821,0.136931225152,0.00207339951373,0.0818669067069,0.0145843281724,0.0958368013231,-0.00825755666174,0.0400949257634,-0.00642780473184,0.101273517575,-0.00255592925406,0.0917477851345,0.0172553037869,0.144788631219,-0.00998635479158
2000-03-31 23:59:59.999999,0.0517091330547,-0.145618779001,0.0868612322003,0.120185713039,-0.0172690657119,-0.0704234983627,0.0453341385188,0.279258035324,0.0140843738797,0.0721359456166,-0.0105286757255,0.138827281186,0.0119512325072,0.0330307570621,0.00395216466798,0.145166831996,-0.00261662884698,0.0859175540033,-0.00606519030151,0.108794005041,0.00484209592909
2000-04-30 23:59:59.999999,-0.0634894646469,-0.0479303813075,0.0635834385362,0.0759638023856,0.0590898288583,-0.0885772825858,0.0641150778758,0.119482509698,-0.00798531938947,0.0356914611334,-0.00180181655276,0.0789091404486,0.00486751912982,0.0158488513206,0.00116098424541,0.122479319989,0.00718056327682,0.0292019039903,-0.00272841442683,0.0665408216334,0.00416063700243
2000-05-31 23:59:59.999999,-0.0436743802603,-0.0396067861448,0.0438345090133,0.0393346631387,0.0118559211962,-0.0705405049334,0.0301108266352,0.0682910049965,-0.00311054608233,0.0348522362439,-0.0013824831298,0.0562923175742,0.0024110040449,0.0105017471786,0.000399714927285,0.0491820674474,0.000399855584571,0.0169922404139,-0.00122916537769,0.0389223910517,0.00110293929273
2000-06-30 23:59:59.999999,0.0458394244888,0.0990836533007,-0.0753103703907,-0.0761753865613,-0.0339541637372,0.164299859779,-0.0287739210445,0.114169706342,0.00511877687941,0.171544788018,0.0166555529221,0.0801592146907,-0.00609648739137,0.0355110479862,-0.00276759105956,0.124030824164,-0.00439848480393,0.0635277904751,0.010321268192,0.093993078719,-0.00284222614496
2000-07-31 23:59:59.999999,-0.0243907858094,-0.0104945790787,0.0821833358601,0.0569739157258,0.0280180096322,-0.0220490723432,0.0239580828902,0.240779246768,-0.00618931888633,0.143612923315,-0.00157698684221,0.0807325417959,0.00663343627949,0.0354840060176,0.00202159516354,0.0991815558247,0.00271674661558,0.100768634899,-0.00231495703188,0.0854776319456,0.00202659157448
2000-08-31 23:59:59.999999,0.0701086874919,-0.00922275979518,-0.0133045448094,-0.0289334712088,0.0110007675814,0.0503111171348,-0.0244959696351,0.276556106495,0.0192995434949,0.299351790456,-0.00315019682548,0.0779426722695,-0.00104396644959,0.036194705657,-0.00104901522314,0.0732041438579,0.000740358242657,0.163948712592,0.00809049268907,0.213534735419,-0.00555088315355
2000-09-30 23:59:59.999999,-0.0542490184619,0.00247836772696,0.0753821252367,0.0273344807154,0.0582409838207,0.0254995060527,0.0267644543339,0.707124392561,-0.0394372249421,0.395073826615,0.000739833131252,0.223136258346,0.0164575014063,0.120241945585,0.00307663304297,0.176324139826,0.0100114913849,0.313667556444,0.00762407064444,0.220978164696,0.00589575142459
2000-10-31 23:59:59.999999,-0.0276781616341,-0.0279627531373,0.0542084843831,0.0962222687549,0.0344455952491,-0.0487346761605,0.0820069081122,0.393010700092,-0.0116630979122,0.464507961748,-0.0131625068025,0.0854980247489,0.00429062275539,0.0683488118685,0.0064469449104,0.107324311382,0.00352435021913,0.209120943795,-0.0104528080059,0.0942079914606,0.00740878066605
2000-11-30 23:59:59.999999,-0.106660370379,-0.00401812344451,0.13569445121,0.153434598972,0.0924192770708,0.0428710376509,0.120235981172,0.109985300592,-0.0124386363962,0.290725680841,-0.00160262737637,0.0515110086008,0.006904790503,0.0177642945613,0.00259919611877,0.0391495785669,0.00344773891674,0.0887051058653,0.00350184033856,0.0610986647642,0.0072634845895
2000-12-31 23:59:59.999999,0.0119320012504,0.0310543178478,0.070325187249,0.00987329263212,0.0423841762573,0.0887076904746,-0.0178807292332,0.161612387345,0.00179929149099,0.321103201916,0.00989569709157,0.0387445287705,0.00269280004109,0.0182725189013,0.000179139365389,0.0572865181616,0.00238269953394,0.179718431969,0.0157148737205,0.0556715032353,-0.00100901497918
2001-01-31 23:59:59.999999,0.0325737586362,0.049498112938,-0.0522575303657,-0.0532965210297,-0.0544417538563,-0.218199232385,-0.0638691729443,0.104751552433,0.00326999969843,0.201189271216,0.00965870444184,0.0430599089607,-0.00226099295053,0.0162497341179,-0.000871111258101,0.0401518654751,-0.00222877460878,0.0918251359573,-0.0202559074196,0.0368784458498,-0.00240237847936
2001-02-28 23:59:59.999999,-0.0999610454943,0.0313530985739,0.136409820172,0.102722096616,0.102134500559,0.171488181822,0.0650045936361,0.120853505065,-0.0121208975995,0.26850278006,0.00825011035847,0.0392445857502,0.00534380857687,0.0260891169047,0.00265533033035,0.0261703644084,0.00263794334564,0.0237668549396,0.00390558903867,0.0491154081626,0.0031621347431
2001-03-31 23:59:59.999999,-0.0723394909784,0.0228200517663,0.0656860034379,0.034482428872,0.0375564236688,0.0729626803221,0.0421515403078,0.272444952865,-0.0200875078294,0.456920846224,0.00995591219854,0.0774841133318,0.00499402291574,0.0695689540849,0.00229020691798,0.084078626923,0.00301292187793,0.0489122577574,0.00350590591954,0.203416156552,0.00818855245119
2001-04-30 23:59:59.999999,0.0791646021248,-0.00933225810767,-0.0482641336521,-0.0326319260473,-0.034258775296,-0.0866328553098,-0.0176158048295,0.105171300777,0.00790766005074,0.194263367958,-0.00246955958632,0.0553749660085,-0.00272789762872,0.144474736419,-0.00490175337038,0.0682890185836,-0.00237897216369,0.0334598025928,-0.00293734937463,0.0954437767128,-0.00195124989236
2001-05-31 23:59:59.999999,0.00652885914181,0.0342931931418,0.0313912569825,0.00181385507616,0.0176061678645,0.00761443361968,-0.0156819347608,0.0923360418485,0.00057076086362,0.182359776135,0.00622394004473,0.0502666968056,0.00156516412408,0.0495585066632,-0.000147398625512,0.0472269816818,0.000778831074972,0.0197287766878,0.000115895895724,0.0584724647293,-0.00100938965715
2001-06-30 23:59:59.999999,-0.0194457738002,0.068008421655,-0.0131618566099,0.0148350052928,-0.0173117940636,0.00358236730574,0.0197741161695,0.27443113371,-0.00579176347951,0.372034175252,0.0248272710628,0.127095511174,-0.00186488492976,0.111631110739,0.00150086660847,0.142249900313,-0.00270015827636,0.0498381360528,0.000103265110762,0.184889568159,0.00333998504072
2001-07-31 23:59:59.999999,-0.0209866457506,-0.0302403200488,0.0519161430857,0.0771448053674,0.0291011472312,0.0581337487438,0.0423224511676,0.459087108624,-0.0100963384547,0.171076346988,-0.00567579805637,0.196528657906,0.0100294270575,0.115988911551,0.00893704750432,0.241980596363,0.00679258622173,0.127016213571,0.00719098345234,0.128018312741,0.005275870651
2001-08-31 23:59:59.999999,-0.0641806944361,0.0269941059721,0.0273311771798,0.0410643721281,0.0692845637081,0.0590829534904,0.037321081268,0.27254658037,-0.017958580115,0.150489702201,0.00401086835696,0.179838986561,0.00487348702716,0.0736035552198,0.00291652039067,0.124109431844,0.00830418992604,0.100276421622,0.00585777767501,0.291913970323,0.0104848058657
2001-09-30 23:59:59.999999,-0.092208165785,-0.0631697300067,0.0183450335861,0.0569493386654,0.0367254971413,0.12402315089,0.0581476108855,0.373151325286,-0.0346591111271,0.63709323325,-0.0414615163611,0.373126264856,0.00636179566491,0.121213944195,0.00678402798647,0.103966865391,0.00376787840159,0.100614786087,0.0124777168856,0.35097957021,0.0202609594776
2001-10-31 23:59:59.999999,0.0247284469721,0.0526951199684,-0.0699337363862,-0.0308127550549,-0.0426401888283,-0.0750038670039,-0.00476618772188,0.106576970512,0.00196904707681,0.297915488316,0.0148507480349,0.397412988424,-0.0278532919778,0.104306545008,-0.00325624051992,0.190645887576,-0.00834587420102,0.0868706260653,-0.006549993284,0.111018827244,-0.00112903842872
2001-11-30 23:59:59.999999,0.0754609449996,-0.00364533157952,0.0194829190558,-0.0331433288035,-0.0163927487676,-0.0781415536686,-0.0181334214685,0.216035364927,0.0160285868047,0.301070346511,-0.00110538838728,0.22149429164,0.00387555861339,0.0624750550559,-0.00217521001661,0.111184844167,-0.00202127782571,0.0960261354192,-0.00752652018784,0.1282368079,-0.00236841703706
2001-12-31 23:59:59.999999,0.0158984570411,0.050450518714,0.00782949589979,0.000842835145517,-0.00374462073614,-0.0100390921193,-0.00483583301946,0.362829149667,0.0054014391874,0.415469187373,0.0206746389105,0.428964766282,0.00283990169215,0.107004450014,-2.1136376197e-05,0.193450611415,-0.000930063589043,0.122496891064,-0.00129593446282,0.142425780174,-0.000724219721271
2002-01-31 23:59:59.999999,-0.0143183486203,0.0123830968421,0.0346025576306,0.0484520487801,0.028045813996,0.0507266867185,0.0485694186119,0.412851051915,-0.00603640004518,0.371275043078,0.00448704945277,0.436807270567,0.0150950424926,0.0945925177386,0.00455217145301,0.181278673377,0.0050536781099,0.265822731876,0.0131259918405,0.237268690156,0.0112868950607
2002-02-28 23:59:59.999999,-0.022984744863,-0.00473626316175,0.0249441498399,0.0855371853298,0.0528109823476,0.0548674288836,0.0341412887288,0.377516001152,-0.00876544659509,0.355644335999,-0.00172350193497,0.481003460749,0.011887731923,0.151310046051,0.0128008416305,0.264019898568,0.0137362971397,0.310317182353,0.0169150698079,0.195950076989,0.00658669162198
2002-03-31 23:59:59.999999,0.0426194142777,0.0393222279807,0.0103748915545,-0.0183599566508,0.00545797205268,-0.00893073501284,-0.0207276176343,0.307149850353,0.0129146313405,0.423362471479,0.0164782602833,0.542603682087,0.00547545380538,0.0821317915755,-0.00168088176917,0.188455528854,0.000839674085375,0.220773457626,-0.00219552855974,0.127116227023,-0.00280690117376
2002-04-30 23:59:59.999999,-0.0521029954114,0.0691148556044,0.0407845683215,0.0463815618253,0.0555998339775,0.0852136537335,0.0255030979561,0.395876253126,-0.0208481546071,0.451956675296,0.031165434843,1.11843081117,0.0441751500084,0.100869842042,0.00463165568882,0.248020563315,0.0136409895571,0.276975164037,0.023461561455,0.172022702493,0.00427484564368
2002-05-31 23:59:59.999999,-0.0134785550284,-0.032039307658,0.0138058805906,0.0224704627011,0.0236256618239,0.0337699848465,0.0175449677973,0.34633497983,-0.00479194826715,0.387372311547,-0.0125726015772,0.390226369362,0.0035669075542,0.0935884528097,0.00208477236503,0.218105951506,0.00507811092253,0.208554647174,0.00687183598259,0.204169786518,0.00350178461959
