Date,JPM,BAC,WFC,C,GS,MS,USB,PNC,TFC,COF,KBE,KRE,XLF,SPY
2019-01-03,-0.0142116349892496,-0.01602627709324078,-0.00788227922518725,-0.018120631132984788,-0.014648905574918047,-0.017821984413515235,-0.014023497466568502,-0.004545271751235425,-0.006758026133262929,-0.014237505101518,-0.00501334215813265,-0.003994252192930481,-0.02248134417915071,-0.023862670705752875
2019-01-04,0.03686543336053982,0.04153155468803549,0.02963295815707112,0.04889664721054365,0.03268278921748036,0.04082709970060305,0.024726482538216743,0.025027663170536618,0.02630956597934575,0.04438030287002448,0.032882713498366245,0.031869916314641644,0.03322009851597452,0.03349567259062458
2019-01-07,0.0006950216798380371,-0.0007822536497202881,-0.006465265219850247,0.008706498569863719,0.005541008153117755,0.009926933063673982,-0.004697871488315797,-0.002227310579659414,0.007955809105245404,0.005531907601655117,0.006161603757987688,0.00654540230668732,0.0012366225683078103,0.007884888947429669
2019-01-08,-0.001885506724165098,-0.001956003071037604,-0.0020989317592720047,-0.0026970752485323546,-0.003692743240298779,-0.0062335904825919775,0.00643623537311977,0.001570679203513059,0.0024118189975494975,0.0005002918821590541,0.008931239646939648,0.008534725245957775,0.0008232461195767371,0.009395193629860854
2019-01-09,-0.0016904917282296594,0.009799809533482362,0.005468563170347052,0.01658848565191562,0.006272515678962698,0.00699672651664951,0.010658933525785175,-0.0028063550005730242,0.009405251147926563,0.006872888397827959,0.008092605550784393,0.007455154235828543,0.004936136397740709,0.004673402862645171
2019-01-10,-9.973436580468231e-05,-0.0011642950006182096,-0.0010454638209005385,0.0010641833216820107,-0.002663125971016922,-0.0019168078291593726,-0.002109390529062116,-0.010181179753595782,-0.006283925760085074,-0.007695316456514556,-0.0015051900290671272,-0.003399668831110869,0.0004092193376994402,0.0035277585350643736
2019-01-11,-0.004781151529116401,0.011659451972102719,0.0025128369248623716,0.004429543573913675,0.005283908462259346,0.0019204890375825734,0.0027477217599458648,0.003930347482656638,-0.005451545758563547,0.012382884307726938,0.0042713299281065265,0.0030100957720915478,0.002455300156692486,0.0003863638085694898
2019-01-14,0.010309433767017762,0.013062097937208028,0.01148934393635459,0.039512921341868124,0.010117161508480077,0.017728576978685462,0.007377983135976596,0.004164890305417224,0.011839753908871486,0.005683349674290961,0.006004541547053099,0.004801568153439684,0.006938464580770631,-0.006101057683954636
2019-01-15,0.007330726787198483,0.006825555918300585,-0.015489368941611348,0.04157475929586063,0.006658414759110665,0.009416184590719023,0.0037662171963439572,0.00472839470317199,0.004117102495626801,0.0014742668287510696,0.007709394278504922,0.0067705810238258834,0.008917913955581946,0.011460750326278468
2019-01-16,0.008064569222143048,0.07156327294012721,0.026641544558032804,0.01319654874687104,0.0954364935172145,0.03754687124874856,0.02376485484285329,0.008654294510206162,0.025895380482188424,0.025760571688483003,0.024679195179057478,0.025909799015529034,0.02129361241040595,0.0024198115973410594
