Date,JPM,BAC,WFC,C,GS,MS,USB,PNC,TFC,COF,KBE,KRE,XLF,SPY
2022-10-27,114.61557006835938,32.608245849609375,41.49519729614258,39.88084030151367,307.69036865234375,71.42887878417969,35.708160400390625,140.47264099121094,36.33574295043945,95.6091079711914,42.522613525390625,55.87983322143555,31.319732666015625,361.66998291015625
2022-10-28,115.97699737548828,32.89006805419922,42.13148498535156,40.48642349243164,311.9245910644531,73.48912048339844,36.37004470825195,142.10423278808594,37.051273345947266,100.26178741455078,43.62836837768555,57.26091003417969,32.09897232055664,370.2743835449219
2022-10-31,115.79302978515625,32.76279067993164,41.80426025390625,40.24945831298828,314.3792724609375,73.44441986083984,36.022132873535156,141.19683837890625,36.83743667602539,99.25074005126953,43.64634704589844,57.35059356689453,31.901813507080078,367.59979248046875
2022-11-01,117.8811264038086,32.90823745727539,42.67687225341797,40.56541061401367,318.0932922363281,74.82982635498047,36.38701629638672,141.17938232421875,36.86210632324219,99.99029541015625,43.709285736083984,57.38645935058594,31.986310958862305,365.9912109375
2022-11-02,116.7956771850586,32.80824661254883,42.61325454711914,39.977378845214844,319.1974792480469,75.41080474853516,35.42812728881836,138.49208068847656,36.12190246582031,96.6201400756836,42.711402893066406,55.93364334106445,31.582605361938477,356.8062744140625
2022-11-03,117.0072250366211,32.626434326171875,41.66182327270508,39.126068115234375,318.35791015625,74.7404556274414,35.21598434448242,133.76312255859375,35.08562088012695,92.51045989990234,42.279884338378906,55.521114349365234,31.263402938842773,353.1322021484375
2022-11-04,120.20838928222656,33.44459533691406,42.75962829589844,40.06713104248047,326.6073303222656,75.83983612060547,36.34458541870117,136.54641723632812,35.90806579589844,95.98357391357422,43.27777099609375,56.830440521240234,31.836097717285156,358.2148742675781
2022-11-07,120.84308624267578,33.644588470458984,43.061527252197266,40.59982681274414,330.8506164550781,76.48336029052734,36.938594818115234,136.72093200683594,36.1712532043457,98.05245971679688,43.59242248535156,57.16226577758789,32.155303955078125,361.6414489746094
2022-11-08,120.91668701171875,33.73548889160156,43.16215133666992,40.946075439453125,332.18292236328125,76.22417449951172,37.4816780090332,138.4309844970703,36.59070587158203,98.80138397216797,43.52050018310547,56.99187088012695,32.34306716918945,363.59259033203125
2022-11-09,119.3437271118164,33.19914627075195,42.05520248413086,40.27133560180664,330.3395690917969,74.58849334716797,36.692508697509766,135.71751403808594,35.5255241394043,94.99124908447266,42.765342712402344,56.11300277709961,31.798542022705078,356.1018371582031
2022-11-10,124.25579071044922,34.66274642944336,43.8665771484375,42.98805618286133,345.2230529785156,79.37039184570312,38.07569122314453,142.9592742919922,38.31330108642578,106.80985260009766,44.94091796875,58.731658935546875,33.40395736694336,375.67108154296875
2022-11-11,124.45817565917969,34.91728591918945,43.500640869140625,44.559486389160156,351.48321533203125,81.14012908935547,38.11811447143555,144.62574768066406,39.32855224609375,109.47489929199219,44.7611198425293,58.31913757324219,33.67622756958008,379.30706787109375
2022-11-14,123.17959594726562,34.326385498046875,42.87855911254883,43.52073669433594,348.91888427734375,80.27313232421875,37.21013641357422,142.47067260742188,38.32162857055664,105.0676498413086,44.005958557128906,57.494075775146484,33.197410583496094,376.0804138183594
2022-11-15,122.28727722167969,34.271846771240234,42.73218536376953,43.529624938964844,349.3934020996094,80.8898696899414,37.14225769042969,143.2123260498047,38.554630279541016,97.52447509765625,44.266666412353516,57.87969970703125,33.27251434326172,379.2879943847656
2022-11-16,122.45286560058594,33.96274948120117,42.27476501464844,42.943660736083984,348.89154052734375,80.2820816040039,36.429439544677734,141.03976440429688,37.888893127441406,95.82937622070312,43.565452575683594,56.93806076049805,33.11292266845703,376.3945007324219
2022-11-17,121.91934967041016,33.7900390625,42.0734977722168,42.837120056152344,346.5645446777344,79.50445556640625,36.293670654296875,138.55316162109375,37.54770278930664,93.64460754394531,42.96311569213867,56.095062255859375,32.934539794921875,375.2428283691406
2022-11-18,123.11514282226562,33.80821990966797,42.540069580078125,43.20112609863281,346.0352783203125,79.72792053222656,36.81130599975586,140.61227416992188,37.9970817565918,93.19255065917969,43.30474853515625,56.453792572021484,33.20680236816406,376.9465026855469
2022-11-21,122.38847351074219,33.917301177978516,42.85111618041992,43.39645004272461,346.9568786621094,79.62066650390625,36.819793701171875,141.9210205078125,38.38820266723633,95.40560150146484,43.51150894165039,56.75870895385742,33.3100700378418,375.575927734375
2022-11-22,124.2190170288086,34.08094024658203,43.09812545776367,43.79597091674805,350.2968444824219,80.14801025390625,37.26105880737305,143.94522094726562,38.62953186035156,95.63162994384766,44.0509033203125,57.37749481201172,33.64805221557617,380.6300964355469
2022-11-23,125.54362487792969,34.190025329589844,43.29938888549805,42.8282470703125,352.46868896484375,80.3803939819336,37.43077087402344,145.27139282226562,38.637847900390625,95.70695495605469,44.0509033203125,57.368526458740234,33.78887939453125,383.0287170410156
2022-11-25,125.78280639648438,34.271846771240234,43.40001678466797,42.87263488769531,354.8504333496094,81.25633239746094,37.55805587768555,146.27479553222656,39.04561233520508,95.7917251586914,44.374549865722656,57.798988342285156,33.901546478271484,382.9429931640625
2022-11-28,123.58430480957031,33.50822830200195,42.97919464111328,41.93155288696289,348.91888427734375,80.34465026855469,37.11678695678711,141.87742614746094,37.714134216308594,93.77643585205078,43.3946418762207,56.50759506225586,33.31946563720703,376.8323974609375
2022-11-29,125.61724090576172,33.63549041748047,43.518943786621094,42.2334098815918,350.1508483886719,81.40827178955078,37.83808898925781,143.41294860839844,38.20512390136719,96.1307373046875,43.72726821899414,56.8483772277832,33.51661682128906,376.1850891113281
2022-11-30,127.10739135742188,34.408199310302734,43.8665771484375,42.97917556762695,354.6883544921875,83.18695831298828,38.51695251464844,146.8070068359375,38.95407485961914,97.2231216430664,44.51839065551758,57.861759185791016,34.08931350708008,388.03521728515625
2022-12-01,125.32288360595703,33.42066955566406,42.87855911254883,42.41985321044922,352.5389709472656,83.1244125366211,38.483001708984375,143.78817749023438,38.46309280395508,93.5315933227539,44.21272659301758,57.45820999145508,33.892154693603516,387.7496337890625
2022-12-02,124.32939147949219,32.99091720581055,42.027748107910156,41.940425872802734,349.57220458984375,82.3199691772461,38.72909164428711,143.29086303710938,37.49776840209961,91.99657440185547,44.02394104003906,57.35059356689453,33.7325553894043,387.30230712890625
2022-12-05,120.84308624267578,31.518756866455078,39.941917419433594,40.519920349121094,341.26873779296875,80.27313232421875,37.26105880737305,133.58863830566406,35.44230270385742,89.48219299316406,41.956233978271484,54.48081970214844,32.89699172973633,380.3350524902344
