month_end,ticker,rv_current,target_rv_next,ret_current,kbe_rv_current,kbe_target_rv_next,xlf_rv_current,spy_rv_current,filing_date,report_year,ai_terms_per_10k_lag1,model_risk_terms_per_10k_lag1,operational_loss_terms_per_10k_lag1,combined_ai_model_operational_per_10k_lag1,ai_terms_per_10k_lag1_z,model_risk_terms_per_10k_lag1_z,operational_loss_terms_per_10k_lag1_z,combined_ai_model_operational_per_10k_lag1_z,abs_ret_current,year,month_key
2021-07-31,JPM,0.2416273859606214,0.18526380598160008,-0.018550601901077823,0.2969377073455221,0.22224998764624798,0.21941745945160276,0.11236077772675244,2021-02-23,2020.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.018550601901077823,2021,2021-07
2021-08-31,JPM,0.18526380598160008,0.2240689806170458,0.05382784806336427,0.22224998764624798,0.23940365915601242,0.152422032285964,0.08379087847697367,2021-02-23,2020.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.05382784806336427,2021,2021-08
2021-09-30,JPM,0.2240689806170458,0.21428323394106918,0.02338260427832828,0.23940365915601242,0.18611726167075607,0.1824957961457382,0.12953713550079,2021-02-23,2020.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.02338260427832828,2021,2021-09
2021-10-31,JPM,0.21428323394106918,0.1855729066257423,0.04413014175696728,0.18611726167075607,0.2449027544580207,0.16432791089035265,0.11805919124264827,2021-02-23,2020.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.04413014175696728,2021,2021-10
2021-11-30,JPM,0.1855729066257423,0.1831553658794104,-0.06510097688833016,0.2449027544580207,0.25138814689910427,0.17915608219894413,0.12509019681313893,2021-02-23,2020.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.06510097688833016,2021,2021-11
2021-12-31,JPM,0.1831553658794104,0.3442223939362792,-0.003021973138375156,0.25138814689910427,0.2595811053243451,0.20409707375200892,0.16880611450681066,2021-02-23,2020.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.003021973138375156,2021,2021-12
2022-01-31,JPM,0.3442223939362792,0.28306382190948765,-0.055947369586982654,0.2595811053243451,0.26971004981919583,0.19917762021109436,0.1867867236884802,2021-02-23,2020.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.055947369586982654,2022,2022-01
2022-02-28,JPM,0.28306382190948765,0.34745990765765217,-0.04576035658401867,0.26971004981919583,0.3757779253821369,0.22525497310979808,0.2196723920654595,2022-02-22,2021.0,0.1076588506341106,1.2380767822922722,4.736989427900868,6.082725060827251,-0.4463083920010921,0.806266504919915,0.8124345240596381,0.845327084926796,0.04576035658401867,2022,2022-02
2022-03-31,JPM,0.34745990765765217,0.2752242869752565,-0.03864603392064525,0.3757779253821369,0.2544303073915815,0.2953523519786501,0.2299562779992502,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.03864603392064525,2022,2022-03
2022-04-30,JPM,0.2752242869752565,0.33870484265026496,-0.1179228567585433,0.2544303073915815,0.2920412483094502,0.2209187460202991,0.2531826774030769,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.1179228567585433,2022,2022-04
2022-05-31,JPM,0.33870484265026496,0.30008826743774103,0.1078247899679432,0.2920412483094502,0.307353677798624,0.280344321667753,0.30517844935460525,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.1078247899679432,2022,2022-05
2022-06-30,JPM,0.30008826743774103,0.27023842714571633,-0.14837778239306887,0.307353677798624,0.23983544554038516,0.2836188970200151,0.2963757223584415,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.14837778239306887,2022,2022-06
2022-07-31,JPM,0.27023842714571633,0.2517881104572991,0.03348233881352791,0.23983544554038516,0.20775666412993202,0.2200609044642446,0.19995770239438165,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.03348233881352791,2022,2022-07
2022-08-31,JPM,0.2517881104572991,0.2663107002161368,-0.014129556417975309,0.20775666412993202,0.2460806125818887,0.2007119289052015,0.19080555610267808,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.014129556417975309,2022,2022-08
2022-09-30,JPM,0.2663107002161368,0.4177052654523818,-0.08115723401495278,0.2460806125818887,0.32982832416959634,0.23558166708401435,0.24407650532710448,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.08115723401495278,2022,2022-09
2022-10-31,JPM,0.4177052654523818,0.2303997794702489,0.2153707334526389,0.32982832416959634,0.2699401015199574,0.31855908099832503,0.2790674915886402,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.2153707334526389,2022,2022-10
2022-11-30,JPM,0.2303997794702489,0.17545411914217693,0.09771193994369476,0.2699401015199574,0.2262882929122127,0.23819716158567786,0.27578394095480224,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.09771193994369476,2022,2022-11
2022-12-31,JPM,0.17545411914217693,0.19884534008086469,-0.02952668092017985,0.2262882929122127,0.22639338414674284,0.16038615652945712,0.18106518939930968,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.02952668092017985,2022,2022-12
2023-01-31,JPM,0.19884534008086469,0.15463304836339062,0.051408190805972476,0.22639338414674284,0.17068205288236324,0.16739341563088705,0.16907809292239012,2022-02-22,2021.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.051408190805972476,2023,2023-01
2023-02-28,JPM,0.15463304836339062,0.3734735811437281,0.024221208622709822,0.17068205288236324,0.5839199436309737,0.11570522064959755,0.15290533255453548,2023-02-21,2022.0,0.117037089053521,1.345926524115492,5.091113373828166,6.554076986997179,-0.41819214172058805,0.9870309584723101,1.002478609492569,1.061164529047593,0.024221208622709822,2023,2023-02
2023-03-31,JPM,0.3734735811437281,0.30865243806516324,-0.0909660604104362,0.5839199436309737,0.25998603697788925,0.31235775878699534,0.17937435663267612,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.0909660604104362,2023,2023-03
2023-04-30,JPM,0.30865243806516324,0.20407580535086545,0.06918034984775434,0.25998603697788925,0.428017767322127,0.13296192409654217,0.11808921823239442,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.06918034984775434,2023,2023-04
2023-05-31,JPM,0.20407580535086545,0.18627968040645246,-0.018301424436236835,0.428017767322127,0.3378807005248355,0.17294504992229517,0.1250093236152389,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.018301424436236835,2023,2023-05
2023-06-30,JPM,0.18627968040645246,0.16335419755140201,0.07169690839644338,0.3378807005248355,0.2998065733654703,0.13900173022955356,0.11317276209430012,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.07169690839644338,2023,2023-06
2023-07-31,JPM,0.16335419755140201,0.14745530404578316,0.09354271883465248,0.2998065733654703,0.19021967895047695,0.11351830282750915,0.08198194257275415,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.09354271883465248,2023,2023-07
2023-08-31,JPM,0.14745530404578316,0.14127205540314217,-0.0736264251026395,0.19021967895047695,0.19331011946017015,0.11198573891333218,0.12083709979474938,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.0736264251026395,2023,2023-08
2023-09-30,JPM,0.14127205540314217,0.1828357254295812,-0.008952364540469882,0.19331011946017015,0.26439446483512585,0.11689278829303704,0.11302361225383964,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.008952364540469882,2023,2023-09
2023-10-31,JPM,0.1828357254295812,0.13785430451258596,-0.03402218390508793,0.26439446483512585,0.3353892194719804,0.16155432902957623,0.13743223906484722,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.03402218390508793,2023,2023-10
2023-11-30,JPM,0.13785430451258596,0.1273542594259054,0.12239312873202457,0.3353892194719804,0.3211909846833335,0.13842716442986042,0.12806994467526428,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.12239312873202457,2023,2023-11
2023-12-31,JPM,0.1273542594259054,0.1395329285912681,0.08982570727855088,0.3211909846833335,0.23476144730547024,0.12140541633835317,0.09906726258376151,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.08982570727855088,2023,2023-12
2024-01-31,JPM,0.1395329285912681,0.11887911694014144,0.03136497924537873,0.23476144730547024,0.22786174480696797,0.10568903570747924,0.10969972570482833,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.03136497924537873,2024,2024-01
2024-02-29,JPM,0.11887911694014144,0.1620918709716306,0.06710252629765923,0.22786174480696797,0.22351362991765267,0.11000603771204319,0.12516207000064222,2024-02-16,2023.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,-0.5927472448341987,1.195567661040936,1.1109549664138352,1.1840353289837746,0.06710252629765923,2024,2024-02
2024-03-31,JPM,0.1620918709716306,0.262603462387301,0.0765344077914969,0.22351362991765267,0.22290974336055466,0.09872280898961104,0.09832958003421648,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.0765344077914969,2024,2024-03
2024-04-30,JPM,0.262603462387301,0.22104039965951747,-0.03715201184948691,0.22290974336055466,0.18209537112970756,0.12570512586857202,0.13201170587173308,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.03715201184948691,2024,2024-04
2024-05-31,JPM,0.22104039965951747,0.17955914087411623,0.056795574845564856,0.18209537112970756,0.19699488411193813,0.12386362114521576,0.0995034911167086,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.056795574845564856,2024,2024-05
2024-06-30,JPM,0.17955914087411623,0.2167572970335865,-0.0018259411361386535,0.19699488411193813,0.2870474080701236,0.09081177903884739,0.06869309733977777,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.0018259411361386535,2024,2024-06
2024-07-31,JPM,0.2167572970335865,0.23335655843070846,0.057940985965778236,0.2870474080701236,0.29441036994264747,0.13446130706057224,0.14055293322115225,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.057940985965778236,2024,2024-07
2024-08-31,JPM,0.23335655843070846,0.25204109860877505,0.0563910901359046,0.29441036994264747,0.2010517652908058,0.18335344257491384,0.1875599575792464,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.0563910901359046,2024,2024-08
2024-09-30,JPM,0.25204109860877505,0.22850916236603638,-0.062010707679066135,0.2010517652908058,0.23687648622231802,0.12512382445088494,0.13390886712030753,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.062010707679066135,2024,2024-09
2024-10-31,JPM,0.22850916236603638,0.4567296487399809,0.05890113087462878,0.23687648622231802,0.47440564608236957,0.14012148389294896,0.10889294606140838,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.05890113087462878,2024,2024-10
2024-11-30,JPM,0.4567296487399809,0.1841820830640266,0.12527048566479126,0.47440564608236957,0.2224733368288108,0.24687822847609464,0.12484167039758078,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.12527048566479126,2024,2024-11
2024-12-31,JPM,0.1841820830640266,0.16951294430389743,-0.040084829845449144,0.2224733368288108,0.22208612112343623,0.14982364598797898,0.14081143820219,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.040084829845449144,2024,2024-12
2025-01-31,JPM,0.16951294430389743,0.23877502898821928,0.12085643594604756,0.22208612112343623,0.19308180377710674,0.1599510085394321,0.13761812418513275,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.12085643594604756,2025,2025-01
2025-02-28,JPM,0.23877502898821928,0.3035983260744926,-0.009914048114131435,0.19308180377710674,0.26399624371623903,0.13026206508259708,0.12820067019422188,2025-02-14,2024.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,0.21609524563099658,1.0260186403631584,1.2682179666224194,1.3954408481499716,0.009914048114131435,2025,2025-02
2025-03-31,JPM,0.3035983260744926,0.5179735931247845,-0.0731154085533714,0.26399624371623903,0.5145536447640476,0.2174611578108484,0.20640387397186502,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.0731154085533714,2025,2025-03
2025-04-30,JPM,0.5179735931247845,0.18549198230320818,0.0033703695621745133,0.5145536447640476,0.25353941283815695,0.4507494646661839,0.5142403750310884,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.0033703695621745133,2025,2025-04
2025-05-31,JPM,0.18549198230320818,0.1614713586169733,0.07922497000906437,0.25353941283815695,0.20101865886703119,0.15372741454168845,0.17210300364670297,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.07922497000906437,2025,2025-05
2025-06-30,JPM,0.1614713586169733,0.1801115327890886,0.09814391751226359,0.20101865886703119,0.2030627997323912,0.13006611993386955,0.10486580841381159,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.09814391751226359,2025,2025-06
2025-07-31,JPM,0.1801115327890886,0.16412051160405727,0.026757077071267732,0.2030627997323912,0.2401145880624767,0.11897169101768978,0.06619758229624195,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.026757077071267732,2025,2025-07
2025-08-31,JPM,0.16412051160405727,0.16195236157290643,0.01748600343168971,0.2401145880624767,0.14579204937267132,0.13066352414976834,0.11791546151880729,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.01748600343168971,2025,2025-08
2025-09-30,JPM,0.16195236157290643,0.20586685419359904,0.04647985631500573,0.14579204937267132,0.28791180975846437,0.1131462844660493,0.07493228980158687,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.04647985631500573,2025,2025-09
2025-10-31,JPM,0.20586685419359904,0.21093755822746105,-0.008868559313091162,0.28791180975846437,0.22223980308867217,0.1602596308959667,0.13504843459094365,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.008868559313091162,2025,2025-10
2025-11-30,JPM,0.21093755822746105,0.25009958053563747,0.006299787319908434,0.22223980308867217,0.15003005293228222,0.13410637943764456,0.14940133348098117,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.006299787319908434,2025,2025-11
2025-12-31,JPM,0.25009958053563747,0.2627460383039335,0.02919386560450765,0.15003005293228222,0.24544716504127806,0.11216266894523463,0.08470260200347647,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.02919386560450765,2025,2025-12
2026-01-31,JPM,0.2627460383039335,0.30500313631301534,-0.046397476737671584,0.24544716504127806,0.29071316407771297,0.1658250161251008,0.10074263948443785,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.046397476737671584,2026,2026-01
2026-02-28,JPM,0.30500313631301534,0.21199564570856202,-0.018274596364674434,0.29071316407771297,0.18152142650702927,0.22356215310373584,0.13042662092732013,2026-02-13,2025.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,2.426655995744998,1.0819463412977317,1.3713879039034358,1.8363868175495992,0.018274596364674434,2026,2026-02
2026-03-31,JPM,0.21199564570856202,0.1966450442264234,-0.020446210759063832,0.18152142650702927,0.187260383016971,0.15849650766534681,0.17938779940721955,2026-02-13,2025.0,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412,0.9591279316468613,0.8567212130025678,1.5185103842900025,1.6762419590485655,0.020446210759063832,2026,2026-03
2026-04-30,JPM,0.1966450442264234,0.21957163764915427,0.07027821608357754,0.187260383016971,0.16641196443712833,0.13705755988632679,0.13730554024249436,2026-02-13,2025.0,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412,0.9591279316468613,0.8567212130025678,1.5185103842900025,1.6762419590485655,0.07027821608357754,2026,2026-04
2020-03-31,BAC,1.3523503425576806,0.7205735856630802,-0.25033454389940224,1.2262887204073512,0.7607467528836463,1.1311314852394365,0.8788457612450592,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,0.13900165436892634,0.12724022668293522,-0.5512365536311433,-0.4143559113243816,0.25033454389940224,2020,2020-03
2020-04-30,BAC,0.7205735856630802,0.6126854906976181,0.13283074635327163,0.7607467528836463,0.7017446607560273,0.5534958264950819,0.4056943927633932,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,0.13900165436892634,0.12724022668293522,-0.5512365536311433,-0.4143559113243816,0.13283074635327163,2020,2020-04
2020-05-31,BAC,0.6126854906976181,0.600792352315081,0.0029104588783814833,0.7017446607560273,0.6259348087035969,0.41905756617444206,0.22176545276698278,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,0.13900165436892634,0.12724022668293522,-0.5512365536311433,-0.4143559113243816,0.0029104588783814833,2020,2020-05
2020-06-30,BAC,0.600792352315081,0.3423371746075326,-0.00847292361327967,0.6259348087035969,0.4272890999357056,0.45550041816620196,0.28124230813928913,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,0.13900165436892634,0.12724022668293522,-0.5512365536311433,-0.4143559113243816,0.00847292361327967,2020,2020-06
