month_end,filing_date,report_year,ai_terms_per_10k,model_risk_terms_per_10k,operational_loss_terms_per_10k,combined_ai_model_operational_per_10k,ticker,ai_terms_per_10k_lag1,model_risk_terms_per_10k_lag1,operational_loss_terms_per_10k_lag1,combined_ai_model_operational_per_10k_lag1
2023-05-31,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2023-06-30,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2023-07-31,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2023-08-31,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2023-09-30,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2023-10-31,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2023-11-30,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2023-12-31,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2024-01-31,2023-02-21,2022.0,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2024-02-29,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.0588138424259533,1.4703460606488343,5.293245818335803,6.8224057214105915
2024-03-31,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-04-30,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-05-31,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-06-30,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-07-31,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-08-31,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-09-30,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-10-31,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-11-30,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2024-12-31,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2025-01-31,2024-02-16,2023.0,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2025-02-28,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,0.328605071471603,1.369187797798346,5.586286215017252,7.284079084287201
2025-03-31,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-04-30,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-05-31,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-06-30,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-07-31,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-08-31,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-09-30,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-10-31,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-11-30,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2025-12-31,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2026-01-31,2025-02-14,2024.0,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2026-02-28,2026-02-13,2025.0,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412,JPM,1.0659425737463954,1.4025560180873624,5.778530794519933,8.247029386353692
2026-03-31,2026-02-13,2025.0,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412,JPM,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412
2026-04-30,2026-02-13,2025.0,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412,JPM,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412
2026-05-31,2026-02-13,2025.0,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412,JPM,0.5764452924595191,1.2681796434109422,6.052675570824951,7.897300506695412
2019-01-31,,,,,,,BAC,,,,
2019-02-28,,,,,,,BAC,,,,
2019-03-31,,,,,,,BAC,,,,
2019-04-30,,,,,,,BAC,,,,
2019-05-31,,,,,,,BAC,,,,
2019-06-30,,,,,,,BAC,,,,
2019-07-31,,,,,,,BAC,,,,
2019-08-31,,,,,,,BAC,,,,
2019-09-30,,,,,,,BAC,,,,
2019-10-31,,,,,,,BAC,,,,
2019-11-30,,,,,,,BAC,,,,
2019-12-31,,,,,,,BAC,,,,
2020-01-31,,,,,,,BAC,,,,
2020-02-29,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,,,,
2020-03-31,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-04-30,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-05-31,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-06-30,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-07-31,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-08-31,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-09-30,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-10-31,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-11-30,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2020-12-31,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2021-01-31,2020-02-19,2019.0,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2021-02-28,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.3028903309834092,0.8329484102043753,2.1959548996297165,3.3317936408175006
2021-03-31,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-04-30,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-05-31,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-06-30,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-07-31,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-08-31,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-09-30,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-10-31,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-11-30,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2021-12-31,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2022-01-31,2021-02-24,2020.0,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2022-02-28,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2145753910636502,1.1444020856728012,2.3603293017001525,3.719306778436604
2022-03-31,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-04-30,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-05-31,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-06-30,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-07-31,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-08-31,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-09-30,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-10-31,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-11-30,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2022-12-31,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2023-01-31,2022-02-22,2021.0,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2023-02-28,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.2208269232184788,1.1777435904985536,2.5027051298094265,3.901275643526459
2023-03-31,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-04-30,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-05-31,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-06-30,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-07-31,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-08-31,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-09-30,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-10-31,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-11-30,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2023-12-31,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2024-01-31,2023-02-22,2022.0,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2024-02-29,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.3757646811260916,0.9018352347026198,2.555199831657423,3.8327997474861344
2024-03-31,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-04-30,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-05-31,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-06-30,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-07-31,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-08-31,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-09-30,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-10-31,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-11-30,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2024-12-31,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2025-01-31,2024-02-20,2023.0,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2025-02-28,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,0.8931296005477861,0.8931296005477861,3.870228269040407,5.656487470135979
2025-03-31,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905
2025-04-30,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905
2025-05-31,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905
2025-06-30,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905
2025-07-31,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905
2025-08-31,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905
2025-09-30,2025-02-25,2024.0,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905,BAC,1.894513488936041,0.9093664746892998,4.092149136101849,6.8960290997271905
