Date,JPM,BAC,WFC,C,GS,MS,USB,PNC,TFC,COF,KBE,KRE,XLF,SPY
2019-01-31,0.050654892503852356,0.14062470250343817,0.05141424547649609,0.20418453799677283,0.15102029930916094,0.054474482807404634,0.10377552288074643,0.04065096143004565,0.09934680022208675,0.04310108466811746,0.12480209029202105,0.11330660760952838,0.0799333634148871,0.07894346788348328
2019-02-28,0.008309025277503324,0.026641012780129758,0.020037018059415157,-0.0004684908554832834,-0.002604300938389148,-0.007564649678122981,0.010359840426440892,0.02730899848369428,0.05289992584580916,0.042377679690424275,0.061693675962659844,0.06891972321443274,0.022359529262194977,0.03241563237449463
2019-03-31,-0.029992314208896143,-0.0512379035665369,-0.03146924956756092,-0.027508667854250213,-0.023944963495821314,0.0052404301219657334,-0.060488777080583755,-0.026662358956591192,-0.0871103788090043,-0.022613054680476807,-0.07268748955000703,-0.08881014056520531,-0.02559408072029601,0.018100625404725568
2019-04-30,0.15517153493534197,0.108372699076273,0.0018624633857280415,0.13629050950185495,0.07255559439730552,0.15057223279039822,0.10645364278793767,0.12438740722004527,0.10036582280877915,0.13636929327422975,0.08905961512000227,0.08687199668196377,0.08984830953890155,0.04085234825734774
2019-05-31,-0.08694570874337282,-0.13015046692492183,-0.07459383097558347,-0.11527504804502664,-0.10978734347393526,-0.15668360784673663,-0.05851461817758741,-0.07062017304474744,-0.0791820002631779,-0.07085588889201122,-0.10002263794170241,-0.09999995812993223,-0.07173449165589918,-0.06377091664025158
2019-06-30,0.055115412862283275,0.09611655712445932,0.06648655845954998,0.12678992473925366,0.12115676139441489,0.07667692363504086,0.051308127629207334,0.07873654383279427,0.050909379831211465,0.05671409398231453,0.06639344364871902,0.07069081421926104,0.06653685603041093,0.06958614299574872
2019-07-31,0.04491269259762576,0.057931026955216014,0.02303480452676987,0.016136199429741538,0.0759041794252493,0.025051785793160253,0.0906487320067999,0.049579456199321914,0.048849835741019865,0.018514320610872215,0.032518445657322426,0.032004763590237184,0.023550838508783922,0.015119274352351386
2019-08-31,-0.05293110946160651,-0.10332473317017377,-0.027178370649101113,-0.08890174088959024,-0.06786979206570432,-0.06889601952347457,-0.07804021340910794,-0.0977607795281793,-0.06629108877317202,-0.058632648008249855,-0.0853248781215612,-0.09104114958644083,-0.047079596112325484,-0.01674323337500927
2019-09-30,0.07127258977427764,0.06733032837463604,0.0831005169693868,0.07350422940362655,0.01628126776627359,0.028440533168344606,0.058292576990984335,0.08710151098969598,0.12004170598304098,0.050334524010619,0.06036311583224285,0.05976890443932592,0.04542141279369116,0.019457958360214134
2019-10-31,0.06993538593281645,0.07199198378769878,0.023592539464627027,0.040243364334191956,0.02967733313214649,0.08733908443254568,0.030358021242820943,0.05521440231460906,-0.0059958700122721975,0.024950463258869737,0.0224747242314145,0.02102656050541718,0.025000059867893,0.022104794645720238
