Date,2204.TW,2207.TW,2227.TW,9941.TW,^TWII
2023-04-11,54.74568176269531,592.721435546875,174.44081115722656,142.627197265625,15913.8798828125
2023-04-12,54.49183654785156,597.2949829101562,173.56642150878906,142.24172973632812,15932.9697265625
2023-04-13,55.93028259277344,590.8920288085938,173.1292266845703,142.24172973632812,15804.759765625
2023-04-14,56.52259063720703,603.6978149414062,173.56642150878906,142.24172973632812,15929.4296875
2023-04-17,58.55333709716797,608.271240234375,173.1292266845703,142.627197265625,15963.5498046875
2023-04-18,59.06102752685547,603.6978149414062,172.69204711914062,142.627197265625,15869.4404296875
2023-04-19,58.807186126708984,605.5271606445312,170.94325256347656,143.78363037109375,15770.4697265625
2023-04-20,63.46098709106445,585.4039916992188,170.06886291503906,143.3981475830078,15707.51953125
2023-04-21,65.8302001953125,587.2333374023438,169.19447326660156,140.6997833251953,15602.990234375
2023-04-24,65.23789978027344,592.721435546875,168.75726318359375,141.85623168945312,15626.8701171875
2023-04-25,64.3917465209961,585.4039916992188,168.320068359375,140.3143310546875,15370.73046875
2023-04-26,66.42250061035156,603.6978149414062,168.320068359375,141.08526611328125,15374.6298828125
2023-04-27,67.60710906982422,595.465576171875,168.320068359375,140.3143310546875,15411.490234375
2023-04-28,66.84557342529297,604.6124877929688,168.75726318359375,142.24172973632812,15579.1796875
2023-05-02,67.35326385498047,602.7830810546875,169.19447326660156,144.55459594726562,15636.48046875
2023-05-03,65.66097259521484,601.868408203125,170.5060577392578,143.78363037109375,15553.41015625
2023-05-04,65.99942779541016,603.6978149414062,170.06886291503906,144.9400634765625,15609.0302734375
2023-05-05,64.64559936523438,608.271240234375,169.6316680908203,146.48199462890625,15626.0703125
2023-05-08,67.52249908447266,620.1622314453125,169.19447326660156,148.4093780517578,15699.5703125
2023-05-09,67.26864624023438,619.24755859375,170.06886291503906,150.72225952148438,15727.7001953125
2023-05-10,68.0301742553711,613.7593994140625,170.06886291503906,147.2529296875,15641.759765625
2023-05-11,65.66097259521484,615.5887451171875,168.320068359375,147.2529296875,15514.6396484375
2023-05-12,65.57636260986328,640.2855834960938,167.0084991455078,147.63841247558594,15502.3603515625
2023-05-15,64.56098175048828,644.8590087890625,167.44569396972656,145.32553100585938,15475.0498046875
2023-05-16,68.36863708496094,676.873291015625,168.75726318359375,146.48199462890625,15673.900390625
2023-05-17,69.21479034423828,744.5606079101562,172.2548370361328,148.02389526367188,15925.2900390625
2023-05-18,72.85321807861328,791.2099609375,173.1292266845703,149.95127868652344,16101.8798828125
2023-05-19,73.78397369384766,777.4895629882812,175.31520080566406,149.18032836914062,16174.919921875
2023-05-22,74.37628173828125,765.5985717773438,173.56642150878906,151.49319458007812,16180.8896484375
2023-05-23,72.85321807861328,758.281005859375,173.1292266845703,151.87869262695312,16188.0302734375
2023-05-24,75.64550018310547,759.1956787109375,172.2548370361328,151.10772705078125,16159.3203125
2023-05-25,78.7762451171875,742.7312622070312,172.69204711914062,150.33677673339844,16292.0
2023-05-26,78.18394470214844,717.1198120117188,172.2548370361328,151.87869262695312,16505.05078125
2023-05-29,77.50701904296875,707.972900390625,172.2548370361328,150.72225952148438,16636.30078125
2023-05-30,78.01470947265625,739.0724487304688,172.2548370361328,149.95127868652344,16622.740234375
2023-05-31,81.06084442138672,736.328369140625,170.5060577392578,150.33677673339844,16578.9609375
2023-06-01,81.14545440673828,739.0724487304688,170.94325256347656,150.33677673339844,16512.650390625
2023-06-02,84.53004455566406,761.0250854492188,171.817626953125,150.33677673339844,16706.91015625
2023-06-05,84.02235412597656,758.281005859375,173.56642150878906,151.87869262695312,16714.4296875
2023-06-06,84.19158172607422,775.66015625,174.00360107421875,153.42059326171875,16761.66015625
2023-06-07,84.02235412597656,787.5512084960938,174.44081115722656,154.57705688476562,16922.48046875
2023-06-08,80.8916015625,753.7075805664062,175.7523956298828,152.64964294433594,16733.689453125
2023-06-09,81.4839096069336,757.3663330078125,176.18959045410156,153.42059326171875,16886.400390625
2023-06-12,81.23007202148438,743.6459350585938,177.50115966796875,153.03512573242188,16955.369140625
2023-06-13,83.76850128173828,750.0487670898438,179.2499542236328,152.64964294433594,17216.599609375
2023-06-14,83.85311889648438,752.7928466796875,178.3755645751953,154.19155883789062,17238.140625
2023-06-15,82.07621002197266,760.1103515625,180.1243438720703,153.80606079101562,17334.98046875
2023-06-16,78.7762451171875,759.1956787109375,180.1243438720703,152.26416015625,17288.91015625
2023-06-19,77.67625427246094,767.4279174804688,179.2499542236328,154.57705688476562,17274.560546875
2023-06-20,77.25318145751953,754.622314453125,177.06398010253906,153.42059326171875,17184.91015625
2023-06-21,78.43778228759766,753.7075805664062,176.18959045410156,152.26416015625,17202.400390625
2023-06-26,77.93009185791016,740.90185546875,177.06398010253906,149.5657958984375,17059.240234375
2023-06-27,76.06856536865234,743.6459350585938,177.50115966796875,149.95127868652344,16887.900390625
2023-06-28,80.8916015625,743.6459350585938,177.06398010253906,153.03512573242188,16935.630859375
2023-06-29,78.60700988769531,756.4515991210938,177.06398010253906,152.64964294433594,16942.30078125
2023-06-30,78.6916275024414,744.5606079101562,176.18959045410156,153.03512573242188,16915.5390625
2023-07-03,79.53777313232422,752.7928466796875,177.06398010253906,156.50442504882812,17084.19921875
2023-07-04,82.58390045166016,752.7928466796875,177.93838500976562,159.20278930664062,17140.76953125
2023-07-05,81.65314483642578,735.4136962890625,176.18959045410156,161.901123046875,17056.4296875
2023-07-06,82.3300552368164,721.6932373046875,174.00360107421875,158.04635620117188,16762.169921875
2023-07-07,82.92235565185547,703.3994140625,172.69204711914062,157.66085815429688,16664.2109375
2023-07-10,82.4146728515625,710.7169799804688,172.69204711914062,159.5882568359375,16652.80078125
2023-07-11,82.49928283691406,710.7169799804688,173.56642150878906,161.1301727294922,16898.91015625
2023-07-12,79.11470031738281,709.80224609375,172.69204711914062,162.28662109375,16962.029296875
2023-07-13,80.44064331054688,722.6079711914062,172.2548370361328,163.82852172851562,17061.400390625
2023-07-14,81.9433822631836,737.2430419921875,173.1292266845703,165.7559051513672,17283.7109375
2023-07-17,79.73347473144531,722.6079711914062,174.00360107421875,168.4542694091797,17334.2890625
2023-07-18,75.7556381225586,709.80224609375,172.69204711914062,167.2978515625,17227.91015625
2023-07-19,74.60649108886719,701.5700073242188,171.817626953125,166.14141845703125,17116.439453125
2023-07-20,74.87167358398438,709.80224609375,170.94325256347656,168.4542694091797,17164.890625
2023-07-21,74.25289916992188,706.1434936523438,171.817626953125,166.52688598632812,17030.69921875
2023-07-24,74.07611846923828,692.4230346679688,170.06886291503906,163.82852172851562,17033.609375
2023-07-25,76.7280044555664,707.972900390625,170.06886291503906,169.87066650390625,17198.890625
2023-07-26,74.69488525390625,708.8875732421875,170.06886291503906,171.61741638183594,17162.55078125
2023-07-27,77.70036315917969,707.05810546875,171.3804473876953,169.87066650390625,17241.8203125
2023-07-28,77.96554565429688,696.0819091796875,172.2548370361328,168.99729919433594,17292.9296875
2023-07-31,78.2307357788086,693.3378295898438,171.3804473876953,165.50381469726562,17145.4296875
2023-08-01,79.4682846069336,704.3141479492188,172.2548370361328,167.687255859375,17212.869140625
2023-08-02,79.73347473144531,675.0438842773438,172.2548370361328,166.81387329101562,16893.73046875
2023-08-04,80.17545318603516,672.6774291992188,172.69204711914062,163.757080078125,16843.6796875
2023-08-07,81.14781951904297,682.0331420898438,173.1292266845703,161.57363891601562,16996.0
2023-08-08,82.03177642822266,666.12841796875,170.94325256347656,161.13694763183594,16877.0703125
2023-08-09,83.79971313476562,669.8707275390625,172.2548370361328,160.7002716064453,16870.939453125
2023-08-10,83.1809310913086,659.5794677734375,171.817626953125,159.39022827148438,16634.69921875
2023-08-11,79.55667877197266,676.4197387695312,165.69691467285156,158.9535369873047,16601.25
2023-08-14,76.55120849609375,659.5794677734375,162.6365509033203,153.7133026123047,16393.66015625
2023-08-15,74.96007537841797,658.6438598632812,163.51092529296875,151.966552734375,16454.80078125
2023-08-16,73.81092071533203,658.6438598632812,162.6365509033203,150.65652465820312,16446.779296875
2023-08-17,77.25838470458984,653.0303955078125,162.6365509033203,154.58668518066406,16516.66015625
2023-08-18,74.07611846923828,647.4169921875,164.3853302001953,151.966552734375,16381.3095703125
2023-08-21,74.25289916992188,647.4169921875,166.13409423828125,151.09320068359375,16381.490234375
2023-08-22,73.36894226074219,644.6102294921875,165.25970458984375,151.52989196777344,16437.609375
2023-08-23,74.60649108886719,641.803466796875,166.57130432128906,151.52989196777344,16576.900390625
2023-08-24,74.51809692382812,647.4169921875,167.0084991455078,154.58668518066406,16770.869140625
2023-08-25,75.40205383300781,645.5458374023438,166.13409423828125,153.7133026123047,16481.580078125
2023-08-28,74.69488525390625,645.5458374023438,167.44569396972656,154.14999389648438,16509.259765625
2023-08-29,76.3744125366211,650.2236328125,168.55422973632812,155.89674377441406,16623.650390625
2023-08-30,77.96554565429688,653.0303955078125,169.00856018066406,155.46005249023438,16719.8203125
2023-08-31,79.37989807128906,635.2545166015625,169.00856018066406,155.46005249023438,16634.509765625
2023-09-01,87.24716186523438,646.4813842773438,170.82586669921875,156.3334197998047,16644.939453125
2023-09-04,95.90999603271484,641.803466796875,172.6431427001953,159.82691955566406,16789.689453125
2023-09-05,99.44585418701172,653.0303955078125,170.82586669921875,158.9535369873047,16791.609375
2023-09-06,95.90999603271484,638.996826171875,169.46287536621094,158.516845703125,16738.16015625
2023-09-07,96.79396057128906,628.7055053710938,167.19126892089844,156.3334197998047,16619.140625
2023-09-08,91.93216705322266,623.092041015625,168.09991455078125,155.89674377441406,16576.01953125
2023-09-11,89.2802734375,616.5430297851562,169.46287536621094,153.7133026123047,16432.94921875
2023-09-12,88.13111877441406,638.0612182617188,169.46287536621094,155.02337646484375,16572.7109375
2023-09-13,88.39630889892578,629.64111328125,169.46287536621094,156.7700958251953,16581.509765625
2023-09-14,87.5123519897461,645.5458374023438,170.3715362548828,159.39022827148438,16807.560546875
2023-09-15,85.83281707763672,638.996826171875,170.3715362548828,158.9535369873047,16920.919921875
2023-09-18,86.2748031616211,638.0612182617188,171.28018188476562,158.0801544189453,16698.240234375
2023-09-19,86.80517578125,634.3189086914062,170.82586669921875,158.9535369873047,16636.3203125
2023-09-20,85.92121124267578,626.8343505859375,172.6431427001953,157.64346313476562,16534.75
2023-09-21,83.79971313476562,609.9940185546875,168.09991455078125,155.46005249023438,16316.669921875
2023-09-22,84.33008575439453,610.9296264648438,168.55422973632812,156.7700958251953,16344.48046875
2023-09-25,86.2748031616211,622.1564331054688,169.91720581054688,158.516845703125,16452.23046875
2023-09-26,84.68367004394531,610.9296264648438,168.55422973632812,157.206787109375,16276.0703125
2023-09-27,87.24716186523438,607.1873168945312,169.00856018066406,158.0801544189453,16310.3603515625
2023-09-28,86.1864013671875,612.8007202148438,170.3715362548828,160.2635955810547,16353.740234375
2023-10-02,84.33008575439453,609.0584716796875,169.91720581054688,159.39022827148438,16557.310546875
2023-10-03,83.97649383544922,598.7671508789062,168.55422973632812,158.0801544189453,16454.33984375
2023-10-04,83.79971313476562,580.9912719726562,168.09991455078125,156.7700958251953,16273.3798828125
2023-10-05,82.9157485961914,594.0892333984375,168.55422973632812,157.206787109375,16453.51953125
2023-10-06,83.79971313476562,587.540283203125,168.09991455078125,158.0801544189453,16520.5703125
2023-10-11,84.24168395996094,611.8651123046875,170.82586669921875,159.39022827148438,16672.029296875
2023-10-12,87.15876007080078,609.9940185546875,173.0974884033203,161.57363891601562,16825.91015625
2023-10-13,87.60074615478516,607.1873168945312,172.6431427001953,162.44700622558594,16782.5703125
2023-10-16,85.12565612792969,603.4450073242188,169.91720581054688,161.13694763183594,16652.240234375
2023-10-17,83.97649383544922,601.5738525390625,170.3715362548828,160.2635955810547,16642.55078125
2023-10-18,83.88809967041016,594.0892333984375,170.82586669921875,159.39022827148438,16440.91015625
2023-10-19,84.59526824951172,587.540283203125,168.55422973632812,159.39022827148438,16452.73046875
2023-10-20,80.35225677490234,578.1845092773438,171.7344970703125,157.64346313476562,16440.720703125
2023-10-23,79.99866485595703,577.2489624023438,169.00856018066406,157.206787109375,16251.3603515625
2023-10-24,81.41300201416016,573.506591796875,166.28260803222656,157.206787109375,16309.759765625
2023-10-25,81.32461547851562,571.635498046875,166.28260803222656,157.64346313476562,16358.8896484375
2023-10-26,79.55667877197266,563.21533203125,165.37396240234375,155.89674377441406,16073.740234375
2023-10-27,79.20309448242188,567.8931884765625,165.37396240234375,157.206787109375,16134.6103515625
2023-10-30,79.11470031738281,565.0864868164062,167.64559936523438,157.64346313476562,16149.6796875
2023-10-31,76.63960266113281,564.15087890625,167.64559936523438,156.3334197998047,16001.26953125
2023-11-01,78.2307357788086,562.2797241210938,168.09991455078125,157.64346313476562,16038.5595703125
2023-11-02,80.61743927001953,577.2489624023438,166.7369384765625,158.9535369873047,16396.94921875
2023-11-03,82.38536071777344,589.4114379882812,167.19126892089844,158.9535369873047,16507.650390625
2023-11-06,83.62290954589844,604.3805541992188,167.64559936523438,162.44700622558594,16649.359375
2023-11-07,83.62290954589844,601.5738525390625,167.64559936523438,161.13694763183594,16684.94921875
2023-11-08,86.1864013671875,604.3805541992188,168.55422973632812,161.57363891601562,16740.830078125
2023-11-09,91.04820251464844,603.4450073242188,168.09991455078125,162.44700622558594,16745.650390625
2023-11-10,88.83829498291016,595.0248413085938,166.28260803222656,160.2635955810547,16682.669921875
2023-11-13,86.53999328613281,599.7026977539062,166.28260803222656,158.516845703125,16839.2890625
2023-11-14,86.71678161621094,607.1873168945312,167.19126892089844,160.7002716064453,16915.7109375
2023-11-15,89.2802734375,637.1256713867188,169.00856018066406,162.0103302001953,17128.779296875
2023-11-16,92.37415313720703,643.6746826171875,168.09991455078125,161.57363891601562,17171.1796875
2023-11-17,93.25811004638672,638.996826171875,170.3715362548828,161.13694763183594,17208.94921875
2023-11-20,93.70008850097656,641.803466796875,171.7344970703125,160.7002716064453,17210.470703125
2023-11-21,93.70008850097656,663.3217163085938,173.0974884033203,161.13694763183594,17416.69921875
2023-11-22,94.14207458496094,663.3217163085938,171.7344970703125,161.13694763183594,17310.259765625
2023-11-23,91.93216705322266,651.1592407226562,172.6431427001953,161.13694763183594,17294.55078125
2023-11-24,91.49018096923828,649.2881469726562,170.82586669921875,161.57363891601562,17287.419921875
2023-11-27,90.16424560546875,638.996826171875,171.7344970703125,162.8837127685547,17137.419921875
2023-11-28,91.93216705322266,659.5794677734375,172.6431427001953,162.44700622558594,17341.25
2023-11-29,90.6062240600586,651.1592407226562,174.00613403320312,162.0103302001953,17370.560546875
2023-11-30,89.72225952148438,664.2572631835938,172.6431427001953,165.50381469726562,17433.849609375
2023-12-01,92.37415313720703,650.2236328125,173.5518035888672,165.06712341308594,17438.349609375
2023-12-04,92.37415313720703,656.772705078125,172.18882751464844,165.06712341308594,17421.48046875
2023-12-05,93.70008850097656,647.4169921875,170.3715362548828,163.32040405273438,17328.009765625
2023-12-06,98.5618896484375,654.9015502929688,171.7344970703125,163.32040405273438,17360.720703125
2023-12-07,99.00386810302734,649.2881469726562,169.91720581054688,163.32040405273438,17278.740234375
2023-12-08,99.8878402709961,655.837158203125,173.0974884033203,162.8837127685547,17383.990234375
2023-12-11,106.95954132080078,659.5794677734375,171.28018188476562,161.13694763183594,17418.33984375
2023-12-12,110.49539184570312,658.6438598632812,171.28018188476562,160.7002716064453,17450.630859375
2023-12-13,107.40151977539062,644.6102294921875,168.55422973632812,160.7002716064453,17468.9296875
2023-12-14,104.7496337890625,660.5149536132812,172.18882751464844,161.13694763183594,17653.109375
2023-12-15,106.51756286621094,667.0640258789062,172.18882751464844,162.8837127685547,17673.869140625
2023-12-18,102.09774780273438,660.5149536132812,169.46287536621094,162.44700622558594,17652.029296875
2023-12-19,99.44585418701172,654.9015502929688,168.55422973632812,161.57363891601562,17576.55078125
2023-12-20,100.77179718017578,646.4813842773438,171.28018188476562,160.7002716064453,17635.19921875
2023-12-21,99.8878402709961,640.867919921875,168.55422973632812,160.2635955810547,17543.740234375
2023-12-22,102.09774780273438,642.7390747070312,168.09991455078125,159.39022827148438,17596.630859375
2023-12-25,102.98170471191406,653.0303955078125,169.00856018066406,159.82691955566406,17604.83984375
2023-12-26,99.8878402709961,655.837158203125,170.82586669921875,161.13694763183594,17751.73046875
2023-12-27,99.44585418701172,658.6438598632812,172.6431427001953,162.0103302001953,17891.5
2023-12-28,99.8878402709961,665.19287109375,173.0974884033203,161.57363891601562,17910.369140625
2023-12-29,99.8878402709961,663.3217163085938,173.0974884033203,162.44700622558594,17930.810546875
2024-01-02,99.00386810302734,656.772705078125,170.82586669921875,164.6304473876953,17853.759765625
2024-01-03,97.23594665527344,640.867919921875,168.55422973632812,163.32040405273438,17559.310546875
2024-01-04,95.90999603271484,634.3189086914062,169.00856018066406,162.44700622558594,17549.650390625
2024-01-05,96.79396057128906,631.51220703125,169.00856018066406,162.8837127685547,17519.140625
2024-01-08,95.90999603271484,639.932373046875,169.46287536621094,163.757080078125,17572.66015625
2024-01-09,95.02603912353516,638.996826171875,168.09991455078125,161.57363891601562,17535.490234375
2024-01-10,94.58405303955078,632.44775390625,168.09991455078125,157.64346313476562,17465.630859375
2024-01-11,95.02603912353516,633.3833618164062,168.55422973632812,156.3334197998047,17545.3203125
2024-01-12,94.58405303955078,631.51220703125,167.64559936523438,157.206787109375,17512.830078125
2024-01-15,94.58405303955078,628.7055053710938,166.28260803222656,156.3334197998047,17546.8203125
2024-01-16,94.14207458496094,601.5738525390625,161.7393798828125,155.46005249023438,17346.869140625
2024-01-17,91.04820251464844,583.7979125976562,157.65045166015625,153.7133026123047,17161.7890625
2024-01-18,90.6062240600586,580.0556640625,158.1047821044922,153.7133026123047,17227.7890625
2024-01-19,91.93216705322266,581.9267578125,157.19613647460938,155.46005249023438,17681.51953125
2024-01-22,93.25811004638672,586.6046752929688,156.74180603027344,154.14999389648438,17815.099609375
2024-01-23,95.46802520751953,596.89599609375,157.65045166015625,152.83993530273438,17874.58984375
2024-01-24,99.44585418701172,599.7026977539062,156.74180603027344,154.14999389648438,17875.830078125
2024-01-25,99.8878402709961,594.0892333984375,158.55911254882812,154.14999389648438,18002.619140625
2024-01-26,99.8878402709961,598.7671508789062,159.01344299316406,154.58668518066406,17995.029296875
2024-01-29,101.65576171875,605.316162109375,158.1047821044922,155.02337646484375,18119.630859375
2024-01-30,101.65576171875,595.9603881835938,159.01344299316406,153.276611328125,18034.630859375
2024-01-31,101.21377563476562,593.1536865234375,156.74180603027344,152.4032440185547,17889.560546875
2024-02-01,101.21377563476562,602.5093994140625,157.19613647460938,152.83993530273438,17968.109375
2024-02-02,98.5618896484375,601.5738525390625,156.74180603027344,153.7133026123047,18059.9296875
2024-02-05,100.77179718017578,595.9603881835938,155.8331756591797,153.276611328125,18096.0703125
2024-02-15,102.53971862792969,593.1536865234375,154.015869140625,145.41627502441406,18644.5703125
2024-02-16,108.72747039794922,608.1228637695312,153.56153869628906,144.97959899902344,18607.25
2024-02-19,106.51756286621094,614.671875,154.015869140625,148.03639221191406,18635.80078125
2024-02-20,106.07557678222656,612.8007202148438,155.8331756591797,147.59970092773438,18753.16015625
2024-02-21,108.72747039794922,611.8651123046875,155.8331756591797,148.4730682373047,18676.310546875
2024-02-22,108.28548431396484,617.4786376953125,155.8331756591797,148.4730682373047,18852.779296875
2024-02-23,106.95954132080078,608.1228637695312,155.3788299560547,148.03639221191406,18889.189453125
2024-02-26,109.61143493652344,612.8007202148438,154.9245147705078,144.10621643066406,18948.05078125
2024-02-27,107.40151977539062,613.7362670898438,152.65289306640625,142.79617309570312,18854.41015625
2024-02-29,110.9373779296875,627.7698974609375,153.1072235107422,144.54290771484375,18966.76953125
2024-03-01,108.72747039794922,620.2853393554688,153.56153869628906,144.54290771484375,18935.9296875
2024-03-04,113.14728546142578,616.5430297851562,152.65289306640625,143.66954040527344,19305.310546875
2024-03-05,109.61143493652344,614.671875,150.83560180664062,143.23284912109375,19386.919921875
2024-03-06,117.12511444091797,617.4786376953125,151.74424743652344,144.10621643066406,19499.44921875
2024-03-07,116.6831283569336,609.9940185546875,152.1985626220703,142.79617309570312,19693.51953125
2024-03-08,112.7052993774414,613.7362670898438,148.56398010253906,129.2589111328125,19785.3203125
2024-03-11,112.26331329345703,623.092041015625,147.2010040283203,127.07549285888672,19726.080078125
2024-03-12,112.7052993774414,625.8987426757812,146.2923583984375,133.1890869140625,19914.55078125
2024-03-13,108.28548431396484,614.671875,134.02560424804688,131.8790283203125,19928.509765625
2024-03-14,110.9373779296875,622.1564331054688,132.6626434326172,131.4423370361328,19937.919921875
2024-03-15,114.03125,613.7362670898438,124.48480224609375,130.5689697265625,19682.5
2024-03-18,118.00907897949219,602.5093994140625,121.75885772705078,129.6956024169922,19879.849609375
2024-03-19,116.24115753173828,594.0892333984375,119.03291320800781,128.82223510742188,19857.19921875
2024-03-20,113.14728546142578,593.1536865234375,125.39344787597656,128.82223510742188,19784.44921875
2024-03-21,114.03125,601.5738525390625,125.39344787597656,130.5689697265625,20199.08984375
2024-03-22,114.03125,602.5093994140625,122.21318054199219,127.9488525390625,20228.4296875
2024-03-25,112.7052993774414,608.1228637695312,119.94155883789062,126.6388168334961,20192.25
2024-03-26,112.7052993774414,605.316162109375,119.94155883789062,127.07549285888672,20126.490234375
2024-03-27,114.03125,602.5093994140625,119.94155883789062,126.2021255493164,20200.119140625
2024-03-28,114.91520690917969,605.316162109375,119.94155883789062,126.2021255493164,20146.55078125
2024-03-29,114.03125,604.3805541992188,119.03291320800781,127.07549285888672,20294.44921875
2024-04-01,116.24115753173828,613.7362670898438,119.94155883789062,128.82223510742188,20222.330078125
2024-04-02,116.6831283569336,605.316162109375,119.48723602294922,129.2589111328125,20466.5703125
2024-04-03,118.45106506347656,596.89599609375,119.03291320800781,127.9488525390625,20337.599609375
2024-04-08,119.77700805664062,597.83154296875,119.48723602294922,127.9488525390625,20417.69921875
2024-04-09,120.66096496582031,607.1873168945312,121.30452728271484,128.3855438232422,20796.19921875
2024-04-10,122.87088012695312,606.251708984375,120.85020446777344,130.5689697265625,20763.529296875
2024-04-11,125.52275848388672,600.6383056640625,122.21318054199219,130.5689697265625,20753.220703125
2024-04-12,130.38455200195312,596.89599609375,120.85020446777344,131.0056610107422,20736.5703125
2024-04-15,129.5006103515625,594.0892333984375,119.03291320800781,130.13229370117188,20449.76953125
2024-04-16,122.42889404296875,573.506591796875,116.30696868896484,126.6388168334961,19901.9609375
2024-04-17,128.17465209960938,566.9576416015625,116.76129150390625,127.51217651367188,20213.330078125
