ticker,date,open,high,low,close,volume,stocktwits_messages,bullish_messages,bearish_messages,ret_1d,trailing_ret_5,trailing_rv_5,raw_social_transmission_signal,signal,abn_log_volume_1d,abn_log_volume_5d,range_vol_1d,range_vol_5d,abs_gap_1d,reversal_5d,fwd_ret_5d
AMC,2024-01-17,4.070000171661377,4.260000228881836,4.010000228881836,4.110000133514404,15468000.0,0.0,0.0,0.0,-0.023752946253317142,-0.18452377686064414,0.09918310307408443,0,0,,,0.06047791561316731,0.36568101164822686,0.033254124754644065,-0.03203054471901734,0.03203054471901734
AMC,2024-01-18,4.150000095367432,4.440000057220459,4.079999923706055,4.429999828338623,17690000.0,0.0,0.0,0.0,0.07785880399731071,-0.09775968105711397,0.12342596036730197,0,0,,,0.08455741961505024,0.3824344243732844,0.009732350499663811,-0.009594157764689415,0.009594157764689415
AMC,2024-01-19,4.5,4.53000020980835,4.300000190734863,4.510000228881836,11258100.0,0.0,0.0,0.0,0.01805878186076937,-0.040425444275285605,0.1171786064591265,0,0,,,0.052106918753789894,0.336435960693774,0.015801393763852367,0.08037122961019383,-0.08037122961019383
AMC,2024-01-22,4.599999904632568,4.809999942779541,4.429999828338623,4.480000019073486,14325900.0,0.0,0.0,0.0,-0.0066519308837790225,-0.017543843138140613,0.11352443043070048,0,0,,,0.0822975269142274,0.3324152964294602,0.019955581193628058,0.10088093113558771,-0.10088093113558771
AMC,2024-01-23,4.53000020980835,4.71999979019165,4.329999923706055,4.329999923706055,12718300.0,0.0,0.0,0.0,-0.033482164001966574,0.02850353550398066,0.0900978296555285,0,0,,,0.086241230751992,0.32044976820022775,0.011160756812943928,0.04508900004795202,-0.04508900004795202
AMC,2024-01-24,4.400000095367432,4.440000057220459,4.110000133514404,4.130000114440918,11173100.0,0.0,0.0,0.0,-0.04618933320764507,0.0048661752498320165,0.09842190282193553,0,0,,,0.07723132833822488,0.27031356529894696,0.016166321684704332,0.04907752647380892,-0.04907752647380892
AMC,2024-01-25,4.130000114440918,4.230000019073486,4.070000171661377,4.079999923706055,11252900.0,0.0,0.0,0.0,-0.012106583377572533,-0.07900675354288411,0.06141210757071435,0,0,,,0.0385589559355398,0.2625712509329545,0.0,0.01748671901565957,-0.01748671901565957
AMC,2024-01-26,4.119999885559082,4.260000228881836,4.059999942779541,4.070000171661377,11295600.0,0.0,0.0,0.0,-0.002450919664624518,-0.09756098334601371,0.058748058360975484,0,0,,,0.04808625448947613,0.2558387543338441,0.00980391240220757,0.002911061175435381,-0.002911061175435381
AMC,2024-01-29,4.110000133514404,4.269999980926514,3.9800000190734863,4.269999980926514,10971900.0,0.0,0.0,0.0,0.04914000020385667,-0.04687500831538005,0.07630088988168514,0,0,,,0.07033199868499496,0.24029601649656496,0.009828000040771334,0.012775342151792768,-0.012775342151792768
AMC,2024-01-30,4.230000019073486,4.230000019073486,4.079999923706055,4.110000133514404,8874400.0,0.0,0.0,0.0,-0.03747069042782347,-0.05080826652840953,0.07813336759426306,0,0,,,0.0361050278507112,0.2703120229291389,0.009367672606955812,0.1467034054931663,-0.1467034054931663
AMC,2024-01-31,4.119999885559082,4.320000171661377,4.03000020980835,4.050000190734863,14591600.0,0.0,0.0,0.0,-0.014598525749495717,-0.019370441038567443,0.06468759992078903,0,0,0.004430940969538,,0.06948901397223245,0.3815698540799002,0.002433029615531268,0.00024086573236925535,-0.00024086573236925535
AMC,2024-02-01,4.099999904632568,4.150000095367432,4.019999980926514,4.059999942779541,10616900.0,0.0,0.0,0.0,0.0024690744626516548,-0.004901956201103785,0.06359255106642653,0,0,-0.31377900576450557,,0.031826459336429365,0.37270546557634826,0.012345607788387003,0.017583398694881347,-0.017583398694881347
AMC,2024-02-02,4.039999961853027,4.059999942779541,3.930000066757202,4.010000228881836,12933900.0,0.0,0.0,0.0,-0.012315200640981905,-0.014742000061157001,0.06472765800460623,0,0,-0.10211162338054436,,0.03254351665219698,0.3952133060005072,0.004926103745908295,-0.018018616484341776,0.018018616484341776
AMC,2024-02-05,3.9700000286102295,3.9800000190734863,3.5999999046325684,3.6700000762939458,19878600.0,0.0,0.0,0.0,-0.08478806313751686,-0.14051520077580393,0.09467811648600628,0,0,0.3321200171977594,,0.1003480051175689,0.45353548967664914,0.009975111717826612,-0.10123845062992987,0.10123845062992987
AMC,2024-02-06,3.650000095367432,4.159999847412109,3.5899999141693115,4.070000171661377,20639700.0,0.0,0.0,0.0,0.10899184933297357,-0.009732350499663811,0.13942423147079422,0,0,0.3558543125584279,0.5252635264972554,0.1473628590014725,0.4440583488661739,0.00544958597022982,-0.22712236391255536,0.22712236391255536
AMC,2024-02-07,4.079999923706055,4.079999923706055,3.839999914169311,3.940000057220459,13338800.0,0.0,0.0,0.0,-0.03194105871200781,-0.02716052551455439,0.1422892497654227,0,0,-0.09491918414912703,-0.03396016158366422,0.060624625468680506,0.39072434910506665,0.0024569414306918613,-0.1027795995489319,0.1027795995489319
AMC,2024-02-08,3.9800000190734863,4.159999847412109,3.940000057220459,4.090000152587891,10763900.0,0.0,0.0,0.0,0.03807108964187478,0.0073892143426512735,0.14727369804762966,0,0,-0.3057475851212068,-0.053445122133098266,0.05433429976058828,0.4158052755432372,0.010152274434545472,-0.20376307149462636,0.20376307149462636
AMC,2024-02-09,4.150000095367432,4.489999771118164,4.099999904632568,4.380000114440918,19574100.0,0.0,0.0,0.0,0.07090463350460618,0.09226929287788455,0.16298878802610708,0,0,0.30358572072648826,0.08273154997893073,0.09086570032833893,0.4206115405114497,0.01466991211273605,-0.18444191355576556,0.18444191355576556
AMC,2024-02-12,4.380000114440918,4.71999979019165,4.309999942779541,4.559999942779541,15646900.0,0.0,0.0,0.0,0.04109585014510864,0.24250677056779213,0.14513854853469135,0,0,0.06880892404731398,-0.5947049202988239,0.09087086430709368,0.39873869790852773,0.0,-0.10126735276736532,0.10126735276736532
AMC,2024-02-13,4.369999885559082,4.679999828338623,4.260000228881836,4.489999771118164,12040700.0,0.0,0.0,0.0,-0.015350915030649892,0.1031940004280989,0.09706505881115808,0,0,-0.19554403404406528,-1.1528605095307682,0.09402885924036525,0.3634376309403501,0.04166667973786087,-0.02497479889984655,0.02497479889984655
AMC,2024-02-14,4.619999885559082,4.869999885559082,4.46999979019165,4.800000190734863,13270800.0,0.0,0.0,0.0,0.06904241323368665,0.21827414239204512,0.1147529922725364,0,0,-0.09175234441427449,-1.5460548452824838,0.08570555190685102,0.3358855311124482,0.028953256362537205,-0.021012478158458192,0.021012478158458192
AMC,2024-02-15,4.800000190734863,5.050000190734863,4.760000228881836,4.889999866485596,12504600.0,0.0,0.0,0.0,0.018749931703013978,0.19559894475591078,0.10986537811271037,0,0,-0.14826214764296353,-1.858659290164411,0.059140564728800846,0.32314048588079725,0.0,0.08085271182206188,-0.08085271182206188
AMC,2024-02-16,4.769999980926514,4.949999809265137,4.619999885559082,4.829999923706055,10243200.0,0.0,0.0,0.0,-0.012269927283794058,0.10273967979623588,0.08481441723537274,0,0,-0.34311146134858106,-2.1246860576713686,0.0689928577254169,0.3229738661884894,0.024539854567588115,0.0950777610406206,-0.0950777610406206
AMC,2024-02-20,4.760000228881836,4.809999942779541,4.550000190734863,4.659999847412109,9115700.0,0.0,0.0,0.0,-0.03519670372241013,0.02192980392267585,0.08211835619853691,0,0,-0.4493300134601945,-2.0843728280664777,0.05556979733891606,0.3074459115138938,0.014492690668721164,0.08055563737939275,-0.08055563737939275
AMC,2024-02-21,4.590000152587891,4.820000171661377,4.510000228881836,4.570000171661377,8092000.0,0.0,0.0,0.0,-0.01931323577203825,0.017817462053743016,0.08295043645730799,0,0,-0.5552367071947408,-1.422093519019242,0.06647675941246338,0.3290021486827298,0.015021394230966045,-0.035539976218218916,0.035539976218218916
AMC,2024-02-22,4.659999847412109,4.690000057220459,4.360000133514404,4.420000076293945,9668400.0,0.0,0.0,0.0,-0.032822776746833426,-0.07916668736272303,0.05649119185058154,0,0,-0.3613858849913747,-0.10941729844775239,0.07296050667520002,0.3336212922545002,0.019693582575515345,-0.09227521416903617,0.09227521416903617
AMC,2024-02-23,4.389999866485596,4.539999961853027,4.28000020980835,4.440000057220459,9598600.0,0.0,0.0,0.0,0.0045248824844552615,-0.0920245033848126,0.05348055141198201,0,0,-0.35859296926933126,1.0318956832214496,0.058973945036493065,0.3789703252955492,0.006787377667537009,0.009170472047737466,-0.009170472047737466
AMC,2024-02-26,4.460000038146973,4.610000133514404,4.369999885559082,4.449999809265137,10444100.0,0.0,0.0,0.0,0.0022521963774337905,-0.07867497317667538,0.05210269333060032,0,0,-0.26448129623636163,1.37102824906475,0.05346490305082127,0.38187177946804524,0.004504500150622537,0.004436104471180702,-0.004436104471180702
AMC,2024-02-27,4.489999771118164,4.849999904632568,4.489999771118164,4.809999942779541,17026500.0,0.0,0.0,0.0,0.08089890987520154,0.03218886272082888,0.08955733536888782,0,0,0.23121246608991797,1.7621622922214186,0.07712603450775211,0.39188293750648673,0.008988755857864295,0.015862603744973613,-0.015862603744973613
AMC,2024-02-28,4.929999828338623,5.099999904632568,4.75,4.989999771118164,28664100.0,0.0,0.0,0.0,0.037422002178779,0.09190362881411018,0.09512056291600492,0,0,0.7461584561302033,1.5824718795483932,0.07109590298423371,0.39242152112601436,0.024948001452519408,0.05509488834562126,-0.05509488834562126
AMC,2024-02-29,4.460000038146973,4.75,4.21999979019165,4.320000171661377,28656100.0,0.0,0.0,0.0,-0.13426846296360706,-0.02262441242227664,0.16124083528279895,0,0,0.7272253610166004,0.7727958667424701,0.11830953971624901,0.38515365020186143,0.10621237620867241,0.07918356990672448,-0.07918356990672448
AMC,2024-03-01,4.340000152587891,4.5,4.230000019073486,4.360000133514404,12695500.0,0.0,0.0,0.0,0.009259250061012025,-0.018018000602490147,0.16144307390807736,0,0,-0.10463057792754782,0.3620635027515817,0.06187539920898914,0.34756734544059237,0.004629625030506013,-0.06385681462595283,0.06385681462595283
AMC,2024-03-04,4.360000133514404,4.389999866485596,4.119999885559082,4.320000171661377,14610500.0,0.0,0.0,0.0,-0.009174302896359121,-0.029213402960848178,0.16168785222768142,0,0,0.0383534746547447,0.6459145057733195,0.06347606108926275,0.4055693213656273,0.0,0.010619765895344968,-0.010619765895344968
AMC,2024-03-05,4.230000019073486,4.550000190734863,4.210000038146973,4.5,13744900.0,0.0,0.0,0.0,0.04166662527455389,-0.06444905331961448,0.14606312197394197,0,0,-0.023611068710263083,0.44271901513251066,0.07766461812727977,0.3992516741163132,0.020833367826760707,-0.01250801144709024,0.01250801144709024
AMC,2024-03-06,4.519999980926514,4.690000057220459,4.400000095367432,4.559999942779541,12789200.0,0.0,0.0,0.0,0.013333320617675781,-0.0861723142408618,0.1418161020208913,0,0,-0.09514123496199645,-0.25002690711808384,0.06382803206008077,0.3538478880736841,0.004444440205891853,0.033745765275643214,-0.033745765275643214
AMC,2024-03-07,4.599999904632568,4.900000095367432,4.519999980926514,4.599999904632568,19618800.0,0.0,0.0,0.0,0.008771921569070251,0.06481475042708373,0.04648368804004528,0,0,0.3348602401228682,-0.6674243117668652,0.08072323495497997,0.3243088422735236,0.008771921569070251,0.04247079551927646,-0.04247079551927646
AMC,2024-03-08,4.679999828338623,4.78000020980835,4.239999771118164,4.300000190734863,17507600.0,0.0,0.0,0.0,-0.06521733046028577,-0.013761454344538682,0.07955061115087687,0,0,0.21372745186718944,-1.4003895511752233,0.11987737513402402,0.2927183037283415,0.01739128812274293,0.07188495328831335,-0.07188495328831335
AMC,2024-03-11,4.300000190734863,4.5,4.25,4.360000133514404,12463000.0,0.0,0.0,0.0,0.013953474446076086,0.009259250061012025,0.08024232891660842,0,0,-0.1306907582504948,-1.398123174405228,0.05715841383994862,0.2506834523688984,0.0,-0.03314504158726783,0.03314504158726783
AMC,2024-03-12,4.380000114440918,4.409999847412109,4.269999980926514,4.340000152587891,7131900.0,0.0,0.0,0.0,-0.0045871514481795606,-0.03555552164713538,0.06872965623804338,0,0,-0.6861546103743166,-1.779739303868027,0.03226083208465071,0.2229056013236892,0.0045871514481794495,-0.007930263066757925,0.007930263066757925
AMC,2024-03-13,4.320000171661377,4.449999809265137,4.300000190734863,4.360000133514404,8553900.0,0.0,0.0,0.0,0.004608290374042534,-0.0438596078453517,0.06758124405541355,0,0,-0.4903418143515914,-1.6359940682678626,0.03428898625992027,0.22995620883506385,0.004608290374042534,0.014817412184077394,-0.014817412184077394
AMC,2024-03-14,4.369999885559082,4.380000114440918,4.170000076293945,4.269999980926514,9477900.0,0.0,0.0,0.0,-0.020642236199966635,-0.07173911533644128,0.07011690135337316,0,0,-0.37795952462309046,-1.6394061473153698,0.04913269640979789,0.22651192396677955,0.002293521040931168,0.024109538861597835,-0.024109538861597835
AMC,2024-03-15,4.199999809265137,4.539999961853027,4.199999809265137,4.440000057220459,17770900.0,0.0,0.0,0.0,0.03981266441529541,0.03255810704084405,0.04741442724400952,0,0,0.2580509617494826,-1.831471482179765,0.0778425237745809,0.2128859373907317,0.016393482897905765,0.015232053422775449,-0.015232053422775449
AMC,2024-03-18,4.429999828338623,4.489999771118164,4.360000133514404,4.389999866485596,8581600.0,0.0,0.0,0.0,-0.01126130407443382,0.0068806724891106175,0.04669309832530964,0,0,-0.47485346848678134,-2.6894353538976077,0.029380562794739405,0.16417165956556767,0.0022523037731887463,0.08361612045917677,-0.08361612045917677
AMC,2024-03-19,4.349999904632568,4.409999847412109,4.239999771118164,4.269999980926514,8181200.0,0.0,0.0,0.0,-0.02733482669901488,-0.016129071244303184,0.05391100280530566,0,0,-0.5136755062605793,-2.693876243965235,0.03931143959602537,0.17817135251319605,0.009111608899671664,0.06990377984826379,-0.06990377984826379
AMC,2024-03-20,4.25,4.28000020980835,4.150000095367432,4.25,8398300.0,0.0,0.0,0.0,-0.004683836303477906,-0.025229387648146195,0.05391751297880828,0,0,-0.4779725315921599,-2.1297623237583423,0.030844701391635976,0.19629202045369923,0.004683836303477906,0.04745892385349426,-0.04745892385349426
AMC,2024-03-21,4.25,4.300000190734863,4.150000095367432,4.199999809265137,7592100.0,0.0,0.0,0.0,-0.01176475076114425,-0.016393482897905765,0.05118012945427738,0,0,-0.5702031933613192,-1.6636993347385953,0.03550670983375005,0.23656726034996328,0.0,-0.023563971304691123,0.023563971304691123
AMC,2024-03-22,4.170000076293945,4.179999828338623,4.059999942779541,4.079999923706055,7325500.0,0.0,0.0,0.0,-0.028571402621105912,-0.08108111010696084,0.043019558933687356,0,0,-0.5957678145012633,0.13078610258209267,0.029128245949416886,0.28257739169321283,0.0071427938889455644,0.10752844433494513,-0.10752844433494513
AMC,2024-03-25,4.110000133514404,4.239999771118164,4.059999942779541,4.090000152587891,8252200.0,0.0,0.0,0.0,0.0024510365364791564,-0.06833706674753715,0.04159174270808204,0,0,-0.46619732807539727,2.018606417237379,0.043380255742367764,0.44269117700282623,0.007352992737583053,0.23487099850021576,-0.23487099850021576
AMC,2024-03-26,4.139999866485596,4.300000190734863,4.059999942779541,4.070000171661377,13948700.0,0.0,0.0,0.0,-0.00488997070424535,-0.046838363034779285,0.031726836027541366,0,0,0.06674703938816151,2.9363874409375654,0.057432107536528554,0.4471669730213821,0.01222486846756432,0.25006095189505184,-0.25006095189505184
AMC,2024-03-27,4.130000114440918,4.369999885559082,4.070000171661377,4.340000152587891,12992400.0,0.0,0.0,0.0,0.06633905885470748,0.021176506491268343,0.07338613310107749,0,0,-0.005406009202225448,3.4370710427404134,0.07111994128790004,0.44915822981313114,0.01474200006115689,0.27097740898666045,-0.27097740898666045
AMC,2024-03-28,3.839999914169311,3.9600000381469727,3.650000095367432,3.7200000286102295,44200800.0,0.0,0.0,0.0,-0.1428571664007805,-0.1142856672507544,0.1601726729598951,0,0,1.2190624082957946,3.71409951275686,0.08151684117699956,0.43351746472033553,0.11520742415652574,0.3439389781237613,-0.3439389781237613
AMC,2024-04-01,3.740000009536743,3.7699999809265137,3.119999885559082,3.140000104904175,46101700.0,0.0,0.0,0.0,-0.15591395678637654,-0.23039211675965765,0.22169375732339477,0,0,1.2411847158626692,2.3487196263648116,0.1892420312590303,0.3853370120129511,0.00537633891739131,0.19774848156856184,-0.19774848156856184
AMC,2024-04-02,3.180000066757202,3.2100000381469727,3.059999942779541,3.0999999046325684,19707400.0,0.0,0.0,0.0,-0.01273891685835693,-0.2420538413253881,0.22204592871472612,0,0,0.37130998159259576,0.7550947906657228,0.04785605176092363,0.2294313692235359,0.012738840928875783,0.06176806065249829,-0.06176806065249829
AMC,2024-04-03,3.119999885559082,3.119999885559082,2.940000057220459,3.0199999809265137,22202900.0,0.0,0.0,0.0,-0.02580642779585396,-0.2579852939677525,0.22348703398828193,0,0,0.48464488360966484,-0.04667610861696403,0.05942336432827762,0.20502695601796678,0.0064516069489635175,0.04224948935236694,-0.04224948935236694
AMC,2024-04-04,3.0199999809265137,3.1500000953674316,2.9800000190734863,3.0,16686800.0,0.0,0.0,0.0,-0.006622510282393357,-0.30875578467177345,0.21351684072595198,0,0,0.19121241269176537,-0.414569963483018,0.05547917619510443,0.19490938905465974,0.0,0.06358114356174649,-0.06358114356174649
AMC,2024-04-05,3.009999990463257,3.049999952316284,2.950000047683716,3.009999990463257,11341100.0,0.0,0.0,0.0,0.0033333301544189453,-0.19086022384043488,0.1587210835757166,0,0,-0.185838564256251,-0.5407238008018567,0.03333638846961512,0.19638513509942448,0.0033333301544189453,0.06755933016929638,-0.06755933016929638
AMC,2024-04-08,3.0399999618530273,3.049999952316284,2.950000047683716,2.950000047683716,9716600.0,0.0,0.0,0.0,-0.01993353587031299,-0.06050957034164095,0.035785001089263316,0,0,-0.32922471298975964,-0.18679705665276458,0.03333638846961512,0.22614948289947476,0.009966767935156495,0.12446403871776357,-0.12446403871776357
AMC,2024-04-09,2.9700000286102295,3.0199999809265137,2.950000047683716,2.9700000286102295,9293800.0,0.0,0.0,0.0,0.006779654441774419,-0.04193544516826275,0.034121108050359644,0,0,-0.3655858463596289,0.31328399389980177,0.023451638555354485,0.27846854841085766,0.006779654441774419,0.17245505389628535,-0.17245505389628535
AMC,2024-04-10,2.9000000953674316,2.9100000858306885,2.7699999809265137,2.8299999237060547,16257100.0,0.0,0.0,0.0,-0.047138082005233506,-0.06291392662928708,0.05215627550097699,0,0,0.20053341245546363,1.556368750705488,0.04930579736497059,0.4491729125110643,0.023569000864809175,0.07802013461165169,-0.07802013461165169
AMC,2024-04-11,2.890000104904175,2.890000104904175,2.7300000190734863,2.799999952316284,15594600.0,0.0,0.0,0.0,-0.01060069688994325,-0.06666668256123864,0.052809035270925564,0,0,0.15554249998438863,2.0585894972003445,0.05695492223986917,0.47169286394779614,0.021201478026736664,-0.06470617817610225,0.06470617817610225
AMC,2024-04-12,2.759999990463257,2.7799999713897705,2.609999895095825,2.6500000953674316,16726500.0,0.0,0.0,0.0,-0.05357137839404824,-0.11960129443070833,0.07515035395369606,0,0,0.2317487713568589,1.9769087266713683,0.06310073626966539,0.4981195541023198,0.014285700905079524,-0.05517266620849137,0.05517266620849137
AMC,2024-04-15,2.6700000762939453,2.680000066757202,2.4600000381469727,2.4700000286102295,16163200.0,0.0,0.0,0.0,-0.06792455104883477,-0.16271186824229822,0.09931754367813626,0,0,0.19400487534870692,2.5282157276975425,0.085655453980998,0.5886645871593233,0.007547162342173674,-0.19093582654295327,0.19093582654295327
AMC,2024-04-16,2.440000057220459,2.890000104904175,2.380000114440918,2.7200000286102295,31338600.0,0.0,0.0,0.0,0.10121457372640807,-0.08417508336421942,0.141641804219401,0,0,0.8543892867848264,3.045398655616893,0.19415600265556107,0.6542985834571426,0.012145737264080192,-0.3411388533516736,0.3411388533516736
AMC,2024-04-17,2.940000057220459,3.0299999713897705,2.819999933242798,2.9800000190734863,26016400.0,0.0,0.0,0.0,0.09558823078252043,0.05300356869656642,0.16424832355773802,0,0,0.6593201859513123,2.3819025467672503,0.0718257488017025,0.5151492281032416,0.08088236260888482,-0.2311523583619538,0.2311523583619538
AMC,2024-04-18,2.990000009536743,3.0,2.759999990463257,2.9200000762939453,13960300.0,0.0,0.0,0.0,-0.020134208857554126,0.04285718786473258,0.16513789202752516,0,0,0.028557430741596335,1.7218523825086436,0.08338161239439283,0.5423548358402275,0.0033557014762590764,-0.10311571161765465,0.10311571161765465
AMC,2024-04-19,2.890000104904175,3.299999952316284,2.8299999237060547,3.1600000858306885,28616200.0,0.0,0.0,0.0,0.08219178194041366,0.19245281966397187,0.1765109623190491,0,0,0.7500712778882495,1.6516400819524506,0.15364576932666896,0.5154145563918435,0.010273962536277215,-0.12324992047520877,0.12324992047520877
AMC,2024-04-22,3.200000047683716,3.490000009536743,3.0,3.4200000762939453,26989500.0,0.0,0.0,0.0,0.08227847575988556,0.3846153994654984,0.18251608903595617,0,0,0.6767384879969462,1.0036081098291163,0.15128945027881732,0.44228915757062015,0.012658215432457043,-0.08069232011249661,0.08069232011249661
AMC,2024-04-23,3.4000000953674316,3.549999952316284,3.359999895095825,3.390000104904175,16326100.0,0.0,0.0,0.0,-0.008771921263311722,0.2463235548700633,0.1521337550480245,0,0,0.1640020087655536,0.853480075356785,0.055006647301659925,0.4147707434374277,0.005847947508874518,0.11302313654950191,-0.11302313654950191
AMC,2024-04-24,3.380000114440918,3.5,3.1700000762939453,3.2799999713897705,13666600.0,0.0,0.0,0.0,-0.03244841596177872,0.10067112429400504,0.12272110356132133,0,0,-0.017772005040274763,0.26492947932091226,0.09903135653868846,0.39674306380647195,0.0029498496028924626,0.1372544844534508,-0.1372544844534508
AMC,2024-04-25,3.1500000953674316,3.2799999713897705,3.0999999046325684,3.2799999713897705,13258800.0,0.0,0.0,0.0,0.0,0.12328763208552229,0.1210581797855434,0,0,-0.05126297441306704,0.3151610917859813,0.056441332946008844,0.3755852251708312,0.039634108889109676,0.09115420468905522,-0.09115420468905522
AMC,2024-04-26,3.2799999713897705,3.490000009536743,3.2200000286102295,3.4100000858306885,15423900.0,0.0,0.0,0.0,0.03963418157770149,0.07911392190177136,0.09731629988744253,0,0,0.0973900572698696,0.48421830947103217,0.08052037050544561,0.39996329821862164,0.0,0.037282122436733456,-0.037282122436733456
AMC,2024-04-29,3.3299999237060547,3.3499999046325684,2.9600000381469727,3.0299999713897705,24134000.0,0.0,0.0,0.0,-0.11143698090211296,-0.11403511584911874,0.12295899870684725,0,0,0.5401489139038027,1.30271572664563,0.12377103614562487,0.4024399149091099,0.02346045751055914,0.022603258755734768,-0.022603258755734768
AMC,2024-04-30,3.0199999809265137,3.0299999713897705,2.9200000762939453,2.930000066757202,9370200.0,0.0,0.0,0.0,-0.033003269167260596,-0.13569322239297554,0.12700860024450067,0,0,-0.41845072724163757,1.806889332680143,0.0369789676707042,0.40228286391286217,0.003300326916726104,-0.08580342196221069,0.08580342196221069
AMC,2024-05-01,2.9200000762939453,3.069999933242798,2.8399999141693115,2.9700000286102295,14782600.0,0.0,0.0,0.0,0.013651863802616848,-0.09451217850108418,0.12355022550737801,0,0,0.03660272938014941,2.7419743521626145,0.07787351790304768,0.4316789780536566,0.003412965950654212,-0.08841158298599117,0.08841158298599117
AMC,2024-05-02,3.0399999618530273,3.2200000286102295,2.9700000286102295,3.130000114440918,16254100.0,0.0,0.0,0.0,0.05387208225232176,-0.045731664102818925,0.13478449268786408,0,0,0.1312906752963201,3.3209685374760056,0.08081940599379926,0.416917899372812,0.023569000864809286,-0.07475971918337432,0.07475971918337432
AMC,2024-05-03,3.1500000953674316,3.390000104904175,3.119999885559082,3.299999952316284,35844100.0,0.0,0.0,0.0,0.05431304525870018,-0.032258102857967486,0.1398066450676229,0,0,0.9153641820216976,4.024677308103804,0.08299698719593386,0.4248266004854462,0.006389770030435393,0.02299954250246794,-0.02299954250246794
AMC,2024-05-06,3.259999990463257,3.440000057220459,3.0399999618530273,3.2899999618530273,41059300.0,0.0,0.0,0.0,-0.0030303001841675004,0.08580857852087798,0.08448005688736579,0,0,1.0350227694160985,3.589934398820887,0.12361398514937719,0.4371397781459642,0.012121200736670112,0.12321418404784168,-0.12321418404784168
AMC,2024-05-07,3.2699999809265137,3.2699999809265137,3.059999942779541,3.190000057220459,24452700.0,0.0,0.0,0.0,-0.03039510814348012,0.0887371960885357,0.08349566955848524,0,0,0.5052321790041212,6.098285868498181,0.06637508181149865,0.934510519609433,0.006079021628696002,-0.6633212378342592,0.6633212378342592
AMC,2024-05-08,3.1500000953674316,3.2699999809265137,3.069999933242798,3.190000057220459,26939000.0,0.0,0.0,0.0,0.0,0.07407408299358686,0.08237204288916573,0,0,0.5993757296491218,9.316631829975321,0.06311243922220303,1.576550116423867,0.012539172769758689,-1.0135621704691429,1.0135621704691429
AMC,2024-05-09,3.0199999809265137,3.180000066757202,2.9100000858306885,3.049999952316284,33694700.0,0.0,0.0,0.0,-0.043887179433520496,-0.02555915629380845,0.07621703695476269,0,0,0.8119841232165363,11.710038905498621,0.08872810710643339,1.8508193956569619,0.053291559010839484,-0.8135621843913958,0.8135621843913958
