date,SPY,EFA,EEM,QQQ,0050.TW,^TWII,fx
2015-03-18,0.012021457466143026,0.021370278379475804,0.024483488474616788,0.00982498313775415,0.010845946898092373,0.011949211857118502,-0.001514206136848939
2015-03-19,-0.004561416166642629,-0.011692355410846011,-0.01692815132307779,0.0014828466777476734,0.01072980689725056,0.00862907656569245,-0.0005055208980374593
2015-03-20,0.008827099233444047,0.022104771486898933,0.0149407931779455,0.006472738360774555,-0.0014155095826833275,0.0013310444170253621,-0.004773013994920583
2015-03-23,-0.0019485900516672539,0.005025374720661668,0.0029935610668556656,-0.0019350368488462166,0.0028344949228762406,0.0008615096883028972,0.0015880335426803338
2015-03-24,-0.005619154869089149,-0.002121151771192209,0.003980334371721961,-0.0036002683887897957,-0.00353342935819978,-0.002708502339515917,-0.0014269883149417018
2015-03-25,-0.01465401573894709,-0.0047077214611842555,-0.015857185042194688,-0.022885342653653162,-0.0035459587529604875,-0.006558942172008253,-0.003778961005592496
2015-03-26,-0.002380981322895659,-0.00869674917265073,-0.009315217434191725,-0.0034132331615401856,-0.0120996870289517,-0.0050383779976450604,0.0006056262011369107
2015-03-27,0.0022898140545200008,0.0026163734037414343,0.002795508045097872,0.003996137973315772,-0.00936602785137508,-0.011996933177420233,0.00019116020756615448
2015-03-30,0.01219942893475312,0.0006139865797136768,0.019259633990314162,0.01146693297354573,0.0007272753621727635,0.0019098282788374554,-0.0010829531414086047
2015-03-31,-0.008739504258348019,-0.01549556089195292,-0.0022375544822080817,-0.010587643688535042,0.0036338914923086385,0.006781191774531958,0.0002869963120457619
2015-04-01,-0.0035362264767173635,0.00716853964505737,0.012459637084168973,-0.00520824505533346,-0.0057929236808653695,-0.008217821681317239,0.00066940512744873
2015-04-02,0.0035975911990575593,0.008664803838929647,0.015013442571099045,0.0006661429549881248,0.012381767876577188,0.009745783602785663,-0.001306076897039321
2015-04-03,,,,,,,-0.040987523660863445
2015-04-06,,,,,,,0.027373110977227277
2015-04-07,-0.002646272127741711,-0.0013666764162331146,-0.005027201951036453,-0.0016986330245848391,,,0.0130467117331734
2015-04-08,0.0033771931925921095,0.004257873220905539,0.020933725072249,0.007939554373987745,-0.008620798305108202,-0.007252821534850518,-0.0049213642309346994
2015-04-09,0.004423306047009357,0.0013627443840178444,0.009898349017021468,0.006282682806729056,0.001449437658211039,-0.0004105430390713982,0.002408595748434328
2015-04-10,0.005457265768024078,0.0019660090518958118,0.0007002829133826438,0.004100400943707561,0.00795927199825286,0.0051902358407565075,0.00016022388813508037
2015-04-13,-0.0045231693899311365,-0.006338735622528846,-0.00583019852325084,-0.00250597963685828,0.002871666560158914,0.005076011729728824,0.00032033534338715697
2015-04-14,0.0019133078817852311,0.007442122435789678,0.004457055177368829,-0.0028839588759661527,-0.0050105226013446025,-0.002513822589367609,0.003298281395117897
2015-04-15,0.0044869366068220895,0.004522729488425803,0.007005788957312964,0.006251766273199344,-0.012230334711131108,-0.010595033943081256,-0.0009894397864129711
2015-04-16,-0.0002849107674334217,0.002701757892942691,0.007884761923258932,-0.0013911000486316327,0.015294790963854776,0.012244168452848259,0.0006389922763956335
2015-04-17,-0.011503447135170708,-0.012572946855948675,-0.017486954961712264,-0.015600193197059742,-0.009325482481596481,-0.00889944875861981,-0.042337171984142
2015-04-20,0.009136638068113712,0.0010610188235338214,-0.0009368374510175803,0.014998222509316594,-0.0014483093386113977,-0.0018889684872956947,0.0039675065215756256
2015-04-21,-0.0011914315433406708,0.008933754010835848,0.005860265400704279,0.0042751001082541595,0.0,-0.001975245740320486,0.03251081446311521
2015-04-22,0.004914079505500046,0.001951417125248378,0.010720563533511696,0.0054599037812830264,0.01015208454518235,0.008288134329336616,0.0022835795386857427
2015-04-23,0.002516359392001455,0.003744718227703503,0.007378011997512868,0.0037740505633543364,0.02656139969527893,0.01919173007376207,-0.0019895476830117387
2015-04-24,0.0023206142133243013,0.00581985107576255,0.003661763614584146,0.013570297123586927,0.009790170388723762,0.01181839095491255,0.00061094521663696
2015-04-27,-0.0041581371156445,0.004896276909097219,0.0038772529726909255,-0.002533209155385019,0.0076178320943560696,0.0060362601174468455,-0.04402316202723944
2015-04-28,0.0031787858732454932,0.001180856912933237,0.0015901926733203897,-0.001995159701080773,-0.0020617143296067786,-0.0016334019686601309,0.03700839771943931
2015-04-29,-0.004114343308953883,-0.00870056437311395,-0.01247474038357299,-0.006270494225941836,-0.0110192477901353,-0.010344607413267481,-0.0010048341219980328
2015-04-30,-0.010020355826520166,-0.010562211290491175,-0.015158250515623473,-0.01572923190707154,-0.004874593306263386,-0.003428152014870567,-0.00438028002007107
2015-05-01,0.010841493412210745,0.011126108092097464,0.006063310523916066,0.01319311937285117,,,0.0018249880017606745
2015-05-04,0.0028471931848896848,-0.0010409834614709679,0.005794834214770006,0.0016508134121884233,,,0.0
2015-05-05,-0.011451908320680881,-0.01488514980928135,-0.01083155305686645,-0.016296052527768334,-0.005586385581530462,-0.0025302355108852703,0.0007807217870021699
2015-05-06,-0.004116653028417572,0.0025684559003147367,-0.012348555664693617,-0.006886664094514328,0.001404194986893037,-0.00019650415527727727,0.00016255706856660446
2015-05-07,0.00398940119997615,-0.0033157062440561935,-0.001415532827028887,0.0059973795195154,-0.011921351100634192,-0.011620293280415361,-0.0008774919351449695
2015-05-08,0.013166096008462524,0.023136262419518383,0.012756697619130897,0.012482647658545343,0.0007096489117115468,-0.0012479668083699158,0.0017239533034301147
2015-05-11,-0.004772534008986806,-0.008720089132982944,-0.009563822257032784,-0.003864604436301544,0.004964634115244504,-0.0029178113855301557,-0.0013962614702749399
2015-05-12,-0.002991887507893809,-0.0005965583968872146,-0.003296889115271484,-0.0045253169933735515,-0.002117080084872769,0.0017602765834203726,0.0005527980431456747
2015-05-13,0.00019093154009497404,0.00745959128076068,0.0018902675062968388,0.002041221448463082,0.005657575383917868,0.004480974169029928,0.0009749359392454693
2015-05-14,0.010427513061646465,0.011994405363419114,0.009905816258133582,0.014629644235901074,-0.014064444393672826,-0.011649376250509325,-0.00422075207749284
2015-05-15,0.001084152600848265,0.0011707092790931295,0.007706676664533951,0.0,-0.0014268473471082954,-0.0032619193624513487,9.782391235568788e-05
2015-05-18,0.0031067891237448464,-0.0033616281141983784,-0.010197059693806687,0.00438024603938425,0.00357159654047412,0.002778779373909135,-0.00234735770065031
2015-05-19,-0.0003287201472224055,-0.003812840328966338,0.0016387376433895096,-0.0010902669674631715,0.014946440975621256,0.011520747868089876,-6.532143976178961e-05
2015-05-20,-0.0007040153044552966,0.001913835262402852,-0.0007010853313806908,0.0006365136328105869,-0.0070123450414596444,-0.0032377125216810354,0.0009477214200188655
2015-05-21,0.002912123987075965,0.005289352092578525,-0.003508687917750053,0.005181442768441569,-0.009180899037184553,-0.011021797267534827,0.0014692463077192741
2015-05-22,-0.002388555400763326,-0.006430627265151201,0.0032862830190392156,-0.0009949178036933182,0.007840369962585081,0.0062890991395130325,-0.0011737099419792951
2015-05-25,,,,,0.0,0.0006608858322003641,-0.003427213670305518
2015-05-26,,,,,0.004243143243804148,0.0025132107588747843,0.001015332691844728
2015-05-27,0.009491953381301155,0.009735994312885854,0.00023765672564457496,0.01611742714262765,0.0021127600548862535,0.0024953968774816815,0.004449814507332617
2015-05-28,-0.0011283451542979384,-0.0017799329325534075,-0.013073485650504368,-0.0022532832905747258,0.00491905020839134,0.0019910057677008375,0.0006189454851430742
2015-05-29,-0.006212995214913364,-0.009659789735721347,-0.009634271144392414,-0.005961524370067028,-0.005594350622977418,-0.001211755354114663,0.0023113205467666376
2015-06-01,0.0020371431079968527,-0.002700949934906216,-0.0038909829219091474,0.0033623575581702703,-0.008438849413968774,-0.007770199872154326,0.0023709751948033375
2015-06-02,-0.0009930310499529638,0.004664511758781131,0.003906181808616349,-0.003169933769914368,-0.0014184449456262627,-0.0011875216985223203,0.0018793521318400952
2015-06-03,0.0026494098713381042,0.005541472223937527,-0.005106490779803297,0.0029982066168325883,-0.006391992138707225,-0.006005612822889916,0.002425639157645154
2015-06-04,-0.00844644068829159,-0.010723898915399044,-0.015155321529599863,-0.007608889822939058,-0.019299569858895693,-0.021753694524900946,-0.0027424097280130955
2015-06-05,-0.0017134804737356513,-0.011893977917353804,-0.004467879778897954,-0.002372912583425202,-0.002186439167539689,-0.0009092282277758379,0.0046910533315907
2015-06-08,-0.006149326919561604,-0.0013715026152260057,-0.00024890555124090774,-0.0101555288289501,0.006574244217426584,0.003029929163290479,-0.0010626612693809268
2015-06-09,-0.00014396424605611635,-0.0054928903721674915,-0.0059853575099095835,-0.001663858719982203,-0.007982689646543917,-0.01884631337373477,0.007188494768532783
2015-06-10,0.011993101425768815,0.021018872019120227,0.014550963728349409,0.013702453448582785,0.004389268241131061,0.011600508773927931,0.001600231580015432
2015-06-11,0.003223587004243633,0.002704763356571771,-0.0049454808452538135,0.001461408522335006,0.0029131019625914245,0.0004291286116093751,-0.004888955985195342
2015-06-12,-0.007655142400195825,-0.007942462386722693,0.0,-0.00820814368162237,-0.00072614045064745,-6.025799449849156e-05,0.00025686918358047706
2015-06-15,-0.004285275055811,-0.0060422821244138225,-0.011183122242291121,-0.004965340150373643,-0.0021800830446363495,-0.004563505832412051,0.0020866945378372748
2015-06-16,0.005451962032652746,-0.00030411771474281313,0.00025139963747977667,0.005452487630955627,-0.0065550906995119895,-0.005043523473989064,0.0009610983981693799
2015-06-17,0.0016170717714130145,-0.0022801094765562135,0.006030352091297653,0.00275688988274414,0.004398842695641614,-0.0024911372288962674,0.00022403486299893416
2015-06-18,0.010399200760116356,0.008989727006681436,0.009240586856220201,0.014574048676570639,-0.0014599382555757767,0.0031056253741228446,-0.0001280435597110774
2015-06-19,-0.004439168329017584,-0.002416215265994559,-0.008661258909407388,-0.004943818340577888,,,-0.017249090228005914
2015-06-22,0.005123018867138285,0.018921996520631756,0.014478562333695377,0.007370943968337151,,,-0.03191245413146038
2015-06-23,0.00070826368380561,0.0026741446166638205,0.009842524310910816,0.00081284352515687,0.002884088650473293,0.005284902281837978,0.041474647577739665
2015-06-24,-0.007263282175633989,-0.008593645599472843,-0.007066441194506057,-0.005144872570268522,0.0014375080287594155,0.0006569968816045879,0.0007428692346240773
2015-06-25,-0.003039822606445086,-0.0004409156942266623,-0.003436378208200197,-0.00199587922834199,0.011486122040464508,0.008409816600196018,0.001871830114058115
2015-06-26,-0.00019098790017524347,-0.00045618265393121415,-0.009426924287087912,-0.006636272900545359,0.0,-0.0014530497969440503,-9.658706057802391e-05
2015-06-29,-0.02097020324907184,-0.03072681486348705,-0.022288963775297654,-0.023611223129618386,-0.02342087360832379,-0.023933323343269697,0.0026739134442266277
2015-06-30,0.0020933541884724516,-0.0036098074683840187,0.01485649377631848,0.0035617227474238344,0.008720961805417371,0.009410933265861177,0.0013816526698622322
2015-07-01,0.00801549630018461,0.006457941449979687,-0.0007573614985512123,0.007938333505135287,0.009366183897223213,0.005600242763778018,-0.003465308360607988
2015-07-02,-0.0009158789363985509,0.0012518115991360101,0.004799153224234409,0.00027808071296520076,0.0007137783020363386,0.000427699734786513,0.0011912791585655391
2015-07-03,,,,,0.0,-0.0022400385494038,-0.03669396576709372
2015-07-06,,,,,-0.011412306975485342,-0.010928451384435767,0.03862587867202327
2015-07-07,0.006288909495621109,0.0003188671711737978,-0.014998519721644787,0.0025072245250190583,0.0043288629409576895,-0.0006266050225468556,0.0010928737958217916
2015-07-08,-0.016777351991297706,-0.023281571282816382,-0.03439220663261722,-0.017412649611602493,-0.030172366174921694,-0.02962652187403436,0.0002889346834915596
2015-07-09,0.0018093211716885271,0.01648967894963027,0.01930422345644489,-0.0005652094968910948,-0.005926107280558979,-0.006905079097578759,0.001990122488102486
2015-07-10,0.012591104320397895,0.032765853725464256,0.025339550166739944,0.015278487429042809,0.0,,0.00022424300267132047
2015-07-13,0.011037477744744395,0.003732483405763487,0.006763963174406751,0.017557110740055393,0.014903346373485782,,0.0
2015-07-14,0.004337896675000508,0.008366960628225506,0.0018088732013801234,0.006572894111942951,0.0,0.0008678269690527429,-0.0008967709160820903
2015-07-15,-0.00033245027405648386,-0.003687748532091306,-0.01134905557345145,0.0010881914173166418,0.002202730390189256,0.0013758921319577677,0.0032056541897103052
2015-07-16,0.00802456170750121,0.00863662327726189,0.01252288228774745,0.014133058444179447,0.005127905272831246,-0.001324279166849629,-0.0009586415265175896
2015-07-17,0.0008478438774164321,-0.001681783285304217,-0.0012885511596897326,0.014740012124062396,-0.001457573489811903,0.00041699152441232457,0.001247448124264583
2015-07-20,0.0005172333005565299,0.0026036082725255927,-0.006449939534168503,0.0034332887226087294,-0.007299375085717763,-0.007846666354314302,-0.03165733139852567
2015-07-21,-0.003950893662307831,-0.0029025433200542405,0.0002599198755011134,-0.0006138494533308725,0.00955901780144508,0.0034495935849288006,0.033582939935726586
2015-07-22,-0.0017945610875059748,-0.007660451572645277,-0.014278374669710492,-0.01132476019365225,-0.012381689001263463,-0.009689157336955412,0.002042739926972681
2015-07-23,-0.0056298286365710215,-0.0026246742664446376,-0.00974445858336237,-0.0037293346651721127,-0.009587134202148961,-0.014304740095132829,-0.0017518810120666917
2015-07-24,-0.010372184267100737,-0.010990851581834216,-0.01436178733601201,-0.009804319606716017,-0.005956673445840055,-0.0026458370778441598,0.003286555212752118
2015-07-27,-0.0058173026963955765,-0.007356391734998913,-0.01888828635824269,-0.008280593951307313,-0.01423225938233097,-0.02408587956135766,0.0021943941433970604
2015-07-28,0.012283003009041504,0.012614525960880751,0.010176071398154685,0.008622036402436306,0.0007597165250112781,0.0030164349482348918,0.001047250157266033
2015-07-29,0.006879335868334779,0.0035812920535172044,0.009801178476134043,0.003779561088843808,-0.006833409354210618,-0.0022149578724479646,0.0006657127404177121
2015-07-30,0.0002368792513225415,-0.0007756034427957026,-0.009975853170288818,0.004751259964357324,0.01681938057618826,0.010277383996260436,-0.0016473435278940851
2015-07-31,-0.0015179947398868965,0.005900471626701487,0.010893416217187202,-0.0011597003750843937,-0.005263258176578578,0.0016008425249334213,0.002570266375151453
2015-08-03,-0.0033726441874728508,-0.0026241878012994713,-0.016702628014858223,-0.0031265997441295434,-0.01360532858043162,-0.01626368281265511,0.002532043850124177
2015-08-04,-0.0019543103832575515,0.0007737642582448245,0.003561635716647471,-0.0018814880334605544,0.0007662862592856534,-0.001589537350118131,0.0007261473628126236
2015-08-05,0.0032955828281455712,0.005258360667876438,0.00027299454847007354,0.007720492950157309,0.006125513192395626,0.003690499685602422,0.0005993785020783626
2015-08-06,-0.008187979126982659,-0.004153873660587726,-0.008733574047838144,-0.016035704327021838,-0.010654528743392677,-0.010853133953178107,0.000851291990145775
2015-08-07,-0.001919944203296109,-0.0018538034414418147,-0.0005505822974974928,-0.0012673852858005041,-0.004615401532602537,-0.0008603484758055169,0.00012599893360554226
2015-08-10,0.012599530659562097,0.012227123844556376,0.016804254146624453,0.011422291342850999,-0.0023183174276275587,0.0029079694024105596,0.0
2015-08-11,-0.009023172246149014,-0.015290368241120289,-0.021945273693435685,-0.012816941766899959,0.0,-0.008586502219203429,0.0
2015-08-12,0.0011978067778128931,-0.007142973526890195,-0.015512342535620616,0.0034500812360032107,-0.01704103102989829,-0.013194954882510213,0.00957537340579906
2015-08-13,-0.001244116573425047,-0.0006255142865483343,-0.0016884082195872674,-0.0016289332536819634,0.0015758790991973193,0.0034237822059055567,0.012542133114756604
2015-08-14,0.003642008373382799,0.0015647232394737642,0.0014094892317666474,0.001540930411474628,-0.003933839849970644,-0.0007339756962048138,-0.003697508386892201
2015-08-17,0.005586817738897798,-0.001874948660746889,-0.010976749480805403,0.008324725100111952,-0.006318967483963656,-0.011103319555448632,0.00037115846271973396
2015-08-18,-0.0028966909188813394,-0.007514130421683141,-0.010813936597749207,-0.00511510146846883,-0.005564321471211553,-0.004407109635918283,0.00791444115146156
2015-08-19,-0.00790525994951563,-0.008832621081969472,-0.012370561049200535,-0.0065848672220688576,-0.015187902311124213,-0.01900170001916779,0.001196173508460019
2015-08-20,-0.020881704166764825,-0.02418839125377148,-0.01572956524435809,-0.02769444496367146,-0.003246764662655055,0.000993569100713243,-0.04010288148084262
2015-08-21,-0.030102035368588242,-0.022831337257037232,-0.030778551291482992,-0.0437056729443569,-0.026058812033745937,-0.030248451593781756,0.042352854375286686
2015-08-24,-0.042106955645366484,-0.03454579998537444,-0.04366417634563391,-0.0384765801609549,-0.03846150015261929,-0.04836062793136919,0.005970779645899649
2015-08-25,-0.011767753230854106,0.009507274265698529,0.012771514489827052,-0.0037578384863318215,0.04347832637932858,0.03580139989270115,0.0027698180744475387
2015-08-26,0.038393504073636064,0.023630254425627717,0.0331022941895025,0.050362114606356645,0.005833264144336603,0.005204763290047598,-0.0024586821213723464
2015-08-27,0.0247354435980216,0.012211244294392243,0.04424774560071887,0.025332110015770848,-0.0033137446786327684,0.014121989771069154,-0.0034079697275714027
2015-08-28,5.014667903613379e-05,-0.0014871641680751502,-0.012858062604255371,-0.00018907523895406175,0.027431155198414547,0.02487424962264284,0.0001526950501646862
2015-08-31,-0.008079180023520038,-0.007448030128989314,0.0017763776100867545,-0.012402972987654692,0.008090819895801182,0.01942099726703761,9.153317011856288e-05
2015-09-01,-0.02984778486151829,-0.03351673942152911,-0.0387117720281539,-0.03125327184646309,-0.008828194178726712,-0.01924919002381953,0.001160012701684865
2015-09-02,0.018981111270488737,0.014837881562778765,0.014448422423407603,0.02820388315756195,0.005667860200381458,0.002211403903778608,-0.00405510759207095
2015-09-03,0.0007164834654347363,0.002380181855180963,0.003939163349105046,-0.004908209777350625,0.000804981468074395,0.007549253329915739,0.0026021454795750465
2015-09-04,-0.01513692631344088,-0.02289711982589937,-0.0298821706611615,-0.011896850357245303,-0.012871870518257889,-0.011777560158425349,-0.026167949647393884
2015-09-07,,,,,-0.001630085865251818,-0.0017548814927075274,0.029191411076185947
2015-09-08,,,,,0.0032653179578607805,0.0018706441357076997,0.0028941445956618406
2015-09-09,-0.013371473713552406,-0.004046929155087087,-0.005126698127127849,-0.011233644263996312,0.04393840796331161,0.03567066445068168,0.0021872600532266695
2015-09-10,0.005441559700813725,0.0066033388015191985,0.010306306879808602,0.010880085510436954,-0.010912130834151101,-0.00220109795640111,-0.00691099490969016
2015-09-11,0.004544635604944114,-0.0001681669983440992,0.0039001622636694044,0.005524136649405875,0.0007880248890927977,0.0044917455082249536,0.002441718254286185
2015-09-14,-0.0037107594628784657,-0.0075708280894284385,-0.0014941452432961633,-0.0030310474643786556,0.0023622984567930327,0.00017695225663505454,-0.0044453891268985135
2015-09-15,0.012499613676316024,0.006780922741816964,0.009577988240516921,0.011781655964020477,-0.007855486943634582,-0.005693798150711693,0.00024476970997011627
2015-09-16,0.008666333880527732,0.015322475248438883,0.024310553150784786,0.00563427824890983,0.011876440567936575,0.00887412187171499,0.002140336061921655
2015-09-17,-0.002247623077340166,0.0004975643394851126,-0.0023151551768848533,0.0003734934810797341,0.01721428928540858,0.013465329965799633,-0.0007323287285390112
2015-09-18,-0.016341780082144597,-0.025029023990689292,-0.018567041090430725,-0.014222952089833374,-0.0023075341573368657,0.0019702477442866684,-0.003114445113015285
2015-09-21,0.005167467609241472,-0.0005100837917961787,-0.0017735365413623638,0.0031326361725223517,-0.02158835635516887,-0.018328738319644433,3.072882582344505e-05
2015-09-22,-0.012979591715688965,-0.023813696595493594,-0.018655579284070578,-0.014950847991738958,0.005516174223649584,0.007087983966835187,0.008422594129549266
2015-09-23,-0.001598738811316558,-0.004704408823619444,-0.015992714728229274,0.0007684785621813184,-0.022727353740814138,-0.020619468892255632,0.0010023066608844111
2015-09-24,-0.003615642001221997,-0.0028011662171452123,-0.004293220121560526,-0.003647391003973044,-0.0056134928087056,-0.008582219281691894,0.00846529907953264
2015-09-25,-0.00025899505200521755,0.008778048574343611,-0.0021557908075936494,-0.008478012300840776,0.004032447525868399,0.0011387330825043396,0.0003009337899753106
2015-09-28,-0.025097495263666114,-0.01966567282518028,-0.02129629747717887,-0.02846890421831738,,,0.0009924844260262855
2015-09-29,0.0005852093588176732,-0.0014204126610496415,0.00473011594793693,-0.0052005139560444835,,,0.0
2015-09-30,0.018658547373266332,0.019022113332127777,0.028876495453701745,0.02302199753369205,0.0024093859845220056,,0.0
2015-10-01,0.002609014477560123,0.0031403171759905035,0.0054911120627170185,0.0045207685468622305,0.01923075421193121,0.014019669112150579,-0.004957845759679613
2015-10-02,0.014937682581020795,0.017043576184386566,0.026699207405766368,0.017511228870480844,-0.005503165269321153,0.0010957030969505066,-0.0014193230447675509
