date,overnight_gap,x_overnight,day_return,x_intraday,rv_fullday,rv_day,rv_night,day_close
2018-09-19,0.005088598665867815,1.535368529613858e-05,0.0034087277927636276,9.684162544932101e-06,2.503784784107068e-05,9.684162544932101e-06,6.024988635628353e-06,10873.0
2018-09-20,0.0033971478293670873,4.9267283352724e-06,-0.005699068646939645,2.2487993951907928e-05,2.7414722287180328e-05,2.2487993951907928e-05,4.378049663415866e-06,10848.0
2018-09-21,0.005240668455552709,5.1786678581358126e-06,0.006307438983191258,2.967783960438198e-05,3.4856507462517794e-05,2.967783960438198e-05,4.4591187810813775e-06,10974.0
2018-09-25,-0.0012765571169142081,9.199218003167858e-06,0.0019142250957067865,1.3547849260343106e-05,2.2747067263510965e-05,1.3547849260343106e-05,8.583540133939776e-06,10981.0
2018-09-26,-0.0016405399231731747,6.368289582887187e-06,0.0008206063829538106,1.2187745111841226e-05,1.8556034694728413e-05,1.2187745111841226e-05,5.770533042883647e-06,10972.0
2018-09-27,-0.0015506000279269382,1.9719847893395146e-05,0.0024615958092510624,1.405457990358948e-05,3.3774427796984623e-05,1.405457990358948e-05,1.2871228309551417e-05,10982.0
2018-09-28,0.002637204274773269,5.720943103884744e-06,-0.005098800084024181,3.486088852698208e-05,4.058183163086682e-05,3.486088852698208e-05,5.381732730023133e-06,10955.0
2018-10-01,0.001185969212583346,1.0940833935517677e-05,0.0034586363775538117,1.2381931604692132e-05,2.3322765540209808e-05,1.2381931604692132e-05,6.4084620452511935e-06,11006.0
2018-10-02,0.0,3.373220859587934e-06,-0.011606253198621432,2.576682732437225e-05,2.9140048183960184e-05,2.576682732437225e-05,3.13391240339097e-06,10879.0
2018-10-03,9.191598885106e-05,1.0926389449153223e-05,-0.002208318895228543,1.9037698050435652e-05,2.9964087499588873e-05,1.9037698050435652e-05,8.624962515414023e-06,10856.0
2018-10-04,-0.003044423219558613,1.7118105238516036e-05,-0.011990662786469534,4.656774311301879e-05,6.368584835153482e-05,4.656774311301879e-05,6.737609408424942e-06,10694.0
2018-10-05,-0.0033720526519492684,3.8971978313725925e-05,-0.01436426134282073,0.00017507782794226387,0.0002140498062559898,0.00017507782794226387,3.0335858719193572e-05,10506.0
2018-10-08,-0.003432497649324325,4.0107580270037276e-05,-0.0008599685208217095,8.123225270540995e-05,0.00012133983297544723,8.123225270540995e-05,3.299655710290812e-05,10461.0
2018-10-09,0.0028636903877246865,3.0292471844769058e-05,-0.0029592881125716348,4.5231153956762054e-05,7.552362580153111e-05,4.5231153956762054e-05,2.5096640327043808e-05,10460.0
2018-10-11,-0.04237673979546517,0.0018394061145311212,-0.03905316285788109,0.00031137582659863906,0.00215078194112976,0.00031137582659863906,1.923140806787144e-05,9642.0
2018-10-12,0.009701799701795496,0.00025331243360201275,0.021541170255932232,0.00013938894850734935,0.00039270138210936213,0.00013938894850734935,0.00017519601661109945,9948.0
2018-10-15,-0.0049377840034879345,0.00012202839469680672,-0.003947573323126252,4.972214095974973e-05,0.00017175053565655646,4.972214095974973e-05,9.501231104503229e-05,9860.0
2018-10-16,0.00253228800803616,5.664112272307281e-05,0.006654592010444906,6.468355692387413e-05,0.00012132467964694694,6.468355692387413e-05,3.96957978614542e-05,9951.0
2018-10-17,0.013078607027413983,3.238938499078739e-05,-0.00886680778078685,3.7950453364316684e-05,7.033983835510408e-05,3.7950453364316684e-05,3.177978359682758e-05,9993.0
2018-10-18,-0.00702955294754783,7.070301568405661e-05,-0.003938006805740803,7.72601545707057e-05,0.0001479631702547623,7.72601545707057e-05,6.495429667653988e-05,9884.0
2018-10-19,-0.013342358136485667,6.621058627572402e-05,0.015464750160636243,9.139470086647746e-05,0.00015760528714220146,9.139470086647746e-05,5.732787920168665e-05,9905.0
2018-10-22,-0.009331642926157757,9.594908452856168e-05,0.012355838779423521,9.989850682515462e-05,0.0001958475913537163,9.989850682515462e-05,6.236317018757902e-05,9935.0
2018-10-23,-0.011133718248455209,8.487886962191606e-05,-0.009921832531513707,5.9780525048123035e-05,0.0001446593946700391,5.9780525048123035e-05,4.377108206233709e-05,9728.0
2018-10-24,0.0025666047660666946,9.25888325191924e-05,-0.0039038471604746195,0.00013921223397178378,0.00023180106649097618,0.00013921223397178378,8.85983955029953e-05,9715.0
2018-10-25,-0.030517573604784264,0.0001479207362053235,0.0066635182307706944,0.00014392118557219932,0.00029184192177752284,0.00014392118557219932,0.00011339493947935274,9486.0
2018-10-26,0.006409941560506164,8.865199914457606e-05,-0.012967342106665248,0.00012596512914373771,0.0002146171282883138,0.00012596512914373771,7.563962910604299e-05,9424.0
2018-10-29,0.010870245815411543,0.0002696926272737713,-0.005684225831244859,9.550909025965623e-05,0.00036520171753342753,9.550909025965623e-05,0.0001619312514624651,9473.0
2018-10-30,-0.000844862232111223,0.0001680638432359029,0.006214143963330118,8.894815923650265e-05,0.00025701200247240557,8.894815923650265e-05,0.00013249351700294915,9524.0
2018-10-31,0.00742720083504687,9.22653731753883e-05,0.013354926994213763,4.767316010219367e-05,0.00013993853327758197,4.767316010219367e-05,8.099396511994802e-05,9724.0
2018-11-01,0.002670228555878892,3.0004916649657288e-05,0.0037876894339265526,4.727477257872196e-05,7.727968922837925e-05,4.727477257872196e-05,2.923591165478835e-05,9787.0
2018-11-02,0.008242224223427809,5.160241511612805e-05,0.0006078411695608068,5.829684970853314e-05,0.0001098992648246612,5.829684970853314e-05,4.0263449093619643e-05,9874.0
2018-11-05,-0.007216578557082036,9.477057167507675e-05,0.001427115430795222,6.017948654472052e-05,0.00015495005821979725,6.017948654472052e-05,8.460374385145899e-05,9817.0
2018-11-06,0.003254350477180876,2.5886603231974462e-05,-0.007644128339602265,4.803650226906874e-05,7.392310550104321e-05,4.803650226906874e-05,2.5462659383841746e-05,9774.0
2018-11-07,0.0011248020000765645,2.9257455675071407e-05,0.006417788034112902,5.762062067869211e-05,8.687807635376351e-05,5.762062067869211e-05,2.404255850194653e-05,9848.0
2018-11-08,0.01331470144122013,2.2470514166402895e-05,-0.005627024493818017,3.526105449362491e-05,5.7731568660027805e-05,3.526105449362491e-05,2.1804205824157695e-05,9924.0
2018-11-09,-0.002724384915000506,3.355970742325767e-05,-0.010972374635260818,4.680240917477192e-05,8.03621165980296e-05,4.680240917477192e-05,3.293859160343881e-05,9789.0
2018-11-12,-0.00399202126953745,3.309417109377782e-05,0.006338841386486959,5.780586350229652e-05,9.090003459607434e-05,5.780586350229652e-05,2.817499306843841e-05,9812.0
2018-11-13,-0.021843027922452348,7.994190996530558e-05,0.013245226750020723,9.769227704207313e-05,0.0001776341870073787,9.769227704207313e-05,5.0386074458134416e-05,9728.0
2018-11-14,0.004103411584592259,7.436034539212861e-05,0.00010236986240203961,3.3377519222782e-05,0.00010773786461491061,3.3377519222782e-05,7.128389489858777e-05,9769.0
2018-11-15,0.002147349871613414,7.353261013046338e-05,0.0037722428378708815,6.723783598275815e-05,0.00014077044611322153,6.723783598275815e-05,6.974827637782144e-05,9827.0
2018-11-16,0.005075122545700503,8.166992448850053e-05,-0.009562636450698507,4.901347979072883e-05,0.00013068340427922935,4.901347979072883e-05,6.920329433089487e-05,9783.0
2018-11-19,0.0019402610120639225,4.4404058698447657e-05,0.0017328376997974282,2.5830371327427487e-05,7.023443002587514e-05,2.5830371327427487e-05,4.369668212469544e-05,9819.0
2018-11-20,-0.0065393101120786706,3.538543887893836e-05,-0.002360549153798325,4.693230236525875e-05,8.231774124419712e-05,4.693230236525875e-05,3.402558574284287e-05,9732.0
2018-11-21,-0.007322262385903682,6.138391189181689e-05,0.00845191590783158,5.4214600792452476e-05,0.00011559851268426937,5.4214600792452476e-05,6.060264521824479e-05,9743.0
2018-11-22,0.002357887196264314,1.6409045260659012e-05,-0.005338821715915441,1.9610298877611333e-05,3.6019344138270346e-05,1.9610298877611333e-05,1.554844499983742e-05,9714.0
2018-11-23,0.00010293890585031346,1.0859385885314503e-05,-0.0098268181517883,7.020752256227481e-05,8.106690844758932e-05,7.020752256227481e-05,1.0467514648567838e-05,9620.0
2018-11-26,0.004977198163621457,2.611216368735789e-05,0.010290273967166934,0.00017749787709596613,0.00020361004078332402,0.00017749787709596613,1.2194979267771785e-05,9768.0
2018-11-27,-0.004206212921100244,8.100767399376047e-05,0.0014382579015152217,4.1839782071963516e-05,0.000122847456065724,4.1839782071963516e-05,1.5577057876614583e-05,9741.0
2018-11-28,0.0039957022579074275,3.969823157987167e-05,0.009160369398664195,5.1920365510802334e-05,9.161859709067401e-05,5.1920365510802334e-05,3.549791212307965e-05,9870.0
2018-11-29,0.011483958181681731,3.6905735901609656e-05,-0.010774989701081625,3.3397351652907056e-05,7.030308755451672e-05,3.3397351652907056e-05,3.486247029641835e-05,9877.0
2018-11-30,0.002325935214553879,2.622081516434435e-05,-0.004758779800206712,4.772930789188742e-05,7.395012305623177e-05,4.772930789188742e-05,2.546411730502675e-05,9853.0
2018-12-03,0.016008396229190303,0.00020813783817488286,0.01092689922235837,3.8459041366171074e-05,0.00024659687954105394,3.8459041366171074e-05,2.1041728772326863e-05,10122.0
2018-12-04,-0.004158010148663677,3.625616423386029e-05,-0.003776965030708789,2.3313509137957084e-05,5.956967337181737e-05,2.3313509137957084e-05,2.283189418043426e-05,10042.0
2018-12-05,-0.014241540471969545,3.8251090343526236e-05,-0.0022246950221111624,5.1094770870704234e-05,8.934586121423047e-05,5.1094770870704234e-05,3.774087209134216e-05,9878.0
2018-12-06,-0.00660202489407659,8.188011737428103e-05,-0.01426616282356504,6.183869314129817e-05,0.0001437188105155792,6.183869314129817e-05,6.021025470080185e-06,9674.0
2018-12-07,0.006285764423371521,0.00010060188031712319,0.001129305597151487,4.1815638321016045e-05,0.00014241751863813923,4.1815638321016045e-05,9.88925222974579e-05,9746.0
2018-12-10,-0.018746341529098248,0.00015917088674401793,0.006357167988701402,5.0203570720940986e-05,0.00020937445746495892,5.0203570720940986e-05,6.950065423694298e-05,9626.0
2018-12-11,0.002904566357383614,9.672872603713075e-05,0.0034124432059467213,4.123275250372864e-05,0.0001379614785408594,4.123275250372864e-05,8.436879743174882e-05,9687.0
2018-12-12,0.007405155715076247,8.229802743535719e-05,0.006027499476536721,4.0685715587738134e-05,0.00012298374302309532,4.0685715587738134e-05,5.6949700725285013e-05,9818.0
2018-12-13,0.0013232227489265805,3.3231297626461305e-05,0.002539748406376714,2.1933059415824753e-05,5.516435704228606e-05,2.1933059415824753e-05,3.0865334198882235e-05,9856.0
2018-12-14,-0.005187947142854366,5.341138517823281e-05,-0.00767856345039586,4.3205168304044154e-05,9.661655348227696e-05,4.3205168304044154e-05,3.4636990759009974e-05,9730.0
2018-12-17,0.0023610337919642843,7.88736247819538e-05,0.0037865265525410165,4.88642486067168e-05,0.0001277378733886706,4.88642486067168e-05,2.9656546732418292e-05,9790.0
2018-12-18,-0.007381620558707802,4.30081342099442e-05,0.0,3.194270002811408e-05,7.495083423805828e-05,3.194270002811408e-05,3.7393379854681414e-05,9718.0
2018-12-19,0.0041076254099341415,2.7447171799939085e-05,0.0010242754147581923,1.3609254862704793e-05,4.1056426662643876e-05,1.3609254862704793e-05,2.5318079115013427e-05,9768.0
2018-12-20,-0.01339811859026254,0.00014796374685946225,0.0003112194641022312,4.2973084876829486e-05,0.00019093683173629174,4.2973084876829486e-05,0.0001385405586126015,9641.0
2018-12-21,-0.0017648590098655534,7.13049361147184e-05,0.0037336695520488092,5.20072946332011e-05,0.0001233122307479195,5.20072946332011e-05,6.860720163502617e-05,9660.0
2018-12-22,-0.008316056241657505,4.8375634010045754e-05,0.0005217845148386374,3.7556347282105045e-06,5.213126873825626e-05,3.7556347282105045e-06,4.506064245251212e-05,9585.0
2018-12-24,0.0018761731582279501,3.5200257196550406e-06,0.001768715021779338,1.2950440032221752e-05,1.6470465751876794e-05,1.2950440032221752e-05,,9620.0
2018-12-25,-0.01465994841068463,5.3736828177722203e-05,-0.0003165057788726057,4.03981940669707e-05,9.41350222446929e-05,4.03981940669707e-05,5.229478524247954e-05,9477.0
2018-12-26,0.004842114723851162,2.5581719657920636e-05,-0.006743255980875449,3.364971133775395e-05,5.9231430995674584e-05,3.364971133775395e-05,3.956563128665397e-06,9459.0
2018-12-27,0.013649938940510626,4.416764077350021e-05,0.004578095603942424,3.209004395145759e-05,7.62576847249578e-05,3.209004395145759e-05,3.134363399436862e-05,9633.0
2018-12-28,-0.0003114779654524376,4.2877191832107284e-05,0.004248490924791989,1.903903757525546e-05,6.191622940736274e-05,1.903903757525546e-05,4.139928786991971e-05,9671.0
2019-01-02,0.009160683690175064,9.857815420138077e-05,-0.02321829010200722,8.246583442703943e-05,0.0001810439886284202,8.246583442703943e-05,1.711060712728113e-05,9536.0
2019-01-03,-0.005046268067624272,0.00012066457956602669,-0.00507186209796034,7.617226600319813e-05,0.0001968368455692248,7.617226600319813e-05,4.409868783400403e-05,9440.0
2019-01-04,-0.0077631059304158565,7.561845975492333e-05,0.0,8.078033540573633e-05,0.00015639879516065968,8.078033540573633e-05,7.466479426416049e-05,9367.0
2019-01-07,0.018405427542715343,6.068238595989936e-05,0.0023031835976966572,5.837951933088732e-05,0.00011906190529078667,5.837951933088732e-05,3.378259042352048e-05,9563.0
2019-01-08,0.003861613106385038,2.9609331592913908e-05,-0.004070774370481472,3.539966402832464e-05,6.500899562123855e-05,3.539966402832464e-05,2.923847818316652e-05,9561.0
2019-01-09,0.004903760674373457,2.942947556145587e-05,0.01035420308667258,3.4701954068696576e-05,6.413142963015244e-05,3.4701954068696576e-05,2.932101087774462e-05,9708.0
2019-01-10,0.0002059944388785666,3.84191428810888e-05,-0.0016491448800493508,2.192504585175553e-05,6.034418873284433e-05,2.192504585175553e-05,2.717047180630485e-05,9694.0
2019-01-11,0.0067852630018168155,2.7049115417757465e-05,-0.001025115415245297,3.355047565844723e-05,6.05995910762047e-05,3.355047565844723e-05,2.464815028650945e-05,9750.0
2019-01-14,-0.0012315272492466737,2.49736201692842e-05,-0.004838138008096198,2.112551193383297e-05,4.609913210311717e-05,2.112551193383297e-05,1.215294813622245e-05,9691.0
2019-01-15,0.005351458690791115,3.8440979506388154e-05,0.0051187662954533236,3.257652851767553e-05,7.101750802406368e-05,3.257652851767553e-05,1.0374461064541895e-05,9793.0
2019-01-16,-0.0012261164303015804,2.0009045321027832e-05,0.0003066700765153549,2.412460630269065e-05,4.4133651623718484e-05,2.412460630269065e-05,1.646353950759545e-05,9784.0
2019-01-17,-0.0007157098613370283,1.3907268786037175e-05,0.00020454080660387952,3.988249460379324e-05,5.378976338983042e-05,3.988249460379324e-05,8.465824437115105e-06,9779.0
2019-01-18,0.004692928425186964,5.733059741788377e-05,-0.0005090353889503616,3.549537113554383e-05,9.28259685534276e-05,3.549537113554383e-05,3.483972838463697e-05,9820.0
2019-01-21,0.00659733425620579,1.8181914823462034e-05,-0.001923953811033709,3.3548387178864536e-05,5.173030200232657e-05,3.3548387178864536e-05,1.486174831300776e-05,9866.0
2019-01-22,-0.002537170894698091,1.6790134574704313e-05,0.0006095083488166492,1.5049254947967347e-05,3.1839389522671664e-05,1.5049254947967347e-05,7.432778829084049e-06,9847.0
2019-01-23,-0.0017279061065898322,2.1108000702794317e-05,-0.001221498523214451,1.421757820490809e-05,3.5325578907702406e-05,1.421757820490809e-05,1.5455667603739506e-05,9818.0
2019-01-24,0.0015266401621585016,1.7660356569594716e-05,0.003046306173837219,2.085960059564614e-05,3.8519957165240854e-05,2.085960059564614e-05,1.7277878457734378e-05,9863.0
2019-01-25,0.006568665930449527,1.734745071355024e-05,0.004020914142791259,1.9503673270932254e-05,3.6851123984482495e-05,1.9503673270932254e-05,1.587444207464257e-05,9968.0
2019-01-28,0.003205130948948331,1.4400064093342361e-05,-0.0015011261262670914,9.654600860257873e-06,2.4054664953600236e-05,9.654600860257873e-06,1.0317497929998675e-05,9985.0
2019-01-29,-0.0053220992218583766,2.0679783376053472e-05,-0.0009065727138157151,2.131770576235965e-05,4.199748913841312e-05,2.131770576235965e-05,1.3868001784671178e-05,9923.0
2019-01-30,0.0002015316411496818,1.6720838166146758e-05,0.00010075059199499008,1.3544795489852636e-05,3.026563365599939e-05,1.3544795489852636e-05,1.4077191042810253e-05,9926.0
2019-02-11,0.008427016161880142,3.24074401351232e-05,-0.0010995053334168876,4.946849135611576e-05,8.187593149123896e-05,4.946849135611576e-05,3.211720788487085e-05,9999.0
2019-02-12,0.004988039073109393,1.6753801310934856e-05,0.0034768822588518433,1.4780451990511766e-05,3.1534253301446624e-05,1.4780451990511766e-05,8.60364280628842e-06,10084.0
2019-02-13,0.004057603666929458,8.899337441175148e-06,-0.0040576036669294395,2.475577004263461e-05,3.365510748380976e-05,2.475577004263461e-05,8.565841464557582e-06,10084.0
2019-02-14,-0.003974568030334806,1.3756467453517208e-05,0.0035778213478839024,2.9443567679806177e-05,4.320003513332338e-05,2.9443567679806177e-05,9.55590151706281e-06,10080.0
2019-02-15,-0.003976148379639406,3.2679135682548134e-05,0.00019918334893070653,2.426534697038066e-05,5.694448265292879e-05,2.426534697038066e-05,1.5274176943788848e-05,10042.0
2019-02-18,0.006847642496748265,1.1901563370813277e-05,0.0023708397947013854,1.699891180135279e-05,2.8900475172166067e-05,1.699891180135279e-05,1.0912513318915892e-05,10135.0
2019-02-19,-0.001184717287348758,6.64944501225324e-06,0.0018751547562127096,1.2094398808485974e-05,1.8743843820739214e-05,1.2094398808485974e-05,4.52567585703118e-06,10142.0
2019-02-20,0.004034445816701066,9.104283726320824e-06,0.007143236988785742,1.362452007879158e-05,2.2728803805112406e-05,1.362452007879158e-05,8.600139401968456e-06,10256.0
2019-02-21,-9.75086539703452e-05,2.0159439636428304e-05,0.006705890332023605,1.9578237160069992e-05,3.9737676796498296e-05,1.9578237160069992e-05,1.635379234612393e-05,10324.0
2019-02-22,-0.0050495349087620964,1.6265846093752875e-05,0.003692551081263288,1.3643090248107445e-05,2.990893634186032e-05,1.3643090248107445e-05,1.27566324349101e-05,10310.0
2019-02-25,0.0038722216825094846,1.1936646422196376e-05,0.001737619898540878,2.607509130182453e-05,3.801173772402091e-05,2.607509130182453e-05,9.494719647637173e-06,10368.0
2019-02-26,0.0012530726011895784,1.017149437418716e-05,-0.002507717363560833,2.1002079298072127e-05,3.117357367225929e-05,2.1002079298072127e-05,8.685037477678881e-06,10355.0
2019-02-27,0.0019295712692146056,1.1186956693854892e-05,-0.0012537977241653992,1.5400915372016096e-05,2.6587872065870988e-05,1.5400915372016096e-05,9.00968254206408e-06,10362.0
2019-03-04,0.0026985367185394537,6.69124335330958e-05,-0.007632518575329485,3.35005869109347e-05,0.0001004130204440305,3.35005869109347e-05,1.8399266582320303e-05,10311.0
2019-03-05,-0.004958446793183015,1.878929167263231e-05,0.001363592302452543,1.7604938516201206e-05,3.639423018883352e-05,1.7604938516201206e-05,1.803491501181084e-05,10274.0
2019-03-06,0.0008756142019774715,1.5994301201472793e-05,0.003785493479481886,1.3023335959136994e-05,2.9017637160609786e-05,1.3023335959136994e-05,1.2810331963208334e-05,10322.0
2019-03-07,-0.0006783932033202736,1.304258638420048e-05,-0.005151394003442068,1.1104080917556314e-05,2.4146667301756795e-05,1.1104080917556314e-05,1.1942944610666802e-05,10262.0
2019-03-08,-0.00312317255623793,1.4696557726519022e-05,-0.0029368596733097135,2.6062614258187414e-05,4.075917198470644e-05,2.6062614258187414e-05,1.4525095835560164e-05,10200.0
2019-03-11,-0.002945510229756803,2.133388941747666e-05,0.005784613414401836,9.984288484370433e-06,3.131817790184709e-05,9.984288484370433e-06,1.5268695897893665e-05,10229.0
2019-03-12,0.007014154426686105,1.5176600507798869e-05,0.004552286422226458,9.383687252406403e-06,2.4560287760205274e-05,9.383687252406403e-06,1.1682213987724625e-05,10348.0
2019-03-13,-0.0022251254766862227,1.5246530483488149e-05,0.0038666070406463654,1.5113132618668592e-05,3.035966310215674e-05,1.5113132618668592e-05,1.478720387390535e-05,10365.0
2019-03-14,0.0024090592233930405,1.2174809551525736e-05,-0.005017378337288414,1.4102567400200537e-05,2.6277376951726275e-05,1.4102567400200537e-05,1.134715776092661e-05,10338.0
2019-03-15,0.0016430680736998588,9.962850901721801e-06,0.0056815598931597615,1.1598864177438562e-05,2.1561715079160364e-05,1.1598864177438562e-05,9.019982359614274e-06,10414.0
2019-03-18,0.0022061300972074085,7.4044912680912704e-06,0.00382519353291315,1.4125616241842607e-05,2.1530107509933877e-05,1.4125616241842607e-05,7.3126247751169836e-06,10477.0
2019-03-19,0.0005725190996076707,9.424140227209327e-06,0.0017155932534208178,1.1612508101780334e-05,2.1036648328989663e-05,1.1612508101780334e-05,6.978042204149195e-06,10501.0
2019-03-20,-0.0007621225480823668,1.8321583762027276e-05,0.004943445754964068,1.1214200815312636e-05,2.9535784577339912e-05,1.1214200815312636e-05,1.5238884200083355e-05,10545.0
2019-03-21,-0.0006640421436438809,4.116451374574957e-05,0.004922387826221075,9.77564355617069e-06,5.094015730192026e-05,9.77564355617069e-06,2.360143886040743e-05,10590.0
2019-03-22,0.005180138732127701,1.6236425107090224e-05,-0.003010633565757401,2.1613098192182614e-05,3.7849523299272834e-05,2.1613098192182614e-05,1.1876427707235375e-05,10613.0
2019-03-25,-0.012801843793657426,4.107379742377653e-05,-0.003824827764806529,2.02370263138791e-05,6.131082373765564e-05,2.02370263138791e-05,2.4848647714047114e-05,10438.0
2019-03-26,0.0042065071587529595,2.773277418858822e-05,0.0038088029286408843,1.2246964089906428e-05,3.9979738278494645e-05,1.2246964089906428e-05,1.9821422520132457e-05,10522.0
2019-03-27,-0.0015217807768456465,2.3555358056387966e-05,0.001331684777794019,1.4296967104526919e-05,3.7852325160914886e-05,1.4296967104526919e-05,1.4161587583817358e-05,10520.0
2019-03-28,-0.006676228898743821,4.272275903174281e-05,0.0041063897649538505,1.501762058810587e-05,5.774037961984868e-05,1.501762058810587e-05,1.785828728833483e-05,10493.0
2019-03-29,0.005512273984181061,1.3209614105934672e-05,0.00444466191061521,2.4204478373755194e-05,3.7414092479689865e-05,2.4204478373755194e-05,1.0461778891965899e-05,10598.0
2019-04-01,0.007613892118837891,3.558822467640312e-05,-0.0038466998692823617,2.627859214040129e-05,6.18668168168044e-05,2.627859214040129e-05,1.5213633773977265e-05,10638.0
2019-04-02,0.004689120474164157,8.271577921918555e-06,-0.0011233852520121954,1.62354777831259e-05,2.4507055705044457e-05,1.62354777831259e-05,8.042014507445328e-06,10676.0
2019-04-03,0.0011233852520121158,1.5418086547034066e-05,0.0004677049802296916,1.307134187556877e-05,2.848942842260284e-05,1.307134187556877e-05,9.170271167313984e-06,10693.0
2019-04-08,0.008010475024971885,2.6987655340405607e-05,-0.0008353056311941992,1.4441565634081785e-05,4.142922097448739e-05,1.4441565634081785e-05,7.823818504542758e-06,10770.0
2019-04-09,0.0028742312680399115,6.506315178945807e-06,0.003880988053707752,7.919204470728336e-06,1.4425519649674143e-05,7.919204470728336e-06,4.9574853739252824e-06,10843.0
2019-04-10,-0.0021234370717094168,1.285491767323439e-05,0.0038741861943180525,7.034539438794631e-06,1.988945711202902e-05,7.034539438794631e-06,1.2026423977758978e-05,10862.0
2019-04-11,0.0005522319514477358,7.650266360863285e-06,-0.005721156142227288,2.177504172878848e-05,2.9425308089651762e-05,2.177504172878848e-05,7.100336335711438e-06,10806.0
2019-04-12,0.0011098780273611913,1.322057016054675e-05,-0.0014801112785358009,1.4394335508966285e-05,2.7614905669513035e-05,1.4394335508966285e-05,1.2450805058453483e-05,10802.0
2019-04-15,0.005815311537693477,8.799293071691552e-06,0.0010119130618314166,9.80169871420383e-06,1.8600991785895382e-05,9.80169871420383e-06,8.510307208086391e-06,10876.0
2019-04-16,-0.0005518256371062372,6.92914537216861e-06,0.005596088178580346,1.3601964502938634e-05,2.0531109875107243e-05,1.3601964502938634e-05,5.540917081741477e-06,10931.0
2019-04-17,0.002101897049831213,5.382833029915818e-06,0.004554156700798575,8.865099024084389e-06,1.4247932054000208e-05,8.865099024084389e-06,5.299436410893896e-06,11004.0
2019-04-18,0.0016344323987154716,1.140838294089501e-05,-0.007558890323389802,2.464936092824483e-05,3.605774386913984e-05,2.464936092824483e-05,1.0004509991366227e-05,10939.0
2019-04-19,0.0073774185871146505,1.2435609659019939e-05,-0.004365230649411586,1.4836574967837103e-05,2.7272184626857042e-05,1.4836574967837103e-05,1.1033980941811352e-05,10972.0
2019-04-22,0.0032757081156309883,6.553976013580295e-06,-0.0027290110632904267,1.1770188870677576e-05,1.832416488425787e-05,1.1770188870677576e-05,3.866450498754273e-06,10978.0
2019-04-23,0.0009104981053300553,8.659451448122566e-06,0.0032709460382752756,2.2790252149580407e-05,3.144970359770297e-05,2.2790252149580407e-05,7.954988504593264e-06,11024.0
2019-04-24,0.0023557136924589835,6.9572311404402724e-06,-0.003717307875495688,1.587729826780484e-05,2.2834529408245112e-05,1.587729826780484e-05,6.547955255815249e-06,11009.0
2019-04-25,-0.0017273516727361175,1.3910467157269864e-05,0.0037237225717146666,9.703179850354734e-06,2.36136470076246e-05,9.703179850354734e-06,1.377012362035958e-05,11031.0
2019-04-26,-0.006274744363320021,2.0970970248021907e-05,-0.002649008171576953,1.94578873402788e-05,4.042885758830071e-05,1.94578873402788e-05,1.1394858752790218e-05,10933.0
2019-04-29,0.0023752980289074833,1.4422250695814616e-05,-0.0024667684154335108,1.9754532757051644e-05,3.417678345286626e-05,1.9754532757051644e-05,1.2331708423518602e-05,10932.0
2019-04-30,-0.001831166964715318,6.4695549184677155e-06,0.0036589868850414767,1.2909987624969726e-05,1.937954254343744e-05,1.2909987624969726e-05,4.415848035414857e-06,10952.0
2019-05-02,-0.00045664186372749527,9.904814085153561e-06,0.002827824005277284,2.2839202707364196e-05,3.274401679251776e-05,2.2839202707364196e-05,7.2055762149660356e-06,10978.0
2019-05-03,0.0012744653522960097,1.4629531009213709e-05,0.009056392273538164,2.121348462842177e-05,3.5843015637635476e-05,2.121348462842177e-05,1.2101335271004212e-05,11092.0
2019-05-06,-0.010148691672147023,0.00019609580712770142,-0.011265402831669543,4.524361137406175e-05,0.00024133941850176317,4.524361137406175e-05,7.068968876422539e-06,10857.0
2019-05-07,0.003952755985383003,2.349906404552397e-05,0.006401485052040889,1.4957090212561399e-05,3.845615425808537e-05,1.4957090212561399e-05,1.540138967010819e-05,10970.0
2019-05-08,-0.011091364446825276,3.758769911318333e-05,0.004047471259994821,2.3250643238829882e-05,6.083834235201321e-05,2.3250643238829882e-05,2.94700440529455e-05,10893.0
2019-05-09,-0.0035867054590953767,3.380077545921317e-05,-0.01000008333458331,4.59698211797724e-05,7.977059663898556e-05,4.59698211797724e-05,2.715465375237248e-05,10746.0
2019-05-10,0.00037216226704201355,9.890828545641588e-05,-0.0004652244791980109,0.00012393007852498183,0.0002228383639813977,0.00012393007852498183,7.009077929116849e-05,10745.0
2019-05-13,-0.005506056558894194,0.00013915138037043205,-0.01034719042624909,5.182431623237469e-05,0.00019097569660280674,5.182431623237469e-05,6.841215580936634e-05,10576.0
2019-05-14,-0.014380515424465298,9.193939126077474e-05,0.010211473949197733,0.00011281138637636756,0.0002047507776371423,0.00011281138637636756,8.905226504708487e-05,10532.0
2019-05-15,0.0006644203177367311,3.203792555207137e-05,0.0037882420528379027,2.2752593736395425e-05,5.4790519288466796e-05,2.2752593736395425e-05,2.969820694169605e-05,10579.0
2019-05-16,-0.003978031387246964,4.108885788659859e-05,-0.0046611261559918234,4.4083731695713694e-05,8.517258958231228e-05,4.4083731695713694e-05,2.5183728966407636e-05,10488.0
2019-05-17,0.007030907823342649,2.8046896895051133e-05,-0.014399714792125535,4.395387732433382e-05,7.200077421938495e-05,4.395387732433382e-05,2.5621853642671752e-05,10411.0
