Date,Close,High,Low,Open,Volume
2018-01-02,236.5620880126953,236.5973021560593,235.35626549256048,235.74354048800075,86655700
2018-01-03,238.0584259033203,238.20806589594875,236.72936705656858,236.72936705656858,90070400
2018-01-04,239.06182861328125,239.54593593694952,238.12007158752897,238.70098425961316,80636400
2018-01-05,240.65493774414062,240.7781469850254,239.36109298194796,239.85398366654252,83524000
2018-01-08,241.0950469970703,241.25347040718765,240.26768893019437,240.55813184874282,57319200
2018-01-09,241.6407470703125,242.26565732120056,241.23585142785015,241.517510954642,57254000
2018-01-10,241.2710418701172,241.53510772322946,240.21485903925273,240.88376677397508,69574300
2018-01-11,243.03140258789062,243.03140258789062,241.65834594076944,241.82557960963317,62361500
2018-01-12,244.61569213867188,244.78289892979492,242.99616342156756,243.29544343228133,90816100
2018-01-16,243.77951049804688,246.5256233589057,243.084172029904,245.87430929487635,106555100
2018-01-17,246.1031494140625,246.49042451957706,243.77952564150394,244.71249925191754,113258800
2018-01-18,245.68948364257812,246.4111991532553,245.19656610428356,245.98873677832768,100728000
2018-01-19,246.80731201171875,246.80731201171878,245.68951103937377,246.27039686967373,140920100
2018-01-22,248.81414794921875,248.81414794921875,246.54330445153633,246.5961391273181,91322400
2018-01-23,249.34219360351562,249.63263651822,248.532429194971,248.85808626496785,97084700
2018-01-24,249.24537658691406,250.5832459642879,248.06595748775115,249.9847127299476,134816100
2018-01-25,249.35096740722656,250.20472933165445,248.5588235370582,250.1079239839861,84587300
2018-01-26,252.23793029785156,252.28195470890776,249.93189995130047,250.1871555817258,107743100
2018-01-29,250.5655059814453,252.10579559346212,250.40708263930532,251.6657128471716,90118300
2018-01-30,247.99545288085938,250.61832901767707,247.52015596498822,248.73478871636965,131796400
2018-01-31,248.11875915527344,249.35098602984448,247.04495569446198,248.84931188627255,108364800
2018-02-01,247.83712768554688,249.1397830207494,247.04498366652595,247.38826129573783,90102500
2018-02-02,242.44166564941406,246.64885684381446,242.4064514986019,246.51681049340058,173174800
2018-02-05,232.3021240234375,242.79371086272545,231.75642559353702,240.68131857966466,294681800
2018-02-06,236.87905883789062,237.38075985985745,227.6989347198052,228.79033186749533,355026800
2018-02-07,235.59402465820312,239.7219781294161,235.51478608778726,236.32455055637257,167376100
2018-02-08,226.75717163085938,236.03412882262248,226.7219574697927,235.89329903889058,246449500
2018-02-09,230.1634063720703,232.0205437178095,222.6115805666625,229.54727943489118,283565300
2018-02-12,233.5431671142578,235.01305567391455,230.3041637362492,232.2141082919744,143736000
2018-02-13,234.12408447265625,234.66978292825414,231.75643650715458,232.33734911294388,81223600
2018-02-14,237.2838897705078,237.64476096412412,232.62780526622583,232.63661551940828,120735700
2018-02-15,240.31178283691406,240.320593094519,236.5622661308486,239.02674767204158,111200300
2018-02-16,240.3821258544922,242.32731207420653,239.64278963010545,239.68681404688184,160420100
2018-02-20,238.87693786621094,240.87493096391276,238.08479420031068,239.43144649049782,86369700
2018-02-21,237.6887664794922,241.7991526348577,237.59196113335105,239.31707860169553,98883700
2018-02-22,237.99679565429688,240.32922934550533,237.32788799940926,238.61292237749535,110511300
2018-02-23,241.79031372070312,241.79031372070312,238.74494789704653,239.22024489952148,92766400
2018-02-26,244.59799194335938,244.69482411775562,242.2743689446087,242.86406479944787,86491400
2018-02-27,241.5438690185547,245.49583131620943,241.48225097241271,244.7828723804004,99099200
2018-02-28,239.09710693359375,243.09306840215268,238.78026004225953,242.64417511222575,121907800
2018-03-01,235.62037658691406,240.43488420283526,234.12408410220073,238.88578392318158,176855100
2018-03-02,236.83499145507812,237.39831043589393,233.0855035735666,233.94804882971562,139083200
2018-03-05,239.5723419189453,240.18846875059273,235.541167333542,235.64680979709024,97307400
2018-03-06,240.17967224121094,240.6285654402573,238.68337948474397,240.5493268729292,79213200
2018-03-07,240.0915985107422,240.44365941854787,237.82078282394883,238.01442035232077,87063500
2018-03-08,241.2534637451172,241.37667299607364,239.7747915704599,240.7693564135305,66901200
2018-03-09,245.45181274414062,245.45181274414062,242.3448287927158,242.66170242288203,113625300
2018-03-12,245.14378356933594,246.36722699736953,244.75650844539223,245.7423167630409,71924800
2018-03-13,243.55955505371094,246.8073699887044,242.95223831883985,246.30566888415234,91968900
2018-03-14,242.30963134765625,244.70368337191348,241.75514946256,244.5188560768814,105895100
2018-03-15,242.04554748535156,243.4626012521237,241.54384663131088,242.8200975349884,83433000
2018-03-16,242.30812072753906,243.35971533877714,242.25510141672984,242.57321728158507,100343700
2018-03-19,239.02951049804688,242.48474468467887,237.3770130540277,241.55688015274268,109208400
2018-03-20,239.43612670898438,240.07238541259784,238.75566726721883,239.42728116773122,59757300
2018-03-21,238.97650146484375,241.48618015205858,238.7644242982943,239.39183722807212,78709600
2018-03-22,233.00282287597656,237.5979999945079,232.72885384939002,236.74966416722836,148785900
2018-03-23,228.0364532470703,233.77162621271538,227.8420401470805,233.4446648554846,183534800
2018-03-26,234.2753143310547,234.5581019309641,229.23829167720385,231.64193234021414,141956100
2018-03-27,230.28988647460938,235.74224499591256,228.73458164104392,235.21205195547876,129941400
2018-03-28,229.60939025878906,232.09258645062064,228.50477665506375,230.42239773709733,146452300
2018-03-29,232.5432586669922,234.40786051928043,229.61824389857856,230.7493671899762,111601600
2018-04-02,227.52391052246094,232.52560454766385,225.04957315969895,232.0130486932908,186286300
2018-04-03,230.44009399414062,230.91729468859214,226.96719481188146,228.76108647586676,119956900
2018-04-04,232.9056396484375,233.6125817882093,226.7551567344579,226.8877050146509,123715300
2018-04-05,234.7436981201172,235.62738914999005,233.5772194883386,234.6641421954918,82652600
2018-04-06,229.5121612548828,234.2752403446285,227.99221209552195,232.78182779698162,179521200
2018-04-09,230.64329528808594,234.0366646722441,229.7065852117971,230.97025656421096,105442900
2018-04-10,234.3106231689453,235.09712096907836,232.39302912916128,233.5329709070938,103529000
2018-04-11,233.0823516845703,234.7436951143563,232.75539032260153,232.82607373811788,91140200
2018-04-12,234.99993896484375,235.94549479836687,234.23113211691503,234.4078811025094,68890500
2018-04-13,234.3106231689453,236.42265724229674,233.3032296247137,236.3077731170544,85079200
2018-04-16,236.23707580566406,237.00590953983792,235.1236436129237,235.94546967540268,63405300
2018-04-17,238.7644805908203,239.36538401645197,237.49196335530033,238.00449228466618,64682000
2018-04-18,238.94122314453125,239.74535822498413,238.48168656357623,239.20631965807513,57303900
2018-04-19,237.6156768798828,238.4905223067502,236.58174658331473,238.28726367597648,77655900
2018-04-20,235.60081481933594,237.765868283229,234.71712393090704,237.54494556112178,99953100
2018-04-23,235.56552124023438,236.73199985683402,234.487417119094,236.175270200361,65558000
2018-04-24,232.39306640625,236.81152135905498,230.89078093505276,236.59059861141472,112885500
2018-04-25,232.96746826171875,233.4093137723716,230.5108083012133,232.33120964765425,103840900
2018-04-26,235.33570861816406,236.16638017642003,233.55066280579726,233.99250823175876,67731900
2018-04-27,235.55665588378906,236.2459337414099,234.61994564056346,235.94548205661184,57053600
2018-04-30,233.7451171875,236.73199710984161,233.67440680470918,236.1752674598288,82182300
2018-05-01,234.16041564941406,234.2664542385587,231.62420020788073,233.17950476361585,74203400
2018-05-02,232.5874786376953,234.7790150265446,232.19865244584616,233.96603442039367,86368900
2018-05-03,232.07493591308594,232.72885865092718,228.92015243741184,231.75682008433407,136311500
2018-05-04,235.0794219970703,235.75988118738852,230.77585202279235,231.10281331097474,91222100
2018-05-07,235.87484741210938,236.84688607701938,235.15903278879605,235.84833775703208,55304900
2018-05-08,235.87484741210938,236.23713704212827,234.31069685820916,235.50368527291405,67499200
