date,actual_rv,position,HAR_RV_forecast,HAR_RV_resid_var,HAR_MedRV_input_forecast,HAR_MedRV_input_resid_var,HAR_RK_input_forecast,HAR_RK_input_resid_var,HAR_TSRV_input_forecast,HAR_TSRV_input_resid_var
2026-05-14,1.6924481859604795e-05,60,1.8447135631127428e-05,0.3382744431193284,1.7525234278573333e-05,0.3125459769512318,1.5070195065191863e-05,0.3371588503754492,1.4515722441071497e-05,0.33154912743954884
2026-05-15,4.108876939867891e-05,61,1.7012620984597778e-05,0.3324447256242657,1.6902277875739513e-05,0.3072910940887894,1.5128545495412504e-05,0.33246803271050707,1.4905174524425113e-05,0.3272821221711326
2026-05-18,7.762443962275751e-05,62,2.4650046521733856e-05,0.34355875990454454,2.270503538842981e-05,0.31882205454292206,2.011271520987138e-05,0.3473453661584056,1.9113712408273258e-05,0.3427498308905669
2026-05-19,5.0632542284673274e-05,63,4.1906940535916255e-05,0.36324554090873845,3.490590877542413e-05,0.34236005609079645,3.024368449226617e-05,0.3758792461525469,2.8491382019467515e-05,0.3740104435757616
2026-05-20,3.652493088016241e-05,64,4.493872727112401e-05,0.35913214778536395,3.857010143614044e-05,0.3409494410244866,3.3643601126863953e-05,0.37669968256112085,3.13022611587712e-05,0.3761396035756943
2026-05-21,2.866248349928421e-05,65,4.485191665946681e-05,0.3532559678813739,3.67500767479475e-05,0.33555986023686574,3.4025060174999654e-05,0.37158738859163376,3.1450598629349364e-05,0.3716830440913275
2026-05-22,1.9387462694292524e-05,66,4.29812794268809e-05,0.34862060427338487,3.5861875212535564e-05,0.33024346584030956,3.230300259326741e-05,0.3655969994189857,2.9058310314275593e-05,0.3658140203071382
2026-05-26,1.2680584509494053e-05,67,3.552533578970679e-05,0.348448494056732,3.1130940664688194e-05,0.32789524108993606,2.969098992638465e-05,0.3612899467670558,2.827361156951443e-05,0.3606944532440417
2026-05-27,2.0940996514754045e-05,68,2.509219146401686e-05,0.3531169545642944,2.4639540485356075e-05,0.33042912502240107,2.392612267566566e-05,0.36200903563774095,2.2666368280581398e-05,0.360550580554887
2026-05-28,1.9504524984544662e-05,69,2.555977904850112e-05,0.34768464230881446,2.3649885865356402e-05,0.325345694123884,2.113792526532524e-05,0.3564718565859452,2.0032436807524823e-05,0.3551476540359953
2026-05-29,1.7616561383329134e-05,70,2.363582050986937e-05,0.34255066439752146,2.001739609427853e-05,0.3204291611216852,2.1937954552864334e-05,0.3512058404229792,2.2092665439375435e-05,0.3500869827206615
2026-06-01,1.4760127039437563e-05,71,2.1979838650587033e-05,0.33765151795681986,2.0829060327704183e-05,0.3156614740802663,2.2466111283754575e-05,0.34599071841683904,2.2161939458200855e-05,0.34489845405679087
2026-06-02,7.1177385068770215e-06,72,2.036514282191967e-05,0.3334207878093693,1.9584746066710446e-05,0.31150430342518187,2.0879935317452962e-05,0.34174801110836484,2.069171599129285e-05,0.34058467928836705
2026-06-03,2.0710317997125807e-05,73,1.613209791740508e-05,0.33934976280630075,1.523423623931353e-05,0.317073821343455,1.7589253551619083e-05,0.34804618831795997,1.7679915119886988e-05,0.346682928662145
2026-06-04,1.1968612739916118e-05,74,2.0455066555269295e-05,0.33681751797227694,2.0680237305389062e-05,0.31540533329493436,2.005535262852201e-05,0.3445936231030985,1.807560517586666e-05,0.3432038283839746
2026-06-05,6.548429660439194e-05,75,1.706819070093161e-05,0.3338626852660754,1.7107378009965944e-05,0.3129459922708826,1.8171280115463227e-05,0.3413119292854976,1.724183499198126e-05,0.3391393837382194
2026-06-08,5.932594929423991e-05,76,3.218440849223892e-05,0.35919906878169994,3.197004302430897e-05,0.33819191261707654,3.100459981603986e-05,0.3642392264806852,2.8147616564010676e-05,0.3639193407293869
2026-06-09,0.0002547046219247243,77,3.894100974150664e-05,0.36199415479632596,3.811538487966651e-05,0.3411879430676316,3.2412248567546036e-05,0.3677444650471159,2.9470877489379912e-05,0.3695958774660711
2026-06-10,0.0001172986930429901,78,9.941396300841188e-05,0.4109822188098719,9.174209479648113e-05,0.3909504604800796,8.868108972276191e-05,0.4270414419894441,8.262172895544342e-05,0.43453130478375124
2026-06-11,0.00020544095318529866,79,8.90164937021672e-05,0.40706750882874504,8.743459412736851e-05,0.387965065232291,9.276112551577849e-05,0.42405151202040237,7.707722508166931e-05,0.4323095512871197
2026-06-12,0.00012795813607747574,80,0.00013566699052582935,0.41462891767974847,0.00012039544723122847,0.39601274535610953,0.00013617056628580025,0.4302324986206764,0.00012934652619617438,0.443240911724375
2026-06-15,1.2068517584644386e-05,81,0.00012223305935729587,0.4095002544073467,0.00010750039442951467,0.39165453060640437,0.0001220959301265734,0.42491030962949833,0.00011212900742595109,0.43798584458945455
2026-06-16,1.9436731528361037e-05,82,4.360968527728408e-05,0.45569910833665034,4.85460154507507e-05,0.4328458146934759,6.064109300257254e-05,0.46976463756557096,5.1889651250296845e-05,0.47827943496004494
2026-06-17,0.00015238620562337465,83,4.183660416171012e-05,0.4529786207429976,4.215620409064661e-05,0.43210227795159034,4.30071364815403e-05,0.47157319851921814,3.997363137424713e-05,0.47749983341697555
2026-06-18,3.0046415725902816e-05,84,0.00010045127556954034,0.4730978068962455,8.714795726111609e-05,0.4524355009299897,8.307343794784303e-05,0.4904628689747873,8.308697580062e-05,0.49904246179249717
2026-06-22,4.7439024975608744e-05,85,5.16351495070951e-05,0.47829272111376814,5.048441711342088e-05,0.4551770069633602,4.606212178759203e-05,0.4914766058825698,4.447901071418129e-05,0.4998510368926527
2026-06-23,4.024101028901036e-05,86,5.506821953189233e-05,0.47274068613663794,5.676954438712943e-05,0.44995277964152264,4.9239928230254305e-05,0.48638068023415026,5.0170929130335586e-05,0.49492549804320646
2026-06-24,6.122538011727581e-05,87,5.372621632692081e-05,0.46711561549305575,5.0425771000135784e-05,0.44469960455974006,5.8613953949360256e-05,0.48054083687741117,5.819493958551415e-05,0.48897107879128443
2026-06-25,0.0001395560598415762,88,6.390765206938399e-05,0.463103231853834,6.325394849131263e-05,0.44143475157823,6.303369644867816e-05,0.4757584269943784,6.375373867172598e-05,0.4841668856272067
2026-06-26,8.528594586475594e-05,89,8.43081651717736e-05,0.46947663368576426,8.808409120736614e-05,0.44807874058201336,7.347977758519107e-05,0.4824689699853109,7.07508130035035e-05,0.4906028380314887
2026-06-29,5.2301306949696054e-05,90,7.704389578085669e-05,0.4646845148820697,7.10939935014949e-05,0.44327307401850913,7.766388126521731e-05,0.47856382190620633,7.025967212902196e-05,0.48700119107734213
2026-06-30,2.0144900042759793e-05,91,6.616033987908241e-05,0.45961145415513377,6.265514438876954e-05,0.43825985065273343,7.190460833083725e-05,0.4733353419107817,7.276362678115784e-05,0.4814335023081257
2026-07-01,1.6836355262462622e-05,92,4.702178258767078e-05,0.4645574365815539,4.98528828405904e-05,0.4425670205238479,5.352533223225299e-05,0.47984856659904357,5.3000767795754276e-05,0.4880490435666061
2026-07-02,6.574323563117998e-05,93,4.075569728007004e-05,0.4659972499015155,4.3204920982328556e-05,0.4455686265334423,5.562592761673988e-05,0.48346519646434805,5.4765909226121586e-05,0.4913867879707707
