date,close,high,low,volume,ticker,ret,ret5,ret21,abs_ret,downside_ret,range_var,range_var_ann,fwd5_rv,volume_z,rv21_lag1,past5_rv_lag1,ret5_lag1,abs_ret21_lag1,loss_memory_raw,rally_memory_raw,loss_memory_lag1,rally_memory_lag1,any_memory_lag1,log_range_var,log_fwd5_rv,log_abs_ret,log_rv21_lag1,log_past5_rv_lag1
2000-06-27,36.17551803588867,37.13395751558258,36.17551803588867,112800.0,IWM,-0.015893056430288228,-0.03573156897185509,0.10435801600006472,0.015893056430288228,-0.015893056430288228,0.00024662278349030497,0.06214894143955685,0.07103785160233872,,,0.06064412525587634,-0.013280642078661616,,,,,,,-2.7782214935187097,-2.6445424228397196,-4.1418729676358526,,-2.802732511335934
2000-06-28,37.08938217163086,37.22311792465357,36.33154623783552,170600.0,IWM,0.024948141128714567,-0.01609612085881534,0.09306025543058524,0.024948141128714567,0.0,0.00021198697779502466,0.053420718404346215,0.06485033748033871,,0.09623685195459364,0.07120713757135563,-0.03573156897185509,0.10435801600006472,,,,,,-2.929556623162628,-2.73567316421875,-3.690955963419295,-2.3409429182144494,-2.6421622187998777
2000-06-29,36.50986099243164,36.97793613336025,36.39841453030578,212200.0,IWM,-0.015748345540198792,-0.0012205685830633112,0.07369268617008978,0.015748345540198792,-0.015748345540198792,8.999526132780295e-05,0.022678805854606344,0.040371508055657535,,0.08794058422495102,0.10115406352180839,-0.01609612085881534,0.09306025543058524,,,,,,-3.786324453422047,-3.2096309889651726,-4.151019964294858,-2.431093871802018,-2.29111054294932
2000-06-30,36.860923767089844,36.860923767089844,36.23125114642754,1171800.0,IWM,0.009569625156179,0.015079171865049973,0.060854885304319525,0.009569625156179,0.0,0.000107073962947142,0.026982638662679782,0.02983414584408492,,0.09075952350794231,0.06638750192031816,-0.0012205685830633112,0.07369268617008978,,,,,,-3.6125616322923464,-3.512101707743043,-4.649161242917718,-2.399541869106949,-2.71224646430772
2000-07-03,37.379127502441406,37.379127502441406,36.73273829697283,15800.0,IWM,0.013960447028237578,0.01683681134264413,0.024100613209997304,0.013960447028237578,0.0,0.0001097511957662092,0.027657301333084718,0.027344975823488278,,0.08583334332435004,0.06872017891918529,0.015079171865049973,0.060854885304319525,,,,,,-3.587865523192831,-3.599222466312946,-4.2715271600805504,-2.455347731146268,-2.6777123977125346
2000-07-05,36.955650329589844,37.178543274882905,36.82748688604633,138800.0,IWM,-0.011393906501066949,0.021335961271865402,0.01637611773910859,0.011393906501066949,-0.011393906501066949,3.2463893092012756e-05,0.008180901059187215,0.017592236230436202,,0.0573082794709272,0.07103785160233873,0.01683681134264413,0.024100613209997304,,,,,,-4.8059529804991135,-4.040297597532193,-4.474676583937333,-2.859310172315188,-2.644542422839719
2000-07-06,37.390296936035156,37.390296936035156,36.62131616447437,154600.0,IWM,0.01169267658685316,0.008080496730004,0.01831280376860685,0.01169267658685316,0.0,0.00015575321384809717,0.03924980988972049,0.03088213231210508,,0.05870455780748714,0.0648503374803387,0.021335961271865402,0.01637611773910859,,,,,,-3.23780867833945,-3.4775775046517037,-4.448792565903705,-2.8352379093789377,-2.73567316421875
2000-07-07,37.62433624267578,37.769216684368544,37.395870930775644,71800.0,IWM,0.006239850975663357,0.03006869324586615,0.023339730305719713,0.006239850975663357,0.0,3.5593588738496976e-05,0.008969584362101237,0.024498856876790594,,0.05920302981560168,0.040371508055657535,0.008080496730004,0.01831280376860685,,,,,,-4.713915940428562,-3.7091288206101583,-5.076798978991214,-2.8267825590841977,-3.2096309889651726
2000-07-10,37.86951446533203,38.00325024331437,37.602042909367356,44800.0,IWM,0.0064953392190336585,0.026994407308720807,0.032262287338799836,0.0064953392190336585,0.0,4.062711797686912e-05,0.010238033730171018,0.022574065290254353,,0.05965260446965993,0.029834145844084923,0.03006869324586615,0.023339730305719713,,,,,,-4.581645696346682,-3.7909535851761795,-5.036670402504586,-2.81921746886566,-3.5121017077430428
2000-07-11,37.82493591308594,38.01439493209668,37.6912001349607,253200.0,IWM,-0.001177855369238923,0.011856104911244308,0.013619420437232986,0.001177855369238923,-0.001177855369238923,2.6293753208412267e-05,0.0066260258085198915,0.021046350242049143,,0.06008818101270184,0.027344975823488278,0.026994407308720807,0.032262287338799836,,,,,,-5.016750080074305,-3.8610281190625066,-6.744059977827815,-2.8119421121428747,-3.599222466312946
2000-07-12,38.582763671875,38.582763671875,37.980952800043326,45200.0,IWM,0.019837074372847492,0.04308708578515875,0.06360762078351329,0.019837074372847492,0.0,8.913873635781953e-05,0.022462961562170522,0.036150733456989374,,0.056444509598059814,0.017592236230436202,0.011856104911244308,0.013619420437232986,,,,,,-3.7958874789624555,-3.3200580413165386,-3.9202026490448527,-2.8744972544442056,-4.040297597532193
2000-07-13,38.70537185668945,38.70537185668945,38.51591279490894,102600.0,IWM,0.003172758323843798,0.03456716752214939,0.054094264666252286,0.003172758323843798,0.0,8.684263688138755e-06,0.0021884344494109663,0.032032799676696144,,0.05025753906455662,0.030882132312105088,0.04308708578515875,0.06360762078351329,,,,,,-6.124568854072986,-3.440994911229123,-5.753153935735153,-2.990594712161042,-3.4775775046517032
2000-07-14,38.73880386352539,38.905973615525646,38.426753659791586,54800.0,IWM,0.00086338342688256,0.02919069997336859,0.05982993424481554,0.00086338342688256,0.0,5.540242743237208e-05,0.013961411712957764,0.04522996948031862,,0.048447085813781175,0.024498856876790598,0.03456716752214939,0.054094264666252286,,,,,,-4.271458061190716,-3.095995370258949,-7.054651670206001,-3.0272830907767148,-3.709128820610158
2000-07-17,38.87254333496094,38.93941124207383,38.671939613622264,46600.0,IWM,0.0034463930504672023,0.02614175380480213,0.06205652438013481,0.0034463930504672023,0.0,1.7134953738083096e-05,0.00431800834199694,0.08424652727716293,,0.04817116091695664,0.022574065290254356,0.02919069997336859,0.05982993424481554,,,,,,-5.444961014979174,-2.474007929861364,-5.670427087465704,-3.032994758216122,-3.7909535851761795
2000-07-18,38.203861236572266,38.616213297760474,38.203861236572266,235400.0,IWM,-0.017351584550824774,0.009968024623216283,0.05020743594442452,0.017351584550824774,-0.017351584550824774,4.1569018694981464e-05,0.01047539271113533,0.09449721864775937,,0.04829583738783472,0.021046350242049143,0.02614175380480213,0.06205652438013481,,,,,,-4.558726323553499,-2.359184877214421,-4.054071448181673,-3.0304099044840167,-3.8610281190625066
2000-07-19,37.535179138183594,38.08126695818686,37.535179138183594,35400.0,IWM,-0.01765798641834919,-0.027527036167980398,0.007722312380093899,0.01765798641834919,-0.01765798641834919,7.52457708511021e-05,0.018961934254477727,0.07952023387875941,,0.05154543766296556,0.03615073345698938,0.009968024623216283,0.05020743594442452,,,,,,-3.9653217697174767,-2.5317437755068632,-4.036567109653048,-2.9652915755790508,-3.320058041316538
2000-07-20,38.15925979614258,38.15925979614258,37.89178834897336,150400.0,IWM,0.016489845438822395,-0.0142099490530018,0.01765428735601105,0.016489845438822395,0.0,1.7845247158317354e-05,0.0044970022838959735,0.0639734051959819,,0.047890450608788354,0.03203279967669615,-0.027527036167980398,0.007722312380093899,,,,,,-5.404344263322677,-2.749287825797504,-4.105010515479275,-3.0388391554259395,-3.4409949112291227
2000-07-21,37.11167907714844,37.93638305664062,37.11167907714844,150600.0,IWM,-0.02783672901880722,-0.04291006149869158,-0.015495134678470988,0.02783672901880722,-0.02783672901880722,0.00017423151752647242,0.04390634241667105,0.08923396391385999,,0.05063736265984444,0.04522996948031862,-0.0142099490530018,0.01765428735601105,,,,,,-3.1256964951525505,-2.4164935505012433,-3.5813989425592054,-2.9830655826792833,-3.095995370258949
2000-07-24,36.5711555480957,37.312274500997844,36.493143026737584,37000.0,IWM,-0.014671890082804213,-0.061028344631962994,0.00045687305467561647,0.014671890082804213,-0.014671890082804213,0.00017772190040904004,0.04478591890307809,0.06596828294187793,,0.059597267964496894,0.08424652727716292,-0.04291006149869158,0.015495134678470988,,,,,,-3.1058614991661506,-2.7185812139490877,-4.2218218551261195,-2.82014554548336,-2.474007929861364
2000-07-25,36.64358901977539,36.8609095750934,36.42069614252615,36800.0,IWM,0.001978658690654931,-0.04169810139048329,0.009165647037264833,0.001978658690654931,0.0,5.206209185561263e-05,0.013119647147614382,0.08709850629874957,,0.050926562858417984,0.09449721864775935,-0.061028344631962994,0.00045687305467561647,,,,,,-4.333644390064559,-2.440715544538818,-6.225336092796527,-2.977370627925981,-2.3591848772144215
2000-07-26,36.576725006103516,36.576725006103516,35.997203464263976,15800.0,IWM,-0.0018263792814259719,-0.025866494253560076,-0.004863539794804564,0.0018263792814259719,-0.0018263792814259719,9.1996415200881e-05,0.023183096630622013,0.08906426789203832,,0.05043001051887451,0.0795202338787594,-0.04169810139048329,0.009165647037264833,,,,,,-3.764331859370789,-2.4183970587003074,-6.305419806754133,-2.987168834309854,-2.5317437755068632
2000-07-27,35.5737190246582,36.50429720089848,35.5737190246582,275000.0,IWM,-0.027804973735986737,-0.0701613134283692,-0.01677545710050307,0.027804973735986737,-0.027804973735986737,0.00024050431866461415,0.06060708830348276,0.0890194319577315,,0.04868313630881348,0.06397340519598188,-0.025866494253560076,0.004863539794804564,,,,,,-2.8033434240428377,-2.41890059647824,-3.582540362921846,-3.022422585887744,-2.749287825797504
2000-07-28,34.94963073730469,35.779907360368846,34.86047351603605,171600.0,IWM,-0.017699232420094132,-0.060023816829656115,-0.059422830649311774,0.017699232420094132,-0.017699232420094132,0.0002444322464029268,0.061596926093537556,0.05007407037539748,,0.054929464169964526,0.08923396391385999,-0.0701613134283692,0.01677545710050307,,,,,,-2.787143310766699,-2.994251962247663,-4.034234006439067,-2.9017053864546414,-2.4164935505012433
2000-07-31,35.84117889404297,35.84117889404297,34.72671437619338,166400.0,IWM,0.025189577646953145,-0.020162349099898762,-0.018484907462159837,0.025189577646953145,0.0,0.00035988599526718713,0.09069127080733116,0.03554091542150633,,0.051219701159751545,0.06596828294187794,-0.060023816829656115,0.059422830649311774,,,,,,-2.400294168969705,-3.3370706990885792,-3.681324955453173,-2.971631032672301,-2.7185812139490877
2000-08-01,35.60714340209961,35.70744521449989,35.406539777299045,263400.0,IWM,-0.006551205723387935,-0.028692213513941627,-0.034605738341726776,0.006551205723387935,-0.006551205723387935,2.583031853240816e-05,0.006509240270166856,0.02051986081828966,,0.05585775437709214,0.08709850629874959,-0.020162349099898762,0.018484907462159837,,,,,,-5.034532531543161,-3.886362041436993,-5.0281061663690485,-2.884946920184532,-2.4407155445388176
2000-08-02,35.66287612915039,35.86347980737686,35.30624736785889,388600.0,IWM,0.0015639883018919332,-0.02530184593062372,-0.04700219706807241,0.0015639883018919332,0.0,8.84452408141476e-05,0.022288200685165196,0.01949201403146128,,0.05527384122669666,0.08906426789203832,-0.028692213513941627,0.034605738341726776,,,,,,-3.803697857805164,-3.9377504341436933,-6.460516116495729,-2.8954555162449527,-2.4183970587003074
2000-08-03,35.64057922363281,35.70744710210117,34.97190043894927,1084200.0,IWM,-0.0006254088566682301,0.001877718948694785,-0.036233699423673695,0.0006254088566682301,-0.0006254088566682301,0.00015625765148858615,0.039376928175123706,0.022009706656610596,,0.05296446496485938,0.0890194319577315,-0.02530184593062372,0.04700219706807241,,,,,,-3.2345752135083568,-3.816271711264949,-7.377104951435068,-2.9381340626582695,-2.41890059647824
2000-08-04,35.81889343261719,36.07522029912316,35.607145151590515,570400.0,IWM,0.00499064917374178,0.0245676005425307,-0.04293572683678508,0.00499064917374178,0.0,6.151675150310504e-05,0.015502221378782469,0.02364856100000626,,0.051411305335454696,0.050074070375397475,0.001877718948694785,0.036233699423673695,,,,,,-4.166771950565356,-3.744453011561065,-5.30018928274209,-2.967897182545471,-2.994251962247663
2000-08-07,36.48199462890625,36.48199462890625,35.952624002704006,88200.0,IWM,0.018343337328550962,0.017721360224128516,-0.030832240483897475,0.018343337328550962,0.0,7.705792785462345e-05,0.01941859781936511,0.037414586961120384,,0.05006956005638222,0.035540915421506336,0.0245676005425307,0.04293572683678508,,,,,,-3.941524021642032,-3.2856946249034964,-3.9984888587764424,-2.994342039250042,-3.3370706990885792
2000-08-08,36.309261322021484,36.48757568087733,36.309261322021484,49600.0,IWM,-0.004745999470839288,0.01952656647667716,-0.042073579173770415,0.004745999470839288,-0.004745999470839288,8.656132374775373e-06,0.0021813453584433942,0.02584134857841336,,0.0536400674661885,0.02051986081828966,0.017721360224128516,0.030832240483897475,,,,,,-6.127813455631166,-3.6557794118624836,-5.3504532324647185,-2.92545896281053,-3.886362041436993
2000-08-09,36.0473747253418,36.57674566349414,36.0473747253418,23000.0,IWM,-0.0072388036415845245,0.010723774533200704,-0.048134527446116016,0.0072388036415845245,-0.0072388036415845245,7.665638641449687e-05,0.01931740937645321,0.03548675131635539,,0.05340408841907119,0.01949201403146128,0.01952656647667716,0.042073579173770415,,,,,,-3.946748549434359,-3.338595854514284,-4.928299329113686,-2.9298679737918287,-3.9377504341436933
2000-08-10,35.84117889404297,36.086361087969884,35.72973244225801,43000.0,IWM,-0.005736557111704685,0.005612626278164251,-0.07370815893066819,0.005736557111704685,-0.005736557111704685,3.55771022455415e-05,0.008965429765876458,0.034055266724188904,,0.054016243637758046,0.022009706656610593,0.010723774533200704,0.048134527446116016,,,,,,-4.714379234883692,-3.379770582160111,-5.160896054929663,-2.91847046954492,-3.816271711264949
2000-08-11,36.465309143066406,36.465309143066406,35.48457955731157,176000.0,IWM,0.017263893387986406,0.017885870492408876,-0.05961702386652559,0.017263893387986406,0.0,0.0002680813722248858,0.06755650580067123,0.03658994933689503,,0.049689026451621654,0.02364856100000626,0.005612626278164251,0.07370815893066819,,,,,,-2.6947909083227595,-3.3079816845681314,-4.059138045880097,-3.0019711660005415,-3.744453011561065
2000-08-14,36.844200134277344,36.844200134277344,36.33154641190083,56800.0,IWM,0.010336840845266978,0.009879374009124892,-0.050143566448141164,0.010336840845266978,0.0,7.081131446799713e-05,0.017844451245935276,0.021684205295222195,,0.053144733885984535,0.03741458696112037,0.017885870492408876,0.05961702386652559,,,,,,-4.026062673651238,-3.8311711500388332,-4.572040984121943,-2.934736259329017,-3.285694624903497
2000-08-15,36.309261322021484,36.82191510373204,36.309261322021484,189200.0,IWM,-0.014625373479964114,6.591949208711867e-17,-0.06821533297857249,0.014625373479964114,-0.014625373479964114,7.089767255069424e-05,0.017866213482774947,0.01696349651861126,,0.05441799205860731,0.02584134857841336,0.009879374009124892,0.050143566448141164,,,,,,-4.0248438646652405,-4.076691507213014,-4.22499734909872,-2.9110604434299994,-3.6557794118624836
2000-08-16,36.48756790161133,36.75503938286933,36.3315428708775,219400.0,IWM,0.004898755565918948,0.012137559207503538,-0.04596499286182876,0.004898755565918948,0.0,4.844050128848162e-05,0.012207006324697369,0.0062980221614345995,,0.056842279151048856,0.03548675131635538,6.591949208711867e-17,0.06821533297857249,,,,,,-4.405745203174074,-5.0675196375043825,-5.318774072259408,-2.867474878896169,-3.338595854514284
2000-08-17,36.82190704345703,36.977932073302185,36.532146273744594,358800.0,IWM,0.009121371014081536,0.026995487333289762,-0.019185635429398037,0.009121371014081536,0.0,5.305714481750061e-05,0.013370400494010155,0.0052040137817070545,,0.05351732298709126,0.0340552667241889,0.012137559207503538,0.04596499286182876,,,,,,-4.314711933641513,-5.258325070044252,-4.697135155702997,-2.927749883338951,-3.379770582160111
2000-08-18,36.76618957519531,37.04480574354326,36.68817704805789,52200.0,IWM,-0.0015143068368167409,0.00821728710848661,-0.037189787705037176,0.0015143068368167409,-0.0015143068368167409,3.375128217803537e-05,0.008505323108864912,0.011954134462341977,,0.05077406208500234,0.03658994933689503,0.026995487333289762,0.019185635429398037,,,,,,-4.767063063395624,-4.426678080329636,-6.492797478175469,-2.980369643670496,-3.3079816845681314
2000-08-21,36.89993667602539,37.03367247793186,36.665899022689075,129200.0,IWM,0.0036311736369376902,0.0015116199001573229,-0.005721885049292261,0.0036311736369376902,0.0,3.592630753382783e-05,0.009053429498524614,0.012715254626204955,,0.04753859955619968,0.0216842052952222,0.00821728710848661,0.037189787705037176,,,,,,-4.704611642940545,-4.364952854653437,-5.6181993669999235,-3.046213275704444,-3.8311711500388332
2000-08-22,36.844200134277344,37.1562502261587,36.844200134277344,195600.0,IWM,-0.0015116199001572778,0.01462537347996416,0.007438385133354675,0.0015116199001572778,-0.0015116199001572778,2.5654265874727686e-05,0.006464875000431376,0.01221071926278851,,0.038398222830380725,0.01696349651861126,0.0015116199001573229,0.005721885049292261,,,,,,-5.041371601758635,-4.405441084913226,-6.494573421613122,-3.259744100918265,-4.076691507213014
2000-08-23,36.78847122192383,36.91106231051552,36.64359084449729,153000.0,IWM,-0.0015137009690943807,0.00821291694495083,0.003946025473605363,0.0015137009690943807,-0.0015137009690943807,1.907712739161321e-05,0.0048074361026865286,0.01659691389842124,,0.035842470463828685,0.006298022161434599,0.01462537347996416,0.007438385133354675,,,,,,-5.3375913717625165,-4.098538510636656,-6.493197653980341,-3.328621762898632,-5.0675196375043825
2000-08-24,37.33457565307617,37.5351793431524,36.98909152016711,276200.0,IWM,0.01473534441613566,0.013826890347004954,0.020507749171166996,0.01473534441613566,0.0,7.746751039884321e-05,0.019521812620508488,0.01655099097339346,,0.035822984868745474,0.0052040137817070545,0.00821291694495083,0.003946025473605363,,,,,,-3.9362228426511847,-4.101309301405221,-4.217506289048975,-3.3291655561522426,-5.258325070044252
2000-08-25,37.4906120300293,37.57976925245505,37.245429668358476,208600.0,IWM,0.004170697273702179,0.019511894457523875,0.05248342018085591,0.004170697273702179,0.0,2.8804487680079985e-05,0.007258730895380156,0.010580591866705489,,0.038388521434135695,0.011954134462341977,0.013826890347004954,0.020507749171166996,,,,,,-4.925550273224973,-4.5487339120840256,-5.479672045230794,-3.259996785060289,-4.426678080329636
2000-08-28,37.557472229003906,37.89181174439563,37.49060432592556,156000.0,IWM,0.0017817967593366142,0.017662517579922796,0.07196444936028666,0.0017817967593366142,0.0,4.0867732702480516e-05,0.01029866864102509,0.013015935753297066,,0.029319859249615148,0.012715254626204958,0.019511894457523875,0.05248342018085591,,,,,,-4.575740650254006,-4.341580845056603,-6.330133008437599,-3.5294902024658246,-4.364952854653437
2000-08-29,37.914093017578125,37.914093017578125,37.53517498036541,140200.0,IWM,0.009450537871701843,0.02862467535178192,0.05622540958503536,0.009450537871701843,0.0,3.638834790347358e-05,0.009169863671675342,0.015286774900261318,,0.025598802906788,0.012210719262788512,0.017662517579922796,0.07196444936028666,,,,,,-4.691832859599047,-4.1807672099842375,-4.661683621455826,-3.665209690043565,-4.405441084913226
2000-08-30,37.95866012573242,38.09239586311022,37.74691187488424,619000.0,IWM,0.0011747857151245226,0.03131316203600082,0.06395140102354782,0.0011747857151245226,0.0,2.993971597173675e-05,0.007544808424877661,0.011745462242727947,,0.019056377035179074,0.01659691389842124,0.02862467535178192,0.05622540958503536,,,,,,-4.886895578088305,-4.444288305091606,-6.746669518124254,-3.9603534809237066,-4.098538510636656
2000-08-31,38.33759307861328,38.627353956533035,38.09241079729657,151200.0,IWM,0.009933281196375541,0.026511098816240704,0.07232069391803142,0.009933281196375541,0.0,7.014381248917321e-05,0.01767624074727165,0.02266151302230887,,0.01855791893573479,0.01655099097339346,0.03131316203600082,0.06395140102354782,,,,,,-4.035533871797815,-3.7870872549887022,-4.611864422839688,-3.9868586842180997,-4.101309301405221
2000-09-01,38.64963912963867,38.716507017406215,38.33201666274285,186800.0,IWM,0.008106480799891971,0.030446882342430495,0.08105258357459162,0.008106480799891971,0.0,3.592725238192288e-05,0.009053667600244565,0.03293365913874069,,0.019712607126748553,0.01058059186670549,0.026511098816240704,0.07232069391803142,,,,,,-4.704585343670302,-3.4132600700686173,-4.815091438460028,-3.9264968922499888,-4.5487339120840256
2000-09-05,38.38215255737305,38.7164918653641,38.38215255737305,110400.0,IWM,-0.006944863711594289,0.021720221871499593,0.06911707068925554,0.006944863711594289,-0.006944863711594289,2.7130723653744247e-05,0.00683694236074355,0.029690449876704484,,0.020496493863400765,0.01301593575329707,0.030446882342430495,0.08105258357459162,,,,,,-4.985414670575478,-3.5169298378556384,-4.969752926928888,-3.8875014385188744,-4.341580845056603
2000-09-06,38.21500015258789,38.56048426012077,38.15927690943743,217800.0,IWM,-0.004364461711831909,0.007905222287965842,0.04640927164887268,0.004364461711831909,-0.004364461711831909,3.94553350115435e-05,0.009942744422908961,0.027781466327178688,,0.020776388496967762,0.01528677490026132,0.021720221871499593,0.06911707068925554,,,,,,-4.610912197537735,-3.5833861594931937,-5.434260416462953,-3.8739381054815523,-4.1807672099842375
