DATE,VALUE,RELEASE_DATE
1985-01-01,174.54548387096773,1985-02-01
1985-02-01,165.72285714285712,1985-03-01
1985-03-01,132.25548387096774,1985-04-01
1985-04-01,110.64166666666667,1985-05-01
1985-05-01,125.66258064516128,1985-06-03
1985-06-01,147.67533333333333,1985-07-01
1985-07-01,125.21064516129033,1985-08-01
1985-08-01,134.6122580645161,1985-09-02
1985-09-01,97.92466666666665,1985-10-01
1985-10-01,91.5316129032258,1985-11-01
1985-11-01,121.125,1985-12-02
1985-12-01,128.0867741935484,1986-01-01
1986-01-01,154.18806451612903,1986-02-03
1986-02-01,156.1182142857143,1986-03-03
1986-03-01,106.30451612903227,1986-04-01
1986-04-01,114.61233333333332,1986-05-01
1986-05-01,129.12225806451613,1986-06-02
1986-06-01,153.033,1986-07-01
1986-07-01,149.11967741935484,1986-08-01
1986-08-01,142.63193548387096,1986-09-01
1986-09-01,171.51533333333333,1986-10-01
1986-10-01,121.40903225806451,1986-11-03
1986-11-01,92.62166666666667,1986-12-01
1986-12-01,90.29645161290323,1987-01-01
1987-01-01,93.66483870967743,1987-02-02
1987-02-01,70.55785714285715,1987-03-02
1987-03-01,69.17999999999999,1987-04-01
1987-04-01,77.08033333333333,1987-05-01
1987-05-01,59.87419354838709,1987-06-01
1987-06-01,87.205,1987-07-01
1987-07-01,68.67032258064516,1987-08-03
1987-08-01,56.67709677419355,1987-09-01
1987-09-01,63.75366666666667,1987-10-01
1987-10-01,122.51645161290324,1987-11-02
1987-11-01,137.26233333333332,1987-12-01
1987-12-01,115.29774193548387,1988-01-01
1988-01-01,109.5316129032258,1988-02-01
1988-02-01,79.70793103448277,1988-03-01
1988-03-01,74.65129032258065,1988-04-01
1988-04-01,76.27133333333333,1988-05-02
1988-05-01,86.11580645161291,1988-06-01
1988-06-01,76.77399999999999,1988-07-01
1988-07-01,79.22806451612904,1988-08-01
1988-08-01,84.92225806451613,1988-09-01
1988-09-01,56.778666666666666,1988-10-03
1988-10-01,90.76225806451613,1988-11-01
1988-11-01,101.31833333333334,1988-12-01
1988-12-01,77.43935483870968,1989-01-02
1989-01-01,87.73774193548387,1989-02-01
1989-02-01,65.21214285714287,1989-03-01
1989-03-01,62.263225806451615,1989-04-03
1989-04-01,73.025,1989-05-01
1989-05-01,77.93387096774192,1989-06-01
1989-06-01,86.27866666666667,1989-07-03
1989-07-01,99.28774193548388,1989-08-01
1989-08-01,66.15838709677419,1989-09-01
1989-09-01,50.693,1989-10-02
1989-10-01,81.41483870967743,1989-11-01
1989-11-01,82.95866666666667,1989-12-01
1989-12-01,87.5841935483871,1990-01-01
1990-01-01,106.65709677419355,1990-02-01
1990-02-01,105.74714285714286,1990-03-01
1990-03-01,75.6525806451613,1990-04-02
1990-04-01,79.10866666666668,1990-05-01
1990-05-01,78.45645161290322,1990-06-01
1990-06-01,84.32333333333332,1990-07-02
1990-07-01,88.51516129032258,1990-08-01
1990-08-01,142.3709677419355,1990-09-03
1990-09-01,135.28066666666666,1990-10-01
1990-10-01,136.89193548387095,1990-11-01
1990-11-01,151.21366666666665,1990-12-03
1990-12-01,128.84,1991-01-01
1991-01-01,136.98806451612904,1991-02-01
1991-02-01,127.83142857142857,1991-03-01
1991-03-01,98.57870967741935,1991-04-01
1991-04-01,93.15766666666667,1991-05-01
1991-05-01,74.89548387096775,1991-06-03
1991-06-01,85.93333333333334,1991-07-01
1991-07-01,110.86967741935484,1991-08-01
1991-08-01,106.93903225806451,1991-09-02
1991-09-01,121.00066666666666,1991-10-01
1991-10-01,114.07516129032258,1991-11-01
1991-11-01,172.65333333333334,1991-12-02
1991-12-01,190.53709677419354,1992-01-01
1992-01-01,165.44774193548386,1992-02-03
1992-02-01,169.71172413793104,1992-03-02
1992-03-01,125.65903225806451,1992-04-01
1992-04-01,98.94900000000001,1992-05-01
1992-05-01,96.91354838709678,1992-06-01
1992-06-01,123.27033333333334,1992-07-01
1992-07-01,138.96612903225807,1992-08-03
1992-08-01,153.65806451612903,1992-09-01
1992-09-01,162.564,1992-10-01
1992-10-01,192.95419354838708,1992-11-02
1992-11-01,153.50933333333333,1992-12-01
1992-12-01,103.44870967741934,1993-01-01
1993-01-01,114.87677419354839,1993-02-01
1993-02-01,115.29928571428572,1993-03-01
1993-03-01,138.47129032258064,1993-04-01
1993-04-01,116.83366666666667,1993-05-03
1993-05-01,156.0567741935484,1993-06-01
1993-06-01,131.54466666666667,1993-07-01
1993-07-01,122.78516129032259,1993-08-02
1993-08-01,148.23806451612904,1993-09-01
1993-09-01,129.69866666666667,1993-10-01
1993-10-01,81.79806451612905,1993-11-01
1993-11-01,100.99266666666668,1993-12-01
1993-12-01,87.74677419354839,1994-01-03
1994-01-01,93.80193548387098,1994-02-01
1994-02-01,79.95392857142858,1994-03-01
1994-03-01,85.9474193548387,1994-04-01
1994-04-01,114.518,1994-05-02
1994-05-01,111.18225806451613,1994-06-01
1994-06-01,78.491,1994-07-01
1994-07-01,91.78709677419356,1994-08-01
1994-08-01,89.13548387096773,1994-09-01
1994-09-01,98.46666666666667,1994-10-03
1994-10-01,81.09612903225806,1994-11-01
1994-11-01,118.82933333333334,1994-12-01
1994-12-01,89.83741935483872,1995-01-02
1995-01-01,136.1058064516129,1995-02-01
1995-02-01,134.41607142857143,1995-03-01
1995-03-01,97.5209677419355,1995-04-03
1995-04-01,69.45033333333332,1995-05-01
1995-05-01,64.40677419354839,1995-06-01
1995-06-01,93.43633333333334,1995-07-03
1995-07-01,89.75612903225807,1995-08-01
1995-08-01,46.755806451612905,1995-09-01
1995-09-01,53.65933333333333,1995-10-02
1995-10-01,80.6690322580645,1995-11-01
1995-11-01,91.449,1995-12-01
1995-12-01,113.51806451612903,1996-01-01
1996-01-01,115.49612903225807,1996-02-01
1996-02-01,90.44379310344827,1996-03-01
1996-03-01,81.62645161290322,1996-04-01
1996-04-01,64.89766666666667,1996-05-01
1996-05-01,74.12774193548387,1996-06-03
1996-06-01,73.288,1996-07-01
1996-07-01,65.24516129032257,1996-08-01
1996-08-01,71.99032258064516,1996-09-02
1996-09-01,70.32633333333334,1996-10-01
1996-10-01,70.33,1996-11-01
1996-11-01,62.71066666666666,1996-12-02
1996-12-01,63.94096774193549,1997-01-01
1997-01-01,72.05741935483871,1997-02-03
1997-02-01,64.32357142857143,1997-03-03
1997-03-01,64.99064516129032,1997-04-01
1997-04-01,58.05566666666667,1997-05-01
1997-05-01,77.92322580645161,1997-06-02
1997-06-01,77.964,1997-07-01
1997-07-01,58.03193548387097,1997-08-01
1997-08-01,69.14903225806451,1997-09-01
1997-09-01,49.31933333333333,1997-10-01
1997-10-01,74.4532258064516,1997-11-03
1997-11-01,81.30066666666667,1997-12-01
1997-12-01,64.06322580645161,1998-01-01
1998-01-01,110.96516129032258,1998-02-02
1998-02-01,85.11714285714285,1998-03-02
1998-03-01,70.9616129032258,1998-04-01
1998-04-01,77.972,1998-05-01
1998-05-01,64.89935483870968,1998-06-01
1998-06-01,64.301,1998-07-01
1998-07-01,68.21645161290323,1998-08-03
1998-08-01,121.53483870967742,1998-09-01
1998-09-01,154.07133333333334,1998-10-01
1998-10-01,113.8258064516129,1998-11-02
1998-11-01,95.25533333333333,1998-12-01
1998-12-01,83.71483870967741,1999-01-01
1999-01-01,89.71000000000001,1999-02-01
1999-02-01,65.29321428571428,1999-03-01
1999-03-01,56.36419354838709,1999-04-01
1999-04-01,50.68566666666666,1999-05-03
1999-05-01,48.1216129032258,1999-06-01
1999-06-01,51.01199999999999,1999-07-01
1999-07-01,69.26548387096774,1999-08-02
1999-08-01,54.715161290322584,1999-09-01
1999-09-01,58.79233333333333,1999-10-01
1999-10-01,56.07387096774193,1999-11-01
1999-11-01,54.52766666666666,1999-12-01
1999-12-01,73.08548387096775,2000-01-03
2000-01-01,57.54838709677419,2000-02-01
2000-02-01,50.603793103448275,2000-03-01
2000-03-01,64.99451612903225,2000-04-03
2000-04-01,59.75833333333333,2000-05-01
2000-05-01,77.52,2000-06-01
2000-06-01,67.236,2000-07-03
2000-07-01,53.874516129032266,2000-08-01
2000-08-01,47.63967741935484,2000-09-01
2000-09-01,67.98733333333334,2000-10-02
2000-10-01,67.58645161290322,2000-11-01
2000-11-01,138.21633333333332,2000-12-01
2000-12-01,124.63064516129033,2001-01-01
2001-01-01,123.21387096774194,2001-02-01
2001-02-01,122.26107142857143,2001-03-01
2001-03-01,124.46225806451612,2001-04-02
2001-04-01,105.17433333333334,2001-05-01
2001-05-01,96.31193548387097,2001-06-01
2001-06-01,70.57433333333333,2001-07-02
2001-07-01,91.89645161290322,2001-08-01
2001-08-01,80.83741935483872,2001-09-03
2001-09-01,234.57433333333333,2001-10-01
2001-10-01,236.40612903225806,2001-11-01
2001-11-01,154.38666666666668,2001-12-03
2001-12-01,127.57193548387097,2002-01-01
2002-01-01,141.64290322580646,2002-02-01
2002-02-01,86.75392857142857,2002-03-01
2002-03-01,94.4274193548387,2002-04-01
2002-04-01,74.52199999999999,2002-05-01
2002-05-01,89.6558064516129,2002-06-03
2002-06-01,87.07466666666666,2002-07-01
2002-07-01,126.56032258064516,2002-08-01
2002-08-01,114.96,2002-09-02
2002-09-01,138.87133333333335,2002-10-01
2002-10-01,113.34322580645161,2002-11-01
2002-11-01,136.54799999999997,2002-12-02
2002-12-01,153.67129032258066,2003-01-01
2003-01-01,184.77193548387098,2003-02-03
2003-02-01,192.12321428571428,2003-03-03
2003-03-01,212.56935483870967,2003-04-01
2003-04-01,135.47866666666667,2003-05-01
2003-05-01,116.63935483870968,2003-06-02
2003-06-01,89.30199999999999,2003-07-01
2003-07-01,82.49387096774193,2003-08-01
2003-08-01,89.77354838709678,2003-09-01
2003-09-01,96.15799999999999,2003-10-01
2003-10-01,65.80032258064516,2003-11-03
2003-11-01,61.467,2003-12-01
2003-12-01,73.56870967741936,2004-01-01
2004-01-01,93.05129032258066,2004-02-02
2004-02-01,83.24655172413793,2004-03-01
2004-03-01,63.193225806451615,2004-04-01
2004-04-01,59.875,2004-05-03
2004-05-01,76.70161290322581,2004-06-01
2004-06-01,79.36333333333333,2004-07-01
2004-07-01,60.95,2004-08-02
2004-08-01,70.37935483870967,2004-09-01
2004-09-01,75.086,2004-10-01
2004-10-01,102.47483870967741,2004-11-01
2004-11-01,72.18733333333333,2004-12-01
2004-12-01,40.12580645161291,2005-01-03
2005-01-01,66.99064516129032,2005-02-01
2005-02-01,63.730357142857144,2005-03-01
2005-03-01,55.76258064516129,2005-04-01
2005-04-01,66.458,2005-05-02
2005-05-01,73.0741935483871,2005-06-01
2005-06-01,59.68933333333334,2005-07-01
2005-07-01,50.884838709677425,2005-08-01
