event_date,trading_date,event_label,shock_type,source,ticker,group,horizon,baseline_rv,pre_rv,post_rv,same_day_r2,log_rv_ratio,control_log_rv_ratio,adj_log_rv_ratio
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,PPH,healthcare_broad,22,0.00011857721395584813,0.00011913805685451203,0.00016302338026671754,0.00011670052820407356,0.3183292847960149,0.7371649657791949,-0.41883568098317997
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,DXCM,diabetes_medtech,22,0.0009267650672741581,0.0011504124172142607,0.002131222612416936,2.584440461777457e-07,0.8327509903854181,0.7371649657791949,0.09558602460622323
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,PODD,diabetes_medtech,22,0.0011359395913627746,0.001240470341123921,0.002262151363524017,0.00021204398700187636,0.6888561489805205,0.7371649657791949,-0.04830881679867438
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,TNDM,diabetes_medtech,22,0.0007775207271601493,0.0012467794442020856,0.0027111655024934468,9.012199943496397e-05,1.2490235937140186,0.7371649657791949,0.5118586279348237
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,ABT,diabetes_medtech,22,0.0002659418908888586,0.00036506468008403923,0.00040184786143858056,0.00012081289121472728,0.4127957332424776,0.7371649657791949,-0.3243692325367173
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,MDT,diabetes_medtech,22,0.00019655785193752927,0.00044136011030802835,0.00041142207764132706,2.3667332577491373e-05,0.7386628405649927,0.7371649657791949,0.0014978747857977703
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,XLP,food_beverage,22,0.0001013127485060061,0.00010747315126264579,0.0003586943373426611,0.0002143587276448032,1.264258345443623,0.7371649657791949,0.527093379664428
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,PBJ,food_beverage,22,9.251644739804019e-05,0.00013558040642935263,0.0002472653777047787,0.00011113253605944232,0.983075725111861,0.7371649657791949,0.24591075933266615
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,PEP,food_beverage,22,0.00014261630043264678,9.684619741529661e-05,0.0004331814229429778,0.0002262648425936562,1.1109988206490766,0.7371649657791949,0.37383385486988174
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,KO,food_beverage,22,0.00015765330136525494,9.703162952695089e-05,0.00045556542900832974,9.146447936027334e-05,1.0611410216770973,0.7371649657791949,0.32397605589790246
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,MDLZ,food_beverage,22,0.00016419009364398329,0.00017141929266429012,0.00039852261741852527,0.0011101314778717718,0.8867393888395225,0.7371649657791949,0.14957442306032764
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,HSY,food_beverage,22,0.00017343101727474342,0.00013416887031800104,0.0005052718556772146,0.0006502515973972881,1.0693166871356454,0.7371649657791949,0.33215172135645055
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,GIS,food_beverage,22,0.00022037758061630998,8.33259167878543e-05,0.00045226677214934733,0.00016055906637586802,0.7189298588374782,0.7371649657791949,-0.018235106941716706
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,KHC,food_beverage,22,0.00027693271480842455,0.00019720157831702622,0.0008395516263182502,0.00028497154495301893,1.1090934012826015,0.7371649657791949,0.3719284355034066
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,CPB,food_beverage,22,0.00027200752918019413,0.00014914536002050765,0.0005777078143305534,0.0006662635184172972,0.7532384825970804,0.7371649657791949,0.01607351681788549
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,CAG,food_beverage,22,0.0003337206550553229,0.00014942926737442763,0.0005408790027436138,0.0002866109556370225,0.4828913180933288,0.7371649657791949,-0.2542736476858661
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,KDP,food_beverage,22,0.00019356759221250938,0.00018040528940608673,0.00021383314991143664,1.1750233377052495e-05,0.09956927237376638,0.7371649657791949,-0.6375956934054285
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,MNST,food_beverage,22,0.0005531685251284591,0.00018659085974787428,0.00044187144818153294,0.00014749963419802015,-0.2246437036071796,0.7371649657791949,-0.9618086693863745
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,MCD,restaurants,22,0.00017584561667914565,0.00012404388055386,0.0003012653421550703,0.0007911315806347738,0.5383849796906093,0.7371649657791949,-0.1987799860885856
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,SBUX,restaurants,22,0.0005711182826798637,0.0002572138008511622,0.0012550258989669483,0.0005914868883083437,0.787315149724301,0.7371649657791949,0.050150183945106175
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,YUM,restaurants,22,0.00028294568014636224,0.0002510279617846724,0.0003562458937097484,0.000491280399757051,0.2303662688135377,0.7371649657791949,-0.5067986969656572
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,DPZ,restaurants,22,0.00040824285478604795,0.00038920298078358944,0.0005745308394598689,0.0027435834877524326,0.3416915467276118,0.7371649657791949,-0.39547341905158306
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,CMG,restaurants,22,0.0007990313365951585,0.0010436740943958087,0.0008161740328914642,0.0002865094315738557,0.0212274430605249,0.7371649657791949,-0.71593752271867
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,DRI,restaurants,22,0.00074294753906295,0.0004966942814288144,0.0008245560921912883,0.0005813944286410284,0.10421973614082262,0.7371649657791949,-0.6329452296383723
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,CAKE,restaurants,22,0.0011404739118029137,0.0006513415897231519,0.0022575945829319388,0.0004057450685249086,0.6828560145027573,0.7371649657791949,-0.054308951276437534
2022-04-28,2022-04-28,Lilly SURMOUNT-1 top-line tirzepatide obesity result,clinical_topline,Eli Lilly SURMOUNT-1 top-line release,WING,restaurants,22,0.0009872462551247154,0.0013475004078822464,0.0022389476416052934,4.622890376528196e-06,0.8188417246818869,0.7371649657791949,0.08167675890269199
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,LLY,glp_makers,5,0.00016289717941454565,4.943921473908022e-05,0.0002015719262011093,0.01921760640283041,0.2130270709152663,-0.4375409958140381,0.6505680667293043
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,NVO,glp_makers,5,0.0001929880076200057,0.00026396733486136004,0.0004148166465189294,0.02528357058043713,0.7652085566939703,-0.4375409958140381,1.2027495525080083
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,XLV,healthcare_broad,5,5.05684876319178e-05,3.213829116795922e-05,1.2351729789839192e-05,5.869236111176232e-05,-1.409532490995788,-0.4375409958140381,-0.9719914951817499
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,IYH,healthcare_broad,5,4.916733695204639e-05,3.217195062036029e-05,1.1036030123434897e-05,5.753550050855053e-05,-1.4940641340295275,-0.4375409958140381,-1.0565231382154894
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,IHE,healthcare_broad,5,5.955343557568064e-05,4.937810632697412e-05,1.5991851694961434e-05,0.0016385953803370796,-1.314794662970665,-0.4375409958140381,-0.8772536671566269
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PPH,healthcare_broad,5,4.773492245160362e-05,3.206126575434721e-05,1.4448005590410697e-05,0.0006452500722955928,-1.1951068732804153,-0.4375409958140381,-0.7575658774663772
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,DXCM,diabetes_medtech,5,0.0003034931169528816,0.0005761046859117766,0.0004138587971094064,0.008711687374335638,0.3101659145245523,-0.4375409958140381,0.7477069103385904
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PODD,diabetes_medtech,5,0.0003205397406506794,0.00013305056521899892,0.0007008337260556245,0.008144582840833274,0.7822643990797465,-0.4375409958140381,1.2198053948937846
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,TNDM,diabetes_medtech,5,0.0012827633197785848,0.002903214259109523,0.00039593100384854055,0.004672110480019681,-1.175531910167812,-0.4375409958140381,-0.737990914353774
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,ABT,diabetes_medtech,5,0.00012620314627292153,0.00011506787547074118,4.832981208919452e-05,0.0007193265381951931,-0.959844282872061,-0.4375409958140381,-0.5223032870580229
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MDT,diabetes_medtech,5,0.00015076672193715243,0.00016312869429394375,2.3844321197089377e-05,0.0008826772947144784,-1.844187670372786,-0.4375409958140381,-1.4066466745587478
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,XLP,food_beverage,5,3.7453576071342635e-05,4.23429064938448e-05,3.0027281100208495e-05,5.1850621616542996e-05,-0.22099585618315656,-0.4375409958140381,0.21654513963088154
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PBJ,food_beverage,5,3.385673662927557e-05,3.503830510686902e-05,2.416438718339267e-05,0.0002045830246983209,-0.3372580484184362,-0.4375409958140381,0.1002829473956019
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PEP,food_beverage,5,8.319392385072379e-05,0.00010345735051567463,3.404958662713779e-05,0.00017413345369209735,-0.8933564221702928,-0.4375409958140381,-0.45581542635625466
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,KO,food_beverage,5,6.270026401402395e-05,6.835903089163162e-05,1.9110355997855494e-05,1.95555537526175e-05,-1.1881352714234883,-0.4375409958140381,-0.7505942756094501
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MDLZ,food_beverage,5,8.499812926526175e-05,0.0002437982647430298,6.245593119315005e-05,0.00013569253735944356,-0.30816804047194585,-0.4375409958140381,0.12937295534209226
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,HSY,food_beverage,5,8.711780320354764e-05,0.00019154615202431475,7.739000121817236e-05,0.0004085792621211869,-0.11840367353013492,-0.4375409958140381,0.3191373222839032
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,GIS,food_beverage,5,0.00013671557184038468,0.00010391759471761359,4.854070525394746e-05,0.0008411892776939452,-1.0354999202258717,-0.4375409958140381,-0.5979589244118335
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,KHC,food_beverage,5,8.013835906134343e-05,8.620198463349876e-05,6.387118634524982e-05,0.0002417695271187698,-0.2268862873232616,-0.4375409958140381,0.2106547084907765
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CPB,food_beverage,5,0.00027929000786906767,0.00010186268651651839,0.00011101512816045998,0.0005524212612078587,-0.9225842149306089,-0.4375409958140381,-0.48504321911657083
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CAG,food_beverage,5,0.00012306919499571934,4.475489264287022e-05,0.00013005218575444416,0.0007726820600245587,0.05518904064976575,-0.4375409958140381,0.49273003646380387
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,KDP,food_beverage,5,7.425994923702429e-05,0.00019149952548407965,5.693291177441232e-05,0.00013452635797825074,-0.2656981769360751,-0.4375409958140381,0.171842818877963
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MNST,food_beverage,5,0.00010464055599084565,0.0006548002714470043,9.921415672584606e-05,0.00034734994390945564,-0.05325048802416963,-0.4375409958140381,0.38429050778986845
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MCD,restaurants,5,5.546592311807478e-05,7.883500430096154e-05,8.542416467680082e-06,3.9254235463636755e-05,-1.870724907786032,-0.4375409958140381,-1.4331839119719938
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,SBUX,restaurants,5,0.00013723209591091112,7.170419671922097e-05,0.00014146348413136527,0.0001055712389265688,0.03036799795959391,-0.4375409958140381,0.467908993773632
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,YUM,restaurants,5,0.00012266270828549793,5.02581435517342e-05,7.36150562151741e-05,5.191608593647513e-05,-0.510588806613877,-0.4375409958140381,-0.07304781079983885
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,DPZ,restaurants,5,0.0004514494352427037,0.00014834226605125433,6.595248036745017e-05,2.9143871967504557e-06,-1.9235288854940635,-0.4375409958140381,-1.4859878896800254
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CMG,restaurants,5,0.00011917624203173359,0.001203441501152848,9.117008003539012e-06,0.00023331786568028603,-2.5704617424795093,-0.4375409958140381,-2.132920746665471
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,DRI,restaurants,5,0.00014064808018885902,0.00012976355929396262,8.498846341533683e-05,0.0,-0.5037453625255024,-0.4375409958140381,-0.06620436671146429
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CAKE,restaurants,5,0.0005117914861784784,0.0001902436474445277,0.0003429322366720155,6.052674609329638e-05,-0.40038442160633353,-0.4375409958140381,0.037156574207704574
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,WING,restaurants,5,0.0002890491209486526,0.000856449854579683,4.694898450747275e-05,0.0011571780655070527,-1.817535066163302,-0.4375409958140381,-1.379994070349264
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,LLY,glp_makers,22,0.00016289717941454565,4.943921473908022e-05,0.00014367526729265796,0.01921760640283041,-0.12556353584035804,-0.12641049024390857,0.0008469544035505372
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,NVO,glp_makers,22,0.0001929880076200057,0.00026396733486136004,0.0002362148447716734,0.02528357058043713,0.20211369981158042,-0.12641049024390857,0.328524190055489
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,XLV,healthcare_broad,22,5.05684876319178e-05,3.213829116795922e-05,3.3213160487100546e-05,5.869236111176232e-05,-0.4203824106258184,-0.12641049024390857,-0.2939719203819098
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,IYH,healthcare_broad,22,4.916733695204639e-05,3.217195062036029e-05,2.9059464510766993e-05,5.753550050855053e-05,-0.5258852889905522,-0.12641049024390857,-0.3994747987466436
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,IHE,healthcare_broad,22,5.955343557568064e-05,4.937810632697412e-05,2.9616165876858418e-05,0.0016385953803370796,-0.69855362968815,-0.12641049024390857,-0.5721431394442414
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PPH,healthcare_broad,22,4.773492245160362e-05,3.206126575434721e-05,4.1548363867332894e-05,0.0006452500722955928,-0.13880511380285732,-0.12641049024390857,-0.012394623558948742
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,DXCM,diabetes_medtech,22,0.0003034931169528816,0.0005761046859117766,0.0005878184087353178,0.008711687374335638,0.6610591401806049,-0.12641049024390857,0.7874696304245135
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PODD,diabetes_medtech,22,0.0003205397406506794,0.00013305056521899892,0.0012944358618792095,0.008144582840833274,1.3958239868639064,-0.12641049024390857,1.522234477107815
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,TNDM,diabetes_medtech,22,0.0012827633197785848,0.002903214259109523,0.0014914881586315222,0.004672110480019681,0.1507577911523333,-0.12641049024390857,0.27716828139624183
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,ABT,diabetes_medtech,22,0.00012620314627292153,0.00011506787547074118,8.130666367624948e-05,0.0007193265381951931,-0.43966490341117753,-0.12641049024390857,-0.313254413167269
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MDT,diabetes_medtech,22,0.00015076672193715243,0.00016312869429394375,0.0001475791214151753,0.0008826772947144784,-0.02136930607770142,-0.12641049024390857,0.10504118416620715
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,XLP,food_beverage,22,3.7453576071342635e-05,4.23429064938448e-05,3.172954939975492e-05,5.1850621616542996e-05,-0.1658537902108524,-0.12641049024390857,-0.03944329996694382
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PBJ,food_beverage,22,3.385673662927557e-05,3.503830510686902e-05,4.044476390208616e-05,0.0002045830246983209,0.17779919523088247,-0.12641049024390857,0.30420968547479105
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,PEP,food_beverage,22,8.319392385072379e-05,0.00010345735051567463,6.325583272882592e-05,0.00017413345369209735,-0.27398697410752226,-0.12641049024390857,-0.1475764838636137
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,KO,food_beverage,22,6.270026401402395e-05,6.835903089163162e-05,2.774334573670799e-05,1.95555537526175e-05,-0.8153696402143372,-0.12641049024390857,-0.6889591499704286
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MDLZ,food_beverage,22,8.499812926526175e-05,0.0002437982647430298,7.120777545492023e-05,0.00013569253735944356,-0.17702722932120413,-0.12641049024390857,-0.05061673907729555
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,HSY,food_beverage,22,8.711780320354764e-05,0.00019154615202431475,6.420749535458033e-05,0.0004085792621211869,-0.30514130860069627,-0.12641049024390857,-0.1787308183567877
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,GIS,food_beverage,22,0.00013671557184038468,0.00010391759471761359,9.350111564160684e-05,0.0008411892776939452,-0.3799292815350737,-0.12641049024390857,-0.25351879129116517
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,KHC,food_beverage,22,8.013835906134343e-05,8.620198463349876e-05,4.2749892755806144e-05,0.0002417695271187698,-0.6283879423544739,-0.12641049024390857,-0.5019774521105653
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CPB,food_beverage,22,0.00027929000786906767,0.00010186268651651839,9.955403467724936e-05,0.0005524212612078587,-1.0315501378476082,-0.12641049024390857,-0.9051396476036996
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CAG,food_beverage,22,0.00012306919499571934,4.475489264287022e-05,8.30799093386534e-05,0.0007726820600245587,-0.39294385038139334,-0.12641049024390857,-0.26653336013748474
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,KDP,food_beverage,22,7.425994923702429e-05,0.00019149952548407965,4.882689006679599e-05,0.00013452635797825074,-0.41929057810534687,-0.12641049024390857,-0.29288008786143827
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MNST,food_beverage,22,0.00010464055599084565,0.0006548002714470043,9.303465913504439e-05,0.00034734994390945564,-0.11755909846576666,-0.12641049024390857,0.008851391778141912
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,MCD,restaurants,22,5.546592311807478e-05,7.883500430096154e-05,3.729464545814159e-05,3.9254235463636755e-05,-0.39691907136201093,-0.12641049024390857,-0.2705085811181024
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,SBUX,restaurants,22,0.00013723209591091112,7.170419671922097e-05,0.00014114235444509022,0.0001055712389265688,0.028095363918424626,-0.12641049024390857,0.1545058541623332
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,YUM,restaurants,22,0.00012266270828549793,5.02581435517342e-05,4.978023672016797e-05,5.191608593647513e-05,-0.9018203273135141,-0.12641049024390857,-0.7754098370696055
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,DPZ,restaurants,22,0.0004514494352427037,0.00014834226605125433,0.00012187642742632775,2.9143871967504557e-06,-1.3094557323019977,-0.12641049024390857,-1.1830452420580893
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CMG,restaurants,22,0.00011917624203173359,0.001203441501152848,6.409248673270675e-05,0.00023331786568028603,-0.6202762775531345,-0.12641049024390857,-0.4938657873092259
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,DRI,restaurants,22,0.00014064808018885902,0.00012976355929396262,0.00011219254651941088,0.0,-0.22604432470523864,-0.12641049024390857,-0.09963383446133006
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,CAKE,restaurants,22,0.0005117914861784784,0.0001902436474445277,0.00034239035175717735,6.052674609329638e-05,-0.4019658229402962,-0.12641049024390857,-0.27555533269638766
2023-08-08,2023-08-08,Novo SELECT semaglutide CV outcomes headline,clinical_topline,Novo Nordisk SELECT headline release,WING,restaurants,22,0.0002890491209486526,0.000856449854579683,0.0003361710830146539,0.0011571780655070527,0.15102356366627429,-0.12641049024390857,0.27743405391018283
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,LLY,glp_makers,5,0.0002529923227002145,0.0006674042639747328,0.0008448495758040936,0.000992401691755049,1.2057994515017545,1.048651919565325,0.1571475319364295
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,NVO,glp_makers,5,0.00031971225093595923,0.0004657896765124916,0.0002990387235929524,4.7358324628409925e-07,-0.06684830008229765,1.048651919565325,-1.1155002196476227
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,XLV,healthcare_broad,5,3.59682015594846e-05,8.557572006826979e-05,0.00011027174380079975,1.9701217244429335e-06,1.120312459452808,1.048651919565325,0.071660539887483
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,IYH,healthcare_broad,5,3.587449163072181e-05,8.827002263071944e-05,0.00013730209115108539,1.8072157240298883e-06,1.3421570397757958,1.048651919565325,0.2935051202104708
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,IHE,healthcare_broad,5,6.340604004467978e-05,0.0001341335082345895,0.00024676617737728933,2.774848372515798e-05,1.3588821122283101,1.048651919565325,0.3102301926629851
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PPH,healthcare_broad,5,4.8903253920913215e-05,0.0001440832638031377,9.259362784477229e-05,1.3080903949927832e-05,0.6383763888960542,1.048651919565325,-0.4102755306692708
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,DXCM,diabetes_medtech,5,0.0008143964729380829,0.002166083957395354,0.000659842123017824,0.0006687077664058822,-0.2104467160581436,1.048651919565325,-1.2590986356234686
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,PODD,diabetes_medtech,5,0.0010809725926469334,0.0026048377510934427,0.0012670903597275993,0.0018976440196566695,0.15886203202265248,1.048651919565325,-0.8897898875426725
2023-11-08,2023-11-08,FDA Zepbound chronic weight-management approval,approval,FDA Zepbound approval release,TNDM,diabetes_medtech,5,0.001790016451392533,0.0033897787228245892,0.007365090288670767,0.0021695635508321705,1.4145264984611476,1.048651919565325,0.36587457889582264
