date,rv,ret,r2
2012-04-20,5.258549404277819e-05,-0.0087440938692289,7.645917759388644e-05
2012-04-23,9.530842299815038e-05,-0.0026705851097218,7.1320248282677974e-06
2012-04-24,8.897387326291678e-05,0.0049534876037004,2.453703944001353e-05
2012-04-25,5.226466711713571e-05,-0.0006629981015915,4.3956648271393295e-07
2012-04-26,7.06136425222103e-05,-0.0111480915670626,0.00012427994558761226
2012-04-27,5.697036549648678e-05,-0.0133406460915935,0.00017797283814114891
2012-04-30,4.999672513562379e-05,0.0026831247650384,7.199158504762369e-06
2012-05-02,7.592795844206248e-05,0.0239895516424848,0.0005754985880074452
2012-05-03,1.894584545241722e-05,-0.002478316014467,6.1420502675635955e-06
2012-05-04,5.49375037157919e-05,0.006153059931332,3.7860146518563355e-05
2012-05-07,2.866628831626243e-05,-0.007571265496318,5.732406121573546e-05
2012-05-08,1.690691091975733e-05,0.000398856616336,1.590866003950031e-07
2012-05-09,8.915477588553938e-05,-0.0010718114638067,1.148779813947461e-06
2012-05-10,5.500420715856536e-05,0.0076474512371911,5.848351042521568e-05
2012-05-11,4.175595037303898e-05,-0.0122767140559524,0.00015071770801161922
2012-05-14,4.380293520297024e-05,-0.0009494744694304,9.015017681001395e-07
2012-05-15,4.495026217518183e-05,0.0108918707806804,0.00011863284910303947
2012-05-16,7.109492915564168e-05,-0.0145267732035783,0.00021102713970820054
2012-05-17,4.353773354127336e-05,0.0068577967296089,4.702937598463453e-05
2012-05-18,9.896301492695116e-05,-0.0046170071522987,2.131675504437735e-05
2012-05-21,4.099579074887783e-05,0.0012528713269667,1.5696865619352998e-06
2012-05-22,2.596520812124672e-05,-0.0017947129825927,3.2209946898867853e-06
2012-05-23,8.99388669116665e-05,-0.0019596870773285,3.8403734410483175e-06
2012-05-24,5.913557640426703e-05,-0.0034996886003062,1.224782029911317e-05
2012-05-25,8.049449011907391e-05,-0.013933094303924,0.00019413111688203942
2012-05-28,8.192373168153835e-05,0.0062024444682463,3.847031738167913e-05
2012-05-29,0.0001399579767875,0.0233084913890013,0.0005432857708311477
2012-05-30,5.251403932865835e-05,-0.0049641580155218,2.4642864803069334e-05
2012-05-31,0.0001010241344428,0.0103079335880658,0.00010625349485597506
2012-06-01,0.0001522394949648,-0.0139862419747398,0.00019561496457597344
2012-06-04,9.460201350517098e-05,-0.0088451240049676,7.823621866325408e-05
2012-06-05,9.83553592015882e-05,0.0034477839066834,1.1887213867185048e-05
2012-06-06,9.72974095253876e-05,0.0034280850597814,1.1751767177096444e-05
2012-06-07,6.029346331243745e-05,-0.0126941055781562,0.00016114031642937637
2012-06-08,0.0001166774101744,-0.0077364282715161,5.985232240031358e-05
2012-06-11,6.619239476195811e-05,0.0004230416759135,1.7896425955970278e-07
2012-06-12,3.394683166534259e-05,0.0061450711416059,3.7761899335397636e-05
2012-06-13,4.402821593948455e-05,0.0001418540324386,2.012256651909138e-08
2012-06-14,4.492103680186245e-05,0.003685856171721,1.3585535718613787e-05
2012-06-15,5.70731762441191e-05,0.0150611616069304,0.00022683858895007432
2012-06-18,5.479690703397441e-05,-0.0049437068553532,2.4440237471666222e-05
2012-06-19,2.228572241437608e-05,0.0001376178354886,1.8938668644567372e-08
2012-06-20,2.993135179641788e-05,0.0023279709246904,5.419448626203877e-06
2012-06-21,2.564352688965106e-05,-0.0061642111689655,3.7997499335599015e-05
2012-06-22,2.776189727889448e-05,0.0048426244757879,2.345101181350003e-05
2012-06-25,2.893028406497911e-05,-0.0007193727380223,5.174971362097006e-07
2012-06-26,2.107702419807573e-05,-0.0007203054406372,5.188399278115508e-07
2012-06-27,5.822079572574176e-05,0.0097814358696632,9.56764876723339e-05
2012-06-28,4.064683972450345e-05,-0.0029959363303171,8.97563449531389e-06
2012-06-29,9.431070513519087e-05,0.0187292648434191,0.0003507853615749347
2012-07-02,1.887317668080043e-05,0.0004205509279056,1.7686308296226119e-07
2012-07-03,6.216563916244432e-05,0.007220247973487,5.2131980798643134e-05
2012-07-04,6.800138510513955e-05,0.0031599943860678,9.98556451998001e-06
2012-07-05,2.456293355819911e-05,-0.0006848846237167,4.6906694780356575e-07
2012-07-06,4.691430606033293e-05,-0.0019230775157414,3.6982271315501143e-06
2012-07-09,3.659922825415988e-05,0.004432140219339,1.9643866923882363e-05
2012-07-10,5.29207550110577e-05,-0.0101171952982586,0.00010235764070310594
2012-07-11,2.797548328513642e-05,0.0067020636233584,4.4917656811543925e-05
2012-07-12,0.0001092503325248,-0.0152867432334494,0.00023368451868541104
2012-07-13,8.030634277934239e-05,-0.0001414127132385,1.9997555465474233e-08
2012-07-16,5.893417083820664e-05,-0.0046659681683902,2.1771258948430595e-05
2012-07-17,8.486829265048988e-05,0.0087583551812712,7.670878548130008e-05
2012-07-18,4.506956369154656e-05,-0.0128438160728412,0.00016496361131297391
2012-07-19,5.833516590233114e-05,0.0074296669809356,5.519995144760471e-05
2012-07-20,2.643960964313518e-05,-0.0014251106872524,2.0309404709210077e-06
2012-07-23,4.090270041652546e-05,-0.0060913893934019,3.710502474204916e-05
2012-07-24,3.262554459575271e-05,0.0017474884307144,3.0537158154806768e-06
2012-07-25,6.810242460947327e-05,0.008805457540345,7.753608249481863e-05
2012-07-26,4.906669927864008e-05,0.0029129062251242,8.485022676367316e-06
2012-07-27,4.693959557945804e-05,0.0090007036668225,8.1012666497952e-05
2012-07-30,3.076644914662578e-05,-0.0008474576778379,7.181845157264058e-07
2012-07-31,6.46956960291547e-05,0.0075747311255764,5.737655162477592e-05
2012-08-01,3.501286023966496e-05,0.0078147202054634,6.106985188967793e-05
2012-08-03,1.859794466263111e-05,0.0,0.0
2012-08-06,2.660705255601969e-05,-0.0053730238789637,2.8869385603914123e-05
2012-08-07,2.227252731164288e-05,0.000138226553541,1.910658010382294e-08
2012-08-08,6.831311320572918e-05,-0.0008216927331674,6.751789477401121e-07
2012-08-09,3.435329031050384e-05,0.0095875422138789,9.192096570290992e-05
2012-08-10,2.03965442242286e-05,-0.0012082971195524,1.4599819291186267e-06
2012-08-13,2.580068768828841e-05,0.0013424622770622,1.8022049653350271e-06
2012-08-14,6.330797158782587e-05,0.0020025372154988,4.010155299457688e-06
2012-08-15,2.181255665685436e-05,-0.0028080515877538,7.885153719486636e-06
2012-08-16,5.003938448809388e-05,0.0046819696255445,2.1920839574521308e-05
2012-08-17,2.126514366479384e-05,-0.004273510777382,1.8262894364400107e-05
2012-08-20,3.857709054175674e-05,-0.0032201825760295,1.0369575822963986e-05
2012-08-21,6.153836450264364e-05,0.0069426180061761,4.81999447796806e-05
2012-08-22,2.165330647318051e-05,-0.0004004004057497,1.6032048492452437e-07
2012-08-23,5.848279535354078e-05,0.0049363051339986,2.4367108375940935e-05
2012-08-24,1.314748027314954e-05,0.0050877067838227,2.5884760318155526e-05
2012-08-27,3.903748225795715e-05,-0.0106753082127826,0.00011396220543790363
2012-08-28,3.073715483673371e-05,-0.004987541511039,2.487557032433719e-05
2012-08-29,1.397865955267569e-05,0.0,0.0
2012-08-30,3.695294813132413e-05,0.0009506349598916,9.037068269681039e-07
2012-08-31,2.804428442521586e-05,0.0014910202694517,2.2231414439158197e-06
2012-09-03,4.722771757257666e-05,0.0099919815929113,9.983969615307825e-05
2012-09-04,1.18193981718086e-05,0.0006714564141348,4.5085371608276404e-07
2012-09-05,3.330470872520409e-05,-0.0082751608353199,6.847828685041235e-05
2012-09-06,4.263621023278039e-05,0.0,0.0
2012-09-07,3.149888112761957e-05,-0.0067159419654368,4.5103876483115116e-05
2012-09-10,1.805642960530955e-05,0.0047058910374127,2.2145410456001177e-05
2012-09-11,1.944770827729131e-05,0.0037573849895139,1.411794195942437e-05
2012-09-12,2.777159581343624e-05,0.0086053354224411,7.405179773271955e-05
2012-09-13,1.542373907365189e-05,-0.001977979150854,3.91240152121311e-06
2012-09-14,2.325952964400676e-05,0.0054418377361416,2.961359794649473e-05
2012-09-17,1.454299711907917e-05,0.0016781776351861,2.816280175238811e-06
2012-09-18,3.057087967611147e-05,0.0010327912097992,1.0666576830384953e-06
2012-09-19,1.948251253175596e-05,0.0047603820999837,2.266123773784522e-05
2012-09-20,2.133758383709316e-05,-0.0041210618529799,1.6983150796086125e-05
2012-09-21,1.728351629056004e-05,-0.0005151983627609,2.6542935299151193e-07
2012-09-24,7.750877724267157e-05,0.0038654860655774,1.4941982523173047e-05
2012-09-25,2.168163401220573e-05,-0.0046314247202189,2.1450094939054712e-05
2012-09-26,2.435169806140727e-05,0.0014290356442954,2.042142872666769e-06
2012-09-27,2.038396751271536e-05,0.0058407590277337,3.411446602005271e-05
2012-09-28,3.052109808261001e-05,-0.0007769002074047,6.03573932265466e-07
2012-10-01,1.126042885952165e-05,-0.0007804370843575,6.090820426404356e-07
2012-10-02,1.229684536489934e-05,0.0019423767842065,3.7728275718243844e-06
2012-10-03,1.38513226368005e-05,-0.0044030115162429,1.9386510412167603e-05
2012-10-04,3.216664348975656e-05,-0.000259504348154,6.734250671083245e-08
2012-10-05,1.7143787729321e-05,-0.0015572284486063,2.424960441148784e-06
2012-10-08,4.539691917069344e-05,-0.0069267740851305,4.798019922643548e-05
2012-10-09,3.265016200225523e-05,-0.0042033425870077,1.7668088903752582e-05
2012-10-11,3.402514507709669e-05,-0.0053597877204478,2.8727324408263024e-05
2012-10-12,3.590193459079638e-05,-0.0028284751835778,8.00027186411547e-06
2012-10-15,2.964267810257464e-05,0.0037791919726468,1.428229196611801e-05
2012-10-16,1.182548640955338e-05,0.0,0.0
2012-10-17,1.830891595212187e-05,-0.0069724069003058,4.861445798343193e-05
2012-10-18,1.05852183324677e-05,-0.00187692775305,3.5228577901693216e-06
2012-10-19,3.911084873550419e-05,-0.011176309696133,0.00012490989842387653
2012-10-22,2.092529400674554e-05,0.0061446223235268,3.7756383498783886e-05
2012-10-23,2.074167087600135e-05,-0.0060117683451612,3.614135863588223e-05
2012-10-24,5.710596694328529e-05,0.010047569215285,0.00010095364713594281
2012-10-25,2.423985969679308e-05,-0.0063178345017887,3.991503279199166e-05
2012-10-26,0.0001154132870755,-0.0189949845180206,0.00036080943683984237
2012-10-29,5.104482757612824e-05,0.0016863410404364,2.84374610466012e-06
2012-10-30,9.339328626165714e-05,-0.0009770396478265,9.54606473424931e-07
2012-10-31,5.48146024488013e-05,-0.0073955545337261,5.4694226861316674e-05
2012-11-01,9.519778533371463e-05,0.0105123962000405,0.00011051047386662595
2012-11-02,2.832566131641556e-05,-0.0019422869591044,3.772478631507017e-06
2012-11-05,5.913878962871655e-05,-0.0012526969416016,1.5692496274980025e-06
2012-11-06,3.26675505104583e-05,0.0109426952425707,0.00011974257917177943
2012-11-07,0.0001373340204215,0.0070525079700983,4.973786866830004e-05
2012-11-08,3.111053796733872e-05,0.0043148511512744,1.8617940457654015e-05
2012-11-09,7.264758551276793e-05,0.0205249196582378,0.0004212723269771165
2012-11-12,3.57484870813412e-05,-0.0033089786155624,1.0949339478249256e-05
2012-11-13,6.735044259908185e-05,-0.018707791163395,0.0003499814502132001
2012-11-14,4.939226776476582e-05,0.0063331433970225,4.0108705287249694e-05
2012-11-15,0.0001448407501343,0.0037988086485576,1.4430947148356018e-05
2012-11-16,9.05386747943392e-05,-0.0015465732432428,2.3918887967145527e-06
2012-11-19,2.992408219805021e-05,-0.0032237746050012,1.0392722703850645e-05
2012-11-20,2.351285347826859e-05,-0.0019533981375365,3.815764283731067e-06
2012-11-21,4.80455343170612e-05,-0.0139527314627848,0.00019467871527258486
2012-11-22,2.135629170811691e-05,-0.0008460237391254,7.157561671637229e-07
2012-11-23,5.898690796418946e-05,0.0276949298424585,0.0007670091389786984
2012-11-26,2.058810056958749e-05,0.0035254273801641,1.242863821281071e-05
2012-11-27,4.589163846849491e-05,0.0018875561759039,3.562868317192955e-06
2012-11-28,1.97178158560505e-05,0.0028311444593072,8.015378949465859e-06
2012-11-29,4.311105821824672e-05,0.0073358114902135,5.3814130219948414e-05
2012-11-30,3.761882854210605e-05,0.0075352329570347,5.677973571678191e-05
2012-12-03,5.723338532751505e-05,0.0003948667376084,1.55919740469501e-07
2012-12-04,1.970745579728273e-05,0.003693935598773,1.3645160207882443e-05
2012-12-05,5.532066201803893e-05,0.0080026665201572,6.404267143284496e-05
2012-12-06,3.102984401260777e-05,-0.0018307838250813,3.351769414179316e-06
2012-12-07,2.789556688902048e-05,0.0003917216215134,1.534458287610874e-07
2012-12-10,5.084467140114454e-05,-0.007449554153444,5.5495857085094753e-05
2012-12-11,3.151191803128958e-05,-0.0001309157558981,1.7138935142370907e-08
2012-12-12,5.16605382723374e-05,0.0053402927305679,2.851872644815636e-05
2012-12-13,2.625988083612432e-05,0.0071018440397276,5.0436188764614436e-05
2012-12-14,3.059325438861998e-05,-0.0046626169174933,2.1739996519294722e-05
2012-12-17,5.014625899962869e-05,-0.0053437728987911,2.8555908793854234e-05
2012-12-18,2.00121792065108e-05,-0.0006529546428528,4.2634976562302767e-07
2012-12-19,2.385281431233438e-05,-0.0033867428489931,1.14700271252059e-05
2012-12-20,2.224543319823407e-05,-0.0093477081160545,8.737964702295119e-05
2012-12-21,8.754165460983156e-05,-0.0100943877466387,0.00010189666397948954
2012-12-22,1.098529585220449e-05,-0.0033167526259939,1.100084798203743e-05
2012-12-24,3.100332656403925e-05,0.002263800154487,5.124791139455365e-06
2012-12-25,6.999628621408211e-05,0.0157607675344954,0.00024840179327640424
2012-12-26,3.012825300412885e-05,-0.0023550972549684,5.546483080359693e-06
2012-12-27,4.601459156015557e-05,0.0034138688617926,1.1654500605517101e-05
2012-12-28,2.92638614116026e-05,0.0033933731335318,1.1514981223375428e-05
2013-01-02,8.64097369005932e-05,0.0067131674785088,4.50666175945082e-05
2013-01-03,1.383678202286974e-05,0.001407099688511,1.979929533407753e-06
2013-01-04,1.80080579084225e-05,-0.0033389012655145,1.1148261660854331e-05
2013-01-07,3.488008992454375e-05,-0.0002582978188195,6.671776320691124e-08
2013-01-08,3.932568011838538e-05,-0.0034980925740053,1.2236651656311025e-05
2013-01-09,2.989717592361059e-05,0.0068710972346407,4.721197720788707e-05
2013-01-10,7.107338232933918e-05,0.0096173082102925,9.249261721175953e-05
2013-01-11,3.171360862445921e-05,-0.0080455066513076,6.473017727623484e-05
2013-01-14,4.904182676825316e-05,0.0100154920408879,0.00010031008082108887
2013-01-15,3.57022571482127e-05,-0.0075928554729696,5.765145423340441e-05
2013-01-16,3.970592664221511e-05,-0.0048086388064086,2.3123007170498728e-05
2013-01-17,9.601386593992464e-05,-0.0116242411232099,0.00013512298169052414
2013-01-18,2.908671238435829e-05,0.0025970667759069,6.744755838519459e-06
2013-01-21,7.020691553786244e-05,0.0023394863802694,5.47319652346602e-06
2013-01-22,4.810837101217089e-05,0.0037484694573297,1.4051023272533616e-05
2013-01-23,3.225123883697219e-05,-0.0069677701256794,4.854982052431032e-05
2013-01-24,6.650388914044337e-05,-0.0007807417442783,6.095576712587223e-07
2013-01-25,4.96235855368439e-05,-0.0016981259387282,2.8836317037815303e-06
2013-01-28,9.1211121429105e-05,0.0142012679153501,0.00020167601040355215
2013-01-29,2.768553593054245e-05,0.0080899317619714,6.54469959133537e-05
2013-01-30,3.475027417464655e-05,-0.0057526524894498,3.309301066437298e-05
2013-01-31,3.133760457755531e-05,0.0043417256301831,1.885058144778884e-05
2013-02-01,3.944966801815067e-05,0.0,0.0
2013-02-04,2.646410318645286e-05,0.0077122829954933,5.9479309002575105e-05
2013-02-05,1.646986382451186e-05,0.0024064352059998,5.790930400675299e-06
2013-02-06,1.462930300039498e-05,-0.0021495867163209,4.620723050983269e-06
2013-02-18,2.55923550097843e-05,-0.00389913078108,1.520322084796553e-05
2013-02-19,9.21783498128972e-06,0.0012572292327366,1.5806253436474602e-06
2013-02-20,1.311274694964898e-05,0.0022497197340155,5.061238881618773e-06
2013-02-21,1.334809989676819e-05,-0.0048942809625932,2.3953986140802215e-05
2013-02-22,3.574742512625575e-05,0.0015103841763699,2.2812603602285814e-06
2013-02-23,4.691370281823324e-06,0.0023799096847187,5.663970107417862e-06
2013-02-25,2.368714965023294e-05,-0.0057760080221779,3.336226867226346e-05
2013-02-26,2.656501321938912e-05,-0.0008873677453671,7.874215155178904e-07
2013-02-27,1.333705040762998e-05,-0.0034209726109427,1.1703053604820115e-05
2013-03-01,6.227325437909741e-06,-0.0011334300061075,1.2846635787448477e-06
2013-03-04,2.84687335629717e-05,-0.0115329837975757,0.00013300971527514363
2013-03-05,1.398951528866631e-05,0.0058301812799508,3.3991013757088744e-05
2013-03-06,2.581855470933034e-05,-0.0040185913681015,1.6149076583779886e-05
2013-03-07,2.128769944875007e-05,0.0005040322687352,2.5404852792635285e-07
2013-03-08,2.221044757349366e-05,0.0050075217306224,2.5075273882655558e-05
2013-03-11,1.612705762382808e-05,0.004111386841664,1.6903501761807878e-05
2013-03-12,1.775816061957662e-05,-0.0053612746083974,2.8743265426646698e-05
2013-03-13,3.22041640471922e-05,-0.0012507819016526,1.5644553655016946e-06
2013-03-14,2.336036750805293e-05,-0.0055172553747546,3.0440106870258523e-05
2013-03-15,3.54285090458352e-05,-0.0074312326360485,5.522321849107233e-05
2013-03-18,2.340832640467766e-05,-0.0083072878534505,6.90110314800862e-05
2013-03-19,1.331421895119057e-05,-0.0002552974228826,6.51767741304971e-08
2013-03-20,3.05359530206312e-05,0.0006432109310327,4.1372030179995275e-07
2013-03-21,2.374098088005532e-05,-0.0007692308071613,5.917160346860251e-07
2013-03-22,1.889480186809718e-05,-0.0003857280664991,1.4878614128513414e-07
2013-03-25,1.223618689416843e-05,0.0012745349673335,1.6244393829558062e-06
2013-03-26,9.77421788146868e-06,-0.0010204082518055,1.0412330003527568e-06
2013-03-27,2.074884819481521e-05,0.0024202291923303,5.857509343407776e-06
2013-03-28,1.168811512445248e-05,-0.0020382172661281,4.154329623942707e-06
2013-03-29,2.103130316510179e-05,0.0050613799053336,2.5617566546114763e-05
2013-04-01,6.90288573064973e-06,-0.0022701485345391,5.153574368870023e-06
2013-04-02,1.927579551216845e-05,-0.0002529724273546,6.399504900167839e-08
2013-04-03,8.728849244927685e-06,-0.0012596046507331,1.586603876148455e-06
2013-04-08,8.198508501950299e-05,-0.015514126152793,0.00024068811028477572
2013-04-09,2.174004577574844e-05,-0.0011667856383018,1.3613887257473387e-06
2013-04-10,1.188720138706299e-05,-0.0010346612407763,1.0705238831647527e-06
2013-04-11,2.985156672713723e-05,0.0055153093054652,3.041863673495103e-05
2013-04-12,7.969230151297879e-06,-0.0049977678192396,2.4977683175026948e-05
2013-04-15,3.787934541588426e-05,-0.0001288078832205,1.6591470779745967e-08
2013-04-16,3.302858072532403e-05,0.0089084573394767,7.936061216927629e-05
2013-04-17,1.049600671469875e-05,-0.00051566328331,2.6590862175404933e-07
2013-04-18,2.880752755837632e-05,0.0043961798239083,1.9326397044138413e-05
2013-04-19,6.666575965822355e-05,0.0204750587656202,0.0004192280314556006
2013-04-22,1.165528309097184e-05,0.0,0.0
2013-04-23,1.292753065380917e-05,-0.0017643356813728,3.112880396565223e-06
2013-04-24,4.010280165218228e-05,0.0031334236328731,9.818343663047657e-06
2013-04-25,1.978514373597123e-05,0.0036297680505787,1.3175216101001895e-05
2013-04-26,2.590277116288812e-05,-0.0013743989169185,1.888972382826746e-06
2013-04-29,1.323289291747141e-05,0.0017465074299736,3.050288202952989e-06
2013-04-30,2.775278849324767e-05,0.0039594211587929,1.5677015912696913e-05
2013-05-02,1.020191106983807e-05,0.0044433546322121,1.974340038760073e-05
2013-05-03,1.764527516186377e-05,0.0001228576695444,1.509400696588099e-08
2013-05-06,1.15150292145628e-05,-0.0037876519104751,1.4346306994925677e-05
2013-05-07,9.141797316785938e-06,-0.0007338552188444,5.385434822251622e-07
2013-05-08,4.140979757281554e-05,0.0097229740204788,9.453622380290567e-05
2013-05-09,1.167053332630224e-05,0.0014445650760526,2.086768258950854e-06
2013-05-10,8.429074177097973e-06,0.0021678919727366,4.699755605455787e-06
2013-05-13,3.044624901514661e-05,-0.0060350213344701,3.6421482507509265e-05
2013-05-14,1.34389452802911e-05,-0.000604120117449,3.649611163065936e-07
2013-05-15,1.516759501545873e-05,0.0002407608053039,5.796576537058244e-08
2013-05-16,2.630098573677615e-05,0.0117030234667191,0.00013696075826257796
2013-05-17,1.116889617882653e-05,-0.0002379819144977,5.663539162799059e-08
2013-05-20,1.625283580806953e-05,-0.0014299335134305,2.044709852831694e-06
2013-05-21,4.258162357992792e-05,0.0013119448479654,1.7211992841029563e-06
2013-05-22,1.719497090397734e-05,-0.0047539904129689,2.2600424846600212e-05
2013-05-23,6.830223102406981e-05,-0.0151051147005499,0.0002281644901167687
2013-05-24,4.587089896224215e-05,-0.001822711483425,3.322277151809364e-06
2013-05-27,3.537303867622173e-05,0.0086369979161087,7.459773300286602e-05
2013-05-28,1.570791449982109e-05,-0.00108925880664,1.1864847478427972e-06
2013-05-29,2.265736028140961e-05,0.0067600450577193,4.5698209182395135e-05
2013-05-30,5.390259833306029e-05,-0.0087093812893866,7.58533224439174e-05
2013-05-31,4.514065925159547e-05,-0.003995888346501,1.5967123677702497e-05
2013-06-03,3.397080693959013e-05,0.0112926203113234,0.00012752327349571383
2013-06-04,2.736566918176826e-05,-0.0074458690051445,5.544096524177155e-05
2013-06-05,2.811769078121449e-05,0.001720324828308,2.9595175148929493e-06
2013-06-06,3.979611698261092e-05,0.0006172458686187,3.809924623268534e-07
2013-06-07,2.358058264862971e-05,0.0006184674574031,3.8250199586665534e-07
2013-06-10,2.35630337213488e-05,0.0006139112477176,3.768870200741804e-07
2013-06-11,1.39901558114087e-05,-0.0008608498348749,7.410624382041427e-07
2013-06-13,4.253303906134986e-05,-0.0147650329979778,0.0002180061994313733
2013-06-14,2.15836333078503e-05,-0.0077978008002076,6.0805697319718296e-05
2013-06-17,1.341799645640739e-05,0.0062909115372536,3.957556796955045e-05
2013-06-18,3.216040464666897e-05,0.0028813048433457,8.301917600287389e-06
2013-06-19,1.988386627776541e-05,0.0017473793762137,3.0533346844169796e-06
2013-06-20,3.839226735643724e-05,-0.0061760361005649,3.81434219154809e-05
2013-06-21,3.935208233421349e-05,0.0074710354711993,5.581637101191815e-05
2013-06-24,4.903292746436798e-05,0.000262157558193,6.872658531771619e-08
2013-06-25,0.0001211250493205,-0.0007885399278351,6.217952177901847e-07
2013-06-26,4.635223935334566e-05,-0.0018315023434677,3.3544008341276774e-06
