target_date,origin_date,step1,step2,step3,step4,step5,step6,step7,step8,step9,step10,step11,step12,step13,step14,step15,step16,step17,step18,step19,step20,step21,step22,step23,step24,step25,step26,step27,step28,step29,step30,step31,step32
2015-02-18,2015-02-17,-10.761538102382426,-10.657121768412972,-10.642922979656976,-10.611324781595632,-10.567348847136593,-10.554458041233834,-10.564946880787312,-10.573009144984734,-10.558917164975387,-10.555872196393892,-10.56118410707887,-10.558463751097097,-10.577020285801217,-10.603477322912527,-10.598321976425831,-10.608780450727844,-10.59350810112281,-10.57718363869102,-10.586164094631771,-10.583922199971392,-10.578858267459003,-10.592370988220928,-10.607532010356516,-10.648646447694063,-10.63260613443189,-10.603231699567312,-10.626742168766464,-10.63499887240363,-10.623591522886908,-10.60920860501642,-10.607980997442208,-10.617720577598009
2015-02-19,2015-02-18,-11.092967478653776,-10.964765173476897,-10.893440326166642,-10.83963740932231,-10.807314684693972,-10.814274241277007,-10.835562719985063,-10.811792468874193,-10.766730580304497,-10.75965968129809,-10.748358414701894,-10.738120220010783,-10.762932055022635,-10.791073365615688,-10.778910262910259,-10.744608793397731,-10.717384154402302,-10.713495756995167,-10.697907302035313,-10.70989592227136,-10.754233995673806,-10.778070318501975,-10.769900839973944,-10.75771539937631,-10.732003639103587,-10.729950787518357,-10.738565054983022,-10.753727954593634,-10.73936642509521,-10.712277505261497,-10.696256824658775,-10.681240152279454
2015-02-20,2015-02-19,-10.88055889632861,-10.79759637739549,-10.754023871271354,-10.728674463393803,-10.728303977583849,-10.753379184059241,-10.730168993397431,-10.6935970398626,-10.707591974642584,-10.70441771508417,-10.698397666397012,-10.709630406616316,-10.726545435210264,-10.716092489734448,-10.686736695292984,-10.675424395728662,-10.694339176284599,-10.671040892874826,-10.664744803566101,-10.705800390465635,-10.71993145092816,-10.729417907066155,-10.731037393392956,-10.729929092828925,-10.742151089997922,-10.72989469290083,-10.737294301466706,-10.726625540680683,-10.714909615293374,-10.727773956798723,-10.723481643836582,-10.703799353372586
2015-02-23,2015-02-20,-10.291674910724682,-10.337143275054878,-10.357001229430821,-10.398563856389321,-10.450334625819872,-10.450597892599257,-10.416236141535204,-10.44330374925253,-10.481433842329388,-10.494181101999564,-10.514806898939153,-10.545409623409892,-10.5487351856963,-10.508412373117487,-10.516279896106713,-10.55441943201761,-10.527779866410132,-10.51674662976894,-10.55384494811566,-10.579408738500943,-10.575471430634625,-10.583068608258225,-10.585004672380343,-10.594936282802395,-10.601985988409131,-10.603307376416634,-10.590770591429676,-10.57424421613844,-10.596830866409153,-10.611063765601912,-10.59319773955068,-10.600575650886954
2015-02-24,2015-02-23,-11.135461496118467,-10.974981112231545,-10.913629034412681,-10.910155835747107,-10.87222529214668,-10.814181248891067,-10.815017111923252,-10.808746675236964,-10.786359987401871,-10.791397344006597,-10.794248910649133,-10.778456028662552,-10.745369767136772,-10.735718629057082,-10.74672500882326,-10.725635059688209,-10.700518566794333,-10.727636058431738,-10.747347899697468,-10.758967074775807,-10.765810203877866,-10.752925264556843,-10.762152717887707,-10.774821640469694,-10.771536590548585,-10.750880147676751,-10.728225389960372,-10.756205427589425,-10.76140141004981,-10.732652845549797,-10.738376226536543,-10.763260690794047
2015-02-25,2015-02-24,-10.850986739467945,-10.810558949464587,-10.823652445070453,-10.778424309511516,-10.726202620129309,-10.732741606630757,-10.73263288487955,-10.705672056791684,-10.73341550925017,-10.755487097703561,-10.728231108096754,-10.688339581142873,-10.68357976094593,-10.698646676757251,-10.664285918116686,-10.671350629556697,-10.722515269559823,-10.72213632463254,-10.716215791033832,-10.72591327958648,-10.710581098509822,-10.707584312298712,-10.734790392572206,-10.760329726293143,-10.71990007802456,-10.693837238959635,-10.71468110043186,-10.718147312145293,-10.688883587846494,-10.72038296403781,-10.765493324758545,-10.744340915816473
2015-02-26,2015-02-25,-11.065226324211277,-11.025065099251131,-10.96293097013339,-10.915260247097839,-10.913823909594697,-10.891000812069295,-10.873323188732023,-10.880992160689143,-10.885350892356563,-10.860760245599701,-10.829321973827488,-10.81870061814869,-10.79604379684226,-10.764787854522687,-10.764760581666367,-10.797828563607853,-10.808179166506056,-10.817112399414128,-10.813756229235219,-10.775444125102668,-10.779966458626173,-10.805570265533948,-10.816587589215954,-10.792689235514901,-10.790073158218116,-10.80833924017892,-10.774719605621293,-10.757026571179699,-10.789939969301418,-10.822455720004713,-10.811871890082685,-10.79965600727772
2015-02-27,2015-02-26,-11.125608805436244,-11.054756100626875,-10.970937278587893,-10.950805529895492,-10.94112734371367,-10.911136573337656,-10.913880614439078,-10.92636283788802,-10.91317810874734,-10.851561990106756,-10.831923282845702,-10.83394796286201,-10.798905974128289,-10.778330790246015,-10.82689828634159,-10.846732143483734,-10.841677642982845,-10.822642341864537,-10.812715856257187,-10.810553848546778,-10.821525227375952,-10.835559841024818,-10.833574913762062,-10.803851359249704,-10.813303917498258,-10.811825576683555,-10.786115744481389,-10.809255813855932,-10.853381920855462,-10.85257749226576,-10.826007152704895,-10.815338352185274
2015-03-02,2015-02-27,-11.26979282042311,-11.132283682172707,-11.095624321271167,-11.063875116844676,-11.010840475524331,-11.022287823074356,-11.021349376444542,-10.973258381307623,-10.931430357295998,-10.911330003896934,-10.893545287198577,-10.843988064584655,-10.84022524856175,-10.866195499998389,-10.850174221340865,-10.861757251667186,-10.865583486175828,-10.846474258576546,-10.842594793801469,-10.88475972145322,-10.892761006272721,-10.851797285220089,-10.845476985931555,-10.873309674943574,-10.851316517140733,-10.807458048850043,-10.845801836102801,-10.893160381643114,-10.874081365434762,-10.867186922542423,-10.874899729557498,-10.85873981481184
2015-03-03,2015-03-02,-11.3355005081283,-11.265121281718828,-11.209338716714758,-11.172745356336014,-11.17710358323869,-11.148717349965075,-11.096198375454565,-11.067601342392644,-11.042915778781659,-11.015526295426659,-10.987515421045796,-10.955916082823304,-10.98165771120809,-10.964691455296833,-10.983214103577176,-10.98361977077618,-10.948910053236649,-10.951699521075719,-10.969623049699965,-10.965858763723185,-10.941413063047586,-10.935006917191973,-10.948085644667316,-10.928380944144044,-10.909856329078188,-10.927622670506281,-10.947011921272505,-10.93541354655943,-10.94775284757905,-10.939130290095031,-10.909576522002489,-10.900910879181149
2015-03-04,2015-03-03,-10.582152001982577,-10.662784439532917,-10.677823518635858,-10.722349559830437,-10.753368921582227,-10.724585360289993,-10.685956106326316,-10.707055887169993,-10.720513107002677,-10.69704155975678,-10.688840848677707,-10.724456970688873,-10.726040537963978,-10.716369444783503,-10.72778511410628,-10.734313694188106,-10.736599445165425,-10.746353039137315,-10.758638333246626,-10.73156052835729,-10.709295668846442,-10.736915331418926,-10.731481438268462,-10.701042990768999,-10.715837737832432,-10.748731777755083,-10.735865241900543,-10.723000816506678,-10.740940912213318,-10.74273559277957,-10.720047491259413,-10.732229730140919
2015-03-05,2015-03-04,-10.699161253988484,-10.709149634014462,-10.751654024261668,-10.770205413119522,-10.750410989804438,-10.729901303362142,-10.713478443842668,-10.711353188021771,-10.703461245076962,-10.687639943262877,-10.720003081610853,-10.727308907486496,-10.730923666830684,-10.719372726504188,-10.70223516728107,-10.7226808949764,-10.748519234578028,-10.733565049599639,-10.70730312072783,-10.697777736011155,-10.712371279377523,-10.69697828827007,-10.684633521281327,-10.709613473132375,-10.738554265265773,-10.72267541110491,-10.723224215735573,-10.715293486782919,-10.7049573372065,-10.708383454909471,-10.7215839543936,-10.74408713779933
2015-03-06,2015-03-05,-11.065920840874268,-11.029444139951707,-11.042767619172386,-10.98043579419821,-10.908546806438366,-10.90872346797764,-10.90482113065073,-10.846357174185504,-10.836527261837437,-10.894263919165928,-10.869644732266213,-10.843220455128888,-10.849290477671659,-10.849310691828556,-10.830389066059638,-10.851971075885443,-10.878017186915255,-10.822629038080086,-10.779589417595716,-10.80768210584465,-10.8097888017783,-10.762504038478506,-10.800017840310064,-10.868481370732251,-10.830721113313388,-10.78416603436422,-10.792466345140273,-10.800660029069805,-10.768187677604185,-10.801403720358982,-10.858658762659363,-10.813288292757816
2015-03-09,2015-03-06,-10.388972852140123,-10.501146272734108,-10.529038953359912,-10.52764810071368,-10.542809442974585,-10.558966512187002,-10.551225780368245,-10.555412052734578,-10.615914029503243,-10.631883963367,-10.640093904291776,-10.639494620640122,-10.63956273232492,-10.640471773609567,-10.660619564168151,-10.66841825644505,-10.65326577614126,-10.633623435913806,-10.648727618197109,-10.63588367418046,-10.61279750374463,-10.625807267659123,-10.667008560628608,-10.654652222602579,-10.643919790402,-10.637036621176946,-10.630440895304373,-10.618124276697653,-10.632161949714883,-10.668353913394292,-10.660134317115759,-10.620638649825688
2015-03-10,2015-03-09,-10.92432172183237,-10.878446120580563,-10.82056582324807,-10.804603393078343,-10.795713852936919,-10.774221975388597,-10.770431758975924,-10.80723234348598,-10.806312833857532,-10.794384397827816,-10.783026477445384,-10.762289828837401,-10.775002301589454,-10.795166158763644,-10.791937149890089,-10.778882976981954,-10.750180425374412,-10.760823501425515,-10.749824512154149,-10.723738657398787,-10.749327570847047,-10.784459063848622,-10.76568598786901,-10.752692420145031,-10.74268553950522,-10.734485449592887,-10.720128118571445,-10.74049462852658,-10.773423209662907,-10.754462579190935,-10.705595143279433,-10.726707779581039
2015-03-11,2015-03-10,-10.896040441680361,-10.845989015854514,-10.825392433590366,-10.82243455299256,-10.784918111190029,-10.7765094167704,-10.817714782546444,-10.8205187239507,-10.812118055366303,-10.799133200670243,-10.787969539397261,-10.773279618614133,-10.782923945474707,-10.783569693156087,-10.780627482718971,-10.75175261879272,-10.771764615044154,-10.748560773793907,-10.710757993010231,-10.728304651911252,-10.773002027864042,-10.761146004067374,-10.745710146897384,-10.741100823530655,-10.737139353214053,-10.714328188846153,-10.721035558977118,-10.760830050390073,-10.743345803661974,-10.700794871460918,-10.717987815165197,-10.744317049829984
2015-03-12,2015-03-11,-11.103574190468649,-11.01531906562267,-10.991669439545849,-10.949675560332281,-10.915020082775047,-10.944974650949206,-10.939207380075443,-10.900526471204774,-10.880184393006573,-10.867772569968059,-10.86327168456024,-10.85717100273838,-10.860037523522383,-10.845712530821757,-10.804418806126595,-10.813810436590725,-10.81611559111194,-10.780803804743549,-10.784363885538621,-10.827176337982667,-10.82432320390735,-10.800110898314673,-10.78315585510817,-10.794595609638334,-10.772812956369755,-10.769314266625333,-10.805727067420186,-10.798004249761139,-10.742632187415248,-10.75396310080208,-10.790951346497444,-10.804847216107065
2015-03-13,2015-03-12,-10.925968143332389,-10.908768599251179,-10.880735062257228,-10.875933743778793,-10.909439307334623,-10.895440359924786,-10.872049480799824,-10.873572904964774,-10.856691204383827,-10.856147227167964,-10.870167291683828,-10.852107324342041,-10.835555874972716,-10.80508345338987,-10.829804427880228,-10.807423302139274,-10.780129993113247,-10.791830606084389,-10.827457987093046,-10.808481359491745,-10.789969011793055,-10.78101208399264,-10.773582942112368,-10.76429283408997,-10.773169761089312,-10.791742453459301,-10.764929950306392,-10.724816019740913,-10.749593772038446,-10.768955402171558,-10.782145900374553,-10.807540208470897
2015-03-16,2015-03-13,-10.289625945386954,-10.427433280713265,-10.48892615755299,-10.588040569804768,-10.634354441111844,-10.628914400207833,-10.62668707253965,-10.64040627012721,-10.661697591141563,-10.68157686822271,-10.697853601813572,-10.6919972992079,-10.676249511915286,-10.677311119058308,-10.672437556223578,-10.632073288762813,-10.66665505569927,-10.708205710601723,-10.71211189890556,-10.68838441916537,-10.677164248611343,-10.67836623414286,-10.65829073848402,-10.648540027331288,-10.702370924431667,-10.696137498114087,-10.643994065930748,-10.6554508589329,-10.695630129247103,-10.710833867409777,-10.727271488733575,-10.748801426488521
2015-03-17,2015-03-16,-10.24205230118606,-10.332477631940229,-10.450421414277523,-10.496229196659415,-10.491203460528006,-10.517858355976744,-10.538866698478095,-10.541182145267074,-10.573369976426374,-10.58985772922251,-10.598745396510179,-10.568043814458257,-10.599585270587163,-10.601258717685502,-10.563293583134541,-10.576668869322846,-10.660971184666234,-10.653360093549924,-10.627515138624002,-10.627707604014278,-10.6494667491534,-10.62377265141107,-10.60713157764779,-10.655674230568913,-10.65552279991846,-10.589766073642503,-10.616237679170741,-10.660359309685383,-10.67258115578106,-10.695616941695063,-10.729367954134087,-10.717284770201411
2015-03-18,2015-03-17,-10.548146557606154,-10.602124933723921,-10.606693023543848,-10.597783396443724,-10.598388806108517,-10.604870876234262,-10.618270140081215,-10.627679949768119,-10.621154398431855,-10.610816588425497,-10.597439964258003,-10.622335045680812,-10.621057680701782,-10.602889982154133,-10.627742530995892,-10.667734682321322,-10.662314744474607,-10.638886407038088,-10.634174323759686,-10.639745426420504,-10.622953552095762,-10.615252337354926,-10.655045906551365,-10.627109526124555,-10.585539421705695,-10.61149216835383,-10.637447435241455,-10.657761616806818,-10.672025230767465,-10.690111591417319,-10.684216168976853,-10.644840968384834
2015-03-19,2015-03-18,-9.936210901454633,-10.152590903311122,-10.227803709963606,-10.290454433656016,-10.331578318543743,-10.369377905765031,-10.399803793733149,-10.437723142180438,-10.47285778634464,-10.458571741388905,-10.499138227860511,-10.507941544776724,-10.488658125891007,-10.50982735778854,-10.581768315598172,-10.570813445911313,-10.572466329875125,-10.562959749689345,-10.573330023168607,-10.547486678865804,-10.541051743926161,-10.601461228922691,-10.594900486435066,-10.512873695162881,-10.552106949875096,-10.596451627354485,-10.61225687642904,-10.627987871554089,-10.665481590195688,-10.681966510516146,-10.63713325682731,-10.588345435021363
2015-03-20,2015-03-19,-10.567349709322897,-10.540871970979467,-10.529619974259388,-10.525252181574372,-10.518817579087491,-10.547555169841239,-10.573473814285801,-10.559407348428225,-10.54679314388506,-10.554531623448678,-10.536506246861117,-10.491435834605914,-10.518113487166245,-10.599511372977169,-10.60512549124714,-10.585347188596987,-10.579560302505552,-10.555081422965813,-10.52468625857185,-10.518777553739316,-10.583280477972975,-10.585068753856342,-10.542362415767624,-10.55433393364936,-10.592275370926115,-10.58841515632901,-10.608437932388984,-10.655805020374824,-10.666262113680164,-10.633842708036047,-10.586621184803176,-10.548046071881432
2015-03-23,2015-03-20,-10.523939781663957,-10.530285394482624,-10.527987922205565,-10.5416170625142,-10.536614175587374,-10.553354802728046,-10.557275231931913,-10.549933090973536,-10.571931673513781,-10.565372575623329,-10.532284330527428,-10.527724296194766,-10.564960637843784,-10.583271360695253,-10.588632573275818,-10.559171009972491,-10.572677553630864,-10.54457740395562,-10.52582909904667,-10.561782915100503,-10.571735728561379,-10.527729977606617,-10.5520767259192,-10.580565365153003,-10.613879931627768,-10.622327652663573,-10.626450402469052,-10.642466366236405,-10.602787832157304,-10.563875757374124,-10.540569600021351,-10.532657773553852
2015-03-24,2015-03-23,-10.858574988036962,-10.777750252053501,-10.744865366454302,-10.737143645317687,-10.743569911638003,-10.719274098610242,-10.703831015671252,-10.714830146544369,-10.70722550995672,-10.648103533753808,-10.658948347386097,-10.700272108213534,-10.690970521033472,-10.688156503779187,-10.676368280220883,-10.654822655711277,-10.644914826471512,-10.620898504679289,-10.678510287568828,-10.662137698991861,-10.62320074323704,-10.655025231717824,-10.68679009018574,-10.703069335719182,-10.730292061783857,-10.736441977060483,-10.733663190492994,-10.70000972429712,-10.679918159129189,-10.646536694848908,-10.627114633042902,-10.65149856261534
2015-03-25,2015-03-24,-10.64452119632996,-10.63931134781625,-10.645395825119914,-10.655840540667917,-10.646928857268556,-10.627735730007712,-10.62630362854609,-10.623236615612205,-10.601893368091945,-10.606831163202315,-10.655742370938178,-10.650883064887708,-10.643796480440917,-10.632195022903993,-10.631208978868735,-10.621437009498518,-10.609274291822889,-10.637622937487158,-10.641807182403356,-10.583234932065523,-10.604366251336742,-10.64350122083767,-10.66885962233919,-10.66808709941294,-10.701864727540247,-10.713614260215895,-10.667355367860656,-10.624744140763209,-10.597756944371708,-10.592741849536885,-10.60175036466361,-10.624204373615019
2015-03-26,2015-03-25,-10.273788346250445,-10.382464336922544,-10.448692477992864,-10.475313570461307,-10.48041737714376,-10.503739419596704,-10.499292472871119,-10.47741593890043,-10.527761424987423,-10.573164690977839,-10.58371056780861,-10.580280699820985,-10.572865733123098,-10.554440214805714,-10.559789306071487,-10.545796848575252,-10.608938889893068,-10.59129315721002,-10.544304553096634,-10.55877087416631,-10.590674108004148,-10.616255854695021,-10.641731097915816,-10.656857991296409,-10.67916556570312,-10.640095203765277,-10.603794785749173,-10.577510298939636,-10.574293402468939,-10.607702371357187,-10.63274330457824,-10.603036140695874
2015-03-27,2015-03-26,-10.162901450899978,-10.280385888833282,-10.340948435418412,-10.359542008674598,-10.376763941390973,-10.382601524196144,-10.357779617328507,-10.391830208054712,-10.467702563499989,-10.468593259247069,-10.474846363947078,-10.45620031341627,-10.461573427676505,-10.45774224632793,-10.453203663944256,-10.510918882370275,-10.522147856443784,-10.479542945323217,-10.487271042860991,-10.52224857140775,-10.550475801081406,-10.566680006463741,-10.595113444460777,-10.60786038857264,-10.575747635709018,-10.527288927850957,-10.517553365415464,-10.516057273905817,-10.550020775893646,-10.590326754173471,-10.574817075099038,-10.550503521446682
2015-03-30,2015-03-27,-10.88195605117957,-10.80012664854032,-10.744068964493342,-10.740244202330206,-10.703258135458533,-10.6532363942283,-10.660124345062505,-10.69426623949027,-10.675770180093275,-10.63931249283594,-10.619960623033059,-10.605849245396065,-10.595818372821167,-10.583371554199111,-10.630265781905804,-10.628001281889233,-10.566605946066494,-10.590155240075187,-10.621580110597401,-10.644399120883659,-10.654596696132625,-10.675620749726601,-10.692362113052134,-10.654024609230733,-10.619503483930757,-10.598783572215948,-10.594138255788195,-10.636195808409157,-10.669749601173896,-10.654549575335075,-10.62334673276345,-10.634162356306227
2015-03-31,2015-03-30,-10.72527153276964,-10.682225531799045,-10.675204949056264,-10.652892749065618,-10.617893705401995,-10.644803126002424,-10.695178484786656,-10.687351773399548,-10.659017375742692,-10.641243861447055,-10.638509296837338,-10.611237889971338,-10.601643247467958,-10.655749225964518,-10.654482536364453,-10.582289588252857,-10.607976305519118,-10.645235891586573,-10.67343084164926,-10.691051745350764,-10.718802561481748,-10.73297361017194,-10.700413040500862,-10.647440969039065,-10.623598023598271,-10.610201149849322,-10.64205342427509,-10.66808862493081,-10.655117905355155,-10.636681300228124,-10.641025972033205,-10.640412986124616
2015-04-01,2015-03-31,-10.487367216420147,-10.524725016808059,-10.518548839530965,-10.47890993776938,-10.50253901317854,-10.564084976618282,-10.578487569384693,-10.573768554725518,-10.56795161593551,-10.556310374299304,-10.533434854262731,-10.517167526691766,-10.577311246378768,-10.570461881073047,-10.524682531868521,-10.562399584905165,-10.587399635151566,-10.587992002663544,-10.593562004823312,-10.629500666614192,-10.647965371904643,-10.619969127943916,-10.583573087455617,-10.57159663964646,-10.546014290818752,-10.573598360057728,-10.599544294998003,-10.579508227572154,-10.56346574446287,-10.575325302041714,-10.57774647626104,-10.568151365959569
2015-04-02,2015-04-01,-10.358105254404364,-10.401041810293085,-10.395801413869034,-10.435943674818194,-10.498778226939935,-10.501552295519849,-10.48685854587006,-10.5070329454279,-10.512522922957368,-10.50464855627935,-10.491617302989674,-10.532396517340121,-10.51613426940888,-10.45816495649466,-10.507709035207368,-10.528306914439284,-10.567268757113139,-10.57028851439196,-10.597675061969733,-10.599002740598966,-10.56738360433649,-10.533064312755172,-10.542207462413376,-10.523087098230016,-10.564418043510491,-10.586761221204643,-10.549583969067466,-10.521290604006522,-10.542327886393691,-10.549731385117651,-10.549882396336033,-10.577095894597475
2015-04-06,2015-04-02,-10.551360431557843,-10.516027004192301,-10.543696739996676,-10.5964080171706,-10.592568185902401,-10.586319792937562,-10.582164142353609,-10.57789600178292,-10.557347609249785,-10.540579146218144,-10.585500774733076,-10.573937703790135,-10.527554907868263,-10.567243262281938,-10.593873576179822,-10.613679099099844,-10.61539351043819,-10.630445758500535,-10.634461935364138,-10.607175396869334,-10.570293746843031,-10.564237974590515,-10.554844098761523,-10.596463830707153,-10.61918689997771,-10.582202167137858,-10.563867162213462,-10.581452981279892,-10.581770483984533,-10.57867216430144,-10.59382671006739,-10.630093725104544
2015-04-07,2015-04-06,-10.172276946017652,-10.313981350708476,-10.422587414508627,-10.443965497510943,-10.445427443310118,-10.458348166045933,-10.461873902227477,-10.452630175827862,-10.470959962259828,-10.529749520815203,-10.523381773765998,-10.457289712648835,-10.500386185717945,-10.532209407464563,-10.570123311100513,-10.601830061396706,-10.614708761923325,-10.61121315473949,-10.579565389681242,-10.521879566405463,-10.512940820979605,-10.506921795335938,-10.558177435737644,-10.571989809932992,-10.540066054487848,-10.514252722814597,-10.525855519330051,-10.517363115807825,-10.517047853782046,-10.546446628104018,-10.58810405793757,-10.571773144186034
2015-04-08,2015-04-07,-10.50355181591528,-10.550113972826868,-10.544956687939418,-10.524165725398317,-10.52080903563887,-10.524364535694605,-10.507962290664741,-10.507742146972532,-10.546729026913884,-10.531993838430404,-10.4690829253876,-10.495160868560884,-10.540188688079251,-10.584348810570761,-10.593737037672135,-10.610387852084665,-10.616878340000419,-10.57711789840772,-10.529139090982392,-10.515612220392624,-10.516148635211373,-10.55037073649406,-10.572258941989316,-10.541390337520726,-10.521778221705194,-10.527251890743798,-10.526677838728538,-10.523195578622772,-10.534452830191976,-10.568070334557428,-10.54970626478748,-10.51182171390792
2015-04-09,2015-04-08,-10.576808651215885,-10.556909364976386,-10.51999685071294,-10.514876835871183,-10.509321865572387,-10.493535331876343,-10.520104189112347,-10.558104014410763,-10.541715330214357,-10.456539043710272,-10.488522062793951,-10.512050958840522,-10.545921367122013,-10.576380306517374,-10.612564706051261,-10.606476606650906,-10.568604184850352,-10.51655014091022,-10.498273757085508,-10.483398238123373,-10.54912798715664,-10.577221283898128,-10.538835325393489,-10.500195533516045,-10.512937477786162,-10.502365245139952,-10.499991608900794,-10.537230597273224,-10.585731587799867,-10.5715054118288,-10.525027165251686,-10.525844458196604
2015-04-10,2015-04-09,-10.388182481206316,-10.413258623547827,-10.424665242498802,-10.44755039659049,-10.442423319818937,-10.457844713688536,-10.501400451998647,-10.495753676325371,-10.435988768332598,-10.462864127859719,-10.502389059698706,-10.5355684038779,-10.546054958483122,-10.570436677757858,-10.590704892588187,-10.551927714130146,-10.486313547440094,-10.489825106602522,-10.485815906035342,-10.509963417875845,-10.528347995848863,-10.500022133627565,-10.46759620185445,-10.461355059194702,-10.473222458269507,-10.474727166239346,-10.486674483167853,-10.525981944739215,-10.515269438384808,-10.481492114474914,-10.48145464636586,-10.481990390932364
2015-04-13,2015-04-10,-10.930159994265564,-10.826148078869522,-10.763228612849009,-10.71262773274876,-10.709325093495133,-10.734962077798157,-10.710904893252065,-10.639007350777497,-10.643088966794648,-10.653912882794215,-10.670979113078424,-10.67660694365139,-10.699912756337808,-10.72193012620685,-10.685055163824984,-10.615852529780819,-10.592081917406691,-10.578529993404349,-10.623376271754863,-10.642823548610865,-10.622729089335266,-10.598475369952661,-10.592082680285303,-10.58073483267598,-10.5726570642373,-10.590669497102276,-10.626831695109786,-10.628315833067425,-10.593549081315212,-10.584361946100763,-10.55715419826733,-10.509655341536808
2015-04-14,2015-04-13,-10.658778458117169,-10.638834896202882,-10.599728824951875,-10.600942700002157,-10.639209063446577,-10.62601174286945,-10.576540817984021,-10.587640387695242,-10.62858712699479,-10.654783573655902,-10.654050927181956,-10.672046041004855,-10.686992374213157,-10.664255308896763,-10.606144826895685,-10.58688170519358,-10.584358831060115,-10.620194371785399,-10.643832181858262,-10.616096854800329,-10.592945627429959,-10.599169177498784,-10.600335748350034,-10.586531546755694,-10.593927000611451,-10.638162028053022,-10.62052985228905,-10.588413204242336,-10.587674758642304,-10.5691404055576,-10.52506918047164,-10.539010053552772
2015-04-15,2015-04-14,-10.58908658560446,-10.55222074075948,-10.555665166902212,-10.589583675375918,-10.584566361525239,-10.52078850735453,-10.537925531226241,-10.598290842542585,-10.643929531303618,-10.653666592239324,-10.666757000096819,-10.667843055060183,-10.635177618077869,-10.582205472872491,-10.575904388831562,-10.5731050572977,-10.633124253098106,-10.639110222206918,-10.625256788647178,-10.592661934486141,-10.594149842461588,-10.606775335128495,-10.61247990861902,-10.622610857040943,-10.672799488778006,-10.632398172112124,-10.58600658933168,-10.581140839383162,-10.587676313259648,-10.539805098741622,-10.556904300488748,-10.61815190678081
2015-04-16,2015-04-15,-10.869625286625034,-10.792680725042125,-10.787138725098169,-10.740563296762842,-10.66672575622909,-10.683553944679872,-10.722137733697249,-10.737091551295793,-10.752251199692965,-10.757154720592135,-10.755375049941703,-10.718957840819861,-10.666119776226838,-10.660574839951948,-10.648610346647446,-10.681394835311384,-10.703689742286615,-10.669421461546895,-10.636102430953597,-10.65050743877197,-10.663794828569385,-10.65864700811298,-10.676289066678464,-10.695840958380137,-10.674667977309209,-10.622822591973526,-10.621924709972198,-10.618536621702765,-10.576324972878655,-10.596374395769974,-10.643299688641713,-10.64543038142056
2015-04-17,2015-04-16,-10.788179258889146,-10.774731364767993,-10.734111334778753,-10.665602233422254,-10.66632292648386,-10.697034775512643,-10.724146250971295,-10.729688071361835,-10.748698118010315,-10.755360916875494,-10.718072570474575,-10.646628214543579,-10.63322846099212,-10.634807519684571,-10.676621995642002,-10.695530250890517,-10.64951160098997,-10.612466779580473,-10.619071483600656,-10.622717515790194,-10.62809846520821,-10.642469170068065,-10.686898514130727,-10.664986690335743,-10.616862227504708,-10.59618172638503,-10.580401489082922,-10.548163841367517,-10.571544810300237,-10.626401028297156,-10.634586958359094,-10.588610829341238
2015-04-20,2015-04-17,-10.44967566056492,-10.493614952931223,-10.447992631955236,-10.491795396868932,-10.550870828437496,-10.569189961662637,-10.587377116466602,-10.628804121461128,-10.653048219785855,-10.617848026491952,-10.566787253676845,-10.549482342549192,-10.546630438900827,-10.58950442439433,-10.626708776836537,-10.592919482593558,-10.567219581191816,-10.582954723290452,-10.584965091442834,-10.559925562479489,-10.57969359753365,-10.630753056498063,-10.62582209714821,-10.560300108818844,-10.567066651796694,-10.551103507156913,-10.493220981380016,-10.511497322629376,-10.583762473045239,-10.597190394435831,-10.548213798514428,-10.532092794007571
2015-04-21,2015-04-20,-10.790182182315824,-10.672819851413799,-10.661469248707474,-10.68946603683221,-10.697328507278202,-10.7152509765016,-10.747573572472794,-10.741955777699328,-10.693034850384052,-10.61811333946594,-10.599191198420058,-10.573808142453128,-10.617461405115995,-10.663147519542365,-10.629966194797607,-10.599290894389846,-10.613616529115852,-10.61719827162448,-10.606276430119948,-10.618449950250756,-10.669412313676416,-10.663916321646846,-10.609551461450033,-10.593086987497495,-10.589781477220937,-10.536292106038943,-10.557349087450971,-10.62520345316676,-10.632737200156138,-10.588743772950904,-10.565698284028391,-10.582654766175954
2015-04-22,2015-04-21,-10.602414022921078,-10.615596461083605,-10.649637354100905,-10.666877220419547,-10.685730974255014,-10.7210060065776,-10.743651177456377,-10.70142173295369,-10.630760260907369,-10.602300134835687,-10.573163729827371,-10.614365144610678,-10.653727941045386,-10.626232165850944,-10.598958784285506,-10.605171403006986,-10.59915153155252,-10.596661675094843,-10.622733895135969,-10.667895915896734,-10.670753438101764,-10.613184319487647,-10.603160062989716,-10.579369793432358,-10.524513788442627,-10.548407089173683,-10.617309091223373,-10.634732470783126,-10.583599150356466,-10.547054870358167,-10.56158502069362,-10.549420052455789
2015-04-23,2015-04-22,-10.414762380591947,-10.49095612465086,-10.546286940443952,-10.56871075113098,-10.615297594045435,-10.642510148191448,-10.613829481317788,-10.570205905492967,-10.54600520434663,-10.534697674640029,-10.575451275953789,-10.600071917358955,-10.58440874136966,-10.565096880832053,-10.569844507157454,-10.550498016086816,-10.567790713754176,-10.592664459769244,-10.647208799976053,-10.64554847754437,-10.60094199095305,-10.583221516817694,-10.566953263945226,-10.518690214200344,-10.55111879365238,-10.607857237096045,-10.628720214823959,-10.577121349484347,-10.552331660767978,-10.55869467674409,-10.55273504535676,-10.547425628547971
