date,rv,ret,r2
2009-01-05,0.015550875899579887,0.039581588778404175,0.0015667021702226913
2009-01-06,0.002848152175129956,-0.0005467593850093397,2.9894582509579134e-07
2009-01-07,0.0010063147637186993,-0.07446277402013299,0.0055447047147733925
2009-01-08,0.002018873663865224,-0.10800948347561966,0.011666048520670156
2009-01-09,0.00010373752068267527,-0.0064965140941883135,4.22046953759874e-05
2009-01-12,0.0007630211920459083,0.07782715270002896,0.006057065697393625
2009-01-13,0.0021455265152288423,-0.04578208061444881,0.002095998905387889
2009-01-14,0.0007859673055062369,0.06260387631494037,0.003919245329656352
2009-01-15,0.001684248143915405,-0.11476775470010175,0.013171637518902728
2009-01-16,0.0004314576802880854,-0.03922073760646856,0.0015382662583954573
2009-01-19,0.0007154139886753617,0.06998862809689298,0.004898408062885197
2009-01-20,0.0007850390701789843,0.06966739578501359,0.0048535460354657296
2009-01-21,0.00015485938879949014,0.003284087749536273,1.0785232346654223e-05
2009-02-02,0.0007885435512984878,0.08327638049861268,0.006934955548949718
2009-02-03,0.00021999182188454211,0.024120803329535735,0.0005818131532621422
2009-02-04,0.0011037989060758134,0.07943807421224815,0.006310407634550644
2009-02-05,0.0007479210655846912,-0.07565219887840742,0.005723255195138109
2009-02-06,0.00022433024072161524,0.01344401355403239,0.00018074150044100664
2009-02-09,0.002532029280033111,0.14922560915001848,0.02226828242619408
2009-02-10,0.0009326574036026621,0.07199911128843804,0.005183872026324887
2009-02-11,0.0017216475549592615,-0.12304985994037806,0.015141268031346659
2009-02-12,0.0017561011487023134,0.04370342673044865,0.0019099895079836935
2009-02-13,0.009199796048015487,-0.03918609600914863,0.0015355501204382142
2009-02-16,0.0010083726567913054,0.06542079640273983,0.004279880601968737
2009-02-17,0.001523084352263737,-0.09098518876201632,0.008278304574059741
2009-02-18,0.002507411372030168,-0.025483270362111777,0.0006493970683484844
2009-02-19,0.0016303021616669235,0.0902689866797966,0.008148489956197297
2009-02-20,0.0010415051634051953,0.06124365330458007,0.0037507850700916013
2009-02-23,0.008519276969385873,-0.05691867299882481,0.0032397353359471487
2009-02-24,0.0010652733308342708,0.07888094958065942,0.0062222042067465325
2009-02-25,0.00012076042675232144,0.007357533873844096,5.413330470476332e-05
2009-02-26,8.879328128397212e-05,0.00183086892021268,3.352081003000745e-06
2009-02-27,0.0008245748603568307,0.07996703698285292,0.006394727003816966
2009-03-02,0.0017766257449088867,-0.10203523874617504,0.01041118994598894
2009-03-03,0.0020946073465292437,-0.0668831597507978,0.004473357058250738
2009-03-04,0.0010716828468764492,0.09708276533552203,0.009425063325192037
2009-03-05,0.0009659075767142823,-0.04643848281366221,0.0021565326860348006
2009-03-06,0.0024418790179200536,0.14654502192771804,0.021475443451795362
2009-03-09,0.0001901236635203334,-0.011340051857763848,0.0001285967761367733
2009-03-10,0.001412988495873352,-0.06280095771343194,0.003943960289724267
2009-03-11,0.000807274106075692,-0.04481982340462779,0.002008816570022021
2009-03-12,0.0008310443006102237,-0.07331051295878663,0.005374431310280422
2009-03-13,0.0021808766032943173,0.0999781985298364,0.009995640181271382
2009-03-16,5.7052257705788345e-05,0.013316457013139847,0.0001773280273828014
2009-03-17,0.0017844230129585381,-0.04961924350216731,0.0024620693257273725
2009-03-18,5.23693383770822e-05,0.0027738846146106682,7.694435855173775e-06
2009-03-19,0.0007378644071128046,0.025389276508409372,0.000644615361620468
2009-03-20,0.0008389865805460139,-0.08104125772602104,0.006567685453815365
2009-03-23,0.00011608293957508846,0.031951643157129665,0.001020907500440551
2009-03-24,0.0012766902283819302,0.09472214479594873,0.008972284714744677
2009-03-25,0.001192965810830292,0.07748999367173379,0.006004699119245342
2009-03-26,0.0012337288515594281,-0.060099567028297815,0.0036119579569888617
2009-03-27,0.007538249027890482,-0.07618601833112493,0.005804309389150503
2009-03-30,0.005336025298857285,-0.10753502886132144,0.011563782432205233
2009-03-31,0.0022339868377219923,0.08216010582932393,0.006750282989885707
2009-04-02,0.001078387885896424,0.09738599344940939,0.009484031720128409
2009-04-03,0.0011202194683517111,0.07307216998054984,0.005339542025666369
2009-04-06,0.0020110065430064515,0.07464356659791418,0.00557166203445725
2009-04-07,0.00012141564482465564,0.0002577219118154072,6.642058382978851e-08
2009-04-08,0.0005957251817010154,-0.0584239322703351,0.003413355861928703
2009-04-09,0.0012081631567538195,-0.027371455997404818,0.0007491966034178681
2009-04-10,0.0013070460592001206,-0.050016503047086575,0.0025016505770592205
2009-04-13,0.0008015850868504691,0.07759837648064352,0.006021508032431689
2009-04-14,0.0021027365474000368,-0.05966559543888734,0.0035599832790769734
2009-04-15,0.00012854716193137894,-0.006191970247921107,3.834049555114018e-05
2009-04-16,0.0005711066157054471,-0.044156248955287185,0.0019497743218013007
2009-04-17,0.005931707867077798,-0.1001312345071436,0.010026264123924586
2009-04-20,0.001409729891871251,0.07977300717305945,0.006363732673432995
2009-04-21,0.008752329566343997,-0.052543145351302854,0.0027607821234081386
2009-04-22,0.000782627225083611,-0.07074613808591358,0.005005016054071152
2009-04-23,0.0015895531735349478,-0.07221725609222501,0.0052153320774900105
2009-04-24,0.0018463426871119558,0.07350034112247533,0.005402300145120238
2009-04-27,0.0018983504533225761,0.039220724736370026,0.0015382652488461076
2009-04-28,0.002093645879951561,0.06043260492084898,0.0036520997375194203
2009-04-29,0.00018247571276340242,-0.015113599082157876,0.0002284208772162034
2009-04-30,0.00031167556287854626,0.0523552665350878,0.0027410739339600843
2009-05-04,0.0016374364800972197,0.12000275856146053,0.01440066206236019
2009-05-05,0.0031168765078464626,0.09866349351392315,0.009734484952371954
2009-05-06,0.0009144595645736503,0.07470496828881465,0.005580832287032802
2009-05-07,0.0002242708617534144,0.028479454843694667,0.0008110793481940436
2009-05-08,0.0015639816002299164,-0.07784150406755976,0.006059299755499922
2009-05-11,0.005442568528000479,-0.059452516164541995,0.003534601678295127
2009-05-12,0.001229026024364502,0.03723159861831844,0.0013861919356755717
2009-05-13,3.5168903447387335e-05,0.0015682695598375437,2.459469412313043e-06
2009-05-14,0.006616892100965751,-0.09061311450462137,0.008210736520227623
2009-05-15,0.0013014339689670375,0.0984400933665788,0.009690451982020752
2009-05-18,0.00023620773176280454,0.005786843089999373,3.348755294827349e-05
2009-05-19,0.008285193765804073,-0.04038809400461412,0.0016311981373255471
2009-05-20,0.001137366243181673,0.0739418289204518,0.005467394064101362
2009-05-21,0.001247892699129304,-0.07522657713639777,0.005659037907658404
2009-05-22,0.001032788843392953,-0.07123299373406093,0.005074139396316764
2009-05-25,0.0008948887503781688,-0.06865751451826682,0.004713854299826019
2009-05-26,0.00010020678340160836,-0.0028468446017413133,8.104524186463657e-06
2009-05-27,0.0015052106276135133,-0.01632438168450613,0.00026648543738143923
2009-06-01,0.0009279012100848589,-0.07331428384905089,0.005374984216299204
2009-06-02,0.008183537332830854,-0.06473444365556281,0.004190548195395237
2009-06-03,0.0009414750594384112,-0.0679460904817235,0.0046166712117505565
2009-06-04,0.0016223850900248852,0.04937920188797907,0.002438305579093796
2009-06-05,0.0010412772793717512,0.07064896668434983,0.004991276493566373
2009-06-08,0.0011617821273286703,-0.09270147251962886,0.008593563007307506
2009-06-09,0.0014080758783911779,-0.09541244856098785,0.009103535340403153
2009-06-10,0.0011276260880791296,0.08149299653830902,0.006641108484792846
2009-06-11,0.002423628111925569,-0.05858157772489489,0.0034318012487379013
2009-06-12,0.00011497190730755372,-0.013345360125042291,0.0001780986368670688
2009-06-15,0.0002399140728295397,-0.028854722703905412,0.0008325950223192745
2009-06-16,0.0001247927109913722,0.00023227602649393404,5.395215248381075e-08
2009-06-17,9.195051765320623e-05,-0.00185998695640104,3.4595514779820046e-06
2009-06-18,0.00021041052544084485,-0.005133030812398597,2.6348005321033405e-05
2009-06-19,4.5348033341244194e-05,0.011628037995119214,0.00013521126761593605
2009-06-22,0.00027361083759062,0.01908766285874396,0.00036433887340907366
2009-06-23,2.4394252964316067e-05,0.0,0.0
2009-06-24,0.0020262967603195494,0.02946812162194855,0.0008683701919259517
2009-06-25,0.00011017950587369827,0.005172694680977337,2.6756770262611238e-05
2009-06-26,2.4637823853564845e-05,-0.0033576199073781596,1.1273611442422122e-05
2009-06-29,0.00011305336881730163,-0.01167504211842636,0.0001363066084670295
2009-06-30,0.00013163041591954922,-0.009402397069907331,8.840507066020198e-05
2009-07-01,0.00017502663800023093,0.021573197758956802,0.0004654028615470588
2009-07-02,4.801329505786449e-05,0.006557467251964867,4.3000376760591666e-05
2009-07-03,9.432430407020313e-05,0.007671237052238108,5.884787791163082e-05
2009-07-06,6.77937440774839e-05,-0.0024046489436013894,5.782336541963278e-06
2009-07-07,0.00010849902297012063,0.017251156054195124,0.00029760238520619306
2009-07-08,4.4235841582413566e-05,-0.0024062269071208537,5.78992792855239e-06
2009-07-09,0.00014114287044395538,0.013422997051512477,0.00018017684984491267
2009-07-10,5.529086112052167e-05,0.0034261243649647837,1.1738328164205342e-05
2009-07-13,0.0006566810919255994,-0.03150724008763832,0.0009927061779400831
2009-07-14,4.6694933260304645e-05,0.010019667488869566,0.00010039373658750975
2009-07-15,7.92844208582833e-05,0.014558174447133393,0.00021194044323316768
2009-07-16,9.544679879504208e-05,-0.0031561880463492503,9.961522983917898e-06
2009-07-17,0.00010472704053715586,0.005656251910491873,3.199318567494296e-05
2009-07-20,8.713895691635512e-05,0.0016508842496077882,2.7254188056030702e-06
2009-07-21,8.053917149831367e-05,-0.0020639526944283533,4.25990072483806e-06
2009-07-22,6.813473246670565e-05,-0.004527713435912896,2.0500188957746162e-05
2009-07-23,0.000136460833603625,0.0006185953379567796,3.826601921418624e-07
2009-07-24,7.765649601591113e-05,-0.008643769965595629,7.471475921813305e-05
2009-07-27,0.00011325015186094301,0.006781117628690771,4.598355629414075e-05
2009-07-28,6.515855347834275e-05,0.017660032881349035,0.0003118767613703291
2009-07-29,0.00014607066761072654,-0.00706721349351928,4.994550656298099e-05
2009-07-30,0.00022999852149415773,-0.005511914841084771,3.0381205215370555e-05
2009-07-31,8.046900578453724e-05,-0.0018343050411366024,3.3646749839391526e-06
2009-08-03,8.696161875218825e-05,0.0018313191656436376,3.353729886453709e-06
2009-08-04,0.0003448681510562761,-0.018935723541929576,0.00035856162605638596
2009-08-05,0.00022875491231038047,-0.011792827381068894,0.00013907077763968822
2009-08-06,0.00010194922844945283,0.0018713001379787337,3.501764206399228e-06
2009-08-10,5.1563269470769735e-05,0.005402014509325743,2.918176075896585e-05
2009-08-11,0.0001223489705016952,0.002481368831150684,6.157191276206112e-06
2009-08-12,4.312174126056074e-05,0.001036790899821076,1.0749353699517965e-06
2009-08-14,9.056942910102287e-05,-0.0004029913030939355,1.6240199036934818e-07
2009-08-17,0.00012587919527011422,-0.010019543418944805,0.00010039125032412015
2009-08-18,0.00023332335233210792,-0.0037414365592955815,1.3998347527233559e-05
2009-08-19,3.1096521868551874e-05,-0.007701129356535756,5.930739336609682e-05
2009-08-20,0.0001581939223649455,-0.003983702566271862,1.586988613652102e-05
2009-08-21,0.00019825133500406264,-0.015562835148677697,0.00024220183786491796
