date,rv,ret,r2
1999-01-04,0.00039883002874444067,-0.002790109609634723,7.784711633776027e-06
1999-01-05,6.544549227721795e-05,0.012127485675137151,0.0001470759088006568
1999-01-06,6.0874399186098876e-05,0.012833344934663666,0.00016469474221205758
1999-01-07,5.995378975231648e-05,0.0034559402453981183,1.1943522979762406e-05
1999-01-08,0.0001933912871924867,-0.003418806748785609,1.1688239585542026e-05
1999-01-11,0.00015862189156992556,-0.009096559345406279,8.274739192449831e-05
1999-01-12,9.96219621297525e-05,-0.01572084778694819,0.0002471450551403938
1999-01-13,0.0005197225464030157,0.024357055927214596,0.0005932661734414597
1999-01-14,0.0001511162115300578,-0.019656025302635518,0.0003863593306978477
1999-01-15,0.00014112032480729353,0.016211094628082467,0.0002627995890406442
1999-01-19,0.00014522928011957226,-0.0008733080213198534,7.626669001015975e-07
1999-01-20,0.0002637844792520739,0.0007432181687336577,5.523732463358118e-07
1999-01-21,0.00015508499695696554,-0.022014852230912787,0.0004846537187489257
1999-01-22,0.00013608422416263864,0.003575993593618294,1.278773018159908e-05
1999-01-25,0.00013785526657639823,0.004299993978521651,1.848994821532246e-05
1999-01-26,9.794144460700176e-05,0.01548869334909387,0.00023989962166226468
1999-01-27,0.00011599041401495924,-0.01419523275900703,0.00020150463308238632
1999-01-28,4.949978029924781e-05,0.011411684247244643,0.00013022653735881155
1999-01-29,0.0002573360653200527,0.0024509816191401607,6.007310897362923e-06
1999-02-01,2.209049009521784e-05,-0.013938359901436988,0.00019427787674198654
1999-02-02,0.00016766629734095008,-0.007528576133330347,5.667945859535132e-05
1999-02-03,9.059211026468447e-05,0.013582132486655952,0.000184474322885075
1999-02-04,0.00014733667941001861,-0.014829732971050308,0.0002199209799926566
1999-02-05,0.0001289197960023384,-0.012764533216037953,0.0001629333082233362
1999-02-08,8.40782090614937e-05,-0.006264899578656127,3.9248966730645725e-05
1999-02-09,8.768113092047931e-05,-0.023129764122736096,0.0005349859883734099
1999-02-10,9.274006469426666e-05,0.0015341347933482408,2.3535695641616494e-06
1999-02-11,0.0003113131882868963,0.01662088123604028,0.0002762536930625559
1999-02-12,0.00023323310844580164,-0.009559821233157824,9.139018200993518e-05
1999-02-16,0.0001563554852668299,-0.015144156164297382,0.0002293454659286264
1999-02-17,0.0003105291439387952,-0.003557818238309061,1.2658070616844591e-05
1999-02-18,0.0001457743102567483,0.004303259393465188,1.8518041407446375e-05
1999-02-19,0.00018021413843049116,0.0020140993717011856,4.0565962790871106e-06
1999-02-22,0.00013455174311942852,0.0248028587456484,0.0006151818019565874
1999-02-23,0.00011147923030490524,-0.0007350239213684315,5.402601649838262e-07
1999-02-24,0.00029634798964852575,-0.020497075164697863,0.0004201300903072739
1999-02-25,0.00021334472518959937,-0.0037712175430792915,1.4222081757229008e-05
1999-02-26,9.920905846242267e-05,-0.009564633700792356,9.148221783033288e-05
1999-03-01,0.000121802035296653,0.0020196926835239944,4.079158535880353e-06
1999-03-02,0.00022163691419713422,-0.01364691384118188,0.00018623825738864157
1999-03-03,0.00010185106958168607,0.0030418274404849423,9.252714177687175e-06
1999-03-04,0.00013575572376842772,0.007778235175998931,6.0500942453147126e-05
1999-03-05,7.522539206538374e-05,0.0003675794932034021,1.3511468382366992e-07
1999-03-08,7.279201600569994e-05,0.0007305491619203154,5.337020779824752e-07
1999-03-09,0.0001440399907453047,-0.0004879238935541081,2.3806972590100064e-07
1999-03-10,5.328337806485298e-05,0.005579153343835217,3.112695203402768e-05
1999-03-11,0.00013810527807240925,0.007202912294058016,5.188194551589212e-05
1999-03-12,3.682414488069381e-05,-0.012482159181518031,0.00015580429783275488
1999-03-15,5.2896505785022646e-05,0.009812212266234976,9.627950955765211e-05
1999-03-16,3.732798717848851e-05,-0.0031029980739893685,9.62859704718173e-06
1999-03-17,4.4337818386807675e-05,-0.004073325387635786,1.659197971355823e-05
1999-03-18,6.341828613336305e-05,0.01884372990738167,0.0003550861568223504
1999-03-19,9.571420961397234e-05,-0.020038838470066437,0.0004015550472294146
1999-03-22,4.02684279751004e-05,-0.000961538535621449,9.245563554850405e-07
1999-03-23,0.00021880117072246277,-0.02446305943270552,0.0005984412768080825
1999-03-24,7.479350850180441e-05,0.0004926108473999813,2.426654469761277e-07
1999-03-25,4.442445017821838e-05,0.01116245514047395,0.00012460040476309332
1999-03-26,5.9863794930230215e-05,-0.00048602674103776416,2.3622199300378987e-07
1999-03-29,6.205969902658447e-05,0.015366448821858569,0.0002361277493947986
1999-03-30,7.42443837339851e-05,0.004080168866997676,1.6647777983217103e-05
1999-03-31,0.00014434243966538276,-0.021433692285141966,0.00045940316497415423
1999-04-01,7.07424937191682e-05,-0.0026541214760115706,7.0443608094258385e-06
1999-04-05,0.00011096454468083116,0.011154737710375737,0.00012442817338727854
1999-04-06,9.560991085434865e-05,-0.0007094714735336907,5.033497717580664e-07
1999-04-07,0.00010933506842771404,0.0035265112367105804,1.2436281502645986e-05
1999-04-08,0.0001386319582794786,0.012358790858965765,0.00015273971149565573
1999-04-09,9.629063846146337e-05,0.0032490165503498356,1.0556108544447146e-05
1999-04-12,0.0001078444125719079,0.02108267592010797,0.0004444792239523005
1999-04-13,9.176216934095659e-05,-0.005981154246775685,3.5774206123722806e-05
1999-04-14,0.00013536609309917417,-0.02159108829458066,0.00046617509374437797
1999-04-15,0.00017432164595285684,-0.005872007477222553,3.448047181255758e-05
1999-04-16,4.29354742323e-05,-0.010399526483062914,0.00010815015107192689
1999-04-19,0.0008686316411299483,-0.024315858323882403,0.0005912609660271212
1999-04-20,0.00010228125289936456,0.01005996508013023,0.00010120289741343962
1999-04-21,0.0004522422056298362,0.028674114916159992,0.000822204866225149
1999-04-22,8.50960699034501e-05,0.007602847358343138,5.780328795426524e-05
1999-04-23,8.286108678107768e-05,-0.0004600874247251587,2.1168043839022858e-07
1999-04-26,4.853019345438276e-05,0.0006865774385735515,4.7138857915821884e-07
1999-04-27,7.310939098844814e-05,0.0009111617942456437,8.302158152929407e-07
1999-04-28,0.00011299859486208386,-0.007817928989007978,6.11200136771713e-05
1999-04-29,0.00010751842984058323,-0.009030974890538114,8.155850747352991e-05
1999-04-30,0.00040405149612487317,-0.013741918821951348,0.00018884033290910072
1999-05-03,0.00010112526850501261,0.016721244215567022,0.0002796000081166336
1999-05-04,0.0001593243674643533,-0.010227890183256426,0.00010460973760075315
1999-05-05,0.00027451071554746107,0.006511650915579359,4.24015976463655e-05
1999-05-06,0.0002069837545593277,-0.0033762183534799804,1.139885037037507e-05
1999-05-07,7.364700099566005e-05,0.0037105793965355534,1.3768399457994151e-05
1999-05-10,0.00012634813535710734,-0.0038311999030294997,1.4678092696973248e-05
1999-05-11,0.0001231098860333054,0.002767529441701583,7.659219210685076e-06
1999-05-12,0.0008852729464964581,0.007339482488045748,5.386800319233021e-05
1999-05-13,3.716464922368123e-05,0.0006828269299107297,4.6625261621131253e-07
1999-05-14,0.00014237945998794846,-0.005822771779362286,3.390467119453784e-05
1999-05-17,0.00011814915234175563,0.004200706293790559,1.7645933366691615e-05
1999-05-18,0.000147911126332561,-0.004423240828308878,1.956505942521861e-05
1999-05-19,8.104556529367585e-05,0.0032482627168777763,1.0551210677858193e-05
1999-05-20,4.182017240176549e-05,-0.007661093767574224,5.8692357715564614e-05
1999-05-21,0.00010954972189306483,-0.005841820562589095,3.4126867485488775e-05
1999-05-24,0.0001789169824087842,-0.020522008099183177,0.0004211528164229399
1999-05-25,0.0003202423017244027,-0.018243424835443053,0.00033282254972646035
1999-05-26,0.00022267719740343223,0.008662229331657749,7.503421699423184e-05
1999-05-27,0.00011804354114270928,-0.00991663707664608,9.833969090991173e-05
1999-05-28,0.00010496912762067262,0.009283326660862904,8.6180153892288e-05
1999-06-01,9.172651826364714e-05,-0.0028860048891349867,8.329024220111047e-06
1999-06-02,0.00014115507983142263,0.0009629273733933429,9.272291264302023e-07
1999-06-03,3.501665573491289e-05,-0.0007176175406635067,5.149749346679398e-07
1999-06-04,0.00010040146509097064,0.013223333174689433,0.00017485654024884212
1999-06-07,4.568454670591147e-05,0.0009363296564226481,8.767132254965542e-07
1999-06-08,0.00011011693995390716,-0.008470638883508665,7.175172309480892e-05
1999-06-09,4.503978673034085e-05,-0.0021264036364309954,4.521592425026961e-06
