ticker,fy,available_after,assets,ppe,goodwill,intangibles,ppe_to_assets,intangible_to_assets,legacy_asset_score,assets_tag,ppe_tag,goodwill_tag,intangibles_tag
CAT,2018,2019-02-15,78509000000.0,13574000000.0,6217000000.0,1897000000.0,0.17289737482326867,0.10335120814174172,0.06954616668152695,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CAT,2019,2020-02-20,78453000000.0,12904000000.0,6196000000.0,1565000000.0,0.16448064446228952,0.09892547130128868,0.06555517316100085,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CAT,2020,2021-02-18,78324000000.0,12401000000.0,6394000000.0,1308000000.0,0.15832950308972984,0.0983351207803483,0.05999438230938155,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CAT,2021,2022-02-17,82793000000.0,12090000000.0,6324000000.0,1042000000.0,0.1460268380177068,0.08896887418018432,0.057057963837522485,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CAT,2022,2023-02-16,81943000000.0,12028000000.0,5288000000.0,758000000.0,0.1467849602772659,0.07378299549686977,0.07300196478039613,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CAT,2023,2024-02-17,87476000000.0,12680000000.0,5308000000.0,564000000.0,0.1449540445379304,0.06712698340116147,0.07782706113676893,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CAT,2024,2025-02-15,87764000000.0,13361000000.0,5241000000.0,399000000.0,0.1522378196071282,0.06426325144706257,0.08797456816006563,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CAT,2025,2026-02-14,98585000000.0,15140000000.0,5321000000.0,241000000.0,0.15357305878176192,0.05641831921691941,0.09715473956484251,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CFG,2014,2015-03-04,132857000000.0,595000000.0,6876000000.0,0.0,0.004478499439246709,0.051754894360101465,-0.04727639492085475,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CFG,2015,2016-02-27,138208000000.0,595000000.0,6876000000.0,0.0,0.004305105348460292,0.04975109979161843,-0.04544599444315814,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CFG,2016,2017-02-25,149520000000.0,601000000.0,6876000000.0,0.0,0.004019529159978598,0.04598715890850722,-0.04196762974852862,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CFG,2018,2019-02-22,160518000000.0,791000000.0,6923000000.0,31000000.0,0.004927796259609514,0.04332224423429148,-0.038394447974681965,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CFG,2019,2020-02-25,165733000000.0,761000000.0,7044000000.0,68000000.0,0.004591722831300948,0.04291239523812397,-0.03832067240682302,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CFG,2020,2021-02-24,183349000000.0,759000000.0,7050000000.0,58000000.0,0.004139646248411499,0.038767596223595435,-0.03462794997518394,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CFG,2021,2022-02-24,188409000000.0,768000000.0,7116000000.0,64000000.0,0.004076238396254956,0.038108582923321074,-0.03403234452706612,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CFG,2022,2023-02-18,226733000000.0,844000000.0,8173000000.0,197000000.0,0.0037224400506322415,0.036915667326767605,-0.03319322727613536,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CFG,2023,2024-02-17,221964000000.0,895000000.0,8188000000.0,157000000.0,0.004032185399434143,0.03759618676902561,-0.033564001369591465,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CFG,2024,2025-02-14,217521000000.0,875000000.0,8187000000.0,146000000.0,0.004022600116770335,0.038308944883482514,-0.034286344766712176,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CFG,2025,2026-02-13,226351000000.0,915000000.0,8187000000.0,115000000.0,0.0040423943344628475,0.03667754946962903,-0.03263515513516618,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
CGNX,2010,2011-02-11,533104000.0,29596000.0,82204000.0,0.0,0.05551637203997719,0.15419880548635914,-0.09868243344638195,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2011,2012-02-10,611881000.0,31744000.0,82029000.0,0.0,0.051879368700776786,0.13406038102179998,-0.0821810123210232,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2012,2013-02-12,627605000.0,34820000.0,81689000.0,0.0,0.05548075620812454,0.1301598935636268,-0.07467913735550227,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2013,2014-02-14,709699000.0,37136000.0,81689000.0,0.0,0.05232640880147781,0.11510372707302674,-0.06277731827154892,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2014,2015-02-13,821734000.0,47907000.0,81689000.0,0.0,0.05829988779824128,0.09941051483813497,-0.04111062703989369,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2015,2016-02-11,887756000.0,53285000.0,81448000.0,0.0,0.06002212319601332,0.09174593018802464,-0.03172380699201132,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2016,2017-02-17,1038604000.0,53992000.0,95280000.0,0.0,0.051985164701849794,0.0917385259444408,-0.03975336124259101,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2017,2018-02-16,1287870000.0,78048000.0,113208000.0,0.0,0.060602389992778775,0.0879032821635724,-0.02730089217079363,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2018,2019-02-15,1289667000.0,91396000.0,113208000.0,0.0,0.07086790621144838,0.08778079922956857,-0.016912893018120184,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CGNX,2019,2020-02-14,1885935000.0,89443000.0,243445000.0,39490000.0,0.0474263429015316,0.15002372828331836,-0.10259738538178675,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CGNX,2020,2021-02-12,1800702000.0,79173000.0,244078000.0,15555000.0,0.04396785253751037,0.14418432366932452,-0.10021647113181414,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CGNX,2021,2022-02-18,2003662000.0,77546000.0,241713000.0,11888000.0,0.03870213638827307,0.12656875261396383,-0.08786661622569075,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CGNX,2022,2023-02-17,1958140000.0,79714000.0,242630000.0,12414000.0,0.0407090402116294,0.13024809257765022,-0.0895390523660208,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CGNX,2023,2024-02-16,2017812000.0,105849000.0,393181000.0,112952000.0,0.052457315151262854,0.25083258499800776,-0.19837526984674492,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CGNX,2024,2025-02-14,1992850000.0,98445000.0,384937000.0,90684000.0,0.049399101788895304,0.23866372280904233,-0.18926462102014702,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
CGNX,2025,2026-02-13,2016555000.0,86015000.0,386279000.0,81100000.0,0.04265442797245798,0.2317710154198621,-0.18911658744740412,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
COP,2009,2010-02-26,152588000000.0,87708000000.0,3638000000.0,823000000.0,0.5748027367813983,0.02923558864393006,0.5455671481374682,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
COP,2010,2011-02-24,156314000000.0,82554000000.0,3633000000.0,801000000.0,0.5281292782476298,0.028365981294061954,0.4997632969535678,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
COP,2011,2012-02-22,153230000000.0,84180000000.0,3332000000.0,745000000.0,0.5493702277621876,0.026607061280428116,0.5227631664817595,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
COP,2012,2013-02-20,117144000000.0,67263000000.0,3332000000.0,4000000.0,0.5741907396025404,0.028477770948576113,0.5457129686539643,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
COP,2013,2014-02-26,118057000000.0,72827000000.0,0.0,0.0,0.6168799817037532,0.0,0.6168799817037532,Assets,PropertyPlantAndEquipmentNet,,
COP,2014,2015-02-25,116539000000.0,75444000000.0,0.0,0.0,0.647371266271377,0.0,0.647371266271377,Assets,PropertyPlantAndEquipmentNet,,
COP,2015,2016-02-24,97484000000.0,66446000000.0,0.0,0.0,0.6816092897295967,0.0,0.6816092897295967,Assets,PropertyPlantAndEquipmentNet,,
COP,2016,2017-02-22,89772000000.0,58331000000.0,0.0,0.0,0.6497683019204206,0.0,0.6497683019204206,Assets,PropertyPlantAndEquipmentNet,,
COP,2017,2018-02-21,73362000000.0,45683000000.0,0.0,0.0,0.6227065783375589,0.0,0.6227065783375589,Assets,PropertyPlantAndEquipmentNet,,
COP,2018,2019-02-20,69980000000.0,45698000000.0,0.0,0.0,0.6530151471849099,0.0,0.6530151471849099,Assets,PropertyPlantAndEquipmentNet,,
COP,2019,2020-02-19,70514000000.0,42269000000.0,0.0,0.0,0.5994412457100717,0.0,0.5994412457100717,Assets,PropertyPlantAndEquipmentNet,,
COP,2020,2021-02-17,62618000000.0,39893000000.0,0.0,0.0,0.6370851831741672,0.0,0.6370851831741672,Assets,PropertyPlantAndEquipmentNet,,
COP,2021,2022-02-18,90661000000.0,64911000000.0,0.0,0.0,0.7159748954897917,0.0,0.7159748954897917,Assets,PropertyPlantAndEquipmentNet,,
CVX,2009,2010-02-26,164621000000.0,96468000000.0,4618000000.0,0.0,0.5860005710085591,0.028052314103303954,0.5579482569052551,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2010,2011-02-25,184769000000.0,104504000000.0,4617000000.0,0.0,0.5655927130633386,0.024987957936666864,0.5406047551266717,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2011,2012-02-24,209474000000.0,122608000000.0,4642000000.0,0.0,0.5853136904818736,0.022160268100098343,0.5631534223817753,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2012,2013-02-23,232982000000.0,141348000000.0,4640000000.0,0.0,0.6066906456292761,0.01991570164218695,0.5867749439870892,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2013,2014-02-22,253753000000.0,164829000000.0,4639000000.0,0.0,0.6495647342100389,0.018281557262377193,0.6312831769476617,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2014,2015-02-21,266026000000.0,183173000000.0,4593000000.0,0.0,0.6885529985790863,0.01726522971438882,0.6712877688646974,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2015,2016-02-26,266103000000.0,188396000000.0,4588000000.0,0.0,0.707981495886931,0.0172414441024716,0.6907400517844594,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2016,2017-02-24,260078000000.0,182186000000.0,4581000000.0,0.0,0.700505233045471,0.017613946585255193,0.6828912864602158,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2017,2018-02-23,253806000000.0,177712000000.0,4531000000.0,0.0,0.7001883328211311,0.017852217835669763,0.6823361149854613,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2018,2019-02-23,253863000000.0,169207000000.0,4518000000.0,0.0,0.6665287970283185,0.01779700074449605,0.6487317962838224,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2019,2020-02-22,237428000000.0,169207000000.0,4463000000.0,0.0,0.712666576814866,0.018797277490439208,0.6938692993244268,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2020,2021-02-26,239790000000.0,169207000000.0,4402000000.0,0.0,0.7056466074481839,0.018357729680136787,0.687288877768047,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2021,2022-02-25,239535000000.0,150494000000.0,4385000000.0,0.0,0.6282756173419334,0.01830630179305738,0.609969315548876,Assets,PropertyPlantAndEquipmentNet,Goodwill,
CVX,2022,2023-02-24,257709000000.0,156618000000.0,4722000000.0,0.0,0.6077319767644902,0.01832299221214626,0.5894089845523439,Assets,PropertyPlantAndEquipmentNet,Goodwill,
DE,2009,2009-12-18,41132600000.0,4532200000.0,1036500000.0,136300000.0,0.11018510864861449,0.02851266392107477,0.08167244472753972,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
DE,2013,2013-12-17,59521300000.0,5466900000.0,844800000.0,77100000.0,0.09184779230292349,0.015488572998237606,0.07635921930468588,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
DE,2014,2014-12-20,61336400000.0,5577800000.0,791200000.0,68800000.0,0.09093784441212723,0.014021038078530857,0.07691680633359636,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
DE,2015,2016-02-02,57947600000.0,5181500000.0,726000000.0,63600000.0,0.08941699052247203,0.01362610358323727,0.07579088693923476,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
DE,2016,2016-12-20,57981400000.0,5170600000.0,815700000.0,0.0,0.08917687396302952,0.014068304663219584,0.07510856929980994,Assets,PropertyPlantAndEquipmentNet,Goodwill,
DE,2017,2017-12-19,65786300000.0,5067700000.0,1033300000.0,0.0,0.07703275606015234,0.01570691770170993,0.06132583835844241,Assets,PropertyPlantAndEquipmentNet,Goodwill,
DE,2018,2018-12-18,70108000000.0,5867500000.0,3100700000.0,0.0,0.08369230330347464,0.044227477605979344,0.0394648256974953,Assets,PropertyPlantAndEquipmentNet,Goodwill,
DE,2019,2019-12-20,73011000000.0,5973000000.0,2917000000.0,0.0,0.08180959033570284,0.03995288381202832,0.04185670652367452,Assets,PropertyPlantAndEquipmentNet,Goodwill,
ENPH,2012,2013-03-06,122291000.0,25541000.0,0.0,0.0,0.20885429017670964,0.0,0.20885429017670964,Assets,PropertyPlantAndEquipmentNet,,
ENPH,2013,2014-03-05,116669000.0,24853000.0,0.0,0.0,0.21302145385663715,0.0,0.21302145385663715,Assets,PropertyPlantAndEquipmentNet,,
ENPH,2014,2015-03-05,152192000.0,30824000.0,3745000.0,1811000.0,0.2025336417157275,0.0365065180824222,0.1660271236333053,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2015,2016-03-02,165528000.0,32118000.0,3745000.0,2220000.0,0.19403363781354213,0.03603619931371128,0.15799743849983086,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2016,2017-03-17,163576000.0,31440000.0,3664000.0,945000.0,0.1922042353401477,0.028176505110774196,0.1640277302293735,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2017,2018-04-03,169147000.0,26483000.0,3664000.0,515000.0,0.1565679556835179,0.0247063205377571,0.1318616351457608,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2019,2020-02-22,713223000.0,28936000.0,24783000.0,30579000.0,0.040570761178481345,0.0776222864377621,-0.03705152525928076,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2020,2021-02-17,1200102000.0,42985000.0,24783000.0,28808000.0,0.035817788821283524,0.044655370960135055,-0.008837582138851531,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2021,2022-02-12,2079256000.0,82167000.0,181254000.0,97758000.0,0.03951750049056008,0.13418838276768227,-0.0946708822771222,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2022,2023-02-14,3084280000.0,111367000.0,213559000.0,99541000.0,0.036107940913276355,0.10151477816540651,-0.06540683725213015,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2023,2024-02-10,3383012000.0,168244000.0,214562000.0,68536000.0,0.04973201395679353,0.08368223346532616,-0.03395021950853263,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2024,2025-02-11,3249676000.0,147514000.0,211571000.0,42398000.0,0.04539344845455362,0.07815209885539358,-0.03275865040083996,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
ENPH,2025,2026-02-18,3509792000.0,136804000.0,214760000.0,22288000.0,0.038977808371550224,0.06753904504882341,-0.028561236677273186,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
EOG,2009,2010-02-26,18118667000.0,16139225000.0,0.0,0.0,0.8907512346244898,0.0,0.8907512346244898,Assets,PropertyPlantAndEquipmentNet,,
EOG,2010,2011-02-25,21624233000.0,18680900000.0,0.0,0.0,0.8638872879329408,0.0,0.8638872879329408,Assets,PropertyPlantAndEquipmentNet,,
EOG,2011,2012-02-25,24838797000.0,21288824000.0,0.0,0.0,0.857079511539951,0.0,0.857079511539951,Assets,PropertyPlantAndEquipmentNet,,
EOG,2012,2013-02-23,27336578000.0,23337681000.0,0.0,0.0,0.8537162551947797,0.0,0.8537162551947797,Assets,PropertyPlantAndEquipmentNet,,
EOG,2013,2014-02-25,30574238000.0,26148836000.0,0.0,0.0,0.855257161274142,0.0,0.855257161274142,Assets,PropertyPlantAndEquipmentNet,,
EOG,2014,2015-02-19,34762687000.0,29172644000.0,0.0,0.0,0.8391941624075262,0.0,0.8391941624075262,Assets,PropertyPlantAndEquipmentNet,,
EOG,2015,2016-02-26,26975244000.0,24210721000.0,0.0,0.0,0.8975162930870987,0.0,0.8975162930870987,Assets,PropertyPlantAndEquipmentNet,,
EOG,2016,2017-02-28,29459433000.0,25707078000.0,0.0,0.0,0.8726263672488198,0.0,0.8726263672488198,Assets,PropertyPlantAndEquipmentNet,,
EOG,2017,2018-02-28,29833078000.0,25665037000.0,0.0,0.0,0.8602879327436478,0.0,0.8602879327436478,Assets,PropertyPlantAndEquipmentNet,,
EOG,2018,2019-02-27,33934474000.0,28075519000.0,0.0,0.0,0.8273450473992907,0.0,0.8273450473992907,Assets,PropertyPlantAndEquipmentNet,,
EOG,2019,2020-02-28,37124608000.0,30364595000.0,0.0,0.0,0.8179101850718532,0.0,0.8179101850718532,Assets,PropertyPlantAndEquipmentNet,,
EOG,2020,2021-02-26,35804601000.0,28598627000.0,0.0,0.0,0.7987416756857589,0.0,0.7987416756857589,Assets,PropertyPlantAndEquipmentNet,,
EOG,2021,2022-02-25,38236000000.0,28426000000.0,0.0,0.0,0.7434355058060467,0.0,0.7434355058060467,Assets,PropertyPlantAndEquipmentNet,,
EOG,2022,2023-02-24,41371000000.0,29429000000.0,0.0,0.0,0.7113436948587175,0.0,0.7113436948587175,Assets,PropertyPlantAndEquipmentNet,,
EOG,2023,2024-02-23,43857000000.0,32297000000.0,0.0,0.0,0.7364160795312037,0.0,0.7364160795312037,Assets,PropertyPlantAndEquipmentNet,,
EOG,2024,2025-02-28,47186000000.0,34212000000.0,0.0,0.0,0.7250455643623108,0.0,0.7250455643623108,Assets,PropertyPlantAndEquipmentNet,,
EOG,2025,2026-02-25,51799000000.0,42341000000.0,0.0,0.0,0.8174096025019788,0.0,0.8174096025019788,Assets,PropertyPlantAndEquipmentNet,,
F,2009,2010-02-26,194850000000.0,24778000000.0,0.0,0.0,0.12716448550166795,0.0,0.12716448550166795,Assets,PropertyPlantAndEquipmentNet,,
F,2010,2011-03-01,164687000000.0,23179000000.0,0.0,102000000.0,0.1407457783553043,0.0006193567191095837,0.1401264216361947,Assets,PropertyPlantAndEquipmentNet,,FiniteLivedIntangibleAssetsNet
F,2011,2012-02-22,178348000000.0,22371000000.0,0.0,100000000.0,0.1254345437010788,0.0005607015497790836,0.12487384215129971,Assets,PropertyPlantAndEquipmentNet,,FiniteLivedIntangibleAssetsNet
F,2012,2013-02-20,190554000000.0,24942000000.0,0.0,87000000.0,0.13089203060549764,0.0004565634938127775,0.13043546711168486,Assets,PropertyPlantAndEquipmentNet,,FiniteLivedIntangibleAssetsNet
F,2013,2014-02-19,202026000000.0,27616000000.0,0.0,85000000.0,0.13669527684555452,0.0004207379248215576,0.13627453892073296,Assets,PropertyPlantAndEquipmentNet,,FiniteLivedIntangibleAssetsNet
F,2014,2015-02-14,208527000000.0,30126000000.0,0.0,133000000.0,0.1444705002229927,0.0006378070945249297,0.14383269312846778,Assets,PropertyPlantAndEquipmentNet,,FiniteLivedIntangibleAssetsNet
F,2015,2016-02-12,224925000000.0,30163000000.0,0.0,124000000.0,0.13410247860397911,0.000551294876069801,0.1335511837279093,Assets,PropertyPlantAndEquipmentNet,,FiniteLivedIntangibleAssetsNet
F,2016,2017-02-10,237951000000.0,32072000000.0,50000000.0,198000000.0,0.13478405217880993,0.0010422313837722894,0.13374182079503763,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2017,2018-02-09,257808000000.0,35327000000.0,75000000.0,213000000.0,0.13702833116117422,0.0011171104077452988,0.13591122075342893,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2018,2019-02-22,256540000000.0,36178000000.0,264000000.0,178000000.0,0.1410228424417245,0.0017229281983316442,0.13929991424339286,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2019,2020-02-06,258537000000.0,36469000000.0,278000000.0,188000000.0,0.14105911339576155,0.0018024499394670782,0.13925666345629448,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2020,2021-02-06,267261000000.0,37083000000.0,258000000.0,144000000.0,0.13875200646558983,0.0015041476309674811,0.13724785883462234,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2021,2022-02-05,257035000000.0,37139000000.0,619000000.0,111000000.0,0.1444900499931916,0.0028400801447273716,0.14164996984846423,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2022,2023-02-04,255884000000.0,37265000000.0,603000000.0,86000000.0,0.14563239592940552,0.002692626346313173,0.14293976958309235,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2023,2024-02-08,273310000000.0,40821000000.0,683000000.0,80000000.0,0.14935787201346457,0.0027917017306355423,0.14656617028282903,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
F,2024,2025-02-07,285196000000.0,41928000000.0,658000000.0,69000000.0,0.1470146846379332,0.0025491241111376037,0.1444655605267956,Assets,PropertyPlantAndEquipmentNet,Goodwill,FiniteLivedIntangibleAssetsNet
FITB,2009,2010-02-27,113380000000.0,2400000000.0,2417000000.0,106000000.0,0.021167754454048334,0.02225260186981831,-0.0010848474157699774,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2010,2011-03-01,111007000000.0,2389000000.0,2417000000.0,62000000.0,0.021521165331916007,0.02233192501373787,-0.000810759681821864,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2011,2012-03-01,116967000000.0,2447000000.0,2417000000.0,40000000.0,0.020920430548787266,0.021005924748005847,-8.549419921858106e-05,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2012,2013-02-23,121894000000.0,2542000000.0,2416000000.0,27000000.0,0.02085418478350042,0.02004200370813986,0.0008121810753605602,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2013,2014-02-25,130443000000.0,2531000000.0,2416000000.0,19000000.0,0.01940311093734428,0.01866715730242328,0.0007359536349209987,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2014,2015-02-26,138706000000.0,2465000000.0,2416000000.0,15000000.0,0.017771401381338946,0.017526278603665308,0.0002451227776736377,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2015,2016-02-26,141082000000.0,2239000000.0,2416000000.0,12000000.0,0.01587020314427071,0.01720984959101799,-0.0013396464467472814,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2016,2017-02-25,142177000000.0,2065000000.0,2416000000.0,9000000.0,0.014524149475653586,0.017056204590053244,-0.0025320551143996582,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2017,2018-03-01,142193000000.0,2003000000.0,2445000000.0,27000000.0,0.014086488083098325,0.01738482203765305,-0.003298333954554724,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2018,2019-03-02,146069000000.0,1861000000.0,2478000000.0,40000000.0,0.01274055412168222,0.01723842841396874,-0.004497874292286522,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2019,2020-03-03,169369000000.0,1995000000.0,4252000000.0,201000000.0,0.01177901504997963,0.026291706274465813,-0.014512691224486183,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2020,2021-02-27,204680000000.0,2088000000.0,4258000000.0,139000000.0,0.010201289818252883,0.021482313855774867,-0.011281024037521984,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2021,2022-02-26,211116000000.0,2120000000.0,4514000000.0,156000000.0,0.010041872714526612,0.02212054036643362,-0.012078667651907009,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2022,2023-02-25,207452000000.0,2187000000.0,4915000000.0,169000000.0,0.010542197713205947,0.024506873879258817,-0.01396467616605287,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2023,2024-02-28,214574000000.0,2349000000.0,4919000000.0,125000000.0,0.010947272269706489,0.02350704185968477,-0.012559769589978282,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2024,2025-02-25,212927000000.0,2475000000.0,4918000000.0,90000000.0,0.011623702019941107,0.023519797864995983,-0.011896095845054876,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FITB,2025,2026-02-25,214376000000.0,2734000000.0,4947000000.0,69000000.0,0.012753293279098406,0.023398141583013024,-0.010644848303914618,Assets,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill
FSLR,2009,2010-02-23,3349512000.0,988782000.0,286515000.0,0.0,0.29520180850225347,0.08553932632574536,0.20966248217650812,Assets,PropertyPlantAndEquipmentNet,Goodwill,
FSLR,2010,2011-03-01,4380403000.0,1430789000.0,433288000.0,0.0,0.3266341019308041,0.09891509982072426,0.22771900211007984,Assets,PropertyPlantAndEquipmentNet,Goodwill,
FSLR,2011,2012-03-01,5777614000.0,1815958000.0,65444000.0,0.0,0.31430933253761845,0.011327167235471251,0.3029821653021472,Assets,PropertyPlantAndEquipmentNet,Goodwill,
