Date,BOTZ,HYG,ICLN,KBE,KRE,LQD,ROBO,SPY,TAN,XLE,XLF,XLI,XLK,XLY,^VIX
2019-11-01,614000.0,23894100.0,259100.0,2337600.0,7541000.0,11238400.0,104100.0,71141500.0,279500.0,26620200.0,42302300.0,19657900.0,19841200.0,6429600.0,0
2019-11-04,782200.0,14135800.0,927300.0,1279700.0,6166900.0,10122100.0,150400.0,60606900.0,276000.0,43060400.0,37319100.0,15286500.0,20363200.0,9531800.0,0
2019-11-05,468100.0,21946800.0,248700.0,2069600.0,6966800.0,10409200.0,119400.0,42933200.0,284400.0,35110200.0,39516100.0,14923700.0,15799600.0,4309000.0,0
2019-11-06,427200.0,8976900.0,548500.0,2768400.0,4810700.0,8496500.0,79300.0,46487100.0,102900.0,35655800.0,40179900.0,12253200.0,17077200.0,7188600.0,0
2019-11-07,654500.0,15077600.0,524100.0,2537400.0,5133200.0,14799000.0,140600.0,54272300.0,158400.0,26483400.0,61738600.0,10297000.0,28085000.0,7665400.0,0
2019-11-08,467700.0,11692800.0,203300.0,607800.0,4069300.0,6256300.0,108600.0,49032100.0,171400.0,20779600.0,53808800.0,6323400.0,12573000.0,4146000.0,0
2019-11-11,304500.0,4933600.0,153300.0,1166000.0,2154500.0,3231600.0,87600.0,35797300.0,276300.0,28961000.0,19702400.0,5801500.0,8488000.0,3725400.0,0
2019-11-12,359900.0,14690200.0,957300.0,679700.0,4208000.0,9936600.0,67600.0,46484600.0,98400.0,25082400.0,44640600.0,8293500.0,16562400.0,4389000.0,0
2019-11-13,349600.0,15333600.0,242000.0,772900.0,9086900.0,10280100.0,83200.0,53917700.0,202400.0,21151200.0,43495400.0,9885400.0,15372200.0,4692600.0,0
2019-11-14,385000.0,14965100.0,188200.0,911800.0,4749800.0,10163800.0,79900.0,51219900.0,171500.0,16233600.0,46158400.0,7355000.0,12182600.0,3960200.0,0
2019-11-15,322300.0,12996200.0,229000.0,989100.0,3683700.0,5411900.0,107600.0,62023600.0,148500.0,18363600.0,30097000.0,6150700.0,14124800.0,4240000.0,0
2019-11-18,261800.0,13135800.0,300300.0,1181200.0,3472700.0,9148900.0,78500.0,49228000.0,128400.0,25508200.0,25440500.0,5119400.0,13022200.0,4687400.0,0
2019-11-19,365900.0,20175500.0,110600.0,766900.0,3810000.0,3818800.0,115200.0,67804700.0,278300.0,30758200.0,30770900.0,9192800.0,14087400.0,6033800.0,0
2019-11-20,412300.0,22566100.0,200000.0,1125500.0,5749500.0,5395800.0,76900.0,79406200.0,193900.0,34290000.0,46719500.0,14726700.0,24759800.0,8562600.0,0
2019-11-21,237500.0,17853800.0,283800.0,895700.0,2902200.0,8425700.0,71000.0,54664700.0,77400.0,31283400.0,37192700.0,6094800.0,18755400.0,4877400.0,0
2019-11-22,369300.0,20394800.0,152400.0,1214300.0,3330500.0,5276600.0,78500.0,44850200.0,105600.0,22984000.0,35195000.0,5205100.0,11780000.0,4476000.0,0
2019-11-25,360900.0,16885300.0,361700.0,1315200.0,5113400.0,6808600.0,138700.0,48647200.0,169700.0,24672000.0,50094100.0,9190000.0,14739800.0,7334000.0,0
2019-11-26,324300.0,11469400.0,373000.0,1537300.0,4349700.0,8688800.0,63200.0,37569000.0,99700.0,26804000.0,33516200.0,6069400.0,19454400.0,7252200.0,0
2019-11-27,324500.0,11814700.0,204900.0,797500.0,3170400.0,7264000.0,73800.0,44444600.0,155800.0,19336600.0,31012300.0,9186200.0,18697000.0,8426000.0,0
2019-11-29,228600.0,11519500.0,114100.0,394900.0,1234200.0,5260900.0,41800.0,36592700.0,68000.0,15660400.0,19444200.0,5645400.0,11360200.0,3510200.0,0
2019-12-02,616700.0,20966400.0,334500.0,894100.0,11040700.0,14911500.0,188800.0,75767800.0,99500.0,30779000.0,52427800.0,18275700.0,23167600.0,7083400.0,0
2019-12-03,552000.0,29757200.0,320500.0,2274400.0,7121800.0,9376800.0,134500.0,73941700.0,125000.0,33891000.0,66912000.0,20384400.0,22494400.0,8946200.0,0
2019-12-04,322100.0,12406800.0,666700.0,1076200.0,5085000.0,11177600.0,93500.0,49080000.0,201700.0,34853000.0,41793900.0,16090300.0,13829000.0,5658200.0,0
2019-12-05,266200.0,18158900.0,276000.0,981200.0,4875300.0,5700600.0,58700.0,40709000.0,306900.0,21784800.0,44933500.0,18539400.0,15620600.0,4704600.0,0
2019-12-06,566200.0,16094700.0,266000.0,1949900.0,6831000.0,6149500.0,98900.0,48927000.0,100300.0,33459200.0,40811300.0,8966700.0,18407000.0,5031000.0,0
2019-12-09,248400.0,18034300.0,301700.0,816600.0,5237800.0,4545300.0,98400.0,34838500.0,223000.0,16812600.0,21627500.0,6951300.0,11370200.0,3577600.0,0
2019-12-10,255800.0,15117100.0,186300.0,669400.0,3802100.0,6425500.0,128000.0,52649800.0,100800.0,17570200.0,37362100.0,9046900.0,12350800.0,4360000.0,0
2019-12-11,310400.0,14127500.0,202500.0,675600.0,2832100.0,4417100.0,86700.0,53429100.0,132800.0,24872400.0,24490200.0,9070300.0,9879000.0,4099400.0,0
2019-12-12,899200.0,18958100.0,325300.0,3266800.0,7305900.0,10375000.0,197600.0,96389600.0,150300.0,44981600.0,68427500.0,15561500.0,24189400.0,9226200.0,0
2019-12-13,581200.0,18088100.0,429100.0,2014900.0,7759300.0,12474100.0,211800.0,81503900.0,122700.0,22743000.0,48135700.0,11754800.0,26256200.0,7124800.0,0
2019-12-16,490100.0,17517400.0,456500.0,1860300.0,8469500.0,8062600.0,192400.0,82749700.0,205000.0,22271800.0,45914900.0,8046500.0,19744600.0,7293600.0,0
2019-12-17,361200.0,18650700.0,237500.0,1132000.0,7348600.0,10886800.0,124200.0,61097700.0,189200.0,46292400.0,30911900.0,5949600.0,14919400.0,6819000.0,0
2019-12-18,368000.0,31575700.0,253400.0,1152100.0,3756200.0,10205500.0,67300.0,48133000.0,127100.0,25881400.0,39079700.0,6679300.0,12970200.0,5278200.0,0
2019-12-19,382200.0,29429300.0,715800.0,1372700.0,4613100.0,9307000.0,80200.0,85310500.0,85200.0,25534800.0,36946900.0,5744000.0,13724000.0,6493000.0,0
2019-12-20,362100.0,31918800.0,370100.0,1363400.0,6168400.0,8336900.0,116500.0,147142100.0,122100.0,34839600.0,97416000.0,8913300.0,23400800.0,6673600.0,0
2019-12-23,297600.0,9720200.0,329400.0,908800.0,2582600.0,3827500.0,121800.0,52990000.0,127100.0,26944400.0,38293100.0,5675700.0,15530400.0,6328400.0,0
2019-12-24,139700.0,4854900.0,272800.0,351900.0,2017100.0,2638000.0,39300.0,20270000.0,67500.0,10074800.0,12315900.0,4451600.0,4890800.0,3296200.0,0
2019-12-26,364400.0,11382700.0,644400.0,675700.0,1347700.0,3879900.0,65500.0,30911200.0,203500.0,20312400.0,15891300.0,3914200.0,8269200.0,5035800.0,0
2019-12-27,334000.0,11627100.0,260200.0,886000.0,2176600.0,8752100.0,73400.0,42528800.0,89200.0,21436600.0,19417400.0,5300700.0,19332200.0,5917400.0,0
2019-12-30,380600.0,12524300.0,319500.0,2149900.0,4132600.0,9993800.0,146500.0,49729100.0,113100.0,29259000.0,18819300.0,7716400.0,16491200.0,6677400.0,0
2019-12-31,308400.0,8310800.0,193800.0,1424900.0,2535200.0,5499400.0,78800.0,57077300.0,66100.0,21444800.0,15788100.0,6458200.0,11601800.0,3567400.0,0
2020-01-02,359500.0,15756600.0,378800.0,1005900.0,3811400.0,15348700.0,199700.0,59151200.0,249200.0,23889400.0,28843300.0,16121300.0,26567000.0,12591000.0,0
2020-01-03,441300.0,17342200.0,424200.0,842300.0,6355500.0,10110900.0,123500.0,77709700.0,151300.0,59005800.0,51363600.0,17571300.0,30023600.0,11192800.0,0
2020-01-06,650700.0,17936900.0,561600.0,1481000.0,5437000.0,13894300.0,137300.0,55653900.0,292600.0,44916200.0,27956100.0,16153100.0,15630000.0,12823200.0,0
2020-01-07,233300.0,9640300.0,305900.0,1217500.0,4620200.0,8211700.0,218700.0,40496400.0,156100.0,22925000.0,39627500.0,16675400.0,15363600.0,18301600.0,0
2020-01-08,473500.0,16088100.0,597500.0,3871200.0,5006800.0,12268500.0,134800.0,68296000.0,178300.0,38042800.0,47966600.0,10677700.0,23254400.0,9451800.0,0
2020-01-09,392800.0,16649500.0,517500.0,1572900.0,5647700.0,14415100.0,183300.0,48473300.0,253200.0,30733600.0,27705300.0,7407200.0,15554800.0,7643000.0,0
2020-01-10,452700.0,16182900.0,929400.0,1565100.0,8127200.0,8263500.0,202600.0,53029300.0,306700.0,18302400.0,33458200.0,8856800.0,15330600.0,7407000.0,0
2020-01-13,419200.0,17762400.0,507900.0,1339200.0,3628100.0,4477400.0,137800.0,47086800.0,403000.0,17557000.0,27542700.0,7893800.0,15524400.0,6449200.0,0
2020-01-14,281100.0,29157100.0,1377600.0,1600000.0,4521600.0,11066300.0,124800.0,62832800.0,329500.0,34678000.0,37575400.0,9649400.0,16134600.0,8681200.0,0
2020-01-15,298100.0,24637900.0,753400.0,1595600.0,10385900.0,8712400.0,184800.0,72056600.0,263200.0,21661600.0,41457300.0,12014500.0,14417000.0,6523800.0,0
2020-01-16,380800.0,22349200.0,644800.0,1878100.0,7366500.0,13926100.0,141100.0,54050300.0,200600.0,16449000.0,34444000.0,9493300.0,11543200.0,8699000.0,0
2020-01-17,237700.0,29626700.0,1448200.0,1103700.0,8412800.0,13727800.0,198800.0,95846000.0,289100.0,23818200.0,38819400.0,7013400.0,21661000.0,13473200.0,0
2020-01-21,601000.0,19724900.0,922300.0,1068500.0,5027900.0,16807300.0,144100.0,77742400.0,325500.0,34709200.0,41276500.0,13005000.0,17975000.0,8003800.0,0
2020-01-22,380000.0,17731800.0,862300.0,1190600.0,4256600.0,9928600.0,165900.0,48914900.0,300800.0,29355400.0,27391000.0,7490500.0,15491600.0,7930200.0,0
2020-01-23,439100.0,28566200.0,568400.0,1743900.0,5487300.0,13623200.0,88700.0,51963000.0,232300.0,26556000.0,43072300.0,10758500.0,14956400.0,7991800.0,0
2020-01-24,537200.0,40838300.0,578700.0,3860300.0,10017600.0,11604500.0,154600.0,87578400.0,213200.0,40781200.0,58924900.0,13402200.0,23617400.0,11381800.0,0
2020-01-27,782300.0,41372700.0,1545400.0,1650000.0,8614800.0,10461200.0,169600.0,84062500.0,478000.0,43365000.0,50289300.0,15013800.0,35574600.0,15754200.0,0
2020-01-28,444000.0,32628300.0,574400.0,1365000.0,5870100.0,12055900.0,125800.0,63834000.0,239100.0,28600200.0,34257900.0,14918000.0,31184400.0,11815400.0,0
2020-01-29,367700.0,17308200.0,891500.0,1011200.0,5794600.0,11174700.0,112800.0,53888900.0,204500.0,27490800.0,41167500.0,10355100.0,21126600.0,5860000.0,0
2020-01-30,380200.0,20103300.0,2212200.0,1824700.0,6160000.0,14619200.0,171500.0,75491800.0,152900.0,48861000.0,51210000.0,13158200.0,19933600.0,10461000.0,0
2020-01-31,1051000.0,35659700.0,1131500.0,2831200.0,8871900.0,20194800.0,211000.0,113845600.0,235200.0,66861000.0,58958800.0,19083600.0,26964600.0,16844000.0,0
2020-02-03,540900.0,25754700.0,757200.0,1956500.0,8341700.0,11216300.0,139500.0,69083000.0,322700.0,42578400.0,40168200.0,15676600.0,25075600.0,16019000.0,0
2020-02-04,962300.0,25063800.0,2099600.0,2781700.0,11053400.0,16799300.0,144100.0,62573200.0,463800.0,39639600.0,79273300.0,13597200.0,19097800.0,16697200.0,0
2020-02-05,470400.0,36687700.0,1495500.0,1578000.0,9558300.0,9587500.0,143800.0,65951100.0,518000.0,68764000.0,51086900.0,12835800.0,32697000.0,13354000.0,0
2020-02-06,284300.0,18329900.0,981800.0,974500.0,5807800.0,11028900.0,119600.0,50359700.0,347300.0,30801200.0,37044400.0,8627600.0,13505600.0,11039800.0,0
2020-02-07,426600.0,12865100.0,1080200.0,1026800.0,5569400.0,11517200.0,133000.0,64139400.0,153500.0,27386600.0,27982500.0,12394500.0,16598000.0,7267600.0,0
2020-02-10,414600.0,14220000.0,748000.0,877900.0,3071000.0,10405800.0,94900.0,42070000.0,201400.0,29281200.0,17723700.0,8074200.0,16347600.0,5867200.0,0
2020-02-11,1473800.0,16821500.0,704800.0,1157400.0,4995400.0,10052700.0,146700.0,54864500.0,594400.0,27689200.0,27997400.0,6291400.0,15105800.0,11015800.0,0
2020-02-12,482800.0,26688200.0,1354600.0,726900.0,4410900.0,7069100.0,125700.0,43992700.0,1568900.0,34399600.0,26964200.0,7808900.0,12152800.0,7810600.0,0
2020-02-13,365800.0,13297900.0,708300.0,1378700.0,8503400.0,5437400.0,138600.0,54501900.0,731500.0,23949800.0,22758700.0,8231500.0,14802800.0,7106800.0,0
2020-02-14,564500.0,11398800.0,824800.0,962000.0,5276400.0,8254500.0,196400.0,64582200.0,310500.0,25040000.0,22080200.0,5319300.0,12392400.0,4959600.0,0
2020-02-18,439100.0,26635300.0,1413200.0,1443300.0,7410600.0,9650900.0,193900.0,57226200.0,330700.0,32629400.0,37768900.0,10399700.0,20633200.0,6740200.0,0
2020-02-19,749100.0,18547500.0,3754600.0,1240300.0,5375500.0,10731500.0,125500.0,48814700.0,1138900.0,24910800.0,25643300.0,4638700.0,16615600.0,4636200.0,0
2020-02-20,778700.0,31277000.0,1762700.0,1644500.0,7806800.0,13706000.0,170900.0,74163400.0,1208700.0,26101600.0,50344300.0,9518700.0,26324600.0,10832800.0,0
2020-02-21,729600.0,23027000.0,1327500.0,2224200.0,9623900.0,12192700.0,156500.0,113788200.0,770100.0,27616400.0,51128200.0,13184800.0,29899000.0,12322600.0,0
2020-02-24,1552400.0,57828300.0,1550300.0,2093900.0,9308500.0,17894700.0,472300.0,161088400.0,1458500.0,66075000.0,70455400.0,18010100.0,42365200.0,17507200.0,0
2020-02-25,2050300.0,68418000.0,1534900.0,3527400.0,11800100.0,19930500.0,706700.0,218913200.0,1068800.0,85674600.0,111826900.0,33000700.0,62934400.0,29219600.0,0
2020-02-26,1554000.0,69233800.0,2581000.0,6872300.0,8492000.0,23073400.0,377700.0,194773800.0,514800.0,97656600.0,95015700.0,32619800.0,55759600.0,24720800.0,0
2020-02-27,2294600.0,72596300.0,1584900.0,5270400.0,13750500.0,29687900.0,399100.0,284353500.0,1674700.0,122557400.0,143536200.0,42597300.0,67825800.0,35433800.0,0
2020-02-28,1720200.0,97472600.0,1727000.0,5842100.0,13822800.0,25073300.0,352900.0,384975800.0,1708400.0,137511600.0,192063500.0,79118200.0,111854400.0,41232200.0,0
2020-03-02,1263000.0,72357700.0,1503200.0,2681200.0,9062300.0,15922600.0,144300.0,238703600.0,1036600.0,73285400.0,127115500.0,44798900.0,70008600.0,19022400.0,0
2020-03-03,1120100.0,58721000.0,1844400.0,5187300.0,15844900.0,39141000.0,206100.0,300139100.0,715200.0,97190600.0,256525000.0,53823900.0,94989200.0,29548600.0,0
2020-03-04,880200.0,52664700.0,1038200.0,4296900.0,12236100.0,23702000.0,138400.0,176613400.0,433300.0,48969000.0,124408000.0,32387800.0,44727600.0,14684400.0,0
2020-03-05,1068700.0,62455700.0,1471100.0,3077800.0,11490600.0,22089500.0,129400.0,186366800.0,488600.0,58774600.0,130265700.0,28762200.0,49019000.0,14599600.0,0
2020-03-06,922900.0,69860600.0,800500.0,2943200.0,9931700.0,30099900.0,165600.0,228667200.0,419900.0,123034800.0,160606600.0,40681300.0,57631800.0,16655000.0,0
2020-03-09,1680000.0,73609600.0,2025600.0,3679500.0,11877900.0,27166000.0,394100.0,309417300.0,1002300.0,133113800.0,134165700.0,24792500.0,59119800.0,16829800.0,0
2020-03-10,1699600.0,57598000.0,1810000.0,2595200.0,14950900.0,30024700.0,306900.0,276444100.0,498500.0,96862200.0,149282300.0,18385600.0,71164600.0,21939200.0,0
2020-03-11,1336600.0,60006600.0,1591200.0,4878800.0,14164900.0,37310300.0,209100.0,255316300.0,1230600.0,86954600.0,146915400.0,28414900.0,63304200.0,15254600.0,0
2020-03-12,2018400.0,82926400.0,1440100.0,3233000.0,18536000.0,41021400.0,428000.0,392220700.0,1191400.0,77658200.0,161437500.0,23659800.0,65490600.0,19961600.0,0
2020-03-13,1250300.0,69164600.0,636100.0,4937400.0,11725700.0,33470600.0,286900.0,329566100.0,541900.0,68196800.0,160945700.0,18660300.0,65849600.0,16073800.0,0
2020-03-16,1510000.0,43080100.0,823000.0,4036800.0,8745800.0,19928900.0,409900.0,297240000.0,750500.0,80467200.0,110661600.0,18656400.0,81244800.0,16817800.0,0
2020-03-17,1559100.0,68569400.0,1151700.0,3265600.0,9275600.0,19074000.0,248800.0,262070500.0,712200.0,90887200.0,122295100.0,24962200.0,100814600.0,27134000.0,0
2020-03-18,1301100.0,54289800.0,724400.0,3204500.0,10038800.0,23808700.0,460600.0,327597100.0,848600.0,104271600.0,145056400.0,26018900.0,107412400.0,27657600.0,0
2020-03-19,935800.0,45706300.0,788900.0,4916500.0,10306700.0,29077100.0,282800.0,289322000.0,604900.0,104453000.0,105652800.0,16868000.0,123454200.0,14884200.0,0
2020-03-20,2291600.0,55796500.0,780100.0,6410000.0,15406900.0,29390100.0,290800.0,347158800.0,774500.0,116714400.0,157840900.0,22341700.0,90444000.0,25783200.0,0
2020-03-23,1309200.0,48862100.0,926200.0,5157800.0,13311600.0,36918800.0,276300.0,326025200.0,758300.0,96520400.0,144547900.0,34346400.0,84958400.0,15308400.0,0
2020-03-24,1395100.0,51304000.0,1160900.0,3735900.0,8583100.0,43049700.0,222500.0,235494500.0,606200.0,89022200.0,158551100.0,29349700.0,75329000.0,20747400.0,0
2020-03-25,918000.0,45692600.0,744800.0,5588600.0,13872500.0,45181000.0,275000.0,299430300.0,525600.0,104869800.0,162949600.0,27753000.0,57480800.0,19997800.0,0
2020-03-26,1043900.0,41965200.0,879700.0,4370300.0,12251300.0,21893500.0,139700.0,257632800.0,502100.0,93836200.0,129753900.0,22110200.0,56425800.0,12991000.0,0
2020-03-27,796100.0,66536800.0,561900.0,3811100.0,8008900.0,27730300.0,252100.0,224341200.0,752200.0,73056800.0,109305600.0,22486700.0,58485400.0,10262200.0,0
2020-03-30,675700.0,35016900.0,1762500.0,2146900.0,10279800.0,19272700.0,137800.0,171369500.0,336000.0,84254800.0,67297200.0,15759000.0,47480200.0,13320600.0,0
2020-03-31,614000.0,31103400.0,1219000.0,1621400.0,7739300.0,23901400.0,143700.0,194881100.0,392800.0,68701200.0,83819900.0,12883900.0,39988800.0,10304400.0,0
2020-04-01,988000.0,36859100.0,439800.0,2427700.0,9120100.0,21859400.0,125200.0,189554600.0,331300.0,47653000.0,79185000.0,16057100.0,54984800.0,13516400.0,0
2020-04-02,615400.0,31824800.0,342200.0,1954200.0,8530300.0,22929500.0,60700.0,177660400.0,189200.0,146256200.0,68398300.0,23895100.0,44223600.0,11997600.0,0
2020-04-03,543100.0,39986200.0,391400.0,1224100.0,6914900.0,10754100.0,88400.0,135561200.0,177900.0,127668600.0,68418100.0,15912400.0,31572000.0,10359400.0,0
2020-04-06,720000.0,32347800.0,494300.0,2049300.0,10757000.0,15631800.0,153400.0,188061200.0,237700.0,76041400.0,69015100.0,19306700.0,35987200.0,10607800.0,0
2020-04-07,399000.0,35120800.0,708900.0,2713300.0,11652500.0,17457700.0,172000.0,201427200.0,290000.0,103019000.0,70950900.0,18391000.0,44298800.0,14018200.0,0
2020-04-08,696200.0,46291400.0,1120100.0,2529500.0,10806500.0,15484100.0,114300.0,153774500.0,159600.0,83811600.0,80003400.0,11986700.0,27428600.0,8331000.0,0
2020-04-09,548400.0,88846900.0,797800.0,3101100.0,16973200.0,53580000.0,98700.0,189999200.0,282900.0,182655200.0,147845500.0,21132300.0,39259800.0,10645800.0,0
2020-04-13,430700.0,40390500.0,657400.0,2608800.0,8895600.0,20599800.0,104200.0,114839100.0,207700.0,67685600.0,66236300.0,11086600.0,25301600.0,6823400.0,0
2020-04-14,798500.0,37632800.0,570400.0,3053400.0,14920000.0,14791600.0,187700.0,134143400.0,264500.0,72648200.0,96169000.0,15293600.0,31779000.0,11489200.0,0
2020-04-15,703100.0,34367500.0,633100.0,1570500.0,11372500.0,13687800.0,154000.0,121775000.0,268900.0,73421000.0,63482000.0,12758400.0,25858200.0,7617600.0,0
2020-04-16,802300.0,25821900.0,560900.0,5952900.0,14381000.0,12582100.0,126200.0,131798300.0,179700.0,64605800.0,68907600.0,16117600.0,23667600.0,9218400.0,0
2020-04-17,570600.0,38251800.0,519900.0,5441500.0,14154200.0,11187900.0,178800.0,146684800.0,268400.0,91706800.0,88698600.0,18372500.0,28284800.0,8767000.0,0
2020-04-20,591500.0,24676200.0,446800.0,2901500.0,14338200.0,12057500.0,120800.0,100109300.0,176400.0,112790000.0,59063100.0,10475100.0,20407000.0,6826200.0,0
2020-04-21,896100.0,42335600.0,1355800.0,2962200.0,11267000.0,16146000.0,185900.0,126385700.0,195500.0,120861600.0,71957900.0,9553300.0,32765000.0,8655800.0,0
2020-04-22,756500.0,15720900.0,540700.0,2040600.0,7897300.0,19956600.0,89600.0,92951600.0,218200.0,73753200.0,47507800.0,9185000.0,24032000.0,6771200.0,0
2020-04-23,538700.0,23896700.0,383300.0,2967700.0,7602000.0,5833400.0,101100.0,104709700.0,201500.0,83207200.0,71740200.0,14256500.0,21169600.0,8259200.0,0
2020-04-24,530700.0,37915200.0,447400.0,2593400.0,5932000.0,14985500.0,71500.0,85063200.0,177400.0,64859200.0,33825300.0,7139000.0,16885000.0,5829000.0,0
2020-04-27,1282700.0,20550700.0,327500.0,3166100.0,10027200.0,11794700.0,148900.0,77896600.0,153100.0,46576000.0,109435100.0,9323200.0,15598600.0,8239400.0,0
2020-04-28,586200.0,23927600.0,555900.0,2960600.0,10311400.0,9232900.0,700200.0,105270000.0,318700.0,59138000.0,46452300.0,9938600.0,25267600.0,9458800.0,0
2020-04-29,1099700.0,34838300.0,783700.0,3690900.0,11157100.0,7399100.0,203200.0,118745600.0,465400.0,71075000.0,70064400.0,12757000.0,22925800.0,9997600.0,0
2020-04-30,857400.0,34636000.0,730300.0,4672600.0,7498000.0,14583200.0,523600.0,122901700.0,184600.0,84040200.0,56745700.0,14309800.0,30861200.0,10106400.0,0
2020-05-01,674700.0,31859400.0,785600.0,3099000.0,8242400.0,15442300.0,102400.0,125180000.0,379100.0,58531800.0,37534300.0,9019200.0,23990200.0,12553200.0,0
2020-05-04,550400.0,20400900.0,356300.0,3112800.0,6703100.0,9466700.0,132700.0,80873200.0,160300.0,52780400.0,50177200.0,8551700.0,21458000.0,9213600.0,0
2020-05-05,374600.0,26484200.0,584300.0,2909900.0,8834100.0,7268800.0,135100.0,79569900.0,212200.0,68733400.0,65123000.0,8691200.0,17374600.0,9093600.0,0
2020-05-06,373800.0,18823300.0,420300.0,2383600.0,8721300.0,10662900.0,199500.0,73632600.0,270100.0,47350200.0,63738400.0,7048100.0,16941000.0,7810000.0,0
2020-05-07,603400.0,19581700.0,496600.0,2576000.0,11203200.0,11194300.0,330100.0,75250400.0,224900.0,48469400.0,61339000.0,8144500.0,21088800.0,10667200.0,0
2020-05-08,688100.0,21770400.0,343800.0,1876100.0,8146600.0,12286700.0,382200.0,76452400.0,369100.0,49646200.0,42218300.0,8661500.0,15221600.0,7872400.0,0
2020-05-11,545200.0,14285100.0,477800.0,3249700.0,12565700.0,12334800.0,319200.0,79514200.0,292800.0,46531400.0,54994900.0,8407700.0,20768800.0,8086600.0,0
2020-05-12,650900.0,25332700.0,353300.0,4280200.0,12043300.0,18760500.0,273500.0,95870800.0,316300.0,56129000.0,62202700.0,12329000.0,27042000.0,11944800.0,0
2020-05-13,744200.0,29962000.0,714700.0,4739900.0,12188700.0,13404100.0,200000.0,144721100.0,300400.0,68994800.0,86848300.0,15434500.0,33942200.0,13362200.0,0
2020-05-14,720300.0,30429100.0,568600.0,7245500.0,13663700.0,16978300.0,294400.0,121977900.0,389400.0,61968400.0,103763100.0,14221100.0,30475200.0,11436400.0,0
2020-05-15,615100.0,34133400.0,265500.0,2864500.0,11608600.0,17987400.0,359300.0,111146300.0,108900.0,54427800.0,70285000.0,17398000.0,28032800.0,12556600.0,0
2020-05-18,1161800.0,31900200.0,375600.0,4497100.0,15877800.0,15299000.0,134900.0,119703800.0,266600.0,73139600.0,79548500.0,22117500.0,20033400.0,10233600.0,0
2020-05-19,905500.0,18536500.0,544200.0,2759700.0,12057100.0,13529000.0,98500.0,95189300.0,263800.0,53940600.0,56673200.0,12447700.0,20092800.0,10513600.0,0
2020-05-20,1125700.0,36053700.0,387100.0,4108700.0,10069500.0,15068200.0,581100.0,85861700.0,244900.0,54521200.0,50402600.0,8644000.0,18192000.0,7708200.0,0
2020-05-21,635800.0,23307300.0,281800.0,2984400.0,10284400.0,11059200.0,201400.0,78293900.0,191900.0,56241800.0,49939900.0,7682300.0,20581600.0,9117200.0,0
2020-05-22,684900.0,11311900.0,433900.0,2150900.0,10088400.0,12546900.0,132300.0,63958200.0,199500.0,38495000.0,37584500.0,7113000.0,18489600.0,7642000.0,0
2020-05-26,1268200.0,27673800.0,869600.0,5312900.0,15369200.0,12864900.0,242200.0,88951400.0,249900.0,74888600.0,108349200.0,14908000.0,26001400.0,9128400.0,0
2020-05-27,765000.0,24905000.0,609800.0,5690200.0,16911600.0,10204500.0,624200.0,104817400.0,286800.0,71225600.0,121521200.0,21918500.0,38856800.0,11531200.0,0
2020-05-28,1779700.0,23282500.0,555000.0,3562400.0,15243100.0,12360900.0,385900.0,90405200.0,177100.0,54356800.0,101590100.0,17490200.0,21147400.0,7293200.0,0
2020-05-29,1537400.0,32189000.0,491000.0,3458100.0,13349100.0,14092500.0,569100.0,119090800.0,174100.0,71500400.0,86969000.0,18881500.0,35555000.0,13016000.0,0
2020-06-01,928500.0,46987000.0,448000.0,1518800.0,9076700.0,15415500.0,127100.0,55758300.0,1321700.0,47680000.0,52619200.0,12919200.0,26719400.0,6662600.0,0
2020-06-02,813900.0,35930900.0,414000.0,1964400.0,13086200.0,11585400.0,162000.0,74267200.0,685200.0,50318400.0,52572800.0,10852400.0,22415200.0,8453400.0,0
2020-06-03,936000.0,35991000.0,1118300.0,4239400.0,15419300.0,15198200.0,433900.0,92567600.0,532100.0,54601800.0,77622900.0,16253300.0,22035800.0,11061600.0,0
2020-06-04,817100.0,36405800.0,397900.0,6006900.0,13924800.0,9777400.0,433500.0,75794400.0,339300.0,54849400.0,97575100.0,17880500.0,15138800.0,9971400.0,0
2020-06-05,1594700.0,35306500.0,662000.0,8275400.0,20552400.0,22147400.0,176200.0,150524700.0,272200.0,100393400.0,135859300.0,19564100.0,20756400.0,11689200.0,0
2020-06-08,937700.0,20493100.0,552600.0,7722600.0,12508200.0,15872100.0,123500.0,73641200.0,251400.0,95069400.0,80298400.0,18906200.0,16130200.0,7005000.0,0
2020-06-09,578600.0,28412400.0,462100.0,5328000.0,11905300.0,17982200.0,231900.0,77479200.0,260500.0,87399000.0,92833100.0,15074600.0,14707800.0,8689600.0,0
2020-06-10,606000.0,36663100.0,493200.0,5855600.0,18967500.0,16866200.0,157200.0,95000800.0,276300.0,80977000.0,110848900.0,16694200.0,24389600.0,7783800.0,0
2020-06-11,1891600.0,48794500.0,1640700.0,6661700.0,15421900.0,28279600.0,346500.0,209243600.0,569800.0,96304400.0,233116600.0,26054800.0,39742000.0,13735200.0,0
2020-06-12,1290300.0,36156800.0,659700.0,6175000.0,17997000.0,16202800.0,582800.0,194678900.0,211500.0,85635000.0,127502900.0,29161900.0,43287000.0,11989400.0,0
2020-06-15,914600.0,39432300.0,1089000.0,5120300.0,14701900.0,24006200.0,119700.0,135782700.0,524500.0,65694800.0,92469500.0,18116200.0,29924000.0,9993000.0,0
