Date,SPY,AAPL,MSFT,NVDA,AMZN,META,GOOGL,BRK-B,JPM,XOM,UNH,JNJ,PG,HD,MA,V,BAC,WMT,KO,PEP,COST
2013-01-02,,,,,,,,,,,,,,,,,,,,,
2013-01-03,-0.0022622120723436723,-0.012703212454664659,-0.013486780457039327,0.000785839240419639,0.004536686328927786,-0.00824825632354198,0.0005805327821284401,0.004496376262117963,-0.002017471726436071,-0.0018050533084701392,-0.04788295836577294,-0.0014128866208720225,-0.006360959675572708,-0.0028392343653926844,0.0014299773277879346,0.0007720236163626382,-0.00583590371316367,-0.006374872479873339,0.0,0.0004332221981346862,0.010198554195962828
2013-01-04,0.004382174737407318,-0.02824925789144972,-0.01889288436678971,0.03246099843094741,0.0025887749767319335,0.03502918924470011,0.019567734696578132,0.002453681564338339,0.017569609557556376,0.004619282796531898,0.001921822884553226,0.01138537134764439,0.0020284334671933912,-0.0018977797368493476,-4.0188156587905866e-05,0.00813376588141157,0.012464344384882864,0.0037718605536873895,0.0015950116794720692,0.0014407699416638664,-0.003224465582846392
2013-01-07,-0.0027361238456471426,-0.005899794455412888,-0.0018713116214925662,-0.02932339722364352,0.03529487210450677,0.022689264609447868,-0.00437296127425979,-0.004271245528832068,0.001101362819365459,-0.011645751476190735,0.0,-0.0020984758947042437,-0.006825909020455434,-0.005395755878500719,0.017181880929949767,0.00711920188135684,-0.0016528687938124342,-0.009602587981647037,-0.009605676919239858,-0.0001442061237031389,-0.007763101945373663
2013-01-08,-0.0028819416706458156,0.0026881389539594736,-0.005259615740842882,-0.02217020925930102,-0.007778072965171301,-0.012312053343667806,-0.001975278866200636,0.0038449328678620276,0.001980309433389227,0.006235482434674644,-0.013334978824607102,0.00013999404620923528,-0.0016042050929399032,0.006028446465823123,-0.003296767876173945,0.00926701363252791,-0.00914024507294231,0.002773783458693835,-0.006994647758323147,0.003019286984127234,-0.001876093794249023
2013-01-09,0.002539013400649992,-0.015752223208548966,0.005633997933285784,-0.02267342277565154,-0.00011263714685449955,0.05131057921026949,0.006551505779187838,-0.005236990229827043,-0.0006600460730203928,-0.0038498819325059053,0.018695757065621876,0.004471426244767596,0.005385918869798001,-0.0007910084794802152,0.02774853725573001,0.015133590193428859,-0.04699652712330371,-0.000291615155118663,-0.00026983397444979573,0.005011811412000355,0.0004938686230584466
2013-01-10,0.00791814612682984,0.012319730657524897,-0.00902957017174666,0.0016372639254818022,-0.003799204515806842,0.02294474991566231,0.004541691757484312,0.014151449893587298,0.014844555706461371,0.010832458282879376,0.01403123518452043,0.006392161527676077,0.005646011297776532,0.007098457851490547,-0.008942926221440661,-0.00794320835559148,0.030161045340871606,-0.0030674308993328125,-0.0018922035194908204,0.011361769854039583,-0.004852311414112798
2013-01-11,-6.821508394505571e-05,-0.006150907370608749,0.013886220810165995,-0.0016372639254818022,0.009751060757261953,0.01332939769503172,-0.002011469173214042,-0.002750764906029879,-0.0002163972713642437,0.005707736193954371,-0.005475321302111258,0.002213787302862702,-0.0007223983485578067,0.0012568118092923797,0.001950273659519386,0.004041483942343049,-0.012815237316285977,0.003942021370420434,-0.0013539142707319485,0.0009881835645653148,-0.004576542870821321
2013-01-14,-0.0006800597103442385,-0.03630362217485228,0.0022342672914432704,-0.0008190021667282554,0.01771922289985639,-0.024574373179587994,-0.022881755701704254,0.01022408084695936,-0.005651003778046171,-0.0003346468374592071,0.01017176775143458,0.0028987277380982945,0.005905890153492521,-0.003459937666383084,-0.009827332524225074,-0.003169428115275874,-0.013852728155297811,-0.004819958884628939,0.0021648856871880895,0.005767876628642643,0.0008969739869622018
2013-01-15,0.0006800597103442385,-0.03205795467094541,0.011830002854579913,-0.01819763888617909,-0.0030479498174758035,-0.027847836248687585,0.0023200056833747595,0.0,0.010191640119475931,-0.0005585542997148529,0.00486042889150351,-0.002621898267078482,0.0035839818336231843,0.007376763042230117,-0.001357363406464529,-0.0012455780976878827,0.006950616822518185,0.009906763362129922,0.0088818672397597,0.004338911791718747,0.007741630941865196
2013-01-16,-0.00013598798140090906,0.040670704212747655,-0.0062672210444687515,0.00914042710274554,-0.010983261640441722,-0.008340433114983892,-0.013526673529763666,-0.003466591339765124,0.010089514245852804,-0.000670077251454515,0.0007458696096422912,0.0028971622529780916,0.00031709230707344105,-0.00140833951047048,-0.0028923908729661107,-0.001559682040478183,0.019717348649065602,0.003328474511384183,0.0,-0.0016773203805566794,0.003749305712842599
2013-01-17,0.006440161116756826,-0.006760797723328604,0.007736114055865606,0.013147220835804552,0.005747061170978451,0.009668376200734574,-0.005426019948588046,0.0028372243050247548,-0.008149503284735626,0.008125469024353738,0.013696045360112485,0.004399428966342267,0.004748343399469945,0.01846305523925018,0.0039442792847430574,-0.0019993816675185627,-0.04337162122849181,-0.0052150836855080485,0.0050784037364888235,0.013202879857144634,-0.005629675763386466
2013-01-18,0.0022266476055170514,-0.005345363747421672,0.0,-0.006552323246492797,0.006044970741043265,-0.01605380961078673,-0.009619758153458502,-0.001470118764337336,0.0004305379116278374,0.006630589103644002,0.0029370452737182973,0.004516673217664469,0.003867621904461771,0.006435731882524998,-0.004500935202052858,-0.010121019422071775,-0.012489157503349002,0.0050709154128245615,0.005052591072036705,0.000690070641134799,0.0023740015004882764
2013-01-22,0.005379099052570169,0.00949509727953668,-0.003676329868483652,-0.004942251488775806,-0.007117759652806477,0.03544003337957369,-0.0023306599056778232,0.007850566004167447,0.001720534007276786,0.0013201671121922942,0.026408016605954376,-0.007401404506820253,0.00014305834796424222,0.0042674332682826055,-0.002382737312492722,0.004916055088875826,0.018675889192173667,0.005476559896664401,-0.015234855183317908,-0.0038707336918895052,0.00934401388210837
2013-01-23,0.0016079752858084717,0.018139195575585187,0.016800856107922257,0.0016500260009317813,-0.0077280071047738375,0.0029244841543314415,0.05350318937173748,0.005925477850333927,-0.0066831231095765276,-0.0024227820730331473,-0.0019655060840229055,0.002198576031146704,0.010523484540704953,0.01074055916715766,-0.0042415448289485624,0.0,0.0061479389014964525,-0.0012942452305977348,0.0,-0.00541613927435014,-0.0002937559589364369
2013-01-24,0.0002677339951127067,-0.13188448715049272,0.0007242050512683562,0.004934335656250122,0.019758008638369517,0.008400727475984748,0.016995727245627812,0.008565965971979672,0.003023882930617283,0.007141383612947028,0.005529377878249253,0.0034258502085542375,-0.003826981496792392,0.01330276156057053,0.00904010060217697,0.0032013664889620763,0.009586205559826144,0.004307545879776775,-0.0005391303379060908,0.005831906379751839,0.007511767877876885
2013-01-25,0.0056062376236578615,-0.023856355166563148,0.009007733241936045,0.01788692933218594,0.0377836487514851,0.014691956415590735,-0.0007161659098033901,0.0008217959610794523,0.016893198789407204,0.004151207767733478,-0.003207098436484035,0.011155130612797048,0.039400997683393335,0.006954280344583008,-0.005452567091646543,0.0017529864257008754,0.007775410638222624,-0.011384068985042184,-0.0016180492658599555,0.003592907798720013,-0.00516470163316729
2013-01-28,-0.0011984974559018369,0.022367855896364475,0.0010750865236626161,0.01598743686182269,-0.028393246114923,0.029060224929322587,-0.003908570008121615,-0.002776174114540453,-0.011087970068115904,-0.006781982848845569,-0.004112508017979355,-0.004066688067709823,0.007074214016201008,-0.0035452073351662783,-0.01025655180276841,-0.02207642340060545,-0.012121397889519159,0.005059488235475307,-0.0010801817649470635,0.0016539697299449152,0.0012690864376914135
2013-01-29,0.003923824861393754,0.018589096119282278,0.0035766560234979927,-0.021644008310121032,-0.058518912321015915,-0.0531267036474401,0.003921731199197254,0.0012347718878027436,0.010239613487475818,0.00710878739616394,0.008385824732470848,0.010673310505927791,0.016535940699022422,-0.00563857133722534,0.008445119568959658,0.001980761805581377,0.0008707952327355883,0.00775656429113214,0.011017377555454289,0.00453479315026506,0.008453023821076044
2013-01-30,-0.003923824861393754,-0.0031475867374370914,-0.00572875491934699,-0.0016224476580983804,0.04656537977968922,0.014509326922182098,0.00019902914445069086,-0.003709056584798809,0.00021178178112180035,-0.011949442919377162,-0.0035599827375980553,-0.004309885035555627,0.0010658727156647174,0.0005950863942438822,-0.0047948090832328205,-0.010587792350511993,-0.009619414872435339,-0.00200547961505837,0.0021355651048637903,0.003694659319854132,-0.008062750288144294
2013-01-31,-0.002468649440911186,-0.0029375990825819542,-0.01446648520553806,-0.004882142006537471,-0.02697744158167792,-0.008357521643480581,0.0024646352975330466,0.0005160007584459336,-0.0016988618874331785,-0.007750447106469771,-0.015635129222612676,-0.002296737402662341,0.0010653288824178375,-0.0047703241509986505,0.0046403625132147575,0.018535371993507965,-0.005286494462009461,0.00286387794892784,-0.006957752209616697,-0.004929540177081471,-0.0018548491763450414
2013-02-01,0.010235008758171737,-0.004113797026505939,0.01733509275398104,0.008932917913311522,-0.0018849859598217833,-0.04118512415709086,0.02600542211232293,0.010978407017641523,0.016860350861747975,0.00077723721625933,0.0100919917522444,0.0035110352866314365,0.010060615493418634,0.005662096265830918,0.0005975813741367908,0.004108103919891359,0.033872141410040246,0.007689650683629701,0.008023750260212292,-0.0024738733962408332,0.017531993532350576
2013-02-04,-0.011304298522786027,-0.025226236989845496,-0.01769967748639223,-0.017122491393076533,-0.019125152113196986,-0.05603129873999846,-0.021608702517626366,-0.015320826616718186,-0.0035589961929520797,-0.0099334683159924,-0.00035841603260955424,-0.0009438939720953776,-0.008864176550342773,-0.014065866007857863,-0.008693813681595053,-0.012119403705757925,-0.019837027308331034,-0.012275138069340663,-0.005073950380943604,-0.003031808682055104,-0.016164655005699302
