Date,SPY,^VIX,AAPL,MSFT,NVDA,AMZN,META,GOOGL,BRK-B,JPM,XOM,UNH,JNJ,PG,HD,MA,V,BAC,WMT,KO,PEP,COST
2023-08-15,427.77886962890625,16.459999084472656,175.2329864501953,314.4203796386719,43.85456848144531,137.6699981689453,299.59893798828125,128.6393280029297,354.5,141.83290100097656,98.64373016357422,479.62298583984375,158.44029235839844,144.1036834716797,307.8272705078125,388.12554931640625,234.85789489746094,27.774036407470703,51.537925720214844,55.71784591674805,163.32745361328125,536.5838012695312
2023-08-16,424.63970947265625,16.780000686645508,174.36402893066406,313.6567687988281,43.40144729614258,135.07000732421875,291.9985656738281,127.5688247680664,354.1099853515625,141.23110961914062,96.9838638305664,476.6601257324219,157.93641662597656,142.6327667236328,308.6520690917969,388.046875,234.3291015625,27.171064376831055,51.56382751464844,55.727054595947266,163.20135498046875,537.1025390625
2023-08-17,421.404052734375,17.889999389648438,171.82611083984375,310.21087646484375,43.25971984863281,133.97999572753906,282.8702392578125,128.77810668945312,353.19000244140625,139.76416015625,98.86260223388672,467.572998046875,159.42059326171875,141.60870361328125,303.3229675292969,386.32489013671875,232.44891357421875,27.161779403686523,50.407962799072266,55.84684371948242,160.7156524658203,525.6312866210938
2023-08-18,421.6068420410156,17.299999237060547,172.3099822998047,309.81939697265625,43.21480941772461,133.22000122070312,281.0445251464844,126.3397216796875,352.55999755859375,140.0838623046875,100.35832977294922,471.81365966796875,158.02801513671875,142.00900268554688,303.4064025878906,385.8821716308594,233.23231506347656,27.00408172607422,51.133216857910156,56.16012191772461,160.47244262695312,523.54638671875
2023-08-21,424.3499755859375,17.1299991607666,173.64309692382812,315.1056823730469,46.87568664550781,134.67999267578125,287.64276123046875,127.2417221069336,352.0899963378906,140.56344604492188,99.14533233642578,471.0942687988281,153.31898498535156,141.2921905517578,300.3387145996094,386.8955993652344,234.49559020996094,27.041189193725586,50.997230529785156,55.68098831176758,159.45477294921875,521.8844604492188
2023-08-22,423.2005615234375,16.969999313354492,175.01573181152344,315.6734313964844,45.57920837402344,134.25,285.3606262207031,127.94548797607422,350.57000732421875,137.64833068847656,98.58900451660156,466.0395202636719,152.10049438476562,141.34803771972656,300.72796630859375,391.46124267578125,235.5825653076172,26.382551193237305,50.8353385925293,55.34006881713867,158.23892211914062,517.234375
2023-08-23,427.9140930175781,15.979999542236328,178.8571319580078,320.1178894042969,47.02439880371094,135.52000427246094,291.9489440917969,131.20655822753906,354.260009765625,138.5792999267578,97.72259521484375,463.2944030761719,150.73538208007812,142.6699981689453,302.2200927734375,394.62957763671875,237.27671813964844,26.391834259033203,51.18825912475586,55.53356170654297,160.41842651367188,519.6265869140625
2023-08-24,421.9835510253906,17.200000762939453,174.1763458251953,313.23583984375,47.07130432128906,131.83999633789062,284.5172119140625,128.6393280029297,354.29998779296875,138.44766235351562,96.99297332763672,462.0260314941406,151.2484588623047,142.00900268554688,298.97625732421875,391.2939453125,234.50535583496094,26.549531936645508,50.796485900878906,55.386138916015625,159.5718536376953,511.80108642578125
2023-08-25,424.95843505859375,15.680000305175781,176.37852478027344,316.18255615234375,45.928524017333984,133.25999450683594,283.2770080566406,128.73846435546875,355.92999267578125,138.27841186523438,98.7258071899414,462.9915466308594,153.4170684814453,142.93995666503906,299.2264709472656,396.4302673339844,237.54112243652344,26.43821144104004,51.09759521484375,55.64412307739258,161.5892333984375,514.0149536132812
2023-08-28,427.6533203125,15.079999923706055,177.9387969970703,316.8873596191406,46.74394607543945,133.13999938964844,287.99993896484375,129.85848999023438,355.54998779296875,138.75796508789062,99.55575561523438,465.0361633300781,151.60836791992188,143.1634063720703,302.0532531738281,400.90728759765625,238.77496337890625,26.67940330505371,51.38899230957031,55.80076599121094,162.3367462158203,516.1132202148438
2023-08-29,433.8348693847656,14.449999809265137,181.8196563720703,321.49822998046875,48.689144134521484,134.91000366210938,295.6697082519531,133.38723754882812,358.2900085449219,139.88638305664062,100.14854431152344,466.5033264160156,151.62680053710938,143.24720764160156,305.269287109375,405.0497741699219,240.25364685058594,27.05974578857422,51.819610595703125,55.7454833984375,162.94920349121094,522.4469604492188
2023-08-30,435.6217956542969,13.880000114440918,185.30555725097656,321.8702697753906,49.168209075927734,135.07000732421875,292.80224609375,134.6857147216797,361.05999755859375,139.3221893310547,101.12440490722656,465.272705078125,151.0915985107422,143.4054412841797,308.3845520019531,407.2735595703125,241.12522888183594,26.93914794921875,52.19194793701172,55.71784591674805,163.0842742919922,521.9559936523438
2023-08-31,434.9842834472656,13.569999694824219,185.52279663085938,320.86187744140625,49.259033203125,138.00999450683594,293.58612060546875,134.97315979003906,360.20001220703125,137.60134887695312,101.40714263916016,451.1213684082031,149.19979858398438,143.6847381591797,308.07672119140625,406.02392578125,240.5866241455078,26.817546844482422,52.648468017578125,55.128143310546875,161.3655548095703,528.7132568359375
2023-09-01,435.7956237792969,13.09000015258789,187.0929412841797,321.7429504394531,48.41468048095703,138.1199951171875,294.0722961425781,134.4676513671875,362.4599914550781,138.06211853027344,103.53213500976562,450.7995910644531,148.09243774414062,143.84300231933594,310.6697082519531,408.9069519042969,242.9662628173828,27.107515335083008,52.31174087524414,54.64900207519531,159.00750732421875,523.8715209960938
2023-09-05,433.9122314453125,14.010000228881836,187.3299560546875,326.5300598144531,48.45360565185547,137.27000427246094,297.8128967285156,134.57666015625,360.4700012207031,136.53872680664062,103.54125213623047,455.12542724609375,148.27700805664062,141.91590881347656,305.7262878417969,404.9021911621094,240.25364685058594,26.79883575439453,51.89084243774414,54.197505950927734,157.9554443359375,524.33349609375
2023-09-06,430.9952087402344,14.449999809265137,180.62477111816406,325.8741760253906,46.97336196899414,135.36000061035156,296.8406066894531,133.2781982421875,361.6700134277344,136.31307983398438,104.4350357055664,451.4621887207031,145.81312561035156,141.6366424560547,304.0660400390625,406.55523681640625,241.05667114257812,26.55563735961914,52.27936553955078,54.160648345947266,158.4723663330078,526.2201538085938
2023-09-07,429.6719665527344,14.399999618530273,175.34161376953125,322.9666442871094,46.15489196777344,137.85000610351562,296.3444519042969,134.07115173339844,361.79998779296875,135.14703369140625,103.92430114746094,458.9117736816406,147.67718505859375,142.9865264892578,306.3232116699219,407.97216796875,242.016357421875,26.31243896484375,52.92689895629883,53.74602127075195,159.98699951171875,528.077880859375
2023-09-08,430.3190612792969,13.84000015258789,175.95387268066406,327.2348937988281,45.487144470214844,138.22999572753906,295.570556640625,135.1813507080078,363.1499938964844,135.25048828125,105.43824005126953,456.85919189453125,148.16629028320312,142.3720703125,306.59368896484375,408.18865966796875,242.16323852539062,26.52757453918457,53.02404022216797,53.74602127075195,159.86911010742188,530.5516967773438
2023-09-11,433.14910888671875,13.800000190734863,177.11912536621094,330.8276672363281,45.093875885009766,143.10000610351562,305.1652526855469,135.71656799316406,365.5199890136719,135.84288024902344,104.11582946777344,455.5383605957031,150.10414123535156,144.06643676757812,306.2766418457031,410.0090026855469,242.09469604492188,26.63982391357422,53.208587646484375,54.2527961730957,162.2815704345703,537.8574829101562
2023-09-12,430.7730407714844,14.229999542236328,174.09735107421875,324.7875061035156,44.786441802978516,141.22999572753906,299.3111572265625,134.1504364013672,367.7799987792969,137.61074829101562,107.15283966064453,456.0325012207031,150.95315551757812,141.5342559814453,304.32720947265625,409.5957336425781,242.17300415039062,27.098159790039062,53.266868591308594,53.718379974365234,161.68301391601562,537.8671875
2023-09-13,431.2752990722656,13.479999542236328,172.0334930419922,328.98724365234375,45.400306701660156,144.85000610351562,302.6846618652344,135.50840759277344,367.82000732421875,137.6765594482422,106.19522094726562,455.9754333496094,151.33151245117188,142.52102661132812,303.9541320800781,409.62518310546875,242.69203186035156,27.01397705078125,53.27981948852539,53.84737014770508,162.96180725097656,538.8007202148438
2023-09-14,434.9939270019531,12.819999694824219,173.5443572998047,331.5716247558594,45.49612045288086,144.72000122070312,309.2928466796875,136.88621520996094,369.5,140.34716796875,108.09221649169922,459.5484619140625,151.10079956054688,144.08509826660156,307.45184326171875,406.71270751953125,236.49327087402344,27.31330108642578,53.50321960449219,54.29316329956055,164.36761474609375,543.6231689453125
2023-09-15,429.7530517578125,13.789999961853027,172.8234405517578,323.2701416015625,43.81825256347656,140.38999938964844,297.9716491699219,136.1923370361328,367.8599853515625,139.93338012695312,106.43235778808594,462.4942626953125,148.98756408691406,142.8748016357422,299.77557373046875,407.6671447753906,236.0722198486328,26.976560592651367,53.30571746826172,53.81022262573242,163.10693359375,535.528076171875
2023-09-18,430.0050354003906,14.0,175.7465057373047,322.1345520019531,43.88412857055664,139.97999572753906,300.1942443847656,136.99525451660156,370.42999267578125,140.22491455078125,107.28964233398438,461.8860778808594,149.92884826660156,143.41476440429688,295.9140625,410.44195556640625,239.58778381347656,26.901731491088867,52.91071701049805,54.144569396972656,162.6897430419922,541.6499633789062
2023-09-19,429.11328125,14.109999656677246,176.832763671875,321.7331848144531,43.43896484375,137.6300048828125,302.6946105957031,136.82672119140625,370.4800109863281,140.04623413085938,107.00692749023438,456.7546691894531,149.6796875,142.99586486816406,293.4423828125,406.8996276855469,238.51055908203125,26.79883575439453,52.89776611328125,54.03311538696289,161.7283477783203,543.2188720703125
2023-09-20,425.16827392578125,15.140000343322754,173.29747009277344,314.01898193359375,42.16035079956055,135.2899932861328,297.336669921875,132.5645294189453,366.82000732421875,139.4538116455078,106.15876007080078,467.6542053222656,150.33486938476562,142.8748016357422,289.94464111328125,403.9378967285156,236.8458251953125,26.705299377441406,53.069366455078125,54.27458572387695,161.7827911376953,542.7184448242188
2023-09-21,418.1409912109375,17.540000915527344,171.7569580078125,312.8050842285156,40.94061279296875,129.3300018310547,293.4272766113281,129.29351806640625,363.2799987792969,138.36300659179688,104.66304016113281,476.2161560058594,149.18138122558594,141.6366424560547,286.12054443359375,396.8926696777344,231.70468139648438,26.237611770629883,52.42505645751953,53.43873596191406,159.06192016601562,534.2959594726562
2023-09-22,417.20074462890625,17.200000762939453,172.60621643066406,310.338134765625,41.53252410888672,129.1199951171875,296.7512512207031,129.10519409179688,360.1600036621094,137.03712463378906,104.82720184326172,480.9294128417969,148.1109161376953,141.11529541015625,285.1598815917969,395.77099609375,230.20635986328125,25.854095458984375,52.56428146362305,53.49446487426758,158.96214294433594,537.674560546875
2023-09-25,418.9552001953125,16.899999618530273,173.88011169433594,310.85699462890625,42.14338302612305,131.27000427246094,298.48760986328125,129.95765686035156,361.7099914550781,137.7141876220703,106.00370025634766,484.9015197753906,147.88941955566406,140.25881958007812,285.86871337890625,396.0366516113281,228.5220184326172,25.81668472290039,52.79739761352539,52.937225341796875,158.10960388183594,537.7034912109375
2023-09-26,412.8001708984375,18.940000534057617,169.81161499023438,305.5706481933594,41.83295440673828,125.9800033569336,296.6322021484375,127.43997955322266,359.4200134277344,136.2848358154297,106.16788482666016,480.311767578125,146.74514770507812,139.01132202148438,282.18450927734375,389.0406494140625,224.88894653320312,25.414466857910156,52.61284637451172,52.500728607177734,156.46800231933594,532.2554321289062
2023-09-27,412.9649658203125,18.219999313354492,168.30068969726562,306.20697021484375,42.388916015625,125.9800033569336,295.421630859375,129.39263916015625,357.7799987792969,137.08413696289062,109.6244125366211,478.67730712890625,144.98255920410156,137.16799926757812,281.512939453125,389.1390686035156,224.7420654296875,25.50800323486328,52.36030578613281,51.96207046508789,153.79251098632812,542.4295654296875
2023-09-28,415.35906982421875,17.34000015258789,168.55746459960938,307.0390930175781,43.00876235961914,125.9800033569336,301.5932312011719,131.1470947265625,357.05999755859375,138.78616333007812,108.9586410522461,484.73046875,144.7703399658203,136.23703002929688,283.07061767578125,393.0355529785156,226.85726928710938,25.779266357421875,52.62580108642578,51.83205032348633,153.72901916503906,547.338623046875
2023-09-29,414.35101318359375,17.520000457763672,169.0709686279297,309.1046447753906,43.417999267578125,127.12000274658203,297.8724060058594,129.7098388671875,350.29998779296875,136.36947631835938,107.23493194580078,479.1144104003906,143.72756958007812,135.79022216796875,281.8300476074219,389.5621337890625,225.24148559570312,25.610897064208984,51.78076171875,51.989933013916016,153.67457580566406,543.8060302734375
2023-10-02,414.1862487792969,17.610000610351562,171.57920837402344,315.02734375,44.6986198425293,129.4600067138672,304.4309387207031,132.9907684326172,348.0799865722656,135.19407653808594,105.45648193359375,488.9781494140625,143.1738739013672,135.16644287109375,279.6568298339844,389.50311279296875,226.4753875732422,24.974834442138672,51.83579635620117,51.52556610107422,153.42974853515625,549.9183349609375
2023-10-03,408.6419372558594,19.780000686645508,170.24607849121094,306.7944030761719,43.43596649169922,124.72000122070312,298.5968017578125,131.2660369873047,343.0400085449219,134.19725036621094,105.63890075683594,484.1318054199219,143.34922790527344,135.44573974609375,272.2977294921875,384.7899169921875,224.06634521484375,24.235877990722656,51.5087890625,50.96833038330078,152.0964813232422,543.883056640625
2023-10-04,411.61767578125,18.579999923706055,171.49034118652344,312.24713134765625,43.95899200439453,127.0,303.2005920410156,134.0513458251953,343.69000244140625,134.79910278320312,101.68986511230469,485.224609375,143.5153045654297,135.892578125,272.71746826171875,387.4466247558594,226.4264373779297,24.263940811157227,52.1271858215332,51.1169319152832,153.1939239501953,550.3899536132812
2023-10-05,411.4625244140625,18.489999771118164,172.72474670410156,312.638671875,44.604793548583984,125.95999908447266,302.4167785644531,133.88284301757812,345.05999755859375,135.36746215820312,99.40070343017578,490.5555725097656,145.01026916503906,133.87240600585938,272.0738525390625,388.4418640136719,228.63954162597656,24.376182556152344,51.505550384521484,48.646522521972656,145.20364379882812,548.1954345703125
2023-10-06,416.3477783203125,17.450000762939453,175.27249145507812,320.3724670410156,45.676788330078125,127.95999908447266,312.9739074707031,136.3707733154297,346.3399963378906,137.45150756835938,97.74082946777344,498.7088317871094,145.47166442871094,134.14239501953125,273.1184997558594,392.1568298339844,230.16720581054688,24.385540008544922,50.64107894897461,49.35235595703125,145.3759307861328,536.6541748046875
2023-10-09,419.0133361816406,17.700000762939453,176.75376892089844,322.8785400390625,45.18869400024414,128.25999450683594,315.881103515625,137.20338439941406,345.45001220703125,137.1388702392578,101.16089630126953,500.3243713378906,146.3021697998047,133.4627685546875,275.48760986328125,388.97393798828125,229.5796661376953,24.610034942626953,50.45653533935547,49.11088562011719,146.34640502929688,538.040283203125
2023-10-10,421.19427490234375,17.030000686645508,176.16123962402344,321.4786071777344,45.71271514892578,129.47999572753906,319.333984375,136.84654235839844,348.55999755859375,137.9724884033203,100.73224639892578,498.1672668457031,146.13609313964844,134.78475952148438,279.0878601074219,394.5216979980469,231.69488525390625,25.26480484008789,51.0263671875,50.17892074584961,149.10353088378906,541.0435791015625
2023-10-11,422.91949462890625,16.09000015258789,177.5536346435547,325.423828125,46.718841552734375,131.8300018310547,325.2674865722656,139.31466674804688,348.42999267578125,138.44615173339844,97.12065124511719,498.0627136230469,144.1243438720703,133.1276092529297,277.99658203125,393.9698791503906,230.79393005371094,25.274160385131836,51.230342864990234,49.881717681884766,147.48916625976562,544.3452758789062
2023-10-12,420.3412170410156,16.690000534057617,178.4522705078125,324.1903381347656,46.857582092285156,132.3300018310547,321.635986328125,137.74853515625,345.6600036621094,138.1240692138672,97.10240936279297,499.402587890625,144.2627716064453,133.425537109375,273.3049621582031,394.05859375,231.87112426757812,25.161911010742188,51.463462829589844,49.04587936401367,143.37158203125,542.6703491210938
2023-10-13,418.2475891113281,19.31999969482422,176.61550903320312,320.8325500488281,45.376346588134766,129.7899932861328,312.2397155761719,136.15269470214844,345.0899963378906,140.19862365722656,100.2032699584961,512.5733032226562,144.74266052246094,134.70095825195312,272.2790832519531,392.2159118652344,232.74267578125,25.03095817565918,51.74837875366211,49.120174407958984,145.11294555664062,545.6157836914062
2023-10-16,422.64813232421875,17.209999084472656,176.4871063232422,325.63922119140625,46.0091667175293,132.5500030517578,318.6494445800781,137.87741088867188,346.2300109863281,140.05654907226562,100.2762222290039,511.271484375,145.3701629638672,135.98568725585938,277.3250732421875,395.3001708984375,235.0929412841797,25.246097564697266,52.195186614990234,49.621681213378906,146.09246826171875,550.8134765625
2023-10-17,422.62872314453125,17.8799991607666,174.93673706054688,325.0714416503906,43.85618591308594,131.47000122070312,321.4772033691406,138.49195861816406,345.3900146484375,139.75341796875,101.58953857421875,509.96014404296875,144.0413055419922,136.16256713867188,276.028564453125,395.90130615234375,236.1995086669922,25.835390090942383,52.26317596435547,50.216068267822266,145.448486328125,552.8350219726562
2023-10-18,416.9971923828125,19.219999313354492,173.64309692382812,323.1624450683594,42.11742401123047,128.1300048828125,314.5019226074219,136.74742126464844,340.8900146484375,138.21881103515625,103.01229095458984,509.3993225097656,140.94065856933594,139.67230224609375,270.7120666503906,387.4663391113281,232.5468292236328,25.545421600341797,52.30202865600586,50.197486877441406,146.9540557861328,553.12353515625
