date,actual_var,baseline_har_vix,plus_oil_volshock,plus_oil_ovx
2020-11-03,3.295302251604602e-05,0.00013884127687025113,0.0001388044650011479,0.00012669352973648148
2020-11-04,1.832097942878471e-06,0.00014053685367591378,0.00014159916686399694,0.00012887138138645754
2020-11-06,0.0004787815627879452,0.0001247370286589877,0.00013299016587144973,0.00012780125069712013
2020-11-09,0.0178075773354084,9.467701093182396e-05,9.149922189413313e-05,8.790517872158223e-05
2020-11-10,0.0010145886150761294,0.0001992148048533132,0.00017847941826922605,0.00015406995659154077
2020-11-11,0.0001062547530515886,0.0002060834470092447,0.00018857576748663375,0.00016313882340408454
2020-11-12,0.0010758108786599642,0.0002053449620958586,0.00019065101923523674,0.0001696827099633417
2020-11-13,0.0012784555086640464,0.00021316735500100833,0.00019977891651796928,0.00017942663120494782
2020-11-16,0.0040634715903283556,0.00020605414171590673,0.00019885204701416612,0.0001731561424653487
2020-11-17,0.0001039177492028959,0.00018787171828961078,0.00020417980596713683,0.00018217323038011076
2020-11-18,0.000869507477642305,0.00019393656729278983,0.00021082948290006417,0.00018987008546463027
2020-11-19,0.0002638091738256178,0.00019782853128887917,0.00021068356674700713,0.0001934917845643981
2020-11-20,2.8003007775462372e-05,0.00019441993315000509,0.0002004303685641607,0.00018482024951939685
2020-11-23,0.004660324753297315,0.00019706120329491297,0.00020135900228776822,0.00018202756074460445
2020-11-24,0.002510593745093634,0.000189380361073885,0.0001549659191221026,0.00014384877542486329
2020-11-25,0.0005567505462628922,0.00019937912036763704,0.0001931833251579164,0.00017240837044497245
2020-11-27,0.00013812418195015432,0.00019752500530287572,0.0001945515210199808,0.00017566902559299928
2020-11-30,0.003230899528507099,0.00019774202812430577,0.00019696878897507516,0.00018384261831067483
2020-12-01,2.1288681136765863e-05,0.00019915879731558268,0.00020130639650091378,0.0001860483668031591
2020-12-02,0.00102253681960914,0.00019822824753395115,0.00020887866472314978,0.0001934872179895553
2020-12-03,0.00010890804739839053,0.00018722731222224967,0.0001963112821152486,0.00018165797301465084
2020-12-04,0.0028163479519149686,0.00018848639868917938,0.0001934547659590746,0.00017402339252187225
2020-12-07,0.0005597530942173619,0.00019458782940552806,0.00019239976274588652,0.00017158138441454782
2020-12-08,0.0002178311861061795,0.00019224176619166353,0.00018103993474721474,0.0001628242974181647
2020-12-09,4.98546089154149e-06,0.00019214867166352214,0.000187207640761751,0.00017246706628036682
2020-12-10,0.0009157146478434144,0.00020467855324599415,0.00020861918177763413,0.00020019277677588436
2020-12-11,0.00013468433320935614,0.0001499283068488772,0.0001495332466147946,0.0001380066764730788
2020-12-14,0.0012707327914092317,0.00013860819314916935,0.00014369585254907387,0.00013203827354069466
2020-12-15,0.00037894165258600085,0.00014883008687127485,0.00016049103661023887,0.00014774945191503558
2020-12-16,2.4555788832893433e-05,0.0001421548574181663,0.00015250011657507058,0.0001390776053349866
2020-12-17,2.2376745321883072e-05,0.00014149364190940738,0.00015260381295272623,0.000139647361232129
2020-12-18,0.00028434708057821154,0.00011998711798284705,0.0001394882323481328,0.00012897472262344179
2020-12-21,0.0003794040417432454,0.00011606138553824018,0.00012436090776837632,0.00011676591775051993
2020-12-22,0.0002865263150994888,0.00011806861655221127,0.0001215174100079968,0.0001168384312723544
2020-12-23,0.0004795110750478614,0.0001140274239403416,0.00012385149797947435,0.00011361263539754397
2020-12-24,2.738633474878362e-05,0.00011633464800428336,0.0001232253211635665,0.00010821097253587273
2020-12-28,3.9888354190937953e-05,9.894108934518282e-05,0.00010628179679106814,9.790237673050904e-05
2020-12-29,4.3846123066492516e-05,8.801123167314442e-05,9.73026723610163e-05,9.135556908393875e-05
2020-12-30,0.0002420340945026699,8.638853777558695e-05,0.00010188760617296356,9.479221778302994e-05
2020-12-31,7.068852472510583e-05,8.332402332248224e-05,9.861545019873841e-05,9.245960435014845e-05
2021-01-04,2.5017802028842773e-06,6.667801281318342e-05,7.835883552894678e-05,7.685428670684995e-05
2021-01-05,0.0019193236898817551,7.812646108030374e-05,9.279203682970627e-05,9.421075026254081e-05
2021-01-06,0.0009031926498895451,8.800386696142586e-05,9.439771420409305e-05,8.377466306500518e-05
2021-01-07,0.0002124071139796983,9.510252445626719e-05,9.826116887268644e-05,8.708686032775833e-05
2021-01-08,1.4554880944946203e-06,7.676902126191373e-05,7.923230252471284e-05,6.89962255158418e-05
2021-01-11,0.00024246101644488386,7.640800645131255e-05,7.850521782548783e-05,7.272422863422423e-05
2021-01-12,0.0011795653583529552,7.827990004120238e-05,7.886926425749148e-05,6.900488120083835e-05
2021-01-13,6.146056328496951e-05,7.796854499036811e-05,8.256874893676421e-05,7.332387088401736e-05
2021-01-14,0.0008525917173498836,7.033111562238162e-05,7.707939310316312e-05,7.577972449055149e-05
2021-01-15,0.001573724646044606,7.622018654401976e-05,8.107817147360054e-05,7.670287698664894e-05
