date,actual_var,baseline_har_vix,plus_oil_volshock,plus_oil_ovx
2020-11-09,0.030070943929714888,0.00019088841055985728,0.0001790716629416752,0.0001703952942682925
2020-11-10,1.1208042624826731e-07,0.000332638468890224,0.00029863924004923945,0.00027313460569458923
2020-11-11,0.0003844224424276561,0.00039063579449668547,0.0003601271000058912,0.00032354294920777067
2020-11-12,0.0005153648771805215,0.00033843926708372705,0.0003134479355727402,0.00028222840218432093
2020-11-13,0.0015836112849568946,0.0003487259023950099,0.00032723538378886185,0.00029087482671235265
2020-11-16,0.008540570759674392,0.0003331067254047622,0.0003195381562300821,0.0002916173180102775
2020-11-17,0.00017884050291915645,0.0003381525337486183,0.0003558699750805239,0.00032702896105089554
2020-11-18,5.399628050522474e-05,0.0003498979153062476,0.0003773658217229991,0.00034935738174220323
2020-11-19,0.00040993244385372304,0.00036419097273737884,0.0003885249867766538,0.0003535614945307822
2020-11-20,0.00023692748036243912,0.00034476468954721247,0.00036041087229099126,0.00033291813156881983
2020-11-23,0.008456909581729559,0.0003501395571747389,0.00037085750122559905,0.0003474848934733745
2020-11-24,0.002776952434146291,0.00035147285596020096,0.0003385169853666035,0.000321480224875762
2020-11-25,0.00019168249534648845,0.00036054253137980045,0.0003490781328876256,0.00031574927306864397
2020-11-27,0.00037792262052187286,0.0003664459500603874,0.0003575207745283063,0.00032281139215862154
2020-11-30,0.004741383008216038,0.00035905081033603647,0.0003522149982626152,0.0003189860409300636
2020-12-01,0.0018139024089731033,0.0003484533315973005,0.0003483030823732829,0.0003219875872805672
2020-12-02,0.0008629897255223317,0.00035276867883850607,0.00035756443298133145,0.0003315182692254551
2020-12-03,0.0002732553827628744,0.00035659764586464047,0.00038836945505448645,0.00037309689758545015
2020-12-04,0.005053502090758658,0.0003543385908215732,0.00039103256506958783,0.00037780171182315027
2020-12-07,0.000617452386780959,0.00035609645414799734,0.0003816922233466681,0.00035782810690181577
2020-12-08,0.0007328621154371268,0.00036804506331501496,0.00037811741037122504,0.00034489559827069553
2020-12-09,4.062062337042879e-05,0.00036115022662325735,0.0003820632144777725,0.0003516168274150739
2020-12-10,0.0014398347943255273,0.00038852428400673215,0.00043125719775054185,0.0003954751691662789
2020-12-11,0.00039923612967364684,0.0002692401448099082,0.0002793749607760378,0.00025955929627221485
2020-12-14,0.0008453791577594863,0.0002718969154745436,0.00028287995553134506,0.00026228157742394823
2020-12-15,0.0012831049112737123,0.0002797005153456898,0.000296939018509973,0.0002736438683963405
2020-12-16,6.840117596355587e-05,0.00027054388070311486,0.00028272536042529486,0.00026300359305239906
2020-12-17,1.3027557384362402e-05,0.00027314881015495486,0.00028576328549176767,0.00026545170950321604
2020-12-18,0.0006637112268797055,0.00023459306207202155,0.0002679625020886615,0.00025781515694524017
2020-12-21,0.0005894690507737088,0.0002217693467511634,0.00023616902553432855,0.0002218896231836404
2020-12-22,0.00013020665571213135,0.00024327177325852135,0.0002423701805753662,0.00021504980154663796
2020-12-23,0.0010402929795930375,0.00023679026678707639,0.00024030007486566387,0.0002200488310867395
2020-12-24,0.0002548574788235611,0.00023182435088448203,0.0002296261945557186,0.00021245165051412998
2020-12-28,6.739706781363662e-05,0.00019047011546754515,0.0001920082338270291,0.00017987842194215777
2020-12-29,6.74314829943887e-05,0.00017986364094731987,0.00018430454750355458,0.00017286237529783336
2020-12-30,0.00040714178599206616,0.00018355768254114767,0.0002004383405395843,0.00019042007940468927
2020-12-31,1.9986022953537215e-05,0.0001782507127045463,0.00019897994728359497,0.0001895214014850758
2021-01-04,0.0003223699174255058,0.00015565619679316125,0.00018138669205704997,0.00017746275888039584
2021-01-05,0.004859663440137699,0.00015643274892814188,0.00017515963244538844,0.00016088482048263328
2021-01-06,0.0015452740212340964,0.00017762907162969662,0.00017940363405868315,0.00016673047673964827
2021-01-07,0.00014118684722242838,0.00018769203660362187,0.0001861114126190986,0.0001703466221440935
2021-01-08,5.3544365905397176e-05,0.00015373497338916028,0.00015291448624449875,0.00014403476225789574
2021-01-11,9.360470253847248e-07,0.00014884594463349874,0.0001453033444270893,0.00013214651244817746
2021-01-12,0.0031802238668656173,0.00016336026848302762,0.0001609249631370442,0.00014614174396299838
2021-01-13,0.0010281310809758968,0.00015790627336143633,0.00016574967258085142,0.00015341978640640236
2021-01-14,0.001481832192450312,0.00015248872434821956,0.00016337768963766003,0.00014816846337281422
2021-01-15,0.0020208934937995925,0.00016303562795703485,0.0001723623524720295,0.00015890105204354303
2021-01-19,2.1065979753774064e-06,0.00017482741329058317,0.0001929059082204831,0.0001774040277600767
2021-01-20,0.00016677906317315248,0.00017969390417844626,0.00019808464701419123,0.00019045321586007088
2021-01-21,0.0021349057304912854,0.00015783874512348184,0.00017691400023383432,0.00016580996510740426
2021-01-22,0.00032006708287405196,0.00016186955522181284,0.00018237071793853398,0.00017173260522569998
2021-01-25,0.0009757357546673324,0.0001659167792521167,0.0001831635824621038,0.00016882240544601439
2021-01-26,0.0003685259250811266,0.00016951943866232603,0.0001924256134558818,0.000179734257626299
2021-01-27,6.270679094692163e-05,0.00017274257952023744,0.00019842058846233739,0.00019042103937568769
2021-01-28,0.00032027790297341614,0.0002372109997368259,0.0002770719767404356,0.00024129641052295613
2021-01-29,0.00025168958498195235,0.00019678867630635764,0.0002146672781343729,0.00019682358909035874
