date,actual_var,baseline_har_vix,plus_oil_volshock,plus_oil_ovx
2022-11-09,0.001664789142967858,6.759534695389037e-05,6.494956657135287e-05,6.062147244665432e-05
2022-11-10,0.000352046275482361,8.395123037416717e-05,8.07060395930942e-05,7.409004082345522e-05
2022-11-11,0.0007875718760144442,7.376242576733213e-05,7.100511349203565e-05,6.264813021838786e-05
2022-11-14,2.329080978225706e-07,7.39440494047885e-05,7.154506597469144e-05,6.397954199851275e-05
2022-11-15,6.413565273851124e-05,6.498531837772387e-05,6.31590617746981e-05,6.241102234779016e-05
2022-11-16,0.00026915738618275685,6.55240879304812e-05,6.333403055928241e-05,6.353146191105408e-05
2022-11-17,8.001413938248966e-06,6.279583316930426e-05,6.0156269515141336e-05,5.568952817345945e-05
2022-11-18,3.5918812751934585e-05,5.92328129765197e-05,5.5927892391910586e-05,5.3083644257144025e-05
2022-11-21,9.234002029575176e-05,4.842583870584989e-05,4.678298886832954e-05,4.544039531590983e-05
2022-11-22,0.0006417480210871257,4.7176277012361106e-05,4.628651407013484e-05,4.692810676290947e-05
2022-11-23,7.948978974328609e-05,4.677345769977179e-05,4.801210239070803e-05,4.684592032960489e-05
2022-11-25,8.616224600328851e-06,4.290416149365376e-05,4.392982346707847e-05,5.038947013721071e-05
2022-11-28,0.0008702441862316749,4.228819876836802e-05,4.343304709488233e-05,4.445680210442257e-05
2022-11-29,0.0002207774342376145,5.48370198311966e-05,5.513292276108234e-05,5.737985062777495e-05
2022-11-30,0.0001566528496874735,5.43686452332148e-05,5.445361176217895e-05,5.257705423464621e-05
2022-12-01,2.0101773219671148e-05,4.871485901616028e-05,4.828359994569745e-05,4.657557534515199e-05
2022-12-02,6.452271908950642e-05,4.549814301194563e-05,4.4893977615241424e-05,4.5599074552046084e-05
2022-12-05,0.0006250900259636117,4.3509546624917754e-05,4.402090594486273e-05,4.567959924035798e-05
2022-12-06,0.0006816418038821158,5.0383815380893435e-05,5.060059456329007e-05,4.943744102090551e-05
2022-12-07,8.765932320594884e-06,5.90519743889342e-05,5.93515071624571e-05,5.855260502802418e-05
2022-12-08,3.4749706484850895e-05,5.8337360715162113e-05,5.886216807344858e-05,5.981332588068804e-05
2022-12-09,0.0010526326077617814,5.6864192443122096e-05,5.775159321086232e-05,5.567919572610632e-05
2022-12-12,0.00010739137051077893,6.716571664894384e-05,6.86244436024846e-05,6.578497611320951e-05
2022-12-13,0.00048504294975270143,6.626166897843979e-05,6.839999988607629e-05,6.181072766321138e-05
2022-12-14,4.815323105659487e-05,5.7507318174589936e-05,5.926257648206389e-05,5.4297413317885124e-05
2022-12-15,5.6459163321245196e-05,4.827022682172961e-05,5.0667493762275e-05,4.670243223382823e-05
2022-12-16,0.0001865048599302032,5.44771627885509e-05,5.7081285519118423e-05,5.711699629801611e-05
2022-12-19,4.6945135608230305e-05,5.24120323512054e-05,5.4500462158676085e-05,4.9406786779158826e-05
2022-12-20,0.00026536366118686786,4.9973156338992375e-05,5.2305956602975437e-05,4.9934103408078914e-05
2022-12-21,0.0001366078680340776,4.760009462628411e-05,5.074654031444863e-05,4.788745964421685e-05
2022-12-22,0.00022833347842708153,4.356617127701116e-05,4.6864963330630785e-05,4.4453936114956835e-05
2022-12-23,0.0009270419659853967,5.130885614103342e-05,5.434112212950705e-05,5.282865912535406e-05
2022-12-27,0.00015605643920311017,5.088488746235263e-05,5.393012053395474e-05,5.0825458046453904e-05
2022-12-28,0.00022089788745662756,5.3601586146402916e-05,5.653792235980347e-05,5.8991886267568e-05
2022-12-29,5.689843836222935e-05,5.6294010711222735e-05,6.003637064475178e-05,5.944491512547187e-05
2022-12-30,4.277153948864555e-05,4.92398391215751e-05,5.317288593858362e-05,5.14173264294122e-05
2023-01-03,0.0009685542582179207,4.862030193094392e-05,5.284293580323777e-05,4.9146359319422706e-05
2023-01-04,0.00011427501204998739,5.797923529951546e-05,6.181283227317068e-05,6.325680216496074e-05
2023-01-05,0.0003185618347598137,5.376966800210551e-05,5.6858949158480494e-05,5.585599240604216e-05
