month,cpu_index_narrow,cpu_index_broad,cpu_index_narrow_llm,cpnews_index_narrow,cpnews_index_broad,cpsent_index,cpu_instrument,cpu_shock
1989-01-01,77.1385812132835,77.00913893454613,54.40356999792377,61.97809386162368,83.35858646227335,46.08938036338679,-0.8239282139185982,0.5305366401918554
1989-02-01,66.27829118331786,72.85689962987234,52.77944325921656,62.56076856784723,73.26337161432951,119.4975215451441,0.0,0.8384511544638255
1989-03-01,73.40800350134104,96.40968574500687,74.14537885935232,82.54178490579402,85.84507249557223,170.1537112725865,0.0,1.517303777708033
1989-04-01,80.56676123945645,95.59184713497957,71.26053273818968,70.43326022465719,92.1855617219127,91.89279093238798,0.0,-0.24543648517333616
1989-05-01,80.99885986457772,76.19232365679593,79.7492769724373,80.14240811146878,86.02631045119405,143.9050585587746,0.0,0.8311915426965597
1989-06-01,71.06317363691458,84.76317143429101,112.6972179834226,94.61288122848718,101.1131775136331,120.2222171845487,0.0,-0.2849698348984985
1989-07-01,58.47161447528884,83.42838378903596,63.00378545151201,83.43663180335868,102.1934082508542,120.3106817970691,0.0,-0.5256602212599928
1989-08-01,61.04608532132553,63.58219547586413,61.44232066806532,75.27484668868428,83.41073286059448,133.8192831943833,0.0,0.39953516806451667
1989-09-01,57.54401039880094,68.15982744819794,65.97052030339914,86.37195854576824,92.91631540037454,105.3326457672883,0.0,-0.6515636353508385
1989-10-01,26.05330573170767,37.44573981636328,45.01382336074024,72.66054910771787,90.55659387666707,126.002981707731,0.0,-1.5751766603888533
1989-11-01,90.83194556003512,92.88364157850644,83.09251753689936,71.85685622463865,91.36615269058481,95.32641138990027,0.0,0.732036682624049
1989-12-01,45.56474139924333,73.40004344313502,49.63203492559592,57.33126585281205,74.03548833482351,62.30144790276874,0.0,-0.538360267861707
1990-01-01,29.38214731903035,72.14284625036474,55.08183604638741,61.35831580501506,84.9302879345502,84.02366084065147,0.0,-1.0050602423636172
1990-02-01,122.804548619275,113.7059111642574,78.6342019278568,77.68691156892945,93.315004475755,124.897527905151,0.6449257007122468,1.778827406326909
1990-03-01,71.22734838774308,103.6602187334716,81.68061477938912,64.74742296763073,91.9464696468213,97.73587981194028,0.0,0.521679293529405
1990-04-01,99.19044505817791,111.2849680959211,95.83632348275455,93.7941587844674,110.0307475920624,93.6704043512463,0.0,1.0740678105201527
1990-05-01,77.28593004670927,122.0958570160802,82.2764442781294,71.88318736829748,101.1378238012429,88.79252670358446,0.0,0.6668283588705698
1990-06-01,53.24437705220828,74.19536375858141,68.83634406875532,85.03352444497747,109.9325691363148,103.299821435183,0.35484245922534596,-0.7964972012760801
1990-07-01,72.02232413953303,90.85037338039051,85.13628310041558,85.37955420494912,114.4801243847549,103.7149095549987,0.0,0.05314836607402123
1990-08-01,117.886447990595,134.4694957743897,71.64553583093586,67.94054325009584,106.9775860428246,100.8055617866666,0.0,0.7080253185136522
1990-09-01,58.09465989055024,155.8916896462406,67.851097316536,77.56483438453759,110.4610457746837,105.8705381138464,0.0,-0.3524959691278715
1990-10-01,73.00094490341807,99.6447690128698,75.96521305212114,74.20812533361142,97.95451253118225,74.50522311319449,-0.8521910337669848,-0.059264328304458457
1990-11-01,66.44534302247959,88.09255880139058,68.96684306947138,68.48631837195848,102.8178922135039,86.90310058431855,-0.6116336677807503,-0.4720962298227375
1990-12-01,48.98092943904788,91.35061794630926,64.16444503563366,61.48265080214049,79.6415126156011,65.89071162429197,0.0,-1.1006631704514913
1991-01-01,87.69271008224598,146.2287443291401,37.83128017479756,60.79261595358443,91.26281387226297,55.11678084164718,0.0,-0.3018515365912845
1991-02-01,94.86772484127918,114.0675709259751,75.722153701353,71.47625000399692,88.58523950954937,72.23823431283468,0.1713680671096554,0.3761076668080085
1991-03-01,75.24274199928014,102.4945229621043,42.68428944143455,65.93271729705906,89.03315035675085,72.27891713524025,0.0,0.17646651353762785
1991-04-01,82.10491130141429,85.86508699152999,68.56405394507735,75.27941766143567,98.14065699348635,118.2876480199682,0.0,-0.514070092684647
1991-05-01,43.50092282027961,101.7517434340518,42.28045555793366,80.37588540273246,99.8212732695951,101.7147404835969,0.0,-1.585844800480259
1991-06-01,43.21326134181221,66.67015387562601,45.41249924809708,60.90205635032768,88.19389060935143,59.56581313670593,0.0,-0.8457897284076279
1991-07-01,37.74757709568919,84.46856056750687,58.13042793677408,81.26444817961102,90.95935517886588,173.9998892471171,0.0,-0.2744587990804408
1991-08-01,48.75885671874617,79.04008080320096,74.73468047084424,73.35731968981968,86.18581085861923,91.31208954936612,0.0,-0.6189149143776035
1991-09-01,54.31445917388633,85.80278641107003,69.83767686696251,66.69143494465595,81.95837433954797,119.0696044732703,0.0,0.11296626944873933
1991-10-01,51.19031551543623,67.66771860062826,55.62459068214826,71.33161622474957,87.90747503802992,160.8437584909671,0.0,-0.04861717753611237
1991-11-01,50.34611090434093,70.57733207088495,59.21245360069092,67.0762844160158,88.11644241073321,98.28348800761921,0.0,-0.39583193229624897
1991-12-01,67.57951697497468,74.64135884597111,52.49729513280621,68.83410381748575,83.50210855391033,96.39597813465231,0.0,-0.2212768536734996
1992-01-01,32.19514472425004,64.47825808770928,53.80037921907083,70.84166998696297,92.1068804391411,117.9313183930085,0.0,-0.32902249176995546
1992-02-01,84.0204368759294,97.19468672573922,104.108220145418,81.06840829736252,92.8369550768678,141.1433257118601,0.0,0.7838873456406892
1992-03-01,49.47123355179107,76.6615838223362,71.82302130148295,83.68704440375966,99.7320965304469,184.3027034641549,0.0,-0.15349266069910164
1992-04-01,57.37703098673735,63.80351959271611,102.0210989684229,80.68700765702296,95.6881517467959,147.5722236015887,0.0,-0.040221580097438606
1992-05-01,136.9783432098814,115.5010142627956,122.0871965819792,84.92700632591283,94.13278604801958,83.37936600890335,-0.2762483584595527,1.1456044880255547
1992-06-01,79.84958227654914,94.95809872525184,140.1977059303203,102.6424121919813,115.5513547580693,163.1530127980303,0.15250046812329202,0.17566657864263074
1992-07-01,55.3965917454341,66.53817565308798,51.94409737681299,62.07907142311322,99.09300710848854,136.9104913761668,-0.40389884014069477,-0.6509975480985991
1992-08-01,62.53373547123166,76.31266101679343,67.49887615590596,80.17080620677147,96.20207558685759,116.7756314968916,0.0,0.3539728428100654
1992-09-01,73.90058386840124,99.84795430221884,50.93846298020625,72.58640428636404,91.89527943555127,111.3535644815461,0.0,0.05950858692561294
1992-10-01,47.35591193613944,92.55624324368364,67.98264329136597,93.39833548442888,106.9959965495851,131.2639913055611,0.4515771748846984,-0.24328673920805358
1992-11-01,58.23105425544832,83.25646564983883,53.97040973094123,68.16804539709493,95.42231013946181,49.07320057504891,0.0,0.4509512141001556
1992-12-01,73.15981062406061,74.23871293382035,51.36427770042462,77.29348247362284,100.5290776942572,104.5983842219628,0.0,0.5324224228313585
1993-01-01,50.92586726405997,94.87923158365152,64.4837315555255,104.9888491041713,121.0918365197146,126.3841633052899,0.0,0.07596281489927298
1993-02-01,62.012268403619,117.372234925571,70.58512802685127,80.05328677752324,126.9863090772547,87.81215844157074,0.40710731451490095,0.990334207009277
1993-03-01,34.85777212103773,79.00171253316621,67.40350876040405,73.81835495503185,102.8571697003577,111.4758288334554,0.0,-0.1960328547311371
1993-04-01,32.45313169348451,65.41640378047123,60.65071793650459,74.90224446361786,100.3789442351454,96.24360067473941,-0.2045580075384202,-0.34758451873557067
1993-05-01,64.29778721981174,119.445979410035,44.78131515658266,66.41874331784356,103.642905459246,99.76429541231153,-0.49050699023405875,0.7418748712805474
1993-06-01,59.03388419559496,113.3820778779052,84.46484834062453,73.26258213425658,110.470966487929,69.98838475868725,-0.3153038705737771,1.0703376302819398
1993-07-01,23.16855502642861,100.6883178352012,77.38829136461058,68.24138307775176,114.137161310007,117.849466771986,0.0,-0.4640244372101799
1993-08-01,51.5924651309068,98.8227972699639,42.9540336725092,63.62267161414169,92.88748922062234,94.0135787702458,0.0,0.7476777326136989
1993-09-01,68.18399781996702,69.85858242236917,43.91337059500399,66.60523561257011,93.68196050580082,105.8806805579729,0.0,0.8504977899369146
1993-10-01,83.0548414072827,79.04993766532334,78.77979384765013,68.54190124033886,87.40544198358215,133.9458227291427,-0.08492166012881183,0.7210258645211878
1993-11-01,30.52361855107574,66.88161804582047,59.19762369826509,64.31462383561959,96.29932548881354,75.52437435528148,0.0,-0.44905783738693106
1993-12-01,54.70037423502065,81.940040549918,70.44363673612338,69.31583153521672,92.77269413398525,133.7136514372668,0.0,0.18139201611627792
1994-01-01,44.38825542083084,64.9926462808488,46.49503816289104,60.78608425489538,88.47945456386735,57.29640586527173,0.0,0.15302127791300033
1994-02-01,59.34946937200019,61.30246719261713,65.413627999557,66.04419947066789,75.04768546783993,81.81391995829858,0.0,0.3644906857432641
1994-03-01,36.7139397371666,49.47724097118417,49.61970842972442,63.75369712399542,85.21931354337285,96.08066832305902,0.0,-0.5948823520721629
1994-04-01,33.29930552255661,65.98691171086043,64.8068616691512,72.00904004520203,89.40308400155325,136.2467858774435,0.0,0.2081405650295555
1994-05-01,59.66205374552462,84.52034848314915,67.74212227685156,63.73855036485626,87.6589191359146,104.1421181186718,0.0,1.4619141058542937
1994-06-01,47.79344737291986,72.09922690230297,49.38351383404117,56.16665377733727,75.21025088498936,85.51835664827667,0.0,0.19076519761268684
1994-07-01,38.84451347480748,66.58580692129317,46.69000620919306,51.89789335131402,77.98177772696165,91.55807868337243,0.0,0.056933218889276035
1994-08-01,26.87287122669527,66.06228916014787,54.24663693436129,54.17934971872144,76.74338720850551,63.19016876133533,0.0,-0.6573602440589482
1994-09-01,28.8265489714246,55.4083959426694,43.17100426670258,57.63529344425093,88.46699924357678,106.1850310747828,0.0,-0.7797524509938658
1994-10-01,65.23996625897762,79.58226681469705,52.18212979749344,61.28544534858869,89.84893003954146,118.429026355768,0.0,1.743757218332762
1994-11-01,38.53649583396978,69.56417193463696,22.25633316384425,48.18585558793168,83.9581138850647,44.2170235682828,0.0,0.36638232379056723
1994-12-01,40.73532559808582,71.68393217376678,48.7776152451672,57.14613318230272,86.14995587264372,45.27453344743299,0.0,0.03160139467176847
1995-01-01,31.25788422948327,66.19917466621389,42.21344883243097,46.17192401918941,74.42348548787388,100.6136760146859,0.0,-0.363687813505986
1995-02-01,30.51423164412201,69.06943229781417,39.7159937903503,64.68678904613641,80.15073146545255,123.6422462256237,0.0,-0.4806282441008518
1995-03-01,105.309561795734,90.05112316299943,59.17981205663853,62.6613784151378,81.10295022162111,183.5002373131456,0.0,1.803726537409925
1995-04-01,93.25528191746098,69.29215187565588,82.99918271253576,59.80480660572975,83.71201585457939,97.93840785563822,-0.2121970743784748,0.5059722570227272
1995-05-01,41.85213301855065,108.9152291664616,51.22838581719071,55.14300164578776,95.49462687391917,73.82962033423387,0.0,0.22401039704612172
1995-06-01,16.91830747121653,80.55435164454798,35.9361878828521,59.71716624420236,86.09485747149071,139.079059029372,0.0,-2.4338607941169803
1995-07-01,85.86617518818585,100.6130854977486,42.91035425436225,81.32841062362067,90.04032922004747,156.3327843624564,0.0,0.4066209325412144
1995-08-01,12.51630366303776,61.1220180199233,37.77349433636136,59.83912028540795,73.3089035065716,107.7442714426889,0.0,-2.238373848210758
1995-09-01,85.14645595372554,79.8887036556024,30.65636475497276,55.75609485986163,71.3709198276534,78.53056797041819,0.0,0.6908876083836551
1995-10-01,25.75049876932517,61.92883141286457,43.88277413759464,48.73726783179502,70.17545908443945,75.75637720544448,0.0,-0.6773624463684388
1995-11-01,81.09149799853009,92.30031339531833,39.48186041257975,58.67710845612486,79.7568665466125,79.63010323354196,0.0,1.0517343554534615
1995-12-01,116.8770789441608,76.41918024430447,43.82543170398028,69.14277133304492,76.21260149660426,68.94604319089413,0.0,1.5913695518642212
1996-01-01,157.8834921698356,152.6826376641754,43.39295028716794,68.84728396779028,86.50810890987124,67.83507809128604,0.0,1.8115519977679402
1996-02-01,19.8963485307683,67.5957634248665,42.21010385493093,44.45955042285438,69.87218096232792,55.4267010101828,0.0,-1.260951145949409
1996-03-01,56.09491563366754,54.01198938955621,39.222685502423,61.47016817033021,83.15266111834889,106.7980647954722,0.0,0.4262814373382301
1996-04-01,59.09788761697936,86.18342536416196,37.45991301547662,57.76602574177286,77.67735631926935,102.4770288467543,0.0,-0.10286771381823683
1996-05-01,24.73715093003556,52.42133915168665,28.02474822183177,43.39759101453531,76.14475885272121,104.125999966484,0.0,-1.092931044265264
1996-06-01,71.56019467458123,83.28162750826942,44.49058832379937,53.64526752023634,80.67746248006812,61.58053960008618,0.0,1.113026946237055
1996-07-01,48.88075022113899,75.52310518349495,43.76254008966403,58.08652318423072,75.70281240553244,67.88016443489146,0.6067521913236394,-0.26015389904542546
1996-08-01,38.44600104754247,65.00007765143306,26.45135132267074,41.39937013572229,74.2209817277914,42.42261606402212,0.0,0.07060962633614426
1996-09-01,4.250567677183195,52.54540665018715,30.99325416709826,40.27347696004657,71.43830497174855,48.61833026500931,0.0,-4.196419768040115
1996-10-01,38.55238720502975,58.51683126719547,24.78253587784758,50.73205753299545,84.77720425522467,89.00160640755898,0.0,-0.7956628889964109
1996-11-01,14.90911192476221,48.77218003789945,31.68084313204274,48.04109186955329,79.77356856205074,68.78330424369783,0.0,-1.167382757170022
1996-12-01,19.03555436146803,32.6250665925084,36.92672293313975,46.31025468747044,71.59051085270495,44.10876938110005,0.0,-0.9823961200153569
1997-01-01,40.87371850700488,63.07832065292261,49.23743169419651,48.19514869109616,77.90761862622817,65.36909906233414,0.0,0.6345477964499919
1997-02-01,52.2805046085403,81.77796182785517,40.61197832575465,43.53366139727651,79.45393786541172,98.53019208782884,0.0,0.5028535139998946
1997-03-01,26.43038028892075,53.94149633461141,40.39067065062704,51.740420602148,81.454866802725,74.19339360086144,0.0,-0.5826166098975379
1997-04-01,29.22182464120753,46.94408448431216,42.34853566625032,43.69909145472541,79.74862378757894,61.61479329316263,0.0,-0.7973338201128548
1997-05-01,28.12935019517736,99.41866306649197,39.87825009824684,47.4525853329136,83.16256632825895,72.0241461428484,0.0,-0.20175938115290065
1997-06-01,42.54596564708247,50.8396210997409,85.58013376315327,75.86972880452255,95.71102784436667,90.73070390793816,-1.8354918885512235,-0.5877790611446488
1997-07-01,56.27779404743625,42.12097927095232,66.04615096555068,61.07290514535052,82.66831645630064,52.22995335088405,-0.4415161045214857,0.7590036286608778
1997-08-01,69.10954182078942,70.43088747917737,64.75862196093176,55.98148003477256,86.4945225714566,45.06171815206199,0.0,1.0020366863600136
1997-09-01,23.78916412531459,54.40498739979,62.99392578699111,57.18236527297221,85.48757981231847,69.29432356233445,0.0,-1.1767061984091374
1997-10-01,89.62428429698676,106.6699985488447,101.4604973556729,83.06679011382482,96.57254119445527,78.70800695964195,0.5538615012636885,1.3982794233551303
1997-11-01,71.06093509504383,66.98134192047522,76.56272337963784,67.5880617884151,87.46163842741468,23.03646301011858,0.0,0.5793404747266788
1997-12-01,117.5068404543316,101.8694161769843,119.9441275681679,82.58503415336659,89.18281767630735,54.18743475251717,-0.08932325021730608,1.0853846466142705
1998-01-01,19.56129487558246,29.18900988901255,42.44229431976621,54.1332487165728,76.31136550817158,34.87767154007149,0.0,-1.4876492824559069
1998-02-01,37.47349619995785,45.00668116712433,40.79865203114105,56.60334127925312,74.06907197842234,37.52536200348482,0.0,-0.724122469176244
1998-03-01,34.55956226578873,69.15439321548705,39.93158529189695,46.96728696103241,76.03666467988008,57.55608664853443,0.0,-0.7851157946060364
1998-04-01,39.62370376336758,81.83605462416578,60.21138273678019,57.10933328952913,86.25603591975653,65.46381896180908,0.0,0.36030257987591047
1998-05-01,42.74117915230185,51.81468561220083,46.78783594602875,52.29206622230592,76.28557950677302,45.67285114127269,0.0,-0.3171530046653638
1998-06-01,8.79458090952498,56.91996887157583,35.14934233163036,54.85166273252504,80.95797060044656,54.15678793284791,-0.7547170784038566,-2.565333774518158
1998-07-01,42.18195317208038,48.42870898855067,46.93553199347997,55.3079341728681,76.62939254164834,103.123870217822,0.0,0.4891188699040769
1998-08-01,62.36333049888417,61.71486513637522,37.05166061752884,53.93992052733482,70.25730339057587,39.25531340261844,0.0,0.10556099577933332
1998-09-01,19.17844424423934,64.56412622075179,42.86816383567098,48.16134956090958,70.80380671076252,50.64810978092893,0.0,-1.2740952645800399
1998-10-01,35.32005351806087,45.56971478701097,44.53360813263814,70.47695193405936,94.46386472142298,65.65882303704737,0.0,-0.24484689978670485
1998-11-01,49.87400150085831,67.60119181422756,64.35731183847253,51.82920707820564,79.40993047187601,19.4859404583167,-0.7230121009396953,0.39335650049685356
1998-12-01,48.41123254413149,56.03430616433316,55.08702022333927,53.37996890038125,71.2005625483012,38.27141447501958,0.0,-0.2865456479217793
1999-01-01,74.541003790443,64.09503294350482,35.72802617471263,48.3601191969099,65.01517131360954,25.9831076465547,-0.4382834207908971,1.43226476014975
1999-02-01,27.60071647540534,49.25652568155861,36.97445063023596,51.87811508308946,76.2907230830819,26.94749471991666,0.0,-0.817201561251155
1999-03-01,28.14507734739012,48.92979658907049,42.6202042636889,60.20690983239511,87.41933028215506,62.90005767063474,0.0,-0.22746287914275087
1999-04-01,42.24539116024717,49.34126816645945,44.95054242007949,48.07657062084697,81.15959794814053,55.55055597862987,0.0,-0.5056109076073954
1999-05-01,36.04432021967223,53.08363307996207,46.10390010008581,43.8372843035468,76.9425369458823,89.74304134366791,0.0,0.7078464662744148
1999-06-01,36.47940309103026,69.41974494272338,49.70745977972624,43.30034087197701,81.77418148359219,63.95782149702742,0.0,0.2913980286167611
1999-07-01,26.23800587902662,64.23770847311083,43.38099764813648,55.89239241251236,80.48118064117679,55.03539413222639,0.0,-0.19777395365943168
1999-08-01,44.88356829559702,66.05583277210827,74.40022030812844,62.60322686754999,87.36029663847923,85.56576767288692,0.0,0.9668049545764379
1999-09-01,46.17341219625712,54.01610323489313,53.86540460734952,55.94083185876563,90.10056891566775,101.4560478232832,0.0,0.5258844597659363
1999-10-01,22.66884757671322,53.09764700978935,47.60569825361639,68.94026999606578,99.43289343106734,87.14310089322002,0.0,-1.062732848894886
1999-11-01,24.1667023328472,49.31153815576229,42.6080603069553,51.57970673084997,81.00918435348683,52.11268326124274,0.0,-0.2168602363801191
1999-12-01,14.06555549655809,64.93084356188524,58.78821447854424,49.18213580533789,88.09355973931874,55.75313614051878,0.0,-1.667541082880016
2000-01-01,31.29912507945603,76.09019288218195,40.59888406817653,59.00112073321405,90.15548859038496,68.89545539014279,0.0,0.18108510398615693
2000-02-01,49.88900465606972,64.1604928585661,20.05065813964791,49.21352906401273,78.49900831863177,54.32011379837549,0.0,0.3912547242363906
2000-03-01,49.7306608501343,71.43937672873662,40.9111605637591,66.02893754483435,98.51714825509671,59.83110264195491,0.0,0.36839136721169835
2000-04-01,6.21735966315249,58.89787790500542,50.19519359932618,71.01413048344216,98.12783238794324,55.46944861809921,0.0,-2.4732422532733263
2000-05-01,68.85944011862964,106.3966608387863,61.73324517572082,89.366999643088,96.98826889820099,78.50845420773021,0.0,0.6277882079397785
2000-06-01,141.597117715626,113.0266154309287,74.38799609047749,94.07583673831779,119.7060019845402,78.16963769064486,0.0,1.567640673510162
2000-07-01,44.91772710020424,70.24046590519471,48.09635500294893,67.25240146497626,98.07629721538706,64.21087742335342,0.0,0.5048413445876136
2000-08-01,60.11991868191395,85.2648261053901,53.75075335521425,69.52439132710934,103.9761917381005,63.41992682091249,0.0,0.7738982027337723
2000-09-01,66.99644553145117,96.2834243968118,71.41474070826058,71.94307737717243,116.2278922676678,69.93066519846732,0.0,0.32857828053099875
2000-10-01,60.71196599222331,77.89882604614101,77.83754478202513,86.06746707951592,107.4367013678204,97.53514889943787,0.0,0.7307244462988456
2000-11-01,71.25331703455623,71.37002936607124,95.46129625263646,82.93125976208383,88.86426069534778,99.799372615077,0.0,0.4892758276510756
2000-12-01,58.41395839235039,70.88498799958144,49.77445266736271,82.06285619153583,94.03524719763521,70.1388174752202,0.0,-0.5736275116643623
2001-01-01,115.9507207920345,110.8949087460027,93.50438967951303,102.7310665999226,115.5773809094059,124.7351529872961,0.0,0.637192687969059
2001-02-01,38.87393747409238,86.63318056499996,48.15361935778936,69.6108054862481,94.99627579325349,89.67669619796773,-1.2641627050546014,-1.2357091112652416
2001-03-01,72.2096420145528,75.92775515262808,95.52291707347126,102.0473674381658,101.2864698772565,150.1320462618866,-0.055801190943372374,-0.3747823454257256
2001-04-01,119.4950082070707,116.0354667448054,149.2849700468716,119.3562034636629,115.900102783251,156.0622129512394,0.0,0.18882480384629263
2001-05-01,117.3913465458571,103.3752589394486,139.6847701731693,116.6565188279271,120.6582732788999,128.8056669744022,0.0,0.7793467484504657
2001-06-01,165.6261916722771,132.8839544747509,144.298369295253,119.1960879094853,113.6690164852287,112.9309450358698,-0.5584123527931213,1.2634492032665572
2001-07-01,133.3995679491623,106.0977605226082,190.1188875650041,130.9526972137265,121.2875855354286,184.4429865333338,0.0,1.0390800305089722
2001-08-01,89.6182237205741,80.19665779304091,113.5641857614793,98.08345991731822,97.59582789320808,144.099311524579,0.0,-0.10623975970250703
2001-09-01,80.4007023864621,80.91947873266213,53.03058246064203,59.01422780372522,73.74614075550399,68.76436819038439,0.0,-0.9063255573678094
2001-10-01,35.22720469268512,100.982381111451,34.43961286195595,53.78262463759948,81.6477294873075,43.24481430207509,0.0,-1.5771044566549715
