comparison,month,ticker,sector,actual_rv,pred_har,pred_har_gcpu_proxy,train_n,loss_har,loss_har_gcpu_proxy,loss_diff_challenger_minus_har
har_gcpu_proxy,2018-05-01,GLD,metal,0.005832778532893725,0.015318402528176503,0.015596483973924368,136,0.346330779615422,0.3575323733171354,0.011201593701713364
har_gcpu_proxy,2018-05-01,UNG,energy,0.03664197857635736,0.06537000974984106,0.06592108824993814,120,0.13940099093825165,0.1431099365800228,0.0037089456417711553
har_gcpu_proxy,2018-05-01,USO,energy,0.057784747145764516,0.07529738854905306,0.07635019142224045,133,0.03214093795045647,0.03544396284484508,0.0033030248943886065
har_gcpu_proxy,2018-06-01,CORN,agriculture,0.04292998149345505,0.019783860406767197,0.019117569331910233,84,0.39524569987498337,0.43661471401325436,0.04136901413827099
har_gcpu_proxy,2018-06-01,DBA,agriculture,0.024866713773436976,0.013486317584415507,0.013208872637910261,125,0.23199310646439075,0.24993520233969724,0.017942095875306485
har_gcpu_proxy,2018-06-01,GLD,metal,0.0057929471115530165,0.011504772207632345,0.01147941164811165,137,0.1896463426358561,0.18855195756777166,-0.001094385068084458
har_gcpu_proxy,2018-06-01,UNG,energy,0.03435068454881076,0.06548553338618081,0.06618268909175114,121,0.16976109406872641,0.1748252262105725,0.005064132141846089
har_gcpu_proxy,2018-06-01,USO,energy,0.09855411307001864,0.06962725374468887,0.06731932192756282,134,0.0680034119946904,0.08282111466347497,0.014817702668784571
har_gcpu_proxy,2018-07-01,CORN,agriculture,0.04044765831727178,0.03304684967042242,0.026483016727716698,85,0.02186648183899531,0.10380044409228839,0.08193396225329308
har_gcpu_proxy,2018-07-01,DBA,agriculture,0.019272940803943334,0.019543562747641297,0.018552569048389925,126,9.6765606131477e-05,0.0007348707727250492,0.0006381051665935722
har_gcpu_proxy,2018-07-01,GLD,metal,0.008242329633178324,0.009818402005756217,0.009262844375064154,138,0.014453064306067631,0.006555208999997175,-0.007897855306070456
har_gcpu_proxy,2018-07-01,UNG,energy,0.03171774142116884,0.060421124977519516,0.060520706711384355,122,0.16940717365192692,0.17019019260068036,0.0007830189487534334
har_gcpu_proxy,2018-07-01,USO,energy,0.0664751907345132,0.10002170803106589,0.08550317212476102,135,0.07316607046187396,0.029183436267016916,-0.04398263419485704
har_gcpu_proxy,2018-08-01,CORN,agriculture,0.027590580421566674,0.03310300429684395,0.02340226608090717,86,0.01562624583406147,0.01432889398817827,-0.001297351845883199
har_gcpu_proxy,2018-08-01,DBA,agriculture,0.018562161200829375,0.017756835084597203,0.019583068615765628,127,0.000998373496775562,0.001408035022042231,0.0004096615252666691
har_gcpu_proxy,2018-08-01,GLD,metal,0.014116084665701412,0.010532461563625282,0.010480433504461348,139,0.04739270473642243,0.04909406861279342,0.001701363876370987
har_gcpu_proxy,2018-08-01,UNG,energy,0.025020533167799286,0.05456599168734941,0.05359076011368388,123,0.23825114031766903,0.22856132853992772,-0.009689811777741308
har_gcpu_proxy,2018-08-01,USO,energy,0.05158283179172753,0.0811128579472844,0.08176132327539795,136,0.08859161792358394,0.09151067723289374,0.0029190593093098016
har_gcpu_proxy,2018-09-01,CORN,agriculture,0.027907497068302593,0.02804441397902965,0.02203889377269395,87,1.195660434971657e-05,0.030197358588965217,0.0301854019846155
har_gcpu_proxy,2018-09-01,DBA,agriculture,0.005662996547002202,0.01771880602829005,0.01796361494523779,128,0.4602771184065959,0.4696433021741142,0.009366183767518299
har_gcpu_proxy,2018-09-01,GLD,metal,0.005675875623679005,0.014810818659575144,0.014248382556265598,140,0.34235803373859874,0.3187708252779897,-0.02358720846060902
har_gcpu_proxy,2018-09-01,UNG,energy,0.07818219437097827,0.04512422031577021,0.04412728578321909,124,0.18297655077384745,0.19977904092680232,0.016802490152954874
har_gcpu_proxy,2018-09-01,USO,energy,0.04216576232798402,0.06994156149371762,0.06132811245147399,137,0.10892281690349637,0.06217355092919297,-0.0467492659743034
har_gcpu_proxy,2018-10-01,CORN,agriculture,0.022187584471262452,0.028717631377776217,0.022092419048177197,88,0.03059031886078767,9.251174617475044e-06,-0.030581067686170194
har_gcpu_proxy,2018-10-01,DBA,agriculture,0.01623527838438438,0.009264537788902686,0.010180109132368685,129,0.19141846695940146,0.12805314139175628,-0.06336532556764518
har_gcpu_proxy,2018-10-01,GLD,metal,0.012406734218088411,0.011165767602437853,0.011140415158747776,141,0.005753513384590514,0.006009022864451152,0.0002555094798606383
har_gcpu_proxy,2018-10-01,UNG,energy,0.10802603223027832,0.09307405320719142,0.09057815249816713,125,0.011669260286446326,0.01646870906980924,0.004799448783362914
har_gcpu_proxy,2018-10-01,USO,energy,0.08122836722061409,0.05683208854229725,0.057336856977900905,138,0.07210600662888433,0.06836588784320408,-0.0037401187856802576
har_gcpu_proxy,2018-10-01,WEAT,agriculture,0.03909249672102616,0.052081897799840654,0.041456778520576276,72,0.03748351363760882,0.0016908127263270956,-0.03579270091128173
har_gcpu_proxy,2018-11-01,CORN,agriculture,0.009837024025784383,0.025761819836379492,0.0218398530987447,89,0.34458539057713766,0.2479994132940584,-0.09658597728307927
har_gcpu_proxy,2018-11-01,DBA,agriculture,0.008957181472763028,0.015769723702042347,0.015204314297870003,130,0.13363490153521718,0.11824465462548606,-0.01539024690973112
har_gcpu_proxy,2018-11-01,GLD,metal,0.006619769786963488,0.014904243834957654,0.013847834316266829,142,0.2557387467868075,0.21610472601461406,-0.03963402077219347
har_gcpu_proxy,2018-11-01,UNG,energy,1.3808697034020219,0.11461173829321812,0.11378849767601835,126,8.559321197822774,8.639279397733116,0.07995819991034203
har_gcpu_proxy,2018-11-01,USO,energy,0.21175991356149615,0.0831110910592056,0.06993529067567235,139,0.6126390228369587,0.9200579538469085,0.30741893100994977
har_gcpu_proxy,2018-11-01,WEAT,agriculture,0.02868946897210391,0.04546388655594038,0.03670224743675379,73,0.0914268243595695,0.027989401710966755,-0.06343742264860275
har_gcpu_proxy,2018-12-01,CORN,agriculture,0.009098504054035408,0.017211499124624288,0.013223740501336286,90,0.16609708053452965,0.061946875516355915,-0.10415020501817374
har_gcpu_proxy,2018-12-01,DBA,agriculture,0.005996470511684414,0.011676825354435042,0.013148688834048525,131,0.17997111847799419,0.2412018313468145,0.061230712868820314
har_gcpu_proxy,2018-12-01,GLD,metal,0.009881428073361393,0.010825875165843084,0.010739203126822253,143,0.004042282677716447,0.0033705966678427846,-0.0006716860098736621
har_gcpu_proxy,2018-12-01,UNG,energy,0.5888746297183981,0.7055345353840707,0.7190755288586272,127,0.01539273916649897,0.018686021040825285,0.003293281874326315
har_gcpu_proxy,2018-12-01,USO,energy,0.2712646397127256,0.17299399878883656,0.18194400817856102,140,0.1182201223817616,0.09152784981616113,-0.026692272565600472
har_gcpu_proxy,2018-12-01,WEAT,agriculture,0.03473475195383208,0.03890610943714643,0.02956083342219176,74,0.00619460882900702,0.013735745654221976,0.007541136825214956
har_gcpu_proxy,2019-01-01,CORN,agriculture,0.011954267706579123,0.015892290321733876,0.01343010213479797,91,0.03695123105845943,0.006520233026419575,-0.030430998032039858
har_gcpu_proxy,2019-01-01,DBA,agriculture,0.0069270310076015845,0.009677919365304797,0.009596390909197639,132,0.050171863821418805,0.04779288788153879,-0.0023789759398800125
har_gcpu_proxy,2019-01-01,GLD,metal,0.0078067826553319805,0.013027991989814405,0.0123933612906532,144,0.1113388051067079,0.09208451337795909,-0.019254291728748818
har_gcpu_proxy,2019-01-01,UNG,energy,0.402273171559018,0.3887139495462711,0.42217657660410657,128,0.0005945982909192349,0.0011475251542669707,0.0005529268633477358
har_gcpu_proxy,2019-01-01,USO,energy,0.10084741189234135,0.23410327843346854,0.22716101444258638,141,0.2729354932037502,0.2559973080077933,-0.016938185195956912
har_gcpu_proxy,2019-01-01,WEAT,agriculture,0.01336971187450727,0.04546418105061857,0.03676171349972333,75,0.5180042686240549,0.37515083321950504,-0.14285343540454987
har_gcpu_proxy,2019-02-01,CORN,agriculture,0.011437978063661872,0.017717973994301472,0.014066622873919079,92,0.0831982754401921,0.01999452558274939,-0.0632037498574427
har_gcpu_proxy,2019-02-01,DBA,agriculture,0.010634538636586184,0.009820495188622647,0.009842243074613816,133,0.0032567830237164586,0.0030760651450596477,-0.00018071787865681088
har_gcpu_proxy,2019-02-01,GLD,metal,0.008837654231582443,0.011096989543377761,0.010444289576104661,145,0.024053435885831753,0.013204824731550602,-0.010848611154281151
har_gcpu_proxy,2019-02-01,UNG,energy,0.09077252307889477,0.3012644105330547,0.3303665322970735,129,0.500936854419777,0.5666091827981896,0.06567232837841264
har_gcpu_proxy,2019-02-01,USO,energy,0.058661232711106494,0.1329847270395248,0.12629580780930333,142,0.2595677644311043,0.23132265870952406,-0.028245105721580233
har_gcpu_proxy,2019-02-01,WEAT,agriculture,0.04344557110274865,0.024677421569048064,0.01856875628662218,76,0.19491912807194423,0.48968505536722784,0.2947659272952836
har_gcpu_proxy,2019-03-01,CORN,agriculture,0.02892253880894256,0.017236327028247983,0.01305480196524259,93,0.16039697130280173,0.4200061311721801,0.2596091598693784
har_gcpu_proxy,2019-03-01,DBA,agriculture,0.008646696991483358,0.012222668415625465,0.012184165129317016,134,0.05354609777211494,0.05262653121089045,-0.0009195665612244941
har_gcpu_proxy,2019-03-01,GLD,metal,0.012886985155869573,0.011912900826397524,0.01092160240752361,146,0.0031711984777371693,0.014478499373462794,0.011307300895725625
har_gcpu_proxy,2019-03-01,UNG,energy,0.038126734937187205,0.10874353348920686,0.11056246185403268,130,0.3986879798011922,0.40950828355867674,0.01082030375748455
har_gcpu_proxy,2019-03-01,USO,energy,0.03485223121812527,0.08757531051267847,0.07820129395313975,143,0.3193506417489109,0.2538423671813559,-0.06550827456755504
har_gcpu_proxy,2019-03-01,WEAT,agriculture,0.06829294915531256,0.05273368860511843,0.03921314385974203,77,0.036501497969374075,0.18678857838191432,0.15028708041254024
har_gcpu_proxy,2019-04-01,CORN,agriculture,0.012980702877731298,0.02757487379341416,0.02043055027927052,94,0.22418500030835853,0.0889249596242685,-0.13526004068409003
har_gcpu_proxy,2019-04-01,DBA,agriculture,0.011485826259077654,0.011140341262732592,0.012115993466253442,135,0.00047115782705819953,0.0014013904537075739,0.0009302326266493743
har_gcpu_proxy,2019-04-01,GLD,metal,0.005236725920739598,0.013957380780027817,0.013921846764927632,147,0.3555060061587674,0.35391450800145985,-0.0015914981573075249
har_gcpu_proxy,2019-04-01,UNG,energy,0.040539822239362,0.06052289909297581,0.05427779150572842,131,0.0705632136014005,0.03872559634778727,-0.031837617253613226
har_gcpu_proxy,2019-04-01,USO,energy,0.04876251989985912,0.05292623853012954,0.05172103767898138,144,0.0032670191789843095,0.0017011952227963256,-0.0015658239561879839
har_gcpu_proxy,2019-04-01,WEAT,agriculture,0.026567926620034703,0.06773764518870927,0.05379961652470775,78,0.3281554049930433,0.19939276951529616,-0.12876263547774713
har_gcpu_proxy,2019-05-01,CORN,agriculture,0.05936031316689834,0.01884572188831345,0.015437397954122656,95,1.002463154928619,1.4983950198421612,0.49593186491354224
har_gcpu_proxy,2019-05-01,DBA,agriculture,0.01855393731258452,0.012913820750373905,0.01290662858094986,136,0.07436650751844431,0.07461004022072038,0.00024353270227606139
har_gcpu_proxy,2019-05-01,GLD,metal,0.007302584305092216,0.010358694164930583,0.009595896342837914,148,0.05456939679820372,0.03411841310653374,-0.020450983691669977
har_gcpu_proxy,2019-05-01,UNG,energy,0.06865797243112809,0.08309345051704947,0.07654254807288088,132,0.017102804147437256,0.005700456880846749,-0.011402347266590507
har_gcpu_proxy,2019-05-01,USO,energy,0.13173675710463362,0.061423602931708336,0.05471274086167952,145,0.38171383742403364,0.5290803307135745,0.14736649328954088
har_gcpu_proxy,2019-05-01,WEAT,agriculture,0.11220826898408943,0.037591644220651685,0.030108672024805317,79,0.8913509161352609,1.4112323056314895,0.5198813894962286
