comparison,month,ticker,sector,actual_rv,pred_har,pred_har_cpu,train_n,loss_har,loss_har_cpu,loss_diff_challenger_minus_har
har_cpu,2013-10-01,USO,energy,0.030560273558445535,0.04490735848652722,0.0460858315743441,78,0.06541892481096423,0.07392110735597246,0.00850218254500823
har_cpu,2013-11-01,GLD,metal,0.01876792844580711,0.04677424728655578,0.04581727117785448,82,0.31442820626168766,0.3021372679138561,-0.01229093834783157
har_cpu,2013-11-01,USO,energy,0.022784647873369722,0.04085685996408052,0.038658155623375365,79,0.14165783547975597,0.11805866144131771,-0.023599174038438253
har_cpu,2013-12-01,GLD,metal,0.040191529316517996,0.03954007624573435,0.041766214439204495,83,0.00013425283858170545,0.0007291193337795043,0.0005948664951977989
har_cpu,2013-12-01,USO,energy,0.017506992846146704,0.03383683866130787,0.03419118521271875,80,0.17634417725302032,0.18139982422926781,0.0050556469762474965
har_cpu,2014-01-01,DBA,agriculture,0.006886269403536712,0.003938177437346897,0.004011574543289523,72,0.18978152499190104,0.1762544661544383,-0.013527058837462747
har_cpu,2014-01-01,GLD,metal,0.027474554654101195,0.03836308523858944,0.03801994017922338,84,0.05000704992122529,0.0474858719646436,-0.0025211779565816883
har_cpu,2014-01-01,USO,energy,0.03351973565831392,0.02665056466378815,0.02654522424824244,81,0.028425496971053787,0.029456187316297067,0.0010306903452432792
har_cpu,2014-02-01,DBA,agriculture,0.021025678937565528,0.006214452333320913,0.005746383504126852,73,1.1644849760323748,1.3617673313619232,0.1972823553295484
har_cpu,2014-02-01,GLD,metal,0.013328724435673204,0.03311332478017801,0.032461356630947846,85,0.3125327825252886,0.3007317325260772,-0.011801049999211388
har_cpu,2014-02-01,USO,energy,0.015374492372034622,0.03605612841575196,0.033581322488702166,82,0.2787714660211833,0.2390889121748423,-0.03968255384634101
har_cpu,2014-03-01,DBA,agriculture,0.02120674481280758,0.01475753399081118,0.0132905524248255,74,0.07444586452385726,0.12835969039971773,0.053913825875860466
har_cpu,2014-03-01,GLD,metal,0.025616995275342974,0.02828871783482918,0.02763994800322955,86,0.0047622436849947825,0.0028166536216336358,-0.0019455900633611467
har_cpu,2014-03-01,USO,energy,0.027912755488646943,0.02432818065568723,0.021573374745380267,83,0.009894100708290443,0.036228199525452975,0.026334098817162532
har_cpu,2014-04-01,DBA,agriculture,0.019086219286041345,0.018125068449187928,0.016244279970731683,75,0.0013582173701609523,0.013724429732137278,0.012366212361976325
har_cpu,2014-04-01,GLD,metal,0.012000587987235896,0.02715462118445631,0.030501395558039386,87,0.2585269794643963,0.32626068984527445,0.06773371038087816
har_cpu,2014-04-01,USO,energy,0.019492693590433964,0.03323638934186809,0.03454903952351042,84,0.12009213048435274,0.13654367479668617,0.01645154431233342
har_cpu,2014-05-01,DBA,agriculture,0.009521345905334681,0.018996082973654217,0.0206512810124514,76,0.19192338446897894,0.23529466150377765,0.043371277034798705
har_cpu,2014-05-01,GLD,metal,0.013964215851776202,0.021367564205136295,0.020334295562333148,88,0.07890002567909593,0.06254306624067918,-0.01635695943841675
har_cpu,2014-05-01,UNG,energy,0.068735979919705,0.11791826592481426,0.12358019874761052,72,0.12263100074043076,0.1428229894734825,0.020191988733051724
har_cpu,2014-05-01,USO,energy,0.010154825588034853,0.025705590291844875,0.025767372427507113,85,0.32380293945878025,0.32525631590522464,0.0014533764464443877
har_cpu,2014-06-01,DBA,agriculture,0.009433311406525164,0.01306149530558227,0.012694624572807406,77,0.04764435053091809,0.04002639985152934,-0.007617950679388752
har_cpu,2014-06-01,GLD,metal,0.019133261497927406,0.022193122872598517,0.022726598985657424,89,0.010479895959693453,0.013996203188460843,0.00351630722876739
har_cpu,2014-06-01,UNG,energy,0.06887207097186386,0.10259318207203373,0.10158832300077245,73,0.06983309714808716,0.06663048972824992,-0.0032026074198372445
har_cpu,2014-06-01,USO,energy,0.010933867972957752,0.018508932830594356,0.018380134251450415,86,0.11712299659490233,0.11427951271900572,-0.002843483875896613
har_cpu,2014-07-01,DBA,agriculture,0.012286511471470186,0.01198898469848284,0.012236655001244746,78,0.0003029321373950733,8.27770566069752e-06,-0.0002946544317343758
har_cpu,2014-07-01,GLD,metal,0.017587134585332644,0.02212510889483513,0.022812330911024033,90,0.024440293417444137,0.0310821742199896,0.006641880802545463
har_cpu,2014-07-01,UNG,energy,0.06464232327734008,0.10069783323905368,0.0953550763694497,74,0.08519846453852242,0.0666499287743978,-0.01854853576412463
har_cpu,2014-07-01,USO,energy,0.022393998576807343,0.015371517864648951,0.016424126823924936,87,0.08057348598221337,0.05344023406308662,-0.027133251919126744
har_cpu,2014-08-01,DBA,agriculture,0.016179612527904702,0.01300031019333682,0.013876743887372714,79,0.02577713714411556,0.012414030466330717,-0.013363106677784842
har_cpu,2014-08-01,GLD,metal,0.006948609125311354,0.023966273975870433,0.02290608216253434,91,0.5280388859490897,0.49621310181103584,-0.031825784138053814
har_cpu,2014-08-01,UNG,energy,0.06551120934823601,0.09662866757322605,0.09753880346043874,75,0.06662287100949449,0.06967155629698718,0.0030486852874926917
har_cpu,2014-08-01,USO,energy,0.01870298986459968,0.021653804444669765,0.02098571343805704,88,0.01022542804329718,0.006383373225781863,-0.003842054817515317
har_cpu,2014-09-01,DBA,agriculture,0.015377574800253086,0.015506599708025653,0.015660756685361366,80,3.480979246450744e-05,0.00016548197001364784,0.0001306721775491404
har_cpu,2014-09-01,GLD,metal,0.011597817878272312,0.01906328785869171,0.020301353542998845,92,0.1053323908067838,0.13115358065988936,0.025821189853105553
har_cpu,2014-09-01,UNG,energy,0.07914267989077632,0.09570820986402231,0.08638712325026222,76,0.01696809584186809,0.0037261079070478598,-0.013241987934820232
har_cpu,2014-09-01,USO,energy,0.048465557145522156,0.022058659753412764,0.02491561299043914,89,0.4099734434827147,0.27982948152158915,-0.13014396196112554
har_cpu,2014-10-01,DBA,agriculture,0.017439394420946518,0.016075862496788537,0.017836516375885535,81,0.0034058148231428387,0.00025159649065575884,-0.00315421833248708
har_cpu,2014-10-01,GLD,metal,0.018022705894413706,0.018332910928269747,0.01594416491016999,93,0.00014479006248024895,0.007824265378364892,0.007679475315884643
har_cpu,2014-10-01,UNG,energy,0.06593006912138193,0.10473790236495577,0.10942626648862551,77,0.09234313982171782,0.10916313060929417,0.016819990787576344
har_cpu,2014-10-01,USO,energy,0.05228229973350685,0.04426561354868013,0.03877287277882091,90,0.014654428242565576,0.049487680373137,0.034833252130571424
har_cpu,2014-11-01,DBA,agriculture,0.005545592127506511,0.01803020632493266,0.01729697325602168,82,0.48661738510084973,0.45813868002527647,-0.028478705075573263
har_cpu,2014-11-01,GLD,metal,0.0492346901581224,0.02011630550537128,0.021965679858336404,94,0.5524338581299388,0.43431988735461546,-0.11811397077532337
har_cpu,2014-11-01,UNG,energy,0.2547910162266294,0.09542793435102731,0.08740859797014085,78,0.6879112471689681,0.8450922491566408,0.1571810019876727
har_cpu,2014-11-01,USO,energy,0.16391303943210297,0.05363421996470815,0.06516375712761939,91,0.9389792201673266,0.5929693167326362,-0.3460099034346904
har_cpu,2014-12-01,DBA,agriculture,0.012480987173856413,0.01027190356388566,0.013376283996179822,83,0.020266680067776655,0.0023451728525298865,-0.017921507215246768
har_cpu,2014-12-01,GLD,metal,0.05202094787939979,0.04043120188194084,0.032684054832414225,95,0.03460884098756911,0.12687164378053728,0.09226280279296817
har_cpu,2014-12-01,UNG,energy,0.32069617560988956,0.20391168455222808,0.17948166874494556,79,0.11991373682783002,0.2063695920861055,0.08645585525827548
har_cpu,2014-12-01,USO,energy,0.20230947103831284,0.13782746191518058,0.1279187614104847,92,0.08404993918665982,0.12314333893193008,0.03909339974527026
har_cpu,2015-01-01,DBA,agriculture,0.01082878805213223,0.014516143618404894,0.014049283550920222,84,0.039035662238951385,0.031134802971255482,-0.007900859267695903
har_cpu,2015-01-01,GLD,metal,0.038330998365664726,0.05370513652777424,0.05426807131865462,96,0.050980305871881626,0.05400401916209563,0.003023713290214003
har_cpu,2015-01-01,UNG,energy,0.39864568358948793,0.2554028265151914,0.2569069621261398,80,0.11561971113766889,0.1123532559902296,-0.0032664551474392844
har_cpu,2015-01-01,USO,energy,0.3055858016462031,0.19265715373409106,0.1826364347713538,93,0.1248454007120321,0.1584587767962704,0.03361337608423831
har_cpu,2015-02-01,DBA,agriculture,0.014139249285698064,0.013050962344138944,0.012843524101409317,85,0.0032947925094726216,0.004770642846792628,0.001475850337320006
har_cpu,2015-02-01,GLD,metal,0.019916259767430465,0.05504670085961011,0.05512348221077822,97,0.37845206123841013,0.37934197010203263,0.0008899088636225017
har_cpu,2015-02-01,UNG,energy,0.19374130107197055,0.30828001320547693,0.30986588640964646,81,0.09294357933096387,0.09485824398065157,0.0019146646496877029
har_cpu,2015-02-01,USO,energy,0.2756076963683278,0.29599032764000033,0.2918485676199505,94,0.0024858212890737086,0.0016083175728027754,-0.0008775037162709332
har_cpu,2015-03-01,DBA,agriculture,0.013344081576176349,0.015390541571460262,0.014861333310924596,86,0.009711498267084062,0.005595883821541969,-0.004115614445542093
har_cpu,2015-03-01,GLD,metal,0.018696095905583552,0.04039727337805005,0.041116928186543424,98,0.23325345128051844,0.24281074895304178,0.009557297672523335
har_cpu,2015-03-01,UNG,energy,0.12390092806978038,0.2078957224463644,0.2097193239830536,82,0.11353066274172963,0.11708185180869846,0.0035511890669688295
har_cpu,2015-03-01,USO,energy,0.20951582624591883,0.2952695802334209,0.3147943815137474,95,0.052664199139804246,0.07268444793309259,0.020020248793288342
har_cpu,2015-04-01,DBA,agriculture,0.011376537193840167,0.014886201426543214,0.014523576631618915,87,0.03311533827571633,0.02753533143069098,-0.005580006845025354
har_cpu,2015-04-01,GLD,metal,0.0268789641376542,0.0317378797961935,0.03291849205607091,99,0.013071779387570537,0.01922143516741337,0.006149655779842833
har_cpu,2015-04-01,UNG,energy,0.13537909926396635,0.15827149123456347,0.16012475703379583,83,0.011592849747962486,0.013334395725347337,0.0017415459773848507
har_cpu,2015-04-01,USO,energy,0.15976056246081324,0.25231208506860603,0.304625115359466,96,0.09017687156744714,0.16985542059086312,0.07967854902341598
har_cpu,2015-05-01,DBA,agriculture,0.01231735815608242,0.01373880167198716,0.013697175657271724,88,0.005752596560050227,0.005442781868639335,-0.00030981469141089235
har_cpu,2015-05-01,GLD,metal,0.013365492956960013,0.03099811352747039,0.03350967063482148,100,0.27242128816369937,0.3180126390945308,0.04559135093083144
har_cpu,2015-05-01,UNG,energy,0.11173659721809096,0.15964655875974937,0.16282751980910143,84,0.056717889866847004,0.0627739235652125,0.006056033698365493
har_cpu,2015-05-01,USO,energy,0.09241897771081714,0.1946864507042155,0.2795201439947938,97,0.21976475316719646,0.43737642684524625,0.2176116736780498
har_cpu,2015-06-01,DBA,agriculture,0.020537329090454304,0.014098134836517276,0.018147868648937696,89,0.08053920775988788,0.007975137069396787,-0.07256407069049109
har_cpu,2015-06-01,GLD,metal,0.008653952765498192,0.024927432511088348,0.021752921094387066,101,0.40511854935042857,0.31956132403623516,-0.08555722531419341
har_cpu,2015-06-01,UNG,energy,0.14004075525786222,0.1424868607873722,0.13755383074657776,85,0.00014906548297677347,0.0001614932040148176,1.2427721038044126e-05
har_cpu,2015-06-01,USO,energy,0.056278581190223505,0.12456497197387552,0.11708525516011883,98,0.24631443930027475,0.21325159031555208,-0.03306284898472267
har_cpu,2015-07-01,DBA,agriculture,0.015714437135462247,0.018735924444835204,0.015972055947315072,90,0.01459586923486711,0.00013149375209620118,-0.014464375482770908
har_cpu,2015-07-01,GLD,metal,0.015994864311653617,0.020094249897237865,0.02233011093061265,102,0.02415811604964846,0.04995964898466099,0.025801532935012528
har_cpu,2015-07-01,UNG,energy,0.08095159597430528,0.1610122824935164,0.16307182050287766,86,0.1903958438586726,0.19675615349823072,0.006360309639558137
har_cpu,2015-07-01,USO,energy,0.14016112647317963,0.0796484312952518,0.08935301733928788,99,0.19457715968413591,0.11842454489796506,-0.07615261478617086
har_cpu,2015-08-01,DBA,agriculture,0.023560700224244804,0.017248569758669723,0.017856979289606043,91,0.05410009688707107,0.042225647265652366,-0.011874449621418703
har_cpu,2015-08-01,GLD,metal,0.017710681788099564,0.019941417294783433,0.01965008023989258,103,0.00676645016139954,0.005216754151502467,-0.0015496960098970725
har_cpu,2015-08-01,UNG,energy,0.07059003002574424,0.12021646720059984,0.11988144084083288,87,0.11959611454220909,0.11844635675743032,-0.001149757784778771
har_cpu,2015-08-01,USO,energy,0.3123824884092204,0.12173017192571144,0.13016623723929435,100,0.6237663803379625,0.5244574054358306,-0.09930897490213186
har_cpu,2015-09-01,DBA,agriculture,0.012071848839308244,0.021939910681188536,0.023063091099416382,92,0.14765442850960886,0.1707845364753937,0.023130107965784852
har_cpu,2015-09-01,GLD,metal,0.017794878755152947,0.021559360324862952,0.021132623071173747,104,0.017289293396829608,0.013964521633734073,-0.0033247717630955353
har_cpu,2015-09-01,UNG,energy,0.07779231050181165,0.10969527518025808,0.10836738929334351,88,0.05283108280882409,0.049341816043578346,-0.0034892667652457465
har_cpu,2015-09-01,USO,energy,0.1949609561987681,0.2386424201336151,0.2649088829630116,101,0.01912547855544089,0.042541385720108904,0.023415907164668015
har_cpu,2015-10-01,DBA,agriculture,0.008115810696650919,0.0158132814005712,0.016927037056353393,93,0.1802635733271205,0.21455650743456345,0.03429293410744294
har_cpu,2015-10-01,GLD,metal,0.017725501829736593,0.023941246886803807,0.022688215030182004,105,0.040973447307818045,0.02810595815172623,-0.012867489156091816
har_cpu,2015-10-01,UNG,energy,0.12334752793270752,0.11173954132248286,0.11146931504674674,89,0.005049160532604624,0.0053039327939323755,0.00025477226132775144
har_cpu,2015-10-01,USO,energy,0.13604795972844685,0.2038876253228114,0.20763805781276823,102,0.07183085003727152,0.07800586537495335,0.006175015337681833
har_cpu,2015-11-01,DBA,agriculture,0.013808045028658844,0.012550251278690947,0.012470676327113803,94,0.004709895113813145,0.005369671459453995,0.0006597763456408501
har_cpu,2015-11-01,GLD,metal,0.01574230476277817,0.024271725139967167,0.02384638096853638,106,0.08154658901309642,0.07543568490997665,-0.006110904103119763
har_cpu,2015-11-01,UNG,energy,0.1294483637157342,0.14520102055369452,0.147279348473109,90,0.006348455496710814,0.007979902608838962,0.0016314471121281482
har_cpu,2015-11-01,USO,energy,0.10080212925023294,0.1671318400976424,0.1617232703422204,103,0.10875290051048303,0.09602727968774594,-0.012725620822737094
har_cpu,2015-12-01,DBA,agriculture,0.013150447594011162,0.014975206777531709,0.014350800850894204,95,0.008088137294011144,0.0037063108969257463,-0.004381826397085398
har_cpu,2015-12-01,GLD,metal,0.027737329180452453,0.023428525432022933,0.02384507322709954,107,0.015087901879053511,0.012029526678827729,-0.0030583752002257825
har_cpu,2015-12-01,UNG,energy,0.31644362949906124,0.14977561230542,0.1530538419155793,91,0.36477788557736557,0.3411760831540547,-0.02360180242331089
har_cpu,2015-12-01,USO,energy,0.1697426369256228,0.12131803775496303,0.11561156080356787,104,0.06328627672869458,0.08416764808898547,0.02088137136029089
har_cpu,2016-01-01,DBA,agriculture,0.01173009850044859,0.014796479751796083,0.013843257482843778,96,0.024994023214590433,0.012991260809459781,-0.012002762405130651
har_cpu,2016-01-01,GLD,metal,0.022623370437994558,0.029976024269512038,0.03164519349255895,108,0.03612991875885241,0.05050981349586392,0.014379894737011512
har_cpu,2016-01-01,UNG,energy,0.2141621715822165,0.2515696406805398,0.26185772633085574,92,0.012290035875613503,0.018924776755263384,0.006634740879649881
har_cpu,2016-01-01,USO,energy,0.43735093162771177,0.1572217113325406,0.1508540432149737,105,0.7586674767581052,0.834742971241734,0.07607549448362882
har_cpu,2016-02-01,DBA,agriculture,0.004631744666898804,0.014444657853557575,0.01289965158470769,97,0.4580455411297031,0.3833263590390765,-0.07471918209062656
har_cpu,2016-02-01,GLD,metal,0.06069830093972338,0.03011312168326649,0.03280048034915485,109,0.31472144857180107,0.23505830835001884,-0.07966314022178222
har_cpu,2016-02-01,UNG,energy,0.288184503266602,0.20285740916211004,0.20363763289135325,93,0.06952837099949694,0.06792412997170949,-0.0016042410277874453
har_cpu,2016-02-01,USO,energy,0.39091480230791265,0.3315676026663256,0.36485960544244256,106,0.014331821069372364,0.002434566567929508,-0.011897254501442855
har_cpu,2016-03-01,DBA,agriculture,0.009790768249395364,0.009012808552179079,0.009052489263302214,98,0.0035239339228998467,0.003155206445698555,-0.0003687274772012916
har_cpu,2016-03-01,GLD,metal,0.033291885663274005,0.050106667735075404,0.04973306992954468,110,0.07326066340271109,0.07076784333792174,-0.0024928200647893473
har_cpu,2016-03-01,UNG,energy,0.15559694628453566,0.24608333819349437,0.24104938360646194,94,0.0906949731733151,0.08323105027399968,-0.007463922899315412
har_cpu,2016-03-01,USO,energy,0.19423243116002142,0.3543999567407215,0.3734641453158673,107,0.14943053022321973,0.1738496718566347,0.024419141633414965
har_cpu,2016-04-01,DBA,agriculture,0.022273798705011977,0.01181108030640084,0.012362197430366246,99,0.25146629787918817,0.21299912574330349,-0.038467172135884686
har_cpu,2016-04-01,GLD,metal,0.026803717360280695,0.04434504309481567,0.04270388357366997,111,0.10789582817431276,0.09341391274457811,-0.014481915429734649
har_cpu,2016-04-01,UNG,energy,0.2560210207355218,0.17388448730344105,0.1719503177651195,95,0.0854942875647855,0.09087041424049769,0.0053761266757121895
har_cpu,2016-04-01,USO,energy,0.1660792941979769,0.23818723984737503,0.24102699849237844,108,0.05785534406081938,0.061492114028937284,0.0036367699681179033
har_cpu,2016-05-01,DBA,agriculture,0.015477818240452931,0.01851626843326976,0.019616498027261172,100,0.015145553881082296,0.025983487685142803,0.010837933804060507
har_cpu,2016-05-01,GLD,metal,0.01783113038609922,0.04267976941294184,0.04042700985328145,112,0.2905680131812116,0.2596220260706086,-0.030945987110603035
har_cpu,2016-05-01,UNG,energy,0.14167115598011015,0.23075595792989476,0.23777201397643358,96,0.10179577781281224,0.11363143692207389,0.011835659109261654
har_cpu,2016-05-01,USO,energy,0.07808039019725996,0.19519705024553333,0.17889732525950378,109,0.3162786665837176,0.26552674770427487,-0.05075191887944275
har_cpu,2016-06-01,DBA,agriculture,0.027792730125056397,0.01700029870111021,0.014197273080863597,101,0.14329418712721553,0.2858858780252749,0.14259169089805934
har_cpu,2016-06-01,GLD,metal,0.04970873259741353,0.02991979271883605,0.03402971663011976,113,0.1537392328751932,0.08179836649424432,-0.07194086638094888
har_cpu,2016-06-01,UNG,energy,0.14042364441867358,0.16668996075084075,0.16886619425532937,97,0.0138958050609157,0.016010298541280887,0.002114493480365187
har_cpu,2016-06-01,USO,energy,0.12842576748768125,0.10537293677293841,0.12110502238192503,110,0.020928516594422852,0.0017566284797359,-0.019171888114686952
har_cpu,2016-07-01,DBA,agriculture,0.02543805806581006,0.0237997928861289,0.0250252511110811,102,0.0022657471466804857,0.00013457477553524555,-0.00213117237114524
har_cpu,2016-07-01,GLD,metal,0.023228592245848247,0.04141071718511089,0.0393420078025934,114,0.13908767167773028,0.11733612330871779,-0.021751548369012497
har_cpu,2016-07-01,UNG,energy,0.21384954496243283,0.1652529423467644,0.1641540526550684,98,0.03627863070666448,0.038269545544072026,0.0019909148374075425
har_cpu,2016-07-01,USO,energy,0.15942067511404695,0.13458815401965935,0.12957174827145795,111,0.015180420454250942,0.023054316041593692,0.00787389558734275
har_cpu,2016-08-01,DBA,agriculture,0.008544733419152887,0.023696876401683158,0.023237938038239314,103,0.3806129224750734,0.36817726422576236,-0.012435658249311032
har_cpu,2016-08-01,GLD,metal,0.009736689867082099,0.03404639737622759,0.03408009455578128,115,0.5378059833636732,0.5385124670346779,0.0007064836710046762
har_cpu,2016-08-01,UNG,energy,0.1280993808271186,0.2053002671645889,0.2061245019371419,99,0.09562835142821502,0.09714004306441115,0.001511691636196133
har_cpu,2016-08-01,USO,energy,0.1354037250944004,0.1527308874804744,0.15272270339632282,112,0.006967622103659643,0.006961544050768209,-6.078052891433927e-06
har_cpu,2016-09-01,DBA,agriculture,0.009589121061823512,0.014242628221671683,0.013834689072332595,104,0.06887929224492084,0.0596714506435716,-0.009207841601349243
har_cpu,2016-09-01,GLD,metal,0.010656569821922632,0.026454465471646135,0.0255898926641868,116,0.312075265594014,0.29245754435437576,-0.01961772123963823
har_cpu,2016-09-01,UNG,energy,0.09537052539885169,0.15858890278855695,0.16073172240788555,100,0.10991524049777324,0.11531930878925456,0.005404068291481323
har_cpu,2016-09-01,USO,energy,0.1494142697907342,0.14525644014617153,0.1402629446093387,113,0.0004020150103163367,0.0020401233007798503,0.0016381082904635136
har_cpu,2016-10-01,DBA,agriculture,0.004770186003687698,0.013640078975570524,0.012743937806664985,105,0.40034550040611583,0.3569806011811636,-0.043364899224952236
har_cpu,2016-10-01,GLD,metal,0.019644871959101563,0.01894566838584298,0.019490900483234902,117,0.0006647110661446298,3.1038951973538786e-05,-0.000633672114171091
har_cpu,2016-10-01,UNG,energy,0.14035719751454753,0.13513436664242673,0.1371713936799935,101,0.0007281760507131807,0.00026559556994554256,-0.00046258048076763814
har_cpu,2016-10-01,USO,energy,0.07333901840177495,0.1562491983553156,0.15705534436692623,114,0.22573150563459965,0.2284683725520813,0.0027368669174816507
har_cpu,2016-11-01,DBA,agriculture,0.005839164160459582,0.008778747991763813,0.008100766953441535,106,0.0728938505647343,0.04818729274936806,-0.024706557815366237
har_cpu,2016-11-01,GLD,metal,0.02665443998917655,0.021304099005421732,0.02360984812440103,118,0.02708514281802854,0.007662496015921505,-0.019422646802107035
har_cpu,2016-11-01,UNG,energy,0.23200220986748782,0.16117820901564475,0.15887643457256365,102,0.07517798814467902,0.08164809190752886,0.006470103762849844
har_cpu,2016-11-01,USO,energy,0.2098546081518649,0.09677272657664306,0.11079276743174464,115,0.39448074522798704,0.25536484615378807,-0.13911589907419897
har_cpu,2016-12-01,DBA,agriculture,0.010754160304126587,0.009126365944374965,0.011054943862599186,107,0.014236619626484925,0.00037699312228323123,-0.013859626504201694
har_cpu,2016-12-01,GLD,metal,0.012175003895192663,0.027575854978246203,0.02076352847371347,119,0.25906515208881076,0.12017790060993017,-0.1388872514788806
har_cpu,2016-12-01,UNG,energy,0.27406228635319335,0.2148057469871908,0.21777061671513975,103,0.03223976645029225,0.028577545208380517,-0.003662221241911734
har_cpu,2016-12-01,USO,energy,0.060190982766232436,0.18769691280760267,0.12713784350508686,116,0.4579877370228296,0.22118021948288935,-0.23680751753994023
har_cpu,2017-01-01,DBA,agriculture,0.012464704130551174,0.01204623739137837,0.008876717080894242,108,0.0005897580903055921,0.06473283827732068,0.06414308018701509
har_cpu,2017-01-01,GLD,metal,0.014997804254159794,0.022727449306189657,0.02662845473410594,120,0.075567867296636,0.13730129453741258,0.06173342724077657
har_cpu,2017-01-01,UNG,energy,0.29351140360135863,0.24037031232731243,0.2614574274217979,104,0.021344303993760194,0.006952282239719887,-0.014392021754040307
har_cpu,2017-01-01,USO,energy,0.06384633867172779,0.08809190016080205,0.08095170032301215,117,0.04667103571296716,0.026070143456574435,-0.020600892256392722
har_cpu,2017-02-01,DBA,agriculture,0.005356988377804295,0.013640043949917673,0.012262132178996901,109,0.3273477451388991,0.26498638453587087,-0.062361360603028215
har_cpu,2017-02-01,GLD,metal,0.007758172924503917,0.022946654782507098,0.02299871101012437,121,0.42252133794804614,0.42402208404492914,0.0015007460968829989
har_cpu,2017-02-01,UNG,energy,0.19598641641330827,0.25498596091694725,0.28163863207437173,105,0.03177963396929684,0.058458473840146796,0.026678839870849957
har_cpu,2017-02-01,USO,energy,0.026118047981895702,0.0899155527097552,0.07586687737627633,118,0.5267174426714913,0.41061516125819475,-0.11610228141329659
har_cpu,2017-03-01,DBA,agriculture,0.005925740368888935,0.009375456753811965,0.007345762647283984,110,0.09083783412423929,0.021506244158561616,-0.06933158996567768
har_cpu,2017-03-01,GLD,metal,0.010413720520641526,0.01573659018952647,0.016370975555719373,122,0.07461639968929834,0.08849449935113496,0.013878099661836618
har_cpu,2017-03-01,UNG,energy,0.07471304418684035,0.20410759825902727,0.21574571233395687,106,0.3710399431463043,0.40674716768153996,0.03570722453523567
har_cpu,2017-03-01,USO,energy,0.06745947519355582,0.04191314877191199,0.03967529006374418,119,0.13357879765924974,0.1694909287159816,0.035912131056731855
har_cpu,2017-04-01,DBA,agriculture,0.01189940679773586,0.009300497998222641,0.008602925079144752,111,0.033016992684617774,0.05879521891811379,0.025778226233496015
har_cpu,2017-04-01,GLD,metal,0.008595000291380226,0.016609337037820228,0.014762721979733915,123,0.1762643704353608,0.12313426954523976,-0.053130100890121046
har_cpu,2017-04-01,UNG,energy,0.06716051392078459,0.11861499885778344,0.12171854566415158,107,0.13500337478005586,0.1463948406106086,0.011391465830552727
har_cpu,2017-04-01,USO,energy,0.043536294483913544,0.07296371867355704,0.06006138036178495,120,0.11305151732471486,0.04663546764108095,-0.0664160496836339
har_cpu,2017-05-01,DBA,agriculture,0.014378868956336312,0.012291443473195681,0.011013936374241107,112,0.012971202288530437,0.038917609511942564,0.025946407223412127
har_cpu,2017-05-01,GLD,metal,0.012311340158435012,0.014086393954354504,0.0125791958689449,124,0.008676624400444588,0.00022997815266756483,-0.008446646247777023
