Date,adjclose,high,low,close,volume
1998-01-02,59.70851135253906,97.65625,96.53125,97.5625,2360900
1998-01-05,59.8423957824707,98.4375,96.78125,97.78125,4191800
1998-01-06,58.8861083984375,97.28125,96.1875,96.21875,3154900
1998-01-07,59.03913497924805,96.71875,95.21875,96.46875,4424200
1998-01-08,58.52276611328125,96.3125,95.375,95.625,3831000
1998-01-09,56.49551773071289,95.5,91.90625,92.3125,10258800
1998-01-12,57.52824401855469,94.1875,90.90625,94.0,12097900
1998-01-13,58.33148193359375,95.375,94.21875,95.3125,5224900
1998-01-14,58.599273681640625,95.96875,94.71875,95.75,3770400
1998-01-15,58.11155700683594,95.75,94.8125,94.953125,2875400
1998-01-16,58.94351577758789,96.6875,95.65625,96.3125,4374800
1998-01-20,59.899742126464844,98.015625,96.5,97.875,5091700
1998-01-21,59.32599639892578,97.6875,96.15625,96.9375,4699400
1998-01-22,58.800052642822266,96.875,95.875,96.078125,4543400
1998-01-23,58.71400451660156,96.78125,95.0,95.9375,6350300
1998-01-26,58.675777435302734,96.734375,95.40625,95.875,4362900
1998-01-27,59.26863479614258,97.5,95.65625,96.84375,7044200
1998-01-28,59.80413818359375,98.109375,97.1875,97.71875,4268600
1998-01-29,60.129249572753906,99.5625,97.5625,98.25,8007700
1998-01-30,60.16753387451172,98.96875,98.0,98.3125,3649100
1998-02-02,61.162010192871094,100.5,99.75,99.9375,5756300
1998-02-03,61.62104797363281,100.8125,99.71875,100.6875,2759600
1998-02-04,61.54450607299805,101.15625,99.9375,100.5625,3374000
1998-02-05,61.506290435791016,101.59375,100.03125,100.5,5076200
1998-02-06,62.19477844238281,101.625,100.6875,101.625,5701200
1998-02-09,61.984371185302734,101.75,100.71875,101.28125,2322200
1998-02-10,62.577266693115234,102.46875,101.1875,102.25,3660400
1998-02-11,62.51988983154297,102.34375,101.703125,102.15625,4073200
1998-02-12,62.787635803222656,102.9375,100.875,102.59375,5024700
1998-02-13,62.42427444458008,102.515625,101.875,102.0,2101300
1998-02-17,62.7302360534668,103.09375,102.15625,102.5,3055500
1998-02-18,63.30402755737305,103.484375,102.28125,103.4375,3007400
1998-02-19,62.96931838989258,103.40625,102.75,102.890625,3387800
1998-02-20,63.437896728515625,103.71875,102.375,103.65625,3707000
1998-02-23,63.68655014038086,104.25,103.34375,104.0625,3227800
1998-02-24,63.189334869384766,104.09375,102.9375,103.25,3386800
1998-02-25,63.973365783691406,104.875,103.625,104.53125,3481800
1998-02-26,64.3367691040039,105.21875,104.1875,105.125,3187600
1998-02-27,64.3367691040039,105.53125,104.53125,105.125,3442900
1998-03-02,64.202880859375,105.75,104.625,104.90625,4252300
1998-03-03,64.5662612915039,105.625,104.53125,105.5,3349200
1998-03-04,64.14552307128906,105.40625,104.4375,104.8125,4404100
1998-03-05,63.5526123046875,104.4375,103.15625,103.84375,7268000
1998-03-06,64.83405303955078,105.9375,104.4375,105.9375,6896300
1998-03-09,64.60453033447266,106.21875,105.25,105.5625,3362800
1998-03-10,65.21653747558594,106.84375,105.9375,106.5625,5481900
1998-03-11,65.52249908447266,107.3125,106.78125,107.0625,3439600
1998-03-12,65.79027557373047,107.59375,106.5,107.5,3191300
1998-03-13,65.5417251586914,108.0,106.875,107.09375,2879400
1998-03-16,66.24929809570312,108.375,107.53125,108.25,3223600
1998-03-17,66.44053649902344,108.5625,107.65625,108.5625,4581900
1998-03-18,66.68915557861328,108.96875,108.03125,108.96875,1944100
1998-03-19,66.86129760742188,109.375,108.65625,109.25,2554800
1998-03-20,67.43704986572266,110.1875,108.875,109.875,3123300
1998-03-23,67.28353881835938,110.3125,109.40625,109.625,4453100
1998-03-24,67.85895538330078,110.8125,109.9375,110.5625,3333600
1998-03-25,67.609619140625,111.53125,109.1875,110.15625,4597600
1998-03-26,67.5712661743164,110.75,109.625,110.09375,3333500
1998-03-27,67.28353881835938,110.78125,109.0,109.625,2611300
1998-03-30,67.24520874023438,110.09375,108.96875,109.5625,3108700
1998-03-31,67.47534942626953,111.1875,109.75,109.9375,5926500
1998-04-01,68.02197265625,111.078125,109.40625,110.828125,2929000
1998-04-02,68.76044464111328,112.25,110.75,112.03125,3920900
1998-04-03,69.10568237304688,112.8125,111.84375,112.59375,3787600
1998-04-06,68.54947662353516,113.375,111.6875,111.6875,4550500
1998-04-07,68.08912658691406,111.9375,110.15625,110.9375,5583700
1998-04-08,67.70553588867188,111.28125,109.75,110.3125,4854800
1998-04-09,68.24256134033203,111.28125,110.53125,111.1875,4481200
1998-04-13,68.0507583618164,111.375,110.0,110.875,4350200
1998-04-14,68.62613677978516,111.8125,110.90625,111.8125,3279100
1998-04-15,68.8179702758789,112.125,111.15625,112.125,3867200
1998-04-16,68.01239776611328,111.5,110.5,110.8125,7177900
1998-04-17,68.91384887695312,112.4375,110.4375,112.28125,5688800
1998-04-20,68.89468383789062,112.5625,111.875,112.25,3688300
1998-04-21,69.22071075439453,113.15625,111.90625,112.78125,4573200
1998-04-22,69.41254425048828,113.4375,112.8125,113.09375,2386100
1998-04-23,68.74125671386719,113.0,111.75,112.0,5062000
1998-04-24,68.01239776611328,112.46875,110.34375,110.8125,11039700
1998-04-27,66.72732543945312,109.6875,107.625,108.71875,14510200
1998-04-28,66.63145446777344,109.8125,108.125,108.5625,6511400
1998-04-29,67.09175872802734,109.96875,108.4375,109.3125,7703100
1998-04-30,68.33844757080078,111.921875,110.40625,111.34375,8684500
1998-05-01,69.10568237304688,112.59375,111.3125,112.59375,4008800
1998-05-04,68.93302917480469,113.3125,112.15625,112.3125,4537200
1998-05-05,68.4535140991211,112.15625,111.125,111.53125,5146400
1998-05-06,67.64796447753906,112.125,110.1875,110.21875,5526100
1998-05-07,67.11097717285156,110.5625,109.34375,109.34375,6940400
1998-05-08,68.20420837402344,111.375,110.0,111.125,7951000
1998-05-11,67.9740219116211,112.21875,110.375,110.75,6336300
1998-05-12,68.70288848876953,111.96875,110.34375,111.9375,6045200
1998-05-13,68.87551879882812,112.5625,111.59375,112.21875,4441500
1998-05-14,68.53025817871094,112.6875,111.34375,111.65625,4187500
1998-05-15,68.14669036865234,112.21875,110.8125,111.03125,6716100
1998-05-18,67.87814331054688,111.59375,109.828125,110.59375,4847200
1998-05-19,68.33844757080078,111.6875,110.78125,111.34375,5918700
1998-05-20,68.99058532714844,112.5,110.875,112.40625,5716600
1998-05-21,68.54947662353516,112.78125,111.3125,111.6875,6301500
1998-05-22,68.28093719482422,112.0625,110.9375,111.25,4862200
1998-05-26,67.1876449584961,112.09375,109.1875,109.46875,6899300
1998-05-27,67.28353881835938,109.90625,107.578125,109.625,10202600
1998-05-28,67.59044647216797,110.375,109.0625,110.125,4907600
1998-05-29,66.919189453125,110.8125,109.03125,109.03125,4772600
1998-06-01,67.22602081298828,110.21875,108.5625,109.53125,6092200
1998-06-02,67.28353881835938,110.34375,109.15625,109.625,6701100
1998-06-03,66.20946502685547,110.1875,107.875,107.875,6445100
1998-06-04,67.43704986572266,110.0625,108.0625,109.875,6566300
1998-06-05,68.74125671386719,112.0,109.875,112.0,8463200
1998-06-08,68.66453552246094,112.46875,111.65625,111.875,4159900
1998-06-09,68.87551879882812,112.421875,111.40625,112.21875,2725300
1998-06-10,68.43437957763672,113.0625,111.25,111.5,6186900
1998-06-11,67.1492691040039,111.875,109.375,109.40625,8056600
1998-06-12,67.7822494506836,110.4375,108.25,110.4375,9779000
1998-06-15,65.99846649169922,109.90625,107.5,107.53125,10234200
1998-06-16,67.0150375366211,109.21875,107.75,109.1875,7471500
1998-06-17,68.41515350341797,111.78125,109.9375,111.46875,12057700
1998-06-18,68.10830688476562,111.4375,110.75,110.96875,3844600
1998-06-19,67.76703643798828,111.234375,109.625,110.0625,3549100
1998-06-22,68.0941390991211,111.0625,110.0625,110.59375,5438300
1998-06-23,68.90225982666016,112.0625,111.0,111.90625,5004600
1998-06-24,69.82587432861328,113.6875,111.609375,113.40625,8291900
1998-06-25,69.71040344238281,114.4375,112.8125,113.21875,5854800
1998-06-26,69.9990463256836,113.84375,113.125,113.6875,4833100
1998-06-29,70.24913024902344,114.6875,113.796875,114.09375,5953400
1998-06-30,69.76809692382812,114.1875,113.0625,113.3125,4284800
1998-07-01,70.57622528076172,114.9375,113.625,114.625,3489500
1998-07-02,70.71090698242188,114.875,114.25,114.84375,3503900
1998-07-06,71.42283630371094,116.0,114.5625,116.0,3144400
1998-07-07,71.28815460205078,116.125,115.28125,115.78125,4920700
1998-07-08,71.80766296386719,116.9375,115.75,116.625,6875000
1998-07-09,71.3266372680664,116.71875,115.625,115.84375,6942500
1998-07-10,71.71149444580078,116.9375,115.0625,116.46875,7849700
1998-07-13,71.73068237304688,116.84375,116.0625,116.5,6555100
1998-07-14,72.53880310058594,118.15625,116.9375,117.8125,6983600
1998-07-15,72.40416717529297,118.28125,117.53125,117.59375,4977500
1998-07-16,72.90438079833984,118.59375,117.0625,118.40625,6315600
1998-07-17,73.00057983398438,119.0,118.3125,118.5625,3539500
1998-07-20,73.00057983398438,119.234375,117.9375,118.5625,2338400
1998-07-21,71.73068237304688,119.0,116.28125,116.5,5518600
1998-07-22,71.73068237304688,116.984375,115.53125,116.5,10417300
1998-07-23,70.30685424804688,116.59375,113.90625,114.1875,15110900
1998-07-24,70.24913024902344,115.09375,112.875,114.09375,11540500
1998-07-27,70.74938201904297,115.0,112.84375,114.90625,9600000
1998-07-28,69.55644989013672,114.65625,111.875,112.96875,13693000
1998-07-29,69.28706359863281,114.125,112.25,112.53125,7462400
1998-07-30,70.32610321044922,114.59375,113.40625,114.21875,6821600
1998-07-31,68.82530975341797,114.5,111.3125,111.78125,7680500
1998-08-03,68.53669738769531,112.421875,111.03125,111.3125,10486500
1998-08-04,65.88140869140625,112.21875,107.0,107.0,15091600
1998-08-05,66.78575134277344,108.875,105.59375,108.46875,21718400
1998-08-06,67.07435607910156,109.5,107.5625,108.9375,13084400
1998-08-07,67.18980407714844,110.59375,108.46875,109.125,12083800
1998-08-10,66.80500793457031,109.65625,108.1875,108.5,6273000
1998-08-11,65.80443572998047,107.4375,105.5,106.875,14287100
1998-08-12,66.9204330444336,108.875,107.5,108.6875,11158400
1998-08-13,66.11226654052734,109.65625,107.375,107.375,9073900
1998-08-14,65.34268188476562,108.71875,105.78125,106.125,8628500
1998-08-17,66.72799682617188,108.9375,105.5,108.375,11290000
1998-08-18,67.95945739746094,110.59375,108.78125,110.375,7603900
1998-08-19,67.78627014160156,111.09375,109.625,110.09375,6258600
1998-08-20,67.3822021484375,110.40625,109.15625,109.4375,7402800
1998-08-21,66.8434829711914,108.71875,105.5,108.5625,16685400
1998-08-24,67.26678466796875,109.9375,108.3125,109.25,7201700
1998-08-25,67.42066955566406,111.25,108.640625,109.5,9688300
1998-08-26,67.03590393066406,109.625,107.75,108.875,9339700
1998-08-27,63.880332946777344,107.5625,103.46875,103.75,24887800
1998-08-28,63.64946365356445,105.71875,102.15625,103.375,23735900
1998-08-31,59.10857009887695,104.015625,95.0,96.0,22563100
1998-09-01,61.609928131103516,100.5625,93.625,100.0625,24748500
1998-09-02,61.16733932495117,101.75,98.78125,99.34375,13843200
1998-09-03,60.68632888793945,99.375,96.75,98.5625,17311300
1998-09-04,60.18606185913086,99.8125,95.75,97.75,17783800
1998-09-08,63.41852951049805,103.0,99.8125,103.0,14746500
1998-09-09,61.8792839050293,103.125,100.4375,100.5,12109700
1998-09-10,60.647857666015625,99.34375,96.8125,98.5,19889300
1998-09-11,62.61042404174805,101.6875,97.0,101.6875,20379800
1998-09-14,63.687931060791016,104.453125,102.09375,103.4375,10686800
1998-09-15,64.0727310180664,104.3125,102.28125,104.0625,8337900
1998-09-16,64.64996337890625,105.25,103.15625,105.0,11024900
1998-09-17,62.80281448364258,103.03125,101.78125,102.0,12945200
1998-09-18,63.082576751708984,102.40625,101.09375,102.09375,7019200
1998-09-21,63.04397201538086,103.40625,98.9375,102.03125,8834600
1998-09-22,63.56529235839844,103.65625,102.15625,102.875,7270100
1998-09-23,66.11408233642578,107.0,103.78125,107.0,13688500
1998-09-24,64.4921646118164,106.8125,103.25,104.375,11129500
1998-09-25,64.41488647460938,105.421875,102.625,104.25,10247400
1998-09-28,64.99414825439453,106.3125,104.25,105.1875,8847800
1998-09-29,64.83967590332031,105.9375,103.375,104.9375,10618100
1998-09-30,62.87018585205078,104.3125,101.375,101.75,7908400
1998-10-01,61.05513000488281,101.546875,98.09375,98.8125,13335600
1998-10-02,62.23295593261719,100.875,97.21875,100.71875,14351800
1998-10-05,60.97787857055664,99.96875,96.34375,98.6875,12807200
1998-10-06,60.919979095458984,101.28125,97.53125,98.59375,12621000
1998-10-07,60.012447357177734,100.03125,95.75,97.125,14348500
1998-10-08,59.68421173095703,96.75,92.21875,96.59375,20625000
1998-10-09,60.88136291503906,98.78125,94.0625,98.53125,12708500
1998-10-12,61.76958465576172,101.4375,99.6875,99.96875,9508500
1998-10-13,61.557167053222656,100.40625,98.75,99.625,6256800
1998-10-14,62.13644790649414,101.8125,98.84375,100.5625,8176900
1998-10-15,65.47689056396484,107.25,99.9375,105.96875,20541100
