Date,ABNB,COIN,RIVN,HOOD,GEHC,KVUE,ARM,CAVA,VLTO,BIRK,SPY,QQQ,IWM,DIA,XLK,XLF,XLY,XLI,XLV,XLE,XLP,XLU,SMH,HYG,TLT,GLD,USO,UUP,EEM,EFA
2015-01-16,,,,,,,,,,,166.54901123046875,92.61370849609375,100.6203842163086,138.77536010742188,17.6732120513916,15.404781341552734,30.70978355407715,44.645957946777344,58.247581481933594,23.993701934814453,36.29600143432617,16.814594268798828,23.909318923950195,48.780029296875,97.28925323486328,122.5199966430664,146.63999938964844,20.542497634887695,30.75890350341797,43.24802017211914
2015-01-20,,,,,,,,,,,166.9041748046875,93.34857940673828,100.19791412353516,138.95809936523438,17.822019577026367,15.33920669555664,30.533470153808594,44.9640998840332,58.247581481933594,24.022401809692383,36.44334030151367,16.856098175048828,24.145601272583008,48.692901611328125,98.58220672607422,124.19999694824219,139.83999633789062,20.626039505004883,30.712169647216797,43.397422790527344
2015-01-21,,,,,,,,,,,167.74671936035156,93.82625579833984,99.8788833618164,139.31565856933594,17.852659225463867,15.378549575805664,30.73183822631836,45.3311767578125,58.363426208496094,24.510377883911133,36.6201171875,17.018640518188477,24.457677841186523,48.95432662963867,97.44271087646484,124.2300033569336,142.16000366210938,20.56756019592285,31.389802932739258,43.73890686035156
2015-01-22,,,,,,,,,,,170.2412567138672,95.56241607666016,101.91371154785156,141.35755920410156,18.145893096923828,15.758920669555664,31.309255599975586,46.05719757080078,59.05875015258789,24.625194549560547,36.98847961425781,16.94601821899414,24.676130294799805,49.01967239379883,97.092041015625,125.2300033569336,139.27999877929688,20.87666130065918,31.989564895629883,43.90253448486328
2015-01-23,,,,,,,,,,,169.3079071044922,95.773681640625,101.8447494506836,140.15782165527344,18.141521453857422,15.588409423828125,31.265172958374023,45.673797607421875,58.719383239746094,24.449785232543945,36.575931549072266,16.994436264038086,24.569133758544922,49.01967239379883,98.4433364868164,124.2300033569336,136.0,21.060449600219727,31.748096466064453,43.65353775024414
2015-01-26,,,,,,,,,,,169.70436096191406,95.6634750366211,102.82765197753906,140.2293701171875,18.067115783691406,15.667106628417969,31.42827796936035,45.730892181396484,59.02564239501953,24.800609588623047,36.575931549072266,16.984052658081055,24.573591232299805,49.24293899536133,98.14391326904297,122.98999786376953,134.9600067138672,21.02703285217285,31.763683319091797,44.25114440917969
2015-01-27,,,,,,,,,,,167.46591186523438,93.1832275390625,102.3362045288086,137.91722106933594,17.54628562927246,15.496596336364746,31.177024841308594,45.12724304199219,58.60348129272461,24.784664154052734,36.1560173034668,17.008268356323242,24.08319091796875,49.2048225402832,98.29730987548828,124.4000015258789,137.67999267578125,20.826536178588867,31.59232521057129,44.315162658691406
2015-01-28,,,,,,,,,,,165.31822204589844,92.70556640625,100.61177062988281,136.43157958984375,17.515649795532227,15.214600563049316,30.771501541137695,44.73568344116211,57.75920104980469,23.808719635009766,35.73612976074219,16.863006591796875,23.87811279296875,49.10136413574219,99.90426635742188,123.41999816894531,132.47999572753906,20.951847076416016,31.24960708618164,43.65353775024414
2015-01-29,,,,,,,,,,,166.84634399414062,93.59659576416016,101.99993133544922,138.16363525390625,17.681964874267578,15.33920669555664,31.19025421142578,45.24961471557617,58.247581481933594,23.88844871520996,36.023433685302734,17.08780288696289,24.011859893798828,49.27565383911133,99.24689483642578,120.76000213623047,133.44000244140625,20.96855354309082,31.24960708618164,44.25114440917969
2015-01-30,,,,,,,,,,,164.74827575683594,92.87091827392578,99.7581787109375,136.2171173095703,17.463125228881836,15.089999198913574,30.85081672668457,44.515419006347656,57.337066650390625,24.095766067504883,35.37514114379883,16.710845947265625,23.508079528808594,49.139503479003906,101.00729370117188,123.44999694824219,142.55999755859375,20.993616104125977,30.3928165435791,43.55393981933594
2015-02-02,,,,,,,,,,,166.7885284423828,93.67928314208984,100.67212677001953,137.6630859375,17.642581939697266,15.332648277282715,31.128541946411133,45.17620086669922,57.65987777709961,24.832502365112305,35.79505920410156,16.783472061157227,23.55266571044922,49.32815170288086,100.62598419189453,122.41999816894531,148.9600067138672,20.951847076416016,30.938045501708984,44.08039474487305
2015-02-03,,,,,,,,,,,169.2005157470703,94.57953643798828,102.47415161132812,140.09425354003906,17.84389305114746,15.588409423828125,31.789724349975586,45.910362243652344,58.04890441894531,25.511838912963867,36.11183166503906,16.845720291137695,23.88702964782715,49.60701370239258,98.49603271484375,121.05000305175781,156.9600067138672,20.709583282470703,31.522232055664062,44.78471374511719
2015-02-04,,,,,,,,,,,168.55621337890625,94.4968490600586,102.09475708007812,140.2530975341797,17.878910064697266,15.549062728881836,32.00128936767578,45.55958938598633,57.32050323486328,25.09085464477539,36.126564025878906,16.64167594909668,24.056438446044922,49.399208068847656,98.6644058227539,121.58000183105469,146.24000549316406,20.834890365600586,31.366445541381836,44.414772033691406
2015-02-05,,,,,,,,,,,170.25782775878906,95.31442260742188,103.4139633178711,141.85806274414062,18.04523277282715,15.70645809173584,32.19965362548828,45.95115280151367,58.28895950317383,25.451250076293945,36.31072998046875,16.793840408325195,24.297182083129883,49.689029693603516,97.58110809326172,121.79000091552734,152.24000549316406,20.684520721435547,31.55337905883789,45.02660369873047
2015-02-06,,,,,,,,,,,169.78692626953125,94.7356948852539,103.30188751220703,141.4925994873047,17.988332748413086,15.831048965454102,32.15116882324219,45.845096588134766,57.75920104980469,25.45762825012207,36.148658752441406,16.102163314819336,24.038602828979492,49.72730255126953,95.85374450683594,118.63999938964844,155.75999450683594,20.935138702392578,31.015933990478516,44.464569091796875
2015-02-09,,,,,,,,,,,169.02703857421875,94.43253326416016,102.4827880859375,140.69801330566406,17.96207046508789,15.752359390258789,32.027748107910156,45.722740173339844,57.08047103881836,25.483152389526367,35.8760986328125,15.960379600524902,23.722074508666992,49.60701370239258,95.7000503540039,119.16999816894531,158.16000366210938,20.91843032836914,30.969202041625977,44.25114440917969
2015-02-10,,,,,,,,,,,170.82774353027344,95.9023208618164,103.13804626464844,141.82632446289062,18.229053497314453,15.876960754394531,32.420040130615234,45.975624084472656,58.04063415527344,25.470378875732422,36.29600143432617,16.28891944885254,24.502260208129883,49.776493072509766,94.93885040283203,118.47000122070312,151.52000427246094,20.943492889404297,30.891315460205078,44.656654357910156
2015-02-11,,,,,,,,,,,170.92686462402344,96.2513656616211,102.99149322509766,141.9772491455078,18.299083709716797,15.876960754394531,32.428871154785156,45.991939544677734,58.098575592041016,25.291776657104492,36.46543502807617,15.936166763305664,24.644922256469727,49.76011657714844,95.11449432373047,117.06999969482422,148.0800018310547,21.018678665161133,30.66543197631836,44.414772033691406
2015-02-12,,,,,,,,,,,172.57064819335938,97.3720703125,104.16407775878906,142.88302612304688,18.54855728149414,16.03435516357422,32.81235122680664,46.42428207397461,58.30550765991211,25.623477935791016,36.63485336303711,15.86353874206543,24.992660522460938,49.75464630126953,94.79975891113281,117.33999633789062,153.44000244140625,20.81818389892578,31.3197078704834,45.10485076904297
2015-02-13,,,,,,,,,,,173.28103637695312,98.2080078125,104.78485870361328,143.28016662597656,18.666728973388672,16.021240234375,33.01070785522461,46.63638687133789,58.53728103637695,26.165664672851562,36.46543502807617,15.621456146240234,25.139781951904297,49.825721740722656,93.8262939453125,117.9800033569336,156.9600067138672,20.809829711914062,31.67799949645996,45.40366744995117
2015-02-17,,,,,,,,,,,173.55360412597656,98.29985809326172,105.1125259399414,143.46298217773438,18.67547607421875,16.07370376586914,32.93577194213867,46.701629638671875,58.95942687988281,26.245405197143555,36.47279739379883,15.607623100280762,25.246780395507812,49.792930603027344,92.41370391845703,116.01000213623047,158.32000732421875,20.784767150878906,31.607912063598633,45.510372161865234
2015-02-18,,,,,,,,,,,173.5701141357422,98.43766021728516,105.22462463378906,143.38360595703125,18.692991256713867,15.975327491760254,32.91814041137695,46.96267318725586,59.02564239501953,25.932838439941406,36.67170715332031,15.97767448425293,25.16206932067871,49.962440490722656,92.96263122558594,116.33999633789062,154.0800018310547,20.79311752319336,31.600120544433594,45.78071594238281
2015-02-19,,,,,,,,,,,173.44622802734375,98.92449951171875,105.23323822021484,143.08157348632812,18.758636474609375,15.909750938415527,33.019527435302734,47.04425811767578,59.12495422363281,25.811643600463867,36.43595886230469,15.797830581665039,25.175447463989258,49.847599029541016,92.34783935546875,115.94000244140625,152.8000030517578,20.86830711364746,31.467697143554688,45.83763122558594
2015-02-20,,,,,,,,,,,174.48699951171875,99.58590698242188,105.51777648925781,144.3083953857422,18.854923248291016,16.02779769897461,33.25315856933594,47.443973541259766,59.745758056640625,25.687267303466797,36.53910446166992,15.801295280456543,25.29136085510254,49.98429489135742,92.61860656738281,115.27999877929688,149.1999969482422,20.851598739624023,31.67799949645996,46.264488220214844
2015-02-23,,,,,,,,,,,174.4622039794922,99.68695068359375,105.62124633789062,144.1331329345703,18.86805534362793,15.988451957702637,33.22228240966797,47.24003601074219,60.01891326904297,25.582008361816406,36.64221954345703,15.9085054397583,25.10857391357422,50.022560119628906,93.67989349365234,115.43000030517578,144.8800048828125,20.910076141357422,31.3586483001709,46.100868225097656
2015-02-24,,,,,,,,,,,174.9578094482422,99.76042938232422,105.75919342041016,144.92189025878906,18.924959182739258,16.067134857177734,33.380977630615234,47.42766189575195,59.94440841674805,25.65217399597168,36.76746368408203,16.026084899902344,25.62572479248047,50.07179641723633,94.9095458984375,115.26000213623047,144.32000732421875,20.86830711364746,31.810426712036133,46.385433197021484
2015-02-25,,,,,,,,,,,174.80914306640625,99.51243591308594,105.87989044189453,144.96173095703125,18.80678367614746,16.067134857177734,33.63663864135742,47.32975387573242,59.91959762573242,25.79251480102539,36.64221954345703,15.763251304626465,25.451854705810547,50.2358512878418,95.31941986083984,115.69999694824219,149.1999969482422,20.826536178588867,31.748096466064453,46.42101287841797
2015-02-26,,,,,,,,,,,174.60264587402344,100.01765441894531,106.26789855957031,145.0015411376953,18.924959182739258,16.02779769897461,33.53083038330078,47.117671966552734,60.08512496948242,25.314102172851562,36.69380187988281,15.659497261047363,25.545475006103516,50.224884033203125,94.01657104492188,116.06999969482422,144.24000549316406,21.043739318847656,31.755891799926758,46.292945861816406
2015-02-27,,,,,,,,,,,174.0078887939453,99.57671356201172,105.69022369384766,144.34825134277344,18.859298706054688,15.968774795532227,33.48676300048828,46.89742660522461,59.79541778564453,25.20248031616211,36.84113311767578,15.6422119140625,25.398353576660156,50.2358512878418,94.80709838867188,116.16000366210938,144.8000030517578,21.052095413208008,31.732524871826172,46.314292907714844
2015-03-02,,,,,,,,,,,175.1064910888672,100.47698974609375,106.45758056640625,145.5352325439453,19.00811004638672,16.086824417114258,33.88786697387695,47.32975387573242,60.333431243896484,25.02705955505371,36.90743637084961,15.341330528259277,26.067089080810547,50.22649002075195,93.04118347167969,115.68000030517578,146.55999755859375,21.0938663482666,31.685791015625,46.385433197021484
2015-03-03,,,,,,,,,,,174.38784790039062,100.00846099853516,105.82817077636719,144.89004516601562,18.881189346313477,16.040908813476562,33.79531478881836,47.02793884277344,59.787132263183594,25.11956214904785,36.76746368408203,15.434700965881348,25.63909912109375,50.08371353149414,92.7038345336914,115.47000122070312,147.9199981689453,21.085508346557617,31.44432258605957,46.100868225097656
2015-03-04,,,,,,,,,,,173.65269470214844,99.62265014648438,105.5005111694336,144.02163696289062,18.80678367614746,15.942538261413574,33.618995666503906,46.66085433959961,60.07684326171875,25.0844669342041,36.50963592529297,15.348250389099121,25.59897232055664,49.990379333496094,92.73314666748047,115.11000061035156,152.0800018310547,21.19411277770996,31.10161018371582,45.915897369384766
2015-03-05,,,,,,,,,,,173.84268188476562,99.79723358154297,105.81089782714844,144.3323974609375,18.784900665283203,16.008127212524414,33.64103317260742,46.6934814453125,60.29204177856445,24.934568405151367,36.63485336303711,15.469286918640137,25.590063095092773,50.08371353149414,92.6158218383789,115.0,149.67999267578125,21.294361114501953,31.054880142211914,46.022605895996094
2015-03-06,,,,,,,,,,,171.39772033691406,98.66731262207031,104.47447204589844,142.12557983398438,18.552927017211914,15.890071868896484,33.23991775512695,46.05719757080078,59.10841751098633,24.488052368164062,35.92028045654297,15.005867004394531,25.269065856933594,49.76521682739258,90.56974029541016,111.86000061035156,145.9199981689453,21.553335189819336,30.579748153686523,45.39655685424805
2015-03-09,,,,,,,,,,,172.1080322265625,98.95207214355469,104.93145751953125,143.24085998535156,18.640464782714844,15.962217330932617,33.42945861816406,46.48955535888672,59.47261047363281,24.312639236450195,36.119197845458984,15.03353214263916,25.179908752441406,49.66086959838867,91.40583038330078,111.97000122070312,146.8000030517578,21.553335189819336,30.46291732788086,45.46768569946289
2015-03-10,,,,,,,,,,,169.31613159179688,97.1148681640625,103.72439575195312,140.76327514648438,18.259689331054688,15.621201515197754,32.909332275390625,45.632999420166016,58.8104248046875,23.974565505981445,35.6035270690918,15.005867004394531,24.66721534729004,49.468650817871094,92.60848999023438,111.41999816894531,143.27999877929688,21.778892517089844,29.78527069091797,44.47879409790039
2015-03-11,,,,,,,,,,,168.91964721679688,96.55453491210938,104.3624038696289,140.49249267578125,18.141521453857422,15.719571113586426,32.72861099243164,45.58405303955078,58.777320861816406,24.044734954833984,35.33094024658203,14.90903091430664,24.85000228881836,49.60593032836914,93.28317260742188,110.75,142.16000366210938,22.021160125732422,30.01114845275879,44.59262466430664
2015-03-12,,,,,,,,,,,171.0673065185547,97.1883544921875,106.095458984375,142.57960510253906,18.259689331054688,16.06058692932129,33.39419174194336,46.17140197753906,59.55535888671875,23.891639709472656,35.846622467041016,15.192623138427734,24.711795806884766,49.70479965209961,93.21719360351562,110.72000122070312,139.52000427246094,21.904203414916992,30.198091506958008,45.147544860839844
2015-03-13,,,,,,,,,,,170.0182647705078,96.76580047607422,105.71609497070312,141.4562530517578,18.15902328491211,15.949098587036133,33.12971115112305,45.74721145629883,59.43950271606445,23.802339553833008,35.56667709350586,15.036994934082031,24.916872024536133,49.53456115722656,92.93114471435547,110.87999725341797,134.39999389648438,22.129758834838867,29.832006454467773,44.884315490722656
2015-03-16,,,,,,,,,,,172.28981018066406,98.01510620117188,106.33687591552734,143.22500610351562,18.373485565185547,16.145835876464844,33.51761245727539,46.505859375,60.7556037902832,24.124467849731445,36.0013313293457,15.296372413635254,25.246780395507812,49.48513412475586,93.82587432861328,110.80999755859375,130.8000030517578,21.962682723999023,30.190298080444336,45.389427185058594
2015-03-17,,,,,,,,,,,171.77769470214844,98.17125701904297,106.62139892578125,142.20518493652344,18.37786293029785,16.106491088867188,33.33248519897461,46.318241119384766,60.581790924072266,24.031972885131836,35.74348831176758,15.272170066833496,25.077367782592773,49.237998962402344,94.60323333740234,110.20999908447266,127.68000030517578,21.97103500366211,30.540802001953125,45.27560043334961
2015-03-18,,,,,,,,,,,173.84268188476562,99.13578033447266,107.47499084472656,143.98178100585938,18.62734031677246,16.198305130004883,33.6278190612793,46.86479187011719,61.368099212646484,24.730445861816406,35.9865837097168,15.683707237243652,25.309194564819336,49.67733383178711,96.42926788330078,112.37000274658203,134.0800018310547,21.536630630493164,31.28854751586914,46.24315643310547
2015-03-19,,,,,,,,,,,173.04974365234375,99.28277587890625,107.68193817138672,143.1293487548828,18.574813842773438,16.047470092773438,33.57933044433594,46.54664993286133,61.72404861450195,24.338159561157227,35.82452392578125,15.538458824157715,25.340404510498047,49.281951904296875,95.93790435791016,112.29000091552734,128.63999938964844,21.86243438720703,30.75890350341797,45.70245361328125
2015-03-20,,,,,,,,,,,174.57725524902344,99.92545318603516,108.63035583496094,144.41497802734375,18.69478416442871,16.265352249145508,33.953060150146484,46.80971145629883,62.170589447021484,24.69618797302246,36.273685455322266,15.678230285644531,25.741641998291016,49.66637420654297,96.44392395019531,113.56999969482422,131.44000244140625,21.57004165649414,31.218441009521484,46.71269989013672
2015-03-23,,,,,,,,,,,174.23699951171875,99.7320785522461,108.53553771972656,144.32728576660156,18.69478416442871,16.17319679260254,33.89554977416992,46.41634750366211,61.996299743652344,24.609500885009766,36.332977294921875,15.688684463500977,25.514272689819336,49.70479965209961,96.32660675048828,114.29000091552734,134.24000549316406,21.336130142211914,31.311925888061523,46.94746780395508
2015-03-24,,,,,,,,,,,173.25799560546875,99.3730239868164,108.50962829589844,143.5132293701172,18.633270263671875,16.041547775268555,33.71864318847656,46.260658264160156,61.45676040649414,24.445722579956055,36.125450134277344,15.514408111572266,25.282445907592773,49.781700134277344,97.25797271728516,114.56999969482422,134.32000732421875,21.402963638305664,31.436540603637695,46.847869873046875
2015-03-25,,,,,,,,,,,170.7190704345703,97.09886169433594,105.91771697998047,141.19091796875,18.154247283935547,15.784831047058105,33.170223236083984,45.47392272949219,60.33620071411133,24.763614654541016,36.03648376464844,15.333159446716309,24.101022720336914,49.64990997314453,96.43659210205078,114.7300033569336,138.8800048828125,21.344484329223633,30.938045501708984,46.627323150634766
2015-03-26,,,,,,,,,,,170.31253051757812,96.76736450195312,105.78795623779297,140.83970642089844,18.167430877685547,15.771656036376953,32.96236038208008,45.35100173950195,60.19507598876953,24.734716415405273,35.880859375,15.204187393188477,23.92715072631836,49.644412994384766,94.9332046508789,115.4800033569336,145.67999267578125,21.41967010498047,30.649858474731445,46.22180938720703
2015-03-27,,,,,,,,,,,170.7024688720703,97.15408325195312,106.46256256103516,141.10311889648438,18.18061637878418,15.75191879272461,33.13043212890625,45.52308654785156,60.62672805786133,24.532428741455078,36.10319519042969,15.294818878173828,24.693960189819336,49.682823181152344,96.11393737792969,115.05999755859375,137.1199951171875,21.436378479003906,30.73553466796875,46.34273910522461
2015-03-30,,,,,,,,,,,172.78504943847656,98.26813507080078,107.90682983398438,143.1620635986328,18.400344848632812,15.9822998046875,33.470970153808594,46.16230392456055,61.24095153808594,25.05903434753418,36.46639633178711,15.48303508758545,24.90349578857422,49.82011795043945,95.63725280761719,113.75,137.83999633789062,21.60346031188965,31.32750129699707,46.37120819091797
2015-03-31,,,,,,,,,,,171.2749786376953,97.22772979736328,107.56089782714844,141.7176055908203,18.21137237548828,15.870399475097656,33.32501983642578,45.70337677001953,60.178497314453125,24.91132354736328,36.125450134277344,15.486526489257812,24.653841018676758,49.75970458984375,95.84259033203125,113.66000366210938,134.72000122070312,21.63687515258789,31.257394790649414,45.65266036987305
2015-04-01,,,,,,,,,,,170.6693115234375,96.72135162353516,107.6041488647461,141.04725646972656,18.185009002685547,15.857234954833984,33.1790657043457,45.400177001953125,59.572547912597656,24.90489959716797,36.16991424560547,15.50046443939209,24.413095474243164,49.86231994628906,97.1014175415039,115.5999984741211,140.63999938964844,21.645233154296875,31.6468505859375,45.97991180419922
2015-04-02,,,,,,,,,,,171.28329467773438,96.78575897216797,107.80307006835938,141.51808166503906,18.18061637878418,15.936225891113281,33.475399017333984,45.42474365234375,59.75516128540039,24.956287384033203,36.41449737548828,15.52834415435791,24.47996711730957,49.90093994140625,96.0726318359375,115.27999877929688,140.47999572753906,21.4781494140625,32.121978759765625,46.37832260131836
2015-04-06,,,,,,,,,,,172.4365997314453,97.5776138305664,108.27872467041016,142.5236358642578,18.356403350830078,15.962554931640625,33.634613037109375,45.76893997192383,59.84645462036133,25.405832290649414,36.70356750488281,15.744452476501465,24.542381286621094,50.02781677246094,95.5361557006836,116.69000244140625,147.44000244140625,21.311067581176758,32.5348014831543,46.847869873046875
2015-04-07,,,,,,,,,,,171.98025512695312,97.4118881225586,107.58683776855469,142.38792419433594,18.316848754882812,15.87698745727539,33.448856353759766,45.662418365478516,59.98756408691406,25.4218807220459,36.53309631347656,15.563202857971191,24.555757522583008,50.29259490966797,96.33719635009766,116.11000061035156,152.47999572753906,21.553335189819336,32.37123107910156,46.783851623535156
2015-04-08,,,,,,,,,,,172.56100463867188,98.1852798461914,108.51223754882812,142.65139770507812,18.373979568481445,15.936225891113281,33.76287841796875,45.818119049072266,60.493892669677734,25.21637725830078,36.592384338378906,15.517889022827148,24.676130294799805,50.28158187866211,96.36658477783203,115.47000122070312,144.55999755859375,21.586750030517578,33.04887008666992,46.9830436706543
2015-04-09,,,,,,,,,,,173.32437133789062,98.80216979980469,108.123046875,143.17007446289062,18.42232322692871,15.962554931640625,33.79383850097656,46.03938293457031,60.9504508972168,25.620967864990234,36.69615173339844,15.451663970947266,24.921327590942383,50.231903076171875,95.11724853515625,114.66999816894531,144.24000549316406,21.81230926513672,33.376014709472656,47.04707717895508
2015-04-10,,,,,,,,,,,174.270263671875,99.20726776123047,108.64199829101562,143.94415283203125,18.49263572692871,15.955973625183105,33.90882873535156,46.68678665161133,61.47337341308594,25.73335838317871,36.762882232666016,15.56668472290039,25.068450927734375,50.34777069091797,95.25688171386719,115.97000122070312,147.27999877929688,21.86243438720703,33.39938735961914,47.13956069946289
2015-04-13,,,,,,,,,,,173.4819793701172,98.95867919921875,108.71117401123047,143.36158752441406,18.439903259277344,16.01521873474121,33.72306442260742,46.24424743652344,61.14133834838867,25.476472854614258,36.592384338378906,15.413322448730469,24.894580841064453,50.25395965576172,95.38916778564453,115.13999938964844,148.0,21.895849227905273,33.20466232299805,46.84075927734375
2015-04-14,,,,,,,,,,,173.81385803222656,98.67325592041016,108.68521881103516,143.79251098632812,18.382770538330078,16.01521873474121,33.705360412597656,46.30161666870117,61.24095153808594,25.93564796447754,36.673912048339844,15.490004539489746,24.66721534729004,50.27604675292969,96.0652847290039,114.44000244140625,150.55999755859375,21.728769302368164,33.35265350341797,47.189361572265625
2015-04-15,,,,,,,,,,,174.5937957763672,99.29016876220703,109.44627380371094,144.35116577148438,18.54537582397461,16.074460983276367,33.705360412597656,46.38356399536133,61.39866638183594,26.555377960205078,36.570152282714844,15.52834415435791,25.126405715942383,50.47461700439453,95.98441314697266,115.43000030517578,157.67999267578125,21.62851905822754,33.58632278442383,47.40278244018555
2015-04-16,,,,,,,,,,,174.54405212402344,99.15203094482422,109.38572692871094,144.37518310546875,18.479448318481445,16.100778579711914,33.77172088623047,46.28523254394531,61.3654670715332,26.494375228881836,36.70356750488281,15.427265167236328,25.01495361328125,50.36980438232422,95.50672912597656,115.02999877929688,159.52000427246094,21.461441040039062,33.85114669799805,47.53085708618164
2015-04-17,,,,,,,,,,,172.53614807128906,97.60523986816406,107.61280059814453,142.09765625,18.224565505981445,15.883561134338379,33.271949768066406,45.72796630859375,60.83419418334961,26.301719665527344,36.362613677978516,15.371499061584473,24.693960189819336,50.21536636352539,96.60173034667969,115.5999984741211,158.72000122070312,21.41131591796875,33.25917434692383,46.93323516845703
2015-04-20,,,,,,,,,,,174.1125946044922,99.06918334960938,108.66790008544922,143.76663208007812,18.536582946777344,15.949392318725586,33.63903045654297,46.260658264160156,61.207767486572266,26.401256561279297,36.48862075805664,15.601547241210938,24.899036407470703,50.32566833496094,95.74922180175781,114.72000122070312,159.1199951171875,21.536630630493164,33.22802734375,46.9830436706543
2015-04-21,,,,,,,,,,,173.90518188476562,99.49268341064453,108.55548858642578,143.1517333984375,18.52778434753418,15.870399475097656,33.67441177368164,46.20328140258789,61.614471435546875,26.12189292907715,36.555335998535156,15.462120056152344,25.059534072875977,50.358795166015625,95.31565856933594,115.37999725341797,155.60000610351562,21.561689376831055,33.42274856567383,47.40278244018555
2015-04-22,,,,,,,,,,,174.7596893310547,100.03591918945312,108.7198257446289,143.79049682617188,18.716766357421875,15.9822998046875,33.705360412597656,46.39994430541992,61.71408462524414,26.2952880859375,36.57756042480469,15.493487358093262,25.514272689819336,50.30914306640625,93.8605728149414,113.83000183105469,154.8800048828125,21.561689376831055,33.78104019165039,47.495269775390625
2015-04-23,,,,,,,,,,,175.199462890625,100.41340637207031,109.2127914428711,144.0380859375,18.79146957397461,16.008634567260742,33.87343215942383,46.35078430175781,61.94649124145508,26.47511100769043,36.451560974121094,15.580632209777832,25.251237869262695,50.29259490966797,94.26476287841797,114.66000366210938,158.0800018310547,21.402963638305664,34.03028106689453,47.673126220703125
