month,symbol,group,rv,baseline_rv,mortgage_rate,embedded_rate_proxy,lock_in_wedge,lock_in_wedge_z,new_listings_yoy,active_listings_yoy,months_supply,housing_starts_yoy,permits_yoy,new_home_sales_yoy,new_listing_shortfall_z,active_inventory_z,months_supply_z,starts_shortfall_z,permits_shortfall_z,new_home_sales_shortfall_z,turnover_freeze_z,mortgage_rate_lag,embedded_rate_proxy_lag,lock_in_wedge_lag,lock_in_wedge_z_lag,turnover_freeze_z_lag,new_listing_shortfall_z_lag,active_inventory_z_lag,months_supply_z_lag,starts_shortfall_z_lag,permits_shortfall_z_lag,new_home_sales_shortfall_z_lag,scaled_rv,log_rv_rel
2020-07-31,XHB,homebuilder,0.0072929753335288765,0.018579649034948176,2.99,4.0273631600272966,-1.0373631600272963,-0.6570602086595487,-0.014406066368439885,-0.33617493991805136,3.5,0.23064516129032264,0.11602610587382167,0.5138888888888888,-0.10339683519487766,-3.462667319371653,-1.557266449745802,-0.9192555360669511,-0.3804808623393076,-2.4025635459054993,-1.0725926458504875,3.13,4.056926769171714,-0.9269267691717138,-0.5757113011621637,-0.2296050686822831,1.1186712996859962,-3.246222520501887,-1.2662864384366752,0.022291768836116523,0.008282396423245051,-1.030984369920098,-0.6074750755619309,-0.9351552420227827
2020-08-31,XHB,homebuilder,0.0018348495184814279,0.01905824636515403,2.91,3.9961543405663615,-1.0861543405663614,-0.6924847078682488,0.029937272696940465,-0.36891371820756136,3.4,0.015272727272727327,0.03508771929824572,0.4269662921348314,-0.6701096340968408,-3.33675407152754,-1.611554754113019,0.03816234920790731,-0.029672844657972777,-1.9612011742923976,-0.8468752115904646,2.99,4.0273631600272966,-1.0373631600272963,-0.6570602086595487,-1.0725926458504875,-0.10339683519487766,-3.462667319371653,-1.557266449745802,-0.9192555360669511,-0.3804808623393076,-2.4025635459054993,-0.903724115885276,-2.340537416101061
2020-09-30,XHB,homebuilder,0.0070084947340337215,0.018864799633348635,2.9,3.9693351870222338,-1.0693351870222338,-0.6790714185849597,0.06929067118715904,-0.3881880101984585,3.5,0.1235697940503433,0.12321307011572502,0.375,-1.1653389343488156,-3.0888973600361074,-1.5482069730476062,-0.44298113419110635,-0.4115277168655904,-1.698121933889477,-1.0532353384685191,2.91,3.9961543405663615,-1.0861543405663614,-0.6924847078682488,-0.8468752115904646,-0.6701096340968408,-3.33675407152754,-1.611554754113019,0.03816234920790731,-0.029672844657972777,-1.9612011742923976,-0.6284882495309247,-0.9901747855289078
2020-10-31,XHB,homebuilder,0.004227583139203053,0.019339510493534624,2.81,3.92937112285887,-1.1193711228588699,-0.7154133870738056,0.06914908572874578,-0.39251384340626827,3.3,0.16452830188679246,0.0584372948128693,0.4279778393351801,-1.1289626296159934,-2.7724001739076334,-1.6609538924954323,-0.6246187217292843,-0.13023161752772905,-1.9523149873714303,-1.0994163697479737,2.9,3.9693351870222338,-1.0693351870222338,-0.6790714185849597,-1.0532353384685191,-1.1653389343488156,-3.0888973600361074,-1.5482069730476062,-0.44298113419110635,-0.4115277168655904,-1.698121933889477,-0.7814017505450113,-1.5205197112544315
2020-11-30,XHB,homebuilder,0.008482884685169466,0.019560389905074516,2.72,3.887242954055688,-1.1672429540556877,-0.7500836448145998,0.05636253265547264,-0.40191086256448116,3.9,0.14042867701404282,0.10228013029315952,0.2300140252454419,-0.9335402566462851,-2.58660363683879,-1.30519404203534,-0.5167028960913469,-0.32039690692231754,-0.9763391555884801,-0.8104346514567539,2.81,3.92937112285887,-1.1193711228588699,-0.7154133870738056,-1.0994163697479737,-1.1289626296159934,-2.7724001739076334,-1.6609538924954323,-0.6246187217292843,-0.13023161752772905,-1.9523149873714303,-0.5663233337200111,-0.835456031109985
2020-12-31,XHB,homebuilder,0.002689794371939037,0.020173116095453966,2.67,3.84631090248511,-1.1763109024851102,-0.75580119894758,0.1594690106467409,-0.4077770566769158,4.1,0.04263565891472876,0.21621621621621623,0.24857142857142867,-2.2362852047016744,-2.415405863481002,-1.185492359441324,-0.08092788321148087,-0.8149506341904245,-1.065508476559994,-1.0766329116209796,2.72,3.887242954055688,-1.1672429540556877,-0.7500836448145998,-0.8104346514567539,-0.9335402566462851,-2.58660363683879,-1.30519404203534,-0.5167028960913469,-0.32039690692231754,-0.9763391555884801,-0.8666644082544498,-2.0148860825940864
2021-01-31,XHB,homebuilder,0.003798666411247816,0.020328598098744235,2.73,3.8000238266751043,-1.0700238266751043,-0.6755983896322828,-0.04414384969794094,-0.4412308933812056,4.0,0.02719797596457929,0.24563758389261747,0.304789550072569,0.4126209178988523,-2.487823493395543,-1.2415559398760458,-0.01209750676367403,-0.9416401064823945,-1.3385335235714084,-0.6242412317589341,2.67,3.84631090248511,-1.1763109024851102,-0.75580119894758,-1.0766329116209796,-2.2362852047016744,-2.415405863481002,-1.185492359441324,-0.08092788321148087,-0.8149506341904245,-1.065508476559994,-0.8131368236611224,-1.6773786072662547
2021-02-28,XHB,homebuilder,0.004701231360058819,0.020478214556276627,2.97,3.751914430638612,-0.7819144306386119,-0.46006043503018434,-0.08054781801299904,-0.4992002050921892,4.8,-0.09748224661071658,0.1656399726214921,0.09193776520509189,0.8585917667610214,-2.7113115916217043,-0.7720692921041117,0.5437252553198672,-0.5925856270702805,-0.295220045917033,-0.05151158860210732,2.73,3.8000238266751043,-1.0700238266751043,-0.6755983896322828,-0.6242412317589341,0.4126209178988523,-2.487823493395543,-1.2415559398760458,-0.01209750676367403,-0.9416401064823945,-1.3385335235714084,-0.7704276734116999,-1.4715371505975074
2021-03-31,XHB,homebuilder,0.008195648279630876,0.020476661792788335,3.17,3.705865001955444,-0.5358650019554441,-0.27611029488689254,-0.05263574910654345,-0.5299554804494842,4.4,0.33333333333333326,0.2997779422649889,0.3610223642172523,0.4943940865206548,-2.685973078023093,-1.004601496505443,-1.3785204904411437,-1.1750443626390807,-1.610972786952656,-0.9349490100035338,2.97,3.751914430638612,-0.7819144306386119,-0.46006043503018434,-0.05151158860210732,0.8585917667610214,-2.7113115916217043,-0.7720692921041117,0.5437252553198672,-0.5925856270702805,-0.295220045917033,-0.5997566223163731,-0.9156824726922168
2021-04-30,XHB,homebuilder,0.003404568922755793,0.01060803937422409,2.98,3.657439866714609,-0.6774398667146091,-0.38149753576564016,0.4099163412634246,-0.5373867005326243,4.7,0.5908119658119657,0.5848007414272474,0.4184027777777777,-5.318164299168563,-2.5121392189206255,-0.8278113605738816,-2.5228463402183996,-2.4113884435086916,-1.8864462246695897,-2.593331333627825,3.17,3.705865001955444,-0.5358650019554441,-0.27611029488689254,-0.9349490100035338,0.4943940865206548,-2.685973078023093,-1.004601496505443,-1.3785204904411437,-1.1750443626390807,-1.610972786952656,-0.6790576653562982,-1.1364938148443429
2021-05-31,XHB,homebuilder,0.007050276790294245,0.006918960778474262,2.95,3.6067674414867925,-0.6567674414867923,-0.3656774894144594,0.13104580965909096,-0.5177980734327388,5.5,0.5399422521655437,0.3629096722621903,0.014144271570014189,-1.3544006298209184,-2.213821857709392,-0.35949180588555485,-2.2818412990480716,-1.437388870464958,0.09100001650658329,-1.068424517742584,2.98,3.657439866714609,-0.6774398667146091,-0.38149753576564016,-2.593331333627825,-5.318164299168563,-2.5121392189206255,-0.8278113605738816,-2.5228463402183996,-2.4113884435086916,-1.8864462246695897,0.01897915250922133,0.01880129525723273
2021-06-30,XHB,homebuilder,0.0019711327234186123,0.0061190690484948206,3.02,3.5561313635685874,-0.5361313635685874,-0.2751577367981529,0.09978804509884509,-0.43501033184675597,5.9,0.3143759873617693,0.2468117029257315,-0.2075471698113207,-1.0049682455880071,-1.6119128602649822,-0.12540387260161362,-1.2726936707944256,-0.9316481729897721,1.1723347769014776,-0.43247583701446823,2.95,3.6067674414867925,-0.6567674414867923,-0.3656774894144594,-1.068424517742584,-1.3544006298209184,-2.213821857709392,-0.35949180588555485,-2.2818412990480716,-1.437388870464958,0.09100001650658329,-0.6778704885012737,-1.1328016046789635
2021-07-31,XHB,homebuilder,0.004922786274909397,0.005054842189146812,2.8,3.5114756141865016,-0.7114756141865017,-0.4060497591663254,0.02918977903064479,-0.33560470997716474,5.8,0.04849279161205766,0.08252111760883696,-0.24057084607543322,-0.2849436723483476,-0.9953915684622588,-0.18378709256959255,-0.09474035277255922,-0.21960296473491928,1.3310810917843534,0.10960140187178695,3.02,3.5561313635685874,-0.5361313635685874,-0.2751577367981529,-0.43247583701446823,-1.0049682455880071,-1.6119128602649822,-0.12540387260161362,-1.2726936707944256,-0.9316481729897721,1.1723347769014776,-0.026124636397344192,-0.026471946974587546
2021-08-31,XHB,homebuilder,0.00320810817912795,0.004857326434261855,2.87,3.4822066620683123,-0.6122066620683122,-0.33133547291187054,-0.0009394766467162308,-0.26286130634057114,6.6,0.14326647564469908,0.13428943937418514,-0.3228346456692913,0.019453571208262112,-0.5668031056187353,0.28462257375315286,-0.5139047275225471,-0.44350390002505774,1.728953148348858,0.21512413315253362,2.8,3.5114756141865016,-0.7114756141865017,-0.4060497591663254,0.10960140187178695,-0.2849436723483476,-0.9953915684622588,-0.18378709256959255,-0.09474035277255922,-0.21960296473491928,1.3310810917843534,-0.33953210216651386,-0.4148067590268232
2021-09-30,XHB,homebuilder,0.0030483200975474443,0.004971764655982399,3.01,3.465330626280836,-0.4553306262808361,-0.21350347987276927,-0.056312443233424214,-0.22861397672547346,6.1,0.06992532247114736,-0.00060606060606061,-0.25127681307456584,0.5785121414681059,-0.3656288924312881,-0.00850288811065885,-0.1887401257760884,0.1412438968500407,1.375136124816739,0.37952982984962774,2.87,3.4822066620683123,-0.6122066620683122,-0.33133547291187054,0.21512413315253362,0.019453571208262112,-0.5668031056187353,0.28462257375315286,-0.5139047275225471,-0.44350390002505774,1.728953148348858,-0.3868736136012637,-0.4891841874642724
2021-10-31,XHB,homebuilder,0.002195658556887697,0.0046417501029418756,3.14,3.4390965383737635,-0.2990965383737634,-0.09618120622892826,-0.05704142011834323,-0.22932015345045553,6.7,0.028515878159429686,0.05397022332506207,-0.33171677982541226,0.5783535778704205,-0.3655811969099204,0.3432399647762432,-0.005143445298792196,-0.09546666725607895,1.7629727053636262,0.5167912270910837,3.01,3.465330626280836,-0.4553306262808361,-0.21350347987276927,0.37952982984962774,0.5785121414681059,-0.3656288924312881,-0.00850288811065885,-0.1887401257760884,0.1412438968500407,1.375136124816739,-0.5269761386990395,-0.7486094450375216
2021-11-30,XHB,homebuilder,0.002726498705585393,0.004472423054415596,3.1,3.4126588876508572,-0.31265888765085714,-0.10627362353535835,-0.03733690437709403,-0.25091031396692165,6.0,0.10628645495787437,0.046099290780141855,-0.10832383124287348,0.3692900600864585,-0.48578201942033644,-0.06771858892245444,-0.34993115404670794,-0.06123884707012764,0.672800686467391,0.1126404313029119,3.14,3.4390965383737635,-0.2990965383737634,-0.09618120622892826,0.5167912270910837,0.5783535778704205,-0.3655811969099204,0.3432399647762432,-0.005143445298792196,-0.09546666725607895,1.7629727053636262,-0.3903754916714469,-0.49491207146681937
2021-12-31,XHB,homebuilder,0.005279409199056398,0.00399272422278359,3.11,3.391434082912973,-0.28143408291297334,-0.08273140753101352,-0.07605530120559723,-0.2727341023375529,5.7,0.06009913258983901,0.07464387464387467,-0.06636155606407323,0.7648146153861021,-0.6065712453086461,-0.24379761632179925,-0.14469324187959015,-0.18513313206124912,0.46824229600633427,0.13188658422595956,3.1,3.4126588876508572,-0.31265888765085714,-0.10627362353535835,0.1126404313029119,0.3692900600864585,-0.48578201942033644,-0.06771858892245444,-0.34993115404670794,-0.06123884707012764,0.672800686467391,0.3222574123528561,0.27934043681162013
2022-01-31,XHB,homebuilder,0.008398660482076575,0.004208525458376703,3.55,3.3594646730257853,0.1905353269742145,0.2720863455483356,-0.10691359114072052,-0.29111098574598515,5.9,0.04248768472906406,0.036099137931034475,-0.10011123470522798,1.0732866746957739,-0.7060152759589604,-0.12607954972640736,-0.06637432101300793,-0.017477742723762478,0.6317608055340637,0.299023173353332,3.11,3.391434082912973,-0.28143408291297334,-0.08273140753101352,0.13188658422595956,0.7648146153861021,-0.6065712453086461,-0.24379761632179925,-0.14469324187959015,-0.18513313206124912,0.46824229600633427,0.9956301952171331,0.6909598877868133
2022-02-28,XHB,homebuilder,0.008018776040168433,0.004591858297612434,3.89,3.3330071231324996,0.5569928768675005,0.547494693986128,-0.031042245224270015,-0.2546867875179599,6.0,0.23748211731044355,0.08396946564885499,0.015544041450777257,0.2675113180624553,-0.4831005184384557,-0.06717521224334627,-0.9328363401440022,-0.22565722400866428,0.06881104941367062,-0.17786928178397737,3.55,3.3594646730257853,0.1905353269742145,0.2720863455483356,0.299023173353332,1.0732866746957739,-0.7060152759589604,-0.12607954972640736,-0.06637432101300793,-0.017477742723762478,0.6317608055340637,0.7463030260184307,0.5575009967792202
2022-03-31,XHB,homebuilder,0.014553161352189897,0.004868320354288234,4.67,3.315547278638851,1.3544527213611488,1.1471170470401943,-0.04230621937960266,-0.19649244652649167,6.9,0.007109004739336511,0.08143507972665143,-0.16666666666666663,0.38246600052302027,-0.13458797369159284,0.46251648348848917,0.09242504051539772,-0.21443316494556253,0.9552447274475404,0.335643817405777,3.89,3.3330071231324996,0.5569928768675005,0.547494693986128,-0.17786928178397737,0.2675113180624553,-0.4831005184384557,-0.06717521224334627,-0.9328363401440022,-0.22565722400866428,0.06881104941367062,1.989359839348046,1.0950592639273076
2022-04-30,XHB,homebuilder,0.007241317640155527,0.00539811311033482,5.1,3.3060582365502644,1.7939417634497352,1.47554813108248,0.007897904737116157,-0.1278201011322868,8.5,0.21356615177971783,0.0812865497076023,-0.25091799265605874,-0.1491755918790949,0.27513031765222984,1.4042380043180012,-0.8259437851244771,-0.213603772207276,1.3636889922092377,0.3158407694632782,4.67,3.315547278638851,1.3544527213611488,1.1471170470401943,0.335643817405777,0.38246600052302027,-0.13458797369159284,0.46251648348848917,0.09242504051539772,-0.21443316494556253,0.9552447274475404,0.3414534842354169,0.29375371583989196
2022-05-31,XHB,homebuilder,0.015481934677189352,0.005717842170118131,5.1,3.294919953493493,1.8050800465065064,1.4799166823067182,0.032880432649665225,0.07103223356490274,8.2,-0.03374999999999995,0.0035190615835776207,-0.10878661087866104,-0.41273514316185456,1.4650369663154124,1.2244012006348148,0.2754966071430168,0.12558495646808682,0.6694634487349758,0.37644221396380795,5.1,3.3060582365502644,1.7939417634497352,1.47554813108248,0.3158407694632782,-0.1491755918790949,0.27513031765222984,1.4042380043180012,-0.8259437851244771,-0.213603772207276,1.3636889922092377,1.7076533798185434,0.9960823482676071
2022-06-30,XHB,homebuilder,0.013213733569922663,0.00642048032735939,5.7,3.284924280331683,2.4150757196683172,1.9339756823283567,-0.022753086872091766,0.16495272443707965,9.4,-0.06490384615384615,0.038507821901323736,-0.2100840336134454,0.18543271605140502,1.9848397930920865,1.9277761049525401,0.4139641687942077,-0.02716476730865411,1.1614232694280648,0.7322862983835128,5.1,3.294919953493493,1.8050800465065064,1.4799166823067182,0.37644221396380795,-0.41273514316185456,1.4650369663154124,1.2244012006348148,0.2754966071430168,0.12558495646808682,0.6694634487349758,1.0580599731168707,0.7217637784434592
2022-07-31,XHB,homebuilder,0.005096089967362521,0.007357363731234727,5.3,3.299252697611051,2.0007473023889486,1.6157651358079799,-0.09349477938182349,0.26516699378266195,10.3,-0.13624999999999998,0.024609843937575038,-0.2818791946308725,0.9453785411440949,2.4882490419717707,2.4488070535431996,0.7314430934689442,0.03353935851369985,1.5083571425192304,1.1335050378378337,5.7,3.284924280331683,2.4150757196683172,1.9339756823283567,0.7322862983835128,0.18543271605140502,1.9848397930920865,1.9277761049525401,0.4139641687942077,-0.02716476730865411,1.1614232694280648,-0.3073483718457827,-0.36722810726494703
2022-08-31,XHB,homebuilder,0.009039059811862477,0.0073718057056058215,5.55,3.33118498422667,2.21881501577333,1.7739673653371728,-0.15190463451607938,0.2647598795090569,8.8,-0.040100250626566414,-0.10057471264367812,-0.07848837209302328,1.560222844166082,2.349055116629247,1.5584166276329423,0.30199535067566674,0.580541531807299,0.5163051585556135,0.9034963025675207,5.3,3.299252697611051,2.0007473023889486,1.6157651358079799,1.1335050378378337,0.9453785411440949,2.4882490419717707,2.4488070535431996,0.7314430934689442,0.03353935851369985,1.5083571425192304,0.22616631159836564,0.2038924821461423
2022-09-30,XHB,homebuilder,0.010537427304198176,0.007857718341667033,6.7,3.403553363457661,3.2964466365423393,2.572548499794083,-0.13841105958526556,0.26541701047780664,10.1,-0.06027918781725883,-0.03820497271073375,-0.24693042291950884,1.3742774302831275,2.2363311488270248,2.3133286351596998,0.39173337582966644,0.3072274048193394,1.3345525788622596,1.1442238849908186,5.55,3.33118498422667,2.21881501577333,1.7739673653371728,0.9034963025675207,1.560222844166082,2.349055116629247,1.5584166276329423,0.30199535067566674,0.580541531807299,0.5163051585556135,0.3410288898141691,0.29343714755306927
2022-10-31,XHB,homebuilder,0.013392598851742541,0.008481810608887926,7.08,3.495253181649139,3.5847468183508613,2.7703394900299005,-0.16265989885467802,0.33061288703165537,9.6,-0.08884688090737236,-0.06827545615067687,-0.14949201741654572,1.6000090066562442,2.4761179731515126,2.01081512267207,0.5188765759928892,0.4385244436176838,0.8582306175533082,1.085291153298439,6.7,3.403553363457661,3.2964466365423393,2.572548499794083,1.1442238849908186,1.3742774302831275,2.2363311488270248,2.3133286351596998,0.39173337582966644,0.3072274048193394,1.3345525788622596,0.5789787663625376,0.45677828766094386
2022-11-30,XHB,homebuilder,0.015585319573258523,0.009414888966792496,6.58,3.5819962529113476,2.9980037470886525,2.316472770071323,-0.2138372489660172,0.4645368472425573,9.3,-0.15992970123022843,-0.19548022598870052,-0.24296675191815853,2.0920134358906126,3.02079504393451,1.828683148172645,0.8357999740647196,0.9950268313874969,1.3112138530224131,1.4125474485075773,7.08,3.495253181649139,3.5847468183508613,2.7703394900299005,1.085291153298439,1.6000090066562442,2.4761179731515126,2.01081512267207,0.5188765759928892,0.4385244436176838,0.8582306175533082,0.6553906932126248,0.5040370493756843
2022-12-31,XHB,homebuilder,0.0039774854374865255,0.010486457372431923,6.42,3.6964829419431666,2.7235170580568333,2.1019338450851754,-0.2454030178288127,0.5291167950416564,8.8,-0.2425482174167154,-0.2587486744432662,-0.24632352941176472,2.33143677968408,3.1136002280493242,1.5327016211767321,1.2037214955956896,1.2704407672718154,1.324657753670049,1.5325916834796733,6.58,3.5819962529113476,2.9980037470886525,2.316472770071323,1.4125474485075773,2.0920134358906126,3.02079504393451,1.828683148172645,0.8357999740647196,0.9950268313874969,1.3112138530224131,-0.6207026552224373,-0.9694348306345839
2023-01-31,XHB,homebuilder,0.006474044750617794,0.010377963725634433,6.13,3.7831595396759683,2.3468404603240316,1.8157620340970992,-0.11342612604824065,0.6363744883585827,8.1,-0.19787359716479624,-0.26261050442017686,-0.19283065512978992,0.9194805245176076,3.364553900931785,1.1234559528025776,1.0018705667887913,1.2846834165736567,1.0621300964963833,1.0783241114358033,6.42,3.6964829419431666,2.7235170580568333,2.1019338450851754,1.5325916834796733,2.33143677968408,3.1136002280493242,1.5327016211767321,1.2037214955956896,1.2704407672718154,1.324657753670049,-0.3761738890427643,-0.47188361778570886
2023-02-28,XHB,homebuilder,0.004378935951850818,0.010217579081346203,6.5,3.878664429423213,2.621335570576787,2.010387866108111,-0.17255979069186755,0.6717015762710885,8.3,-0.1936416184971098,-0.13055254604550381,-0.19260204081632648,1.4920964803581136,3.2357127299977697,1.2372166887114964,0.9813682295186081,0.7043699248359068,1.0592141591624809,1.0948530965173213,6.13,3.7831595396759683,2.3468404603240316,1.8157620340970992,1.0783241114358033,0.9194805245176076,3.364553900931785,1.1234559528025776,1.0018705667887913,1.2846834165736567,1.0621300964963833,-0.5714311661315885,-0.8473039147125707
2023-03-31,XHB,homebuilder,0.004203653931617547,0.0099142590739864,6.32,4.031169054859796,2.2888309451402042,1.7588203620932612,-0.21315830598531016,0.5887650097876103,8.1,-0.19647058823529406,-0.224855186940495,-0.09999999999999998,1.8557150615039903,2.666010120135927,1.1190608445319432,0.9924636177695677,1.1161547119175814,0.6080979803396735,1.1382984432125514,6.5,3.878664429423213,2.621335570576787,2.010387866108111,1.0948530965173213,1.4920964803581136,3.2357127299977697,1.2372166887114964,0.9813682295186081,0.7043699248359068,1.0592141591624809,-0.5759991845838148,-0.8580199006006479
