Date,BXP,CMBS,CUZ,DEI,HIW,HYG,IYR,KBE,KRC,KRE,LQD,MBB,REM,SLG,SPY,VNO,VNQ,XLRE,^VIX
2012-01-20,56.43335723876953,,12.074341773986816,11.98242473602295,14.890055656433105,40.844234466552734,37.043617248535156,15.71130084991455,23.27358055114746,19.044673919677734,68.8676986694336,75.23046875,12.291145324707031,40.09333801269531,102.5143051147461,34.305667877197266,33.761932373046875,,18.280000686645508
2012-01-23,56.91938018798828,,12.228048324584961,12.088776588439941,15.01933479309082,40.985557556152344,37.15660858154297,15.718531608581543,23.61902618408203,18.94390869140625,68.76522827148438,75.22349548339844,12.337248802185059,39.861244201660156,102.25011444091797,34.38663101196289,33.925437927246094,,18.670000076293945
2012-01-24,57.614463806152344,,12.29636287689209,12.041504859924316,15.01933479309082,41.0904426574707,37.363773345947266,15.61726188659668,23.923494338989258,18.965505599975586,69.01228332519531,75.119140625,12.34647274017334,39.69386672973633,102.13362121582031,34.740386962890625,34.18479537963867,,18.90999984741211
2012-01-25,58.63169860839844,,12.535454750061035,12.218762397766113,15.296360969543457,41.450618743896484,37.840850830078125,15.704065322875977,24.128421783447266,19.05906867980957,69.24726867675781,75.21653747558594,12.447896957397461,40.309288024902344,102.98822784423828,34.96628189086914,34.62458419799805,,18.309999465942383
2012-01-26,58.59212875366211,,12.672080993652344,12.313297271728516,15.310210227966309,41.55095672607422,38.060577392578125,15.327921867370605,24.427032470703125,18.56243896484375,69.78944396972656,75.34876251220703,12.530882835388184,39.85044479370117,102.45991516113281,34.87602615356445,34.86702346801758,,18.56999969482422
2012-01-27,58.90861129760742,,12.586692810058594,12.413739204406738,15.416401863098145,41.400489807128906,38.15473556518555,15.385788917541504,24.49728012084961,18.670398712158203,69.89186096191406,75.40443420410156,12.512442588806152,39.931400299072266,102.41327667236328,34.82443618774414,34.878299713134766,,18.530000686645508
2012-01-30,57.95352554321289,,12.330511093139648,12.248305320739746,15.125523567199707,41.26826477050781,37.8220329284668,15.270051002502441,24.421159744262695,18.56243896484375,69.801513671875,75.42530059814453,12.457118034362793,39.27281188964844,102.06367492675781,34.30434799194336,34.618953704833984,,19.399999618530273
2012-01-31,58.801246643066406,,12.586692810058594,12.354654312133789,15.277888298034668,41.373130798339844,38.016639709472656,15.270051002502441,24.37432861328125,18.576831817626953,70.00633239746094,75.40443420410156,12.540102005004883,39.69386672973633,102.02484893798828,34.76426315307617,34.788089752197266,,19.440000534057617
2012-02-01,59.982330322265625,,12.791625022888184,12.42556095123291,15.457958221435547,41.449684143066406,38.29911422729492,15.494288444519043,24.38018226623535,18.922317504882812,70.28495788574219,75.4233169555664,12.586206436157227,40.24989700317383,102.91828155517578,35.370323181152344,35.13202667236328,,18.549999237060547
2012-02-02,60.021881103515625,,12.979487419128418,12.472824096679688,15.347143173217773,41.47722244262695,38.38072204589844,15.559389114379883,24.585107803344727,19.030282974243164,70.43009185791016,75.47212219238281,12.659968376159668,40.95168685913086,103.08145904541016,35.9247932434082,35.21095657348633,,17.979999542236328
2012-02-03,60.79045486450195,,13.26982307434082,12.750526428222656,15.541057586669922,41.596431732177734,38.933162689208984,16.036800384521484,25.21744155883789,19.57729721069336,70.32731628417969,75.43025970458984,12.724516868591309,41.87481689453125,104.52651977539062,36.96925735473633,35.70148849487305,,17.100000381469727
2012-02-06,60.60963439941406,,13.0648832321167,12.626447677612305,15.504122734069824,41.605613708496094,38.74482345581055,15.921072006225586,25.199874877929688,19.375770568847656,70.50865936279297,75.47909545898438,12.678414344787598,41.685874938964844,104.45657348632812,36.964969635009766,35.58871841430664,,17.760000228881836
2012-02-07,60.072757720947266,,13.142189025878906,12.567361831665039,15.351760864257812,41.6881217956543,38.71343231201172,15.9500150680542,25.06521987915039,19.40455436706543,70.37567138671875,75.43722534179688,12.696854591369629,41.34036636352539,104.72075653076172,36.8661003112793,35.498512268066406,,17.649999618530273
2012-02-08,59.90322494506836,,12.987565994262695,12.667808532714844,15.481040954589844,41.72481918334961,38.7385368347168,16.072980880737305,25.30527687072754,19.50532341003418,70.44819641113281,75.45812225341797,12.604646682739258,40.93550491333008,105.0315170288086,36.84892272949219,35.56053924560547,,18.15999984741211
2012-02-09,59.191165924072266,,12.970392227172852,12.50236701965332,15.416401863098145,41.74315643310547,38.456058502197266,16.04404640197754,25.463354110717773,19.397356033325195,70.22459411621094,75.38834381103516,12.56776237487793,40.78437805175781,105.1635513305664,36.2127685546875,35.30117416381836,,18.6299991607666
2012-02-10,58.64862823486328,,12.832965850830078,12.43737506866455,15.153228759765625,41.38092803955078,38.135894775390625,15.841497421264648,25.170604705810547,19.087865829467773,70.15809631347656,75.47909545898438,12.530882835388184,40.39568328857422,104.38665771484375,35.93338394165039,34.974151611328125,,20.790000915527344
2012-02-13,59.03857421875,,13.107830047607422,12.614630699157715,15.245572090148926,41.50016403198242,38.56904602050781,15.964476585388184,25.521915435791016,19.390159606933594,70.39985656738281,75.51394653320312,12.669197082519531,40.816749572753906,105.1635513305664,36.474971771240234,35.329368591308594,,19.040000915527344
2012-02-14,58.281307220458984,,12.798595428466797,12.42556095123291,15.185542106628418,41.50016403198242,38.186119079589844,15.855977058410645,25.293560028076172,19.174232482910156,70.45427703857422,75.60469055175781,12.604646682739258,40.287681579589844,105.0315170288086,35.993553161621094,34.96852493286133,,19.540000915527344
2012-02-15,58.08352279663086,,12.66117000579834,12.348749160766602,15.070945739746094,41.36717987060547,37.997806549072266,15.841497421264648,25.30527687072754,19.203020095825195,70.35746765136719,75.57677459716797,12.604646682739258,40.76814651489258,104.54206085205078,36.02363586425781,34.759910583496094,,21.139999389648438
2012-02-16,59.22508239746094,34.82428741455078,12.815776824951172,12.549637794494629,15.187891006469727,41.54142761230469,38.31167221069336,16.152544021606445,25.726825714111328,19.642072677612305,70.23666381835938,75.49300384521484,12.650753021240234,40.98408889770508,105.6996841430664,36.61680603027344,35.12639617919922,,19.219999313354492
2012-02-17,59.2476921081543,34.65925216674805,12.764240264892578,12.667808532714844,15.342239379882812,41.52763748168945,38.374454498291016,16.23934555053711,25.726825714111328,19.72123908996582,70.12781524658203,75.48601531982422,12.76140308380127,40.85993194580078,105.97932434082031,36.492156982421875,35.154571533203125,,17.780000686645508
2012-02-21,58.399993896484375,34.569847106933594,12.60962963104248,12.466914176940918,15.099014282226562,41.683528900146484,37.8973503112793,16.19594383239746,25.275981903076172,19.598880767822266,70.01297760009766,75.45812225341797,12.742958068847656,40.35247802734375,106.02597045898438,36.26865768432617,34.607669830322266,,18.190000534057617
2012-02-22,57.50710678100586,34.38418197631836,12.369121551513672,12.260124206542969,14.925942420959473,41.81651306152344,37.58976745605469,15.848736763000488,24.948118209838867,19.12384796142578,70.44819641113281,75.52091979980469,12.623087882995605,40.3632926940918,105.68415069580078,35.9892578125,34.31446838378906,,18.190000534057617
2012-02-23,58.281307220458984,34.38418197631836,12.798595428466797,12.466914176940918,15.15046501159668,41.967830657958984,38.02918243408203,16.029573440551758,25.615583419799805,19.50532341003418,70.5448989868164,75.52790832519531,12.779839515686035,40.892333984375,106.15030670166016,36.33740997314453,34.742984771728516,,16.799999237060547
2012-02-24,57.99311447143555,34.59047317504883,12.850142478942871,12.514189720153809,15.061594009399414,42.09620666503906,38.135894775390625,15.964476585388184,25.621429443359375,19.361373901367188,70.59931182861328,75.47909545898438,12.798279762268066,40.77357482910156,106.38334655761719,36.419090270996094,34.788089752197266,,17.309999465942383
2012-02-27,57.88007736206055,34.52171325683594,12.815776824951172,12.42556095123291,15.070945739746094,42.105384826660156,38.091957092285156,16.152544021606445,25.738534927368164,19.51251983642578,70.85926818847656,75.47909545898438,12.825945854187012,40.85453414916992,106.56201934814453,36.195579528808594,34.73170852661133,,18.190000534057617
2012-02-28,57.535335540771484,34.52171325683594,12.72988510131836,12.360566139221191,15.066265106201172,42.18790054321289,37.80320739746094,16.174243927001953,25.416519165039062,19.440534591674805,71.08293914794922,75.52790832519531,12.825945854187012,40.91927719116211,106.87278747558594,35.370323181152344,34.52873611450195,,17.959999084472656
2012-02-29,57.38841247558594,34.52171325683594,12.69552230834961,12.449193000793457,14.96804141998291,42.24293518066406,37.75297164916992,16.11638069152832,25.66827964782715,19.354169845581055,71.1494140625,75.47909545898438,12.742958068847656,41.05427551269531,106.45327758789062,35.129608154296875,34.38776779174805,,18.43000030517578
2012-03-01,57.90834426879883,34.727996826171875,12.506549835205078,12.638266563415527,14.982073783874512,42.31534957885742,37.9538688659668,16.23210906982422,26.154239654541016,19.433347702026367,70.98141479492188,75.47489166259766,12.724516868591309,41.29716873168945,107.0049057006836,35.16829299926758,34.59638595581055,,17.260000228881836
2012-03-02,57.90267562866211,34.80366516113281,12.523734092712402,12.709171295166016,14.897883415222168,42.14007568359375,37.94129943847656,16.123611450195312,26.060565948486328,19.19582176208496,71.00564575195312,75.50286865234375,12.770623207092285,41.11904525756836,106.6785659790039,35.16400146484375,34.545650482177734,,17.290000915527344
2012-03-05,58.21913528442383,34.899932861328125,12.850142478942871,12.898236274719238,15.056905746459961,41.904869079589844,38.2489128112793,15.99340534210205,26.35916519165039,19.145437240600586,70.87828063964844,75.47489166259766,12.908929824829102,41.73446273803711,106.24347686767578,34.91470718383789,34.89522171020508,,18.049999237060547
2012-03-06,57.95352554321289,34.899932861328125,12.540912628173828,12.856877326965332,14.794973373413086,41.346805572509766,37.7341423034668,15.595566749572754,26.0898380279541,18.670398712158203,70.76911163330078,75.54483032226562,12.742958068847656,41.15144348144531,104.68962097167969,34.41179656982422,34.432884216308594,,20.8700008392334
2012-03-07,58.24175262451172,35.106258392333984,12.437832832336426,12.986862182617188,14.748200416564941,41.462127685546875,37.8973503112793,15.841497421264648,26.14253807067871,18.972698211669922,70.73878479003906,75.46782684326172,12.862828254699707,41.594085693359375,105.41997528076172,34.78145980834961,34.618953704833984,,19.06999969482422
2012-03-08,57.591854095458984,34.78304672241211,12.31757926940918,12.915964126586914,14.6640043258667,41.78496551513672,37.809478759765625,16.04404640197754,26.10739517211914,19.253406524658203,70.75093841552734,75.45389556884766,12.724516868591309,41.18383026123047,106.46881866455078,34.3430290222168,34.43852233886719,,17.950000762939453
2012-03-09,57.81790542602539,34.76237869262695,12.472190856933594,12.839153289794922,14.678040504455566,41.83107376098633,37.98524856567383,16.253807067871094,26.060565948486328,19.562896728515625,70.7145767211914,75.58683013916016,12.752178192138672,41.62108612060547,106.88056945800781,34.39460372924805,34.607669830322266,,17.110000610351562
2012-03-12,58.64300537109375,34.78304672241211,12.455012321472168,12.880514144897461,14.668684005737305,41.83107376098633,38.2489128112793,16.217649459838867,26.10154151916504,19.47652816772461,70.57498931884766,75.60081481933594,12.789061546325684,41.62108612060547,106.88833618164062,34.63530731201172,34.86139678955078,,15.640000343322754
2012-03-13,59.73934555053711,34.76926040649414,12.901679039001465,13.181842803955078,14.977396965026855,42.135467529296875,38.933162689208984,16.861434936523438,26.61094093322754,20.232267379760742,70.38090515136719,75.50988006591797,12.908929824829102,42.79252243041992,108.8150863647461,35.709877014160156,35.56617736816406,,14.800000190734863
2012-03-14,59.3832893371582,34.7073860168457,12.781417846679688,13.193663597106934,15.01014232635498,42.02939987182617,38.838985443115234,17.05673599243164,26.523107528686523,20.347431182861328,69.5438003540039,75.35591125488281,12.742958068847656,42.58737564086914,108.69856262207031,35.68838119506836,35.470333099365234,,15.3100004196167
2012-03-15,59.191165924072266,34.67988204956055,12.764240264892578,13.217293739318848,15.220627784729004,41.88642883300781,38.81387710571289,17.490753173828125,26.681184768676758,20.7504940032959,69.39220428466797,75.36295318603516,12.844385147094727,42.598182678222656,109.3278579711914,35.87751007080078,35.419586181640625,,15.420000076293945
2012-03-16,59.869319915771484,34.67988204956055,12.936036109924316,13.41227912902832,15.290789604187012,41.73422622680664,39.04613494873047,17.58578872680664,26.523107528686523,20.82054328918457,69.4953384399414,75.43988037109375,12.789061546325684,42.41464614868164,109.47926330566406,36.0279541015625,35.622562408447266,,14.470000267028809
2012-03-19,59.43416213989258,34.65925216674805,13.176547050476074,13.359099388122559,15.253375053405762,41.89103317260742,39.27841567993164,17.73089027404785,26.722179412841797,21.01552963256836,69.39828491210938,75.30694580078125,12.835161209106445,42.263492584228516,109.90843963623047,36.43197250366211,35.87064743041992,,15.039999961853027
2012-03-20,59.3832893371582,34.7073860168457,13.142189025878906,13.276375770568848,15.304823875427246,41.85879135131836,39.18425750732422,17.701868057250977,26.657764434814453,20.907207489013672,69.35576629638672,75.23700714111328,12.835161209106445,42.44163131713867,109.58851623535156,36.47065734863281,35.81989669799805,,15.579999923706055
2012-03-21,58.97077560424805,34.66613006591797,13.090648651123047,13.270472526550293,15.309496879577637,41.72500228881836,39.096351623535156,17.593046188354492,26.9036808013916,20.82054328918457,69.67120361328125,75.43988037109375,12.872048377990723,41.7938346862793,109.40901184082031,36.2127685546875,35.76914596557617,,15.130000114440918
2012-03-22,58.422603607177734,34.69363784790039,12.832965850830078,13.051861763000488,15.103690147399902,41.82647705078125,38.631839752197266,17.29560089111328,26.49384307861328,20.452224731445312,69.5559310913086,75.3979263305664,12.789061546325684,41.29716873168945,108.6208724975586,35.8431282043457,35.278621673583984,,15.569999694824219
2012-03-23,58.77861404418945,34.727996826171875,12.764240264892578,13.170031547546387,15.23465633392334,41.738826751708984,38.78877258300781,17.375404357910156,26.97394371032715,20.538894653320312,69.61054992675781,75.45389556884766,12.835161209106445,41.372764587402344,108.97203063964844,35.86031723022461,35.498512268066406,,14.819999694824219
2012-03-26,59.04423904418945,34.727996826171875,13.193726539611816,13.406368255615234,15.346917152404785,41.99250411987305,39.18959045410156,17.607563018798828,27.155439376831055,20.834989547729492,69.76214599609375,75.42588806152344,12.915948867797852,41.907196044921875,110.50147247314453,36.16118621826172,35.91455078125,,14.260000228881836
2012-03-27,58.85209655761719,34.741790771484375,13.090648651123047,13.489089012145996,15.407722473144531,42.066287994384766,39.170597076416016,17.38991355895996,27.2139892578125,20.66166877746582,70.30206298828125,75.5308609008789,12.830413818359375,41.577911376953125,110.15813446044922,36.1525993347168,35.92023849487305,,15.59000015258789
2012-03-28,59.27249526977539,34.817420959472656,12.936036109924316,13.411763191223145,15.431113243103027,41.927913665771484,39.081947326660156,17.54226303100586,27.143205642700195,20.834989547729492,70.16860961914062,75.54483032226562,12.801901817321777,41.962440490722656,109.61188507080078,35.911895751953125,35.86339569091797,,15.470000267028809
2012-03-29,59.005489349365234,34.84490966796875,13.056289672851562,13.393919944763184,15.445152282714844,41.92332077026367,39.11994552612305,17.36089515686035,27.06061363220215,20.647220611572266,70.30809783935547,75.56584167480469,12.830413818359375,41.6754035949707,109.42459106445312,35.86890411376953,35.88045883178711,,15.479999542236328
2012-03-30,59.6474494934082,34.84490966796875,13.02193546295166,13.566408157348633,15.585470199584961,41.84029006958008,39.449195861816406,17.302858352661133,27.497159957885742,20.5605525970459,70.13825988769531,75.52386474609375,12.849420547485352,42.000343322753906,109.87718963623047,36.191287994384766,36.17601013183594,,15.5
2012-04-02,59.7724494934082,34.89330291748047,13.34834098815918,13.738885879516602,15.674352645874023,41.91220474243164,39.70249938964844,17.42618751525879,27.851137161254883,20.704992294311523,70.31903839111328,75.56521606445312,12.963470458984375,42.0761604309082,110.6809310913086,36.35032653808594,36.4317512512207,,15.640000343322754
2012-04-03,59.567928314208984,34.72744369506836,13.262446403503418,13.71509075164795,15.693053245544434,41.875099182128906,39.51885223388672,17.484228134155273,27.556161880493164,20.733884811401367,69.6495590209961,75.33390045166016,12.925456047058105,41.805355072021484,110.22834777832031,36.16978454589844,36.289669036865234,,15.65999984741211
2012-04-04,58.863441467285156,34.70669937133789,13.090648651123047,13.489086151123047,15.562088966369629,41.72200012207031,39.11994552612305,17.20853614807129,27.367382049560547,20.36556625366211,69.78339385986328,75.38993835449219,12.868430137634277,40.8088493347168,109.13590240478516,35.606719970703125,35.89181900024414,,16.440000534057617
2012-04-05,58.38054275512695,34.65833282470703,13.004751205444336,13.411763191223145,15.55741024017334,41.61991882324219,38.94894790649414,17.085206985473633,27.30838394165039,20.23557472229004,69.8990249633789,75.55816650390625,12.811403274536133,40.22389602661133,109.08131408691406,35.24567413330078,35.75541305541992,,16.700000762939453
2012-04-09,57.60222625732422,34.637577056884766,12.747066497802734,13.387975692749023,15.426432609558105,41.406463623046875,38.57535934448242,16.766000747680664,27.078310012817383,19.896146774291992,70.3555908203125,75.85961151123047,12.801901817321777,39.76899719238281,107.85618591308594,34.78145980834961,35.37461471557617,,18.809999465942383
2012-04-10,56.26145553588867,34.672142028808594,12.180145263671875,12.995439529418945,15.05224323272705,41.20232009887695,37.828182220458984,16.410507202148438,26.494264602661133,19.50617027282715,70.31297302246094,75.83861541748047,12.67834758758545,38.902442932128906,106.04584503173828,34.09803771972656,34.61301803588867,,20.389999389648438
2012-04-11,57.06816864013672,34.58229064941406,12.266044616699219,13.025176048278809,15.192562103271484,41.45285415649414,38.27776336669922,16.729721069335938,26.77153778076172,19.88170623779297,70.23987579345703,75.88766479492188,12.792399406433105,39.47111511230469,106.90416717529297,34.32154083251953,35.05632781982422,,20.020000457763672
2012-04-12,57.95444869995117,34.62375259399414,12.420655250549316,13.185757637023926,15.356278419494629,41.82406234741211,38.822322845458984,17.01991844177246,27.019319534301758,20.134462356567383,70.27037048339844,75.86658477783203,12.896940231323242,40.26726531982422,108.30097198486328,34.828739166259766,35.5394287109375,,17.200000762939453
2012-04-13,56.98295211791992,34.637577056884766,12.369121551513672,13.048971176147461,15.206592559814453,41.68948745727539,38.61970520019531,16.490310668945312,27.149097442626953,19.563940048217773,70.6051254272461,75.95072174072266,12.868430137634277,39.5685920715332,107.01345825195312,34.360225677490234,35.39167404174805,,19.549999237060547
2012-04-16,57.8919563293457,34.59613037109375,12.764240264892578,13.429610252380371,15.519987106323242,41.754478454589844,39.06928253173828,16.64266586303711,27.426366806030273,19.773374557495117,70.6051254272461,75.93670654296875,12.887439727783203,40.0560302734375,106.94320678710938,35.31013870239258,35.87477111816406,,19.549999237060547
2012-04-17,58.88047790527344,34.63069152832031,12.987565994262695,13.685356140136719,15.669670104980469,41.93540573120117,39.404876708984375,16.954620361328125,27.7154541015625,20.177799224853516,70.69641876220703,75.90167236328125,12.953965187072754,40.88465881347656,108.52722930908203,35.73996353149414,36.18168640136719,,18.459999084472656
2012-04-18,58.562320709228516,34.810367584228516,12.867315292358398,13.560460090637207,15.57144832611084,41.921485900878906,39.19590377807617,16.78050994873047,27.367382049560547,19.932254791259766,70.68423461914062,75.86658477783203,12.97297191619873,40.976741790771484,108.16049194335938,35.7012825012207,35.937286376953125,,18.639999389648438
2012-04-19,58.710052490234375,34.74124526977539,12.798595428466797,13.4474515914917,15.674352645874023,41.84260559082031,39.17691421508789,16.678932189941406,27.149097442626953,19.86004066467285,70.73296356201172,75.8736343383789,12.97297191619873,40.922584533691406,107.46603393554688,35.64540100097656,35.937286376953125,,18.360000610351562
2012-04-20,59.664520263671875,34.76198959350586,13.02193546295166,13.596144676208496,15.92225456237793,41.90757751464844,39.5885124206543,16.671682357788086,27.473567962646484,19.982812881469727,70.7146987915039,75.90869140625,13.03950309753418,41.317935943603516,107.64545440673828,35.96347427368164,36.374908447265625,,17.440000534057617
2012-04-23,59.34635543823242,34.775814056396484,12.764240264892578,13.554509162902832,15.777244567871094,41.8194465637207,39.22124481201172,16.570112228393555,27.101905822753906,19.802263259887695,70.72684478759766,75.88766479492188,13.049003601074219,40.960487365722656,106.7403564453125,35.580928802490234,35.99979782104492,,18.969999313354492
2012-04-24,60.312171936035156,34.768917083740234,13.176547050476074,13.81025505065918,16.02984046936035,41.91686248779297,39.72148513793945,16.729721069335938,27.591550827026367,20.069469451904297,70.59905242919922,75.89466094970703,13.125038146972656,41.76746368408203,107.14608764648438,36.35892105102539,36.539756774902344,,18.100000381469727
2012-04-25,60.6644401550293,34.76198959350586,13.228081703186035,14.083847999572754,16.18886947631836,42.223114013671875,40.15839767456055,16.93285369873047,28.075305938720703,20.343904495239258,70.72078704833984,75.86658477783203,13.182064056396484,42.574440002441406,108.61310577392578,36.52224349975586,36.9603385925293,,16.81999969482422
2012-04-26,61.050743103027344,34.82418441772461,13.262446403503418,13.947050094604492,16.221616744995117,42.25093460083008,40.32936477661133,17.070695877075195,28.11070442199707,20.459455490112305,70.83639526367188,75.92265319824219,13.258095741271973,44.25334930419922,109.3700180053711,36.689884185791016,37.05126190185547,,16.239999771118164
2012-04-27,61.24388885498047,34.93473434448242,13.485774040222168,13.905416488647461,16.18886947631836,42.23237609863281,40.525657653808594,17.106969833374023,28.11660385131836,20.611108779907227,70.93988037109375,75.95072174072266,13.305612564086914,44.50250244140625,109.54946899414062,36.964969635009766,37.307029724121094,,16.31999969482422
2012-04-30,61.499549865722656,34.86566925048828,13.502951622009277,13.822151184082031,16.24500274658203,42.31589889526367,40.46868896484375,16.867565155029297,27.99272346496582,20.271678924560547,70.89726257324219,75.90869140625,13.305612564086914,44.64870071411133,109.14366912841797,36.89618682861328,37.21040725708008,,17.149999618530273
2012-05-01,62.35172653198242,34.86496353149414,13.451415061950684,14.006528854370117,16.31984519958496,42.34810256958008,40.82327651977539,17.01991844177246,28.482372283935547,20.35112953186035,70.7623291015625,75.89744567871094,13.324625015258789,45.11989974975586,109.82260131835938,37.60540008544922,37.61395263671875,,16.600000381469727
2012-05-02,62.15858840942383,34.86496353149414,13.520133018493652,13.863781929016113,16.59581756591797,42.51140213012695,40.75996017456055,16.940114974975586,28.629850387573242,20.322237014770508,70.9943618774414,76.0027847290039,13.296111106872559,44.76246643066406,109.494873046875,37.652687072753906,37.55711364746094,,16.8799991607666
2012-05-03,61.300716400146484,34.87882614135742,13.34834098815918,13.721039772033691,16.54436492919922,42.4834098815918,40.62065887451172,16.838542938232422,28.45878028869629,20.177799224853516,71.0371322631836,76.05891418457031,13.381644248962402,44.372493743896484,108.65989685058594,37.45496368408203,37.4263801574707,,17.559999465942383
2012-05-04,61.32911682128906,34.94809341430664,13.296799659729004,13.643723487854004,16.436782836914062,42.399410247802734,40.31037521362305,16.570112228393555,28.269983291625977,19.896146774291992,71.11653900146484,76.10809326171875,13.305612564086914,43.6413688659668,106.90416717529297,37.085323333740234,37.09673309326172,,19.15999984741211
2012-05-07,61.60183334350586,34.871883392333984,13.34834098815918,13.75078010559082,16.380647659301758,42.46940231323242,40.538330078125,16.729721069335938,28.46468734741211,20.076692581176758,71.2386703491211,76.15723419189453,13.267597198486328,43.89051055908203,106.98220825195312,37.626888275146484,37.358184814453125,,18.940000534057617
2012-05-08,61.55067825317383,34.84416580200195,13.399874687194824,13.839993476867676,16.478878021240234,42.46009063720703,40.500335693359375,16.65717315673828,28.50596809387207,20.09113883972168,71.41574096679688,76.15723419189453,13.324625015258789,44.07462692260742,106.55303955078125,37.85470962524414,37.289974212646484,,19.049999237060547
2012-05-09,61.25526809692383,34.80955123901367,13.279620170593262,13.834043502807617,16.44145965576172,42.3107795715332,40.40536880493164,16.446775436401367,28.659343719482422,19.852828979492188,71.29363250732422,76.07998657226562,13.35313606262207,43.879661560058594,105.92095184326172,37.751548767089844,37.17062759399414,,20.079999923706055
2012-05-10,61.47114562988281,34.8857307434082,13.176547050476074,13.792411804199219,16.37129020690918,42.26411819458008,40.36735916137695,16.59187889099121,28.28769302368164,20.09113883972168,71.1470718383789,76.04490661621094,13.448172569274902,43.9662971496582,106.13945007324219,37.69090270996094,37.199031829833984,,18.829999923706055
2012-05-11,61.533634185791016,34.87882614135742,13.228081703186035,13.881627082824707,16.37596893310547,42.37139892578125,40.538330078125,16.50481605529785,28.376184463500977,20.018918991088867,71.36078643798828,76.10809326171875,13.467183113098145,43.72800064086914,105.81953430175781,37.89018249511719,37.27861022949219,,19.889999389648438
2012-05-14,61.08481216430664,34.71947479248047,12.977520942687988,13.655616760253906,16.160810470581055,42.05879211425781,40.0444221496582,16.163837432861328,28.12250328063965,19.686717987060547,71.37909698486328,76.10112762451172,13.391153335571289,42.94268798828125,104.6490478515625,37.69523239135742,36.8068733215332,,21.8700008392334
