ticker,index_name,effective_date,tau,date,event_stock_norm_sqret,sector_etf_norm_sqret,peer_avg_norm_sqret
SMCI,S&P 500,2024-03-18,17,2024-04-11,0.11188783096956872,2.539402193066761,0.7776752843509392
SMCI,S&P 500,2024-03-18,18,2024-04-12,0.20608646435978717,1.7283374342606854,3.0216859185643026
SMCI,S&P 500,2024-03-18,19,2024-04-15,0.036033249310301475,2.3840917926588236,0.4273083326154048
SMCI,S&P 500,2024-03-18,20,2024-04-16,1.1704601724199337,0.009191917432491644,0.19515325144848528
SMCI,S&P 500,2024-03-18,21,2024-04-17,0.03237839053994575,1.369593103260428,0.7719282309860044
SMCI,S&P 500,2024-03-18,22,2024-04-18,0.12921480567268562,0.8553631334857369,0.1571929106258897
SMCI,S&P 500,2024-03-18,23,2024-04-19,7.98886184511868,2.8120737164677783,2.030631159074146
SMCI,S&P 500,2024-03-18,24,2024-04-22,0.0025604397211253,0.5132960560204356,0.22665332502157354
SMCI,S&P 500,2024-03-18,25,2024-04-23,0.4244709558599084,1.4055217361361063,0.44977506723054594
SMCI,S&P 500,2024-03-18,26,2024-04-24,0.010227889936321387,0.13463326232900164,0.14722866308315324
SMCI,S&P 500,2024-03-18,27,2024-04-25,0.20728832391048493,0.030658102377763053,0.669199578691642
SMCI,S&P 500,2024-03-18,28,2024-04-26,0.8377002340256401,0.8172003033592877,0.6275378807676907
SMCI,S&P 500,2024-03-18,29,2024-04-29,0.16364307014318477,0.11967369481224541,0.07293757730399492
SMCI,S&P 500,2024-03-18,30,2024-04-30,0.15016136691214718,3.2182910743626127,0.790760589502334
SMCI,S&P 500,2024-03-18,31,2024-05-01,2.636813574026235,0.6875769389106227,1.6631830909125673
SMCI,S&P 500,2024-03-18,32,2024-05-02,0.12019406968043704,1.328924973469204,0.3126901195777328
SMCI,S&P 500,2024-03-18,33,2024-05-03,0.07870960692682315,4.89956791412798,1.005273460413387
SMCI,S&P 500,2024-03-18,34,2024-05-06,0.4029042062988621,0.8854712696020448,0.5864044577159143
SMCI,S&P 500,2024-03-18,35,2024-05-07,0.020742672786799872,0.06958420548164125,0.18510487326508843
SMCI,S&P 500,2024-03-18,36,2024-05-08,0.0019208647612005234,0.0521714765748554,1.3266091017517034
SMCI,S&P 500,2024-03-18,37,2024-05-09,0.09227373525718498,0.0005568485491126382,0.16943864493355434
SMCI,S&P 500,2024-03-18,38,2024-05-10,0.00026015843331130955,0.08904130648696718,0.8337558706540648
SMCI,S&P 500,2024-03-18,39,2024-05-13,0.04572437953556249,0.14384898103259044,0.3646619913891496
SMCI,S&P 500,2024-03-18,40,2024-05-14,0.2811142881338146,0.5050618264591835,0.35016624908027566
SMCI,S&P 500,2024-03-18,41,2024-05-15,2.4844477470162643,3.2157890890146223,1.6787956957789736
SMCI,S&P 500,2024-03-18,42,2024-05-16,0.30800460710132294,0.07857605112306608,1.2682656780792134
SMCI,S&P 500,2024-03-18,43,2024-05-17,0.039157979172195635,0.031870457954379955,0.1100746469443329
SMCI,S&P 500,2024-03-18,44,2024-05-20,0.0370249955898437,0.8862445550837231,0.8578688061756459
SMCI,S&P 500,2024-03-18,45,2024-05-21,0.003534951498741197,0.017277945911857013,0.0777019670797388
SMCI,S&P 500,2024-03-18,46,2024-05-22,0.09690158498792038,0.03236823182553214,0.2603812893892729
SMCI,S&P 500,2024-03-18,47,2024-05-23,0.10448734808345211,0.43284849662791014,1.703505397406627
SMCI,S&P 500,2024-03-18,48,2024-05-24,0.20516715989038187,0.45785502217172747,0.3869704437178605
SMCI,S&P 500,2024-03-18,49,2024-05-28,0.012519374563373386,0.11554915166170812,0.555759517868841
SMCI,S&P 500,2024-03-18,50,2024-05-29,0.19236666581153533,0.26245917055829443,0.48118274107924114
SMCI,S&P 500,2024-03-18,51,2024-05-30,0.023025478759811896,3.4576750372616574,0.41469058318089436
SMCI,S&P 500,2024-03-18,52,2024-05-31,0.3349155908873927,0.016024619640236597,2.3842734119086617
SMCI,S&P 500,2024-03-18,53,2024-06-03,0.03697444085745183,0.04116500653432326,0.42834680025519917
SMCI,S&P 500,2024-03-18,54,2024-06-04,0.0002018734979105882,0.028241573961358978,0.5916107028946281
SMCI,S&P 500,2024-03-18,55,2024-06-05,0.17796922274679935,3.1322532632304814,4.319523495199683
SMCI,S&P 500,2024-03-18,56,2024-06-06,0.11181540734853262,0.07246451620265097,0.09671250836994638
SMCI,S&P 500,2024-03-18,57,2024-06-07,0.014965047283934888,0.03498461664253566,0.24291653540864666
SMCI,S&P 500,2024-03-18,58,2024-06-10,0.0600546434223348,0.042118634545045996,0.49442424762544523
SMCI,S&P 500,2024-03-18,59,2024-06-11,0.07077123064833077,2.2034172656174964,0.21537979010626385
SMCI,S&P 500,2024-03-18,60,2024-06-12,0.009861293145745069,3.1059314076858358,0.35029958830948293
DECK,S&P 500,2024-03-18,-30,2024-02-02,21.20404453234066,3.469645806719811,0.3727092649459488
DECK,S&P 500,2024-03-18,-29,2024-02-05,1.5180868578486626,2.234226823498682,0.35893953811999346
DECK,S&P 500,2024-03-18,-28,2024-02-06,1.1728907735020127,0.4049586513512831,1.0290586330882108
DECK,S&P 500,2024-03-18,-27,2024-02-07,0.11237459795807679,1.3748425643708677,1.2359518471927482
DECK,S&P 500,2024-03-18,-26,2024-02-08,0.0014490239041411517,0.21222699481344517,6.295684086668621
DECK,S&P 500,2024-03-18,-25,2024-02-09,0.2826299254835589,0.5561684280718434,0.6205804340867868
DECK,S&P 500,2024-03-18,-24,2024-02-12,0.0005141866175828397,0.00770716428054447,2.8518498580766583
DECK,S&P 500,2024-03-18,-23,2024-02-13,0.1099136916044978,4.484940937835449,1.3096576483657767
DECK,S&P 500,2024-03-18,-22,2024-02-14,0.22346198227000796,1.2223366471444896,1.5593388074747507
DECK,S&P 500,2024-03-18,-21,2024-02-15,0.8445863365119043,1.4667429352269643,2.573917202214029
DECK,S&P 500,2024-03-18,-20,2024-02-16,0.09801254674535309,0.3935254647332029,1.0046024179509294
DECK,S&P 500,2024-03-18,-19,2024-02-20,0.008644264614303133,0.9969591074415768,0.46997420563372133
DECK,S&P 500,2024-03-18,-18,2024-02-21,0.001571726023510491,0.6003082377093457,0.31185838036808716
DECK,S&P 500,2024-03-18,-17,2024-02-22,0.7994202859697176,4.101463907929859,0.7986223949122992
DECK,S&P 500,2024-03-18,-16,2024-02-23,0.019983917888267977,0.2256932138037889,0.16372300637070397
DECK,S&P 500,2024-03-18,-15,2024-02-26,0.19218419757344984,0.1054051500137057,0.7933109885847757
DECK,S&P 500,2024-03-18,-14,2024-02-27,0.005967225028408199,0.12024309261229019,0.4671112332606669
DECK,S&P 500,2024-03-18,-13,2024-02-28,0.19168396683038064,0.1719110928731803,0.16428858294892648
DECK,S&P 500,2024-03-18,-12,2024-02-29,0.2663762966012113,0.5044337898927564,0.1613919335721213
DECK,S&P 500,2024-03-18,-11,2024-03-01,0.088954284361797,0.12086412995134291,0.5862455205591907
DECK,S&P 500,2024-03-18,-10,2024-03-04,0.7865421726886133,2.0509910746394944,0.9930698325692893
DECK,S&P 500,2024-03-18,-9,2024-03-05,0.5616861410897787,1.7356223427296045,0.4682530394528098
DECK,S&P 500,2024-03-18,-8,2024-03-06,0.03862194458012388,0.1402117047382079,0.22427950471588934
DECK,S&P 500,2024-03-18,-7,2024-03-07,0.0011289918441869562,0.6398590616777567,0.5548732793221812
DECK,S&P 500,2024-03-18,-6,2024-03-08,0.0006542565854319011,0.15245434263862914,0.34176315705264876
DECK,S&P 500,2024-03-18,-5,2024-03-11,0.16393203766720044,0.08205282776933825,0.4264183631670174
DECK,S&P 500,2024-03-18,-4,2024-03-12,0.26374385436303593,0.8163328621942008,1.6078541149531527
DECK,S&P 500,2024-03-18,-3,2024-03-13,0.22735815836939613,0.04874845952123885,1.2760425807143183
DECK,S&P 500,2024-03-18,-2,2024-03-14,0.040738001735185526,0.45025405321780937,0.7077229042909714
DECK,S&P 500,2024-03-18,-1,2024-03-15,0.7728438213995388,1.1088691305993008,0.2709072393667763
DECK,S&P 500,2024-03-18,0,2024-03-18,0.0012969000541870825,0.6415816077980393,0.2853467396204001
DECK,S&P 500,2024-03-18,1,2024-03-19,0.0,0.8236023375007226,0.5352381611589252
DECK,S&P 500,2024-03-18,2,2024-03-20,0.05828347319167955,2.4232304081744416,0.9483015995509756
DECK,S&P 500,2024-03-18,3,2024-03-21,1.984050253693057,0.3755934733220777,0.539152264604379
DECK,S&P 500,2024-03-18,4,2024-03-22,1.2843296844035046,0.852891948415573,27.46753463363478
DECK,S&P 500,2024-03-18,5,2024-03-25,0.14535100080910546,0.11987571003795658,1.5400772207090452
DECK,S&P 500,2024-03-18,6,2024-03-26,0.0327906302969503,0.017655077118924483,0.23248651051851363
DECK,S&P 500,2024-03-18,7,2024-03-27,0.00027951475042120117,1.4667807638795805,1.0899656449011728
DECK,S&P 500,2024-03-18,8,2024-03-28,0.01552129260820303,0.1061505123961184,0.20564046626846852
DECK,S&P 500,2024-03-18,9,2024-04-01,0.1604406075383854,0.6197282510454822,0.47373754631078746
DECK,S&P 500,2024-03-18,10,2024-04-02,1.0682569351271511,2.443010442988168,2.2305847200257554
DECK,S&P 500,2024-03-18,11,2024-04-03,0.00993008669328682,0.005788808837857089,0.6207011563751061
DECK,S&P 500,2024-03-18,12,2024-04-04,0.804954229616708,1.5414758593052775,2.977737581148255
DECK,S&P 500,2024-03-18,13,2024-04-05,0.0067333228276662315,0.34146695435755736,0.020621274060000767
DECK,S&P 500,2024-03-18,14,2024-04-08,0.12431149611665168,0.991845177393159,0.31960219491994923
DECK,S&P 500,2024-03-18,15,2024-04-09,0.6958738086049825,0.24449026282680533,0.4894728393088066
DECK,S&P 500,2024-03-18,16,2024-04-10,5.741417085027833,2.681835484727436,1.4761848224745755
DECK,S&P 500,2024-03-18,17,2024-04-11,0.17548259747521416,0.7147054660981921,1.0509796664501299
DECK,S&P 500,2024-03-18,18,2024-04-12,0.05619125048178731,2.96329787139252,2.2818280584854853
DECK,S&P 500,2024-03-18,19,2024-04-15,0.001864614154799234,3.126415437021707,0.25334158993689526
DECK,S&P 500,2024-03-18,20,2024-04-16,0.004060490132317185,0.3601416835111447,0.34201374027352516
DECK,S&P 500,2024-03-18,21,2024-04-17,0.051328802654088485,0.2620031697079859,0.6313752316273072
DECK,S&P 500,2024-03-18,22,2024-04-18,0.06341393250030346,0.4299098337790738,0.2987569571031582
DECK,S&P 500,2024-03-18,23,2024-04-19,0.31123565569882805,0.8575799660239661,0.5827309868711897
DECK,S&P 500,2024-03-18,24,2024-04-22,0.1812195247584601,0.2153256782062085,0.9077640869951501
DECK,S&P 500,2024-03-18,25,2024-04-23,0.6664539082401618,1.5522391562076256,0.516486975844905
DECK,S&P 500,2024-03-18,26,2024-04-24,0.8528117154244549,1.0038182356180512,0.1300799586979414
DECK,S&P 500,2024-03-18,27,2024-04-25,3.610635185365948,0.008210272094316734,0.4371054912863889
DECK,S&P 500,2024-03-18,28,2024-04-26,1.3122933161663444,0.8906722098237012,0.37633871402653135
DECK,S&P 500,2024-03-18,29,2024-04-29,0.0018561457040220837,5.8543695636296915,0.30604045973625266
DECK,S&P 500,2024-03-18,30,2024-04-30,0.34715809171198725,6.724989177737818,1.0107048811914263
DECK,S&P 500,2024-03-18,31,2024-05-01,0.0018459913762762096,0.4374941663775902,0.7097364009761394
DECK,S&P 500,2024-03-18,32,2024-05-02,0.3075892950329632,1.7390668416280346,1.0930284051492734
DECK,S&P 500,2024-03-18,33,2024-05-03,0.1631597602058791,0.49913159207907815,0.2907000250986607
DECK,S&P 500,2024-03-18,34,2024-05-06,0.6363488326045793,1.2505014002414956,0.4432454935118769
DECK,S&P 500,2024-03-18,35,2024-05-07,0.00045871093800777,0.5744651735527907,1.011932549593755
DECK,S&P 500,2024-03-18,36,2024-05-08,0.13061625909786098,0.1566807433624189,0.27704151630150436
DECK,S&P 500,2024-03-18,37,2024-05-09,0.721850119724734,0.5094464073521836,1.419379207185417
DECK,S&P 500,2024-03-18,38,2024-05-10,0.253984088229244,0.32022653622556035,0.8512255797082288
DECK,S&P 500,2024-03-18,39,2024-05-13,0.2120990799097232,0.01850579220807138,1.0089706032236654
DECK,S&P 500,2024-03-18,40,2024-05-14,1.6327764115111423,0.22874377765421824,4.24839938362534
DECK,S&P 500,2024-03-18,41,2024-05-15,0.6859519455844703,0.025272323694524566,0.3844908255634877
DECK,S&P 500,2024-03-18,42,2024-05-16,0.4946258389891962,0.46869644197869803,0.5992141171673641
DECK,S&P 500,2024-03-18,43,2024-05-17,0.013331822490355161,0.288849718777235,0.38942723310636673
DECK,S&P 500,2024-03-18,44,2024-05-20,0.30893924448795806,0.6184665278422741,0.614605414198353
DECK,S&P 500,2024-03-18,45,2024-05-21,0.014451747545853585,0.4548571685861999,0.5646289863837602
DECK,S&P 500,2024-03-18,46,2024-05-22,0.06985453211223025,1.215797987844363,4.730516295066036
DECK,S&P 500,2024-03-18,47,2024-05-23,0.2060257994422691,2.952421548892958,0.4250137601144061
DECK,S&P 500,2024-03-18,48,2024-05-24,21.33337614591443,1.1124543831980864,1.0700830637852388
DECK,S&P 500,2024-03-18,49,2024-05-28,2.327830816280393,0.06665878391176201,1.4534237338962703
DECK,S&P 500,2024-03-18,50,2024-05-29,0.21356080535146243,0.4811319997274096,0.2575849843534422
DECK,S&P 500,2024-03-18,51,2024-05-30,0.3283318673848485,0.3862222549116281,0.7141402045430548
DECK,S&P 500,2024-03-18,52,2024-05-31,0.13179625109321316,0.34562082193835436,1.728635731247605
DECK,S&P 500,2024-03-18,53,2024-06-03,0.05516374925922749,0.002290836619041334,0.6821418291162181
DECK,S&P 500,2024-03-18,54,2024-06-04,0.4079915607226772,0.01159427650243326,0.8559735169113535
DECK,S&P 500,2024-03-18,55,2024-06-05,0.7269029823860487,0.3770132889778613,0.3044647546276439
DECK,S&P 500,2024-03-18,56,2024-06-06,0.807001208796788,0.5837088718929317,1.9097226799771947
DECK,S&P 500,2024-03-18,57,2024-06-07,0.4865637106415726,0.1863241219997103,0.284460745625895
DECK,S&P 500,2024-03-18,58,2024-06-10,0.12472015579444522,0.11370108791103602,0.7788838921195606
DECK,S&P 500,2024-03-18,59,2024-06-11,0.1757906365514009,0.07727195250721816,0.462632663182802
DECK,S&P 500,2024-03-18,60,2024-06-12,0.008845099000080764,1.1879337289665268,1.0520637499025904
KKR,S&P 500,2024-06-24,-30,2024-05-09,0.8695970740378128,1.07932389261671,1.6509775827810165
KKR,S&P 500,2024-06-24,-29,2024-05-10,0.15242062087350905,0.28429696061991927,0.3392931097420001
KKR,S&P 500,2024-06-24,-28,2024-05-13,1.1007959468243051,0.32101973680505835,0.5722053426776635
KKR,S&P 500,2024-06-24,-27,2024-05-14,0.6422262055991572,0.48940194636016854,1.6274555009957374
KKR,S&P 500,2024-06-24,-26,2024-05-15,3.378393157192377,1.0532325774665692,2.302086697993477
KKR,S&P 500,2024-06-24,-25,2024-05-16,1.505402101603074,0.0,0.8890026263885377
KKR,S&P 500,2024-06-24,-24,2024-05-17,0.03001824244044849,1.0379964166861548,0.3036716365484805
KKR,S&P 500,2024-06-24,-23,2024-05-20,0.007150973397512616,3.6567338880547493,0.2623012863167757
KKR,S&P 500,2024-06-24,-22,2024-05-21,0.3162338007481801,0.7982310181629324,0.3698096196285299
KKR,S&P 500,2024-06-24,-21,2024-05-22,0.0627123669339243,0.6302134039073206,0.42664594754731444
KKR,S&P 500,2024-06-24,-20,2024-05-23,0.3969569777535735,3.7538993891472923,1.2095931501378587
KKR,S&P 500,2024-06-24,-19,2024-05-24,0.7390273527673461,0.7029797977457858,0.5966516848846757
KKR,S&P 500,2024-06-24,-18,2024-05-28,0.1190028137474323,2.3921566981194893,1.213587530217203
KKR,S&P 500,2024-06-24,-17,2024-05-29,0.6282874898537596,1.2549776437208684,2.498828470704776
KKR,S&P 500,2024-06-24,-16,2024-05-30,0.05047028300949258,0.5592778744989543,1.520722229989543
KKR,S&P 500,2024-06-24,-15,2024-05-31,0.12506864749935093,4.077673055432474,1.1723471082460843
KKR,S&P 500,2024-06-24,-14,2024-06-03,0.013985510732705413,0.7593788908258526,0.3272216345875695
KKR,S&P 500,2024-06-24,-13,2024-06-04,0.45098690050432455,0.4099958986112316,0.7591135010515951
KKR,S&P 500,2024-06-24,-12,2024-06-05,0.5681504703935378,0.16381174509578866,0.9038903922610403
KKR,S&P 500,2024-06-24,-11,2024-06-06,2.0246991304256117,0.004535426301353041,1.8522410967679341
KKR,S&P 500,2024-06-24,-10,2024-06-07,0.3144679215117477,0.4079660214086197,0.7969691865115148
KKR,S&P 500,2024-06-24,-9,2024-06-10,15.316767147111284,0.2891242430797061,1.4879889833090814
KKR,S&P 500,2024-06-24,-8,2024-06-11,0.18015512435099246,2.5332829069851086,0.8221709512893527
KKR,S&P 500,2024-06-24,-7,2024-06-12,0.1816873318189002,0.01857644514526866,2.5654341860637992
KKR,S&P 500,2024-06-24,-6,2024-06-13,0.5069988030935217,0.010467186369657988,1.2745654230875472
KKR,S&P 500,2024-06-24,-5,2024-06-14,0.003698261564290591,0.1973359401393601,0.1624374751312172
KKR,S&P 500,2024-06-24,-4,2024-06-17,0.111026659917904,1.5048430336760574,0.8653239653449959
KKR,S&P 500,2024-06-24,-3,2024-06-18,0.010758007912917868,0.7731231384355737,0.19559848334439683
KKR,S&P 500,2024-06-24,-2,2024-06-20,0.020720694042927812,0.5471601984452641,0.5783429932843474
KKR,S&P 500,2024-06-24,-1,2024-06-21,0.17213398233808272,0.2889846261367173,0.45352220316593594
KKR,S&P 500,2024-06-24,0,2024-06-24,0.21233948186799853,2.022960342431575,0.577038870585874
KKR,S&P 500,2024-06-24,1,2024-06-25,0.00029509528434334503,1.0835804663136268,0.47720243503546367
KKR,S&P 500,2024-06-24,2,2024-06-26,0.3225162055824315,0.7727295154059503,0.25618595030686625
KKR,S&P 500,2024-06-24,3,2024-06-27,0.0007787635487052849,0.028791848735141345,0.24773713316126011
KKR,S&P 500,2024-06-24,4,2024-06-28,0.04701612050276821,0.22525902025385056,0.2569486720977995
KKR,S&P 500,2024-06-24,5,2024-07-01,0.06601617258241808,0.09256171594901184,0.716933629320768
KKR,S&P 500,2024-06-24,6,2024-07-02,0.24817156702974222,2.5971306600075246,0.5037903285924107
KKR,S&P 500,2024-06-24,7,2024-07-03,0.0020492121895895245,0.18888833820663392,0.6246492871878615
KKR,S&P 500,2024-06-24,8,2024-07-05,4.8499699486815805e-05,0.0011222645097899813,0.4120852841048014
KKR,S&P 500,2024-06-24,9,2024-07-08,0.12470867876498883,0.1360899358210489,0.4515258085881318
KKR,S&P 500,2024-06-24,10,2024-07-09,0.03194847818573105,1.1459640608834019,0.34850632597219244
KKR,S&P 500,2024-06-24,11,2024-07-10,1.7658010873691272,0.2831899988537237,2.1004718691724378
KKR,S&P 500,2024-06-24,12,2024-07-11,0.04117354966572934,1.1907962464504944,1.8827954751984508
KKR,S&P 500,2024-06-24,13,2024-07-12,0.40377404685741847,0.21192709108516392,0.4529914627892083
KKR,S&P 500,2024-06-24,14,2024-07-15,1.9058267174537278,4.083073761804422,0.7820878093750168
KKR,S&P 500,2024-06-24,15,2024-07-16,0.29706154256847056,2.4852877942922946,3.3048554542167055
KKR,S&P 500,2024-06-24,16,2024-07-17,0.8572539774293393,1.106132140099601,1.4104164194017885
KKR,S&P 500,2024-06-24,17,2024-07-18,0.13307550448941224,2.86634993878935,0.9063270181514124
KKR,S&P 500,2024-06-24,18,2024-07-19,0.0059306976353755425,2.020339595058513,0.4764764928810435
KKR,S&P 500,2024-06-24,19,2024-07-22,0.742701832145299,0.6038882545852708,1.5217981723125376
KKR,S&P 500,2024-06-24,20,2024-07-23,0.0007935562264743593,0.06660364420941604,0.3397770275480475
KKR,S&P 500,2024-06-24,21,2024-07-24,0.4963366150253665,3.6656164399156848,3.423355716309035
KKR,S&P 500,2024-06-24,22,2024-07-25,0.09688429329130104,0.2722909511454499,1.4460825277619094
KKR,S&P 500,2024-06-24,23,2024-07-26,0.31918474818003884,4.683318577757288,2.362614181441638
KKR,S&P 500,2024-06-24,24,2024-07-29,0.0007854157531567846,0.03702668352327062,0.5276914374849321
KKR,S&P 500,2024-06-24,25,2024-07-30,0.18498872008705552,2.545749182210805,1.048017699531276
KKR,S&P 500,2024-06-24,26,2024-07-31,1.101161238290314,0.12210345699412307,0.8383939933451866
KKR,S&P 500,2024-06-24,27,2024-08-01,1.261727014812982,3.9451609980320526,5.281688498711064
KKR,S&P 500,2024-06-24,28,2024-08-02,12.966474606616588,11.991791722866914,12.424538909607438
KKR,S&P 500,2024-06-24,29,2024-08-05,0.6745033392387582,16.771508329551473,5.823554139537254
KKR,S&P 500,2024-06-24,30,2024-08-06,1.3289983975333575,4.9748203460780545,1.8007892400019352
KKR,S&P 500,2024-06-24,31,2024-08-07,0.07497621660689582,0.02807040767683442,1.7004305335775838
KKR,S&P 500,2024-06-24,32,2024-08-08,1.7678288536534754,4.953226871005033,2.2114873327222693
KKR,S&P 500,2024-06-24,33,2024-08-09,0.126058157776013,0.35037038907150947,0.3093887495842694
KKR,S&P 500,2024-06-24,34,2024-08-12,0.10741360188576055,0.5238908554568811,1.4032424390879146
KKR,S&P 500,2024-06-24,35,2024-08-13,1.0162776239738829,1.3218479140805197,1.6412611535277297
KKR,S&P 500,2024-06-24,36,2024-08-14,0.6564259990873638,2.858666670960615,0.5664837057808388
KKR,S&P 500,2024-06-24,37,2024-08-15,0.32413852695336876,1.655789179432756,2.096713957539907
KKR,S&P 500,2024-06-24,38,2024-08-16,0.12369382366733414,1.0422605636722222,0.3113187640559902
KKR,S&P 500,2024-06-24,39,2024-08-19,0.11520414683178823,0.5787796472139509,0.12628199479172866
KKR,S&P 500,2024-06-24,40,2024-08-20,0.22368418405619883,0.1964954132521897,0.740577961495601
KKR,S&P 500,2024-06-24,41,2024-08-21,0.0011700330394033673,0.049362178080163785,11.790200530233957
KKR,S&P 500,2024-06-24,42,2024-08-22,8.696048837665624e-05,0.627053697915913,1.3791332969886585
KKR,S&P 500,2024-06-24,43,2024-08-23,1.1500809941449421,1.4281359705551007,2.308358638747295
KKR,S&P 500,2024-06-24,44,2024-08-26,0.000583970463669922,0.19161329529932822,0.22704366495053352
KKR,S&P 500,2024-06-24,45,2024-08-27,0.0052491995212615855,0.5128082837513883,0.5918698895173485
KKR,S&P 500,2024-06-24,46,2024-08-28,0.052867342783850184,0.11642560295828928,1.149359061317781
KKR,S&P 500,2024-06-24,47,2024-08-29,0.026738759787814245,1.5219677661733853,0.9344413358593378
